"Cornus_florida"	"Vitis_sp1_M_SD_001"	"Celastrus_orbiculatus"	"Rhus_radicans"	"Lindera_benzoin"	"Smilax_rotundifolia"	"Lonicera_japonica"	"Quiscalus_quiscula"	"Turdus_migratorius"	"Zonotrichia_albicollis"	"Junco_hyemalis"	"Cardinalis_cardinalis"	"Dendroica_coronata"	"Parus_atricapillus"	"Catharus_guttata"	"Parus_bicolor"	"Picoides_pubescens"	"Mimus_polyglottos"	"Bombycilla_cedrorum"	"Melanerpes_carolinensis"	"Picoides_villosus"	"Sturnus_vulgaris"	"Carpodacus_purpureus"	"Colaptes_auratus"	"Zenaidura_macroura"	"Euphagus_carolinus"	"Pipilo_erythophtalmus"	"Vireo_olivaceus"
"Bombycilla_cedrorum"	0.0298008652483605	0.0153041007045848	0.569542863030402	0.0173619196234991	0.0154812259272314	0.00958784606629458	0.00958784606629458	0.00233485276900918	0.0323601185132524	0.0364241631831922	0.0321849161957592	0.0355560672020172	0.000868095981174954	0.000868095981174954	0.0312669684629249	0.0316800919017042	0.000868095981174954	0.0321849161957592	1.02847714315152	0.00196124603150244	0.000868095981174955	0.0284771431515201	0.00124170271868169	0.00210979869985664	0.00264127264305063	0.0284771431515201	0.00124170271868169	0.00124170271868169
"Melanerpes_carolinensis"	0.0294656221999789	0.282465381668158	0.0196124603150244	0.30596825754166	0.0141391489621776	0.00750789798983412	0.00750789798983412	0.0214038329489152	0.0237983708608841	0.0415994164012452	0.0187580864828057	0.0263010035241622	0.015298412877083	0.015298412877083	0.00362227217030144	0.0376828688417494	0.015298412877083	0.0187580864828057	0.000980623015751221	1.03547451156767	0.015298412877083	0.000980623015751221	0.00122773425833246	0.0165261471354154	0.0215900135868005	0.000980623015751221	0.00122773425833246	0.00122773425833246
"Picoides_villosus"	0.0258643440984852	0.01612228893832	0.0173619196234991	0.588904673742862	0.00424295090214863	0.00708524468067589	0.00708524468067589	0.00222927307112641	0.00352166414251623	0.0353286460565513	0.0325718847858676	0.00588341236940819	0.0294452336871431	0.0294452336871431	0.00237007207549337	0.0325426027394445	0.0294452336871431	0.0325718847858676	0.000868095981174954	0.030596825754166	1.02944523368714	0.000868095981174954	0.00107768100410355	0.0305229146912466	0.00157588715723772	0.000868095981174954	0.00107768100410355	0.00107768100410355
"Sturnus_vulgaris"	0.0298008652483605	0.0153041007045848	0.569542863030402	0.0173619196234991	0.0154812259272314	0.00958784606629458	0.00958784606629458	0.00233485276900918	0.0323601185132524	0.0364241631831922	0.0321849161957592	0.0355560672020172	0.000868095981174954	0.000868095981174954	0.0312669684629249	0.0316800919017042	0.000868095981174954	0.0321849161957592	0.0284771431515201	0.00196124603150244	0.000868095981174954	1.02847714315152	0.00124170271868169	0.00210979869985664	0.00264127264305063	0.0284771431515201	0.00124170271868169	0.00124170271868169
"Carpodacus_purpureus"	0.571184037190666	0.019289025175859	0.0248340543736338	0.021553620082071	0.0133396479152213	0.00823314096460759	0.00823314096460759	0.0251771223955058	0.0277527899057096	0.031574851231349	0.0274909087664976	0.0304971702272455	0.00107768100410355	0.00107768100410355	0.0263750023931483	0.027496506118291	0.00107768100410355	0.0274909087664976	0.00124170271868169	0.00245546851666491	0.00107768100410355	0.00124170271868169	1.02379933488294	0.024877015887048	0.00271175230408349	0.00124170271868169	0.0237993348829444	0.0237993348829444
"Colaptes_auratus"	0.298524190644576	0.0177056570570895	0.0210979869985664	0.305229146912467	0.00879129940868498	0.00765919282264174	0.00765919282264174	0.0137031977333161	0.0156372270241129	0.0334517486439501	0.0300313967761826	0.0181902912983268	0.0152614573456233	0.0152614573456233	0.0143725372343208	0.0300195544288678	0.0152614573456233	0.0300313967761826	0.00105489934992832	0.0165261471354154	0.0152614573456233	0.00105489934992832	0.012438507943524	1.02769996528915	0.00214381973066061	0.00105489934992832	0.012438507943524	0.012438507943524
"Zenaidura_macroura"	0.0325410276490019	0.291228980114543	0.0264127264305063	0.0157588715723772	0.282411620168646	0.00915672036579642	0.00915672036579642	0.0221579461602233	0.0517197444986133	0.0555599281991642	0.00499057611315199	0.0547719846205454	0.000787943578618862	0.000787943578618862	0.0309176744904317	0.0242665260603675	0.000787943578618862	0.00499057611315199	0.00132063632152531	0.0215900135868005	0.000787943578618862	0.00132063632152531	0.00135587615204175	0.00214381973066061	1.04904323202505	0.00132063632152531	0.00135587615204175	0.00135587615204175
"Euphagus_carolinus"	0.0298008652483605	0.0153041007045848	0.569542863030402	0.0173619196234991	0.0154812259272314	0.00958784606629458	0.00958784606629458	0.00233485276900918	0.0323601185132524	0.0364241631831922	0.0321849161957592	0.0355560672020173	0.000868095981174954	0.000868095981174954	0.0312669684629249	0.0316800919017042	0.000868095981174954	0.0321849161957592	0.0284771431515201	0.00196124603150244	0.000868095981174954	0.0284771431515201	0.00124170271868169	0.00210979869985664	0.00264127264305063	1.02847714315152	0.00124170271868169	0.00124170271868169
"Pipilo_erythophtalmus"	0.571184037190666	0.019289025175859	0.0248340543736338	0.021553620082071	0.0133396479152213	0.00823314096460759	0.00823314096460759	0.0251771223955058	0.0277527899057096	0.031574851231349	0.0274909087664976	0.0304971702272455	0.00107768100410355	0.00107768100410355	0.0263750023931483	0.027496506118291	0.00107768100410355	0.0274909087664976	0.00124170271868169	0.00245546851666491	0.00107768100410355	0.00124170271868169	0.0237993348829444	0.024877015887048	0.00271175230408349	0.00124170271868169	1.02379933488294	0.0237993348829444
"Vireo_olivaceus"	0.571184037190666	0.019289025175859	0.0248340543736338	0.021553620082071	0.0133396479152213	0.00823314096460758	0.00823314096460758	0.0251771223955058	0.0277527899057096	0.031574851231349	0.0274909087664976	0.0304971702272455	0.00107768100410355	0.00107768100410355	0.0263750023931483	0.027496506118291	0.00107768100410355	0.0274909087664976	0.00124170271868169	0.00245546851666491	0.00107768100410355	0.00124170271868169	0.0237993348829444	0.024877015887048	0.00271175230408349	0.00124170271868169	0.0237993348829444	1.02379933488294
