"Chirocentrus_dorab"	"Psettodes_erumei"	"Cynoglossus_arel"	"Dussumieria_acuta"	"Sardinella_fimbriata"	"Tenualosa_ilisha"	"Eusphyra_blochii"	"Ilisha_filigera"	"Selaroides_leptolepis"	"Atropus_atropos"	"Chirocentrus_nudus"	"Harpadon_neherius"	"Lepturacanthus_savala"	"Pampus_argenteus"	"Parastromateus_niger"	"Rastrelliger_kanagurta"	"Scomberomorus_guttatus"	"Solea_elongata"	"Trichiurus_lepturus"	"Aetobatus_narinari"	"Bagarius_bagarius"	"Clarias_batrachus"	"Glossogobius_giuris"	"Heteropneustes_fossilis"	"Hilsa_kelee"	"Johnius_borneensis"	"Lutjanus_argentimaculatus"	"Mystus_vittatus"	"Nandus_nandus"	"Ompok_bimaculatus"	"Ompok_pabda"	"Polydactylus_sextarius"	"Polynemus_paradiseus"	"Scoliodon_laticaudus"	"Tachysurus_sp."	"Upeneus_sulphureus"	"Wallago_attu"	"Ascaridida_gen._sp."	"Capillaria_sp."	"Raphidascaris_sp."	"Aphanurus_stossichi"	"Goezia_sp."	"Heterotyphlum_sp"	"Paraquimperia_sp"	"Quimperia_sp."	"Quimperiidae_gen._sp"	"Camallanus_dollfusi"	"Bucephalus_polymorphus"	"Faustula_brevichrus"	"Faustula_sp."	"Opisthadena_sp."	"Dinurinae_gen._sp."	"Lecithocladium_excisum"	"Lecithocladium_harpodontis"	"Lecithocladium_magnacetabulum"	"Lecithocladium_megalaspis"	"Lecithocladium_seriolellae"	"Lecithocladium_sp."	"Hemiurus_appendiculatus"	"Hemiurus_sp."	"Parahemiurus_sp"	"Lecithochiriinae_gen._sp."	"Hemiuridae_gen._sp."	"Acanthocolpus_liodorus"	"Acanthocolpus_luehei"	"Pseudoanthocotyle_pavlovskyi"	"Pricea_multae"	"Megamicrocotyle_chirocentrus"	"Choricotyle_pagelli"	"Choricotyle_sp."	"Nybelinia_sp."	"Contracaecum_sp."	"Paranisakis_sp."	"Terranova_sp."	"Pseudanisakis_sp."	"Dujardinascaris_sp."	"Porrocaecum_trichiuri"	"Cucullanus_sp."	"Camallanus_atropusi"	"Camallanus_bispiculus"	"Camallanus_trichiuris"	"Camallanus_sp."	"Procamallanus_(Spirocamallanus)_sp."	"Neoechinorhynchus_sp."	"Ergasilus_sp."	"Cymothoidae_gen._sp"
"Ompok_bimaculatus"	0	0.00161318996350593	0	0	2.99332796409317e-05	0	0.02403705808202	0	0	0	0.0214021225165401	0.0228924362685905	0	1.73461286398487e-05	1.73461286398487e-05	0	0.0228924362685905	1.73461286398487e-05	1.73461286398487e-05	0.0200308817350167	0.0200308817350167	0.0200308817350167	0.0200308817350167	0.0200308817350167	0	0.0200308817350167	0	0.0200308817350167	0.0200308817350167	1.02003088173502	0.0200308817350167	0	2.51225739843534e-05	0.0200308817350167	0.0200308817350167	1.06904570146185e-06	0	0.640988215520534	0.000151778625598676	0.00015073544390612	0	0	0	0	4.27618280584739e-06	0.00548496312609387	8.67306431992434e-06	0	0	0	0	0	4.33653215996217e-06	0	0	0	0	4.33653215996217e-06	0	0	0	0	0.00572310906714762	0	0	0	0.00572310906714762	0	0	0	0	3.74165995511647e-06	0	0.00400617634700334	0.00400617634700334	0	0.000134432496958827	0.000134432496958827	0	0	0	0	0	3.74165995511647e-06	0	0.000134432496958827
"Ompok_pabda"	0	0.00161318996350593	0	0	2.99332796409317e-05	0	0.02403705808202	0	0	0	0.0214021225165401	0.0228924362685905	0	1.73461286398487e-05	1.73461286398487e-05	0	0.0228924362685905	1.73461286398487e-05	1.73461286398487e-05	0.0200308817350167	0.0200308817350167	0.0200308817350167	0.0200308817350167	0.0200308817350167	0	0.0200308817350167	0	0.0200308817350167	0.0200308817350167	0.0200308817350167	1.02003088173502	0	2.51225739843534e-05	0.0200308817350167	0.0200308817350167	1.06904570146185e-06	0	0.640988215520534	0.000151778625598676	0.00015073544390612	0	0	0	0	4.27618280584739e-06	0.00548496312609387	8.67306431992434e-06	0	0	0	0	0	4.33653215996217e-06	0	0	0	0	4.33653215996217e-06	0	0	0	0	0.00572310906714762	0	0	0	0.00572310906714762	0	0	0	0	3.74165995511647e-06	0	0.00400617634700334	0.00400617634700334	0	0.000134432496958827	0.000134432496958827	0	0	0	0	0	3.74165995511647e-06	0	0.000134432496958827
"Polydactylus_sextarius"	0	0	0.179669030732861	0	0	0	0	0.00567375886524823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.14799054373522	0	0	0	0	0	0	0	0	0	0	0.0189125295508274	0.591962174940899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000945626477541371	0.000945626477541371	0	0	0	0	0	0.0179669030732861	0	0	0	0	0	0	0.0179669030732861	0	0.0179669030732861	0
"Polynemus_paradiseus"	0	0.112879313850841	0	0	0.113426521396835	0	3.01470887812241e-05	0	0	0	0.00253522660893532	2.87115131249753e-05	0	0.00121375606291226	0.00121375606291226	0	2.87115131249753e-05	0.00121375606291226	0.00121375606291226	2.51225739843534e-05	2.51225739843534e-05	2.51225739843534e-05	2.51225739843534e-05	2.51225739843534e-05	0	2.51225739843534e-05	0	2.51225739843534e-05	2.51225739843534e-05	2.51225739843534e-05	2.51225739843534e-05	0	1.09519725902949	2.51225739843534e-05	2.51225739843534e-05	0.0040509471927441	0	0.000803922367499309	0.0106203655504823	0.571183554176918	0	0	0	0	0.0162037887709764	0.0100404161398039	0.000606878031456132	0	0	0	0	0	0.000303439015728066	0	0	0	0	0.000303439015728066	0	0	0	0	7.17787828124384e-06	0	0	0	7.17787828124383e-06	0	0	0	0	0.0141783151746043	0	5.02451479687068e-06	5.02451479687069e-06	0	0.00940660948757005	0.00940660948757005	0	0	0	0	0	0.0141783151746043	0	0.00940660948757004
"Scoliodon_laticaudus"	0	0.00161318996350593	0	0	2.99332796409317e-05	0	0.02403705808202	0	0	0	0.0214021225165401	0.0228924362685905	0	1.73461286398487e-05	1.73461286398487e-05	0	0.0228924362685905	1.73461286398487e-05	1.73461286398487e-05	0.0200308817350167	0.0200308817350167	0.0200308817350167	0.0200308817350167	0.0200308817350167	0	0.0200308817350167	0	0.0200308817350167	0.0200308817350167	0.0200308817350167	0.0200308817350167	0	2.51225739843534e-05	1.02003088173502	0.0200308817350167	1.06904570146185e-06	0	0.640988215520534	0.000151778625598676	0.00015073544390612	0	0	0	0	4.27618280584739e-06	0.00548496312609387	8.67306431992434e-06	0	0	0	0	0	4.33653215996217e-06	0	0	0	0	4.33653215996217e-06	0	0	0	0	0.00572310906714762	0	0	0	0.00572310906714762	0	0	0	0	3.74165995511647e-06	0	0.00400617634700334	0.00400617634700334	0	0.000134432496958827	0.000134432496958827	0	0	0	0	0	3.74165995511647e-06	0	0.000134432496958827
"Tachysurus_sp."	0	0.00161318996350593	0	0	2.99332796409317e-05	0	0.02403705808202	0	0	0	0.0214021225165401	0.0228924362685905	0	1.73461286398487e-05	1.73461286398487e-05	0	0.0228924362685905	1.73461286398487e-05	1.73461286398487e-05	0.0200308817350167	0.0200308817350167	0.0200308817350167	0.0200308817350167	0.0200308817350167	0	0.0200308817350167	0	0.0200308817350167	0.0200308817350167	0.0200308817350167	0.0200308817350167	0	2.51225739843534e-05	0.0200308817350167	1.02003088173502	1.06904570146185e-06	0	0.640988215520534	0.000151778625598676	0.00015073544390612	0	0	0	0	4.27618280584739e-06	0.00548496312609387	8.67306431992434e-06	0	0	0	0	0	4.33653215996217e-06	0	0	0	0	4.33653215996217e-06	0	0	0	0	0.00572310906714762	0	0	0	0.00572310906714762	0	0	0	0	3.74165995511647e-06	0	0.00400617634700334	0.00400617634700334	0	0.000134432496958827	0.000134432496958827	0	0	0	0	0	3.74165995511647e-06	0	0.000134432496958827
"Upeneus_sulphureus"	0	0.00480337505748257	0	0	0.175039426442419	0	1.28285484175422e-06	0	0	0	0.00010788198335895	1.2217665159564e-06	0	5.16491941664793e-05	5.16491941664793e-05	0	1.2217665159564e-06	5.16491941664793e-05	5.16491941664793e-05	1.06904570146185e-06	1.06904570146185e-06	1.06904570146185e-06	1.06904570146185e-06	1.06904570146185e-06	0	1.06904570146185e-06	0	1.06904570146185e-06	1.06904570146185e-06	1.06904570146185e-06	1.06904570146185e-06	0	0.0040509471927441	1.06904570146185e-06	1.06904570146185e-06	1.14910855094437	0	3.42094624467791e-05	0.000451930448956694	0.0243056831564646	0	0	0	0	0.596434203777488	0.000427251750629952	2.58245970832397e-05	0	0	0	0	0	1.29122985416198e-05	0	0	0	0	1.29122985416198e-05	0	0	0	0	3.05441628989099e-07	0	0	0	3.05441628989099e-07	0	0	0	0	0.0218799283053023	0	2.1380914029237e-07	2.1380914029237e-07	0	0.000400281254790215	0.000400281254790215	0	0	0	0	0	0.0218799283053023	0	0.000400281254790215
"Wallago_attu"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.166666666666667	0	0	0	0	0	0	0	0	0	1.16666666666667	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ascaridida_gen._sp."	0	0.00322637992701186	0	0	5.98665592818635e-05	0	0.04807411616404	0	0	0	0.0428042450330803	0.045784872537181	0	3.46922572796974e-05	3.46922572796974e-05	0	0.045784872537181	3.46922572796974e-05	3.46922572796974e-05	0.0400617634700334	0.0400617634700334	0.0400617634700334	0.0400617634700334	0.0400617634700334	0	0.0400617634700334	0	0.0400617634700334	0.0400617634700334	0.0400617634700334	0.0400617634700334	0	5.02451479687068e-05	0.0400617634700334	0.0400617634700334	2.1380914029237e-06	0	1.28197643104107	0.000303557251197352	0.000301470887812241	0	0	0	0	8.55236561169478e-06	0.0109699262521877	1.73461286398487e-05	0	0	0	0	0	8.67306431992435e-06	0	0	0	0	8.67306431992434e-06	0	0	0	0	0.0114462181342952	0	0	0	0.0114462181342952	0	0	0	0	7.48331991023293e-06	0	0.00801235269400667	0.00801235269400667	0	0.000268864993917655	0.000268864993917655	0	0	0	0	0	7.48331991023293e-06	0	0.000268864993917655
"Capillaria_sp."	0	0.13639260949513	0	0	0.00253081051415749	0	3.64268701436822e-05	0	0	0	0.00306332631779728	3.46922572796974e-05	0	0.130498845263389	0.130498845263389	0	3.46922572796974e-05	0.130498845263388	0.130498845263388	3.03557251197352e-05	3.03557251197352e-05	3.03557251197352e-05	3.03557251197352e-05	3.03557251197352e-05	0	3.03557251197352e-05	0	3.03557251197352e-05	3.03557251197352e-05	3.03557251197352e-05	3.03557251197352e-05	0	0.00212407311009646	3.03557251197352e-05	3.03557251197352e-05	9.03860897913388e-05	0	0.000971383203831527	1.14186489605465	0.0127444386605788	0	0	0	0	0.000361544359165355	0.0121318823707102	0.0652494226316943	0	0	0	0	0	0.0326247113158471	0	0	0	0	0.0326247113158471	0	0	0	0	8.67306431992435e-06	0	0	0	8.67306431992434e-06	0	0	0	0	0.000316351314269686	0	6.07114502394704e-06	6.07114502394704e-06	0	0.0113660507912609	0.0113660507912609	0	0	0	0	0	0.000316351314269686	0	0.0113660507912609
"Raphidascaris_sp."	0	0.225758627701681	0	0	0.226853042793669	0	6.02941775624482e-05	0	0	0	0.00507045321787064	5.74230262499507e-05	0	0.00242751212582453	0.00242751212582453	0	5.74230262499507e-05	0.00242751212582453	0.00242751212582453	5.02451479687068e-05	5.02451479687068e-05	5.02451479687068e-05	5.02451479687068e-05	5.02451479687068e-05	0	5.02451479687068e-05	0	5.02451479687068e-05	5.02451479687068e-05	5.02451479687068e-05	5.02451479687068e-05	0	0.190394518058973	5.02451479687068e-05	5.02451479687068e-05	0.00810189438548819	0	0.00160784473499862	0.0212407311009646	1.14236710835384	0	0	0	0	0.0324075775419528	0.0200808322796078	0.00121375606291226	0	0	0	0	0	0.000606878031456132	0	0	0	0	0.000606878031456132	0	0	0	0	1.43557565624877e-05	0	0	0	1.43557565624877e-05	0	0	0	0	0.0283566303492087	0	1.00490295937414e-05	1.00490295937414e-05	0	0.0188132189751401	0.0188132189751401	0	0	0	0	0	0.0283566303492087	0	0.0188132189751401
"Aphanurus_stossichi"	0	0	0	0.335917312661499	0	0.330749354005168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0749354005168	0	0	0	0	0	0	0	0.041343669250646	0	0.0335917312661499	0	0	0.041343669250646	0.041343669250646	0	0	0	0.0335917312661499	0	0.0335917312661499	0	0	0	0	0	0	0	0	0	0	0	0.0335917312661499	0	0	0	0	0	0	0	0	0	0	0	0	0
"Goezia_sp."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333333333	0	0	0	0	0	0	0	0	0	0.333333333333333	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Heterotyphlum_sp"	0	0	0.33096926713948	0	0	0	0	0.326241134751773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00945626477541371	0	0	0	0	0	0	0	0	0	0	1.08747044917258	0.0378250591016549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0543735224586288	0.0543735224586288	0	0	0	0	0	0.033096926713948	0	0	0	0	0	0	0.033096926713948	0	0.033096926713948	0
"Paraquimperia_sp"	0	0	0.359338061465721	0	0	0	0	0.0113475177304965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.295981087470449	0	0	0	0	0	0	0	0	0	0	0.0378250591016548	1.1839243498818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00189125295508274	0.00189125295508274	0	0	0	0	0	0.0359338061465721	0	0	0	0	0	0	0.0359338061465721	0	0.0359338061465721	0
"Quimperia_sp."	0	0.00960675011496515	0	0	0.350078852884837	0	2.56570968350843e-06	0	0	0	0.0002157639667179	2.44353303191279e-06	0	0.000103298388332959	0.000103298388332959	0	2.44353303191279e-06	0.000103298388332959	0.000103298388332959	2.1380914029237e-06	2.1380914029237e-06	2.1380914029237e-06	2.1380914029237e-06	2.1380914029237e-06	0	2.1380914029237e-06	0	2.1380914029237e-06	2.1380914029237e-06	2.1380914029237e-06	2.1380914029237e-06	0	0.00810189438548819	2.1380914029237e-06	2.1380914029237e-06	0.298217101888744	0	6.84189248935582e-05	0.000903860897913388	0.0486113663129291	0	0	0	0	1.19286840755498	0.000854503501259904	5.16491941664793e-05	0	0	0	0	0	2.58245970832397e-05	0	0	0	0	2.58245970832397e-05	0	0	0	0	6.10883257978199e-07	0	0	0	6.10883257978199e-07	0	0	0	0	0.0437598566106046	0	4.27618280584739e-07	4.27618280584739e-07	0	0.000800562509580429	0.000800562509580429	0	0	0	0	0	0.0437598566106046	0	0.000800562509580429
"Quimperiidae_gen._sp"	0	0.322361445850299	0	0	0.00598152450881933	0	0.00329097787565632	0	0	0	0.276755568019479	0.00313426464348221	0	0.00346625210591719	0.00346625210591719	0	0.00313426464348221	0.00346625210591719	0.00346625210591719	0.00274248156304693	0.00274248156304693	0.00274248156304693	0.00274248156304693	0.00274248156304693	0	0.00274248156304693	0	0.00274248156304693	0.00274248156304693	0.00274248156304693	0.00274248156304693	0	0.00502020806990193	0.00274248156304693	0.00274248156304693	0.000213625875314976	0	0.0877594100175018	0.0303297059267754	0.0301212484194116	0	0	0	0	0.000854503501259904	1.09605234582573	0.0017331260529586	0	0	0	0	0	0.000866563026479298	0	0	0	0	0.000866563026479298	0	0	0	0	0.000783566160870552	0	0	0	0.000783566160870552	0	0	0	0	0.000747690563602416	0	0.000548496312609386	0.000548496312609387	0	0.0268634538208582	0.0268634538208582	0	0	0	0	0	0.000747690563602416	0	0.0268634538208582
"Camallanus_dollfusi"	0	0.0194846584993043	0	0	0.000361544359165355	0	5.20383859195461e-06	0	0	0	0.000437618045399611	4.95603675424248e-06	0	0.0186426921804841	0.0186426921804841	0	4.95603675424248e-06	0.30435697789477	0.30435697789477	4.33653215996217e-06	4.33653215996217e-06	4.33653215996217e-06	4.33653215996217e-06	4.33653215996217e-06	0	4.33653215996217e-06	0	4.33653215996217e-06	4.33653215996217e-06	4.33653215996217e-06	4.33653215996217e-06	0	0.000303439015728066	4.33653215996217e-06	4.33653215996217e-06	1.29122985416198e-05	0	0.00013876902911879	0.163123556579236	0.0018206340943684	0	0	0	0	5.16491941664793e-05	0.0017331260529586	1.15217848894738	0	0	0	0	0	0.00466067304512102	0	0	0	0	0.00466067304512102	0	0	0	0	1.23900918856062e-06	0	0	0	1.23900918856062e-06	0	0	0	0	4.51930448956694e-05	0	8.67306431992434e-07	8.67306431992434e-07	0	0.00162372154160869	0.00162372154160869	0	0	0	0	0	4.51930448956694e-05	0	0.00162372154160869
"Bucephalus_polymorphus"	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.16666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.166666666666667	0	0	0	0	0	0	0
"Faustula_brevichrus"	0	0	0	0.0258397932816538	0	0.640826873385013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.082687338501292	0	0	0	0	0	0	0	1.08010335917313	0	0.00258397932816537	0	0	0.0801033591731266	0.0801033591731266	0	0	0	0.00258397932816538	0	0.00258397932816537	0	0	0	0	0	0	0	0	0	0	0	0.00258397932816538	0	0	0	0	0	0	0	0	0	0	0	0	0
"Faustula_sp."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Opisthadena_sp."	0	0	0	0.645994832041344	0	0.020671834625323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0671834625322998	0	0	0	0	0	0	0	0.00258397932816538	0	1.06459948320413	0	0	0.00258397932816538	0.00258397932816538	0	0	0	0.0645994832041344	0	0.0645994832041344	0	0	0	0	0	0	0	0	0	0	0	0.0645994832041344	0	0	0	0	0	0	0	0	0	0	0	0	0
"Dinurinae_gen._sp."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.16666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0.166666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Lecithocladium_excisum"	0	0.0194846584993043	0	0	0.000361544359165355	0	5.20383859195461e-06	0	0	0	0.000437618045399611	4.95603675424248e-06	0	0.0186426921804841	0.590071263609055	0	4.95603675424248e-06	0.0186426921804841	0.0186426921804841	4.33653215996217e-06	4.33653215996217e-06	4.33653215996217e-06	4.33653215996217e-06	4.33653215996217e-06	0	4.33653215996217e-06	0	4.33653215996217e-06	4.33653215996217e-06	4.33653215996217e-06	4.33653215996217e-06	0	0.000303439015728066	4.33653215996217e-06	4.33653215996217e-06	1.29122985416198e-05	0	0.00013876902911879	0.163123556579236	0.0018206340943684	0	0	0	0	5.16491941664793e-05	0.0017331260529586	0.00932134609024203	0	0	0	0	0	1.14751781590226	0	0	0	0	0.00466067304512102	0	0	0	0	1.23900918856062e-06	0	0	0	1.23900918856062e-06	0	0	0	0	4.51930448956694e-05	0	8.67306431992434e-07	8.67306431992435e-07	0	0.00162372154160869	0.00162372154160869	0	0	0	0	0	4.51930448956694e-05	0	0.00162372154160869
"Lecithocladium_harpodontis"	0	0	0	0.0258397932816537	0	0.640826873385013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.082687338501292	0	0	0	0	0	0	0	0.0801033591731267	0	0.00258397932816537	0	0	1.08010335917313	0.0801033591731266	0	0	0	0.00258397932816538	0	0.00258397932816537	0	0	0	0	0	0	0	0	0	0	0	0.00258397932816538	0	0	0	0	0	0	0	0	0	0	0	0	0
"Lecithocladium_magnacetabulum"	0	0	0	0.0258397932816537	0	0.640826873385013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.082687338501292	0	0	0	0	0	0	0	0.0801033591731266	0	0.00258397932816537	0	0	0.0801033591731266	1.08010335917313	0	0	0	0.00258397932816538	0	0.00258397932816537	0	0	0	0	0	0	0	0	0	0	0	0.00258397932816538	0	0	0	0	0	0	0	0	0	0	0	0	0
"Lecithocladium_megalaspis"	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.11111111111111	0.111111111111111	0	0	0.111111111111111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Lecithocladium_seriolellae"	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.111111111111111	1.11111111111111	0	0	0.111111111111111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Lecithocladium_sp."	0	0.0194846584993043	0	0	0.000361544359165355	0	5.20383859195461e-06	0	0	0	0.000437618045399611	4.95603675424248e-06	0	0.590071263609055	0.0186426921804841	0	4.95603675424248e-06	0.0186426921804841	0.0186426921804841	4.33653215996217e-06	4.33653215996217e-06	4.33653215996217e-06	4.33653215996217e-06	4.33653215996217e-06	0	4.33653215996217e-06	0	4.33653215996217e-06	4.33653215996217e-06	4.33653215996217e-06	4.33653215996217e-06	0	0.000303439015728066	4.33653215996217e-06	4.33653215996217e-06	1.29122985416198e-05	0	0.00013876902911879	0.163123556579236	0.0018206340943684	0	0	0	0	5.16491941664793e-05	0.0017331260529586	0.00932134609024204	0	0	0	0	0	0.00466067304512102	0	0	0	0	1.14751781590226	0	0	0	0	1.23900918856062e-06	0	0	0	1.23900918856062e-06	0	0	0	0	4.51930448956694e-05	0	8.67306431992434e-07	8.67306431992435e-07	0	0.00162372154160869	0.00162372154160869	0	0	0	0	0	4.51930448956694e-05	0	0.00162372154160869
"Hemiurus_appendiculatus"	0	0	0	0.645994832041344	0	0.020671834625323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0671834625322997	0	0	0	0	0	0	0	0.00258397932816537	0	0.0645994832041344	0	0	0.00258397932816537	0.00258397932816537	0	0	0	1.06459948320413	0	0.0645994832041344	0	0	0	0	0	0	0	0	0	0	0	0.0645994832041344	0	0	0	0	0	0	0	0	0	0	0	0	0
"Hemiurus_sp."	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.111111111111111	0.111111111111111	0	0	1.11111111111111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Parahemiurus_sp"	0	0	0	0.645994832041344	0	0.020671834625323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0671834625322998	0	0	0	0	0	0	0	0.00258397932816538	0	0.0645994832041344	0	0	0.00258397932816538	0.00258397932816537	0	0	0	0.0645994832041344	0	1.06459948320413	0	0	0	0	0	0	0	0	0	0	0	0.0645994832041344	0	0	0	0	0	0	0	0	0	0	0	0	0
"Lecithochiriinae_gen._sp."	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.16666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.166666666666667	0	0	0	0	0
"Hemiuridae_gen._sp."	0	0.000460911418144551	0	0	8.55236561169478e-06	0	0.00686773088057715	0	0	0	0.0061148921475829	0.577969267505311	0	4.95603675424248e-06	4.95603675424248e-06	0	0.00654069607674014	4.95603675424248e-06	4.95603675424248e-06	0.00572310906714762	0.00572310906714762	0.00572310906714762	0.00572310906714762	0.00572310906714762	0	0.00572310906714762	0	0.00572310906714762	0.00572310906714762	0.00572310906714762	0.00572310906714762	0	7.17787828124383e-06	0.00572310906714762	0.00572310906714762	3.05441628989099e-07	0	0.183139490148724	4.33653215996217e-05	4.3067269687463e-05	0	0	0	0	1.2217665159564e-06	0.0015671323217411	2.47801837712124e-06	0	0	0	0	0	1.23900918856062e-06	0	0	0	0	1.23900918856062e-06	0	0	0	0	1.14449231687633	0	0	0	0.00163517401918503	0	0	0	0	1.06904570146185e-06	0	0.00114462181342952	0.00114462181342952	0	3.84092848453792e-05	3.84092848453792e-05	0	0	0	0	0	1.06904570146185e-06	0	3.84092848453792e-05
"Acanthocolpus_liodorus"	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.05555555555556	0.0555555555555556	0	0	0.0555555555555556	0	0	0.0555555555555555	0	0	0	0	0	0	0	0	0.0555555555555555	0	0.0555555555555555	0	0	0	0
"Acanthocolpus_luehei"	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0555555555555555	1.05555555555556	0	0	0.0555555555555556	0	0	0.0555555555555555	0	0	0	0	0	0	0	0	0.0555555555555555	0	0.0555555555555555	0	0	0	0
"Pseudoanthocotyle_pavlovskyi"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.166666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	1.16666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
