"Clethrionomys_centralis"	"Alticola_argentatus"	"Microtus_gregalis"	"Sicista_tianshanica"	"Sorex_minutus"	"Sorex_asper"	"Apodemus_uralensis"	"Amalaraeus_penicilliger"	"Amphipsylla_primaris"	"Paraneopsylla_ioffi"	"Corrodopsylla_birulai"	"Frontopsylla_ornata"	"Amphipsylla_kuznetzovi"	"Neopsylla_mana"	"Rhadinopsylla_dahurica"	"Frontopsylla_elata"	"Amphipsylla_sibirica"	"Stenoponia_suknevi"	"Rhadinopsylla_angusta"	"Pectinoctenus_nemorosa"	"Palaeopsylla_soricis"	"Callopsylla_caspia"	"Ctenophthalmus_assimilis"
"Corrodopsylla_birulai"	0.124539251353982	0.117700298154995	0.115945962729971	0.100029684214068	0.100397676525055	0.105210547170278	0.00284324651831752	0.0418835336589416	0.0243655261539435	0.0165705265518488	1.04188353365894	0.0418835336589416	0.0318437660064361	0.0218407975850293	0.014325758501438	0.0243287269228449	0.00486212000804546	0.0143257585014381	0.0218407975850293	0.00976629909783693	0.0141910760309715	0.00415130837846608	0.00527027103318051
"Frontopsylla_ornata"	0.124539251353982	0.117700298154995	0.115945962729971	0.100029684214068	0.100397676525055	0.105210547170278	0.00284324651831752	0.0418835336589416	0.0243655261539435	0.0165705265518488	0.0418835336589416	1.04188353365894	0.0318437660064361	0.0218407975850293	0.014325758501438	0.0243287269228449	0.00486212000804546	0.0143257585014381	0.0218407975850293	0.00976629909783693	0.0141910760309715	0.00415130837846608	0.00527027103318051
"Amphipsylla_kuznetzovi"	0.141046031442484	0.135809978799238	0.13380142128	0.11675628756575	0.0132818536963357	0.122731543172129	0.00323955071073028	0.0382125192077233	0.0177703516531392	0.0191268222960602	0.0382125192077233	0.0382125192077233	1.03688433383809	0.0252087050815148	0.0164421662835056	0.0281177950400806	0.00551142205909869	0.0164421662835056	0.0252087050815148	0.0111701711757336	0.00602971975104969	0.00470153438141612	0.00608188278545455
"Neopsylla_mana"	0.16778886811461	0.161642425846395	0.159233279295343	0.0139616503184341	0.012503150256505	0.147682872974328	0.00385441986105127	0.032761196377544	0.0208162547046771	0.0228768399884436	0.032761196377544	0.032761196377544	0.0315108813518935	1.03011471632005	0.0195659396790266	0.02096210471087	0.00655656723574981	0.0195659396790266	0.0301147163200501	0.0132916683126829	0.0068432772961375	0.005592962270487	0.00723787633160652
"Rhadinopsylla_dahurica"	0.2110816511822	0.203430521727211	0.202429303463962	0.0131569090047386	0.0124790653036676	0.0192396514570456	0.00484956452784194	0.0286515170028761	0.0259615652840418	0.0168865875964009	0.0286515170028761	0.0286515170028761	0.0274036104725093	0.0260879195720355	1.02471365875367	0.026029349654149	0.00824844617136714	0.0247136587536751	0.0260879195720355	0.016724717910001	0.00828396156977342	0.00703605503940666	0.00920133197563463
"Frontopsylla_elata"	0.166829909575145	0.160692938948062	0.159840474902628	0.141851390892307	0.0134584658416653	0.0201612945836165	0.00383219192324303	0.0364930903842673	0.0208678588247782	0.0136966285789324	0.0364930903842673	0.0364930903842673	0.0351472438001008	0.02096210471087	0.0195220122406117	1.03370715132984	0.00651904496664891	0.0195220122406117	0.02096210471087	0.0132145840894848	0.00690684357000468	0.00556099698583815	0.00726547613193764
"Amphipsylla_sibirica"	0.309833792650206	0.0315466770916094	0.0160694883776563	0.006654206762471	0.00807804876389661	0.0103665130022847	0.284117940018543	0.0145863600241364	0.0131804741334404	0.0123827031816062	0.0145863600241364	0.0145863600241364	0.0137785551477467	0.0131131344714996	0.0123726692570507	0.0130380899332978	1.08135727809298	0.0123726692570507	0.0131131344714996	0.0826717229717929	0.0111355979647299	0.0103277930883402	0.000730431289893466
"Stenoponia_suknevi"	0.2110816511822	0.203430521727211	0.202429303463962	0.0131569090047386	0.0124790653036676	0.0192396514570456	0.00484956452784195	0.0286515170028761	0.0259615652840418	0.0168865875964009	0.0286515170028761	0.0286515170028761	0.0274036104725094	0.0260879195720355	0.0247136587536751	0.0260293496541489	0.00824844617136715	1.02471365875368	0.0260879195720355	0.0167247179100009	0.00828396156977342	0.00703605503940666	0.00920133197563463
"Rhadinopsylla_angusta"	0.16778886811461	0.161642425846395	0.159233279295343	0.0139616503184341	0.012503150256505	0.147682872974328	0.00385441986105127	0.032761196377544	0.0208162547046771	0.0228768399884436	0.032761196377544	0.032761196377544	0.0315108813518935	0.0301147163200501	0.0195659396790266	0.02096210471087	0.00655656723574981	0.0195659396790266	1.03011471632005	0.0132916683126829	0.0068432772961375	0.00559296227048699	0.00723787633160652
"Pectinoctenus_nemorosa"	0.220722688195842	0.201197088936617	0.0216498244845046	0.00894727542645487	0.00915646236117811	0.0139650910967345	0.191028236165336	0.0195325981956739	0.0176403641461188	0.0167381414857967	0.0195325981956739	0.0195325981956739	0.018616951959556	0.0177222244169106	0.0167247179100009	0.0176194454526464	0.0551144819811953	0.0167247179100009	0.0177222244169106	1.06349769402022	0.0082730691759792	0.00735742293986139	0.000984082931113845
"Palaeopsylla_soricis"	0.297676688053066	0.0305761391817345	0.0270463663136844	0.0138774478534922	0.274989287152904	0.017648571326608	0.00485216678517726	0.0425732280929146	0.0399248710699505	0.0124571743052893	0.0425732280929146	0.0425732280929146	0.0150742993776242	0.013686554592275	0.0124259423546601	0.0138136871400094	0.0111355979647299	0.0124259423546601	0.013686554592275	0.0124096037639688	1.03742148498373	0.00992255626843554	0.00122938028698565
"Callopsylla_caspia"	0.553348025194656	0.0340003834296904	0.0274240626475424	0.0113582282513263	0.0140017836371589	0.017691575492192	0.00884260801410079	0.0249078502707965	0.0225083434819359	0.021125300779787	0.0249078502707965	0.0249078502707965	0.0235076719070806	0.022371849081948	0.02110816511822	0.0222439879433526	0.0206555861766804	0.02110816511822	0.022371849081948	0.0220722688195842	0.0198451125368711	1.01844493417316	0.00124654830216102
"Ctenophthalmus_assimilis"	0.0373964490648306	0.0357932691253105	0.547053351046141	0.0145790860084669	0.0121221227181029	0.0188651315933109	0.000857257110503656	0.031621626199083	0.0288162081987141	0.00408544391523782	0.031621626199083	0.031621626199083	0.0304094139272728	0.0289515053264261	0.0276039959269039	0.0290619045277506	0.00146086257978693	0.0276039959269039	0.0289515053264261	0.00295224879334154	0.0024587605739713	0.00124654830216102	1.02486606141119
