"Symplocos_prunifolia"	"Cleyera_japonica"	"Eurya_japonica"	"Schefflera_octophylla"	"Myrsine_sguinii"	"Daphniphyllum_teijsmannii"	"Myrica_rubra"	"Ardisia_sieboldii"	"Litsea_acuminata"	"Vaccinium_bracteatum"	"Neolitsea_aciculata"	"Persea_thunbergii"	"Diospyros_morrisiana"	"Prunus_jamasakura"	"Taxillus_yadoriki"	"Hypsipetes_amaurotis"	"Turdus_pallidus"	"Sphenurus_formosae"	"Zosterops_japonica"	"Columba_janthina"	"Turdus_chrysolaus"	"Ficedula_narcissina"	"Turdus_dauma"
"Neolitsea_aciculata"	0.030179339876132	0.0302958826252573	0.0272039656251442	0.0276931496124862	0.0258635610550921	0.0261399722095091	0.0257624750234122	0.024242327576192	0.0225924818959661	0.00164984568022589	1.02259248189597	0.0225924818959661	0.00134040457005202	0.0225924818959661	0.0225924818959661	0.587404529295118	0.0230978395231625	0.0134040457005202	0.0162123347890016	0.0146367084591524	0.00687160702459585	0.00251494498967766	0.00252465688543811
"Persea_thunbergii"	0.030179339876132	0.0302958826252573	0.0272039656251442	0.0276931496124862	0.0258635610550921	0.0261399722095091	0.0257624750234122	0.024242327576192	0.0225924818959661	0.00164984568022589	0.0225924818959661	1.02259248189597	0.00134040457005202	0.0225924818959661	0.0225924818959661	0.587404529295118	0.0230978395231625	0.0134040457005202	0.0162123347890016	0.0146367084591524	0.00687160702459585	0.00251494498967766	0.00252465688543811
"Diospyros_morrisiana"	0.0647536334746838	0.0653455722732454	0.0604971792319046	0.00701768736785005	0.0048920265045611	0.005024451614675	0.0590712181606844	0.00288239684908874	0.00134040457005202	0.00154199227903672	0.00134040457005202	0.00134040457005202	1.05560515272734	0.00134040457005202	0.00134040457005202	0.0348505188213524	0.0215878919065142	0.556051527273435	0.0200962965547236	0.0170052869063116	0.00623354472533615	0.00539613612289031	0.00544546435610378
"Prunus_jamasakura"	0.030179339876132	0.0302958826252573	0.0272039656251442	0.0276931496124862	0.0258635610550921	0.0261399722095091	0.0257624750234122	0.024242327576192	0.0225924818959661	0.00164984568022589	0.0225924818959661	0.0225924818959661	0.00134040457005202	1.02259248189597	0.0225924818959661	0.587404529295118	0.0230978395231625	0.0134040457005202	0.0162123347890016	0.0146367084591524	0.00687160702459585	0.00251494498967766	0.00252465688543811
"Taxillus_yadoriki"	0.030179339876132	0.0302958826252573	0.0272039656251442	0.0276931496124862	0.0258635610550921	0.0261399722095091	0.0257624750234122	0.024242327576192	0.0225924818959661	0.00164984568022589	0.0225924818959661	0.0225924818959661	0.00134040457005202	0.0225924818959661	1.02259248189597	0.587404529295118	0.0230978395231625	0.0134040457005202	0.0162123347890016	0.0146367084591524	0.00687160702459585	0.00251494498967766	0.00252465688543811
"Hypsipetes_amaurotis"	0.0603586797522639	0.0605917652505145	0.0544079312502883	0.0553862992249724	0.0517271221101843	0.0522799444190182	0.0515249500468243	0.048484655152384	0.0451849637919322	0.00329969136045179	0.0451849637919322	0.0451849637919322	0.00268080914010403	0.0451849637919322	0.0451849637919322	1.17480905859024	0.0461956790463251	0.0268080914010403	0.0324246695780032	0.0292734169183048	0.0137432140491917	0.00502988997935533	0.00504931377087621
"Turdus_pallidus"	0.0978391666263016	0.0982808798243511	0.0913696899946724	0.0911018586069297	0.0882857054365989	0.00850868921964925	0.00919982908885603	0.0828990489347135	0.00329969136045179	0.0795993575742617	0.00329969136045179	0.00329969136045179	0.00308398455807345	0.00329969136045179	0.00329969136045179	0.0857919753717465	1.11439100603966	0.0308398455807345	0.0538665650188545	0.0225292253626464	0.00957137875546668	0.00815326388552513	0.00819007331869593
"Sphenurus_formosae"	0.129507266949368	0.130691144546491	0.120994358463809	0.0140353747357001	0.0097840530091222	0.01004890322935	0.118142436321369	0.00576479369817748	0.00268080914010403	0.00308398455807345	0.00268080914010403	0.00268080914010403	0.111210305454687	0.00268080914010403	0.00268080914010403	0.0697010376427048	0.0431757838130283	1.11210305454687	0.0401925931094472	0.0340105738126232	0.0124670894506723	0.0107922722457806	0.0108909287122076
"Zosterops_japonica"	0.128127928786043	0.128707371636002	0.119704640961684	0.119325305173558	0.115685381650739	0.00996701460555981	0.0109016497915636	0.00862912345968577	0.00324246695780032	0.00538665650188545	0.00324246695780032	0.00324246695780032	0.00401925931094472	0.00324246695780032	0.00324246695780032	0.0843041409028083	0.0754131910263963	0.0401925931094472	1.07056258191053	0.0291193881825488	0.0123384964997636	0.0106773273988369	0.0107256143030002
"Columba_janthina"	0.0217705951511972	0.155740241747386	0.0143665755345154	0.144999743281334	0.0101152538079375	0.145040578073566	0.142794988314762	0.0064753302851189	0.00365917711478811	0.0028161531703308	0.00365917711478811	0.00365917711478811	0.0042513217265779	0.00365917711478811	0.00365917711478811	0.0951386049844908	0.0394261443846311	0.042513217265779	0.036399235228186	1.07907591578717	0.0259876459415275	0.00181421626259976	0.0129783534789488
"Turdus_chrysolaus"	0.29183553158249	0.0193324760078144	0.0120300446887736	0.0154101838114873	0.00891327232610548	0.277578388075459	0.0130494873603479	0.00582864820116459	0.00343580351229792	0.00239284468886667	0.00343580351229792	0.00343580351229792	0.00311677236266807	0.00343580351229792	0.00343580351229792	0.089330891319746	0.0334998256441334	0.0311677236266807	0.0308462412494089	0.0519752918830549	1.07058269231112	0.0243196276318742	0.00161103966731786
"Ficedula_narcissina"	0.552507329291151	0.0190262450984858	0.017326376754749	0.0128373487631586	0.0119302406318587	0.0155818669369146	0.00881818924386786	0.00659157693244023	0.00251494498967766	0.00407663194276257	0.00251494498967766	0.00251494498967766	0.00539613612289031	0.00251494498967766	0.00251494498967766	0.0653885697316192	0.0570728471986759	0.0539613612289031	0.0533866369941846	0.00725686505039905	0.0486392552637483	1.04604227744093	0.00158552042487382
"Turdus_dauma"	0.0190262450984858	0.546696147956728	0.01742796505239	0.0184716774357606	0.0119825006962862	0.00981935345857145	0.0144592979810163	0.00661969354478607	0.00252465688543811	0.00409503665934796	0.00252465688543811	0.00252465688543811	0.00544546435610379	0.00252465688543811	0.00252465688543811	0.0656410790213907	0.0573305132308715	0.0544546435610378	0.053628071515001	0.0519134139157954	0.00322207933463573	0.00158552042487382	1.04555801232973
