"Stillingia_lineata"	"Labourdonnaisia_callophylloides"	"Aphloia_theiformis"	"Gaertnera_sp1_M_PL_081"	"Ochna_mauritiana"	"Croton_grangeroides"	"Syzygium_coriaceum"	"Grangeria_borbonica"	"Phyllanthus_phillyreifolius"	"Croton_fothergillifolius"	"Euodia_chapelieri"	"Cordemoya_integrifolia"	"Smilax_anceps"	"Chaetocnema_sp1_M_PL_081"	"Apis_mellifera"	"Musca_domestica"	"Chrysomya_megacephala"	"Nacoleia_sp1_M_PL_081"	"Technomyrmex_albipes"	"Brachymyrmex_sp1_M_PL_081"	"Stomorhina_lunata"	"Dysauxes_florida"	"Phorinia_sp1_M_PL_081"	"Allograpta_nasuta"	"Villa_unifasciata"	"Ahasverus_advena"	"Episyrphus_sp1_M_PL_081"	"Pachycerina_crinicornis"	"Syritta_nigrofemorata"	"Cheloninae_sp1_M_PL_081"	"Fannia_pusio"	"Lecithoceridae_sp1_M_PL_081"	"Mauritiborium_undulatus"	"Melanostoma_annulipes"	"Melanostoma_bituberculatum"	"Mordellidae_sp1_M_PL_081"	"Nacoleia_sp2_M_PL_081"	"Paragus_borbonicus"	"Pelecophora_intemipta"	"Polistes_hebraeus"	"Sarcophaga_arno"	"Stomoxys_calcitrans"	"Syritta_sp1_M_PL_081"	"Thysanoplusia_orichalcea"
"Euodia_chapelieri"	0.0436888881979369	0.000752178948976332	0.00478130608458522	0.0399150835291679	0.0392866245133709	0.0342834356743653	0.0360590261481073	0.037500070158319	0.00201729884951226	0.0314183454775515	1.03141834547755	0.0314183454775515	0.00079438479633791	0.565530218595926	0.00601743159181066	0.0133590215228498	0.00635507837070328	0.00827882128740575	0.00192001540514461	0.000298831630286576	0.00636014827718299	0.00917512826717284	0.00128496729993932	0.00908289181906091	0.00518970154503663	0.0044099731464659	0.00221750464050933	0.003740381332025	0.00128496729993932	0.00033621647491871	0.00128496729993932	0.00221750464050933	0.00128496729993932	0.00245541403208568	0.000298831630286576	0.00128496729993932	0.00312500584652658	0.00128496729993932	0.00128496729993932	0.00221750464050933	0.00128496729993932	0.000298831630286576	0.00128496729993932	0.00221750464050933
"Cordemoya_integrifolia"	0.0436888881979369	0.000752178948976332	0.00478130608458522	0.0399150835291679	0.0392866245133709	0.0342834356743653	0.0360590261481073	0.037500070158319	0.00201729884951226	0.0314183454775515	0.0314183454775515	1.03141834547755	0.00079438479633791	0.565530218595926	0.00601743159181066	0.0133590215228498	0.00635507837070328	0.00827882128740575	0.00192001540514461	0.000298831630286576	0.00636014827718299	0.00917512826717284	0.00128496729993932	0.00908289181906091	0.00518970154503663	0.0044099731464659	0.00221750464050933	0.003740381332025	0.00128496729993932	0.00033621647491871	0.00128496729993932	0.00221750464050933	0.00128496729993932	0.00245541403208568	0.000298831630286576	0.00128496729993932	0.00312500584652658	0.00128496729993932	0.00128496729993932	0.00221750464050933	0.00128496729993932	0.000298831630286576	0.00128496729993932	0.00221750464050933
"Smilax_anceps"	0.0865040626453265	0.000684780812826999	0.00385351895581836	0.082061289274471	0.078348396934605	0.00176304507591215	0.00477485187086249	0.00403260775458551	0.00066096262520646	0.00079438479633791	0.00079438479633791	0.00079438479633791	1.06826666299471	0.0142989263340824	0.00547824650261599	0.00845318291285031	0.546133303957641	0.00993322051074746	0.00289524250890031	0.000240844934738648	0.00561510493023771	0.000740051929735227	0.00254423713662725	0.0123360231065039	0.00326256725845215	0.00288028778284271	0.00455896051524839	0.00744101194504006	0.00254423713662725	0.00011016043753441	0.00254423713662725	0.00455896051524839	0.00254423713662725	0.00489677480841282	0.000240844934738648	0.00254423713662725	0.000336050646215459	0.00254423713662725	0.00254423713662725	0.00455896051524839	0.00254423713662725	0.000240844934738648	0.00254423713662725	0.00455896051524839
"Chaetocnema_sp1_M_PL_081"	0.0873777763958737	0.00150435789795266	0.00956261216917044	0.0798301670583359	0.0785732490267417	0.0685668713487306	0.0721180522962147	0.075000140316638	0.00403459769902452	0.0628366909551029	0.0628366909551029	0.0628366909551029	0.00158876959267582	1.13106043719185	0.0120348631836213	0.0267180430456997	0.0127101567414066	0.0165576425748115	0.00384003081028921	0.000597663260573153	0.012720296554366	0.0183502565343457	0.00256993459987864	0.0181657836381218	0.0103794030900733	0.0088199462929318	0.00443500928101866	0.00748076266404999	0.00256993459987864	0.000672432949837421	0.00256993459987864	0.00443500928101866	0.00256993459987864	0.00491082806417136	0.000597663260573152	0.00256993459987864	0.00625001169305316	0.00256993459987864	0.00256993459987864	0.00443500928101866	0.00256993459987864	0.000597663260573152	0.00256993459987864	0.00443500928101866
"Apis_mellifera"	0.0166437255854973	0.137584608725422	0.15950026765131	0.163257740560774	0.0113970620169046	0.00520744138362893	0.00836361989680178	0.154151090842347	0.00467847468446913	0.00150435789795266	0.00150435789795266	0.00150435789795266	0.001369561625654	0.0270784421631479	1.10067686980338	0.012874873331965	0.010956493005232	0.0106185528413353	0.0112380338497016	0.00996876672820685	0.0115174450939436	0.0144935769148786	0.00048952134074992	0.0231176364292673	0.0112946500586369	0.0133354455776122	0.00906987447559855	0.00120183771680646	0.000489521340749921	0.000779745780744856	0.000489521340749921	0.00906987447559854	0.000489521340749921	0.000712316376056537	0.00996876672820685	0.00048952134074992	0.0128459242368623	0.000489521340749921	0.000489521340749921	0.00906987447559854	0.000489521340749921	0.00996876672820685	0.000489521340749921	0.00906987447559854
"Musca_domestica"	0.140164204111081	0.0012874873331965	0.129372134438504	0.0121170544537383	0.12614604937438	0.111138584320601	0.119846723646694	0.0107667228563143	0.00612165663587779	0.00267180430456997	0.00267180430456997	0.00267180430456997	0.00169063658257006	0.0480924774822595	0.010299898665572	1.05060013283124	0.0135250926605605	0.0205419701424424	0.0132285110998886	0.00808575840240652	0.0279545588529746	0.0204406003974393	0.00412247659150239	0.0135770012739683	0.0241929073585783	0.00501970349619525	0.000673169691874353	0.0120066046774011	0.0041224765915024	0.00102027610597963	0.0041224765915024	0.000673169691874353	0.0041224765915024	0.00788412808589873	0.00808575840240651	0.00412247659150239	0.000897226904692858	0.0041224765915024	0.00412247659150239	0.000673169691874353	0.0041224765915024	0.00808575840240651	0.0041224765915024	0.000673169691874353
"Chrysomya_megacephala"	0.173008125290653	0.001369561625654	0.00770703791163673	0.164122578548942	0.15669679386921	0.00352609015182429	0.00954970374172498	0.00806521550917102	0.00132192525041292	0.00158876959267582	0.00158876959267582	0.00158876959267582	0.13653332598941	0.0285978526681648	0.010956493005232	0.0169063658257006	1.09226660791528	0.0198664410214949	0.00579048501780062	0.000481689869477296	0.0112302098604754	0.00148010385947045	0.00508847427325449	0.0246720462130078	0.00652513451690429	0.00576057556568542	0.00911792103049679	0.0148820238900801	0.0050884742732545	0.00022032087506882	0.0050884742732545	0.00911792103049679	0.0050884742732545	0.00979354961682563	0.000481689869477295	0.0050884742732545	0.000672101292430918	0.0050884742732545	0.0050884742732545	0.00911792103049679	0.0050884742732545	0.000481689869477296	0.0050884742732545	0.00911792103049678
"Nacoleia_sp1_M_PL_081"	0.0231486686633226	0.00176975880688921	0.0158103270000657	0.207985022339077	0.201559753881704	0.00650439460348677	0.188860778857322	0.00876386581059506	0.000674201913215786	0.00275960709580191	0.00275960709580191	0.00275960709580191	0.00331107350358248	0.0496729277244344	0.0141580704551137	0.0342366169040707	0.0264885880286599	1.04303828596662	0.00178135561902014	0.000988145437504105	0.0324717079408428	0.00192675490366668	0.000680843195980076	0.0255633734277516	0.0205550665192164	0.001411165346863	0.0115547234632821	0.0132783278135866	0.000680843195980076	0.000112366985535964	0.000680843195980076	0.011554723463282	0.000680843195980076	0.0125974846176065	0.000988145437504105	0.000680843195980076	0.000730322150882921	0.000680843195980076	0.000680843195980076	0.011554723463282	0.000680843195980076	0.000988145437504105	0.000680843195980076	0.011554723463282
"Technomyrmex_albipes"	0.215615325018019	0.00187300564161693	0.204279808669167	0.00540251640999585	0.00954142824452973	0.00874312459868471	0.00884876553181711	0.0117589736369848	0.197718622674406	0.000640005135048202	0.000640005135048202	0.000640005135048202	0.000965080836300101	0.0115200924308676	0.0149840451329355	0.0220475184998142	0.00772064669040081	0.00178135561902014	1.0520622190273	0.012767488041823	0.0142487038602878	0.0353902056819305	0.00634162720641233	0.0082180207419995	0.019993991801417	0.00732154167616107	0.000300139800555325	0.00693796647169544	0.00634162720641233	0.0329531037790677	0.00634162720641233	0.000300139800555325	0.00634162720641233	0.000596339265283109	0.012767488041823	0.00634162720641233	0.000979914469748733	0.00634162720641233	0.00634162720641233	0.000300139800555325	0.00634162720641233	0.012767488041823	0.00634162720641233	0.000300139800555325
"Brachymyrmex_sp1_M_PL_081"	0.0211841681175322	0.00498438336410342	0.583047562744639	0.0071014605701611	0.0126199624823356	0.00477206908229313	0.0178116307013517	0.00657452366405551	0.00743356611459794	0.000298831630286576	0.000298831630286576	0.000298831630286576	0.000240844934738648	0.00537896934515837	0.0398750669128273	0.0404287920120326	0.00192675947790918	0.00296443631251231	0.0383024641254689	1.03644047267154	0.039010383396821	0.00258214950481981	0.000623063768162711	0.00235421398254448	0.0388446995098377	0.00117094074016734	0.000394525587231173	0.00141181142330869	0.000623063768162711	0.00123892768576632	0.000623063768162712	0.000394525587231172	0.000623063768162711	0.000788747655145975	0.0364404726715399	0.000623063768162711	0.000547876972004625	0.000623063768162711	0.000623063768162711	0.000394525587231173	0.000623063768162711	0.0364404726715399	0.000623063768162711	0.000394525587231172
"Stomorhina_lunata"	0.025324467709194	0.00191957418232393	0.208055378116379	0.0147931144409657	0.19953736558184	0.00715658852464821	0.191787829008131	0.00685806652789226	0.00300243265469753	0.00212004942572766	0.00212004942572766	0.00212004942572766	0.00187170164341257	0.0381608896630979	0.0153565934585914	0.0465909314216243	0.0149736131473006	0.0324717079408428	0.0142487038602878	0.0130034611322737	1.04465332938195	0.00226467574054864	0.000744837285564529	0.0146092678695853	0.0329270813186513	0.00131634282955555	0.000821839691164759	0.0132159226344295	0.000744837285564529	0.000500405442449589	0.000744837285564529	0.000821839691164758	0.000744837285564529	0.012471085348865	0.0130034611322737	0.000744837285564529	0.000571505543991021	0.000744837285564529	0.000744837285564529	0.000821839691164759	0.000744837285564529	0.0130034611322737	0.000744837285564529	0.000821839691164758
"Dysauxes_florida"	0.0230509005087144	0.00241559615247977	0.0137714640257056	0.00941032196504348	0.0103898639614787	0.186750143558975	0.00754592741349625	0.200801507727205	0.203109129109817	0.00305837608905761	0.00305837608905761	0.00305837608905761	0.000246683976578409	0.055050769603037	0.0193247692198382	0.0340676673290655	0.00197347181262727	0.00192675490366668	0.0353902056819305	0.000860716501606602	0.00226467574054864	1.08171000442207	0.000677967662021012	0.0185835888016051	0.00229327690497724	0.0174114266392881	0.000522795664724638	0.00132733415961343	0.000677967662021013	0.0338515215183029	0.000677967662021013	0.000522795664724638	0.000677967662021013	0.000649366497592417	0.000860716501606602	0.000677967662021012	0.016733458977267	0.000677967662021013	0.000677967662021013	0.000522795664724638	0.000677967662021013	0.000860716501606602	0.000677967662021013	0.000522795664724638
"Phorinia_sp1_M_PL_081"	0.603964877343186	0.00024476067037496	0.00996902029060339	0.00775946698936833	0.0141923865961619	0.00368518942670102	0.00724423926270755	0.00937871712288168	0.00382886992823637	0.00128496729993932	0.00128496729993932	0.00128496729993932	0.00254423713662725	0.0231294113989077	0.00195808536299968	0.020612382957512	0.020353897093018	0.00204252958794023	0.019024881619237	0.000623063768162712	0.00223451185669359	0.00203390298606304	1.01776367286303	0.0198633382849445	0.0191111605574684	0.018545232623275	0.000431081499409352	0.018650697025295	0.0177636728630349	0.000638144988039395	0.0177636728630349	0.000431081499409352	0.0177636728630349	0.000887024162260122	0.000623063768162711	0.0177636728630349	0.000781559760240139	0.0177636728630349	0.0177636728630349	0.000431081499409352	0.0177636728630349	0.000623063768162712	0.0177636728630349	0.000431081499409352
"Allograpta_nasuta"	0.168838375422028	0.00288970455365841	0.00941685593017794	0.158474387956695	0.149761217427166	0.00629079671421191	0.0100832131735496	0.147361175910494	0.00365476493776426	0.00227072295476523	0.00227072295476523	0.00227072295476523	0.00308400577662598	0.0408730131857742	0.0231176364292673	0.0169712515924604	0.0246720462130078	0.0191725300708137	0.00616351555649962	0.000588553495636121	0.010956950902189	0.0139376916012038	0.00496583457123612	1.03541014131724	0.0065627093842272	0.0172459325637773	0.00880413266426082	0.014325910660434	0.00496583457123613	0.000609127489627377	0.00496583457123613	0.00880413266426082	0.00496583457123612	0.0093600760891979	0.000588553495636121	0.00496583457123612	0.0122800979925411	0.00496583457123612	0.00496583457123612	0.00880413266426082	0.00496583457123612	0.000588553495636121	0.00496583457123612	0.00880413266426081
"Villa_unifasciata"	0.216593152984641	0.00188244167643949	0.207171730719135	0.0103719306691984	0.0193570067700782	0.00614426455893812	0.187690352255755	0.0071263323940709	0.00405223067388986	0.00172990051501221	0.00172990051501221	0.00172990051501221	0.00108752241948405	0.0311382092702198	0.0150595334115159	0.0403215122642971	0.00870017935587239	0.0205550665192164	0.019993991801417	0.0129482331699459	0.0329270813186513	0.00229327690497724	0.00637038685248945	0.00875027917896961	1.03808765524801	0.0069642478853287	0.000576218370511023	0.00758019977561934	0.00637038685248946	0.000675371778981644	0.00637038685248946	0.000576218370511022	0.00637038685248946	0.00120981292312989	0.0129482331699459	0.00637038685248945	0.000593861032839242	0.00637038685248946	0.00637038685248945	0.000576218370511022	0.00637038685248946	0.0129482331699459	0.00637038685248946	0.000576218370511022
"Ahasverus_advena"	0.315268954595676	0.00333386139440305	0.0093675259213387	0.0130986746288071	0.0128121396476448	0.00781276910710378	0.00588285146271857	0.284289431302733	0.00674535499512249	0.00220498657323295	0.00220498657323295	0.00220498657323295	0.00144014389142135	0.0396897583181931	0.0266708911552244	0.0125492587404881	0.0115211511313708	0.0021167480202945	0.0109823125142416	0.000585470370083669	0.00197451424433332	0.0261171399589321	0.00927261631163752	0.0344918651275545	0.010446371827993	1.03296340225353	0.000727704146044839	0.0100733750396153	0.00927261631163752	0.00112422583252041	0.00927261631163752	0.000727704146044839	0.00927261631163752	0.000800758727977801	0.000585470370083668	0.00927261631163751	0.0236907859418944	0.00927261631163752	0.00927261631163752	0.000727704146044839	0.00927261631163752	0.000585470370083669	0.00927261631163752	0.000727704146044839
"Episyrphus_sp1_M_PL_081"	0.014656770979918	0.00453493723779927	0.00631240939569875	0.586677184264495	0.018687127381929	0.00281548731880883	0.00903048024892542	0.0122919215121639	0.000448873890152707	0.00221750464050933	0.00221750464050933	0.00221750464050933	0.0045589605152484	0.0399150835291679	0.0362794979023942	0.00336584845937176	0.0364716841219872	0.0346641703898461	0.000900419401665975	0.000394525587231172	0.00246551907349428	0.00156838699417392	0.000431081499409352	0.0352165306570433	0.00172865511153307	0.00145540829208968	1.03259317690358	0.00159902696077991	0.000431081499409352	7.48123150254512e-05	0.000431081499409352	0.032593176903583	0.000431081499409352	0.00116794546137056	0.000394525587231172	0.000431081499409352	0.00102432679268033	0.000431081499409352	0.000431081499409352	0.032593176903583	0.000431081499409352	0.000394525587231172	0.000431081499409352	0.032593176903583
"Pachycerina_crinicornis"	0.317061849430015	0.000300459429201614	0.0112944913864695	0.0143912426470192	0.284462924813804	0.00520367537526613	0.0133904543912716	0.00897631832361371	0.00225417289944787	0.0018701906660125	0.0018701906660125	0.0018701906660125	0.00372050597252003	0.033663431988225	0.00240367543361291	0.0300165116935028	0.0297640477801603	0.0199174917203799	0.0104069497075432	0.000705905711654342	0.0198238839516443	0.00199100123942014	0.0093253485126475	0.028651821320868	0.011370299663429	0.0100733750396153	0.000799513480389956	1.02710428131351	0.00932534851264751	0.000375695483241312	0.00932534851264751	0.000799513480389956	0.00932534851264751	0.0177789328008628	0.000705905711654342	0.0093253485126475	0.000748026526967809	0.00932534851264751	0.0093253485126475	0.000799513480389956	0.00932534851264751	0.000705905711654342	0.00932534851264751	0.000799513480389955
"Syritta_nigrofemorata"	0.603964877343187	0.00024476067037496	0.00996902029060338	0.00775946698936833	0.014192386596162	0.00368518942670103	0.00724423926270755	0.00937871712288167	0.00382886992823637	0.00128496729993932	0.00128496729993932	0.00128496729993932	0.00254423713662725	0.0231294113989077	0.00195808536299968	0.020612382957512	0.020353897093018	0.00204252958794023	0.019024881619237	0.000623063768162711	0.00223451185669359	0.00203390298606304	0.0177636728630349	0.0198633382849445	0.0191111605574684	0.018545232623275	0.000431081499409352	0.018650697025295	1.01776367286304	0.000638144988039395	0.0177636728630349	0.000431081499409352	0.0177636728630349	0.000887024162260122	0.000623063768162711	0.0177636728630349	0.00078155976024014	0.0177636728630349	0.0177636728630349	0.000431081499409352	0.0177636728630349	0.000623063768162711	0.0177636728630349	0.000431081499409352
"Cheloninae_sp1_M_PL_081"	0.0216969295933394	0.000389872890372428	0.0198228429722612	0.00134662167045812	0.00181193565509167	0.01777211528706	0.00149042663139212	0.0193236801240172	0.581893431980385	0.00033621647491871	0.00033621647491871	0.00033621647491871	0.00011016043753441	0.00605189654853678	0.00311898312297942	0.00510138052989816	0.00088128350027528	0.000337100956607893	0.0988593113372031	0.00123892768576632	0.00150121632734877	0.101554564554909	0.000638144988039395	0.00243650995850951	0.00202611533694493	0.00224845166504083	7.48123150254512e-05	0.000751390966482625	0.000638144988039395	1.0969822386634	0.000638144988039395	7.48123150254512e-05	0.000638144988039395	0.00011324597844323	0.00123892768576632	0.000638144988039395	0.00161030667700143	0.000638144988039395	0.000638144988039395	7.48123150254512e-05	0.000638144988039395	0.00123892768576632	0.000638144988039395	7.48123150254512e-05
"Fannia_pusio"	0.603964877343186	0.00024476067037496	0.00996902029060338	0.00775946698936833	0.0141923865961619	0.00368518942670103	0.00724423926270755	0.00937871712288168	0.00382886992823637	0.00128496729993932	0.00128496729993932	0.00128496729993932	0.00254423713662725	0.0231294113989077	0.00195808536299968	0.020612382957512	0.020353897093018	0.00204252958794023	0.019024881619237	0.000623063768162711	0.00223451185669359	0.00203390298606304	0.0177636728630349	0.0198633382849445	0.0191111605574684	0.018545232623275	0.000431081499409352	0.018650697025295	0.0177636728630349	0.000638144988039395	1.01776367286304	0.000431081499409352	0.0177636728630349	0.000887024162260122	0.000623063768162711	0.0177636728630349	0.00078155976024014	0.0177636728630349	0.0177636728630349	0.000431081499409352	0.0177636728630349	0.000623063768162711	0.0177636728630349	0.000431081499409352
