"Ictalurus_punctatus"	"Rhinichthys_osculus"	"Gila_cypha"	"Pimephales_promelas"	"Fundulus_zebrinus"	"Catostomus_discobolus"	"Oncorhynchus_mykiss"	"Cyprinella_lutrensis"	"Catostomus_latipinnis"	"Cyprinus_carpio"	"Ameiurus_natalis"	"Bothriocephalus_acheilognathi"	"Ornithodiplostomum_sp."	"Lernaea_cyprinacea"	"Contracaecum_sp."	"Rhabdochona_sp."	"Unidenti?ed_metacercaria"	"Corallobothriinae"	"Posthodiplostomum_sp."	"Eustrongylides_sp."	"Oribatida_gen._sp."	"Henneguya_exilis"	"Ligictaluridus_?oridanus"	"Dactylogyrus_extensus"	"Gyrodactylus_hoffmani"	"Corallobothrium_?mbriatum"	"Megathylacoides_giganteum"	"Truttaedacnitis_truttae"	"Ergasilus_arthrosis"	"Myzobdella_lugubris"	"Gyrodactylus_sp."
"Ameiurus_natalis"	0.0599711758164227	0.0578825822592017	0.0208520671555303	0.0166617747068871	0.0177140601013393	0.0159547512512525	0.0165854610767482	0.0497299881751733	0.0147273749860534	0.0153213061066155	1.04793279169811	0.294935142552348	0.0158547857131787	0.0179719647706399	0.276213190838566	0.00691938989531967	0.00736425759119433	0.00421539590536229	0.00357215520661305	0.00594166155151022	0.00542995652706751	0.00272596253711012	0.00272596253711012	0.00383032652665387	0.00208272183836089	0.00272596253711013	0.00272596253711012	0.00276424351279137	0.00272596253711012	0.00272596253711012	0.0032156990144001
"Bothriocephalus_acheilognathi"	0.0706202819273168	0.0731871875694644	0.0678060243766231	0.0602397873242197	0.0589729380180011	0.0564339693793163	0.0582546200653605	0.057176509489674	0.0533814853987059	0.056969291744831	0.0536245713731541	1.096658866088	0.0424002614637447	0.0355193811651992	0.0302115287714158	0.0162808595726934	0.0183149038836627	0.00805330027035111	0.0123732608710005	0.00727596767984828	0.0114375721172204	0.00321001281487804	0.00321001281487804	0.0142423229362078	0.00752997341552747	0.00321001281487804	0.00321001281487804	0.00970910334422673	0.00321001281487804	0.00321001281487804	0.00406595486497024
"Ornithodiplostomum_sp."	0.116725193412196	0.111845539730316	0.110805437868948	0.104662391785185	0.0096935720381925	0.0979470958905131	0.00576062074425491	0.00703214246464784	0.0928716240219502	0.00403812013940425	0.00528492857105957	0.0777338126835318	1.07205922679966	0.0174721389358828	0.0140125875926468	0.015340011734399	0.0304528312113771	0.0132203647431415	0.0209974731066444	0.0115193317057739	0.0074253376009027	0.00530569060964526	0.00530569060964526	0.00100953003485106	0.0130827989731482	0.00530569060964526	0.00530569060964526	0.000960103457375817	0.00530569060964526	0.00530569060964526	0.00621364109612864
"Lernaea_cyprinacea"	0.0155364796982383	0.135814791059432	0.125577237779659	0.00832176847971859	0.121612669834649	0.00828171101642823	0.120698016647473	0.114276696385253	0.0052991520101082	0.00405935784745134	0.00718878590825597	0.0781426385634382	0.0209665667230593	1.07087910476997	0.0290947823338884	0.0317166525978467	0.0178953540379202	0.0096760063211943	0.0100100237585119	0.00825146979261563	0.0227468498992996	0.000706203622647196	0.000706203622647197	0.00101483946186283	0.00104022105996482	0.000706203622647196	0.000706203622647196	0.0201163361079121	0.000706203622647196	0.000706203622647196	0.00754526616996844
"Contracaecum_sp."	0.169264421338374	0.158343141467342	0.0156022442454979	0.00640731150332879	0.0118833023873563	0.00738503562569359	0.0080872242416324	0.141743443211019	0.00552801454550782	0.00431593268163083	0.138106595419283	0.0830817041213935	0.0210188813889701	0.0363684779173605	1.07464123458285	0.0113967000085852	0.0111421264811146	0.00880828335109803	0.00191535995545167	0.0164906785261926	0.0102822539910497	0.00769383733356246	0.00769383733356246	0.00107898317040771	0.000800913937916099	0.00769383733356246	0.00769383733356246	0.00134787070693873	0.00769383733356246	0.00769383733356246	0.00879684119263014
"Rhabdochona_sp."	0.0161882890119379	0.209820560693484	0.197630144490607	0.00970952269340169	0.191869133292921	0.00983897280267141	0.00872682039464367	0.00989903536318756	0.00527014521784874	0.00310111610908447	0.00461292659687978	0.059696485099876	0.0306800234687979	0.0528610876630778	0.015195600011447	1.04975677837011	0.0274129655089361	0.0148522702109106	0.0153301292288614	0.0123925291350291	0.0356403394779198	0.00073583131872445	0.00073583131872445	0.000775279027271117	0.00121369033667521	0.00073583131872445	0.00073583131872445	0.00145447006577394	0.00073583131872445	0.00073583131872445	0.0116566978163047
"Unidenti?ed_metacercaria"	0.0195074675386129	0.205681415312954	0.199491238278276	0.0128996407060489	0.0138947684083037	0.184190375066218	0.00658368325846962	0.00789206406711626	0.0081279558491733	0.00348855312069766	0.00490950506079622	0.0671546475734299	0.0609056624227541	0.0298255900632004	0.0148561686414862	0.0274129655089361	1.05637451530227	0.015136077232671	0.0158618292509901	0.0123134483651011	0.0131635913462021	0.000886703069936951	0.000886703069936951	0.000872138280174415	0.00161245508825611	0.000886703069936952	0.000886703069936951	0.00109728054307827	0.000886703069936951	0.000886703069936951	0.0114267452951641
"Corallobothriinae"	0.312539429941083	0.0225116475657117	0.279109546358052	0.0113682927398414	0.00873089648759742	0.00910243556154089	0.00483526543405784	0.00663439748566086	0.00531841625337316	0.00230094293438603	0.00421539590536228	0.0442931514869311	0.0396610942294246	0.0241900158029857	0.0176165667021961	0.022278405316366	0.0227041158490064	1.03414273389303	0.0213574327609125	0.0154569848115787	0.00234200914793366	0.0142063377245947	0.0142063377245947	0.000575235733596508	0.00142103659248017	0.0142063377245947	0.0142063377245947	0.000805877572342973	0.0142063377245947	0.0142063377245947	0.00125064708698398
"Posthodiplostomum_sp."	0.0169541159754669	0.0207827270933052	0.288215075759295	0.290746903476775	0.0100304541440005	0.0123081408071588	0.00610453217168522	0.00607466114624103	0.00834268349441124	0.00353521739171444	0.00357215520661305	0.068052934790503	0.0629924193199333	0.0250250593962798	0.00383071991090333	0.0229951938432921	0.0237927438764852	0.0213574327609125	1.05693015406026	0.00192523758487656	0.00240840271762813	0.000770641635248496	0.000770641635248496	0.00088380434792861	0.0363433629345969	0.000770641635248496	0.000770641635248496	0.0010174220286142	0.000770641635248496	0.000770641635248496	0.00115459594962807
"Eustrongylides_sp."	0.312893499432479	0.286909590699208	0.0172837422687058	0.00552547652546633	0.0113185518227109	0.00777718693768081	0.00423475567430834	0.00800452899966413	0.00469882484640554	0.00207884790852808	0.00594166155151022	0.0400178222391655	0.0345579951173217	0.0206286744815391	0.0329813570523852	0.0185887937025437	0.0184701725476516	0.0154569848115787	0.00192523758487656	1.0301618534979	0.0173542406833504	0.0142224317923854	0.0142224317923854	0.00051971197713202	0.000690684565683291	0.0142224317923854	0.0142224317923854	0.000705792612384723	0.0142224317923854	0.0142224317923854	0.0159394217055115
"Oribatida_gen._sp."	0.0141383039196059	0.300808629093357	0.0237910255767766	0.00567234998286699	0.280396477935387	0.00800662526608129	0.00932302418632363	0.0111166690018924	0.00471572742953077	0.00326787774777725	0.00542995652706751	0.062906646644712	0.0222760128027081	0.056867124748249	0.0205645079820993	0.0534605092168796	0.0197453870193031	0.00234200914793366	0.00240840271762813	0.0173542406833504	1.05176115024711	0.000642650178163905	0.000642650178163905	0.000816969436944312	0.000709043747858374	0.000642650178163905	0.000642650178163905	0.00155383736438727	0.000642650178163905	0.000642650178163905	0.0167115905051865
"Henneguya_exilis"	0.604790600685564	0.0171788712376853	0.0129107103978375	0.00495271736521162	0.00264734896720679	0.00470120324723012	0.00213611805683194	0.00580502688554384	0.00425785171226165	0.00183429303707316	0.00545192507422025	0.0353101409636584	0.0318341436578716	0.00353101811323598	0.0307753493342498	0.00220749395617335	0.00266010920981085	0.0284126754491894	0.00154128327049699	0.0284448635847708	0.00128530035632781	1.02749048184934	0.0274904818493438	0.000458573259268291	0.000619089670651453	0.0274904818493438	0.0274904818493438	0.000356019676138657	0.0274904818493438	0.0274904818493438	0.000954381735426962
"Ligictaluridus_?oridanus"	0.604790600685564	0.0171788712376853	0.0129107103978375	0.00495271736521162	0.00264734896720679	0.00470120324723012	0.00213611805683195	0.00580502688554385	0.00425785171226165	0.00183429303707316	0.00545192507422025	0.0353101409636584	0.0318341436578716	0.00353101811323598	0.0307753493342498	0.00220749395617335	0.00266010920981085	0.0284126754491894	0.00154128327049699	0.0284448635847708	0.00128530035632781	0.0274904818493438	1.02749048184934	0.000458573259268291	0.000619089670651453	0.0274904818493439	0.0274904818493438	0.000356019676138657	0.0274904818493438	0.0274904818493438	0.000954381735426962
"Dactylogyrus_extensus"	0.0100886117039024	0.0104553125099235	0.00968657491094615	0.00860568390345996	0.00842470543114301	0.00806199562561661	0.00832208858076578	0.00816807278423914	0.00762592648552941	0.579567041677833	0.00766065305330773	0.156665552298285	0.00605718020910638	0.00507419730931417	0.00431593268163083	0.00232583708181335	0.00261641484052324	0.00115047146719302	0.00176760869585722	0.00103942395426404	0.00163393887388862	0.000458573259268291	0.000458573259268291	1.14489176041946	0.0010757104879325	0.000458573259268291	0.000458573259268291	0.00138701476346096	0.000458573259268291	0.000458573259268291	0.000580850694995749
"Gyrodactylus_hoffmani"	0.013619972754332	0.0137210302928723	0.0311217692003244	0.563709938839078	0.00524646428001294	0.0111126137384659	0.0046746515320867	0.00468555420670419	0.0103063861943378	0.00430284195172998	0.00416544367672178	0.0828297075708021	0.0784967938388891	0.00520110529982412	0.00320365575166439	0.00364107101002563	0.00483736526476833	0.00284207318496034	0.0726867258691937	0.00138136913136658	0.00141808749571675	0.000619089670651453	0.000619089670651453	0.0010757104879325	1.07046374235489	0.000619089670651453	0.000619089670651453	0.000779108588681117	0.000619089670651453	0.000619089670651453	0.00076227946071513
"Corallobothrium_?mbriatum"	0.604790600685564	0.0171788712376853	0.0129107103978375	0.00495271736521162	0.00264734896720679	0.00470120324723012	0.00213611805683194	0.00580502688554384	0.00425785171226165	0.00183429303707316	0.00545192507422025	0.0353101409636584	0.0318341436578716	0.00353101811323598	0.0307753493342498	0.00220749395617335	0.00266010920981085	0.0284126754491894	0.00154128327049699	0.0284448635847708	0.00128530035632781	0.0274904818493438	0.0274904818493438	0.000458573259268291	0.000619089670651453	1.02749048184934	0.0274904818493438	0.000356019676138657	0.0274904818493438	0.0274904818493438	0.000954381735426962
"Megathylacoides_giganteum"	0.604790600685564	0.0171788712376853	0.0129107103978375	0.00495271736521162	0.00264734896720679	0.00470120324723012	0.00213611805683195	0.00580502688554385	0.00425785171226165	0.00183429303707316	0.00545192507422025	0.0353101409636584	0.0318341436578716	0.00353101811323598	0.0307753493342499	0.00220749395617335	0.00266010920981085	0.0284126754491894	0.00154128327049699	0.0284448635847708	0.00128530035632781	0.0274904818493438	0.0274904818493438	0.000458573259268291	0.000619089670651453	0.0274904818493438	1.02749048184934	0.000356019676138657	0.0274904818493438	0.0274904818493438	0.000954381735426962
"Truttaedacnitis_truttae"	0.00783243287505046	0.0190001798753542	0.017580296559662	0.00623286870944893	0.01641687344115	0.00588324367234041	0.561722966973894	0.0155866550795388	0.00533460340080128	0.00554805905384385	0.00552848702558274	0.106800136786494	0.00576062074425491	0.100581680539561	0.00539148282775493	0.00436341019732183	0.00329184162923481	0.00161175514468595	0.0020348440572284	0.00141158522476945	0.00310767472877454	0.000356019676138657	0.000356019676138657	0.00138701476346096	0.000779108588681116	0.000356019676138657	0.000356019676138657	1.09362049449565	0.000356019676138657	0.000356019676138657	0.00105556554863079
"Ergasilus_arthrosis"	0.604790600685564	0.0171788712376853	0.0129107103978375	0.00495271736521162	0.00264734896720679	0.00470120324723012	0.00213611805683194	0.00580502688554385	0.00425785171226165	0.00183429303707316	0.00545192507422025	0.0353101409636584	0.0318341436578716	0.00353101811323598	0.0307753493342498	0.00220749395617335	0.00266010920981085	0.0284126754491894	0.00154128327049699	0.0284448635847708	0.00128530035632781	0.0274904818493438	0.0274904818493438	0.000458573259268291	0.000619089670651452	0.0274904818493438	0.0274904818493438	0.000356019676138657	1.02749048184934	0.0274904818493438	0.000954381735426962
"Myzobdella_lugubris"	0.604790600685564	0.0171788712376853	0.0129107103978375	0.00495271736521162	0.00264734896720679	0.00470120324723012	0.00213611805683194	0.00580502688554385	0.00425785171226165	0.00183429303707316	0.00545192507422025	0.0353101409636584	0.0318341436578716	0.00353101811323598	0.0307753493342498	0.00220749395617335	0.00266010920981085	0.0284126754491894	0.00154128327049699	0.0284448635847708	0.00128530035632781	0.0274904818493438	0.0274904818493438	0.000458573259268291	0.000619089670651452	0.0274904818493438	0.0274904818493438	0.000356019676138657	0.0274904818493438	1.02749048184934	0.000954381735426962
"Gyrodactylus_sp."	0.0209963981793932	0.556640310160731	0.0216567741395741	0.00609823568572104	0.0199897546782149	0.0108531706281315	0.00633339329178474	0.0102040311137844	0.00513979798054944	0.002323402779983	0.00643139802880019	0.0447255035146727	0.0372818465767718	0.0377263308498422	0.0351873647705205	0.034970093448914	0.0342802358854924	0.00250129417396797	0.00230919189925614	0.0318788434110231	0.033423181010373	0.000954381735426962	0.000954381735426962	0.000580850694995749	0.00076227946071513	0.000954381735426962	0.000954381735426962	0.00105556554863079	0.000954381735426962	0.000954381735426962	1.0309244616756
