"Sideroxylon_puberulum"	"Psiadia_terebinthina"	"Psidium_cattleianum"	"Helichrysum_proteoides"	"Stillingia_lineata"	"Grangeria_borbonica"	"Antidesma_madagascariense"	"Labourdonnaisia_callophylloides"	"Olea_lancea"	"Euodia_obtusifolia"	"Warneckea_trinervis"	"Homalanthus_populifolius"	"Phyllanthus_phillyreifolius"	"Wikstroemia_indica"	"Badula_platiphylla"	"Eugenia_orbiculata"	"Euodia_chapelieri"	"Gaertnera_sp1_M_PL_078"	"Apis_mellifera"	"Chaetocnema_sp1_M_PL_078"	"Villa_unifasciata"	"Pachycerina_crinicornis"	"Musca_domestica"	"Chrysomya_megacephala"	"Technomyrmex_albipes"	"Cerambycidae_sp1_M_PL_078"	"Stomorhina_lunata"	"Dysauxes_florida"	"Lygaeidae_sp1_M_PL_078"	"Pelecophora_intemipta"	"Scolia_carniflex"
"Warneckea_trinervis"	0.0504740077266375	0.0589298202182692	0.0487321218399161	0.00728519382292648	0.00176523245765898	0.0523781280019201	0.004554756250435	0.0521626505128624	0.00232766398166059	0.000732794539894035	1.04713725239815	0.000732794539894035	0.000732794539894035	0.000732794539894035	0.000732794539894035	0.00159486944176655	0.000732794539894035	0.00159486944176655	0.565647028777794	0.0175870689574568	0.0191384333011986	0.00825950334211957	0.00727578538253266	0.013347021313952	0.00477861740403789	0.00420927287273351	0.0107565388729735	0.000728519382292648	0.00420927287273352	0.0065203313141078	0.00420927287273352
"Homalanthus_populifolius"	0.00161950433366079	0.00411776753536717	0.00172467172605779	0.0314196309165181	0.0272861726413905	0.0284888372039007	0.0292661485323209	0.0298868983267036	0.0261083451888821	0.0251164680027184	0.000732794539894035	1.02511646800272	0.0251164680027184	0.0251164680027184	0.0251164680027184	0.000991877186163756	0.0251164680027184	0.000991877186163756	0.00879353447872842	0.602795232065241	0.0119025262339651	0.0173576371093775	0.00670306774213939	0.003546839175067	0.00395239481906634	0.000294126252526226	0.00385523090301381	0.00314196309165181	0.000294126252526226	0.00373586229083794	0.000294126252526226
"Phyllanthus_phillyreifolius"	0.00161950433366079	0.00411776753536717	0.00172467172605779	0.0314196309165181	0.0272861726413905	0.0284888372039007	0.0292661485323209	0.0298868983267036	0.0261083451888821	0.0251164680027184	0.000732794539894035	0.0251164680027184	1.02511646800272	0.0251164680027184	0.0251164680027184	0.000991877186163756	0.0251164680027184	0.000991877186163756	0.00879353447872842	0.602795232065241	0.0119025262339651	0.0173576371093775	0.00670306774213939	0.003546839175067	0.00395239481906634	0.000294126252526226	0.00385523090301381	0.00314196309165181	0.000294126252526226	0.00373586229083794	0.000294126252526226
"Wikstroemia_indica"	0.00161950433366079	0.00411776753536717	0.00172467172605779	0.0314196309165181	0.0272861726413905	0.0284888372039007	0.0292661485323209	0.0298868983267036	0.0261083451888821	0.0251164680027184	0.000732794539894035	0.0251164680027184	0.0251164680027184	1.02511646800272	0.0251164680027184	0.000991877186163756	0.0251164680027184	0.000991877186163756	0.00879353447872842	0.602795232065241	0.0119025262339651	0.0173576371093775	0.00670306774213939	0.003546839175067	0.00395239481906634	0.000294126252526226	0.00385523090301381	0.00314196309165181	0.000294126252526226	0.00373586229083794	0.000294126252526226
"Badula_platiphylla"	0.00161950433366079	0.00411776753536717	0.00172467172605779	0.0314196309165181	0.0272861726413905	0.0284888372039007	0.0292661485323209	0.0298868983267036	0.0261083451888821	0.0251164680027184	0.000732794539894035	0.0251164680027184	0.0251164680027184	0.0251164680027184	1.02511646800272	0.000991877186163756	0.0251164680027184	0.000991877186163756	0.00879353447872842	0.602795232065241	0.0119025262339651	0.0173576371093775	0.00670306774213939	0.003546839175067	0.00395239481906634	0.000294126252526226	0.00385523090301381	0.00314196309165181	0.000294126252526226	0.00373586229083794	0.000294126252526226
"Eugenia_orbiculata"	0.00176680537293434	0.0608078222913735	0.0503256767119288	0.0024604238143757	0.00197948572403712	0.00398305193896375	0.0534669904141298	0.00381264551019058	0.049722684456326	0.000991877186163756	0.00159486944176655	0.000991877186163756	0.000991877186163756	0.000991877186163756	0.000991877186163756	1.04873080727016	0.000991877186163756	0.0487308072701623	0.0191384333011986	0.0238050524679301	0.584769687241947	0.00790086830298689	0.000743923873808038	0.000687743724671155	0.0110267896797215	0.00434341587795525	0.00484129737032572	0.00024604238143757	0.00434341587795525	0.000476580688773823	0.00434341587795525
"Euodia_chapelieri"	0.00161950433366079	0.00411776753536717	0.00172467172605779	0.0314196309165181	0.0272861726413905	0.0284888372039007	0.0292661485323209	0.0298868983267036	0.0261083451888821	0.0251164680027184	0.000732794539894035	0.0251164680027184	0.0251164680027184	0.0251164680027184	0.0251164680027184	0.000991877186163756	1.02511646800272	0.000991877186163756	0.00879353447872842	0.602795232065241	0.0119025262339651	0.0173576371093775	0.00670306774213939	0.003546839175067	0.00395239481906634	0.000294126252526226	0.00385523090301381	0.00314196309165181	0.000294126252526226	0.00373586229083794	0.000294126252526226
"Gaertnera_sp1_M_PL_078"	0.00176680537293434	0.0608078222913735	0.0503256767119288	0.0024604238143757	0.00197948572403712	0.00398305193896375	0.0534669904141298	0.00381264551019058	0.049722684456326	0.000991877186163756	0.00159486944176655	0.000991877186163756	0.000991877186163756	0.000991877186163756	0.000991877186163756	0.0487308072701623	0.000991877186163756	1.04873080727016	0.0191384333011986	0.0238050524679301	0.584769687241947	0.00790086830298689	0.000743923873808038	0.000687743724671155	0.0110267896797215	0.00434341587795525	0.00484129737032572	0.00024604238143757	0.00434341587795525	0.000476580688773823	0.00434341587795525
"Apis_mellifera"	0.100948015453275	0.117859640436538	0.0974642436798322	0.014570387645853	0.00353046491531796	0.10475625600384	0.00910951250087001	0.104325301025725	0.00465532796332117	0.00146558907978807	0.0942745047962991	0.00146558907978807	0.00146558907978807	0.00146558907978807	0.00146558907978807	0.0031897388835331	0.00146558907978807	0.0031897388835331	1.13129405755559	0.0351741379149137	0.0382768666023972	0.0165190066842391	0.0145515707650653	0.0266940426279041	0.00955723480807578	0.00841854574546703	0.021513077745947	0.0014570387645853	0.00841854574546703	0.0130406626282156	0.00841854574546703
"Chaetocnema_sp1_M_PL_078"	0.00323900866732157	0.00823553507073434	0.00344934345211558	0.0628392618330361	0.0545723452827811	0.0569776744078014	0.0585322970646418	0.0597737966534071	0.0522166903777642	0.0502329360054367	0.00146558907978807	0.0502329360054367	0.0502329360054367	0.0502329360054367	0.0502329360054367	0.00198375437232751	0.0502329360054367	0.00198375437232751	0.0175870689574568	1.20559046413048	0.0238050524679301	0.034715274218755	0.0134061354842788	0.007093678350134	0.00790478963813268	0.000588252505052452	0.00771046180602763	0.00628392618330361	0.000588252505052453	0.00747172458167589	0.000588252505052453
"Villa_unifasciata"	0.00353361074586868	0.121615644582747	0.100651353423858	0.0049208476287514	0.00395897144807423	0.00796610387792749	0.10693398082826	0.00762529102038116	0.0994453689126521	0.00198375437232751	0.0031897388835331	0.00198375437232751	0.00198375437232751	0.00198375437232751	0.00198375437232751	0.0974616145403246	0.00198375437232751	0.0974616145403246	0.0382768666023972	0.0476101049358603	1.16953937448389	0.0158017366059738	0.00148784774761608	0.00137548744934231	0.022053579359443	0.0086868317559105	0.00968259474065144	0.00049208476287514	0.0086868317559105	0.000953161377547645	0.0086868317559105
"Pachycerina_crinicornis"	0.00638348773035751	0.0104858771160729	0.00404009291127662	0.156785756467211	0.140357840276336	0.0112119219522119	0.147117734356363	0.151917563852657	0.0063146263530911	0.00433940927734437	0.00206487583552989	0.00433940927734437	0.00433940927734437	0.00433940927734437	0.00433940927734437	0.00197521707574672	0.00433940927734437	0.00197521707574672	0.0247785100263587	0.104145822656265	0.0237026049089607	1.08814744799193	0.0170800658907476	0.0172744475793105	0.019138708017122	0.000748991222576632	0.00215048146660313	0.0156785756467211	0.000748991222576632	0.0189896954815821	0.000748991222576632
"Musca_domestica"	0.0117969124636464	0.0152825336481613	0.00400985462817035	0.296868509736087	0.00762155034375659	0.2823296444718	0.00853307320488766	0.0120100725706911	0.00372349580797372	0.0033515338710697	0.00363789269126633	0.0033515338710697	0.0033515338710697	0.0033515338710697	0.0033515338710697	0.000371961936904019	0.0033515338710697	0.000371961936904019	0.043654712295196	0.0804368129056727	0.00446354324284823	0.0341601317814952	1.06497805653258	0.0326360790895203	0.0021582436969082	0.00109160954629724	0.0363828151052722	0.0296868509736087	0.00109160954629724	0.00150125907133639	0.00109160954629724
"Chrysomya_megacephala"	0.281911074240082	0.00906629868221653	0.0070173825193116	0.30472485772405	0.00609203148236112	0.0173087465369223	0.00681063384304574	0.0136165782819596	0.00211729144986908	0.0017734195875335	0.00667351065697602	0.0017734195875335	0.0017734195875335	0.0017734195875335	0.0017734195875335	0.000343871862335577	0.0017734195875335	0.000343871862335577	0.0800821278837122	0.042562070100804	0.00412646234802693	0.034548895158621	0.0326360790895203	1.10095025433243	0.00149892199339618	0.000647592763015466	0.00281118608013075	0.030472485772405	0.000647592763015466	0.00170207228524495	0.000647592763015466
"Technomyrmex_albipes"	0.00276403920036799	0.311360118560506	0.00790270354187968	0.00807912193304186	0.00676087441381368	0.0108026520288321	0.276474086576337	0.0097601953235548	0.00748959224939391	0.00197619740953317	0.00238930870201895	0.00197619740953317	0.00197619740953317	0.00197619740953317	0.00197619740953317	0.00551339483986074	0.00197619740953317	0.00551339483986074	0.0286717044242274	0.0474287378287961	0.0661607380783288	0.038277416034244	0.00215824369690819	0.00149892199339618	1.05679926929065	0.0222400084686076	0.0235903399722116	0.000807912193304186	0.0222400084686076	0.00122002441544435	0.0222400084686076
"Cerambycidae_sp1_M_PL_078"	0.00453306925424125	0.594489163662884	0.00855268875068877	0.0016191821247062	0.000668621863814542	0.0161704070409908	0.0161320419760736	0.0052030877189846	0.00463754213048148	0.000294126252526226	0.00420927287273352	0.000294126252526226	0.000294126252526226	0.000294126252526226	0.000294126252526226	0.00434341587795525	0.000294126252526226	0.00434341587795525	0.0505112744728022	0.00705903006062943	0.052120990535463	0.00299596489030653	0.00218321909259447	0.00129518552603093	0.0444800169372152	1.04246351169021	0.0444848125703298	0.00016191821247062	0.042463511690206	0.000650385964873074	0.042463511690206
"Stomorhina_lunata"	0.00608106595651945	0.311393687992309	0.00779891812164963	0.0129091959100089	0.00246523581815769	0.280735164114171	0.0107834694963734	0.00836640560495409	0.00434826413666977	0.00192761545150691	0.00537826943648676	0.00192761545150691	0.00192761545150691	0.00192761545150691	0.00192761545150691	0.00242064868516286	0.00192761545150691	0.00242064868516286	0.0645392332378412	0.0462627708361658	0.0290477842219543	0.00430096293320625	0.0363828151052722	0.00281118608013075	0.0235903399722116	0.0222424062851649	1.05733430179944	0.00129091959100089	0.0222424062851649	0.00104580070061926	0.0222424062851649
"Dysauxes_florida"	0.0159647622684952	0.00226685497458869	0.000974561763730218	0.569537809776862	0.0109812509150124	0.0193593677562492	0.011631249393102	0.0124904216504587	0.00338800547308938	0.00314196309165181	0.000728519382292648	0.00314196309165181	0.00314196309165181	0.00314196309165181	0.00314196309165181	0.00024604238143757	0.00314196309165181	0.00024604238143757	0.00874223258751178	0.0754071141996433	0.00295250857725084	0.0627143025868844	0.0593737019472174	0.06094497154481	0.00161582438660837	0.00016191821247062	0.00258183918200178	1.05695378097769	0.00016191821247062	0.00156130270630733	0.00016191821247062
"Lygaeidae_sp1_M_PL_078"	0.00453306925424125	0.594489163662884	0.00855268875068877	0.0016191821247062	0.000668621863814542	0.0161704070409908	0.0161320419760736	0.00520308771898459	0.00463754213048148	0.000294126252526226	0.00420927287273352	0.000294126252526226	0.000294126252526226	0.000294126252526226	0.000294126252526226	0.00434341587795525	0.000294126252526226	0.00434341587795525	0.0505112744728022	0.00705903006062943	0.052120990535463	0.00299596489030653	0.00218321909259447	0.00129518552603093	0.0444800169372152	0.042463511690206	0.0444848125703298	0.00016191821247062	1.04246351169021	0.000650385964873074	0.042463511690206
"Pelecophora_intemipta"	0.00737136745673028	0.00910540350822304	0.00699691200288163	0.0156130270630733	0.013230710031629	0.0115297234909236	0.014317302928125	0.554401110768786	0.00421244297961177	0.00373586229083795	0.0065203313141078	0.00373586229083795	0.00373586229083795	0.00373586229083795	0.00373586229083795	0.000476580688773823	0.00373586229083795	0.000476580688773823	0.0782439757692936	0.0896606949801107	0.00571896826528587	0.0759587819263284	0.00300251814267278	0.0034041445704899	0.0024400488308887	0.000650385964873074	0.00209160140123852	0.00156130270630733	0.000650385964873074	1.0693001388461	0.000650385964873074
"Scolia_carniflex"	0.00453306925424125	0.594489163662884	0.00855268875068877	0.0016191821247062	0.000668621863814542	0.0161704070409908	0.0161320419760736	0.00520308771898459	0.00463754213048148	0.000294126252526226	0.00420927287273352	0.000294126252526226	0.000294126252526226	0.000294126252526226	0.000294126252526226	0.00434341587795525	0.000294126252526226	0.00434341587795525	0.0505112744728022	0.00705903006062943	0.052120990535463	0.00299596489030653	0.00218321909259447	0.00129518552603093	0.0444800169372152	0.042463511690206	0.0444848125703298	0.00016191821247062	0.042463511690206	0.000650385964873074	1.04246351169021
