"Nephrosperma_vanhoutteanum"	"Phoenicophorium_borsigianum"	"Deckenia_nobilis"	"Canthium_bibracteatum"	"Euphorbia_pyrifolia"	"Chrysobalanus_icaco"	"Memecylon_eleagni"	"Lasioglossum_mahense"	"Rhiparida_seychellensis"	"Apis_mellifera"	"Ceratina_tabescens"	"Unidentified_sp1_M_PL_113"	"Hemipyrellia_germana"	"Megachile_seychellensis"	"Cratopus_aurostriatus"	"Ornidia_obesa"	"Neophyllomyza_approximatonervis"	"Phelsuma_sp1_M_PL_113"	"Pachycerina_seychellensis"	"Simosyrphus_aegyptius"
"Ceratina_tabescens"	0.311080588512632	0.0160188774618452	0.0169342418882364	0.285277879389552	0.0097593944209505	0.00855958202993092	0.0190361029635197	0.0795169767922568	0.0238219297828011	0.0287979797334115	1.06976635526821	0.0222200420366165	0.0012095887063026	0.0729390390954619	0.00160188774618452	0.0012095887063026	0.00281147645248712	0.0234296307429192	0.0012095887063026	0.00479924956407836
"Unidentified_sp1_M_PL_113"	0.569134104487677	0.0213835553342457	0.0226054727819169	0.0227258882303943	0.00960088931017351	0.00867842163529267	0.0125383348869668	0.054052592342284	0.0427907915682586	0.0481752218227238	0.0444400840732331	1.04065243603483	0.00161467662727978	0.0465298065543942	0.00213835553342457	0.00161467662727978	0.00375303216070435	0.0422671126621138	0.00161467662727978	0.00368987069952339
"Hemipyrellia_germana"	0.0226054727819169	0.0218950214279965	0.594574736938168	0.00482700471195252	0.00927111022391593	0.00868444411162388	0.00480887647109327	0.051596079099491	0.00380417877007942	0.0499900989023167	0.0024191774126052	0.00161467662727978	1.04246962406701	0.00322065682445408	0.00218950214279965	0.042469624067012	0.0446591262098116	0.0440843006942917	0.042469624067012	0.0023466644491682
"Megachile_seychellensis"	0.21713909725384	0.0142173139097522	0.0150297318474524	0.198696543273059	0.0175219718127073	0.00864971057053965	0.195412297999316	0.08877278234074	0.0169316669091066	0.0230879754620108	0.0486260260636413	0.0155099355181314	0.00107355227481803	1.08119474239686	0.00142173139097522	0.00107355227481803	0.00249528366579325	0.0165834877929494	0.00107355227481803	0.0354890449686706
"Cratopus_aurostriatus"	0.029936977467944	0.569536649999239	0.0306530299991951	0.00639251975366686	0.0122779567830238	0.0115010205802587	0.00636851208333974	0.0683299425912178	0.0590920205333484	0.0662031039517167	0.00320377549236905	0.00213835553342457	0.00218950214279965	0.00426519417292567	1.05695366499992	0.00218950214279965	0.0591431671427235	0.00432785767622422	0.00218950214279965	0.00310774481106059
"Ornidia_obesa"	0.0226054727819169	0.0218950214279965	0.594574736938168	0.00482700471195252	0.00927111022391593	0.00868444411162388	0.00480887647109327	0.051596079099491	0.00380417877007942	0.0499900989023167	0.0024191774126052	0.00161467662727978	0.042469624067012	0.00322065682445408	0.00218950214279965	1.04246962406701	0.0446591262098116	0.0440843006942917	0.042469624067012	0.0023466644491682
"Neophyllomyza_approximatonervis"	0.0262712251249304	0.295715835713618	0.312613883468681	0.00560976223280969	0.0107745335034699	0.0100927323459413	0.00558869427721651	0.0599630108453544	0.0314480996517139	0.0580966014270167	0.00281147645248712	0.00187651608035217	0.0223295631049058	0.00374292549868987	0.0295715835713618	0.0223295631049058	1.05190114667627	0.024206079185258	0.0223295631049058	0.0027272046301144
"Phelsuma_sp1_M_PL_113"	0.295869788634797	0.0216392883811211	0.308590104860042	0.0137764464711734	0.00943599976704473	0.00868143287345828	0.00867360567903006	0.0528243357208875	0.023297485169169	0.0490826603625203	0.0234296307429191	0.0211335563310569	0.0220421503471459	0.0248752316894242	0.00216392883811211	0.0220421503471459	0.024206079185258	1.0431757066782	0.0220421503471459	0.0030182675743458
"Pachycerina_seychellensis"	0.0226054727819169	0.0218950214279965	0.594574736938168	0.00482700471195252	0.00927111022391593	0.00868444411162388	0.00480887647109327	0.051596079099491	0.00380417877007942	0.0499900989023167	0.0024191774126052	0.00161467662727978	0.042469624067012	0.00322065682445408	0.00218950214279965	0.042469624067012	0.0446591262098116	0.0440843006942917	1.04246962406701	0.0023466644491682
"Simosyrphus_aegyptius"	0.0258290948966637	0.015538724055303	0.0164266511441774	0.0177258852859	0.287310119194871	0.0132302847561862	0.290605907333565	0.107153363137979	0.00339880775529199	0.0557647310347345	0.00479924956407836	0.0018449353497617	0.0011733322245841	0.0532335674530059	0.0015538724055303	0.0011733322245841	0.0027272046301144	0.0030182675743458	0.0011733322245841	1.09631933775474
