"Claytonia_virginica"	"Isopyrum_biternatum"	"Dentaria_laciniata"	"Erythronium_albidum"	"Dicentra_cucullaria"	"Sanguinaria_canadensis"	"Dicentra_canadensis"	"Apis_mellifera"	"Andrena_carlini"	"Andrena_irgeniae"	"Bombus_griseocollis"	"Andrena_forbesii"	"Andrena_mansonii"	"Andrena_rugosa"	"Helophilus_fasciatus"	"Melanostoma_sp1_M_PL_032"	"Metasyrphus_americanus"	"Syrphus_torvus"	"Andrena_cressoni"	"Andrena_miserabilis"	"Eristalis_dimidiatus"	"Syrphus_sp1_M_PL_032"	"Andrena_erythronii"	"Andrena_personata"	"Andrena_sp1_M_PL_032"	"Augochlora_pura"	"Augochlorella_striata"	"Carposcalis_obscura"	"Ceratina_metallica"	"Dialictus_coeruleus"	"Dialictus_imitatus"	"Dialictus_oblongus"	"Dialictus_obscurus"	"Dialictus_zephyrus"	"Erylaeus_macroupinensis"	"Halictus_confusus"	"Lasioglossum_forbesii"	"Mesograpta_marginata"	"Nomada_luteola"	"Xylota_nemorum"
"Bombus_griseocollis"	0.181483472819058	0.022602392853359	0.164450893750791	0.00952808713482494	0.143818094310832	0.00513374485245278	0.139649980945349	0.0500173603857973	0.0127794005949762	0.0127794005949762	1.11719984756279	0.00530435996994022	0.00530435996994022	0.0119853933337408	0.0119853933337408	0.0119853933337408	0.00579378892181801	0.0119853933337408	0.00451035270870482	0.00451035270870481	0.0114203335124068	0.0114203335124068	0.00079400726123541	0.000565059821333976	0.00394529288737084	0.000565059821333976	0.000565059821333976	0.00394529288737084	0.00394529288737084	0.00394529288737084	0.000565059821333977	0.000565059821333977	0.00394529288737084	0.000565059821333977	0.000565059821333977	0.00747504062503596	0.00394529288737084	0.00394529288737084	0.00394529288737084	0.000565059821333977
"Andrena_forbesii"	0.22257436648688	0.221596425698878	0.0211175374370913	0.192811217335872	0.00332795485042224	0.00435510486253262	0.000884059994990037	0.0293267382651864	0.0274059733369477	0.0274059733369477	0.00707247995992029	1.02644608527162	0.0264460852716254	0.0113383718922917	0.0113383718922917	0.0113383718922917	0.0114672600426025	0.0113383718922917	0.0103784838269694	0.0103784838269693	0.00579846124981972	0.00579846124981971	0.016067601444656	0.00553991064247196	0.00483857318449739	0.00553991064247196	0.00553991064247195	0.00483857318449739	0.00483857318449739	0.00483857318449739	0.00553991064247196	0.00553991064247196	0.00483857318449739	0.00553991064247196	0.00553991064247196	0.000959888065322332	0.00483857318449739	0.00483857318449739	0.00483857318449739	0.00553991064247196
"Andrena_mansonii"	0.22257436648688	0.221596425698878	0.0211175374370913	0.192811217335872	0.00332795485042224	0.00435510486253262	0.000884059994990038	0.0293267382651864	0.0274059733369477	0.0274059733369477	0.0070724799599203	0.0264460852716254	1.02644608527163	0.0113383718922917	0.0113383718922917	0.0113383718922917	0.0114672600426025	0.0113383718922917	0.0103784838269694	0.0103784838269693	0.00579846124981973	0.00579846124981971	0.016067601444656	0.00553991064247196	0.00483857318449739	0.00553991064247196	0.00553991064247196	0.00483857318449739	0.00483857318449739	0.00483857318449739	0.00553991064247196	0.00553991064247196	0.00483857318449739	0.00553991064247196	0.00553991064247196	0.000959888065322332	0.00483857318449739	0.00483857318449739	0.00483857318449739	0.00553991064247196
"Andrena_rugosa"	0.226186046304432	0.219457414211626	0.200196133465507	0.0112181828863346	0.00385931782241594	0.00375200642072789	0.00199756555562346	0.0223410272015098	0.0204381961407238	0.0204381961407238	0.0159805244449877	0.0113383718922917	0.0113383718922917	1.01950334756686	0.0195033475668626	0.0195033475668626	0.0113415249236124	0.0195033475668626	0.0104035233184305	0.0104035233184305	0.014016912211572	0.014016912211572	0.000934848573861216	0.00548643535529064	0.00491708796313982	0.00548643535529064	0.00548643535529064	0.00491708796313982	0.00491708796313982	0.00491708796313982	0.00548643535529064	0.00548643535529064	0.00491708796313982	0.00548643535529064	0.00548643535529064	0.00909982424843215	0.00491708796313982	0.00491708796313982	0.00491708796313982	0.00548643535529064
"Helophilus_fasciatus"	0.226186046304432	0.219457414211626	0.200196133465507	0.0112181828863346	0.00385931782241594	0.00375200642072789	0.00199756555562346	0.0223410272015098	0.0204381961407238	0.0204381961407238	0.0159805244449877	0.0113383718922917	0.0113383718922917	0.0195033475668626	1.01950334756686	0.0195033475668626	0.0113415249236124	0.0195033475668626	0.0104035233184305	0.0104035233184305	0.014016912211572	0.014016912211572	0.000934848573861216	0.00548643535529064	0.00491708796313982	0.00548643535529064	0.00548643535529064	0.00491708796313982	0.00491708796313982	0.00491708796313982	0.00548643535529064	0.00548643535529064	0.00491708796313982	0.00548643535529064	0.00548643535529064	0.00909982424843215	0.00491708796313982	0.00491708796313982	0.00491708796313982	0.00548643535529064
"Melanostoma_sp1_M_PL_032"	0.226186046304432	0.219457414211626	0.200196133465507	0.0112181828863346	0.00385931782241594	0.00375200642072789	0.00199756555562346	0.0223410272015098	0.0204381961407238	0.0204381961407238	0.0159805244449877	0.0113383718922917	0.0113383718922917	0.0195033475668626	0.0195033475668626	1.01950334756686	0.0113415249236124	0.0195033475668626	0.0104035233184305	0.0104035233184305	0.014016912211572	0.014016912211572	0.000934848573861216	0.00548643535529064	0.00491708796313982	0.00548643535529064	0.00548643535529064	0.00491708796313982	0.00491708796313982	0.00491708796313982	0.00548643535529064	0.00548643535529065	0.00491708796313982	0.00548643535529064	0.00548643535529064	0.00909982424843215	0.00491708796313982	0.00491708796313982	0.00491708796313983	0.00548643535529064
"Metasyrphus_americanus"	0.22387745878311	0.222843334898884	0.0198778860114261	0.0123513047068405	0.00588717840452869	0.180863872374908	0.000965631486969668	0.0590585630107082	0.0123708003158491	0.0123708003158491	0.00772505189575735	0.0114672600426025	0.0114672600426025	0.0113415249236124	0.0113415249236124	0.0113415249236124	1.05565395274409	0.0113415249236124	0.0104379846503658	0.0104379846503658	0.00577044155114034	0.00577044155114033	0.00102927539223671	0.0055710833724721	0.0048669012778937	0.00557108337247209	0.00557108337247209	0.0048669012778937	0.0048669012778937	0.0048669012778937	0.0055710833724721	0.0055710833724721	0.0048669012778937	0.0055710833724721	0.0055710833724721	0.00090354027324664	0.0048669012778937	0.0048669012778937	0.0048669012778937	0.0055710833724721
"Syrphus_torvus"	0.226186046304432	0.219457414211626	0.200196133465507	0.0112181828863346	0.00385931782241594	0.00375200642072789	0.00199756555562346	0.0223410272015098	0.0204381961407238	0.0204381961407238	0.0159805244449877	0.0113383718922917	0.0113383718922917	0.0195033475668626	0.0195033475668626	0.0195033475668626	0.0113415249236124	1.01950334756686	0.0104035233184305	0.0104035233184305	0.014016912211572	0.014016912211572	0.000934848573861216	0.00548643535529064	0.00491708796313982	0.00548643535529064	0.00548643535529064	0.00491708796313982	0.00491708796313982	0.00491708796313982	0.00548643535529064	0.00548643535529064	0.00491708796313982	0.00548643535529064	0.00548643535529064	0.00909982424843215	0.00491708796313982	0.00491708796313982	0.00491708796313983	0.00548643535529064
"Andrena_cressoni"	0.313453806324913	0.312413208940854	0.0215763146092558	0.0113181880314759	0.00264782629878872	0.00412973428420396	0.0011275881771762	0.0182428574593502	0.016548467313602	0.016548467313602	0.00902070541740963	0.015567725740454	0.015567725740454	0.0156052849776457	0.0156052849776457	0.0156052849776457	0.0156569769755487	0.0156052849776457	1.0146245434045	0.0146245434044977	0.00779495475412435	0.00779495475412434	0.00094318233595632	0.00781033022352135	0.00681421318097635	0.00781033022352135	0.00781033022352135	0.00681421318097636	0.00681421318097636	0.00681421318097635	0.00781033022352135	0.00781033022352135	0.00681421318097635	0.00781033022352135	0.00781033022352135	0.000980741573147994	0.00681421318097635	0.00681421318097635	0.00681421318097635	0.00781033022352135
"Andrena_miserabilis"	0.313453806324912	0.312413208940854	0.0215763146092559	0.0113181880314759	0.00264782629878872	0.00412973428420396	0.0011275881771762	0.0182428574593502	0.016548467313602	0.016548467313602	0.00902070541740962	0.015567725740454	0.015567725740454	0.0156052849776457	0.0156052849776457	0.0156052849776457	0.0156569769755487	0.0156052849776457	0.0146245434044977	1.0146245434045	0.00779495475412435	0.00779495475412434	0.00094318233595632	0.00781033022352135	0.00681421318097635	0.00781033022352135	0.00781033022352134	0.00681421318097636	0.00681421318097636	0.00681421318097636	0.00781033022352135	0.00781033022352135	0.00681421318097636	0.00781033022352135	0.00781033022352135	0.000980741573147994	0.00681421318097636	0.00681421318097636	0.00681421318097636	0.00781033022352135
"Eristalis_dimidiatus"	0.320568753808735	0.0330427520704216	0.291069098391139	0.0108328454472628	0.00485530328066125	0.00344283029034464	0.0028550833781017	0.0240026388307147	0.0219281054379632	0.0219281054379632	0.0228406670248136	0.00869769187472957	0.00869769187472958	0.0210253683173579	0.0210253683173579	0.0210253683173579	0.00865566232671051	0.0210253683173579	0.00779495475412435	0.00779495475412435	1.0201992995156	0.0201992995155974	0.000902737120605235	0.00082606880176054	0.00696888595236381	0.00082606880176054	0.00082606880176054	0.00696888595236381	0.00696888595236381	0.00696888595236381	0.000826068801760541	0.000826068801760541	0.00696888595236381	0.000826068801760541	0.000826068801760541	0.0132304135632336	0.00696888595236381	0.00696888595236381	0.00696888595236381	0.000826068801760541
"Syrphus_sp1_M_PL_032"	0.320568753808735	0.0330427520704216	0.291069098391139	0.0108328454472628	0.00485530328066125	0.00344283029034464	0.0028550833781017	0.0240026388307147	0.0219281054379632	0.0219281054379632	0.0228406670248136	0.00869769187472958	0.00869769187472958	0.021025368317358	0.021025368317358	0.021025368317358	0.00865566232671052	0.021025368317358	0.00779495475412435	0.00779495475412435	0.0201992995155974	1.0201992995156	0.000902737120605235	0.00082606880176054	0.00696888595236381	0.00082606880176054	0.00082606880176054	0.00696888595236381	0.00696888595236381	0.00696888595236381	0.00082606880176054	0.000826068801760541	0.00696888595236381	0.00082606880176054	0.00082606880176054	0.0132304135632336	0.00696888595236381	0.00696888595236381	0.00696888595236381	0.00082606880176054
"Andrena_erythronii"	0.0408154868108152	0.0399628592149272	0.0201999830927622	0.555797275944665	0.00468821195368928	0.00480584601918993	0.000397003630617705	0.0514944998768588	0.0491209853836391	0.0491209853836391	0.00317602904494164	0.048202804333968	0.048202804333968	0.00280454572158365	0.00280454572158365	0.00280454572158365	0.00308782617671012	0.00280454572158365	0.00188636467191264	0.00188636467191264	0.00180547424121047	0.00180547424121047	1.04631643966205	0.000999071480373179	0.000887293191539462	0.000999071480373179	0.000999071480373179	0.000887293191539463	0.000887293191539462	0.000887293191539462	0.00099907148037318	0.00099907148037318	0.000887293191539462	0.00099907148037318	0.00099907148037318	0.00091818104967101	0.000887293191539462	0.000887293191539462	0.000887293191539462	0.00099907148037318
"Andrena_personata"	0.0374206312958252	0.592286738494034	0.0184502036142431	0.0119888577644782	0.00186734690592532	0.00437035868149438	0.000282529910666988	0.0190178039431	0.0174583775462451	0.0174583775462451	0.00226023928533591	0.0166197319274159	0.0166197319274159	0.0164593060658719	0.0164593060658719	0.0164593060658719	0.0167132501174163	0.0164593060658719	0.0156206604470427	0.0156206604470427	0.00165213760352108	0.00165213760352108	0.00099907148037318	1.01480716846235	0.000813491984691852	0.0148071684623508	0.0148071684623508	0.000813491984691852	0.000813491984691852	0.000813491984691852	0.0148071684623508	0.0148071684623509	0.000813491984691852	0.0148071684623508	0.0148071684623508	0.000838645618829229	0.000813491984691852	0.000813491984691852	0.000813491984691852	0.0148071684623508
"Andrena_sp1_M_PL_032"	0.589486981353999	0.0325396793876741	0.0247024256042687	0.0106475182984735	0.00342830569165212	0.00388910988691354	0.00197264644368542	0.0174679109756003	0.0156385570809589	0.0156385570809589	0.0157811715494833	0.0145157195534922	0.0145157195534922	0.0147512638894195	0.0147512638894195	0.0147512638894195	0.0146007038336811	0.0147512638894195	0.0136284263619527	0.0136284263619527	0.0139377719047276	0.0139377719047276	0.000887293191539463	0.000813491984691852	1.01281493437726	0.000813491984691852	0.000813491984691852	0.0128149343772609	0.0128149343772609	0.0128149343772609	0.000813491984691852	0.000813491984691853	0.0128149343772609	0.000813491984691852	0.000813491984691852	0.00112283752746676	0.0128149343772609	0.0128149343772609	0.0128149343772609	0.000813491984691852
"Augochlora_pura"	0.0374206312958252	0.592286738494033	0.018450203614243	0.0119888577644782	0.00186734690592532	0.00437035868149438	0.000282529910666988	0.0190178039431	0.0174583775462451	0.0174583775462451	0.00226023928533591	0.0166197319274159	0.0166197319274159	0.0164593060658719	0.0164593060658719	0.0164593060658719	0.0167132501174163	0.0164593060658719	0.0156206604470427	0.0156206604470427	0.00165213760352108	0.00165213760352108	0.00099907148037318	0.0148071684623509	0.000813491984691852	1.01480716846235	0.0148071684623508	0.000813491984691853	0.000813491984691852	0.000813491984691852	0.0148071684623509	0.0148071684623509	0.000813491984691852	0.0148071684623508	0.0148071684623509	0.000838645618829229	0.000813491984691852	0.000813491984691852	0.000813491984691852	0.0148071684623509
"Augochlorella_striata"	0.0374206312958252	0.592286738494034	0.018450203614243	0.0119888577644782	0.00186734690592532	0.00437035868149438	0.000282529910666988	0.0190178039431	0.0174583775462451	0.0174583775462451	0.00226023928533591	0.0166197319274159	0.0166197319274159	0.0164593060658719	0.0164593060658719	0.0164593060658719	0.0167132501174163	0.0164593060658719	0.0156206604470427	0.0156206604470427	0.00165213760352108	0.00165213760352108	0.00099907148037318	0.0148071684623508	0.000813491984691852	0.0148071684623508	1.01480716846235	0.000813491984691852	0.000813491984691852	0.000813491984691852	0.0148071684623508	0.0148071684623509	0.000813491984691852	0.0148071684623508	0.0148071684623508	0.000838645618829229	0.000813491984691852	0.000813491984691852	0.000813491984691852	0.0148071684623508
"Carposcalis_obscura"	0.589486981354	0.0325396793876741	0.0247024256042687	0.0106475182984735	0.00342830569165211	0.00388910988691354	0.00197264644368542	0.0174679109756003	0.0156385570809589	0.0156385570809589	0.0157811715494834	0.0145157195534922	0.0145157195534922	0.0147512638894195	0.0147512638894195	0.0147512638894195	0.0146007038336811	0.0147512638894195	0.0136284263619527	0.0136284263619527	0.0139377719047276	0.0139377719047276	0.000887293191539462	0.000813491984691852	0.0128149343772609	0.000813491984691852	0.000813491984691852	1.01281493437726	0.0128149343772609	0.0128149343772609	0.000813491984691852	0.000813491984691852	0.0128149343772609	0.000813491984691852	0.000813491984691852	0.00112283752746676	0.0128149343772609	0.0128149343772609	0.0128149343772609	0.000813491984691852
"Ceratina_metallica"	0.589486981353999	0.0325396793876741	0.0247024256042687	0.0106475182984736	0.00342830569165211	0.00388910988691354	0.00197264644368542	0.0174679109756003	0.0156385570809589	0.0156385570809589	0.0157811715494834	0.0145157195534922	0.0145157195534922	0.0147512638894195	0.0147512638894195	0.0147512638894195	0.0146007038336811	0.0147512638894195	0.0136284263619527	0.0136284263619527	0.0139377719047276	0.0139377719047276	0.000887293191539462	0.000813491984691852	0.0128149343772609	0.000813491984691852	0.000813491984691852	0.0128149343772608	1.01281493437726	0.0128149343772609	0.000813491984691852	0.000813491984691852	0.0128149343772609	0.000813491984691852	0.000813491984691852	0.00112283752746676	0.0128149343772609	0.0128149343772609	0.0128149343772609	0.000813491984691852
"Dialictus_coeruleus"	0.589486981353999	0.0325396793876741	0.0247024256042687	0.0106475182984735	0.00342830569165211	0.00388910988691354	0.00197264644368542	0.0174679109756003	0.0156385570809589	0.0156385570809589	0.0157811715494833	0.0145157195534922	0.0145157195534922	0.0147512638894195	0.0147512638894195	0.0147512638894195	0.0146007038336811	0.0147512638894195	0.0136284263619527	0.0136284263619527	0.0139377719047276	0.0139377719047276	0.000887293191539462	0.000813491984691852	0.0128149343772609	0.000813491984691852	0.000813491984691852	0.0128149343772609	0.0128149343772609	1.01281493437726	0.000813491984691852	0.000813491984691852	0.0128149343772609	0.000813491984691852	0.000813491984691852	0.00112283752746676	0.0128149343772609	0.0128149343772609	0.0128149343772609	0.000813491984691852
"Dialictus_imitatus"	0.0374206312958252	0.592286738494033	0.018450203614243	0.0119888577644782	0.00186734690592532	0.00437035868149438	0.000282529910666988	0.0190178039431	0.0174583775462451	0.0174583775462451	0.00226023928533591	0.0166197319274159	0.0166197319274159	0.0164593060658719	0.0164593060658719	0.0164593060658719	0.0167132501174163	0.0164593060658719	0.0156206604470427	0.0156206604470427	0.00165213760352108	0.00165213760352108	0.00099907148037318	0.0148071684623508	0.000813491984691852	0.0148071684623508	0.0148071684623508	0.000813491984691852	0.000813491984691852	0.000813491984691852	1.01480716846235	0.0148071684623509	0.000813491984691852	0.0148071684623508	0.0148071684623508	0.000838645618829229	0.000813491984691852	0.000813491984691852	0.000813491984691852	0.0148071684623508
"Dialictus_oblongus"	0.0374206312958252	0.592286738494033	0.018450203614243	0.0119888577644782	0.00186734690592532	0.00437035868149438	0.000282529910666988	0.0190178039431	0.0174583775462451	0.0174583775462451	0.0022602392853359	0.0166197319274159	0.0166197319274159	0.0164593060658719	0.0164593060658719	0.0164593060658719	0.0167132501174163	0.0164593060658719	0.0156206604470427	0.0156206604470427	0.00165213760352108	0.00165213760352108	0.00099907148037318	0.0148071684623508	0.000813491984691852	0.0148071684623508	0.0148071684623508	0.000813491984691852	0.000813491984691852	0.000813491984691852	0.0148071684623508	1.01480716846235	0.000813491984691852	0.0148071684623508	0.0148071684623508	0.000838645618829229	0.000813491984691852	0.000813491984691852	0.000813491984691852	0.0148071684623508
"Dialictus_obscurus"	0.589486981353999	0.0325396793876741	0.0247024256042687	0.0106475182984735	0.00342830569165211	0.00388910988691354	0.00197264644368542	0.0174679109756003	0.0156385570809589	0.0156385570809589	0.0157811715494833	0.0145157195534922	0.0145157195534922	0.0147512638894195	0.0147512638894195	0.0147512638894195	0.0146007038336811	0.0147512638894195	0.0136284263619527	0.0136284263619527	0.0139377719047276	0.0139377719047276	0.000887293191539463	0.000813491984691852	0.0128149343772609	0.000813491984691852	0.000813491984691852	0.0128149343772609	0.0128149343772609	0.0128149343772609	0.000813491984691852	0.000813491984691852	1.01281493437726	0.000813491984691852	0.000813491984691852	0.00112283752746676	0.0128149343772609	0.0128149343772609	0.0128149343772609	0.000813491984691852
"Dialictus_zephyrus"	0.0374206312958252	0.592286738494034	0.018450203614243	0.0119888577644782	0.00186734690592532	0.00437035868149438	0.000282529910666988	0.0190178039431	0.0174583775462451	0.0174583775462451	0.00226023928533591	0.0166197319274159	0.0166197319274159	0.0164593060658719	0.0164593060658719	0.0164593060658719	0.0167132501174163	0.0164593060658719	0.0156206604470427	0.0156206604470427	0.00165213760352108	0.00165213760352108	0.00099907148037318	0.0148071684623508	0.000813491984691852	0.0148071684623508	0.0148071684623508	0.000813491984691852	0.000813491984691852	0.000813491984691852	0.0148071684623508	0.0148071684623508	0.000813491984691852	1.01480716846235	0.0148071684623508	0.000838645618829229	0.000813491984691852	0.000813491984691852	0.000813491984691852	0.0148071684623508
"Erylaeus_macroupinensis"	0.0374206312958252	0.592286738494034	0.018450203614243	0.0119888577644782	0.00186734690592532	0.00437035868149438	0.000282529910666988	0.0190178039431	0.0174583775462451	0.0174583775462451	0.00226023928533591	0.0166197319274159	0.0166197319274159	0.0164593060658719	0.0164593060658719	0.0164593060658719	0.0167132501174163	0.0164593060658719	0.0156206604470427	0.0156206604470427	0.00165213760352108	0.00165213760352108	0.00099907148037318	0.0148071684623508	0.000813491984691852	0.0148071684623508	0.0148071684623508	0.000813491984691852	0.000813491984691852	0.000813491984691852	0.0148071684623508	0.0148071684623508	0.000813491984691852	0.0148071684623508	1.01480716846235	0.000838645618829229	0.000813491984691852	0.000813491984691852	0.000813491984691852	0.0148071684623508
