"Cyrtocymura_scorpioides"	"Vernonanthura_aff._lucida"	"Vernonanthura_aff._laxa"	"Vernonanthura_glanduloso-dentata"	"Vernonanthura_membranacea"	"Vernonanthura_mucronulata"	"Vernonanthura_phosphorica"	"Vernonanthura_subverticillata"	"Vernonanthura_westiniana"	"Vernonanthura_mariana"	"Lessingianthus_buddleiifolius"	"Proteopsis_sp._1"	"Lessingianthus_coriaceus"	"Lessingianthus_roseus"	"Lessingianthus_linearis"	"Lessingianthus_vepretorum"	"Lessingianthus_rosmarinifolius"	"Lessingianthus_linearifolius"	"Lessingianthus_carduoides"	"Lessingianthus_brevipetiolatus"	"Lessingianthus_pumillus"	"Lessingianthus_glabratus"	"Lessingianthus_simplex"	"Lessingianthus_aff._simplex"	"Eremanthus_sp._03"	"Chresta_sp._01"	"Lessingianthus_tomentellus"	"Chresta_sphaerocephala"	"Lessingianthus_sp._01"	"Eremanthus_erythropappus"	"Lessingianthus_psilophyllus"	"Lessingianthus_warmingianus"	"Lepidaploa_spixiana"	"Echinocoryne_schwenkiaefolia"	"Lessingianthus_rubricaulis"	"Lepidaploa_lilacina"	"Lepidaploa_aff._rufogrisea"	"Lessingianthus_virgulatus"	"Echinocoryne_holosericea"	"Stilpnopappus_bicolor"	"Lessingianthus_hovaefolius"	"Lepidaploa_rufogrisea"	"Chrysolaena_herbacea"	"Centratherum_punctatum"	"Vernonanthura_ferruginea"	"Lepidaploa_sp._01"	"Lepidaploa_salzmannii"	"Lepidaploa_aurea"	"Minasia_sp._06"	"Proteopsis_argenica"	"Minasia_sp._02"	"Minasia_sp._04"	"Eremanthus_polycephalus"	"Minasia_sp._01"	"Piptolepis_sp._02"	"Piptolepis_sp._01"	"Piptolepis_sp._03"	"Minasia_sp._05"	"Minasia_scapigera"	"Minasia_alpestris"	"Lychnophora_tomentosa"	"Lychnophora_cipoensis"	"Eremanthus_crotonoides"	"Lychnophora_markgravii"	"Lychnophora_pseudovillosissima"	"Anteremanthus_hatschbachii"	"Lychnophora_candelabrum"	"Lychnophora_villosissima"	"Eremanthus_bicolor"	"Lychnophora_passerina"	"Eremanthus_aff._glomerulatus"	"Eremanthus_elaegnus"	"Lychnophora_aff._pohlii"	"Lychnophora_salicifolia"	"Lychnophora_pohlii"	"Lychnophora_diamantiana"	"Lychnophora_pinaster"	"Eremanthus_glomerulatus"	"Lychnophora_rosmarinifolia"	"Lychnophora_granmogolense"	"Eremanthus_incanus"	"Tomoplagia_argentiniensis"	"Tomoplagia_pseudopenicillata"	"Tomoplagia_fiebrigi"	"Tomoplagia_reimoseri"	"Tomoplagia_minuta"	"Tomoplagia_grandis"	"Tomoplagia_achromoptera"	"Tomoplagia_brasiliensis"	"Dictyotripeta_atacta"	"Tomoplagia_cipoensis"	"Tomoplagia_tripuntacta"	"Tomoplagia_incompleta"	"Xanthaciura_biocellata"	"Dictyotrypeta_sp._1"	"Dictyotrypeta_sp._2"	"Tomoplagia_sp._1"	"Tomoplagia_dimorphica"	"Tomoplagia_variabilis"	"Tetreuaresta_sp._1"	"Tomoplagia_formosa"	"Tomoplagia_punctata"	"Tetreuaresta_sp._2"	"Dictyotrypeta_sp._3"	"Tomoplagia_bicolor"	"Tetreuaresta_sp._3"	"Trupanea_sp._1"	"Acrotaeniini_n._gen.1_sp._1"	"Tomoplagia_interrupta"	"Tomoplagia_aczeli"	"Xanthaciura_chrysura"	"Tomoplagia_voluta"	"Acrotaeniini_n._gen.2_sp._1"	"Tomoplagia_rupestris"	"Tomoplagia_sp._2"	"Tetreuaresta_sp._4"
"Lychnophora_pseudovillosissima"	0	0.000308873422937674	0.000270264245070465	0.000270264245070465	0.000270264245070465	0.000270264245070465	0.000270264245070465	0.000919600418291711	0.000649336173221246	0.0200486930888636	1.2786826867244e-05	1.80558532904294e-05	0.000183644446430053	0.000191544068329409	1.47670016809472e-05	0.000687306008448403	0.000216787691771708	0.000365013940736504	0.000365013940736504	0.000365013940736504	0.000148226248964795	0.000148226248964795	0.000148226248964795	0.000148226248964795	0.000148226248964795	0.000148226248964795	0.000495761940118994	0.000847560120809303	0.000278974248347286	0.000278974248347286	0.0197732591810552	0.000706353067058923	0.000706353067058923	0.000706353067058923	0.000427378818711638	0.000427378818711638	0.000427378818711638	0.0194082452403187	0.000558126818094128	3.0270004314618e-05	0.0220312216223276	0.000448747759647219	0.000466231438594514	0.000318827712396898	0.000279152569746842	0.000279152569746842	0.000279152569746842	2.13689409355819e-05	0.000668885546130334	0.000712504616033601	2.99931767525422e-05	0.000538137546747844	0.000445612911752055	0.00041990447453559	0.000389911297783048	0.000389911297783048	0.000389911297783048	0.000389911297783048	0.000389911297783048	0.000389911297783048	0.000389911297783048	0.000389911297783048	0.000389911297783048	0.000433352046286759	1.06723113868243	4.34407485037113e-05	0.0245695860046913	0.0493760667687442	0.000541403425532481	1.933583662616e-05	0.000707537410098443	0.00174737448284601	0.0279791647721752	0.0269132281808792	0.0249516410052998	0.00172312045372011	0.000605135210753195	0.000933328695468805	0.00102926970034735	0.00032819348471561	0.00209343828887057	0	0	7.72183557344185e-05	0.00432422792112743	0.00389601703932748	3.19670671681099e-06	2.74695191263639e-05	0.000104174065048966	0.000111884735088385	8.86020100856833e-05	0.00303502768480391	0.00711485995031018	0.191290926705719	0.00613743346364029	0.000121080017258472	0.00893288223189895	0.00275390270279095	0.00275390270279095	8.54757637423275e-05	7.77052397657523e-05	7.97069280992245e-05	0.000111403227938014	0.000119972707010169	0.016376274506888	0.000434407485037113	7.73433465046401e-05	0.193437397655266	0.191378970439619	0.000354862170478245	0.000117922901683074	0.00681713509449447	0.00847189295054473	0.0144097758048629	0.0032819348471561	0.000261679786108821
"Anteremanthus_hatschbachii"	0	2.80166335649636e-07	2.45145543693432e-07	2.45145543693432e-07	2.45145543693432e-07	2.45145543693432e-07	2.45145543693432e-07	8.34131590229599e-07	5.88986046536167e-07	1.81853421503491e-05	1.67523280889688e-06	2.55157960362116e-06	2.9640869459522e-05	3.03544777077361e-05	1.79935914405053e-06	7.32259869457311e-05	6.71715978843199e-06	3.15395189818798e-05	3.15395189818798e-05	3.15395189818798e-05	2.48223591934478e-05	2.48223591934478e-05	2.48223591934478e-05	2.48223591934478e-05	2.48223591934478e-05	2.48223591934478e-05	4.28715092379949e-05	0.00133011723200666	3.61543494495629e-05	3.61543494495629e-05	0.000401655800152898	0.00041374177925391	0.00041374177925391	0.00041374177925391	0.000377587429804347	0.000377587429804347	0.000377587429804347	0.000370116281171019	0.000388919420060462	4.75041868573807e-05	4.81983654326484e-05	0.000396466801294564	0.00041191355978656	4.13192565137862e-05	0.000352765070610899	0.000352765070610899	0.000352765070610899	1.88793714902173e-05	0.000941179964794496	0.0583698754628652	6.96173550265333e-05	0.000929847974538381	0.00103431498896564	0.000974642970371466	0.000905025615344933	0.000905025615344933	0.000905025615344933	0.000905025615344933	0.000905025615344933	0.000905025615344933	0.000905025615344933	0.000905025615344933	0.000905025615344933	0.0580171103922543	0.000130322245511134	1.05711208477691	0.000965951173959167	0.00192695745583371	0.0623160616681814	0.00222557363100648	0.0632562449814519	0.00105863990205422	0.00203373648344826	0.00018900333353314	0.000129878602286633	0.00302401722695867	0.000872806456088202	0.000948587616847637	7.78331259498531e-05	7.57811607594351e-05	0.00109484879231732	0	0	7.00415839124091e-08	3.92232869909491e-06	3.533916279217e-06	4.1880820222422e-07	4.34300358334554e-06	1.36015839747182e-05	1.46582870778477e-05	1.07961548643032e-05	9.40402370380478e-05	0.00119147324128549	0.000173512105601195	0.000795395687890385	0.000190016747429523	0.0112884822595488	6.02479567908105e-06	6.02479567908105e-06	7.55174859608694e-05	6.86522599644267e-05	1.03298141284466e-05	0.000258578747241409	0.000278469420106133	0.0380110758444872	0.571120847769094	0.00890229452402591	0.000487404468913876	0.00041636381069424	0.00829351057968245	0.0105427074969087	0.000200978595876211	0.0122192903852348	0.00108966376329794	0.00075781160759435	0.000136856099039665
"Lychnophora_candelabrum"	0	1.07682306831821e-05	9.4222018477843e-06	9.4222018477843e-06	9.4222018477843e-06	9.4222018477843e-06	9.4222018477843e-06	3.20599595340193e-05	2.2637757686235e-05	0.000698956064344727	8.0622784864927e-06	1.10126869536924e-05	0.000104636810988976	0.000110259816624263	9.5811989132987e-06	0.000466969403341319	2.35242190877687e-05	0.000106185643890258	0.000106185643890258	0.000106185643890258	8.26614248024895e-05	8.26614248024895e-05	8.26614248024895e-05	8.26614248024895e-05	8.26614248024895e-05	8.26614248024895e-05	0.000356709586717055	0.00796185858489149	0.000333185367629287	0.000333185367629287	0.000878769689142478	0.000521534732873288	0.000521534732873288	0.000521534732873288	0.000188349365244002	0.000188349365244002	0.000188349365244002	0.00077258404525222	0.000438873308070799	0.000284352092317553	0.000856637176700796	0.000197766833506202	0.000205472034811638	0.000380783277290613	0.000105687940441512	0.000105687940441512	0.000105687940441512	9.41746826220009e-06	0.00782234249495922	0.00807782065475103	0.00057608900979461	0.00757181855213242	0.0085590367169485	0.00806524613712454	0.00748915712732993	0.00748915712732993	0.00748915712732993	0.00748915712732993	0.00748915712732993	0.00748915712732993	0.00748915712732993	0.00748915712732993	0.00748915712732993	0.00797213271430952	0.0368543790070369	0.000482975586979584	1.04215494792339	0.0444753407007384	0.00861182852865938	0.000307565304594978	0.00103471733512643	0.00850159945782771	0.0122943539455086	0.0371859528983375	0.00223630713048059	0.00151226083762272	0.000465515303552974	0.000763342609735895	0.000714615024314861	0.00029782730618292	0.00157648814298747	0	0	2.69205767079551e-06	0.000150755229564549	0.00013582654611741	2.01556962162317e-06	1.58327731120451e-05	6.57761953967648e-05	7.05449367568111e-05	5.74871934797922e-05	0.000329339067228761	0.0039677483905195	0.00666896104810707	0.0073300780878443	0.00113740836927021	0.00338201409412839	0.0001070796470876	0.0001070796470876	3.76698730488003e-05	3.42453391352731e-05	9.51958193226533e-05	0.00213975917923712	0.00230435603917844	0.314544599347857	0.00482975586979584	0.00123026121837991	0.277326326368484	0.0121735368493259	0.00132852203901954	0.000172452889187738	0.00722218831184863	0.00651721424974164	0.010004610340408	0.0029782730618292	0.000197061017873434
"Lychnophora_villosissima"	0	8.78860155873682e-06	7.69002636389472e-06	7.69002636389472e-06	7.69002636389472e-06	7.69002636389472e-06	7.69002636389472e-06	2.61660637316937e-05	1.8476037367799e-05	0.000570460137539826	7.11111332867191e-05	7.62802327174949e-05	0.000297295249496712	0.000382912289054305	9.96750306492091e-05	0.00600418358926634	0.000166855153500425	0.000290307741153352	0.000290307741153352	0.000290307741153352	0.000123452587652927	0.000123452587652927	0.000123452587652927	0.000123452587652927	0.000123452587652927	0.000123452587652927	0.00562127130021203	0.00364058737500108	0.00545441614671161	0.00545441614671161	0.0010331784711908	0.00577644539059386	0.00577644539059386	0.00577644539059386	0.000322029243882247	0.000322029243882247	0.000322029243882247	0.000742870730037453	0.00565299280294093	0.00013002097767861	0.000763139041669782	0.000338130706076359	0.000351304629689724	0.0062336184533847	0.00019857665622932	0.00019857665622932	0.00019857665622932	1.61014621941123e-05	0.00864295330015184	0.00377250530083629	0.000245272088726171	0.00331198974109315	0.00364404246107454	0.00343380924216639	0.00318853715344022	0.00318853715344022	0.00318853715344022	0.00318853715344022	0.00318853715344022	0.00318853715344022	0.00318853715344022	0.00318853715344022	0.00318853715344022	0.00357392864460697	0.0296256400612465	0.000385391491166743	0.0177901362802954	1.04616458789036	0.00427453610777399	0.000152662003849071	0.00962801464792709	0.00486896547225072	0.0290980078011724	0.0168671608731431	0.0154363017412992	0.00994478894280031	0.00844028860276643	0.00916416204086098	0.000956554880715934	0.000723873438094561	0.0107954313830154	0	0	2.1971503896842e-06	0.000123040421822315	0.000110856224206794	1.77777833216798e-05	5.62319643664627e-05	0.000585374574757739	0.000622222416258792	0.000598050183895255	0.00233597214900595	0.00592572420734049	0.00544294073808133	0.119997155227655	0.00052008391071444	0.00635445299933824	9.53923802087228e-05	9.53923802087228e-05	6.44058487764493e-05	5.8550771614954e-05	0.00155840461334618	0.000911010615268635	0.000981088354904684	0.133918560444489	0.00385391491166743	0.000610648015396284	0.116812793014841	0.115837974884666	0.0021917818372718	0.00160466910798785	0.00523602746228822	0.11816404043873	0.0133917683300231	0.00723873438094561	0.00134942892287692
"Eremanthus_bicolor"	0	2.32050903078946e-07	2.03044540194078e-07	2.03044540194078e-07	2.03044540194078e-07	2.03044540194078e-07	2.03044540194078e-07	6.90878825075953e-07	4.87834284881876e-07	1.5062213163488e-05	3.23516165601919e-06	4.82736920328947e-06	5.42365497301469e-05	5.57876675320692e-05	3.54772055619498e-06	0.000150468055410765	7.53256020536988e-06	5.25597354363372e-05	5.25597354363372e-05	5.25597354363372e-05	4.50271752309673e-05	4.50271752309673e-05	4.50271752309673e-05	4.50271752309673e-05	4.50271752309673e-05	4.50271752309673e-05	9.46803878786953e-05	0.00441984007824554	8.71478276733254e-05	8.71478276733254e-05	0.000208485276864024	0.000273729209993567	0.000273729209993567	0.000273729209993567	0.000186581382320242	0.000186581382320242	0.000186581382320242	0.000155925541427686	0.0002287020347626	0.000157851431365912	6.78840109364335e-05	0.000195910451436254	0.000203543326167536	9.95975173409433e-05	0.000141554207089274	0.000141554207089274	0.000141554207089274	9.32906911601208e-06	0.00416255509223271	0.019795976888694	0.000313492866504568	0.00412043443979036	0.00465760830235359	0.00438890013106396	0.00407540726455939	0.00407540726455939	0.00407540726455939	0.00407540726455939	0.00407540726455939	0.00407540726455939	0.00407540726455939	0.00407540726455939	0.00407540726455939	0.0196544226816047	0.000406052569149361	0.0155790154170454	0.00430591426432969	0.00534317013471748	1.0944937643356	0.0390890630119857	0.0178559446087845	0.00485788015972267	0.00597383943834006	0.000993509942500047	0.000758325941867474	0.0371363641565093	0.000788933807673821	0.000974254996010273	0.000597151706826827	0.000185321188336452	0.00167616714969291	0	0	5.80127257697366e-08	3.24871264310525e-06	2.92700570929125e-06	8.08790414004797e-07	7.98641101709073e-06	2.62920317753407e-05	2.83076644901679e-05	2.12863233371698e-05	0.000105455842875178	0.00216130441108643	0.00014371334338412	0.00191725220881316	0.000631405725463649	0.00452973462685678	8.48550136705419e-06	8.48550136705419e-06	3.73162764640483e-05	3.39238876945894e-05	2.48993793352358e-05	0.0011644020755884	0.00125397146601827	0.171167105111494	0.155790154170454	0.156356252047943	0.00184405599816241	0.00128939388032518	0.143001114568035	0.00297599076813076	0.000663404943611679	0.0110450733074335	0.00836012389557558	0.00185321188336452	0.000209520893711613
"Lychnophora_passerina"	0	3.3150129011278e-08	2.90063628848683e-08	2.90063628848683e-08	2.90063628848683e-08	2.90063628848683e-08	2.90063628848683e-08	9.86969750108505e-08	6.96906121259822e-08	2.15174473764114e-06	4.62165950859884e-07	6.89624171898496e-07	7.74807853287813e-06	7.9696667902956e-06	5.06817222313568e-07	2.14954364872521e-05	1.07608002933855e-06	7.50853363376246e-06	7.50853363376246e-06	7.50853363376246e-06	6.4324536044239e-06	6.4324536044239e-06	6.4324536044239e-06	6.4324536044239e-06	6.4324536044239e-06	6.4324536044239e-06	1.35257696969565e-05	0.000631405725463649	1.24496896676179e-05	1.24496896676179e-05	2.97836109805748e-05	3.91041728562239e-05	3.91041728562239e-05	3.91041728562239e-05	2.6654483188606e-05	2.6654483188606e-05	2.6654483188606e-05	2.22750773468123e-05	3.26717192518e-05	2.25502044808446e-05	9.69771584806193e-06	2.79872073480362e-05	2.90776180239338e-05	1.42282167629919e-05	2.02220295841821e-05	2.02220295841821e-05	2.02220295841821e-05	1.3327241594303e-06	0.000594650727461816	0.00282799669838486	4.47846952149384e-05	0.000588633491398623	0.000665372614621941	0.000626985733009137	0.000582201037794199	0.000582201037794199	0.000582201037794199	0.000582201037794199	0.000582201037794199	0.000582201037794199	0.000582201037794199	0.000582201037794199	0.000582201037794199	0.00280777466880068	5.80075098784801e-05	0.00222557363100648	0.000615130609189956	0.000763310019245355	0.156356252047943	1.148441294716	0.00255084922982637	0.000693982879960381	0.00085340563404858	0.000141929991785721	0.000108332277409639	0.00530519487950133	0.000112704829667689	0.000139179285144325	8.53073866895467e-05	2.64744554766361e-05	0.00023945244995613	0	0	8.28753225281951e-09	4.64101806157892e-07	4.18143672755893e-07	1.15541487714971e-07	1.14091585958439e-06	3.75600453933439e-06	4.04395207002398e-06	3.04090333388141e-06	1.50651204107398e-05	0.000308757773012347	2.05304776263029e-05	0.000273893172687594	9.02008179233785e-05	0.000647104946693826	1.21221448100774e-06	1.21221448100774e-06	5.33089663772119e-06	4.84626967065563e-06	3.55705419074798e-06	0.000166343153655485	0.000179138780859753	0.0244524435873563	0.0222557363100648	0.593765178863992	0.000263436571166058	0.00018419912576074	0.0204287306525764	0.000425141538304394	9.47721348016685e-05	0.00157786761534764	0.00119430341365365	0.000264744554766361	2.99315562445162e-05
"Eremanthus_aff._glomerulatus"	0	2.97985007541618e-07	2.60736881598916e-07	2.60736881598916e-07	2.60736881598916e-07	2.60736881598916e-07	2.60736881598916e-07	8.87182636089818e-07	6.26445754490902e-07	1.93419359440651e-05	1.69287611997599e-06	2.10952747772913e-06	1.58852929725461e-05	1.74163781959406e-05	2.15934609614462e-06	0.000116392275051634	5.02947919499158e-06	1.64949004980813e-05	1.64949004980813e-05	1.64949004980813e-05	1.14654213030897e-05	1.14654213030897e-05	1.14654213030897e-05	1.14654213030897e-05	1.14654213030897e-05	1.14654213030897e-05	9.89758968556933e-05	0.000594216827785678	9.39464176607017e-05	9.39464176607017e-05	0.000168667706324794	0.000239129891482529	0.000239129891482529	0.000239129891482529	0.000145183473821827	0.000145183473821827	0.000145183473821827	0.000152172805826712	0.000227664470179439	2.12220295637742e-05	3.41944852697885e-05	0.000152442647512918	0.000158381971441993	0.000107367334469373	0.000133718052518737	0.000133718052518737	0.000133718052518737	7.25917369109135e-06	0.000521757742060779	0.0216469443707361	3.29085634153906e-05	0.000439276745703167	0.000488927227885802	0.000460719887815468	0.000427811324400077	0.000427811324400077	0.000427811324400077	0.000427811324400077	0.000427811324400077	0.000427811324400077	0.000427811324400077	0.000427811324400077	0.000427811324400077	0.0215132263182174	0.000707537410098444	0.0210854149938173	0.000689811556750951	0.0160466910798785	0.0238079261450461	0.000850283076608788	1.13009592619074	0.00178130679353338	0.0174581914610934	0.00120574175968999	0.000956872389685518	0.0168100573964931	0.0148358506810272	0.0156595561849146	0.000529789965245924	0.000823705503887376	0.0172686358935046	0	0	7.44962518854046e-08	4.17179010558266e-06	3.75867452694541e-06	4.23219029993998e-07	2.51304349100054e-06	1.38620651503637e-05	1.48126660497899e-05	1.29560765768677e-05	7.04127087298821e-05	0.000550340222548304	0.000184547533079752	0.00206682118853544	8.48881182550969e-05	0.00427897768059959	4.27431065872356e-06	4.27431065872356e-06	2.90366947643654e-05	2.63969952403322e-05	2.68418336173434e-05	0.000122231806971451	0.000131634253661562	0.0179680756248032	0.210854149938173	0.00340113230643515	0.00209600185880699	0.00341665939551675	0.0057776670008796	0.18834932103179	0.00165580624837278	0.207701909534381	0.00741705951344294	0.00823705503887376	0.00215857948668807
"Eremanthus_elaegnus"	0	5.70790593118084e-07	4.99441768978324e-07	4.99441768978324e-07	4.99441768978324e-07	4.99441768978324e-07	4.99441768978324e-07	1.6993992658743e-06	1.19995749689597e-06	3.70494984987557e-05	3.77304096275696e-06	5.56062846522952e-06	6.11737069996905e-05	6.31024853209034e-05	4.18799594403009e-06	0.000181754004324631	8.01339378404111e-06	5.85130238073143e-05	5.85130238073143e-05	5.85130238073143e-05	5.04996300232732e-05	5.04996300232732e-05	5.04996300232732e-05	5.04996300232732e-05	5.04996300232732e-05	5.04996300232732e-05	0.000118651519003728	0.00531463630975679	0.000110638125219686	0.000110638125219686	0.000155896011608679	0.000223170643811443	0.000223170643811443	0.000223170643811443	0.000112532518591756	0.000112532518591756	0.000112532518591756	9.73829878013643e-05	0.000172671013788169	0.000189808439634171	9.8113976292748e-05	0.000118159144521344	0.000122762747554643	0.000126443571679642	6.20328885684829e-05	6.20328885684829e-05	6.20328885684829e-05	5.6266259295878e-06	0.00512293347675055	0.00542720820745075	0.000385561180886989	0.00506279498155413	0.0057283375446067	0.00539785653241785	0.00501229535153086	0.00501229535153086	0.00501229535153086	0.00501229535153086	0.00501229535153086	0.00501229535153086	0.00501229535153086	0.00501229535153086	0.00501229535153086	0.00536517531888227	0.00174737448284601	0.000352879967351407	0.00566773297188514	0.0081149424537512	0.00647717354629689	0.00023132762665346	0.00178130679353338	1.03877057084371	0.0426772118796895	0.0163430663640811	0.0151741458276554	0.0162782142585453	0.00127998459338752	0.020920701021173	0.0141175590643966	0.0196407164277855	0.0373741440912742	0	0	1.42697648279521e-07	7.99106830365318e-06	7.19974498137584e-06	9.43260240689241e-07	9.03687049126869e-06	3.06806910671268e-05	3.30141084241234e-05	2.51279756641805e-05	0.000112187512976576	0.00242398224111711	0.000353500992328814	0.0024340387548331	0.000759233758536684	0.00198505243419145	1.22642470365935e-05	1.22642470365935e-05	2.25065037183512e-05	2.04604579257738e-05	3.16108929199104e-05	0.00143208438615167	0.00154224472354796	0.210516404764296	0.00352879967351407	0.000925310506613842	0.00524350096283426	0.00845269410607077	0.00352268240304466	0.000296884465588896	0.00628027871732098	0.0179197843074253	0.197645826901552	0.196407164277855	0.00467176801140928
"Lychnophora_aff._pohlii"	0	4.0874318613048e-06	3.5765028786417e-06	3.5765028786417e-06	3.5765028786417e-06	3.5765028786417e-06	3.5765028786417e-06	1.21693994052484e-05	8.59289652660668e-06	0.000265311486270148	3.44718295140621e-06	4.54185493098027e-06	3.97345252900344e-05	4.24269146584351e-05	4.21795921690062e-06	0.000214744936327788	9.84883989836608e-06	4.03472450317189e-05	4.03472450317189e-05	4.03472450317189e-05	3.04984051333528e-05	3.04984051333528e-05	3.04984051333528e-05	3.04984051333528e-05	3.04984051333528e-05	3.04984051333528e-05	0.000172318021669353	0.00285964655967713	0.000162469181770987	0.000162469181770987	0.000333791904609325	0.000233270159617047	0.000233270159617047	0.000233270159617047	7.08009778460598e-05	7.08009778460598e-05	7.08009778460598e-05	0.000293444659577606	0.000202771754483694	0.000102130234274183	0.000324160562283717	7.43410267383629e-05	7.72374303775199e-05	0.000185679064881128	4.03025727127071e-05	4.03025727127071e-05	4.03025727127071e-05	3.54004889230299e-06	0.00284918452932787	0.0030659740008443	0.00020667041135053	0.00271721375269024	0.0030705318257793	0.00289338575890742	0.00268671534755689	0.00268671534755689	0.00268671534755689	0.00268671534755689	0.00268671534755689	0.00268671534755689	0.00268671534755689	0.00268671534755689	0.00268671534755689	0.0030256714281316	0.0139895823860876	0.000338956080574709	0.00409811798183619	0.0242483398343104	0.00398255962556004	0.00014223427234143	0.0087290957305467	0.0213386059398448	1.06488911361018	0.0330615631859785	0.0204124432170149	0.0165647744829183	0.00766271500575977	0.0182272000459762	0.00808740555207148	0.0105644850402164	0.0280689126379175	0	0	1.0218579653262e-06	5.72240460582671e-05	5.155737915964e-05	8.61795737851551e-07	6.10227939399936e-06	2.81655913542077e-05	3.01628508248043e-05	2.53077553014037e-05	0.000137883758577125	0.00146392344640094	0.00253142086864899	0.00357432199896171	0.000408520937096733	0.00128968232680663	4.05200702854646e-05	4.05200702854646e-05	1.4160195569212e-05	1.287290506292e-05	4.64197662202819e-05	0.000767632956444825	0.000826681645402119	0.112842044597389	0.00338956080574709	0.00056893708936572	0.0112912210742344	0.0986003013195474	0.00325861570034805	0.00145484928842445	0.0942510199985111	0.107278010080637	0.113223677729001	0.105644850402164	0.00350861407973969
"Lychnophora_salicifolia"	0	7.79975241993668e-06	6.82478336744459e-06	6.82478336744459e-06	6.82478336744459e-06	6.82478336744459e-06	6.82478336744459e-06	2.32219901593569e-05	1.63972067919123e-05	0.000506274838894072	2.39671624815301e-06	2.79697653427274e-06	1.68012410798977e-05	1.92964255974398e-05	3.19503433468095e-06	0.000181927627692783	1.01142239717756e-05	2.08396811881118e-05	2.08396811881118e-05	2.08396811881118e-05	1.07254572163362e-05	1.07254572163362e-05	1.07254572163362e-05	1.07254572163362e-05	1.07254572163362e-05	1.07254572163362e-05	0.000162631202095343	0.000533621769917297	0.000152516978123568	0.000152516978123568	0.000520750612503886	0.000180100517920963	0.000180100517920963	0.000180100517920963	2.75835397973954e-05	2.75835397973954e-05	2.75835397973954e-05	0.000499910931315774	0.000169375060704627	1.90579203541892e-05	0.000564318063944058	2.89627167872652e-05	3.00911343244314e-05	0.000174305117855506	1.68580825810592e-05	1.68580825810592e-05	1.68580825810592e-05	1.37917698986977e-06	0.000639497287889281	0.000566839503524486	3.74600238281318e-05	0.000497705766982049	0.000556548925446529	0.000524440333593845	0.000486980309765713	0.000486980309765713	0.000486980309765713	0.000486980309765713	0.000486980309765713	0.000486980309765713	0.000486980309765713	0.000486980309765713	0.000486980309765713	0.000549981420943426	0.0269132281808792	6.30011111777135e-05	0.0247906352655583	0.0281119347885719	0.0013246799233334	4.7309997261907e-05	0.00120574175968999	0.0163430663640811	0.0661231263719571	1.08560909592569	0.0168206838832592	0.0164638141805735	0.00104226216853811	0.00220418471594622	0.0146941635069073	0.0011619225474081	0.0180249047710437	0	0	1.94993810498417e-06	0.000109196533879113	9.8383240751474e-05	5.99179062038254e-07	2.79939926855539e-06	1.96728439757324e-05	2.09712671713389e-05	1.91702060080857e-05	0.000141599135604859	0.000514821946384137	0.00483052848734715	0.00335537351871849	7.62316814167568e-05	0.000539458642593896	7.05397579930073e-05	7.05397579930073e-05	5.51670795947908e-06	5.0151890540719e-06	4.35762794638765e-05	0.000139137231361632	0.000149840095312527	0.0204531730101599	0.000630011111777135	0.000189239989047628	0.194429239646341	0.0170121630108149	0.00290955402051225	0.000200956959948332	0.186445109851944	0.0145916703595336	0.205718289096702	0.011619225474081	0.00225311309638047
