"Catostomus_catostomus"	"Catostomus_macrocheilus"	"Cottus_asper"	"Cottus_cognatus"	"Lota_lota"	"Mylocheilus_caurinus"	"Oncorhynchus_nerka"	"Oncorhynchus_tshawytscha"	"Prosopium_williamsoni"	"Ptychocheilus_oregonensis"	"Richardsonius_balteatus"	"Salmo_gairdneri"	"Salvelinus_malma"	"Salvelinus_namaycush"	"Acolpenteron_catostomi"	"Anoncohaptor_anomalum"	"Pseudomurraytrema_copulata"	"Tetraonchus_alaskensis"	"Tetraonchus_variabilis"	"Octomacrum_lanceatum"	"Octomacrum_micronfibulum"	"Allocreadium_isosporum"	"Bunodera_luciopercae"	"Crepidostomum_farionis"	"Phyllodistomum_sp."	"Brachyphallus_crenatus"	"Genolinea_oncorhynchi"	"Lampritrema_miescheri"	"Diplostomum_sp.1_(L)"	"Diplostomum_sp.2_(L)"	"Neascus_sp._(L)"	"Tetracotyle_sp._(L)"	"Glaridacris_catostomi"	"Proteocephalus_ptychocheilus"	"Proteocephalus_salmonidicola"	"Proteocephalus_sp."	"Proteocephalus_tumidocollus"	"Bothriocephalus_opsariichthydis"	"Diphyllobothrium_sp._(L)"	"Eubothrium_salvelini"	"Ligula_intestinalis_(L)"	"Phyllobothrium_sp._(L)"	"Hysterothylacium_brachyurum"	"Eustrongylides_sp._(L)"	"Philometroides_huronensis"	"Philonema_agubernaculum"	"Philonema_oncorhynchi"	"Philonema_sp."	"Haplonema_hamatulum"	"Cystidicola_farionis"	"Cystidicoloides_tenuissima"	"Rhabdochona_canadensis"	"Rhabdochona_cascadilla"	"Rhabdochona_cotti"	"Rhabdochona_kisutchi"	"Rhabdochona_milleri"	"Rhabdochona_zacconis"	"Neoechinorhynchus_cristatus"	"Neoechinorhynchus_rutili"	"Octospinifer_macilentus"	"Ergasilus_nerkae"	"Salmincola_californiensis"	"Salmincola_edwardsii"	"Salmincola_extensus"	"Salmincola_thymalli"
"Octomacrum_micronfibulum"	0.0026631439249148	0.00258232409810535	0.00403837126518729	0.00234389373342262	0.000476706466726856	0.58619561318	0.0165229927498901	0.000508382209988513	0.0151530421678369	0.00233141596260758	0.0117995224816434	0.0108061026258601	0.00821088931996794	0.00303426648051459	0.000332404161566284	0.000147952440273044	0.000332404161566284	0.000273696310665598	0.000420917837995469	2.54191104994256e-05	1.03663722582375	0.03663722582375	0.000317826547819415	0.0021301351621889	0.000534559867856172	2.54191104994256e-05	2.54191104994256e-05	2.54191104994256e-05	0.0373759702095649	0.00391881421392786	0.00017337155077247	0.0418801540798719	0.000147952440273044	0.000291426995325948	0.000273696310665598	0.0403837126518729	0.000317826547819415	0.000291426995325948	0.00198816475271977	0.00125459312701666	0.03663722582375	2.54191104994256e-05	5.9588308340857e-05	0.00136345600014729	0.000147952440273044	0.000738744385814885	2.54191104994256e-05	0.00204512774334862	0.000798332694155742	0.000273696310665598	0.000591522858485013	0.000273696310665598	0.0386038129040239	0.000390648955570436	0.00204512774334862	0.000420917837995469	0.000184451721293239	0.000332404161566284	0.00226186106338537	0.000184451721293239	0.0376699128706182	0.000343245658318841	0.000911347468697823	0.000420917837995469	0.000420917837995469
"Allocreadium_isosporum"	0.0026631439249148	0.00258232409810535	0.00403837126518729	0.00234389373342262	0.000476706466726856	0.586195613180001	0.0165229927498901	0.000508382209988513	0.0151530421678369	0.00233141596260758	0.0117995224816434	0.0108061026258601	0.00821088931996794	0.00303426648051459	0.000332404161566284	0.000147952440273044	0.000332404161566284	0.000273696310665598	0.000420917837995469	2.54191104994256e-05	0.03663722582375	1.03663722582375	0.000317826547819415	0.0021301351621889	0.000534559867856172	2.54191104994256e-05	2.54191104994256e-05	2.54191104994256e-05	0.0373759702095649	0.00391881421392785	0.00017337155077247	0.041880154079872	0.000147952440273044	0.000291426995325948	0.000273696310665598	0.0403837126518729	0.000317826547819415	0.000291426995325948	0.00198816475271977	0.00125459312701666	0.03663722582375	2.54191104994256e-05	5.9588308340857e-05	0.00136345600014729	0.000147952440273044	0.000738744385814884	2.54191104994256e-05	0.00204512774334862	0.000798332694155742	0.000273696310665598	0.000591522858485013	0.000273696310665598	0.0386038129040239	0.000390648955570436	0.00204512774334862	0.000420917837995469	0.000184451721293239	0.000332404161566284	0.00226186106338537	0.000184451721293239	0.0376699128706182	0.000343245658318841	0.000911347468697823	0.000420917837995469	0.000420917837995469
"Bunodera_luciopercae"	0.00288222224231049	0.00267622086623846	0.000271215884996834	0.00242356436130442	0.00702400879733014	0.00508522476511064	0.0121455397827874	0.00935551664312274	0.0292064123107397	0.00330181756105638	0.00240110327111364	0.556050484937602	0.0206501667711724	0.0131931684717819	0.000351282091208885	0.000160123457906138	0.000351282091208885	0.000688338892372413	0.000811289230853882	0.000467775832156137	0.000317826547819415	0.000317826547819415	1.01635442602758	0.0199589273190494	0.0172967952041324	0.000467775832156137	0.000467775832156137	0.000467775832156137	0.0174835418062498	0.0199518166906372	0.000627899290062276	0.0214414666700129	0.000160123457906138	0.000412727195132048	0.000688338892372413	0.00271215884996834	0.0163544260275765	0.000412727195132048	0.0188671806714105	0.0192641991595148	0.000317826547819415	0.000467775832156137	0.000878001099666268	0.0191447824456011	0.000160123457906138	0.0171657152584304	0.000467775832156137	0.018613150387227	0.0180437163580967	0.000688338892372413	0.0170427649199489	0.000688338892372413	0.000718010426338355	0.000403927393550736	0.018613150387227	0.000811289230853881	0.000191158633302747	0.000351282091208885	0.0195555195637829	0.000191158633302747	0.00107692278424363	0.0168222018597327	0.00244199729978214	0.000811289230853882	0.000811289230853882
"Crepidostomum_farionis"	0.00350638988114809	0.00196263678668875	0.00139323113678089	0.00171404466542344	0.0976443725562011	0.00568036043250373	0.0973798746609528	0.107443393611436	0.113825275831358	0.00356573217730187	0.00173213555658716	0.11310058814128	0.108978536656191	0.00874009457281379	0.0003349877797479	0.000194799437841561	0.0003349877797479	0.0036326178885397	0.00316181321753773	0.00537216968057179	0.000355022527031483	0.000355022527031483	0.00332648788650824	1.03378487740899	0.00395078035599494	0.00537216968057179	0.00537216968057179	0.00537216968057179	0.00684332363107745	0.0116545626121554	0.00556696911841335	0.0185415438276591	0.000194799437841561	0.000445716522162733	0.0036326178885397	0.0139323113678089	0.00332648788650824	0.000445716522162733	0.0131988357398422	0.0161173811426442	0.000355022527031483	0.00537216968057179	0.0122055465695251	0.0227721820842735	0.000194799437841561	0.00648830110404597	0.00537216968057179	0.0162071611588952	0.0186938476735711	0.0036326178885397	0.00695910577504793	0.0036326178885397	0.000643711786462676	0.000285674110903907	0.0162071611588952	0.00316181321753773	0.000140188341906339	0.0003349877797479	0.0168314536283819	0.00014018834190634	0.00644126469334103	0.00869865756708003	0.00741872357556412	0.00316181321753773	0.00316181321753773
"Phyllodistomum_sp."	0.00439817734139773	0.00417445535129035	0.000273003047888479	0.00378479022889543	0.00400405803975188	0.00427647894284937	0.0125440048223714	0.00754374379874362	0.0291531420725393	0.00297665912762819	0.00368995933214209	0.29404551847025	0.0219731765279781	0.273829499562941	0.000542518567868232	0.000244343185633207	0.000542518567868232	0.00073243921759927	0.00080980950201498	0.000377187189937181	0.000267279933928086	0.000267279933928086	0.00864839760206618	0.0118523410679848	1.02820764757085	0.000377187189937181	0.000377187189937181	0.000377187189937181	0.00972548703800925	0.0315382064518364	0.000621530375570389	0.0329615690781162	0.000244343185633207	0.000372082390953524	0.00073243921759927	0.00273003047888479	0.00864839760206617	0.000372082390953524	0.0298014573742609	0.0301270834803991	0.000267279933928086	0.000377187189937181	0.000500507254968985	0.0110632359676029	0.000244343185633207	0.00945820710408117	0.000377187189937182	0.0109746466230786	0.00995871435905015	0.00073243921759927	0.00938083681966545	0.00073243921759927	0.000882273155951767	0.000630798371482573	0.0109746466230786	0.00080980950201498	0.000298175382235025	0.000542518567868232	0.0305338965918601	0.000298175382235025	0.0010512802353263	0.00902558479200336	0.0211014986883957	0.00080980950201498	0.00080980950201498
"Brachyphallus_crenatus"	0.00919598888834617	0.00068216416701071	7.53712317479439e-05	0.000233157209949034	0.00320519702506322	0.00040670576799081	0.00350312606909033	0.613479700640714	0.00792475430842553	0.000268187954761483	0.000229651012255448	0.0159043782933087	0.00754590442994893	0.00401237966805515	0.000559614283504124	0.000510888271574787	0.000559614283504124	0.000251530147664964	0.000220132064122932	0.0306739850320357	2.54191104994256e-05	2.54191104994256e-05	0.000467775832156137	0.0322330180834307	0.000754374379874362	1.03067398503204	0.0306739850320357	0.0306739850320357	0.000713327006778495	0.00186278557886713	0.0311848733036105	0.00214067356302988	0.000510888271574787	3.35234943451854e-05	0.000251530147664964	0.000753712317479439	0.000467775832156137	3.35234943451854e-05	0.00119345182331544	0.0319000216236979	2.54191104994256e-05	0.0306739850320357	0.000400649628132903	0.00137361116642212	0.000510888271574787	0.000687907896279069	0.0306739850320357	0.00115838342326218	0.00108855752441197	0.000251530147664965	0.000719305979821101	0.000251530147664964	6.3694279208667e-05	3.88595349915057e-05	0.00115838342326218	0.000220132064122932	4.87260119293364e-05	0.000559614283504124	0.0014449819709804	4.87260119293364e-05	0.000244364489817571	0.0311417608641918	0.000758260759506121	0.000220132064122932	0.000220132064122932
"Genolinea_oncorhynchi"	0.00919598888834617	0.00068216416701071	7.53712317479439e-05	0.000233157209949034	0.00320519702506322	0.00040670576799081	0.00350312606909033	0.613479700640713	0.00792475430842553	0.000268187954761483	0.000229651012255448	0.0159043782933087	0.00754590442994893	0.00401237966805515	0.000559614283504124	0.000510888271574787	0.000559614283504124	0.000251530147664964	0.000220132064122932	0.0306739850320357	2.54191104994256e-05	2.54191104994256e-05	0.000467775832156137	0.0322330180834307	0.000754374379874362	0.0306739850320357	1.03067398503204	0.0306739850320357	0.000713327006778495	0.00186278557886713	0.0311848733036105	0.00214067356302989	0.000510888271574787	3.35234943451854e-05	0.000251530147664964	0.00075371231747944	0.000467775832156137	3.35234943451854e-05	0.00119345182331544	0.0319000216236979	2.54191104994256e-05	0.0306739850320357	0.000400649628132903	0.00137361116642212	0.000510888271574787	0.000687907896279069	0.0306739850320357	0.00115838342326218	0.00108855752441197	0.000251530147664965	0.000719305979821101	0.000251530147664964	6.3694279208667e-05	3.88595349915057e-05	0.00115838342326218	0.000220132064122932	4.87260119293364e-05	0.000559614283504124	0.0014449819709804	4.87260119293364e-05	0.000244364489817571	0.0311417608641918	0.000758260759506121	0.000220132064122932	0.000220132064122932
"Lampritrema_miescheri"	0.00919598888834616	0.00068216416701071	7.5371231747944e-05	0.000233157209949034	0.00320519702506322	0.00040670576799081	0.00350312606909033	0.613479700640713	0.00792475430842553	0.000268187954761483	0.000229651012255448	0.0159043782933087	0.00754590442994893	0.00401237966805515	0.000559614283504124	0.000510888271574787	0.000559614283504124	0.000251530147664964	0.000220132064122931	0.0306739850320357	2.54191104994256e-05	2.54191104994256e-05	0.000467775832156137	0.0322330180834308	0.000754374379874362	0.0306739850320357	0.0306739850320357	1.03067398503204	0.000713327006778495	0.00186278557886713	0.0311848733036105	0.00214067356302988	0.000510888271574787	3.35234943451854e-05	0.000251530147664964	0.000753712317479439	0.000467775832156137	3.35234943451854e-05	0.00119345182331544	0.0319000216236979	2.54191104994256e-05	0.0306739850320357	0.000400649628132903	0.00137361116642212	0.000510888271574787	0.000687907896279069	0.0306739850320357	0.00115838342326218	0.00108855752441197	0.000251530147664965	0.000719305979821101	0.000251530147664965	6.3694279208667e-05	3.88595349915057e-05	0.00115838342326218	0.000220132064122932	4.87260119293364e-05	0.000559614283504124	0.0014449819709804	4.87260119293364e-05	0.000244364489817571	0.0311417608641918	0.000758260759506121	0.000220132064122932	0.000220132064122932
"Diplostomum_sp.1_(L)"	0.00274564362709374	0.002605359222314	0.00205133698402151	0.0023621318200682	0.00473583770236861	0.199338507784346	0.0139838381245925	0.0047555133785233	0.201997221717531	0.0029329800044917	0.00550951480263609	0.198146807137498	0.0163206237689284	0.00918135059225386	0.000338632844368906	0.000152535757060763	0.000338632844368906	0.000544020792297614	0.00561103393659807	0.000237775668926165	0.0124586567365216	0.0124586567365216	0.00582784726874994	0.0136866472621549	0.0064836580253395	0.000237775668926165	0.000237775668926165	0.000237775668926165	1.02389753794187	0.0142892867023881	0.000390311425986928	0.0279885558222583	0.000152535757060763	0.000366622500561463	0.000544020792297614	0.0205133698402151	0.00582784726874993	0.000366622500561463	0.0129686818447246	0.0128764884231613	0.0124586567365216	0.000237775668926165	0.000591979712796076	0.0129415042110032	0.000152535757060763	0.011438881205348	0.000237775668926165	0.0128568918804327	0.0120308609181441	0.000544020792297615	0.00637186806104755	0.000544020792297614	0.0133769092036277	0.000393688636678033	0.0128568918804327	0.00561103393659807	0.000186097087308143	0.000338632844368906	0.0135127026370222	0.000186097087308143	0.0133326466193087	0.0060656229376761	0.00681086548548525	0.00561103393659808	0.00561103393659808
"Diplostomum_sp.2_(L)"	0.0837559849337493	0.0813667398974119	0.000650453984239502	0.0738611614959954	0.0025970848151535	0.00783762842785571	0.00861965365410283	0.00465696394716782	0.085487531411697	0.00351023362807209	0.0707775940683629	0.0847952209352081	0.0832823720948383	0.0754680433728122	0.0104650202667695	0.00465311027409718	0.0104650202667694	0.00277607906982794	0.00237465365032492	0.000232848197358391	0.000489851776740982	0.000489851776740982	0.00249397708632965	0.00874092195911652	0.00788455161295909	0.000232848197358391	0.000232848197358391	0.000232848197358391	0.00535848251339555	1.04760676386061	0.00488595847145557	0.0490741231942392	0.00465311027409718	0.000438779203509012	0.00277607906982794	0.00650453984239502	0.00249397708632965	0.000438779203509012	0.0107979336166654	0.0132681325304703	0.000489851776740982	0.000232848197358391	0.000324635601894188	0.00840812461188572	0.00465311027409718	0.00486863073665457	0.000232848197358391	0.00818343815986394	0.00519326633854876	0.00277607906982794	0.00527005615615759	0.00277607906982794	0.0122861174548015	0.0123101935826659	0.00818343815986394	0.00237465365032492	0.00581190999267228	0.0104650202667695	0.0135740126864934	0.00581190999267228	0.00102858013012241	0.00272682528368804	0.0105413072467823	0.00237465365032492	0.00237465365032492
"Neascus_sp._(L)"	0.298356578803469	0.0166401631142114	7.00494971748833e-05	0.00232212939068048	0.00172589288502828	0.00138697240617976	0.00290263293766396	0.311848733036105	0.00665394186826869	0.00115922852723821	0.00224378092379513	0.0106742879310587	0.00637614511824419	0.00430613022754951	0.0177639485686681	0.0165753654890816	0.0177639485686681	0.00021253817060814	0.000184831718563019	0.0155924366518052	8.66857753862349e-05	8.66857753862349e-05	0.000313949645031138	0.01670090735524	0.000621530375570388	0.0155924366518052	0.0155924366518052	0.0155924366518052	0.000585467138980392	0.0195438338858223	1.03216780214089	0.0199568377857173	0.0165753654890816	0.000144903565904777	0.00021253817060814	0.000700494971748833	0.000313949645031138	0.000144903565904777	0.000987776652737405	0.0166113369165468	8.66857753862349e-05	0.0155924366518052	0.000215736610628535	0.00107195971073561	0.0165753654890816	0.000498781363594157	0.0155924366518052	0.000892734092806294	0.000714517974222693	0.00021253817060814	0.000526487815639277	0.00021253817060814	0.000460649262685423	0.000387021565113413	0.000892734092806294	0.000184831718563019	0.00118858307958653	0.0177639485686681	0.00120031482334554	0.00118858307958653	0.000268100333990232	0.0159063862968364	0.00070495061971041	0.000184831718563019	0.000184831718563019
"Tetracotyle_sp._(L)"	0.0618103669228441	0.0600410181779123	0.00119923065581119	0.0545023188551507	0.0030746714767382	0.0609165877525411	0.0567796568815532	0.00389213375096343	0.0675623347098216	0.0560774961147477	0.053125858053066	0.0662736242527672	0.0647983326257433	0.0566130364370067	0.00772255342905651	0.00343390927349134	0.00772255342905651	0.00215994442085811	0.00187673151971727	0.000194606687548171	0.00380728673453382	0.00380728673453382	0.00194922424272844	0.0101135693605413	0.00599301255965749	0.000194606687548171	0.000194606687548171	0.000194606687548171	0.00763324249697953	0.0356902714139922	0.00362851596103951	1.05005597371797	0.00343390927349134	0.00700968701434347	0.00215994442085811	0.0119923065581119	0.00194922424272844	0.00700968701434347	0.0114184726344718	0.010224295187781	0.00380728673453382	0.000194606687548171	0.000384333934592276	0.0133799211322396	0.00343390927349133	0.00382595576244571	0.000194606687548171	0.0095346287384009	0.00421028969703799	0.00215994442085811	0.00410916866358656	0.00215994442085811	0.0126615964100448	0.00908371980919178	0.00953462873840089	0.00187673151971727	0.00428864415556516	0.00772255342905651	0.0135784170553299	0.00428864415556517	0.00735601528963089	0.00214383093027662	0.00808046425750442	0.00187673151971727	0.00187673151971727
"Glaridacris_catostomi"	0.587517168718592	0.0325981620614121	6.47277626018227e-05	0.00441110157141192	0.000246588744993343	0.00236723904436871	0.00230213980623759	0.0102177654314957	0.00538312942811185	0.00205026909971495	0.0042579108353348	0.0054441975688087	0.00520638580653945	0.00459988078704386	0.0349682828538322	0.0326398427065884	0.0349682828538322	0.000173546193551315	0.000149531373003107	0.000510888271574787	0.000147952440273044	0.000147952440273044	0.000160123457906138	0.00116879662704936	0.000488686371266414	0.000510888271574787	0.000510888271574787	0.000510888271574787	0.00045760727118229	0.0372248821927774	0.0331507309781632	0.0377730020084047	1.03263984270659	0.000256283637464368	0.000173546193551315	0.000647277626018227	0.000160123457906138	0.000256283637464368	0.00078210148215937	0.00132265220939562	0.000147952440273044	0.000510888271574787	3.08235931241678e-05	0.000770308255049096	0.0326398427065884	0.000309654830909245	0.000510888271574787	0.000627084762350409	0.000340478424033413	0.000173546193551315	0.000333669651457453	0.000173546193551315	0.000857604246162177	0.00073518359523532	0.000627084762350409	0.000149531373003107	0.00232844014724372	0.0349682828538322	0.000955647675710685	0.00232844014724372	0.000291836178162893	0.000671011729480925	0.000651640479914698	0.000149531373003107	0.000149531373003107
"Proteocephalus_ptychocheilus"	0.00461310547435863	0.00447593809945659	0.000151921099899612	0.00406279975519226	0.00860979991823043	0.00466283192521517	0.00478791768514736	0.000670469886903708	0.0142456792041501	0.584045213432467	0.0039621807211385	0.0140327246344896	0.0137059586151678	0.00464012621485	0.000575993501711267	0.000256283637464368	0.000575993501711267	0.00045686528717226	0.000395713311226392	3.35234943451854e-05	0.000291426995325948	0.000291426995325948	0.000412727195132048	0.0026742991329764	0.000744164781907048	3.35234943451854e-05	3.35234943451854e-05	3.35234943451854e-05	0.00109986750168439	0.00351023362807209	0.000289807131809554	0.0771065571577782	0.000256283637464368	1.07300565167906	0.00045686528717226	0.00151921099899612	0.000412727195132048	0.0730056516790584	0.00143912294845515	0.00163026687465088	0.000291426995325948	3.35234943451854e-05	0.0010762249897788	0.0753471824623679	0.000256283637464368	0.00080844050635844	3.35234943451854e-05	0.00156455064885241	0.00188466549613724	0.000456865287172261	0.000869592482304308	0.00045686528717226	0.000951790448849031	0.000677133292532043	0.00156455064885241	0.000395713311226392	0.000319709864246899	0.000575993501711267	0.00189598823562741	0.000319709864246899	0.000590671850647658	0.000446250689477233	0.00118401618517365	0.000395713311226392	0.000395713311226392
"Proteocephalus_salmonidicola"	0.00312383148392367	0.00296933873200744	0.00216443730610434	0.00269237644946512	0.00453904155100126	0.00437914097064957	0.0131231115676449	0.00503060295329929	0.024120978258774	0.00365492229737808	0.00264671564140114	0.023403522340662	0.56394709351479	0.0108715535995658	0.000385641817266132	0.000173546193551315	0.000385641817266132	0.018798236450493	0.000670027173854832	0.000251530147664965	0.000273696310665598	0.000273696310665598	0.000688338892372413	0.0217957073312382	0.00146487843519854	0.000251530147664965	0.000251530147664965	0.000251530147664965	0.00163206237689284	0.0222086325586236	0.00042507634121628	0.0237593886294392	0.000173546193551315	0.00045686528717226	1.01879823645049	0.0216443730610434	0.000688338892372413	0.00045686528717226	0.00295510008203118	0.0211846722072113	0.000273696310665598	0.000251530147664964	0.000567380193875158	0.0211808479977677	0.000173546193551315	0.00135836606622725	0.000251530147664965	0.0209767969896981	0.0019257462601024	0.018798236450493	0.0194865753428654	0.018798236450493	0.000714815584232455	0.000448729408244187	0.0209767969896981	0.000670027173854832	0.000212095623714817	0.000385641817266132	0.0217533365325242	0.000212095623714817	0.00109389078364341	0.000939869040037377	0.020244803167174	0.000670027173854832	0.000670027173854832
"Proteocephalus_sp."	0.00233019945366562	0.00222488718166105	0.107756809546967	0.00201783778914621	0.00330120993657093	0.129227880485993	0.121523615197444	0.00301484926991776	0.13279851373539	0.00243073759839379	0.00403708202362887	0.0184426801797847	0.129866238366261	0.00769412590184347	0.000288376038179435	0.000129455525203645	0.000288376038179435	0.00432887461220868	0.00368884760376083	0.000150742463495888	0.00807674253037458	0.00807674253037458	0.000542431769993669	0.0167187736413707	0.00109201219155392	0.000150742463495888	0.000150742463495888	0.000150742463495888	0.0123080219041291	0.010407263747832	0.000280197988699533	0.0263830744278461	0.000129455525203645	0.000303842199799223	0.00432887461220868	1.07756809546967	0.000542431769993668	0.000303842199799223	0.012376085745155	0.00926047687101931	0.00807674253037458	0.000150742463495888	0.000412651242071366	0.00927664742783376	0.000129455525203645	0.00423127937375449	0.000150742463495888	0.0161553799358034	0.00464393061582586	0.00432887461220868	0.00487130638220235	0.00432887461220868	0.00874958953431272	0.000336306298191034	0.0161553799358034	0.00368884760376082	0.00015892051297579	0.000288376038179435	0.0167049603573637	0.00015892051297579	0.0156719684802148	0.000693174233489556	0.00856730263752975	0.00368884760376083	0.00368884760376083
"Proteocephalus_tumidocollus"	0.00288222224231049	0.00267622086623846	0.000271215884996834	0.00242356436130442	0.00702400879733014	0.00508522476511065	0.0121455397827874	0.00935551664312274	0.0292064123107397	0.00330181756105638	0.00240110327111364	0.556050484937601	0.0206501667711724	0.0131931684717819	0.000351282091208885	0.000160123457906138	0.000351282091208885	0.000688338892372413	0.000811289230853882	0.000467775832156137	0.000317826547819415	0.000317826547819415	0.0163544260275765	0.0199589273190494	0.0172967952041324	0.000467775832156137	0.000467775832156137	0.000467775832156137	0.0174835418062498	0.0199518166906372	0.000627899290062276	0.0214414666700129	0.000160123457906138	0.000412727195132048	0.000688338892372413	0.00271215884996834	1.01635442602758	0.000412727195132048	0.0188671806714105	0.0192641991595148	0.000317826547819415	0.000467775832156137	0.000878001099666268	0.0191447824456011	0.000160123457906138	0.0171657152584304	0.000467775832156137	0.018613150387227	0.0180437163580967	0.000688338892372413	0.0170427649199489	0.000688338892372413	0.000718010426338355	0.000403927393550736	0.018613150387227	0.000811289230853882	0.000191158633302747	0.000351282091208885	0.0195555195637829	0.000191158633302747	0.00107692278424363	0.0168222018597327	0.00244199729978214	0.000811289230853882	0.000811289230853882
"Bothriocephalus_opsariichthydis"	0.00461310547435863	0.00447593809945659	0.000151921099899612	0.00406279975519226	0.00860979991823043	0.00466283192521517	0.00478791768514736	0.000670469886903708	0.0142456792041501	0.584045213432467	0.0039621807211385	0.0140327246344896	0.0137059586151678	0.00464012621485	0.000575993501711268	0.000256283637464368	0.000575993501711268	0.00045686528717226	0.000395713311226392	3.35234943451854e-05	0.000291426995325948	0.000291426995325948	0.000412727195132048	0.0026742991329764	0.000744164781907048	3.35234943451854e-05	3.35234943451854e-05	3.35234943451854e-05	0.00109986750168439	0.00351023362807209	0.000289807131809554	0.0771065571577782	0.000256283637464368	0.0730056516790584	0.00045686528717226	0.00151921099899612	0.000412727195132048	1.07300565167906	0.00143912294845515	0.00163026687465088	0.000291426995325948	3.35234943451854e-05	0.0010762249897788	0.0753471824623679	0.000256283637464368	0.00080844050635844	3.35234943451854e-05	0.00156455064885241	0.00188466549613724	0.000456865287172261	0.000869592482304308	0.00045686528717226	0.000951790448849031	0.000677133292532043	0.00156455064885241	0.000395713311226392	0.000319709864246899	0.000575993501711268	0.00189598823562741	0.000319709864246899	0.000590671850647659	0.000446250689477233	0.00118401618517365	0.000395713311226392	0.000395713311226392
"Diphyllobothrium_sp._(L)"	0.00351945666971717	0.00334136549633948	0.00154701071814438	0.0030295099433369	0.00466827881512188	0.0079526590108791	0.143169769378767	0.0059672591165772	0.162456300990392	0.0028782458969103	0.0030274550383692	0.160371035706989	0.0221632506152338	0.142575069269889	0.000434194334564091	0.000195525370539843	0.000434194334564091	0.000738775020507795	0.00451267502751089	0.00029836295582886	0.000497041188179944	0.000497041188179944	0.00471679516785262	0.0197982536097633	0.0149007286871304	0.00029836295582886	0.00029836295582886	0.00029836295582886	0.00972651138354345	0.0215958672333309	0.000493888326368703	0.0314007997447976	0.000195525370539843	0.000359780737113787	0.000738775020507795	0.0154701071814438	0.00471679516785262	0.000359780737113788	1.02836151430081	0.020450541690978	0.000497041188179944	0.00029836295582886	0.000583534851890235	0.0109115608048753	0.000195525370539842	0.00922947019536351	0.00029836295582886	0.0189163558020442	0.00981300504725375	0.000738775020507795	0.00545557018836041	0.000738775020507795	0.00100161702790814	0.000504918323889484	0.0189163558020442	0.00451267502751089	0.000238668964024248	0.000434194334564091	0.029100289321322	0.000238668964024248	0.00944515177435288	0.00501515812368148	0.0154353835672965	0.00451267502751089	0.00451267502751089
"Eubothrium_salvelini"	0.00476154795382424	0.00291158926083941	0.000926047687101931	0.00256281029653651	0.00449183049972341	0.00401469800645333	0.0109994458245156	0.127600086494792	0.130396845477259	0.00260842699944142	0.00251684079461841	0.130996554284701	0.127108033243268	0.114771909843593	0.000472501103367654	0.000264530441879125	0.000472501103367654	0.00423693444144227	0.00362213459659052	0.00638000432473959	0.000250918625403333	0.000250918625403333	0.00385283983190296	0.019340857371173	0.0120508333921596	0.00638000432473959	0.00638000432473959	0.00638000432473959	0.00772589305389681	0.0212290120487526	0.00664453476661871	0.0224934494131183	0.000264530441879125	0.000326053374930177	0.00423693444144227	0.0092604768710193	0.00385283983190296	0.000326053374930177	0.0163604333527824	1.02628990675493	0.000250918625403333	0.00638000432473958	0.000561478812465427	0.0125994410573313	0.000264530441879125	0.00747497442849348	0.00638000432473959	0.012399374233968	0.00803645324095891	0.00423693444144227	0.00808977427334522	0.00423693444144227	0.000670392091173067	0.000427135049422752	0.012399374233968	0.00362213459659052	0.000207970661488529	0.000472501103367654	0.0205973677942246	0.000207970661488529	0.000938383989435557	0.0102328441566425	0.0160570625982895	0.00362213459659052	0.00362213459659052
"Ligula_intestinalis_(L)"	0.0026631439249148	0.00258232409810535	0.00403837126518729	0.00234389373342262	0.000476706466726856	0.586195613180001	0.0165229927498902	0.000508382209988513	0.0151530421678369	0.00233141596260758	0.0117995224816434	0.0108061026258601	0.00821088931996794	0.00303426648051459	0.000332404161566284	0.000147952440273044	0.000332404161566284	0.000273696310665598	0.000420917837995469	2.54191104994256e-05	0.03663722582375	0.03663722582375	0.000317826547819415	0.0021301351621889	0.000534559867856172	2.54191104994256e-05	2.54191104994256e-05	2.54191104994256e-05	0.0373759702095649	0.00391881421392785	0.00017337155077247	0.041880154079872	0.000147952440273044	0.000291426995325948	0.000273696310665598	0.0403837126518729	0.000317826547819415	0.000291426995325948	0.00198816475271978	0.00125459312701666	1.03663722582375	2.54191104994256e-05	5.9588308340857e-05	0.00136345600014729	0.000147952440273044	0.000738744385814885	2.54191104994256e-05	0.00204512774334862	0.000798332694155742	0.000273696310665598	0.000591522858485013	0.000273696310665598	0.0386038129040239	0.000390648955570436	0.00204512774334862	0.000420917837995469	0.000184451721293239	0.000332404161566284	0.00226186106338537	0.000184451721293239	0.0376699128706182	0.000343245658318841	0.000911347468697824	0.000420917837995469	0.000420917837995469
