"Scardinius_erythrophthalmus"	"Rutilus_rutilus"	"Cyprinus_carpio"	"Esox_lucius"	"Abramis_brama"	"Alburnus_alburnus"	"Carassius_auratus_gibelio"	"Stizostedion_lucioperca"	"Gymnocephalus_cernuus"	"Tinca_tinca"	"Blicca_bjoerkna"	"Perca_fluviatilis"	"Diplostomum_spathaceum"	"Argulus_foliaceus"	"Tylodelphis_clavata"	"Myxobolus_pseudodispar"	"Paradiplozoon_homoion"	"Anodonta_sp."	"Hoferellus_carassii"	"Myxobolus_anurum"	"Myxobolus_bramae"	"Myxobolus_cyprini"	"Myxobolus_dispar"	"Henneguya_oviperda"	"Dactylogyrus_auriculatus"	"Dactylogyrus_crucifer"	"Dactylogyrus_vistulae"	"Dactylogyrus_extensus"	"Tetraonchus_monenteron"	"Diplozoon_paradoxum"	"Diplozoon_scardinii"	"Eudiplozoon_nipponicum"	"Khawia_sp."	"Proteocephalus_cernuae"	"Proteocephalus_percae"	"Proteocephalus_torulosus"	"Echinostomum_sp."	"Posthodiplostomum_cuticola"	"Skrjabillanus_scardinii"	"Skrjabillanus_tincae"	"Skrjabillanus_cyprini"	"Molnaria_intestinalis"	"Skrjabillanida_sp."	"Philometroides_sanguinea"	"Piscicola_geometra"	"Ergasilus_sieboldi"
"Proteocephalus_torulosus"	0.01810252171807	0.00867035799988015	0.0181289155990128	0	0.0175195402847603	0.561699937354959	0.00769100405616292	0.0101789270342926	0.00735568544491178	0.00969421622313579	0.00700159772611079	0.000623963225369957	0.102546720748839	0.101789270342926	0.00200124966620018	0.00162500693670961	0.00236971071723342	0.00116168645734638	0.00128183400936049	0	0.00175195402847603	0.00129492254278663	0.00129492254278663	0	0.00175195402847603	0.000619311285705724	0.000619311285705725	0.00129492254278663	0	0.00175195402847603	0.00100569565100389	0.00129492254278663	0.000619311285705725	0.00122594757415196	0.00169648783904876	1.09361665622583	0.00100569565100389	0.00100569565100389	0.00100569565100389	0.00242355405578395	0.00129492254278663	0.00100569565100389	0.00169648783904876	0.00128183400936049	0	0
"Echinostomum_sp."	0.607657826404473	0.0136390096550498	0.00673378827193907	0	0.00650744244767221	0.00603417390602332	0.00289654885978039	0.00374104243684526	0.00335316149844874	0.00356289755890025	0.00283450075767876	0.00970627486985579	0.0386206514637386	0.0374104243684526	0.0039596439425661	0.0347329831089425	0.00168284016478039	0.0361853368510458	0.000482758143296732	0	0.000650744244767221	0.000480984876567077	0.000480984876567077	0	0.000650744244767221	0.000974214975360699	0.000974214975360699	0.000480984876567077	0	0.000650744244767221	0.0337587681335818	0.000480984876567077	0.000974214975360699	0.000558860249741457	0.000623507072807544	0.00100569565100389	1.03375876813358	0.0337587681335818	0.0337587681335818	0.000890724389725063	0.000480984876567076	0.0337587681335818	0.000623507072807544	0.000482758143296732	0	0
"Posthodiplostomum_cuticola"	0.607657826404473	0.0136390096550498	0.00673378827193907	0	0.00650744244767221	0.00603417390602332	0.00289654885978039	0.00374104243684526	0.00335316149844874	0.00356289755890025	0.00283450075767876	0.00970627486985579	0.0386206514637386	0.0374104243684526	0.0039596439425661	0.0347329831089425	0.00168284016478039	0.0361853368510458	0.000482758143296732	0	0.000650744244767221	0.000480984876567077	0.000480984876567077	0	0.000650744244767222	0.000974214975360699	0.000974214975360699	0.000480984876567077	0	0.000650744244767221	0.0337587681335818	0.000480984876567077	0.000974214975360699	0.000558860249741457	0.000623507072807544	0.00100569565100389	0.0337587681335818	1.03375876813358	0.0337587681335818	0.000890724389725063	0.000480984876567077	0.0337587681335818	0.000623507072807544	0.000482758143296732	0	0
"Skrjabillanus_scardinii"	0.607657826404473	0.0136390096550498	0.00673378827193907	0	0.00650744244767221	0.00603417390602332	0.00289654885978039	0.00374104243684526	0.00335316149844874	0.00356289755890025	0.00283450075767876	0.00970627486985579	0.0386206514637386	0.0374104243684526	0.0039596439425661	0.0347329831089425	0.00168284016478039	0.0361853368510458	0.000482758143296732	0	0.000650744244767221	0.000480984876567077	0.000480984876567077	0	0.000650744244767221	0.000974214975360699	0.000974214975360699	0.000480984876567077	0	0.000650744244767221	0.0337587681335818	0.000480984876567077	0.000974214975360699	0.000558860249741457	0.000623507072807544	0.00100569565100389	0.0337587681335818	0.0337587681335818	1.03375876813358	0.000890724389725063	0.000480984876567077	0.0337587681335818	0.000623507072807544	0.000482758143296732	0	0
"Skrjabillanus_tincae"	0.0160330390150511	0.000795689634202869	0.0162272749822056	0	0.015681820360955	0.0145413243347037	0.000477478690819209	0.0155179780773549	0.000471125176941173	0.58620759816891	0.000439581495982844	0.000273756729540978	0.00636638254425612	0.155179780773549	0.000203795019080407	0.000947559363596696	0.000166730347867344	0.000959163572110307	7.95797818032016e-05	0	0.0015681820360955	0.00115909107015754	0.00115909107015754	0	0.0015681820360955	5.68349738716335e-05	5.68349738716335e-05	0.00115909107015754	0	0.0015681820360955	0.000890724389725063	0.00115909107015754	5.68349738716335e-05	7.85208628235289e-05	0.00258632967955914	0.00242355405578395	0.000890724389725063	0.000890724389725063	0.000890724389725063	1.14655189954223	0.00115909107015754	0.000890724389725063	0.00258632967955914	7.95797818032016e-05	0	0
"Skrjabillanus_cyprini"	0.00865772777820738	0.00414669295646442	0.617366003112572	0	0.00837891057097232	0.00776953525671979	0.00367830628773009	0.00486818249466167	0.00351793651713172	0.00463636428063016	0.0033485902168356	0.000298417194742153	0.0490440838364012	0.0486818249466167	0.000957119405573998	0.000777177230600249	0.00113333990824207	0.000555589175252615	0.000613051047955016	0	0.000837891057097232	0.044097571650898	0.044097571650898	0	0.000837891057097233	0.000296192354033172	0.000296192354033173	0.044097571650898	0	0.000837891057097232	0.000480984876567077	0.044097571650898	0.000296192354033172	0.000586322752855287	0.000811363749110278	0.00129492254278663	0.000480984876567077	0.000480984876567077	0.000480984876567077	0.00115909107015754	1.0440975716509	0.000480984876567077	0.000811363749110278	0.000613051047955016	0	0
"Molnaria_intestinalis"	0.607657826404473	0.0136390096550498	0.00673378827193907	0	0.00650744244767221	0.00603417390602332	0.00289654885978039	0.00374104243684526	0.00335316149844874	0.00356289755890025	0.00283450075767876	0.00970627486985579	0.0386206514637386	0.0374104243684526	0.0039596439425661	0.0347329831089425	0.00168284016478039	0.0361853368510458	0.000482758143296732	0	0.000650744244767221	0.000480984876567077	0.000480984876567077	0	0.000650744244767221	0.000974214975360699	0.000974214975360699	0.000480984876567077	0	0.000650744244767221	0.0337587681335818	0.000480984876567077	0.000974214975360699	0.000558860249741457	0.000623507072807544	0.00100569565100389	0.0337587681335818	0.0337587681335818	0.0337587681335818	0.000890724389725062	0.000480984876567077	1.03375876813358	0.000623507072807544	0.000482758143296732	0	0
"Skrjabillanida_sp."	0.0112231273105358	0.000556982743942008	0.0113590924875439	0	0.0109772742526685	0.0101789270342926	0.000334235083573446	0.610862584654148	0.000329787623858821	0.0103453187182366	0.000307707047187991	0.000191629710678684	0.00445646778097929	0.108625846541484	0.000142656513356285	0.000663291554517687	0.000116711243507141	0.000671414500477215	5.57058472622411e-05	0	0.00109772742526685	0.000811363749110279	0.000811363749110278	0	0.00109772742526685	3.97844817101434e-05	3.97844817101434e-05	0.000811363749110279	0	0.00109772742526685	0.000623507072807544	0.000811363749110279	3.97844817101434e-05	5.49646039764702e-05	0.101810430775691	0.00169648783904876	0.000623507072807544	0.000623507072807544	0.000623507072807544	0.00258632967955914	0.000811363749110278	0.000623507072807544	1.10181043077569	5.57058472622411e-05	0	0
"Philometroides_sanguinea"	0.00868964657934118	0.00898041105592615	0.00858271467137022	0	0.00829422006056786	0.00769100405616293	0.608125869378206	0.000334235083573446	0.00776146636554414	0.000318319127212806	0.00739405045153389	0.000494729837228269	0.108344925042744	0.00334235083573446	0.00205871811946391	0.00112421607586289	0.00248997054544962	0.000606440602603799	0.101354311563034	0	0.000829422006056786	0.000613051047955016	0.000613051047955016	0	0.000829422006056786	0.000641457932566154	0.000641457932566154	0.000613051047955016	0	0.000829422006056786	0.000482758143296732	0.000613051047955016	0.000641457932566154	0.00129357772759069	5.57058472622411e-05	0.00128183400936049	0.000482758143296732	0.000482758143296732	0.000482758143296732	7.95797818032016e-05	0.000613051047955016	0.000482758143296732	5.57058472622411e-05	1.10135431156303	0	0
"Piscicola_geometra"	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0666666666666667	0	0	0	0.0666666666666667	0	0	0	0	0.0666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06666666666667	0.0666666666666667
"Ergasilus_sieboldi"	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0666666666666667	0	0	0	0.0666666666666667	0	0	0	0	0.0666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0666666666666667	1.06666666666667
