"R1"	"R2"	"R3"	"R4"	"R5"	"R6"	"R7"	"R8"	"R9"	"R10"	"R11"	"R12"	"R13"	"R14"	"R15"	"R16"	"R17"	"R18"	"R19"	"R20"	"R21"	"R22"	"R23"	"R24"	"C1"	"C2"	"C3"	"C4"	"C5"	"C6"	"C7"	"C8"	"C9"	"C10"	"C11"	"C12"	"C13"	"C14"	"C15"	"C16"	"C17"	"C18"	"C19"	"C20"	"C21"	"C22"
"R18"	0.00571528431755629	0.023136791222506	0.00944730240286012	0.00493881244963056	0.0202356639208215	0.0202356639208215	0.0202356639208215	0.00485299296788576	0.0095538468552613	0.00944730240286012	0.00485299296788576	0.00485299296788576	0.023136791222506	0.0202356639208215	0.023136791222506	0.0202356639208215	0.0202356639208215	1.02240235292425	0.00944730240286012	0.00944730240286012	0.0116256678438424	0.0143156989193708	0.0108045621579375	0.0108045621579375	0.0318849176623496	0.0318849176623496	0.0358080020920509	0.0362162366861621	0.0370179172239976	0.0370179172239976	0.00446831762398952	0.0370179172239976	0.0370179172239976	0.0364894777765502	0.0370179172239976	0.00446831762398952	0.0313736427009435	0.029011273016845	0.00571100549412059	0.0313736427009435	0.0344337291743194	0.0318849176623496	0.0335790357846702	0.0358080020920509	0.0352967271306448	0.0318849176623496
"R19"	0.00887018338814697	0.0169284491752636	0.0146672570964534	0.00599385204918293	0.0167144768347955	0.0167144768347955	0.0167144768347955	0.00753564454383115	0.0133126701877021	0.0146672570964534	0.00753564454383115	0.00753564454383115	0.0169284491752636	0.0167144768347955	0.0169284491752636	0.0167144768347955	0.0167144768347955	0.0163180677867584	1.01466725709645	0.0146672570964534	0.0122339387372147	0.0140353192248889	0.0151105657037843	0.0151105657037843	0.00447267908612129	0.00447267908612129	0.0554170469335395	0.0560506314612643	0.0574350549264568	0.0574350549264568	0.00354199484873875	0.0574350549264568	0.0574350549264568	0.056878966802038	0.0574350549264568	0.00354199484873876	0.0039714176852324	0.00213972340468046	0.00520383372748741	0.0039714176852324	0.0537563497661871	0.00447267908612129	0.00679446606056818	0.0554170469335395	0.0549157855326506	0.00447267908612129
"R20"	0.00887018338814697	0.0169284491752636	0.0146672570964534	0.00599385204918293	0.0167144768347955	0.0167144768347955	0.0167144768347955	0.00753564454383115	0.0133126701877021	0.0146672570964534	0.00753564454383115	0.00753564454383115	0.0169284491752636	0.0167144768347955	0.0169284491752636	0.0167144768347955	0.0167144768347955	0.0163180677867584	0.0146672570964534	1.01466725709645	0.0122339387372147	0.0140353192248889	0.0151105657037843	0.0151105657037843	0.00447267908612129	0.00447267908612129	0.0554170469335395	0.0560506314612643	0.0574350549264568	0.0574350549264568	0.00354199484873875	0.0574350549264568	0.0574350549264568	0.056878966802038	0.0574350549264568	0.00354199484873876	0.0039714176852324	0.00213972340468046	0.00520383372748741	0.0039714176852324	0.0537563497661871	0.00447267908612129	0.00679446606056818	0.0554170469335395	0.0549157855326506	0.00447267908612129
"R21"	0.00777665840633964	0.0207151115607893	0.0122339387372147	0.007544769515629	0.0158922065892298	0.0158922065892298	0.0158922065892298	0.00644231138847514	0.0137618582571027	0.0122339387372147	0.00644231138847514	0.00644231138847514	0.0207151115607893	0.0158922065892298	0.0207151115607893	0.0158922065892298	0.0158922065892298	0.0200806990030005	0.0122339387372147	0.0122339387372147	1.01834075855806	0.0116258342737173	0.0142207459937249	0.0142207459937249	0.00462635701145251	0.00462635701145251	0.0554870991498561	0.0560425747503089	0.0570244218044586	0.0570244218044586	0.00368270919708665	0.0570244218044586	0.0570244218044586	0.0107362055063649	0.0570244218044586	0.00368270919708665	0.00421114864453403	0.048229049715595	0.00540534352803458	0.00421114864453403	0.00794461304710675	0.00462635701145251	0.0528475382852622	0.0554870991498561	0.0550718907829376	0.00462635701145251
"R22"	0.00724297342418429	0.0201230420150506	0.0110277508195556	0.00403283850606843	0.0198931911230246	0.0198931911230246	0.0198931911230246	0.00615484252433254	0.00996129977523576	0.0110277508195556	0.00615484252433254	0.00615484252433254	0.0201230420150506	0.0198931911230246	0.0201230420150506	0.0198931911230246	0.0198931911230246	0.0194284485334318	0.0110277508195556	0.0110277508195556	0.00913458407220647	1.01826695991787	0.0114812127349111	0.0114812127349111	0.0410918621394115	0.0410918621394115	0.0451841425491888	0.0457014977937734	0.0469041385493508	0.0469041385493508	0.00421391003808163	0.0469041385493508	0.0469041385493508	0.0464889301824324	0.0469041385493508	0.00421391003808163	0.00472518499948774	0.00229850892025984	0.00543315012396512	0.00472518499948774	0.0439800779533448	0.0410918621394115	0.0068124198057095	0.0451841425491888	0.00881746540926506	0.0410918621394115
"R23"	0.00772492578674167	0.0180513794930464	0.0127858632878175	0.0082202034660629	0.0178320507203951	0.0178320507203951	0.0178320507203951	0.0065574086292654	0.0129373170552711	0.0127858632878175	0.0065574086292654	0.0065574086292654	0.0180513794930464	0.0178320507203951	0.0180513794930464	0.0178320507203951	0.0178320507203951	0.0157912831539086	0.0127858632878175	0.0127858632878175	0.0120329389177672	0.0123643829452889	1.01615008008386	0.0161500800838583	0.00463535687991168	0.00463535687991168	0.0484839402006648	0.0490357206140035	0.0499900558158146	0.0499900558158146	0.0037782116917252	0.0499900558158146	0.0499900558158146	0.0494431040468252	0.0499900558158146	0.0037782116917252	0.00419377177472279	0.00219328772651291	0.0441670809613734	0.00419377177472279	0.0466639116100214	0.00463535687991168	0.0457176526795091	0.0484839402006648	0.0480423550954759	0.00463535687991168
"R24"	0.00772492578674167	0.0180513794930464	0.0127858632878175	0.0082202034660629	0.0178320507203951	0.0178320507203951	0.0178320507203951	0.0065574086292654	0.0129373170552711	0.0127858632878175	0.0065574086292654	0.0065574086292654	0.0180513794930464	0.0178320507203951	0.0180513794930464	0.0178320507203951	0.0178320507203951	0.0157912831539086	0.0127858632878175	0.0127858632878175	0.0120329389177672	0.0123643829452889	0.0161500800838583	1.01615008008386	0.00463535687991168	0.00463535687991168	0.0484839402006648	0.0490357206140035	0.0499900558158146	0.0499900558158146	0.0037782116917252	0.0499900558158146	0.0499900558158146	0.0494431040468252	0.0499900558158146	0.0037782116917252	0.00419377177472279	0.00219328772651291	0.0441670809613734	0.00419377177472279	0.0466639116100214	0.00463535687991168	0.0457176526795091	0.0484839402006648	0.0480423550954759	0.00463535687991168
"C1"	0.00273026572136905	0.0569240520791338	0.00447267908612129	0.0026753211672904	0.0563699732028043	0.0563699732028043	0.0563699732028043	0.00231795212267492	0.00446917419853542	0.00447267908612129	0.00231795212267492	0.00231795212267492	0.0569240520791338	0.0563699732028043	0.0569240520791338	0.0563699732028043	0.0563699732028043	0.055073948689513	0.00447267908612129	0.00447267908612129	0.00462635701145251	0.0522987336319783	0.00547814903989562	0.00547814903989562	1.01525116503834	0.0152511650383437	0.0171221521650556	0.0173171711451534	0.0176737157452146	0.0176737157452146	0.0119340386837182	0.0176737157452146	0.0176737157452146	0.0174634267901486	0.0176737157452146	0.0119340386837182	0.0133833531229159	0.00554078876329558	0.0125783781943177	0.0133833531229159	0.0164857754976304	0.0152511650383437	0.014441125870333	0.0171221521650556	0.0152543402496278	0.0152511650383437
"C2"	0.00273026572136905	0.0569240520791338	0.00447267908612129	0.0026753211672904	0.0563699732028043	0.0563699732028043	0.0563699732028043	0.00231795212267492	0.00446917419853541	0.00447267908612129	0.00231795212267492	0.00231795212267492	0.0569240520791338	0.0563699732028043	0.0569240520791338	0.0563699732028043	0.0563699732028043	0.055073948689513	0.00447267908612129	0.00447267908612129	0.00462635701145251	0.0522987336319783	0.00547814903989562	0.00547814903989562	0.0152511650383437	1.01525116503834	0.0171221521650556	0.0173171711451534	0.0176737157452146	0.0176737157452146	0.0119340386837182	0.0176737157452146	0.0176737157452146	0.0174634267901486	0.0176737157452146	0.0119340386837182	0.0133833531229159	0.00554078876329559	0.0125783781943177	0.0133833531229159	0.0164857754976304	0.0152511650383437	0.014441125870333	0.0171221521650556	0.0152543402496278	0.0152511650383437
"C3"	0.00327982380577638	0.0353461441137478	0.0304793758134467	0.0282650449648582	0.0348769099235038	0.0348769099235038	0.0348769099235038	0.00273824894809833	0.0304961273505182	0.0304793758134467	0.00273824894809833	0.00273824894809833	0.0353461441137478	0.0348769099235038	0.0353461441137478	0.0348769099235038	0.0348769099235038	0.0340176019874483	0.0304793758134467	0.0304793758134467	0.0305179045324209	0.0316288997844322	0.0315145611304321	0.0315145611304321	0.00941718369078058	0.00941718369078058	1.02251187089349	0.0227461440224781	0.0210752858457645	0.0210752858457645	0.00739238007474958	0.0210752858457645	0.0210752858457645	0.0196881083670181	0.0210752858457645	0.00739238007474958	0.00828758012705086	0.00469234190243957	0.012171997498521	0.00828758012705086	0.0173830853941678	0.00941718369078058	0.0158405626364104	0.0225118708934941	0.0213822673297644	0.00941718369078058
"C4"	0.0272427878838491	0.0340459366416647	0.029359854574948	0.0269918256688429	0.033594141418718	0.033594141418718	0.033594141418718	0.00287114722367295	0.0293752716407476	0.029359854574948	0.00287114722367295	0.00287114722367295	0.0340459366416647	0.033594141418718	0.0340459366416647	0.033594141418718	0.033594141418718	0.0327670712874799	0.029359854574948	0.029359854574948	0.029355634393019	0.0304676651958489	0.0303554460943831	0.0303554460943831	0.00907089917127082	0.00907089917127082	0.021662994307122	1.0236089077274	0.0220773757275783	0.0220773757275783	0.00712047692174854	0.0220773757275783	0.0220773757275783	0.0207430287097138	0.0220773757275783	0.00712047692174854	0.00798276827141907	0.00451795222946671	0.011704830042438	0.00798276827141907	0.0167440888634866	0.00907089917127082	0.015236708030007	0.021662994307122	0.0205748634072703	0.00907089917127082
"C5"	0.025637757699737	0.0316923899613964	0.0274689393126533	0.00263800830933308	0.0312718656169337	0.0312718656169337	0.0312718656169337	0.0251578147491375	0.0274199243560803	0.0274689393126533	0.0251578147491375	0.0251578147491375	0.0316923899613964	0.0312718656169337	0.0316923899613964	0.0312718656169337	0.0312718656169337	0.0305800185763458	0.0274689393126533	0.0274689393126533	0.0272725495586541	0.0285503452039527	0.0282552489393735	0.0282552489393735	0.0084526466607548	0.0084526466607548	0.0183263355180561	0.0201576039251802	1.02622722358669	0.0262272235866868	0.00662825414394287	0.0262272235866868	0.0262272235866868	0.0249875622431116	0.0262272235866868	0.00662825414394287	0.00743299147489934	0.00420524344462686	0.00902156885736474	0.00743299147489934	0.0156204799506995	0.0084526466607548	0.0123123277299	0.0183263355180561	0.0173066803322006	0.0084526466607548
"C6"	0.025637757699737	0.0316923899613964	0.0274689393126533	0.00263800830933308	0.0312718656169337	0.0312718656169337	0.0312718656169337	0.0251578147491375	0.0274199243560803	0.0274689393126533	0.0251578147491375	0.0251578147491375	0.0316923899613964	0.0312718656169337	0.0316923899613964	0.0312718656169337	0.0312718656169337	0.0305800185763458	0.0274689393126533	0.0274689393126533	0.0272725495586541	0.0285503452039527	0.0282552489393735	0.0282552489393735	0.00845264666075479	0.00845264666075479	0.0183263355180561	0.0201576039251802	0.0262272235866868	1.02622722358669	0.00662825414394287	0.0262272235866868	0.0262272235866868	0.0249875622431116	0.0262272235866868	0.00662825414394287	0.00743299147489934	0.00420524344462686	0.00902156885736475	0.00743299147489934	0.0156204799506995	0.00845264666075479	0.0123123277299	0.0183263355180561	0.0173066803322006	0.0084526466607548
"C7"	0.00261708822935436	0.0671705173612993	0.00432910481512514	0.00277141192914943	0.0666672530787692	0.0666672530787692	0.0666672530787692	0.00222150617814611	0.00437814920762678	0.00432910481512514	0.00222150617814611	0.00222150617814611	0.0671705173612993	0.0666672530787692	0.0671705173612993	0.0666672530787692	0.0666672530787692	0.00943311498397788	0.00432910481512514	0.00432910481512514	0.00450108901866146	0.00655497117034921	0.0054574168880475	0.0054574168880475	0.0145860472801	0.0145860472801	0.0164275112772213	0.0166144461507466	0.0169388717011873	0.0169388717011873	1.01410370129887	0.0169388717011873	0.0169388717011873	0.0167342767457936	0.0169388717011873	0.0141037012988738	0.0143519411668732	0.00503264282529989	0.0147544535920502	0.0143519411668732	0.0157929585455669	0.0145860472801	0.0154062951976081	0.0164275112772213	0.0161934051639945	0.0145860472801
"C8"	0.025637757699737	0.0316923899613964	0.0274689393126533	0.00263800830933308	0.0312718656169337	0.0312718656169337	0.0312718656169337	0.0251578147491375	0.0274199243560803	0.0274689393126533	0.0251578147491375	0.0251578147491375	0.0316923899613964	0.0312718656169337	0.0316923899613964	0.0312718656169337	0.0312718656169337	0.0305800185763458	0.0274689393126533	0.0274689393126533	0.0272725495586541	0.0285503452039527	0.0282552489393735	0.0282552489393735	0.0084526466607548	0.0084526466607548	0.0183263355180561	0.0201576039251802	0.0262272235866868	0.0262272235866868	0.00662825414394287	1.02622722358669	0.0262272235866868	0.0249875622431116	0.0262272235866868	0.00662825414394287	0.00743299147489934	0.00420524344462686	0.00902156885736475	0.00743299147489934	0.0156204799506995	0.0084526466607548	0.0123123277299	0.0183263355180561	0.0173066803322006	0.0084526466607548
