"Bischhofia_javanica"	"Ficus_heteropleura"	"Strebus_glaber"	"Macaranga_bicolor"	"Macaranga_tanarius"	"Grewia_multiflora"	"Guioa_pleuropteris"	"Mallotus_molissima"	"Syzygium_sp2_M_SD_013"	"Syzygium_sp3_M_SD_013"	"Homalanthus_alpinus"	"Microcus_stylocarpa"	"Syzygium_garciae"	"Dillenia_reifferscheidia"	"Platea_excelsa"	"Homalanthus_rotundifolius"	"Prunus_fragrans"	"Canarium_asperum"	"Elaeocarpus_cumingii"	"Litsea_luzonica"	"Litsea_quericoides"	"Palaquium_sp1_M_SD_013"	"Unidentified_sp1_M_SD_013"	"Unidentified_sp2_M_SD_013"	"Memexylon_lanceolatum"	"Ternstroemia_megacarpa"	"Ficus_congesta"	"Ficus_heteropoda"	"Ficus_septica"	"Ficus_sp1_M_SD_013"	"Ficus_variegata"	"Pometia_pinnata"	"Aglaia_sp1_M_SD_013"	"Garcinia_busungaensis"	"Lithocarpus_sp1_M_SD_013"	"Myristica_ceylanica"	"Sarcops_calvus"	"Ducula_bicolor"	"Ptilinopus_occipitalis"	"Ducula_poliocephala"	"Penelopides_panini"	"Phapitreron_leucotis"	"Chalcophaps_indica"	"Hypsipetes_philippinus"	"Ptenochirus_jagori"	"Pycnonotus_goiavier"	"Cynopterus_brachyotis"	"Macropygia_phasianella"	"Zosterops_nigrorum"	"Rhabdornis_mysticalis"	"Streptopelia_chinensis"	"Oriolus_chinensis"	"Aceros_waldeni"	"Megalaima_haemacephala"	"Sus_cebifrons"
"Memexylon_lanceolatum"	0.022138010938036	0.0116932315043824	0.0285443547731917	0.0282732029702043	0.0280262759620849	0.0277146648909812	0.0274363289261178	0.0176201723169654	0.0163735595744053	0.0163735595744053	0.020542607914918	0.0016354529584273	0.0160540636481166	0.000911176231597593	0.00125313895414635	0.00987873769074461	0.00778522673965047	0.00103036438708002	0.00116920910388415	0.00145409664119363	0.00103036438708002	0.00116920910388415	0.0107999740609961	0.00103036438708002	1.02438881192636	0.00711511188068071	0.00015713152236563	0.00015713152236563	0.00015713152236563	0.00015713152236563	0.00015713152236563	0.000499094244914392	0.000309112332177516	7.54231307355026e-05	3.27926543294537e-05	0.000189981912736876	0.0152305396653759	0.00867685769559744	0.00756114910423793	0.0064144302722296	0.00927336996532548	0.185248493801457	0.18465773482794	0.012873260797757	0.00150846261471005	0.0118144396200308	0.0014707510493423	0.181416996109684	0.0102901991241354	0.00918893835432504	0.00889662944475036	0.00781953310912198	0.00189981912736876	0.00222830605730137	0.000196755925976722
"Ternstroemia_megacarpa"	0.0171484923234579	0.0357321590501709	0.00951939865785279	0.00913666298647801	0.0153080342265622	0.00879691522415215	0.0150694455237376	0.00859808162374659	0.0150136304580713	0.0150136304580713	0.00200910558687599	0.00815111531892809	0.0147918184804154	0.00186462904946257	0.0271580872971021	0.00139991096316759	0.00790029711101126	0.00757405126150438	0.00139416937491158	0.00129311560471328	0.00757405126150438	0.00139416937491158	0.00139994740148872	0.00757405126150438	0.00711511188068071	1.03210347878649	0.000303892802755801	0.000303892802755801	0.000303892802755801	0.000303892802755801	0.000303892802755801	0.0255973510503953	0.00645305314126071	0.000145868545322785	0.000439738126463101	0.0191442979091346	0.00928782265870903	0.012247541483993	0.0119764809955889	0.010919922532702	0.193591594237821	0.182171576610791	0.00792083672006345	0.00726539753419351	0.00291737090645569	0.00552868482325136	0.0028444366337943	0.00502108706241095	0.00469149340526594	0.00415411330378178	0.00450691041882372	0.00475646867256199	0.191442979091346	0.00278352081633391	0.00263842875877861
"Ficus_congesta"	0.0343669701102591	0.0343300365173762	0.00153451442771985	0.00126328737189406	0.00135580707754711	0.00108144839253596	0.00114427516707174	0.00101067397753554	0.00146707344191392	0.00146707344191392	0.000870586030817152	0.0329210852300112	0.0013673610423917	0.033087408540343	0.00170245817375728	0.000651263725716071	0.00111046880244651	0.00102288184435756	0.000999283732270986	0.000827733967988478	0.00102288184435756	0.000999283732270986	0.000920398285262685	0.00102288184435756	0.000235697283548446	0.000455839204133702	1.03172960450054	0.0317296045005439	0.0317296045005439	0.0317296045005439	0.0317296045005439	0.000344654133958175	0.000192196997196336	0.0152302101602611	0.000527119192637883	0.000152457136761839	0.00573236209373206	0.00867926578642523	0.00871298187661835	0.00861531323073322	0.00576590991589008	0.00311318196491474	0.000835170606514887	0.00285139507399155	0.304604203205222	0.00273313726632392	0.296989098125091	0.00161484188582638	0.00266956642370882	0.00260639930011285	0.00159483666469249	0.00254574571101338	0.00152457136761839	0.00231597101240992	0.0031627151558273
"Ficus_heteropoda"	0.0343669701102591	0.0343300365173762	0.00153451442771985	0.00126328737189406	0.00135580707754711	0.00108144839253596	0.00114427516707174	0.00101067397753554	0.00146707344191392	0.00146707344191392	0.000870586030817152	0.0329210852300112	0.0013673610423917	0.033087408540343	0.00170245817375728	0.000651263725716071	0.00111046880244651	0.00102288184435756	0.000999283732270986	0.000827733967988478	0.00102288184435756	0.000999283732270986	0.000920398285262685	0.00102288184435756	0.000235697283548446	0.000455839204133702	0.0317296045005439	1.03172960450054	0.0317296045005439	0.0317296045005439	0.0317296045005439	0.000344654133958175	0.000192196997196336	0.0152302101602611	0.000527119192637883	0.000152457136761839	0.00573236209373206	0.00867926578642523	0.00871298187661835	0.00861531323073322	0.00576590991589008	0.00311318196491474	0.000835170606514887	0.00285139507399155	0.304604203205222	0.00273313726632392	0.296989098125091	0.00161484188582638	0.00266956642370882	0.00260639930011285	0.00159483666469249	0.00254574571101338	0.00152457136761839	0.00231597101240992	0.0031627151558273
"Ficus_septica"	0.0343669701102591	0.0343300365173762	0.00153451442771985	0.00126328737189406	0.00135580707754711	0.00108144839253596	0.00114427516707174	0.00101067397753554	0.00146707344191392	0.00146707344191392	0.000870586030817152	0.0329210852300112	0.0013673610423917	0.033087408540343	0.00170245817375728	0.000651263725716071	0.00111046880244651	0.00102288184435756	0.000999283732270986	0.000827733967988478	0.00102288184435756	0.000999283732270986	0.000920398285262685	0.00102288184435756	0.000235697283548446	0.000455839204133702	0.0317296045005439	0.0317296045005439	1.03172960450054	0.0317296045005439	0.0317296045005439	0.000344654133958175	0.000192196997196336	0.0152302101602611	0.000527119192637883	0.000152457136761839	0.00573236209373206	0.00867926578642523	0.00871298187661835	0.00861531323073322	0.00576590991589008	0.00311318196491474	0.000835170606514887	0.00285139507399155	0.304604203205222	0.00273313726632392	0.296989098125091	0.00161484188582638	0.00266956642370882	0.00260639930011285	0.00159483666469249	0.00254574571101338	0.00152457136761839	0.00231597101240992	0.0031627151558273
"Ficus_sp1_M_SD_013"	0.0343669701102591	0.0343300365173762	0.00153451442771985	0.00126328737189406	0.00135580707754711	0.00108144839253596	0.00114427516707174	0.00101067397753554	0.00146707344191392	0.00146707344191392	0.000870586030817152	0.0329210852300112	0.0013673610423917	0.033087408540343	0.00170245817375728	0.000651263725716071	0.00111046880244651	0.00102288184435756	0.000999283732270986	0.000827733967988478	0.00102288184435756	0.000999283732270986	0.000920398285262685	0.00102288184435756	0.000235697283548446	0.000455839204133702	0.0317296045005439	0.0317296045005439	0.0317296045005439	1.03172960450054	0.0317296045005439	0.000344654133958175	0.000192196997196336	0.0152302101602611	0.000527119192637883	0.000152457136761839	0.00573236209373206	0.00867926578642523	0.00871298187661835	0.00861531323073322	0.00576590991589008	0.00311318196491474	0.000835170606514887	0.00285139507399155	0.304604203205222	0.00273313726632392	0.296989098125091	0.00161484188582638	0.00266956642370882	0.00260639930011285	0.00159483666469249	0.00254574571101338	0.00152457136761839	0.00231597101240992	0.0031627151558273
"Ficus_variegata"	0.0343669701102591	0.0343300365173762	0.00153451442771985	0.00126328737189406	0.00135580707754711	0.00108144839253596	0.00114427516707174	0.00101067397753554	0.00146707344191392	0.00146707344191392	0.000870586030817152	0.0329210852300112	0.0013673610423917	0.033087408540343	0.00170245817375728	0.000651263725716071	0.00111046880244651	0.00102288184435756	0.000999283732270986	0.000827733967988478	0.00102288184435756	0.000999283732270986	0.000920398285262685	0.00102288184435756	0.000235697283548446	0.000455839204133702	0.0317296045005439	0.0317296045005439	0.0317296045005439	0.0317296045005439	1.03172960450054	0.000344654133958175	0.000192196997196336	0.0152302101602611	0.000527119192637883	0.000152457136761839	0.00573236209373206	0.00867926578642523	0.00871298187661835	0.00861531323073322	0.00576590991589008	0.00311318196491474	0.000835170606514887	0.00285139507399155	0.304604203205222	0.00273313726632392	0.296989098125091	0.00161484188582638	0.00266956642370882	0.00260639930011285	0.00159483666469249	0.00254574571101338	0.00152457136761839	0.00231597101240992	0.0031627151558273
"Pometia_pinnata"	0.0134056810111078	0.0416078138603615	0.0024995043453269	0.00208522836505098	0.0114009895247694	0.00184755024902669	0.0112080205397768	0.00177674284687074	0.0117536769039119	0.0117536769039119	0.00125084220328605	0.0112517104320205	0.011508494186753	0.00222716116605346	0.0398344706490562	0.000895304097264615	0.00188271300986746	0.0107136158271782	0.00143865005123537	0.00117701915806799	0.0107136158271782	0.00143865005123537	0.00137398901412291	0.0107136158271782	0.000748641367371589	0.038396026575593	0.000344654133958175	0.000344654133958175	0.000344654133958175	0.000344654133958175	0.000344654133958175	1.03795196361696	0.00946840624682695	0.000165433984299924	0.000637297451744085	0.0284835573701339	0.00657697601006164	0.0132568313688295	0.0132903449297095	0.0124683096306557	0.284052187404809	0.0124337628416986	0.00421917539922692	0.00498869078949391	0.00330867968599848	0.00360901158623138	0.00322596269384852	0.00231802980789075	0.002986343778466	0.00287529735053658	0.00244232139373673	0.00332749362434015	0.284835573701339	0.00262788995932962	0.00382378471046451
"Aglaia_sp1_M_SD_013"	0.0226758485780931	0.0233187458402799	0.00319358164150144	0.00265375817884092	0.0202355335403465	0.00236567049752195	0.0201083778214399	0.00224890005366214	0.0207504031576269	0.0207504031576269	0.00169140704720215	0.0201030729459288	0.0203762136893573	0.0023470765991733	0.0208994950984345	0.00117040617848713	0.00230733399996718	0.0194441537031807	0.00188498706983896	0.00159708012737003	0.0194441537031807	0.00188498706983896	0.00181876865106192	0.0194441537031807	0.000927336996532548	0.0193591594237821	0.000384393994392672	0.000384393994392672	0.000384393994392672	0.000384393994392672	0.000384393994392672	0.0189368124936539	1.0178336918817	0.000184509117308483	0.000352220783297088	0.00110312061195678	0.00933385844408445	0.0172743508051366	0.0173288230191714	0.0158733791842173	0.535010756450914	0.01182571404359	0.0071203976838228	0.00687926886100597	0.00369018234616965	0.00440250908415133	0.00359792778751541	0.0037495229324109	0.00328537698296022	0.00314482072960634	0.00403066432306544	0.00403322753846553	0.0110312061195678	0.00294135563102884	0.00211332469978253
"Garcinia_busungaensis"	0.0329922913058487	0.0329568350566811	0.00147313385061105	0.0012127558770183	0.00130157479444523	0.00103819045683452	0.00109850416038887	0.000970247018434118	0.00140839050423736	0.00140839050423736	0.000835762589584466	0.0316042418208108	0.00131266660069603	0.0317639121987293	0.00163435984680699	0.000625213176687428	0.00106605005034865	0.000981966570583253	0.000959312382980146	0.000794624609268939	0.000981966570583253	0.000959312382980146	0.000883582353852177	0.000981966570583253	0.000226269392206508	0.000437605635968354	0.0304604203205222	0.0304604203205222	0.0304604203205222	0.0304604203205222	0.0304604203205222	0.000330867968599848	0.000184509117308483	1.02795433508718	0.000506034424932368	0.000146358851291366	0.00550306760998278	0.00833209515496823	0.00836446260155361	0.00827070070150389	0.00553527351925447	0.00298865468631815	0.000801763782254291	0.00273733927103189	0.559086701743679	0.00262381177567096	0.0451095342000876	0.00155024821039332	0.00256278376676047	0.00250214332810834	0.00153104319810479	0.00244391588257284	0.00146358851291366	0.00222333217191353	0.00303620654959421
"Lithocarpus_sp1_M_SD_013"	0.00356017507908781	0.00442185460587698	0.000899969893860028	0.00031348168682627	0.000633330141407924	0.00028508532835342	0.000618482025353114	0.000260639479834654	0.0023096294923023	0.0023096294923023	0.000208093523736853	0.00326122333372713	0.00169471108484679	0.0966993378719771	0.0969196943901895	0.000147182413501324	0.00189938364105541	0.00215460765996561	0.00185476416515427	0.00130064828683595	0.00215460765996561	0.00185476416515427	0.001830709141355	0.00215460765996561	9.83779629883613e-05	0.0013192143793893	0.00105423838527577	0.00105423838527577	0.00105423838527577	0.00105423838527577	0.00105423838527577	0.00127459490348817	0.000352220783297088	0.000506034424932368	1.09384271261003	0.000922374120191082	0.00178082780851555	0.0187676226250803	0.0188892959384866	0.0187682451467118	0.0105666234989126	0.00124934532523169	0.000610469337618067	0.000716954602079164	0.0101206884986474	0.000442969156891509	0.00986767128618118	0.000509800764356579	0.000408609044371891	0.000392319076882225	0.00051795725944695	0.000397549018619903	0.00922374120191082	0.000379701416525497	0.563056275660197
"Myristica_ceylanica"	0.00413551344412247	0.0598968818804431	0.00180542704915237	0.00151669855126104	0.00256644550919232	0.00132943000053142	0.00230766325811382	0.00130458564007934	0.00275695065019696	0.00275695065019696	0.000810277359369948	0.00240034791811223	0.00264077468414867	0.00210724573293363	0.0587694461996778	0.000620202016042103	0.00145809201976774	0.00198307795117564	0.000992313032631773	0.000756958188765949	0.00198307795117564	0.000992313032631773	0.0009292093771839	0.00198307795117564	0.000569945738210629	0.0574328937274038	0.000304914273523678	0.000304914273523678	0.000304914273523678	0.000304914273523678	0.000304914273523678	0.0569671147402679	0.00110312061195678	0.000146358851291366	0.000922374120191082	1.05586399412831	0.00382009357603882	0.00923931193252242	0.0092518668402476	0.00906324007709412	0.0330936183587033	0.0130418116398071	0.00131795311463105	0.00309811271798185	0.00292717702582731	0.00281551408831144	0.00285399760018163	0.000886536683370597	0.00268731057397178	0.00260577397146683	0.000853978464408023	0.00262175971021477	0.558639941283111	0.00231442428763041	0.00553424472114649
"Sarcops_calvus"	0.0429009449749548	0.0412779329497734	0.040338019442142	0.0395263609057435	0.039053201621175	0.038601936232263	0.0379691664698987	0.0376549951694889	0.0367652626843242	0.0367652626843242	0.0367144608065128	0.0345635833450854	0.00565059836768959	0.0034072178685108	0.0035065842116084	0.0348751009592689	0.0342054029524062	0.00317711824781108	0.0333401373079354	0.0335506885528163	0.00317711824781108	0.0333401373079354	0.00345358138182813	0.00317711824781108	0.00268774229388986	0.00163902752800748	0.000674395540439066	0.000674395540439066	0.000674395540439066	0.000674395540439066	0.000674395540439066	0.000773761883536663	0.00054905049671085	0.000323709859410752	0.000104754576971503	0.000224711386825813	1.0442103649324	0.0259730731647507	0.0283333628955736	0.0279297487264529	0.0164715149013255	0.0242274380451828	0.0239271124485875	0.0223046167633514	0.00647419718821504	0.0211964690237378	0.00631234225850966	0.0148592453531022	0.0190870708865212	0.0167336336884281	0.0163553565004696	0.0129419454287279	0.00224711386825813	0.0031201997979138	0.000628527461829018
"Ducula_bicolor"	0.0435747911824266	0.0431790954657136	0.0377076282331198	0.00480140751773133	0.00541964579101678	0.0044042577543296	0.00519025196992663	0.00393117091803942	0.0396706923648989	0.0396706923648989	0.00330353899514901	0.0391404528629798	0.0381032473354337	0.0384221238153278	0.0389943195131283	0.0022918139669313	0.0376152078215006	0.0372438861032782	0.0369758977143556	0.0045310856510027	0.0372438861032782	0.0369758977143556	0.0366759832384171	0.0372438861032782	0.00162691081792452	0.00229641402824869	0.00108490822330315	0.00108490822330315	0.00108490822330315	0.00108490822330315	0.00108490822330315	0.00165710392110369	0.00107964692532104	0.000520755947185514	0.00117297641406752	0.000577456995782651	0.0275963902375477	1.05299906289243	0.0518514654973003	0.0491298049733407	0.0323894077596312	0.01790068300006	0.0114205596076691	0.0109995812906703	0.0104151189437103	0.00626992614175104	0.0101547409701175	0.00921139308827954	0.00598157881008844	0.00573588062771098	0.00738253843256943	0.00556009668762419	0.00577456995782651	0.00552267593060084	0.0070378584844051
"Ptilinopus_occipitalis"	0.0434597598016802	0.0429980836270762	0.00599316069238615	0.00437280239559551	0.00484032890287153	0.00408493909670694	0.00495185844165144	0.00368836847378211	0.0397941471275097	0.0397941471275097	0.00288511709482553	0.0394609757153399	0.0382362614855118	0.0386730876823104	0.0392452580639468	0.00203175256372855	0.0378730986125235	0.0374864353902759	0.0372888015420643	0.0362839681766959	0.0374864353902759	0.0372888015420643	0.0368277768722749	0.0374864353902759	0.00141771545704461	0.00224559018667291	0.00108912273457729	0.00108912273457729	0.00108912273457729	0.00108912273457729	0.00108912273457729	0.00166129311621369	0.00108305143869821	0.000522778912597101	0.00118058099615541	0.000578241677515475	0.0301041980765469	0.0518514654973002	1.05611454512428	0.0533833835895993	0.0324915431609465	0.0163603179728582	0.00981661118131572	0.0094373754287944	0.010455578251942	0.00466628229422854	0.0101941887956435	0.00763907257255023	0.00439117904747013	0.00416065601785875	0.0098483989027551	0.00403008618443999	0.00578241677515475	0.00552254848271779	0.00708348597693246
"Ducula_poliocephala"	0.0452713518347795	0.0449458149278618	0.00582924673544238	0.00419158656966435	0.00475956115158581	0.00389826688045703	0.00473614779732407	0.00348655366878379	0.041909947323287	0.041909947323287	0.00288647296097768	0.0417712734561533	0.00637029015095952	0.0410332728961045	0.0415470057494275	0.00200297228746351	0.040085882968894	0.0396915734011737	0.039564339746441	0.0384169302776893	0.0396915734011737	0.039564339746441	0.0390728503372569	0.0396915734011737	0.00128288605444592	0.00218398450654041	0.00114870843076443	0.00114870843076443	0.00114870843076443	0.00114870843076443	0.00114870843076443	0.00166244128408743	0.00105822527894782	0.000551380046766926	0.00125121634311412	0.000604216005139608	0.0316537152233133	0.0524051253048967	0.056942275828906	1.05648725510384	0.0317467583684347	0.0146032102286834	0.00772417480708785	0.00976796608663089	0.0110276009353385	0.00472951989996637	0.0107519109119551	0.00791103987055706	0.00446640057789281	0.00424849097359382	0.00784401115242187	0.00410647564890257	0.00604216005139608	0.00336794430083413	0.00750729805868472
"Penelopides_panini"	0.0453516971561862	0.0466374916805598	0.00638716328300287	0.00530751635768184	0.0404710670806929	0.0047313409950439	0.0402167556428797	0.00449780010732428	0.0415008063152538	0.0415008063152538	0.00338281409440429	0.0402061458918575	0.0407524273787146	0.0046941531983466	0.0417989901968691	0.00234081235697426	0.00461466799993436	0.0388883074063613	0.00376997413967793	0.00319416025474007	0.0388883074063613	0.00376997413967793	0.00363753730212384	0.0388883074063613	0.0018546739930651	0.0387183188475642	0.000768787988785344	0.000768787988785344	0.000768787988785344	0.000768787988785344	0.000768787988785344	0.0378736249873078	0.0356673837633943	0.000369018234616965	0.000704441566594176	0.00220624122391355	0.0186677168881689	0.0345487016102732	0.0346576460383429	0.0317467583684347	1.07002151290183	0.0236514280871801	0.0142407953676456	0.0137585377220119	0.0073803646923393	0.00880501816830265	0.00719585557503082	0.00749904586482179	0.00657075396592044	0.00628964145921268	0.00806132864613088	0.00806645507693105	0.0220624122391355	0.00588271126205767	0.00422664939956506
"Phapitreron_leucotis"	0.049268229896316	0.0479616988595797	0.0471183745658091	0.0464790644586641	0.0462442472602958	0.0453912903488062	0.0455845909833181	0.0444815183549966	0.04306707513278	0.04306707513278	0.00705126470811174	0.00389985018548655	0.0427169341354806	0.00227912963256157	0.00361064118638783	0.0048182493899471	0.0398709306265977	0.00258984426031363	0.00261041604452801	0.00305061699600773	0.00258984426031363	0.00261041604452801	0.00290372835244068	0.00258984426031363	0.0396961058145979	0.0390367664165981	0.000444740280702106	0.000444740280702106	0.000444740280702106	0.000444740280702106	0.000444740280702106	0.00177625183452837	0.000844693860256431	0.000213475334737011	8.92389518022636e-05	0.000931557974271938	0.0294190319120076	0.02045792342864	0.0186975062546951	0.0156462966735893	0.0253408158076929	1.04329440829795	0.030648318723473	0.0236376220471854	0.00426950669474022	0.0187360625945826	0.00416276902737172	0.0208544031429027	0.0162035853177316	0.0134234904205444	0.0172721769379954	0.0152288375380114	0.00931557974271938	0.00618956506068496	0.000535433710813582
"Chalcophaps_indica"	0.0137150295581554	0.0112243936287685	0.054993538916224	0.0545176822659045	0.053950010540543	0.0534545496838513	0.0525497288194081	0.0518175149953275	0.0487763603204279	0.0487763603204279	0.0510164982046932	0.00293624732659855	0.0480703495938561	0.00139679027905701	0.00196079107784235	0.0483227695035774	0.00348069903200555	0.00180008920682159	0.00220368575186084	0.00288886730055469	0.00180008920682159	0.00220368575186084	0.00264614988976249	0.00180008920682159	0.0461644337069849	0.00198020918001586	0.000139195101085814	0.000139195101085814	0.000139195101085814	0.000139195101085814	0.000139195101085814	0.000703195899871154	0.0005933664736519	6.68136485211909e-05	5.08724448015055e-05	0.000109829426219254	0.0338967426354989	0.0152274128102254	0.013088814908421	0.00965521850885981	0.017800994209557	0.0357563718440519	1.04275183848594	0.0275946339795062	0.00133627297042382	0.0263298658898105	0.00130286614616322	0.0259096888186703	0.0234104365109544	0.0201718418237465	0.0185766111842143	0.0148838561487448	0.00109829426219254	0.00423633752754579	0.000305234668809033
"Hypsipetes_philippinus"	0.0597142056558312	0.0576962550735663	0.0582523110506175	0.0577523300828597	0.0572602713663175	0.0564131417475688	0.0558473318840493	0.0553322771651351	0.0522631305331722	0.0522631305331722	0.0542212575869721	0.00353062079942841	0.00569992889613241	0.00195656419573728	0.00234516341673771	0.00611690089735901	0.00346123461893784	0.00199833911491398	0.00238679725315668	0.00300426308021442	0.00199833911491398	0.00238679725315668	0.00255510143481573	0.00199833911491398	0.00351088930847919	0.00198147205478005	0.000518435467998464	0.000518435467998464	0.000518435467998464	0.000518435467998464	0.000518435467998464	0.000907034688998893	0.00062538807827327	0.000248849024639263	6.51776910981058e-05	0.000281646610725623	0.0344707713615431	0.0159993909682477	0.0137270915327919	0.0133199537544967	0.0187616423481981	0.0300842462418724	0.0301032370685522	1.03228853841164	0.00497698049278526	0.0263673371847276	0.00485255598046563	0.0212787071671504	0.0232647076356138	0.0198064403127928	0.0178791487170476	0.0187486366940732	0.00281646610725623	0.00419641520749211	0.000391066146588635
"Ptenochirus_jagori"	0.0659845826116974	0.0659136701133623	0.0029462677012221	0.00242551175403659	0.00260314958889046	0.00207638091366904	0.00219700832077774	0.00194049403686824	0.00281678100847472	0.00281678100847472	0.00167152517916893	0.0632084836416216	0.00262533320139206	0.0635278243974586	0.00326871969361397	0.00125042635337486	0.0021321001006973	0.00196393314116651	0.00191862476596029	0.00158924921853788	0.00196393314116651	0.00191862476596029	0.00176716470770435	0.00196393314116651	0.000452538784413016	0.000875211271936707	0.0609208406410443	0.0609208406410443	0.0609208406410443	0.0609208406410443	0.0609208406410443	0.000661735937199696	0.000369018234616965	0.055908670174368	0.00101206884986474	0.000292717702582731	0.0110061352199656	0.0166641903099365	0.0167289252031072	0.0165414014030078	0.0110705470385089	0.00597730937263631	0.00160352756450858	0.00547467854206378	1.11817340348736	0.00524762355134193	0.0902190684001752	0.00310049642078665	0.00512556753352094	0.00500428665621668	0.00306208639620959	0.00488783176514568	0.00292717702582731	0.00444666434382705	0.00607241309918842
"Pycnonotus_goiavier"	0.0648880310874522	0.0626621427783202	0.0639998124297348	0.0636863161226472	0.0629101627748888	0.0622202439754096	0.0607461473243871	0.0607172593075213	0.00585502405985535	0.00585502405985535	0.0600670365895069	0.0028299882296641	0.00520480549142561	0.00137421078575123	0.00154938564973272	0.0574576342684809	0.00277991299771332	0.00122353732521243	0.00184310986798419	0.0027460178170702	0.00122353732521243	0.00184310986798419	0.00207432187858689	0.00122353732521243	0.00354433188600924	0.00165860544697541	0.000546627453264784	0.000546627453264784	0.000546627453264784	0.000546627453264784	0.000546627453264784	0.000721802317246277	0.000440250908415133	0.000262381177567096	4.42969156891509e-05	0.000281551408831144	0.0360339973403542	0.0100318818268017	0.00746605167076567	0.00709427984994955	0.013207527252454	0.0262304876324157	0.0315958390677726	0.0290040709032004	0.00524762355134193	1.03401795632257	0.00511643296255838	0.0232386383122126	0.0306431703601006	0.0268483416533805	0.019462468098777	0.0205250100613261	0.00281551408831144	0.00448826088490967	0.000265781494134905
"Cynopterus_brachyotis"	0.0714832978293389	0.0714064759561424	0.00319179000965728	0.00262763773353964	0.002820078721298	0.0022494126564748	0.00238009234750922	0.00210220187327392	0.00305151275918095	0.00305151275918095	0.00181081894409968	0.0684758572784234	0.00284411096817473	0.0688218097639135	0.00354111300141514	0.00135462854948943	0.00230977510908875	0.00212759423626371	0.00207851016312365	0.00172168665341603	0.00212759423626371	0.00207851016312365	0.00191442843334638	0.00212759423626371	0.000490250349780767	0.0009481455445981	0.0659975773611314	0.0659975773611314	0.0659975773611314	0.0659975773611314	0.0659975773611314	0.000716880598633004	0.000399769754168379	0.0050121704666764	0.0010964079206868	0.000317110844464626	0.0119233131549627	0.0180528728357645	0.0181230023033662	0.0179198515199251	0.0119930926250514	0.00647541848702267	0.00173715486155096	0.00593090175390243	0.100243409333528	0.00568492551395375	1.09773732410019	0.00335887112251887	0.00555269816131435	0.00542131054423473	0.00331726026256039	0.00529515107890782	0.00317110844464625	0.00481721970581264	0.00657844752412079
"Macropygia_phasianella"	0.0698448061737445	0.0109732965379462	0.0691542151571169	0.0686424710966569	0.0679633979716704	0.0674421493132301	0.0664836537539808	0.00942200055146814	0.00639792199322412	0.00639792199322412	0.0651878845767033	0.00297662023847869	0.00553709815936311	0.00179113747796697	0.00194740146064794	0.00613140725094322	0.00335973077929954	0.00179225285534492	0.00220115282691606	0.00278509555059937	0.00179225285534492	0.00220115282691606	0.0592499661237732	0.00179225285534492	0.0604723320365613	0.00167369568747032	0.000358853752405862	0.000358853752405862	0.000358853752405862	0.000358853752405862	0.000358853752405862	0.000515117735086833	0.000416613659156766	0.000172249801154814	5.66445293729533e-05	9.85040759300663e-05	0.0280674634447486	0.0163758099347192	0.0135805734623115	0.0131850664509284	0.012498409774703	0.0324401826667376	0.034546251758227	0.0260073087598505	0.00344499602309628	0.0258207092357918	0.00335887112251887	1.04173788469653	0.0221271729161262	0.0215382978816594	0.0175309885462925	0.0168045049679757	0.000985040759300663	0.00294393375557747	0.00033986717623772
"Zosterops_nigrorum"	0.0705242463780094	0.0684681962531562	0.0695663436449282	0.0692340337110344	0.0684737227936313	0.0678594360818878	0.0103503336331546	0.0661711681692411	0.0057430951528996	0.0057430951528996	0.0658338840931707	0.00284306938792935	0.00507555391953545	0.00146303567883503	0.00153343064655884	0.0633121129514074	0.00278498970220579	0.00118943957785399	0.00188479051788736	0.00267783338839221	0.00118943957785399	0.00188479051788736	0.00205368507508764	0.00118943957785399	0.00343006637471179	0.00156383113508865	0.000593236983046405	0.000593236983046405	0.000593236983046405	0.000593236983046405	0.000593236983046405	0.000663631950770223	0.00036504188699558	0.000284753751862274	4.54010049302101e-05	0.000298590063774643	0.0360533561189844	0.0106339178846017	0.00780654052883578	0.00744400096315468	0.0109512566098674	0.0252055771609159	0.0312139153479393	0.0284346426657501	0.00569507503724549	0.0340479670667784	0.00555269816131435	0.0221271729161262	1.0334729485316	0.0293372505210256	0.0180056448703784	0.0192443668080524	0.00298590063774643	0.00484869547343244	0.000272406029581261
"Rhabdornis_mysticalis"	0.0775227337844176	0.0755207316355534	0.0763306440265107	0.0759721514872788	0.0753836738007857	0.0747460980671651	0.0100083641502928	0.0101026960990524	0.005660629707743	0.005660629707743	0.0729255496381872	0.00297461874795348	0.0049754804432071	0.00158470393583621	0.00165192844844215	0.070341503501034	0.0027688844830085	0.00127716681739851	0.00192991633172448	0.00255300407018636	0.00127716681739851	0.00192991633172448	0.00223020784380144	0.00127716681739851	0.00344585188287189	0.00155779248891817	0.000651599825028213	0.000651599825028213	0.000651599825028213	0.000651599825028213	0.000651599825028213	0.000718824337634145	0.000393102591200792	0.000312767916013542	4.90398846102782e-05	0.000325721746433353	0.0355589715879097	0.011471761255422	0.0083213120357175	0.00796592057548841	0.0117930777360238	0.0234911082359526	0.0302577627356197	0.0272338554300901	0.00625535832027084	0.0335604270667256	0.00609897436226407	0.0242305851168668	0.0330044068361538	1.03237298832996	0.0157052844431011	0.0171647478815917	0.00325721746433353	0.00529533461217724	0.000294239307661669
