"Canthium_bibracteatum"	"Phoenicophorium_borsigianum"	"Deckenia_nobilis"	"Nephrosperma_vanhoutteanum"	"Chrysobalanus_icaco"	"Apis_mellifera"	"Lasioglossum_mahense"	"Hemipyrellia_germana"	"Rhiparida_seychellensis"	"Unidentified_sp2_M_PL_114"	"Megachile_seychellensis"	"Neophyllomyza_approximatonervis"	"Hemipyrellia_sp1_M_PL_114"	"Ceratina_tabescens"	"Ornidia_obesa"	"Phelsuma_sp1_M_PL_114"	"Unidentified_sp1_M_PL_114"	"Melanostoma_annulipes"	"Rhynchium_brunneum"	"Lygistorrhina_sp1_M_PL_114"	"Polistes_olivaceus"	"Unidentified_sp3_M_PL_114"	"Unidentified_sp4_M_PL_114"	"Unidentified_sp5_M_PL_114"
"Megachile_seychellensis"	0.598530867499064	0.0166610322574135	0.0149522084361403	0.0166610322574135	0.0198615262166353	0.0432373166457642	0.0432373166457642	0.0407546258686848	0.00185122580637927	0.000925612903189636	1.03740817921869	0.00242083374680366	0.0374081792186915	0.0374081792186915	0.0374081792186915	0.00242083374680366	0.00185122580637927	0.000925612903189636	0.0398908699957709	0.000925612903189636	0.00248269077707941	0.000925612903189636	0.000925612903189636	0.000925612903189636
"Neophyllomyza_approximatonervis"	0.0193666699744293	0.0367214957435305	0.285420671722498	0.313644572666607	0.0115132565596017	0.0506564226939428	0.0506564226939428	0.0492172656239926	0.019464781578341	0.0174246984814782	0.00121041687340183	1.04596676565373	0.00121041687340183	0.00121041687340183	0.00121041687340183	0.0305821502691126	0.019464781578341	0.0020400830968628	0.00264957394335204	0.0174246984814782	0.00143915706995021	0.0020400830968628	0.0020400830968628	0.0174246984814782
"Hemipyrellia_sp1_M_PL_114"	0.598530867499065	0.0166610322574135	0.0149522084361403	0.0166610322574135	0.0198615262166353	0.0432373166457642	0.0432373166457642	0.0407546258686848	0.00185122580637927	0.000925612903189636	0.0374081792186915	0.00242083374680366	1.03740817921869	0.0374081792186915	0.0374081792186915	0.00242083374680366	0.00185122580637927	0.000925612903189636	0.0398908699957709	0.000925612903189636	0.00248269077707941	0.000925612903189636	0.000925612903189636	0.000925612903189636
"Ceratina_tabescens"	0.598530867499064	0.0166610322574134	0.0149522084361403	0.0166610322574135	0.0198615262166353	0.0432373166457642	0.0432373166457642	0.0407546258686848	0.00185122580637927	0.000925612903189636	0.0374081792186915	0.00242083374680366	0.0374081792186915	1.03740817921869	0.0374081792186915	0.00242083374680366	0.00185122580637927	0.000925612903189636	0.0398908699957709	0.000925612903189636	0.00248269077707941	0.000925612903189636	0.000925612903189636	0.000925612903189636
"Ornidia_obesa"	0.598530867499064	0.0166610322574135	0.0149522084361403	0.0166610322574134	0.0198615262166353	0.0432373166457642	0.0432373166457642	0.0407546258686848	0.00185122580637927	0.000925612903189636	0.0374081792186915	0.00242083374680367	0.0374081792186915	0.0374081792186915	1.03740817921869	0.00242083374680366	0.00185122580637927	0.000925612903189636	0.0398908699957709	0.000925612903189637	0.00248269077707941	0.000925612903189636	0.000925612903189636	0.000925612903189636
"Phelsuma_sp1_M_PL_114"	0.0193666699744293	0.313644572666607	0.285420671722498	0.0367214957435305	0.0115132565596017	0.0506564226939428	0.0506564226939428	0.0492172656239926	0.019464781578341	0.0020400830968628	0.00121041687340183	0.0305821502691126	0.00121041687340183	0.00121041687340183	0.00121041687340183	1.04596676565373	0.019464781578341	0.0174246984814782	0.00264957394335204	0.0020400830968628	0.00143915706995021	0.0174246984814782	0.0174246984814782	0.0020400830968628
"Unidentified_sp1_M_PL_114"	0.0148098064510342	0.310434084980347	0.0221844352387728	0.310434084980347	0.00880425501616599	0.0387372644130151	0.0387372644130151	0.0376367325359943	0.0344926761089274	0.0172463380544637	0.000925612903189636	0.019464781578341	0.000925612903189636	0.000925612903189636	0.000925612903189636	0.019464781578341	1.03449267610893	0.0172463380544637	0.00202614478021039	0.0172463380544637	0.00110053187702075	0.0172463380544637	0.0172463380544637	0.0172463380544637
"Melanostoma_annulipes"	0.0148098064510342	0.587357161903423	0.0221844352387728	0.0335110080572699	0.00880425501616599	0.0387372644130151	0.0387372644130151	0.0376367325359943	0.0344926761089274	0.00186172266984833	0.000925612903189636	0.00408016619372561	0.000925612903189636	0.000925612903189636	0.000925612903189636	0.0348493969629564	0.0344926761089274	1.03263095343908	0.00202614478021038	0.00186172266984833	0.00110053187702075	0.0326309534390791	0.0326309534390791	0.00186172266984833
"Rhynchium_brunneum"	0.319126959966168	0.0182353030218935	0.0163650155324685	0.0182353030218935	0.294704085124244	0.0604460919718732	0.0604460919718732	0.0236080813313427	0.00202614478021039	0.00101307239010519	0.0199454349978855	0.00264957394335204	0.0199454349978855	0.0199454349978855	0.0199454349978855	0.00264957394335204	0.00202614478021039	0.00101307239010519	1.05678344563842	0.00101307239010519	0.0368380106405305	0.00101307239010519	0.00101307239010519	0.00101307239010519
"Lygistorrhina_sp1_M_PL_114"	0.0148098064510342	0.0335110080572699	0.0221844352387728	0.587357161903424	0.00880425501616599	0.0387372644130151	0.0387372644130151	0.0376367325359943	0.0344926761089274	0.0326309534390791	0.000925612903189636	0.0348493969629564	0.000925612903189636	0.000925612903189636	0.000925612903189636	0.00408016619372561	0.0344926761089274	0.00186172266984833	0.00202614478021038	1.03263095343908	0.00110053187702075	0.00186172266984833	0.00186172266984833	0.0326309534390791
"Polistes_olivaceus"	0.0397230524332706	0.0198095737863735	0.0177778226287967	0.0198095737863735	0.569546644031852	0.0776548672979822	0.0776548672979822	0.00646153679400058	0.0022010637540415	0.00110053187702075	0.00248269077707941	0.00287831413990042	0.00248269077707941	0.00248269077707941	0.00248269077707941	0.00287831413990042	0.0022010637540415	0.00110053187702075	0.073676021281061	0.00110053187702075	1.07119333050398	0.00110053187702075	0.00110053187702075	0.00110053187702075
"Unidentified_sp3_M_PL_114"	0.0148098064510342	0.587357161903424	0.0221844352387728	0.0335110080572699	0.00880425501616599	0.0387372644130151	0.0387372644130151	0.0376367325359943	0.0344926761089274	0.00186172266984833	0.000925612903189636	0.00408016619372561	0.000925612903189636	0.000925612903189636	0.000925612903189636	0.0348493969629564	0.0344926761089274	0.0326309534390791	0.00202614478021039	0.00186172266984833	0.00110053187702075	1.03263095343908	0.0326309534390791	0.00186172266984833
"Unidentified_sp4_M_PL_114"	0.0148098064510342	0.587357161903424	0.0221844352387728	0.0335110080572699	0.00880425501616599	0.0387372644130151	0.0387372644130151	0.0376367325359943	0.0344926761089274	0.00186172266984833	0.000925612903189636	0.00408016619372561	0.000925612903189636	0.000925612903189636	0.000925612903189636	0.0348493969629564	0.0344926761089274	0.0326309534390791	0.00202614478021039	0.00186172266984833	0.00110053187702075	0.0326309534390791	1.03263095343908	0.00186172266984833
"Unidentified_sp5_M_PL_114"	0.0148098064510342	0.0335110080572699	0.0221844352387728	0.587357161903424	0.00880425501616599	0.0387372644130151	0.0387372644130151	0.0376367325359943	0.0344926761089274	0.0326309534390791	0.000925612903189636	0.0348493969629564	0.000925612903189636	0.000925612903189636	0.000925612903189636	0.00408016619372561	0.0344926761089274	0.00186172266984833	0.00202614478021038	0.0326309534390791	0.00110053187702075	0.00186172266984833	0.00186172266984833	1.03263095343908
