"Ilex_anomala"	"Cheirodendron_platyphyllum"	"Cheirodendron_trigynum"	"Dubautia_paleata"	"Dubautia_raillardioides"	"Clermontia_faurieri"	"Dryopteris"	"Elaphoglossum"	"Elaeocarpus_bifidus"	"Styphelia_tameiameiae"	"Vaccinium_calycinum"	"Vaccinium_dentatum"	"Dicranopteris_linearis"	"Scaevola_glabra"	"Broussaisia_arguta"	"Myrsine_wawraea"	"Metrosideros_polymorpha"	"Peperomia_hesperomannii"	"Coprosma_kauensis"	"Hedyotis_terminalis"	"Psychotria"	"Coprosoma_elliptica"	"Melicope_clusiifolia"	"Wilkstroemia_oahuensis"	"Hedychium_gardinerianum"	"Rubus_argutus"	"Croesia_zimmermani"	"Schreckensteinia_festaliella"	"Scotorythra_apicalis"	"Spheterista_pleonectes"	"Udea_ommatias"	"Leaf_miner_sp._3"	"Thyrocopa_complex"	"Amakua_omaomao"	"Carposina_sp._3"	"Haliophyle_euclidias"	"Scotorythra_hecataea"	"Eupithecia_orichloris"	"Udea_pyranthes"	"Eupithecia_rhodopyra"	"Udea_constricta"	"Carposina_graminis"	"Eccoptocera_sp._1"	"Eupithecia_monticolans"	"Scotorythra_complex"	"Unkn_code"	"Leaf_miner_sp._4"	"Fletcherana_leucoxyla"	"Hyles_calida"	"Paralopostega_sp._1"	"Agrotis_hephaestaea"
"Carposina_sp._3"	0	0	0.00368318273446529	0.00380099946047971	0.00432633953185686	0.604113886660595	0.000263710683371477	0.00369194956720068	0.0034282388838292	0.00398895046494285	0.00421792186423507	0.0034282388838292	0.000408449872308703	0.0039179872958048	0.0034282388838292	0.000228299042368411	0.00418024605181237	0.00365653792619761	0.000117085471581742	0	0.000228299042368411	0.00409799150536095	0.0039179872958048	0	0.0034282388838292	0.00411388666059504	0.000685647776765841	0.00068564777676584	0	0	0.00149104230660203	0.000540792441482107	0.00152966310381655	0.100685647776766	1.10068564777677	0.00105484273348591	0.000664825077490475	0.000527240233029384	0.000527240233029384	6.80749787181171e-05	0.000979496823951201	0.000522530756476546	0.00104977098950593	0.00273958850842093	0.116560122050193	0.000477874129254213	0	0.000468341886326966	0.000409799150536096	0.000979496823951201	0
"Haliophyle_euclidias"	0	0	0.00283321748805023	0.00292384573883055	0.00332795348604374	0.00316452820045772	0.307895162064132	0.310532268897847	0.00263710683371477	0.00306842343457142	0.00324455528018082	0.00263710683371477	0.000314192209468233	0.00301383638138831	0.00263710683371477	0.000175614647975701	0.00321557388600951	0.00281272148169047	9.00657473705704e-05	0	0.000175614647975701	0.00315230115796996	0.00301383638138831	0	0.00263710683371477	0.00316452820045772	0.000527421366742954	0.000527421366742954	0	0	0.0011469556204631	0.000415994185755467	0.00117666392601273	0.000527421366742954	0.000527421366742954	1.23158064825653	0.000511403905761904	0.000405569410022603	0.000405569410022603	5.23653682447055e-05	0.000753459095347077	0.000401946735751189	0.000807516145773792	0.00210737577570841	0.0896616323463022	0.000367595484041702	0	0.000360262989482282	0.000315230115796997	0.000753459095347077	0
"Scotorythra_hecataea"	0	0	0.0035799715986479	0.00368588415980707	0.0042045123957361	0.00398895046494285	0.000255701952880952	0.00357982734033333	0.00332412538745238	0.558933715252365	0.00445035465510467	0.00332412538745238	0.000687121908264834	0.00379900044280271	0.00332412538745238	0.00903178026054923	0.0137875632893502	0.0123559056480016	0.000394726238327096	0	0.00903178026054923	0.0138154183414484	0.00379900044280271	0	0.00332412538745238	0.00398895046494285	0.000664825077490475	0.000664825077490475	0	0	0.00144703508941878	0.000525564049467012	0.00153507726717312	0.000664825077490475	0.000664825077490475	0.00102280781152381	1.09315561920873	0.000556294331888084	0.000556294331888084	0.000114520318044139	0.000949750110700679	0.00172344541116878	0.00227973974305686	0.108381363126591	0.113020263173381	0.00149606215218898	0	0.00157890495330838	0.00138154183414484	0.000949750110700678	0
"Eupithecia_orichloris"	0	0	0.00283248767411781	0.00292285056086188	0.00332707954115495	0.0031634413981763	0.000202784705011301	0.00283898587015822	0.00263620116514692	0.00333776599132851	0.59660396737042	0.00263620116514692	0.000322273155909046	0.00301280133159648	0.00263620116514692	0.000423417660237547	0.0239486817166456	0.00305961882538446	9.79457170851742e-05	0	0.000423417660237547	0.0034281000979811	0.00301280133159648	0	0.00263620116514692	0.0031634413981763	0.000527240233029384	0.000527240233029383	0	0	0.00114659758285984	0.000415884942644369	0.00117771905382533	0.000527240233029384	0.000527240233029383	0.000811138820045205	0.000556294331888084	1.0745754959213	0.0745754959213025	5.37121926515077e-05	0.000753200332899119	0.0029935852145807	0.0775690811358833	0.00508101192285056	0.0896308396149952	0.000396522202449617	0	0.000391782868340697	0.00034281000979811	0.000753200332899119	0
"Udea_pyranthes"	0	0	0.00283248767411781	0.00292285056086188	0.00332707954115495	0.0031634413981763	0.000202784705011301	0.00283898587015822	0.00263620116514692	0.00333776599132851	0.59660396737042	0.00263620116514692	0.000322273155909046	0.00301280133159648	0.00263620116514692	0.000423417660237546	0.0239486817166456	0.00305961882538446	9.79457170851742e-05	0	0.000423417660237546	0.0034281000979811	0.00301280133159648	0	0.00263620116514692	0.0031634413981763	0.000527240233029383	0.000527240233029383	0	0	0.00114659758285984	0.000415884942644369	0.00117771905382533	0.000527240233029383	0.000527240233029383	0.000811138820045205	0.000556294331888084	0.0745754959213025	1.0745754959213	5.37121926515077e-05	0.000753200332899119	0.0029935852145807	0.0775690811358832	0.00508101192285056	0.0896308396149952	0.000396522202449617	0	0.000391782868340697	0.00034281000979811	0.000753200332899119	0
"Eupithecia_rhodopyra"	0	0	0.0179576037225582	0.00102593458568425	0.0198860409756286	0.000408449872308703	2.61826841223528e-05	0.000366557577712939	0.000340374893590586	0.000687121908264834	0.000429697541212061	0.000340374893590586	0.592369301527275	0.000388999878389241	0.000340374893590586	0.000289486855652179	0.000709837017826915	0.000629861749242765	0.000806754294168793	0	0.000289486855652179	0.0282364002959077	0.000388999878389241	0	0.000340374893590586	0.000408449872308703	6.80749787181172e-05	6.80749787181172e-05	0	0	0.00274223876837464	0.00248575512195358	0.105703372973806	6.80749787181172e-05	6.80749787181172e-05	0.000104730736489411	0.000114520318044139	5.37121926515077e-05	5.37121926515077e-05	1.09872821692121	9.72499695973102e-05	8.87296272283644e-05	0.000142441819879872	0.00347384226782615	0.0115727463820799	0.101551856950803	0	0.00322701717667517	0.00282364002959078	9.72499695973102e-05	0
"Udea_constricta"	0	0	0.0052616896206647	0.00542999922925673	0.00618048504550979	0.0058769809437072	0.000376729547673539	0.00527421366742954	0.004897484119756	0.00569850066420407	0.00602560266319295	0.004897484119756	0.000583499817583861	0.577025696136864	0.004897484119756	0.00032614148909773	0.00597178007401767	0.00522362560885373	0.000167264959402488	0	0.00032614148909773	0.00585427357908708	0.00559712470829257	0	0.004897484119756	0.0058769809437072	0.000979496823951201	0.0009794968239512	0	0	0.00213006043800291	0.000772560630688724	0.00218523300545221	0.000979496823951201	0.0009794968239512	0.00150691819069415	0.000949750110700679	0.000753200332899119	0.000753200332899119	9.72499695973102e-05	1.14425642403422	0.000746472509252209	0.00149967284215133	0.00391369786917276	0.166514460071704	0.000682677327506018	0	0.000669059837609952	0.000585427357908708	0.00139928117707314	0
"Carposina_graminis"	0	0	0.00281351251187488	0.00289697593367646	0.00330435697404652	0.00313518453885928	0.000200973367875595	0.00281362715025832	0.00261265378238273	0.0103406724670127	0.0239486817166456	0.00261265378238273	0.000532377763370186	0.00298589003700883	0.00261265378238273	0.00686629597904554	0.563009485313185	0.00947894976142827	0.000302824929664872	0	0.00686629597904554	0.0105988725382705	0.00298589003700883	0	0.00261265378238273	0.00313518453885928	0.000522530756476546	0.000522530756476546	0	0	0.00113728860517493	0.000413044621755815	0.0012051523769529	0.000522530756476546	0.000522530756476546	0.000803893471502379	0.00172344541116878	0.0029935852145807	0.0029935852145807	8.87296272283644e-05	0.000746472509252209	1.07037618566415	0.0733697708787288	0.0823955517485465	0.0888302286010128	0.00114861688105542	0	0.00121129971865949	0.00105988725382705	0.000746472509252208	0
"Eccoptocera_sp._1"	0	0	0.00282300009299634	0.00290991324726917	0.00331571825760074	0.00314931296851779	0.000201879036443448	0.00282630651020827	0.00262442747376482	0.00683921922917058	0.310276324543533	0.00262442747376482	0.000427325459639616	0.00299934568430266	0.00262442747376482	0.00364485681964154	0.293479083514915	0.00626928429340637	0.000200385323375023	0	0.00364485681964154	0.00701348631812581	0.00299934568430266	0	0.00262442747376482	0.00314931296851779	0.000524885494752965	0.000524885494752965	0	0	0.00114194309401738	0.000414464782200092	0.00119143571538911	0.000524885494752965	0.000524885494752965	0.000807516145773792	0.00113986987152843	0.0387845405679416	0.0387845405679416	7.1220909939936e-05	0.000749836421075664	0.0366848854393644	1.07546942600731	0.0437382818356985	0.089230534108004	0.000772569541752517	0	0.000801541293500093	0.000701348631812581	0.000749836421075664	0
"Eupithecia_monticolans"	0	0	0.00254786024047392	0.00253473115308067	0.00298624103452852	0.00273958850842093	0.000175614647975701	0.00245860507165981	0.00228299042368411	0.108381363126591	0.00677468256380074	0.00228299042368411	0.00347384226782615	0.00260913191278184	0.00228299042368411	0.0970665924423574	0.109860735664729	0.0993495828660416	0.00317113390578064	0	0.0970665924423574	0.110989686702322	0.00260913191278184	0	0.00228299042368411	0.00273958850842093	0.000456598084736822	0.000456598084736822	0	0	0.00100696291758623	0.000373280129316065	0.0015892189007389	0.000456598084736822	0.000456598084736822	0.000702458591902803	0.0180635605210985	0.000846835320475093	0.000846835320475093	0.000578973711304358	0.000652282978195459	0.0137325919580911	0.0145794272785662	1.16479910930829	0.0776216744052597	0.0116779423815366	0	0.0126845356231226	0.0110989686702322	0.000652282978195459	0
"Scotorythra_complex"	0	0	0.0368318273446529	0.0380099946047971	0.0432633953185686	0.0411388666059504	0.00263710683371477	0.0369194956720068	0.034282388838292	0.0398895046494285	0.0421792186423507	0.034282388838292	0.00408449872308703	0.039179872958048	0.034282388838292	0.00228299042368411	0.0418024605181237	0.0365653792619761	0.00117085471581742	0	0.00228299042368411	0.0409799150536095	0.039179872958048	0	0.034282388838292	0.0411388666059504	0.0068564777676584	0.0068564777676584	0	0	0.0149104230660203	0.00540792441482107	0.0152966310381655	0.0068564777676584	0.0068564777676584	0.0105484273348591	0.00664825077490475	0.00527240233029383	0.00527240233029383	0.000680749787181171	0.00979496823951201	0.00522530756476546	0.0104977098950593	0.0273958850842093	1.16560122050193	0.00477874129254213	0	0.00468341886326966	0.00409799150536095	0.009794968239512	0
"Unkn_code"	0	0	0.0103274449932506	0.00165800255720483	0.0115101463758079	0.00143362238776264	9.18988710104255e-05	0.00128658419414596	0.00119468532313553	0.00448818645656693	0.00158608880979847	0.00119468532313553	0.30465557085241	0.00136535465501204	0.00119468532313553	0.00291948559538415	0.00459446752422167	0.00411417091851968	0.0085038455151353	0	0.00291948559538415	0.297634593029736	0.00136535465501204	0	0.00119468532313553	0.00143362238776264	0.000238937064627106	0.000238937064627106	0	0	0.00185326893627719	0.00143876829697598	0.0547965580206902	0.000238937064627106	0.000238937064627106	0.000367595484041702	0.000748031076094488	0.000198261101224809	0.000198261101224809	0.0507759284754016	0.000341338663753009	0.000574308440527708	0.000772569541752517	0.0350338271446098	0.0406193009866081	1.08053938777838	0	0.0340153820605412	0.0297634593029736	0.000341338663753009	0
"Leaf_miner_sp._4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0
"Fletcherana_leucoxyla"	0	0	0.00154130643653883	0.00130861173070024	0.00179100101484977	0.0014050256589809	9.00657473705705e-05	0.00126092046318799	0.00117085471581742	0.00473671485992515	0.00156713147336279	0.00117085471581742	0.00968105153002552	0.0013381196752199	0.00117085471581742	0.00317113390578064	0.00484519887463795	0.00434198862159806	0.294971963849201	0	0.00317113390578064	0.324018734722036	0.0013381196752199	0	0.00117085471581742	0.0014050256589809	0.000234170943163483	0.000234170943163483	0	0	0.000551028059531279	0.000223875126856221	0.00222271032432852	0.000234170943163483	0.000234170943163483	0.000360262989482282	0.000789452476654193	0.000195891434170348	0.000195891434170348	0.00161350858833759	0.000334529918804976	0.000605649859329744	0.000801541293500093	0.0380536068693677	0.0398090603377921	0.0340153820605412	0	1.1798878553968	0.0324018734722036	0.000334529918804976	0
"Hyles_calida"	0	0	0.00269728626394296	0.00229007052872541	0.00313425177598709	0.00245879490321657	0.000157615057898498	0.00220661081057898	0.00204899575268048	0.00828925100486902	0.00274248007838488	0.00204899575268048	0.0169418401775447	0.00234170943163483	0.00204899575268048	0.00554948433511613	0.00847909803061642	0.0075984800877966	0.0162009367361018	0	0.00554948433511613	0.567032785763564	0.00234170943163483	0	0.00204899575268048	0.00245879490321657	0.000409799150536096	0.000409799150536095	0	0	0.000964299104179739	0.000391781471998386	0.0038897430675749	0.000409799150536096	0.000409799150536095	0.000630460231593993	0.00138154183414484	0.00034281000979811	0.00034281000979811	0.00282364002959077	0.000585427357908708	0.00105988725382705	0.00140269726362516	0.0665938120213935	0.0696658555911362	0.0595269186059471	0	0.0648037469444072	1.05670327857636	0.000585427357908708	0
"Paralopostega_sp._1"	0	0	0.0052616896206647	0.00542999922925673	0.00618048504550979	0.0058769809437072	0.000376729547673539	0.00527421366742954	0.004897484119756	0.00569850066420407	0.00602560266319295	0.004897484119756	0.000583499817583861	0.00559712470829257	0.004897484119756	0.00032614148909773	0.00597178007401767	0.00522362560885373	0.000167264959402488	0	0.00032614148909773	0.00585427357908708	0.577025696136864	0	0.004897484119756	0.0058769809437072	0.000979496823951201	0.0009794968239512	0	0	0.00213006043800291	0.000772560630688724	0.00218523300545221	0.000979496823951201	0.0009794968239512	0.00150691819069415	0.000949750110700679	0.000753200332899119	0.000753200332899119	9.72499695973102e-05	0.00139928117707314	0.000746472509252208	0.00149967284215133	0.00391369786917276	0.166514460071704	0.000682677327506018	0	0.000669059837609952	0.000585427357908708	1.14425642403422	0
"Agrotis_hephaestaea"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333
