"Microtus_oeconomus"	"Sorex_arcticus"	"Clethrionomys_rutilus"	"Sorex_caecutiens"	"Sorex_roboratus"	"Neomys_fodiens"	"Lemmus_sibiricus"	"Clethrionomys_rufocanus"	"Arvicola_terrestris"	"Microtus_middendorffi"	"Sorex_minutus"	"Corrodopsylla_birulai"	"Peromyscopsylla_bidentata"	"Megabothris_rectangulatus"	"Amphipsylla_sibirica"	"Amalaraeus_penicilliger"	"Catallagia_dacenkoi"	"Megabothris_calcarifer"	"Catallagia_ioffi"	"Rhadinopsylla_integella"	"Amphalius_runatus"
"Sorex_minutus"	0.0363705689963602	0.0359127127412255	0.0362302192278692	0.0346849240898727	0.0333861905365048	0.030546678497687	0.029230070134622	0.0375353734108947	0.030546678497687	0.00151475318589858	1.02737516401471	0.547503280294237	0.012987335533679	0.0265081807532251	0.0272655573461744	0.0148392489592814	0.0137380817853388	0.00518577058744495	0.00493383364017157	0.0087942231617036	0.00491115460541131
"Corrodopsylla_birulai"	0.0727411379927203	0.071825425482451	0.0724604384557383	0.0693698481797454	0.0667723810730096	0.0610933569953739	0.058460140269244	0.0750707468217893	0.0610933569953739	0.00302950637179716	0.0547503280294237	1.09500656058847	0.025974671067358	0.0530163615064502	0.0545311146923488	0.0296784979185627	0.0274761635706776	0.0103715411748899	0.00986766728034314	0.0175884463234072	0.00982230921082262
"Peromyscopsylla_bidentata"	0.124571417203405	0.124329682088383	0.125075448004441	0.120100362411611	0.0156246062931296	0.00847741421199928	0.00601912811956823	0.128585394069597	0.00847741421199928	0.00280833294579749	0.0025974671067358	0.0519493421347159	1.04475756118481	0.049145826551456	0.0505499930243547	0.0273732881026594	0.0373860612423771	0.0178319189434176	0.0169705477010956	0.0204515157413555	0.0169172787070915
"Megabothris_rectangulatus"	0.0851280857489189	0.0861422864102288	0.084746878384803	0.0832307055461634	0.0801590913866975	0.0733737508714052	0.00569489158208576	0.0878928479742077	0.0733737508714052	0.00361085529659799	0.00331352259415314	0.0662704518830628	0.03071614159466	1.06318996769046	0.0649953953387638	0.019050951903461	0.0326787022772724	0.0121339260095516	0.0115466514544453	0.0211048217253902	0.0116463234562615
"Amphipsylla_sibirica"	0.0778313926847259	0.0787586618607806	0.0774828602375342	0.076096645070778	0.0732883121249805	0.0670845722252847	0.00520675801790698	0.0803591752907042	0.0670845722252847	0.0604442105568896	0.00302950637179716	0.0605901274359431	0.0280833294579748	0.0577736847455678	1.08799579002401	0.0174180131688786	0.0298776706535062	0.0110938752087329	0.0105569384726357	0.019295837006071	0.0106480671600105
"Amalaraeus_penicilliger"	0.152870137508654	0.0174514318940852	0.155653544464459	0.0147131548859333	0.0112914938731009	0.00826843287386279	0.136957739478299	0.15530523492848	0.00826843287386279	0.00217725164610983	0.00370981223982034	0.0741962447964068	0.0342166101283243	0.038101903806922	0.0391905296299769	1.06598341790783	0.0242276491967444	0.0220374058552223	0.0208246875019199	0.00360177647738205	0.0109531080326075
"Catallagia_dacenkoi"	0.122495291864517	0.12697073878261	0.0200449512618577	0.122726384636339	0.118987778512102	0.00900325365014562	0.00517038127674221	0.126529249609789	0.00900325365014562	0.00298776706535062	0.00274761635706776	0.0549523271413552	0.0373860612423771	0.0522859236436358	0.0537798071763111	0.0193821193573956	1.0478530568606	0.0101814459375982	0.00933986033360165	0.0311953150553773	0.016977416585084
"Megabothris_calcarifer"	0.281000938177067	0.0167404340968765	0.283950015926914	0.0160175945381663	0.0115596148023119	0.00839983559829358	0.00810223675752807	0.02712980707531	0.00839983559829358	0.00277346880218322	0.00259288529372248	0.0518577058744495	0.0445797973585439	0.0485357040382063	0.0499224384392979	0.0440748117104447	0.0254536148439955	1.04035363957886	0.0219777569369865	0.00368650631771241	0.00289135823484091
"Catallagia_ioffi"	0.025271027420257	0.0199977269768616	0.282417569697553	0.0152022882361772	0.0109596513109033	0.00799281430185606	0.00767308869556577	0.284053534287392	0.00799281430185606	0.00263923461815894	0.00246691682008579	0.0493383364017157	0.042426369252739	0.0461866058177814	0.0475062231268608	0.0416493750038399	0.0233496508340041	0.0219777569369865	1.03792602944279	0.00379123155388093	0.0191817549627378
"Rhadinopsylla_integella"	0.0194873697744493	0.19701259175066	0.0149200225241999	0.193129066803112	0.189720480846219	0.00966485084247807	0.00353170380013154	0.0233883489280252	0.00966485084247807	0.00321597283434517	0.00293140772056786	0.0586281544113573	0.0340858595689259	0.0562795246010405	0.0578875110182131	0.0048023686365094	0.0519921917589621	0.00245767087847494	0.00252748770258728	1.04913846496707	0.0155340997901916
"Amphalius_runatus"	0.0199639653466796	0.279812117241267	0.0205150499410931	0.0203863737273654	0.0161570540505925	0.00802917495677364	0.00519385431085753	0.283462308042556	0.00802917495677364	0.00266201679000262	0.00245557730270565	0.0491115460541131	0.0422931967677287	0.0465852938250459	0.0479163022200472	0.021906216065215	0.0424435414627099	0.00289135823484091	0.0191817549627378	0.0233011496852874	1.03770297405561
