"R1"	"R2"	"R3"	"R4"	"R5"	"R6"	"R7"	"R8"	"R9"	"R10"	"R11"	"R12"	"R13"	"R14"	"R15"	"R16"	"R17"	"R18"	"R19"	"R20"	"R21"	"R22"	"R23"	"R24"	"C1"	"C2"	"C3"	"C4"	"C5"	"C6"	"C7"	"C8"	"C9"	"C10"	"C11"	"C12"	"C13"	"C14"	"C15"	"C16"	"C17"	"C18"	"C19"	"C20"	"C21"	"C22"	"C23"	"C24"	"C25"	"C26"
"C7"	0.000718578017238496	0.00146143822150238	0.00146143822150238	0.00274648662677892	0.00224504195885651	0.00275250985145981	0.0042202533329584	0.00354339522287918	0.00402419073552528	0.00420342091135605	0.00313814995255644	0.00460881066780497	0.00453236276606606	0.00530709722321474	0.00511627856040827	0.00761515885581773	0.0801478547362343	0.00900826985004921	0.0847522735252634	0.085588423880201	0.0864804146952269	0.0873457554968008	0.0874420254352876	0.0882070379216777	0.00344512969950725	0.00519204480944326	0.00885433802603298	0.0089199081502589	0.0107805260606981	0.0110454751739348	1.01345212121857	0.0137170703318093	0.0110524960198344	0.0117979031430438	0.0122401997822399	0.0139890402909456	0.0139452202286762	0.0116783158868441	0.0152451609162236	0.0112564878405827	0.0129724722063655	0.0152240367780989	0.0153854564046752	0.0131068509089954	0.016237976330409	0.0166167904801316	0.0166167904801316	0.0167994702578194	0.0167829371459305	0.016979114762129
"C8"	0.00073944707708807	0.00150390048952522	0.00150390048952522	0.00283796223255292	0.00231024598311502	0.00283219561095795	0.00439010165985076	0.00366923893537287	0.00416425782090128	0.00435623491365438	0.00325233299319158	0.00478514738360461	0.00468701511780919	0.00538123333538167	0.00530709701144755	0.00753965296925938	0.0711381811411566	0.071876902701982	0.0757350583018211	0.0764828043163379	0.0772796537339956	0.0780525287448974	0.0780199950857126	0.0788215786175256	0.00307619949051282	0.00463725006541077	0.0079099125105865	0.00796849417657707	0.00963116383562789	0.0117451903856862	0.0120024365403331	1.01411646309039	0.00990043715595859	0.0105504585356224	0.0128253365090079	0.0143857364107221	0.0124959279163047	0.0124016378727673	0.0156827189072372	0.0119646954686787	0.0137251990384076	0.015658488835288	0.0158406043369091	0.0138764490517991	0.0167085444498504	0.0170998028231156	0.0170998028231156	0.0172877903843062	0.0172699405655387	0.0174726521535783
"C9"	0.000726704485675412	0.00147782833769418	0.00147782833769418	0.00269257074071448	0.00227003541629547	0.00278340128136886	0.00425046107100124	0.00365499699943975	0.00406086922396853	0.00415898047077411	0.00324521153617898	0.00464487597373201	0.00457480149715298	0.00535874045036199	0.0051582418388054	0.079383480003224	0.00839954942844321	0.00891783624287818	0.0846808127772104	0.0855287925693594	0.0864201115154885	0.0872848126062603	0.0873702836835583	0.0881454401793867	0.00344251029250553	0.00518820654463073	0.00884794711213152	0.00891318946129153	0.0107725110388863	0.0110348003401474	0.0110524960198344	0.0113147853210955	1.01360763532472	0.011963056378909	0.0124025039332538	0.014149909606925	0.0141109011577622	0.0116688068330484	0.0154179681955334	0.0112473233936975	0.0155486560946529	0.0154009759522016	0.0129879111849209	0.0131138073138417	0.0164140748548733	0.0168016291180963	0.0168016291180963	0.0169863576603081	0.0169757073002473	0.0171680337817269
"C10"	0.000761260790428673	0.00154800133288402	0.00154800133288402	0.00275827761344996	0.00237799070489119	0.00291724910192268	0.00417878359574225	0.00368940572125338	0.00411890603084286	0.0041848615185583	0.00325950005891722	0.00461959858029157	0.00465828630658607	0.00548450898844764	0.00515885697732306	0.0796763498331471	0.0804129206024145	0.00883196766355324	0.0128411743511803	0.0854514425978115	0.0861774258377938	0.0870395299194467	0.0870748788145679	0.0878974883923288	0.00343183389152845	0.00517262448991739	0.00882562758467892	0.00725983239982249	0.00911747245629665	0.00937723621110704	0.0117979031430438	0.0120576668978542	0.011963056378909	1.01435164219404	0.0131617532441752	0.0149032508204666	0.0148720082735082	0.0100114134147397	0.0161814082722966	0.00958617539089415	0.0139115859754648	0.0161777519109445	0.0137440099068633	0.0114722649583125	0.0172011016419156	0.0175983205622084	0.0175983205622084	0.0177918207288189	0.0177851160968939	0.0179821359264261
"C11"	0.000785241337674241	0.00159682373744693	0.00159682373744693	0.00288144334008885	0.00245296665984049	0.00300867897124626	0.00440697437537561	0.00384038696757215	0.00429618900565835	0.00439170620660716	0.00339714770051572	0.00485195480729292	0.00485221400104166	0.00560039528297846	0.0054076671186987	0.0706646769344661	0.0714516698942412	0.0719154977846308	0.0755646840410782	0.0763816026628746	0.0770484009485292	0.077605972390868	0.0146132490680724	0.0780542996924219	0.00179330920621572	0.00334542865403308	0.00661107329690007	0.00666798285654588	0.00832845247965185	0.0104436141791998	0.0107101748094599	0.0128253365090078	0.0108521909415971	0.0115165340886533	1.01505680998959	0.0153490749709531	0.0134672630748625	0.0111090623531408	0.0166807498614992	0.0106639628979686	0.0147279552219443	0.0166713693421732	0.0145856652187584	0.0126296194517644	0.0177420780413587	0.0181540027398219	0.0181540027398219	0.0183536057070027	0.0183440986599864	0.0185499160414213
"C12"	0.000771057063718656	0.00156800905385855	0.00156800905385855	0.00284774491704257	0.0024086910000039	0.00295409604268584	0.00437605263695028	0.00378860073297239	0.00424263003558826	0.00435019664322794	0.00335347321881693	0.00480810939241852	0.00478843628343007	0.00553181735124034	0.00535351443510046	0.0635600604860026	0.0643464474335803	0.0648365238301504	0.0685937791502708	0.0694167485516837	0.070139390885533	0.0708404303025721	0.0706850608893427	0.0715377872766179	0.00278942789618335	0.00420623650223479	0.00717653356347362	0.00722642333849258	0.00873548308961614	0.0106424396728559	0.0108803646707355	0.0127873212539752	0.0110054852498305	0.0115914173048073	0.0136436221964027	1.01505732341419	0.0133808592205849	0.0113015630334079	0.016374187435254	0.0108612423047034	0.0146532079740987	0.0163621512804582	0.0145289376837079	0.012804125997263	0.0174211487726129	0.0178267419805213	0.0178267419805213	0.0180227431122536	0.0180120970269659	0.0182155073781833
"C13"	0.000803113621039886	0.00163321194048708	0.00163321194048708	0.00297429823065701	0.00250884598608168	0.00307741087140721	0.00443608059756825	0.00395487017139386	0.00443059606311518	0.00443260806975703	0.00350133022183114	0.00491250054948226	0.00499925092000583	0.0614258654310688	0.0054810654348078	0.0636542967039038	0.064335143837412	0.00888110875666164	0.0683114341115656	0.0691326919949413	0.0698525812946328	0.0705510976768272	0.0704979354797976	0.0712461167617345	0.00278007633962931	0.00419109829316585	0.00714924501205638	0.00719889299691538	0.00870177760550106	0.00896298668657934	0.0108462824000815	0.0111074914811597	0.0109751453449262	0.0115671175460619	0.0119709005109889	0.0133808592205849	1.01567906119913	0.00963629029603943	0.0170596457067194	0.00918479071645776	0.0153565593512072	0.0170569465597662	0.0152232285350823	0.0135172718888882	0.0181451968451128	0.0185681814765382	0.0185681814765382	0.0187723329690991	0.0187606615007407	0.018973111374359
"C14"	0.000874248100392132	0.00177819073176148	0.00177819073176148	0.00343542366069688	0.00273154639747871	0.00318891807960555	0.00500741976506607	0.00425728375333726	0.0048451084148831	0.0553641396027563	0.00392502802015164	0.0558726386172148	0.00546403461619133	0.0059458491309933	0.0563300102993416	0.00700270009189104	0.00770258308530658	0.0593806320323818	0.0623448391423579	0.0628403264020842	0.0634955238319903	0.0641308942859184	0.0642078423777239	0.064763295495381	0.00252960483785027	0.00381222272356864	0.00650114018895432	0.00655197429906142	0.00791806835128064	0.00966455752870363	0.00817482112079086	0.00992131029821385	0.00816816478313389	0.00700798939031779	0.00888724988251263	0.0101714067300671	0.0086726612664355	1.01731951366301	0.0185677860392468	0.00991492851695693	0.0162719684626705	0.0137211504638053	0.018810389169467	0.0190354664152906	0.0197524100946801	0.0202199981874098	0.0202199981874098	0.0204422720288799	0.0204154466496425	0.020660834053978
"C15"	0.000987213903825086	0.00200760153456303	0.00200760153456303	0.00365810971808151	0.00303177647227652	0.00355553503532604	0.00518985105010236	0.00469870533333517	0.00526086855131332	0.0388124408800726	0.0377035904046465	0.0393901116414005	0.0392949440031418	0.0398635988600324	0.03991387020445	0.0408910798975259	0.0413925694084403	0.0424900829804867	0.0450331322228425	0.0455692280099586	0.0460436300822022	0.0465038464407463	0.0464056267509753	0.0469616517463586	0.00183122122244948	0.00276129815126441	0.00471117583616446	0.00474402072243549	0.00573465611395634	0.00698436443691183	0.00711440842757101	0.00836411675052651	0.00719505182458225	0.00755132386040506	0.00889639992613292	0.00982451246115243	0.0102357874240316	0.0123785240261645	1.02102226355485	0.00724385698941694	0.0184854643624926	0.0157127568914857	0.0179892229753009	0.0192269842471619	0.020217272698706	0.0228246972908168	0.0228246972908168	0.0230756474826372	0.0230611574073019	0.0233224509585935
"C16"	0.000788365065954604	0.00160350290935377	0.00160350290935377	0.00309505344896669	0.0024632577425521	0.00291507679381609	0.0674658797079733	0.00394648529704899	0.00447546323180349	0.00456769507417321	0.00350205139589959	0.00509606827468787	0.00492820429364205	0.00550225371342066	0.00554788732595186	0.00711765947515189	0.00786663045411448	0.0719191326777409	0.0754919227739626	0.0760848881148189	0.0768782067686718	0.0776475120542148	0.0777467347411352	0.0784132324222582	0.00306288147217382	0.00461583171325812	0.00787148032778267	0.00793318653852884	0.00958720584537273	0.0117024744535416	0.00984942686050988	0.0119646954686787	0.0098414079694853	0.00838790346703239	0.0106639628979686	0.0122188975927913	0.010332889556015	0.0123936606461962	0.0135822318551568	1.01507576843894	0.0169079424164692	0.0135545715379195	0.0169272939121441	0.01710320029242	0.0178142364689589	0.0182335525448719	0.0182335525448719	0.0184339904085411	0.018410006428675	0.0186310816750297
"C17"	0.00104328299104193	0.00212163158175415	0.00212163158175415	0.00387067233091337	0.00321024259604824	0.00378530235789157	0.0368824240826361	0.0363766914278883	0.0369291106439648	0.0054866411170715	0.0358389006489126	0.0374402206579078	0.0375067814052927	0.0379866738850179	0.0380152804197511	0.0386352390543485	0.00758248545302998	0.0403628595832426	0.0426345784588134	0.043066040578667	0.0435146894588405	0.0439498503053566	0.0439225937229181	0.0443828423236039	0.00173196807298921	0.00261096507909634	0.00445373938293813	0.00448648880173461	0.00542270707518389	0.00660985000410279	0.00567545659028489	0.00686259951920379	0.00680253704141062	0.00608631886426586	0.00736397761097216	0.00824242948543052	0.00863806463505403	0.0101699802891691	0.0173301228398368	0.00845397120823459	1.02251454530676	0.0172517928553001	0.0176774149144484	0.0216855239914537	0.0216160711384112	0.0241212063766875	0.0241212063766875	0.0243864103244068	0.024370754477102	0.0246472310721673
"C18"	0.00101611056805742	0.00206623745827485	0.00206623745827485	0.0036857746154298	0.00317430826862107	0.0372295834116523	0.00522871765887083	0.038318120636029	0.0388321737506381	0.00518296909093987	0.00421239499312014	0.00575802885278321	0.0393559323136876	0.0399244971990132	0.0398133039958145	0.0410507082380633	0.0415057532462019	0.0423858806673862	0.0449253050749081	0.0454612893958512	0.0459345630446841	0.0463936858387017	0.0462946892891288	0.0468504016005345	0.00182686304733132	0.00275473676410535	0.00469999572744608	0.00473273648832963	0.00572102538823945	0.00696766893728022	0.00710455049644618	0.00835119404548695	0.00718712211102742	0.00754961755844079	0.00889139698249235	0.00981729076827492	0.0102341679358597	0.0091474336425369	0.0157127568914857	0.00722910482022376	0.0184019123789868	1.02165825429094	0.016449699667491	0.0174582337261337	0.0229683625170853	0.0234899168864397	0.0234899168864397	0.023748196568724	0.0237389545953505	0.0240022242107384
"C19"	0.000994593465939347	0.00207378268196648	0.00207378268196648	0.0353274919312002	0.00321274248646567	0.00372679560107476	0.0368899219978215	0.00492028856870842	0.0368749971776761	0.0369585127265145	0.00437814421315609	0.037510931942591	0.0374371603956543	0.0379128862873756	0.0380249850572001	0.00706230780167107	0.039034539368208	0.0404316097079123	0.0426957573426483	0.0431219652427971	0.0435712204265725	0.0440069637528132	0.0439847418853238	0.04444054392341	0.00173432068238744	0.0026144599574437	0.00445962774334796	0.00449255183775445	0.00542998586477178	0.00661915085618096	0.00673113717704538	0.00792030216845457	0.00568221114340289	0.00601300433425267	0.0072928326093792	0.00817252744708568	0.00856306605098381	0.0117564932309169	0.0168648965393445	0.00846364695607204	0.0176774149144484	0.0154215934382728	1.02255067548697	0.021796507552943	0.0236101783568553	0.0241430352054234	0.0241430352054234	0.0244022580406692	0.022127514126354	0.024650906407154
"C20"	0.00106309720526618	0.00220992851891899	0.00220992851891899	0.0336252088583924	0.00337419105411063	0.00388766851664397	0.0352833607670799	0.0346527291753379	0.0352938029268951	0.0352678821311558	0.0341235775961071	0.0359056916603162	0.0358593024635763	0.0362568692838377	0.0364191691228495	0.00695971551219354	0.00737090598891242	0.0385272721028498	0.0405515471466602	0.0408856860232436	0.0413119282714351	0.0417252834777814	0.0417652304742718	0.0421366898699119	0.0016456255685222	0.00248013123807783	0.00422961567177426	0.0042624224819144	0.00515124174328927	0.00628439680513779	0.00539693860958635	0.00653009367143487	0.00539980301158189	0.00472387380636397	0.00594335033024207	0.0067786549397275	0.00715620276470554	0.011197333185465	0.0169649861004369	0.00804856484349179	0.0204099049331329	0.0154043238760003	0.0205143600498287	1.02432653840414	0.0232469461351477	0.0256559107997693	0.0256559107997693	0.0259321518646341	0.0237961255332084	0.0261979261659507
"C21"	0.00111826731069305	0.00231463557753891	0.00231463557753891	0.0292002306551648	0.0285776440338454	0.0291518530967725	0.0307348298363297	0.0302734285286115	0.0308636829875328	0.0307483142159801	0.00454990516937572	0.0312887159944404	0.0313691148050005	0.0318227447261283	0.0318629250573675	0.0323707766965972	0.032833940525193	0.0340042861860989	0.0360362335831657	0.0364636293528054	0.0368432432964898	0.0372115043897329	0.0371342865566149	0.0375778385076489	0.00146533647166401	0.00220956655945867	0.00376982172276174	0.00379613943684385	0.00458882703147005	0.00558895309576708	0.00568329171564315	0.00668341777994018	0.00574492619920567	0.00602038557467046	0.0070968312165435	0.0078395169476758	0.00816533858030078	0.00987620504734005	0.0151629545240295	0.00712569458758356	0.0172928569107289	0.017226271887814	0.0188881426854843	0.0197599042148755	1.02618984455105	0.0267635430713284	0.0267635430713284	0.0270528725185208	0.0252467085851109	0.0273324393461941
"C22"	0.00122771859130802	0.00246842404465271	0.0252604468366755	0.0269931491752768	0.0264677635680865	0.0270016253155056	0.0285621659527854	0.0281329234331523	0.0286816287787301	0.0285778463290733	0.0275095424634489	0.0291260555649071	0.029200371898976	0.0296223760234427	0.0296599173123262	0.0300901430324304	0.0304750701463823	0.0316522833461873	0.0335430893304577	0.0339406007822281	0.034293949361061	0.0346367302895018	0.0345651270593558	0.0349777180307154	0.00136395096485472	0.00205668557064476	0.00350898199643993	0.00353348578832878	0.00427132493576852	0.0052022744459505	0.0052871606073146	0.00621811011749657	0.00534597290121246	0.00559946563342995	0.0066014555417534	0.00729275808294051	0.00759607424040198	0.00919090826700444	0.0155622936073751	0.00663038274358977	0.0175426955466818	0.0160158524225725	0.0175585710584897	0.0198250219816399	0.0243304937012077	1.02920739595976	0.0263583931107548	0.0295159489653392	0.0278947965292179	0.0298228786131663
"C23"	0.00122771859130802	0.0252604468366755	0.00246842404465271	0.0269931491752768	0.0264677635680865	0.0270016253155056	0.0285621659527854	0.0281329234331523	0.0286816287787301	0.0285778463290733	0.0275095424634489	0.0291260555649071	0.029200371898976	0.0296223760234427	0.0296599173123262	0.0300901430324303	0.0304750701463823	0.0316522833461873	0.0335430893304577	0.0339406007822281	0.034293949361061	0.0346367302895018	0.0345651270593559	0.0349777180307154	0.00136395096485472	0.00205668557064476	0.00350898199643993	0.00353348578832878	0.00427132493576852	0.0052022744459505	0.0052871606073146	0.00621811011749657	0.00534597290121246	0.00559946563342995	0.0066014555417534	0.00729275808294051	0.00759607424040198	0.00919090826700444	0.0155622936073751	0.00663038274358977	0.0175426955466818	0.0160158524225725	0.0175585710584897	0.0198250219816399	0.0243304937012077	0.0263583931107548	1.02920739595976	0.0295159489653392	0.0278947965292179	0.0298228786131663
"C24"	0.0013050473996079	0.0243657934862935	0.0243657934862935	0.0260431592292564	0.0255955504750731	0.0261118156178714	0.0276206550541655	0.0272056974045897	0.027736181275039	0.0276358185058735	0.0266029708479678	0.0281659578607519	0.0282378257855311	0.0286459199805115	0.0286822230035503	0.0290985312262307	0.0294706345022759	0.0306089157900122	0.0324373961786419	0.0328218052858078	0.0331635063120836	0.0334949880340404	0.0334257442483924	0.0338247356768055	0.00131899057106026	0.00198889033174107	0.00339331421945602	0.0034170102627574	0.00413052776897061	0.00503078999808862	0.00511288225237981	0.00601314448149782	0.00516976102705028	0.00541490196094489	0.00638386285460964	0.00705237773957748	0.00734569550964745	0.00888794436038258	0.0150493353147634	0.0064118227507969	0.016964459356109	0.0154879542839504	0.0169754838543786	0.0191672426825557	0.0235242369726268	0.0282326468364114	0.0282326468364114	1.0312783710222	0.0297444072128675	0.0316046328721001
"C25"	0.0232463972240969	0.0244994233924031	0.0244994233924031	0.00414736640789669	0.0256546735035841	0.0261707377339178	0.0275830300376132	0.0272178438210985	0.0276988767368888	0.0275981570626386	0.0266542676086385	0.0281279560730104	0.0282002062457432	0.0286080467131506	0.0286440203033441	0.0291557288745535	0.0294782056149985	0.0305689040476122	0.0323956620309618	0.0327799292006276	0.0331211928431626	0.0334522505978779	0.0333827912234835	0.0337815759769615	0.00131730151633431	0.00198634652829187	0.00338897853572647	0.00341263642534931	0.0041252435818847	0.00502432899504976	0.00510785043571798	0.00600693584888304	0.00516651961311875	0.00541286142079381	0.00638055605564743	0.0070482118801171	0.00734112841333331	0.00887628115201847	0.0150398852656317	0.00640348049693042	0.016953568331897	0.0154819269100112	0.0153930533052897	0.0175884406115018	0.0219536596392268	0.0266819792888171	0.0266819792888171	0.0297444072128675	1.03525976606118	0.0355560065188917
"C26"	0.022321335700272	0.0236010755228817	0.0236010755228817	0.0251104118564978	0.0247918113137017	0.0252918576514254	0.0267527935078747	0.0263511317605529	0.0268646923107019	0.02676748043007	0.0257675439980875	0.0272809644107401	0.0273505767056726	0.0277458498593051	0.0277810107484638	0.0281847407041937	0.0285448950472972	0.0296471696827742	0.0314182018790632	0.0317905345643417	0.0321214992369976	0.0324425657008446	0.0323754959839146	0.0327619525681109	0.00127754746906504	0.00192639878308193	0.00328669526133841	0.0033096467265587	0.00400074530404439	0.00487272088294951	0.00495224180562096	0.00582421738452608	0.00500734318633702	0.00524478964520761	0.00618330534714043	0.00683081526681872	0.00711491676538464	0.00860868085582417	0.0145765318491209	0.00621036055834325	0.0164314873814448	0.0150013901317115	0.0164339376047694	0.0185568643675484	0.022777032788495	0.0273376387287357	0.0273376387287357	0.0302877731690959	0.0340745062472712	1.03586810709416
