"Angelica_sylvestris"	"Chaerophyllum_temulentum"	"Silene_dioica"	"Stachys_sylvatica"	"Lapsana_communis"	"Geranium_robertianum"	"Vicia_sepium"	"Veronica_agrestis"	"Unidentified_sp1_M_PL_038"	"Anaspis_flava"	"Meligethes_sp1_M_PL_038"	"Unidentified_sp2_M_PL_038"	"Adscita_statices"	"Apocrita_sp1_M_PL_038"	"Byturus_aestivus"	"Crambus_pratella"	"Dasytes_plumbeus"	"Unidentified_sp3_M_PL_038"	"Unidentified_sp4_M_PL_038"	"Anaspis_rufilabris"	"Bombus_hortorum"	"Bombus_pascuorum"	"Chrysogaster_solstitialis"	"Leptura_rubra"	"Nemophora_degeerella"	"Olibrus_aeneus"	"Unidentified_sp5_M_PL_038"	"Unidentified_sp6_M_PL_038"	"Unidentified_sp7_M_PL_038"	"Anaspis_frontalis"	"Aphantopus_hyperantus"	"Ceuthorrhynchus_pollinarius_Forster"	"Episyrphus_balteatus"	"Epuraea_depressa_Illiger"	"Eumerus_tuberculatus"	"Grammoptera_ruficornis"	"Maniola_jurtina"	"Melanostoma_scalare"	"Polyommatus_icarus"	"Rhingia_campestris"	"Rhynchites_germanicus"	"Strophosomus_capitatus_de_Geer"	"Unidentified_sp10_M_PL_038"	"Unidentified_sp11_M_PL_038"	"Unidentified_sp12_M_PL_038"	"Unidentified_sp13_M_PL_038"	"Unidentified_sp14_M_PL_038"	"Unidentified_sp8_M_PL_038"	"Unidentified_sp9_M_PL_038"	"Volucella_pellucens"
"Unidentified_sp6_M_PL_038"	0.0298865618071046	0.296543508025548	0.00890754942166341	0.0189166292207802	0.29900163851155	0.00258593369528779	0.00751428028534645	0.00331056569938684	0.0288610390706621	0.0274647738188404	0.0282348490468832	0.01183914138196	0.00118428255306555	0.0110872284382937	0.00143710905302505	0.0116236469073527	0.0111063981792693	0.0273750022641205	0.01829869034714	0.01076380012459	0.00107534125737005	0.00148603680654161	0.01076380012459	0.01076380012459	0.0107446303836143	0.000558092529286678	0.01076380012459	1.02649598574038	0.00104313589945403	0.000859846782762738	0.00087901652373837	0.0166112021395305	0.000342598054679362	0.000879016523738371	0.000626190023778871	0.000879016523738371	0.000342598054679362	0.0166112021395305	0.000342598054679362	0.000859846782762739	0.000342598054679362	0.000342598054679362	0.000879016523738371	0.0166112021395305	0.000342598054679362	0.000342598054679362	0.00988478360085158	0.000879016523738371	0.000626190023778871	0.000879016523738371
"Unidentified_sp7_M_PL_038"	0.0104052302309875	0.00649931214452227	0.0183862681369317	0.0252320672672902	0.0148768589034591	0.299052192504966	0.00582312289749838	0.286391614581012	0.00298134447268975	0.00223556030002498	0.00249608423123155	0.0265906081120088	0.0261134404426514	0.00207072004577669	0.0259342163844576	0.00166959206992827	0.00122984408052784	0.00134917208271836	0.0735713079550694	0.000522679921415079	0.0260679281905937	0.00163217238997139	0.000522679921415079	0.000522679921415079	0.00136355588666393	0.0256281802011932	0.000522679921415079	0.00104313589945403	1.09651891968734	0.00114691214851319	0.000306036183264336	0.000826492161303283	0.000707164159112757	0.000306036183264337	0.000485260241458198	0.000306036183264337	0.000707164159112757	0.000826492161303283	0.000707164159112757	0.00114691214851319	0.000707164159112757	0.000707164159112757	0.000306036183264336	0.000826492161303283	0.000707164159112757	0.000707164159112757	0.000216643738150742	0.000306036183264336	0.000485260241458199	0.000306036183264336
"Anaspis_frontalis"	0.0187129614457298	0.0292890369603461	0.00713671570394183	0.569788273969374	0.0133810620032509	0.011830102462928	0.0112965844206333	0.00523192970046286	0.0291109238181782	0.00293556466611448	0.0281695417831254	0.0284119913215222	0.00220171297249967	0.0271502572961557	0.00181071215643894	0.0274261494496115	0.00180117151653982	0.00227007478451753	0.0279508417572375	0.00152668245100359	0.0268853088705186	0.0268408490336607	0.00152668245100359	0.00152668245100359	0.0268757682306195	0.00126033093744689	0.00152668245100359	0.00171969356552548	0.00229382429702638	1.02589946699861	0.000550381218992053	0.000743392333513941	0.000274489065536224	0.000550381218992054	0.000941382035052779	0.000550381218992054	0.000274489065536224	0.00074339233351394	0.000274489065536224	0.0258994669986079	0.000274489065536225	0.000274489065536225	0.000550381218992053	0.000743392333513941	0.000274489065536225	0.000274489065536224	0.000976301232011536	0.000550381218992053	0.000941382035052779	0.000550381218992053
"Aphantopus_hyperantus"	0.590139420088391	0.0371829266250146	0.0083452330282868	0.0121083868178252	0.0093348388795726	0.00630812478333818	0.00290215523923586	0.000345581205001968	0.0199073023037107	0.00232084981850102	0.0196654560337744	0.0196725309390764	0.00108849383630246	0.00211078260758049	0.0182036893336718	0.0191468538737982	0.0189174431558941	0.0191150748147824	0.0011553786802188	0.0185964726548061	0.00107605828427023	0.000792227488928375	0.0185964726548061	0.0185964726548061	0.00178981210649254	0.000846647566366135	0.0185964726548061	0.00175803304747674	0.000612072366528673	0.000550381218992053	1.0173570417673	0.000518602159976256	0.000320970501087954	0.0173570417673056	0.000241846269936321	0.0173570417673056	0.000320970501087954	0.000518602159976256	0.000320970501087954	0.000550381218992053	0.000320970501087954	0.000320970501087954	0.0173570417673056	0.000518602159976256	0.000320970501087954	0.000320970501087954	0.00123943088750049	0.0173570417673056	0.000241846269936322	0.0173570417673056
"Ceuthorrhynchus_pollinarius_Forster"	0.0176324734391927	0.0297740972028433	0.00613966898411691	0.0163546313373067	0.580138818701393	0.001338697163597	0.00912257493565591	0.0061657049025606	0.0352446133505226	0.0342187599718061	0.0344843987725513	0.00236602249721806	0.00110791378971147	0.00197200335504911	0.0008663013717164	0.00225446440025164	0.00174721318151143	0.0337410064390373	0.0345147529314537	0.0015110720667377	0.000854950430480358	0.00150360691148527	0.0015110720667377	0.0015110720667377	0.00173586224027539	0.000347699211740145	0.0015110720667377	0.0332224042790611	0.00165298432260657	0.000743392333513941	0.000518602159976256	1.0322299343723	0.000236141114773728	0.000518602159976256	0.000760214577971326	0.000518602159976256	0.000236141114773728	0.0322299343722996	0.000236141114773728	0.000743392333513941	0.000236141114773728	0.000236141114773728	0.000518602159976256	0.0322299343722996	0.000236141114773728	0.000236141114773728	0.000992469906761443	0.000518602159976256	0.000760214577971326	0.000518602159976256
"Episyrphus_balteatus"	0.0109129970369904	0.0134716498375499	0.607463723368694	0.00603875944179694	0.0042505400659271	0.0155986584321071	0.00847257802140124	0.000457760462199691	0.00198670384443301	0.0247552336381432	0.0012806556759829	0.00234440276388477	0.0253699257314601	0.0240875334204556	0.0249848480640979	0.00104451456120918	0.0241340148560074	0.00100616661044668	0.000625070295859875	0.00077002549567295	0.00157437726821182	0.000980537233986327	0.000770025495672951	0.00077002549567295	0.000723544060121221	0.02466387756301	0.00077002549567295	0.000685196109358724	0.00141432831822551	0.000274489065536224	0.000320970501087954	0.000236141114773728	1.02336398936033	0.000320970501087954	0.000706048168450103	0.000320970501087954	0.0233639893603344	0.000236141114773728	0.0233639893603344	0.000274489065536224	0.0233639893603344	0.0233639893603344	0.000320970501087954	0.000236141114773728	0.0233639893603344	0.0233639893603344	0.000449054994584997	0.000320970501087954	0.000706048168450103	0.000320970501087954
"Epuraea_depressa_Illiger"	0.590139420088391	0.0371829266250146	0.0083452330282868	0.0121083868178252	0.0093348388795726	0.00630812478333817	0.00290215523923586	0.000345581205001969	0.0199073023037107	0.00232084981850102	0.0196654560337744	0.0196725309390764	0.00108849383630246	0.00211078260758049	0.0182036893336718	0.0191468538737982	0.0189174431558941	0.0191150748147824	0.0011553786802188	0.0185964726548061	0.00107605828427023	0.000792227488928375	0.0185964726548061	0.0185964726548061	0.00178981210649254	0.000846647566366134	0.0185964726548061	0.00175803304747674	0.000612072366528674	0.000550381218992053	0.0173570417673056	0.000518602159976256	0.000320970501087954	1.01735704176731	0.000241846269936321	0.0173570417673056	0.000320970501087954	0.000518602159976256	0.000320970501087954	0.000550381218992053	0.000320970501087954	0.000320970501087954	0.0173570417673056	0.000518602159976256	0.000320970501087954	0.000320970501087954	0.00123943088750049	0.0173570417673056	0.000241846269936321	0.0173570417673056
"Eumerus_tuberculatus"	0.00822277317783493	0.0147649640875925	0.0183572523797027	0.0207104047711612	0.0136838624034839	0.00999891848852788	0.580379382256207	0.000549109102156296	0.0508005568738974	0.0503233767373584	0.00243560835254684	0.00250863698195284	0.049904239897178	0.0021395956730893	0.00178113764576375	0.00167539377457552	0.00144005990797284	0.00149422631749406	0.00183887388856318	0.000734011739522738	0.0017746252424301	0.0493063305564034	0.000734011739522738	0.000734011739522738	0.0014335475046392	0.00153929137582743	0.000734011739522738	0.00125238004755774	0.000970520482916397	0.000941382035052779	0.000241846269936322	0.000760214577971326	0.000706048168450103	0.000241846269936322	1.04836494852135	0.000241846269936322	0.000706048168450103	0.000760214577971326	0.000706048168450103	0.000941382035052779	0.000706048168450103	0.000706048168450103	0.000241846269936322	0.000760214577971326	0.000706048168450103	0.000706048168450103	0.000492165469586416	0.000241846269936322	0.0483649485213506	0.000241846269936322
"Grammoptera_ruficornis"	0.590139420088392	0.0371829266250146	0.0083452330282868	0.0121083868178252	0.0093348388795726	0.00630812478333817	0.00290215523923586	0.000345581205001969	0.0199073023037108	0.00232084981850102	0.0196654560337744	0.0196725309390763	0.00108849383630246	0.00211078260758049	0.0182036893336718	0.0191468538737982	0.0189174431558941	0.0191150748147824	0.0011553786802188	0.0185964726548061	0.00107605828427024	0.000792227488928375	0.0185964726548061	0.0185964726548061	0.00178981210649254	0.000846647566366135	0.0185964726548061	0.00175803304747674	0.000612072366528673	0.000550381218992054	0.0173570417673056	0.000518602159976256	0.000320970501087954	0.0173570417673056	0.000241846269936321	1.01735704176731	0.000320970501087954	0.000518602159976256	0.000320970501087954	0.000550381218992053	0.000320970501087954	0.000320970501087954	0.0173570417673056	0.000518602159976256	0.000320970501087954	0.000320970501087954	0.00123943088750049	0.0173570417673056	0.000241846269936321	0.0173570417673056
"Maniola_jurtina"	0.0109129970369904	0.0134716498375499	0.607463723368695	0.00603875944179694	0.0042505400659271	0.0155986584321071	0.00847257802140124	0.000457760462199691	0.00198670384443301	0.0247552336381432	0.0012806556759829	0.00234440276388477	0.0253699257314601	0.0240875334204556	0.0249848480640979	0.00104451456120918	0.0241340148560074	0.00100616661044668	0.000625070295859875	0.000770025495672951	0.00157437726821182	0.000980537233986327	0.000770025495672951	0.000770025495672951	0.000723544060121221	0.02466387756301	0.000770025495672951	0.000685196109358724	0.00141432831822551	0.000274489065536224	0.000320970501087954	0.000236141114773728	0.0233639893603344	0.000320970501087954	0.000706048168450103	0.000320970501087954	1.02336398936033	0.000236141114773728	0.0233639893603344	0.000274489065536224	0.0233639893603344	0.0233639893603344	0.000320970501087954	0.000236141114773728	0.0233639893603344	0.0233639893603344	0.000449054994584997	0.000320970501087954	0.000706048168450103	0.000320970501087954
"Melanostoma_scalare"	0.0176324734391927	0.0297740972028433	0.00613966898411691	0.0163546313373067	0.580138818701394	0.001338697163597	0.00912257493565591	0.00616570490256059	0.0352446133505226	0.0342187599718061	0.0344843987725513	0.00236602249721806	0.00110791378971147	0.00197200335504911	0.0008663013717164	0.00225446440025164	0.00174721318151143	0.0337410064390373	0.0345147529314537	0.0015110720667377	0.000854950430480358	0.00150360691148527	0.0015110720667377	0.0015110720667377	0.00173586224027538	0.000347699211740145	0.0015110720667377	0.0332224042790611	0.00165298432260657	0.000743392333513941	0.000518602159976256	0.0322299343722996	0.000236141114773728	0.000518602159976256	0.000760214577971326	0.000518602159976256	0.000236141114773728	1.0322299343723	0.000236141114773728	0.000743392333513941	0.000236141114773728	0.000236141114773728	0.000518602159976256	0.0322299343722996	0.000236141114773728	0.000236141114773728	0.000992469906761444	0.000518602159976256	0.000760214577971326	0.000518602159976256
"Polyommatus_icarus"	0.0109129970369904	0.0134716498375499	0.607463723368694	0.00603875944179693	0.0042505400659271	0.0155986584321071	0.00847257802140124	0.000457760462199691	0.00198670384443301	0.0247552336381432	0.0012806556759829	0.00234440276388477	0.0253699257314601	0.0240875334204556	0.0249848480640979	0.00104451456120918	0.0241340148560074	0.00100616661044668	0.000625070295859875	0.000770025495672951	0.00157437726821182	0.000980537233986328	0.000770025495672951	0.000770025495672951	0.000723544060121221	0.02466387756301	0.000770025495672951	0.000685196109358724	0.00141432831822551	0.000274489065536224	0.000320970501087954	0.000236141114773728	0.0233639893603344	0.000320970501087954	0.000706048168450103	0.000320970501087954	0.0233639893603344	0.000236141114773728	1.02336398936033	0.000274489065536224	0.0233639893603344	0.0233639893603344	0.000320970501087954	0.000236141114773728	0.0233639893603344	0.0233639893603344	0.000449054994584997	0.000320970501087954	0.000706048168450103	0.000320970501087954
"Rhingia_campestris"	0.0187129614457298	0.0292890369603461	0.00713671570394183	0.569788273969374	0.0133810620032509	0.011830102462928	0.0112965844206333	0.00523192970046286	0.0291109238181782	0.00293556466611448	0.0281695417831254	0.0284119913215222	0.00220171297249967	0.0271502572961557	0.00181071215643894	0.0274261494496115	0.00180117151653981	0.00227007478451753	0.0279508417572376	0.00152668245100359	0.0268853088705186	0.0268408490336607	0.00152668245100359	0.00152668245100359	0.0268757682306195	0.00126033093744689	0.00152668245100359	0.00171969356552548	0.00229382429702638	0.0258994669986079	0.000550381218992053	0.00074339233351394	0.000274489065536224	0.000550381218992053	0.000941382035052779	0.000550381218992053	0.000274489065536224	0.00074339233351394	0.000274489065536224	1.02589946699861	0.000274489065536224	0.000274489065536224	0.000550381218992053	0.000743392333513941	0.000274489065536224	0.000274489065536224	0.000976301232011536	0.000550381218992053	0.000941382035052779	0.000550381218992053
"Rhynchites_germanicus"	0.0109129970369904	0.0134716498375499	0.607463723368695	0.00603875944179693	0.0042505400659271	0.0155986584321071	0.00847257802140124	0.000457760462199691	0.001986703844433	0.0247552336381432	0.0012806556759829	0.00234440276388476	0.0253699257314601	0.0240875334204556	0.0249848480640979	0.00104451456120918	0.0241340148560074	0.00100616661044668	0.000625070295859875	0.000770025495672951	0.00157437726821182	0.000980537233986327	0.000770025495672951	0.000770025495672951	0.000723544060121221	0.02466387756301	0.000770025495672951	0.000685196109358724	0.00141432831822551	0.000274489065536224	0.000320970501087954	0.000236141114773728	0.0233639893603344	0.000320970501087954	0.000706048168450103	0.000320970501087954	0.0233639893603344	0.000236141114773728	0.0233639893603344	0.000274489065536224	1.02336398936033	0.0233639893603344	0.000320970501087954	0.000236141114773728	0.0233639893603344	0.0233639893603344	0.000449054994584997	0.000320970501087954	0.000706048168450103	0.000320970501087954
"Strophosomus_capitatus_de_Geer"	0.0109129970369904	0.0134716498375499	0.607463723368694	0.00603875944179693	0.0042505400659271	0.0155986584321071	0.00847257802140123	0.000457760462199691	0.001986703844433	0.0247552336381432	0.0012806556759829	0.00234440276388477	0.0253699257314601	0.0240875334204556	0.0249848480640979	0.00104451456120918	0.0241340148560074	0.00100616661044668	0.000625070295859875	0.000770025495672951	0.00157437726821182	0.000980537233986327	0.000770025495672951	0.000770025495672951	0.000723544060121221	0.02466387756301	0.000770025495672951	0.000685196109358724	0.00141432831822551	0.000274489065536224	0.000320970501087954	0.000236141114773728	0.0233639893603344	0.000320970501087954	0.000706048168450103	0.000320970501087954	0.0233639893603344	0.000236141114773728	0.0233639893603344	0.000274489065536224	0.0233639893603344	1.02336398936033	0.000320970501087954	0.000236141114773728	0.0233639893603344	0.0233639893603344	0.000449054994584997	0.000320970501087954	0.000706048168450103	0.000320970501087954
"Unidentified_sp10_M_PL_038"	0.590139420088392	0.0371829266250146	0.00834523302828679	0.0121083868178252	0.00933483887957261	0.00630812478333817	0.00290215523923586	0.000345581205001969	0.0199073023037107	0.00232084981850102	0.0196654560337744	0.0196725309390764	0.00108849383630246	0.00211078260758049	0.0182036893336718	0.0191468538737982	0.0189174431558941	0.0191150748147824	0.0011553786802188	0.0185964726548061	0.00107605828427024	0.000792227488928375	0.0185964726548061	0.0185964726548061	0.00178981210649254	0.000846647566366135	0.0185964726548061	0.00175803304747674	0.000612072366528674	0.000550381218992054	0.0173570417673056	0.000518602159976256	0.000320970501087954	0.0173570417673056	0.000241846269936322	0.0173570417673056	0.000320970501087954	0.000518602159976256	0.000320970501087954	0.000550381218992054	0.000320970501087954	0.000320970501087954	1.01735704176731	0.000518602159976256	0.000320970501087954	0.000320970501087954	0.00123943088750049	0.0173570417673056	0.000241846269936322	0.0173570417673056
"Unidentified_sp11_M_PL_038"	0.0176324734391927	0.0297740972028433	0.00613966898411691	0.0163546313373067	0.580138818701393	0.001338697163597	0.00912257493565591	0.0061657049025606	0.0352446133505226	0.0342187599718061	0.0344843987725513	0.00236602249721806	0.00110791378971147	0.00197200335504911	0.0008663013717164	0.00225446440025164	0.00174721318151143	0.0337410064390373	0.0345147529314537	0.0015110720667377	0.000854950430480358	0.00150360691148527	0.0015110720667377	0.0015110720667377	0.00173586224027538	0.000347699211740145	0.0015110720667377	0.0332224042790611	0.00165298432260657	0.00074339233351394	0.000518602159976256	0.0322299343722996	0.000236141114773728	0.000518602159976256	0.000760214577971326	0.000518602159976256	0.000236141114773728	0.0322299343722996	0.000236141114773728	0.00074339233351394	0.000236141114773728	0.000236141114773728	0.000518602159976256	1.0322299343723	0.000236141114773728	0.000236141114773728	0.000992469906761444	0.000518602159976256	0.000760214577971326	0.000518602159976256
"Unidentified_sp12_M_PL_038"	0.0109129970369904	0.0134716498375499	0.607463723368694	0.00603875944179693	0.0042505400659271	0.0155986584321071	0.00847257802140123	0.000457760462199691	0.00198670384443301	0.0247552336381432	0.0012806556759829	0.00234440276388477	0.0253699257314601	0.0240875334204556	0.0249848480640979	0.00104451456120917	0.0241340148560074	0.00100616661044668	0.000625070295859875	0.000770025495672951	0.00157437726821182	0.000980537233986327	0.000770025495672951	0.000770025495672951	0.000723544060121221	0.02466387756301	0.000770025495672951	0.000685196109358724	0.00141432831822551	0.000274489065536224	0.000320970501087954	0.000236141114773728	0.0233639893603344	0.000320970501087954	0.000706048168450103	0.000320970501087954	0.0233639893603344	0.000236141114773728	0.0233639893603344	0.000274489065536224	0.0233639893603344	0.0233639893603344	0.000320970501087954	0.000236141114773728	1.02336398936033	0.0233639893603344	0.000449054994584997	0.000320970501087954	0.000706048168450103	0.000320970501087954
"Unidentified_sp13_M_PL_038"	0.0109129970369904	0.0134716498375499	0.607463723368694	0.00603875944179693	0.0042505400659271	0.0155986584321071	0.00847257802140124	0.000457760462199691	0.001986703844433	0.0247552336381432	0.0012806556759829	0.00234440276388476	0.0253699257314601	0.0240875334204556	0.0249848480640979	0.00104451456120917	0.0241340148560074	0.00100616661044668	0.000625070295859875	0.000770025495672951	0.00157437726821182	0.000980537233986327	0.000770025495672951	0.000770025495672951	0.000723544060121221	0.02466387756301	0.000770025495672951	0.000685196109358724	0.00141432831822551	0.000274489065536224	0.000320970501087954	0.000236141114773728	0.0233639893603344	0.000320970501087954	0.000706048168450103	0.000320970501087954	0.0233639893603344	0.000236141114773728	0.0233639893603344	0.000274489065536224	0.0233639893603344	0.0233639893603344	0.000320970501087954	0.000236141114773728	0.0233639893603344	1.02336398936033	0.000449054994584997	0.000320970501087954	0.000706048168450103	0.000320970501087954
"Unidentified_sp14_M_PL_038"	0.0421406501750165	0.563312918848252	0.0116754298592099	0.0214786271042538	0.017864458321706	0.00383317022697858	0.00590598563503699	0.00045542649621308	0.0224774647908016	0.0207107876658746	0.0219852993212152	0.021312260266702	0.00126065131641963	0.0202024535215383	0.0020079167343337	0.0209928294144537	0.0204655831770272	0.0210089980892037	0.00208262776282625	0.0200165281824422	0.00129573208425975	0.00146846670159795	0.0200165281824422	0.0200165281824422	0.0197533985269533	0.000768485846833211	0.0200165281824422	0.0197695672017032	0.000433287476301485	0.000976301232011536	0.00123943088750049	0.000992469906761444	0.000449054994584997	0.00123943088750049	0.000492165469586416	0.00123943088750049	0.000449054994584997	0.000992469906761444	0.000449054994584997	0.000976301232011536	0.000449054994584997	0.000449054994584997	0.00123943088750049	0.000992469906761444	0.000449054994584997	0.000449054994584997	1.01877709729494	0.00123943088750049	0.000492165469586416	0.00123943088750049
"Unidentified_sp8_M_PL_038"	0.590139420088392	0.0371829266250146	0.0083452330282868	0.0121083868178252	0.00933483887957261	0.00630812478333817	0.00290215523923586	0.000345581205001969	0.0199073023037108	0.00232084981850102	0.0196654560337744	0.0196725309390764	0.00108849383630246	0.00211078260758049	0.0182036893336718	0.0191468538737982	0.0189174431558941	0.0191150748147824	0.0011553786802188	0.0185964726548061	0.00107605828427024	0.000792227488928375	0.0185964726548061	0.0185964726548061	0.00178981210649254	0.000846647566366135	0.0185964726548061	0.00175803304747674	0.000612072366528674	0.000550381218992053	0.0173570417673056	0.000518602159976256	0.000320970501087954	0.0173570417673056	0.000241846269936322	0.0173570417673056	0.000320970501087954	0.000518602159976256	0.000320970501087954	0.000550381218992053	0.000320970501087954	0.000320970501087954	0.0173570417673056	0.000518602159976256	0.000320970501087954	0.000320970501087954	0.00123943088750049	1.01735704176731	0.000241846269936322	0.0173570417673056
"Unidentified_sp9_M_PL_038"	0.00822277317783494	0.0147649640875925	0.0183572523797027	0.0207104047711612	0.0136838624034839	0.00999891848852788	0.580379382256207	0.000549109102156296	0.0508005568738974	0.0503233767373584	0.00243560835254684	0.00250863698195284	0.049904239897178	0.0021395956730893	0.00178113764576375	0.00167539377457552	0.00144005990797284	0.00149422631749406	0.00183887388856318	0.000734011739522737	0.0017746252424301	0.0493063305564034	0.000734011739522737	0.000734011739522738	0.0014335475046392	0.00153929137582743	0.000734011739522738	0.00125238004755774	0.000970520482916397	0.000941382035052779	0.000241846269936322	0.000760214577971326	0.000706048168450103	0.000241846269936322	0.0483649485213506	0.000241846269936322	0.000706048168450103	0.000760214577971326	0.000706048168450103	0.000941382035052779	0.000706048168450103	0.000706048168450103	0.000241846269936322	0.000760214577971326	0.000706048168450103	0.000706048168450103	0.000492165469586416	0.000241846269936322	1.04836494852135	0.000241846269936322
"Volucella_pellucens"	0.590139420088392	0.0371829266250146	0.0083452330282868	0.0121083868178252	0.00933483887957261	0.00630812478333817	0.00290215523923586	0.000345581205001969	0.0199073023037108	0.00232084981850102	0.0196654560337744	0.0196725309390764	0.00108849383630246	0.00211078260758049	0.0182036893336718	0.0191468538737982	0.0189174431558941	0.0191150748147824	0.0011553786802188	0.0185964726548061	0.00107605828427024	0.000792227488928375	0.0185964726548061	0.0185964726548061	0.00178981210649254	0.000846647566366135	0.0185964726548061	0.00175803304747674	0.000612072366528673	0.000550381218992053	0.0173570417673056	0.000518602159976256	0.000320970501087954	0.0173570417673056	0.000241846269936322	0.0173570417673056	0.000320970501087954	0.000518602159976256	0.000320970501087954	0.000550381218992053	0.000320970501087954	0.000320970501087954	0.0173570417673056	0.000518602159976256	0.000320970501087954	0.000320970501087954	0.00123943088750049	0.0173570417673056	0.000241846269936322	1.01735704176731
