"Ficus_gul"	"Homalanthus_sp1_M_SD_002"	"Gastonia_sp1_M_SD_002"	"Ficus_odoardi"	"Chisocheton_sp1_M_SD_002"	"Ficus_275"	"Schefflera_sp1_M_SD_002"	"Dysoxylum_sp1_M_SD_002"	"Cissus_hypoglauca"	"Endospermum_sp1_M_SD_002"	"Elmerrillia_sp1_M_SD_002"	"Ficus_371"	"Sloanea_sogerensis"	"Ficus_181"	"Pandanus_sp1_M_SD_002"	"Syzygium_sp1_M_SD_002"	"Ficus_217"	"Myristica_sp1_M_SD_002"	"Ficus_246"	"Aglaia_sp1_M_SD_002"	"Ficus_202"	"Zingiberaceae_sp1_M_SD_002"	"Cissus_aristata"	"Ficus_drupacea"	"Sloanea_aberrans"	"Uvaria_sp1_M_SD_002"	"Aporusa_sp1_M_SD_002"	"Canthium_sp1_M_SD_002"	"Glochidion_sp1_M_SD_002"	"Piper_sp1_M_SD_002"	"Sterculia_sp1_M_SD_002"	"Manucodia_keraudrenii"	"Diphyllodes_magnificus"	"Paradisaea_raggiana"	"Parotia_lawesii"	"Lophorina_superba"	"Manucodia_chalybatus"	"Paradisaea_rudolphi"	"Ptiloris_magnificus"	"Epimachus_albertisii"
"Sloanea_sogerensis"	0.0197225122467579	0.0197489875618052	0.0148133956902588	0.0197270442130688	0.0209807551303974	0.0197225122467579	0.00782505486231374	0.0135726057972409	0.0203845695157803	0.0185081976687873	0.0197399652373795	0.0172903501801028	1.01850819766879	0.00724129150831774	0.0125031640871765	0.0105048617766107	0.00310664159629862	0.0135726057972409	0.006770571231546	0.00739822018031205	0.006770571231546	0.00428205859860086	0.00366392963524738	0.00310664159629862	0.00306774402063022	0.00310664159629862	0.00493559187154639	0.00306774402063022	0.00306774402063022	0.00310664159629862	0.00351652094866564	0.130478947044542	0.128845248866469	0.124214375412685	0.126594754151963	0.118454204917113	0.0119237122923431	0.0135988371937765	0.00747193115597283	0.00508465563180073
"Ficus_181"	0.0210485149775962	0.0211964342713599	0.0205905146735983	0.0133682226900271	0.0224053686345968	0.0210485149775962	0.0151204973460356	0.011462899582768	0.0218296265267298	0.0120688191805296	0.0132777535437665	0.0211124580198707	0.0120688191805296	1.01860493545033	0.0102717911086035	0.0108936503696726	0.00477734871901597	0.011462899582768	0.00592234003997834	0.00611630165065662	0.00592234003997834	0.00954894501016207	0.00114499132096237	0.00477734871901597	0.00056924921309543	0.00477734871901597	0.000605919597761559	0.00056924921309543	0.00056924921309543	0.00477734871901597	0.0054236330421098	0.200648646198671	0.0239084669500081	0.0221653954734981	0.195250789515953	0.0145420703462774	0.0115148421573389	0.184886981162393	0.00868393681956747	0.0050655380429596
"Pandanus_sp1_M_SD_002"	0.0227614405101616	0.0228211184346675	0.0167673946852839	0.0169855310668824	0.0241483302706905	0.0227614405101616	0.0115727345160811	0.00957523135958702	0.0234998812539876	0.0156289551089706	0.0169561669449937	0.0197208380666397	0.0156289551089706	0.00770384333145263	1.02089318454649	0.005855866096745	0.000558601019422391	0.00957523135958702	0.00492641529896734	0.0052972650773226	0.00492641529896734	0.010851850664033	0.00436781427954495	0.000558601019422391	0.00371936526284202	0.000558601019422391	0.00605372374938361	0.00371936526284202	0.00371936526284202	0.000558601019422391	0.000661205927542178	0.0234612428157404	0.156213341039365	0.148353892792974	0.0238034133915184	0.145289369985207	0.0129689803340585	0.142648800458737	0.00849752329450549	0.00543010255456101
"Syzygium_sp1_M_SD_002"	0.0186182425786859	0.0187209972632334	0.0180918857939175	0.0186377680099201	0.0198567385804508	0.0186182425786859	0.00725016529326924	0.0168789914917019	0.0193432833982735	0.0175081029610178	0.0186438442782352	0.0186826998657406	0.0175081029610178	0.0108936503696726	0.00780782146232666	1.01632116264372	0.00481752379111353	0.0168789914917019	0.0058888078212762	0.0115036388526031	0.0058888078212762	0.00166796846565339	0.00107128403016266	0.00481752379111353	0.000557828847985278	0.00481752379111353	0.000629111469315894	0.000557828847985278	0.000557828847985278	0.00481752379111353	0.00547944214306833	0.202335999226768	0.0234288116153817	0.192774294705112	0.19725991715046	0.0150986752635815	0.0102691036435477	0.0131270575807959	0.00739451840069893	0.00497828908032017
"Ficus_217"	0.0166641120401758	0.0165528350945772	0.0160176890474718	0.0166504969000156	0.0177218350260895	0.0166641120401758	0.0022066355973069	0.0149980619343877	0.017107552094029	0.0155332079814931	0.0167022079130054	0.0166733384785804	0.0155332079814931	0.0143320461570479	0.00223440407768957	0.0144525713733406	1.01317390710725	0.0149980619343877	0.0143336806003577	0.00127866426609055	0.0143336806003577	0.00167639461972977	0.0011597734931076	0.0131739071072501	0.000545490561047105	0.0131739071072501	0.000535146047105408	0.000545490561047105	0.000545490561047105	0.0131739071072501	0.000641517923175668	0.553304098504503	0.0229106035639784	0.0203886829732761	0.0230946452343241	0.0128435051305298	0.0122856586412098	0.0113656647856878	0.00603607183754348	0.00443773599561411
"Myristica_sp1_M_SD_002"	0.0181644331147183	0.0181904937134825	0.017577631834712	0.0181825207815378	0.0193632460942851	0.0181644331147183	0.00916272301935866	0.0163528953677806	0.0187678946261739	0.0169657572465511	0.0181385096273538	0.0150481822784056	0.0169657572465511	0.00859717468707601	0.00957523135958702	0.0126592436187764	0.00374951548359693	1.01635289536778	0.00803851870071227	0.0089097281351795	0.00803851870071227	0.0048923276171713	0.00428900321711534	0.00374951548359693	0.00369365174900413	0.00374951548359693	0.000612861878770566	0.00369365174900413	0.00369365174900413	0.00374951548359693	0.00424433480342313	0.157479650311071	0.155133373458174	0.149292586616204	0.152796052923233	0.0147086850904936	0.0119070293622242	0.013273136801231	0.00745694480250534	0.00461920730153135
"Ficus_246"	0.0212648167583474	0.0124088179190859	0.011842557467459	0.0211827409054985	0.0223850408854084	0.0212648167583474	0.00649489195969615	0.010718024934283	0.0130078137059835	0.01128428538591	0.0212605083522325	0.0170345954322381	0.01128428538591	0.00592234003997834	0.00656855373195646	0.0058888078212762	0.00477789353345255	0.010718024934283	1.01898433782588	0.00111091428782365	0.0189843378258843	0.0148097484854442	0.0142064442924318	0.00477789353345255	0.00482921711300683	0.00477789353345255	0.000566260451626975	0.00482921711300683	0.00482921711300683	0.00477789353345255	0.000541142313513391	0.200671528405007	0.202827118746287	0.0182327031779282	0.0194811232864821	0.0135902508390474	0.187544543588499	0.0132726922462728	0.00625474008196248	0.00479196629518027
"Aglaia_sp1_M_SD_002"	0.019595307847941	0.0198050783475615	0.0191289841671404	0.0196314035648724	0.0209241903576315	0.019595307847941	0.00977193014125041	0.017819456270359	0.0204611490503957	0.0184955504507801	0.0196146624608501	0.0196873805593208	0.0184955504507801	0.00917445247598492	0.0105945301546452	0.0172554582789046	0.000639332133045273	0.017819456270359	0.00166637143173547	1.01661612614586	0.00166637143173547	0.0016637553886152	0.0010270392986902	0.000639332133045273	0.000563997991454365	0.000639332133045273	0.000676094180421137	0.000563997991454365	0.000563997991454365	0.000639332133045273	0.00789840425301465	0.0268519495879015	0.0236879156410833	0.278967100571031	0.284342553108528	0.0162262603301073	0.00926082614471664	0.01400775397835	0.00807374168227666	0.00524856562267321
"Ficus_202"	0.0212648167583474	0.0124088179190859	0.011842557467459	0.0211827409054985	0.0223850408854084	0.0212648167583474	0.00649489195969615	0.010718024934283	0.0130078137059835	0.01128428538591	0.0212605083522325	0.0170345954322381	0.01128428538591	0.00592234003997834	0.00656855373195646	0.0058888078212762	0.00477789353345255	0.010718024934283	0.0189843378258843	0.00111091428782365	1.01898433782588	0.0148097484854442	0.0142064442924318	0.00477789353345255	0.00482921711300683	0.00477789353345255	0.000566260451626975	0.00482921711300683	0.00482921711300683	0.00477789353345255	0.000541142313513391	0.200671528405007	0.202827118746287	0.0182327031779282	0.0194811232864821	0.0135902508390474	0.187544543588499	0.0132726922462728	0.00625474008196248	0.00479196629518027
"Zingiberaceae_sp1_M_SD_002"	0.0249732370348963	0.0162460126781808	0.0156323518367411	0.0172011704842044	0.0262953710991395	0.0249732370348963	0.0145138727257375	0.00652310348956173	0.0168995558441802	0.00713676433100143	0.0171861227519601	0.0207716451769874	0.00713676433100143	0.00954894501016207	0.0144691342187107	0.00166796846565339	0.00055879820657659	0.00652310348956173	0.0148097484854442	0.0011091702590768	0.0148097484854442	1.0226916077278	0.0142509502788676	0.00055879820657659	0.00485513502390834	0.00055879820657659	0.000613660841439701	0.00485513502390834	0.00485513502390834	0.00055879820657659	0.00054948935464982	0.0234695246762168	0.20391567100415	0.0179097889416633	0.0197816167673935	0.0147278601945528	0.187916305099185	0.185694463876585	0.00802309077892469	0.00522834532799543
"Cissus_aristata"	0.0235651691174332	0.0103368093313403	0.00975499167745252	0.02344886290824	0.0247166438150679	0.0235651691174332	0.00863902014089078	0.00857800643423068	0.0109579445119607	0.00915982408811844	0.0235396585718461	0.0172152239090669	0.00915982408811844	0.00171748698144356	0.0087356285590899	0.001606926045244	0.000579886746553798	0.00857800643423068	0.0213096664386477	0.0010270392986902	0.0213096664386477	0.0213764254183014	1.02072977969209	0.000579886746553798	0.00697108038898669	0.000579886746553798	0.000581817653887758	0.00697108038898669	0.00697108038898669	0.000579886746553798	0.000490954508682252	0.0243552433552595	0.292785376337441	0.0171547132802543	0.0176743623125611	0.0139636236933062	0.275173986062144	0.0142262059765652	0.00636407420417198	0.00496908144496335
"Ficus_drupacea"	0.0166641120401758	0.0165528350945772	0.0160176890474718	0.0166504969000156	0.0177218350260895	0.0166641120401758	0.0022066355973069	0.0149980619343877	0.017107552094029	0.0155332079814931	0.0167022079130054	0.0166733384785804	0.0155332079814931	0.0143320461570479	0.00223440407768957	0.0144525713733406	0.0131739071072501	0.0149980619343877	0.0143336806003577	0.00127866426609055	0.0143336806003577	0.00167639461972977	0.0011597734931076	1.01317390710725	0.000545490561047105	0.0131739071072501	0.000535146047105408	0.000545490561047105	0.000545490561047105	0.0131739071072501	0.000641517923175668	0.553304098504503	0.0229106035639784	0.0203886829732761	0.0230946452343241	0.0128435051305298	0.0122856586412098	0.0113656647856878	0.00603607183754348	0.00443773599561411
"Sloanea_aberrans"	0.0168030047228154	0.0165989830642298	0.0160348699570952	0.0168167790963908	0.0178827686357881	0.0168030047228154	0.0149003961976269	0.0147746069960165	0.0170417283098754	0.0153387201031511	0.0166225056747094	0.00414462951640034	0.0153387201031511	0.00170774763928629	0.0148774610513681	0.00167348654395584	0.000545490561047105	0.0147746069960165	0.0144876513390205	0.00112799598290873	0.0144876513390205	0.014565405071725	0.0139421607779734	0.000545490561047105	1.01310112045206	0.000545490561047105	0.00056411310713458	0.0131011204520607	0.0131011204520607	0.000545490561047105	0.000539012784487547	0.0229106035639784	0.550247058986549	0.0188474623494779	0.0194044602415517	0.0135387145712299	0.0168208065182535	0.0137113744625361	0.00764422400792456	0.00354196196516487
"Uvaria_sp1_M_SD_002"	0.0166641120401758	0.0165528350945772	0.0160176890474718	0.0166504969000156	0.0177218350260895	0.0166641120401758	0.0022066355973069	0.0149980619343877	0.017107552094029	0.0155332079814931	0.0167022079130054	0.0166733384785804	0.0155332079814931	0.0143320461570479	0.00223440407768957	0.0144525713733406	0.0131739071072501	0.0149980619343877	0.0143336806003577	0.00127866426609055	0.0143336806003577	0.00167639461972977	0.0011597734931076	0.0131739071072501	0.000545490561047105	1.01317390710725	0.000535146047105408	0.000545490561047105	0.000545490561047105	0.0131739071072501	0.000641517923175668	0.553304098504503	0.0229106035639784	0.0203886829732761	0.0230946452343241	0.0128435051305298	0.0122856586412098	0.0113656647856878	0.00603607183754348	0.00443773599561411
"Aporusa_sp1_M_SD_002"	0.0259548287749165	0.0259829629550958	0.00375645111244608	0.0259051379391931	0.0274507912748465	0.0259548287749165	0.00247438223413408	0.00245144751508226	0.0268512690742056	0.024677959357732	0.0261457876774827	0.0262590217868917	0.024677959357732	0.00181775879328468	0.0242148949975345	0.00188733440794768	0.000535146047105408	0.00245144751508226	0.00169878135488092	0.00135218836084227	0.00169878135488092	0.0018409825243191	0.00116363530777552	0.000535146047105408	0.00056411310713458	0.000535146047105408	1.02222651184265	0.00056411310713458	0.00056411310713458	0.000535146047105408	0.000605265529635682	0.0224761339784271	0.0236927504996524	0.023901530598611	0.0217895590668845	0.533436284223593	0.0119904440128187	0.0149016387639589	0.00753187656984278	0.00694644895287828
"Canthium_sp1_M_SD_002"	0.0168030047228154	0.0165989830642298	0.0160348699570952	0.0168167790963908	0.0178827686357881	0.0168030047228154	0.0149003961976269	0.0147746069960165	0.0170417283098754	0.0153387201031511	0.0166225056747094	0.00414462951640034	0.0153387201031511	0.00170774763928629	0.0148774610513681	0.00167348654395584	0.000545490561047105	0.0147746069960165	0.0144876513390205	0.00112799598290873	0.0144876513390205	0.014565405071725	0.0139421607779734	0.000545490561047105	0.0131011204520607	0.000545490561047105	0.00056411310713458	1.01310112045206	0.0131011204520607	0.000545490561047105	0.000539012784487547	0.0229106035639784	0.550247058986549	0.0188474623494779	0.0194044602415517	0.0135387145712299	0.0168208065182535	0.0137113744625361	0.00764422400792456	0.00354196196516487
"Glochidion_sp1_M_SD_002"	0.0168030047228154	0.0165989830642298	0.0160348699570952	0.0168167790963908	0.0178827686357881	0.0168030047228154	0.0149003961976269	0.0147746069960165	0.0170417283098754	0.0153387201031511	0.0166225056747094	0.00414462951640034	0.0153387201031511	0.00170774763928629	0.0148774610513681	0.00167348654395584	0.000545490561047105	0.0147746069960165	0.0144876513390205	0.00112799598290873	0.0144876513390205	0.014565405071725	0.0139421607779734	0.000545490561047105	0.0131011204520607	0.000545490561047105	0.00056411310713458	0.0131011204520607	1.01310112045206	0.000545490561047105	0.000539012784487547	0.0229106035639784	0.550247058986549	0.0188474623494779	0.0194044602415517	0.0135387145712299	0.0168208065182535	0.0137113744625361	0.00764422400792456	0.00354196196516487
"Piper_sp1_M_SD_002"	0.0166641120401758	0.0165528350945772	0.0160176890474718	0.0166504969000156	0.0177218350260895	0.0166641120401758	0.0022066355973069	0.0149980619343877	0.017107552094029	0.0155332079814931	0.0167022079130054	0.0166733384785804	0.0155332079814931	0.0143320461570479	0.00223440407768957	0.0144525713733406	0.0131739071072501	0.0149980619343877	0.0143336806003577	0.00127866426609055	0.0143336806003577	0.00167639461972977	0.0011597734931076	0.0131739071072501	0.000545490561047105	0.0131739071072501	0.000535146047105408	0.000545490561047105	0.000545490561047105	1.01317390710725	0.000641517923175668	0.553304098504503	0.0229106035639784	0.0203886829732761	0.0230946452343241	0.0128435051305298	0.0122856586412098	0.0113656647856878	0.00603607183754348	0.00443773599561411
"Sterculia_sp1_M_SD_002"	0.0186920600227901	0.0189720483476406	0.0183667828180049	0.0187483855339326	0.0200414452104182	0.0186920600227901	0.0168912785453687	0.0169773392136925	0.0195985489775412	0.0175826047433282	0.0186520016061058	0.0187795478682032	0.0175826047433282	0.0162708991263294	0.00264482371016871	0.016438326429205	0.000641517923175668	0.0169773392136925	0.00162342694054017	0.0157968085060293	0.00162342694054017	0.00164846806394946	0.000981909017364504	0.000641517923175668	0.000539012784487547	0.000641517923175668	0.000605265529635682	0.000539012784487547	0.000539012784487547	0.000641517923175668	1.01496282215657	0.0269437527733781	0.022638536948477	0.0266875631827369	0.538661597636476	0.0145263727112564	0.00885792465753913	0.0146642990248691	0.00867461469272881	0.00501200503920512
"Manucodia_keraudrenii"	0.0333282240803516	0.0331056701891545	0.0320353780949437	0.0333009938000311	0.035443670052179	0.0333282240803516	0.00441327119461381	0.0299961238687754	0.034215104188058	0.0310664159629862	0.0334044158260107	0.0333466769571609	0.0310664159629862	0.0286640923140958	0.00446880815537913	0.0289051427466812	0.0263478142145001	0.0299961238687754	0.0286673612007153	0.00255732853218109	0.0286673612007153	0.00335278923945954	0.00231954698621519	0.0263478142145001	0.00109098112209421	0.0263478142145001	0.00107029209421082	0.00109098112209421	0.00109098112209421	0.0263478142145001	0.00128303584635134	1.10660819700901	0.0458212071279568	0.0407773659465522	0.0461892904686481	0.0256870102610596	0.0245713172824197	0.0227313295713757	0.012072143675087	0.00887547199122821
"Diphyllodes_magnificus"	0.0336060094456309	0.0331979661284596	0.0320697399141904	0.0336335581927817	0.0357655372715762	0.0336060094456309	0.0298007923952539	0.0295492139920331	0.0340834566197508	0.0306774402063022	0.0332450113494188	0.00828925903280068	0.0306774402063022	0.00341549527857258	0.0297549221027362	0.00334697308791167	0.00109098112209421	0.0295492139920331	0.028975302678041	0.00225599196581746	0.028975302678041	0.02913081014345	0.0278843215559467	0.00109098112209421	0.0262022409041214	0.00109098112209421	0.00112822621426916	0.0262022409041214	0.0262022409041214	0.00109098112209421	0.00107802556897509	0.0458212071279568	1.1004941179731	0.0376949246989557	0.0388089204831034	0.0270774291424598	0.0336416130365071	0.0274227489250721	0.0152884480158491	0.00708392393032973
"Paradisaea_raggiana"	0.0409971113461836	0.041276216694965	0.0397823710325518	0.0410288431916243	0.0436138710096897	0.0409971113461836	0.00530516347426425	0.0373231466540509	0.0426474982465003	0.0388169923164641	0.0411546466311889	0.0411904265008766	0.0388169923164641	0.00415601165128089	0.0370884731982434	0.0361451802572086	0.00127429268582976	0.0373231466540509	0.00341863184586154	0.0348708875713788	0.00341863184586154	0.00335808542656186	0.00214433916003178	0.00127429268582976	0.00117796639684237	0.00127429268582976	0.00149384566241319	0.00117796639684237	0.00117796639684237	0.00127429268582976	0.00166797269892106	0.0535202928048497	0.0494745886673794	1.06249327591865	0.060047017161158	0.0358522958979165	0.0193274552637883	0.0267024178636618	0.014945737343649	0.0109702524122826
