"C._nigrescens"	"H._guatemalensis"	"M._curema"	"D._peruvianus"	"C._trimaculatum"	"L._argentiventris"	"D._latifrons"	"P._sphenops"	"G._maculatus"	"E._picta"	"Cornutushaptor_nigrescens"	"Neotetraonchus_sp."	"Ligophorus_mugilinus"	"Aristocleidus_hastatus"	"Crassicutis_cichlasomae"	"Neoapocreadium_marina"	"Paracryptogonimus_sp."	"Pseudoacanthostomum_panamense"	"Pseudacaenodera_cristata"	"Saccocoelioides_sp."	"Saccocoelioides_sogandaresi"	"Ascocotye_(Phagicola)_longa"	"Centrocestus_formosanus"	"Cladocystis_trifolium"	"Clinostomum_complanatum"	"Diplostomum_(Austrodiplostomum)_compactum"	"Echinochasmus_leopoldinae"	"Haplorchis_sp."	"Metadena_sp."	"Posthodiplostomum_minimum"	"Tylodelphys_sp."	"Parvitaenia_cochlearii"	"Proteocephalus_chamelensis"	"Proteocephalus_sp."	"Contracaecum_sp."	"Hysterothylacium_perezi"	"Gnathostoma_sp."	"Pseudoleptorhynchoides_lamothei"	"Floridosentis_mugilis"	"Neoechinorhynchus_golvani"	"Southwellina_hispida"	"Argulus_sp."	"Ergasilus_sp."
"Proteocephalus_chamelensis"	0.0130315124031716	0.00906169960685416	0.0100372059925526	0.00827745903155951	0.0164536389303084	0.0127996428224257	0.0159990605999398	0.0100753426701715	0.0251524274898366	0.545778677119847	0.000592341472871434	0.000503427755936342	0.000627325374534536	0.00045985883508664	0.000685568288762848	0.00045985883508664	0.00123232361399272	0.0268517294254277	0.00045985883508664	0.000799953029996991	0.000503767133508573	0.0257083195283701	0.000503767133508573	0.000685568288762848	0.0246557798428398	0.0255919175603441	0.00253604377749828	0.00045985883508664	0.00219142770913415	0.00118933542227142	0.0209914875815326	0.0228394584236061	1.02099148758153	0.000592341472871434	0.0263483016694914	0.000503427755936342	0.0220395053936091	0.000503427755936343	0.000627325374534536	0.0247573503263617	0.0239573972963647	0.0256320625780218	0.0268517294254277
"Proteocephalus_sp."	0.548441243962774	0.00639532519548655	0.00927390919946454	0.00774022297358702	0.0151374001014006	0.022360710394849	0.0136329955324511	0.0131246155919145	0.0151593654200813	0.0154008782946573	0.0249291474528534	0.000355295844193698	0.000579619324966534	0.000430012387421501	0.000630725004225024	0.000430012387421501	0.0260471829725958	0.030604697788329	0.000430012387421501	0.000681649776622557	0.000656230779595725	0.0291313664243929	0.000656230779595725	0.000630725004225024	0.00347127164871597	0.029493035624285	0.0273850635288141	0.000430012387421501	0.00210497158977287	0.00128695578382075	0.000592341472871434	0.00190563147533071	0.000592341472871434	1.02492914745285	0.0302494019441353	0.000355295844193698	0.00122398169870816	0.000355295844193698	0.000579619324966534	0.0285835394521516	0.027901889675529	0.00509593101050911	0.030604697788329
"Contracaecum_sp."	0.0739429825301086	0.00977696116194196	0.0696506578800586	0.0717966216374497	0.0748830279769025	0.0715608626580173	0.0721100030683889	0.072435019475642	0.0743932143440706	0.0761173159340863	0.00336104466045948	0.000543164508996775	0.00435316611750366	0.00398870120208054	0.00312012616570427	0.00398870120208054	0.00693908779336035	0.0321988032535714	0.00398870120208054	0.00360550015341944	0.0036217509737821	0.0280775956116737	0.0036217509737821	0.00312012616570427	0.0176492632843484	0.0246046018980714	0.0141663389205619	0.00398870120208054	0.00722092490623392	0.00674187713948637	0.00292758907438793	0.00963280649214366	0.00292758907438793	0.00336104466045948	1.03165563874457	0.000543164508996775	0.00602730633872421	0.000543164508996775	0.00435316611750366	0.0196920204512083	0.0160865202977888	0.0244845924756082	0.0321988032535713
"Hysterothylacium_perezi"	0.00781650857226135	0.563278793795215	0.00981754525969513	0.00714333228376905	0.0127606708541023	0.014867740613882	0.0102976360158344	0.00954483089144787	0.018050486726115	0.0130891216543449	0.000355295844193698	0.0312932663219564	0.000613596578730946	0.000396851793542725	0.000531694618920931	0.000396851793542725	0.0010986828748878	0.0361817469029274	0.000396851793542725	0.000514881800791721	0.000477241544572393	0.00414509355027688	0.000477241544572393	0.000531694618920931	0.0342089706899244	0.0352700133085929	0.00209080622025191	0.000396851793542725	0.0327887569662386	0.00100893616349332	0.000503427755936343	0.00177041317031619	0.000503427755936342	0.000355295844193698	0.00488848058097098	1.03129326632196	0.00125553136952447	0.0312932663219564	0.000613596578730946	0.00340079066412491	0.00288590886333319	0.0352128544800027	0.0361817469029273
"Gnathostoma_sp."	0.0134637986857897	0.0112997823257202	0.0103461892228419	0.00853412979063271	0.016957874070128	0.0150172158232792	0.0164779028265646	0.0104044783228436	0.277651725481948	0.286513570116918	0.000611990849354078	0.000627765684762234	0.000646636826427621	0.000474118321701817	0.000706578086255334	0.000474118321701817	0.00136285164051804	0.0277506442090212	0.000474118321701817	0.000823895141328231	0.000520223916142182	0.026372017733095	0.000520223916142182	0.000706578086255334	0.0253934503306591	0.0264526307459911	0.00270697069798845	0.000474118321701817	0.0129474483710074	0.00122680200239752	0.0110197526968045	0.023412469733214	0.0110197526968045	0.000611990849354078	0.0271228785242589	0.000627765684762234	1.02258857459189	0.000627765684762234	0.000646636826427621	0.0254818994599873	0.0246580043186591	0.0264920165332395	0.0277506442090212
"Pseudoleptorhynchoides_lamothei"	0.00781650857226135	0.563278793795215	0.00981754525969513	0.00714333228376905	0.0127606708541023	0.014867740613882	0.0102976360158344	0.00954483089144787	0.018050486726115	0.0130891216543449	0.000355295844193698	0.0312932663219564	0.000613596578730946	0.000396851793542725	0.000531694618920931	0.000396851793542725	0.00109868287488779	0.0361817469029274	0.000396851793542725	0.000514881800791721	0.000477241544572393	0.00414509355027688	0.000477241544572393	0.000531694618920931	0.0342089706899244	0.0352700133085929	0.00209080622025191	0.000396851793542725	0.0327887569662386	0.00100893616349332	0.000503427755936343	0.00177041317031619	0.000503427755936343	0.000355295844193698	0.00488848058097098	0.0312932663219564	0.00125553136952447	1.03129326632196	0.000613596578730946	0.00340079066412491	0.00288590886333319	0.0352128544800027	0.0361817469029273
"Floridosentis_mugilis"	0.0127516251492637	0.011044738417157	0.548382839053988	0.00999080960941813	0.0160250568511582	0.0103640208189958	0.0132735046660918	0.0125408536829989	0.015982758679697	0.0163104597378979	0.000579619324966534	0.000613596578730946	0.0342739274408742	0.000555044978301007	0.000667710702131594	0.000555044978301007	0.00109782036591632	0.0397920916362639	0.000555044978301007	0.000663675233304588	0.000627042684149947	0.0386602940165832	0.000627042684149947	0.000667710702131594	0.0375121836078966	0.0385733714246583	0.00238853828337086	0.000555044978301007	0.00179774589800144	0.00129475338628154	0.000627325374534535	0.00195694888615983	0.000627325374534535	0.000579619324966534	0.0391784950575329	0.000613596578730946	0.00129327365285524	0.000613596578730946	1.03427392744087	0.00372247995420775	0.00305880472090316	0.00493854487042311	0.0397920916362639
"Neoechinorhynchus_golvani"	0.104806311324556	0.0102023719923747	0.00992661321122066	0.00869033031188547	0.104368584949424	0.101729364227622	0.101721387256842	0.0131140576040561	0.104825794374452	0.107281851414234	0.00476392324202527	0.000566798444020819	0.000620413325701291	0.000482796128438082	0.00434869103955932	0.000482796128438082	0.00985039145340637	0.0301048291208332	0.000482796128438082	0.00508606936284211	0.000655702880202806	0.0244515624654313	0.000655702880202806	0.00434869103955932	0.019115938658786	0.024535963629553	0.0155921636964513	0.000482796128438082	0.0100210080876708	0.00500439391976213	0.00412622505439361	0.0135800358495046	0.00412622505439361	0.00476392324202526	0.0295380306768124	0.000566798444020819	0.00849396648666245	0.000566798444020819	0.000620413325701291	1.02777911834247	0.0226930489796281	0.0247204925531067	0.0301048291208332
"Southwellina_hispida"	0.122768314572328	0.0103892719079995	0.00978817510689011	0.00839042114400816	0.122072730794283	0.119143673753291	0.014890632844493	0.0129236461657012	0.121721334436577	0.124578465941096	0.00558037793510581	0.000577181772666639	0.000611760944180632	0.000466134508000453	0.00508636378309512	0.000466134508000453	0.0115375616227703	0.0295329183086865	0.000466134508000453	0.00074453164222465	0.00064618230828506	0.0229985528483554	0.00064618230828506	0.00508636378309512	0.0168830398696307	0.0283222521584614	0.0129282755732801	0.000466134508000453	0.0116060877285219	0.00573254609138017	0.00479147945927293	0.0106077333696883	0.00479147945927293	0.0055803779351058	0.0289557365360199	0.000577181772666639	0.00986320172746364	0.000577181772666639	0.000611760944180632	0.0272316587755538	1.02648712713333	0.0233407794294001	0.0295329183086865
"Argulus_sp."	0.0140138102789001	0.0792289225800061	0.00987708974084622	0.0794477368047264	0.0819431832117083	0.0782738466652742	0.0790476454290989	0.0794743171121641	0.0820559114653716	0.0833042033785708	0.000636991376313639	0.00440160681000034	0.000617318108802889	0.00441376315581813	0.00341429930048785	0.00441376315581813	0.00455068370957734	0.0319467733450596	0.00441376315581813	0.00395238227145495	0.0039737158556082	0.0236314742017955	0.0039737158556082	0.00341429930048785	0.0190086106240559	0.0235806279177865	0.0124767818366405	0.00441376315581813	0.0117342954543212	0.00738801515609605	0.00320400782225272	0.0105753864047648	0.00320400782225272	0.000636991376313639	0.0275451665350592	0.00440160681000034	0.00662300413330987	0.00440160681000034	0.000617318108802889	0.01854036941483	0.0145879871433751	1.03069246385994	0.0319467733450596
"Ergasilus_sp."	0.0673303351343239	0.0651271444252692	0.0636673466180222	0.0653312927020816	0.0686707922646225	0.0658915504536038	0.0659287663631335	0.0661460006172226	0.0687589415822751	0.0698144965061121	0.0030604697788329	0.00361817469029273	0.00397920916362639	0.00362951626122676	0.00286128301102594	0.00362951626122676	0.00635504730151309	0.032597097618507	0.00362951626122676	0.00329643831815667	0.00330730003086113	0.025684345405534	0.00330730003086113	0.00286128301102594	0.019305234024906	0.0256711430391235	0.0129587856505309	0.00362951626122676	0.00977770811223439	0.00616858304188707	0.00268517294254277	0.00884656715996091	0.00268517294254277	0.0030604697788329	0.0289789229282142	0.00361817469029273	0.00555012884180423	0.00361817469029273	0.00397920916362639	0.0180628974724999	0.0147664591543433	0.0255574186760477	1.03259709761851
