"Alseis_blackiana"	"Capparis_frondosa"	"Chrysophyllum_panamense"	"Clytostoma_binatum"	"Connarus_panamensis"	"Cordia_bicolor"	"Cupania_rufescens"	"Cupania_sylvatica"	"Desmopsis_panamensis"	"Doliocarpus_major"	"Faramea_occidentalis"	"Garcinia_intermedia"	"Guatteria_dumetorum"	"Gustavia_superba"	"Heisteria_concinna"	"Hirtella_triandra"	"Hybanthus_prunifolius"	"Inga_marginata"	"Inga_vera"	"Lacistema_aggregatum"	"Licania_platypus"	"Mouriri_myrtilloides"	"Myrcia_fosteri"	"Nectandra_cissiflora"	"Ouratea_lucens"	"Paullinia_bracteosa"	"Paullinia_fibrigera"	"Prioria_copaifera"	"Psychotria_horizontalis"	"Psychotria_limonensis"	"Psychotria_marginata"	"Pterocarpus_rohrii"	"Sorocea_affinis"	"Swartzia_simplex"	"Talisia_princeps"	"Tetragastris_panamensis"	"Trichilia_tuberculata"	"Gymnelia_jansonis"	"arct_unknown"	"Quenyalia_amisena"	"Trichaea_pilicornis"	"Scotura_nervosa"	"gele_unknown"	"Anisodes_urcearia"	"Edula_antithesis"	"geom_species_1"	"Drephalys_alcomon"	"Entheus_sp."	"hesp_unknown"	"Telemiades_antiope"	"Udranomia_sp."	"lima_unknown"	"lyca_unknown"	"lyma_unknown"	"Tarchon_felderi"	"Nagara_vitrea"	"noct_unknown"	"Bardaxima_perses"	"Calledema_plusia"	"Elasmia_mandela"	"Gonodonta_fulvangula"	"noto_unknown"	"Strophocerus_sp."	"Zunacetha_annulata"	"nymp_unknown"	"Pyrrhogyra_otolatis"	"oeco_unknown"	"Homoeopteryx_malecena"	"Itaballia_sp."	"Perrhybris_pyrrha"	"psyc_unknown"	"Cosmopterosis_thetysalis"	"Desmia_sp."	"Spilorula_perspicata"	"satu_unknown"	"Periphoba_arcaei"	"Xylophanes_amadis"	"Xylophanes_sp."	"thyr_unknown"	"tort_unknown"	"ypon_unknown"	"unkn_unknown"
"Faramea_occidentalis"	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Garcinia_intermedia"	9.63046680957616e-06	0	0.0343620841104777	8.53609558121523e-06	1.19627950894295e-06	8.6773787533097e-06	0.0343620841104777	0.0392709532691174	3.13842849067262e-05	9.63046680957616e-06	0	1.18212809612626	0	0.0390899464545507	0.000597077035165275	0	2.60527666709534e-05	3.34958262504025e-05	0	0.000296768240418187	9.9170042894968e-06	0.000606440632892485	0.000288232144836972	0.000288232144836972	0.000362531460973027	0.000336740653931109	8.53609558121523e-06	0	9.82528311753676e-06	3.89120123466802e-07	7.00416222240244e-07	1.05059637922649e-05	0	0.000288232144836972	0	8.6773787533097e-06	0.000878759977388333	4.78511803577179e-06	0.00461171431739156	0	1.16736037040041e-06	2.60527666709534e-06	6.79225494839565e-06	0.000151610158223121	2.60527666709534e-06	1.07008033953371e-06	0	0.00390899464545507	2.4792510723742e-06	0	3.02109550810856e-05	0	0.000114031975454842	7.46346293956594e-05	6.56622737016557e-06	0.295532024031565	8.67737875330969e-05	3.02109550810856e-05	0	0.00981773831727935	0	0.00424508443024739	0	0.000163574303465692	1.75099396537748e-06	5.61234423218516e-05	0.000125537139626905	0	0	0	4.18697828130031e-06	0	1.16736037040041e-06	0.00390899464545507	3.02109550810856e-05	0	9.82528311753676e-07	8.75520277800306e-08	0	0.343620841104777	2.60527666709534e-06	0.000119505338137013
"Guatteria_dumetorum"	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Gustavia_superba"	0.000284098770882496	0	0.0136814812590927	0.000251814819645849	3.52902455138169e-05	0.000255982673222636	0.0136814812590927	0.0156359785818203	0.000925836404748422	0.000284098770882496	0	0.0156359785818203	0	1.15315342040925	0.0176137725373756	0	0.000768556616793125	0.000988126874386873	0	0.00875466309233652	0.000292551626540155	0.0178899986703283	0.00850284827269067	0.00850284827269067	0.0106946780987043	0.00993384929096773	0.000251814819645849	0	0.000289845851967334	1.14790436422707e-05	2.06622785560872e-05	0.000309925931871814	0	0.00850284827269067	0	0.000255982673222636	0.0259234193329558	0.000141160982055268	0.136045572363051	0	3.4437130926812e-05	7.68556616793125e-05	0.000200371520977672	0.00447249966758207	7.68556616793125e-05	3.15673700162443e-05	0	0.115315342040925	7.31379066350388e-05	0	0.000891223174892025	0	0.00336394327591783	0.00220172156717195	0.000193703707419884	0.00390899464545507	0.00255982673222636	0.000891223174892025	0	0.00390899464545507	0	0.125229990692298	0	0.00482544195223791	5.16543219786357e-05	0.00165564154849462	0.00370334561899369	0	0	0	0.000123515859298359	0	3.4437130926812e-05	0.115315342040925	0.000891223174892025	0	2.89845851967334e-05	2.5827848195109e-06	0	0.136814812590927	7.68556616793125e-05	0.00352540747504189
"Heisteria_concinna"	0.00019082528862589	0	0.000261221202884808	0.000169140596736585	5.18614518257642e-05	0.0163341494804179	0.000261221202884808	0.000298538517582637	0.000750225901320968	0.00019082528862589	0	0.000298538517582637	0	0.0220172156717195	1.12392760774611	0	0.0224918581699845	0.0014521206511214	0	0.000885834936724937	0.0186675994061919	0.0215286612133422	0.000716694339988352	0.000716694339988352	0.0221671304647024	0.020975016610776	0.000169140596736585	0	0.0184949450394866	0.000732473070870757	0.00131845152756736	0.000208173042137335	0	0.000716694339988352	0	0.0163341494804179	0.0210063252369871	0.000207445807303057	0.0114671094398136	0	0.00219741921261227	0.00224918581699845	0.00243070089838862	0.00538216530333554	0.00224918581699845	0.00201430094489458	0	0.00220172156717195	0.00466689985154796	0	0.00184726087205853	0	0.00280730573601356	0.140490950968264	0.000130108151335834	7.46346293956593e-05	0.163341494804179	0.00184726087205853	0	7.46346293956593e-05	0	0.150700628493395	0	0.148083233759117	3.46955070228892e-05	0.003495836101796	0.00300090360528387	0	0	0	0.000181515081390175	0	0.00219741921261227	0.00220172156717195	0.00184726087205853	0	0.00184949450394866	0.00016480644094592	0	0.00261221202884808	0.00224918581699845	0.00236796835431219
"Hirtella_triandra"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.222222222222222	0	0	0	0	0	0	0	0	0	0	0	0.222222222222222	0	0	0	0.222222222222222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Hybanthus_prunifolius"	0.000158565812169006	0	9.11846833483369e-06	0.000140546969877073	0.00131457130945786	0.000261501093777829	9.11846833483369e-06	1.04211066683814e-05	7.01562634470664e-05	0.000158565812169006	0	1.04211066683814e-05	0	0.000768556616793125	0.0179934865359876	0	1.23324156166974	0.0368079966648201	0	0.000489775404707951	0.000298858392888948	0.000380976059369258	0.000349228434830878	0.000349228434830878	0.0191586444416804	0.01813447299992	0.000140546969877073	0	0.000296094287797766	1.17265064474363e-05	2.11077116053853e-05	0.000172980886002552	0	0.000349228434830878	0	0.000261501093777829	0.00196437537651786	0.00525828523783145	0.00558765495729405	0	3.51795193423089e-05	0.123324156166974	0.127925155750077	9.52440148423146e-05	0.123324156166974	3.22478927304498e-05	0	7.68556616793125e-05	7.47145982222369e-05	0	0.00159655370347337	0	0.00484654650516725	0.00224918581699845	0.000108113053751595	2.60527666709534e-06	0.00261501093777829	0.00159655370347337	0	2.60527666709534e-06	0	0.00266683241558481	0	0.130192307854099	2.8830147667092e-05	0.00302241216665333	0.000280625053788265	0	0	0	0.00460099958310252	0	3.51795193423089e-05	7.68556616793125e-05	0.00159655370347337	0	2.96094287797766e-05	2.63846395067316e-06	0	9.11846833483369e-05	0.123324156166974	0.00196765757827903
"Inga_marginata"	1.8513505970711e-05	0	1.46544239845511e-05	1.64096984740393e-05	0.0426568980243886	2.11038109710502e-05	1.46544239845511e-05	1.67479131252013e-05	0.00147068991697763	1.8513505970711e-05	0	1.67479131252013e-05	0	0.00123515859298359	0.0014521206511214	0	0.0460099958310252	1.19439314468288	0	0.000406599497975243	2.41186411097717e-05	0.000807769725942259	0.000390189799501204	0.000390189799501204	0.00118864032826403	0.00111670973318944	1.64096984740393e-05	0	2.38955707183416e-05	9.46359236369965e-07	1.70344662546594e-06	2.01965519680483e-05	0	0.000390189799501204	0	2.11038109710502e-05	0.0411793176753737	0.170627592097554	0.00624303679201927	0	2.83907770910989e-06	0.00460099958310252	0.153900142668462	0.000201942431485565	0.00460099958310252	2.6024879000174e-06	0	0.000123515859298359	6.02966027744292e-06	0	9.90533606886693e-05	0	0.154446557794782	0.000181515081390175	1.26228449800302e-05	4.18697828130031e-06	0.000211038109710502	9.90533606886693e-05	0	4.18697828130031e-06	0	0.00565438808159582	0	0.00506768631404627	3.36609199467472e-06	0.000186118288864907	0.00588275966791054	0	0	0	0.14929914308536	0	2.83907770910989e-06	0.000123515859298359	9.90533606886692e-05	0	2.38955707183416e-06	2.12930828183242e-07	0	0.000146544239845511	0.00460099958310252	0.00022973577863655
"Inga_vera"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Lacistema_aggregatum"	0.0243552395417118	0	0.000259672210365914	0.0215875986846991	2.9042821283946e-05	2.57478509678359e-05	0.000259672210365914	0.000296768240418187	0.000745023242718267	0.0243552395417118	0	0.000296768240418187	0	0.0218866577308413	0.00177166987344987	0	0.00122443851176988	0.000813198995950487	0	1.04037547508029	2.94261153918124e-05	0.00074336383063397	0.0187878763955865	0.0187878763955865	0.0472688278672826	0.0215701371263708	0.0215875986846991	0	2.91539568133568e-05	1.15461215102403e-06	2.07830187184326e-06	0.0265693522273219	0	0.0187878763955865	0	2.57478509678359e-05	0.0208606507961115	0.000116171285135784	0.300606022329385	0	3.46383645307209e-06	0.000122443851176988	0.000224093725670799	0.000185840957658492	0.000122443851176988	3.17518341531608e-06	0	0.00218866577308413	7.35652884795311e-06	0	0.00393906898894022	0	0.00270923122400774	0.000221458734181234	0.0166058451420762	7.41920601045469e-05	0.000257478509678359	0.00393906898894022	0	7.41920601045469e-05	0	0.00520354681443779	0	0.00787799442869357	0.00442822537122032	0.00359502285439513	0.00298009297087307	0	0	0	0.000101649874493811	0	3.46383645307209e-06	0.00218866577308413	0.00393906898894022	0	2.91539568133568e-06	2.59787733980407e-07	0	0.00259672210365914	0.000122443851176988	0.302226381585787
"Licania_platypus"	6.33893147581395e-06	0	8.67737875330969e-06	5.61859835356237e-06	1.7227600792694e-06	0.0337611046024219	8.67737875330969e-06	9.91700428949679e-06	2.49213854940249e-05	6.33893147581395e-06	0	9.91700428949679e-06	0	0.000731379066350388	0.0373351988123837	0	0.000747145982222369	4.82372822195433e-05	0	2.94261153918124e-05	1.18144126240277	0.000715150015912902	2.38075170382501e-05	2.38075170382501e-05	0.000736359012178178	0.000696758767966193	5.61859835356237e-06	0	0.0382272596955673	0.00151395087903237	0.00272511158225827	6.91519797361522e-06	0	2.38075170382501e-05	0	0.0337611046024219	0.000697798793832697	6.89104031707761e-06	0.000380920272612001	0	0.00454185263709711	7.47145982222369e-05	8.07442584996798e-05	0.000178787503978226	7.47145982222369e-05	0.00416336491733902	0	7.31379066350388e-05	0.295360315600692	0	6.13632510148482e-05	0	9.325450950653e-05	0.00466689985154796	4.32199873350952e-06	2.4792510723742e-06	0.337611046024218	6.13632510148482e-05	0	2.4792510723742e-06	0	0.00500605011139032	0	0.00491910416211275	1.15253299560254e-06	0.000116126461327699	9.96855419760996e-05	0	0	0	6.02966027744292e-06	0	0.00454185263709711	7.31379066350388e-05	6.13632510148482e-05	0	0.00382272596955674	0.000340638947782283	0	8.67737875330969e-05	7.47145982222369e-05	7.86603769498732e-05
