"Nephrosperma_vanhoutteanum"	"Chrysobalanus_icaco"	"Paragenipa_wrightii"	"Phoenicophorium_borsigianum"	"Cinnamomum_verum"	"Dillenia_ferruginea"	"Nepenthes_pervillei"	"Apis_mellifera"	"Lasioglossum_mahense"	"Hemipyrellia_germana"	"Ornidia_obesa"	"Unidentified_sp1_M_PL_122"	"Neophyllomyza_approximatonervis"	"Cratopus_aurostriatus"	"Scaptodrosophila_sp1_M_PL_122"	"Rhiparida_seychellensis"	"Dichaetomyia_fasciculifera"	"Phelsuma_sp1_M_PL_122"	"Unidentified_sp3_M_PL_122"	"Megachile_seychellensis"	"Pachycerina_seychellensis"	"Plagiostenopterina_cyanosoma"	"Simosyrphus_aegyptius"	"Eristalinus_vicarians"	"Eristalodes_seychellarum"	"Nectarinia_dussumieri"	"Physiphoa_azurea"	"Polistes_olivaceus"	"Unidentified_sp2_M_PL_122"	"Xylocopa_caffra"
"Ornidia_obesa"	0.307123763113521	0.00368333286155379	0.00627109261529114	0.0197371361327961	0.00858095227325989	0.0141414951688424	0.307128894501402	0.0170350763579968	0.0164211875477378	0.0466114859466038	1.0435097129132	0.0127968234630634	0.0435097129132036	0.0156543900793965	0.0140303944713631	0.0138069302608378	0.0307128894501402	0.0145529855226374	0.000522591051274262	0.0127968234630634	0.000522591051274262	0.0140303944713631	0.0307128894501402	0.00101010679777446	0.00101010679777446	0.000613888810258964	0.000858095227325989	0.000858095227325989	0.000522591051274262	0.00123357100829976
"Unidentified_sp1_M_PL_122"	0.572172427760643	0.00658494950440825	0.0112593085637608	0.0301671404566101	0.00932132609541026	0.019630223258168	0.017531291027666	0.0300960228133089	0.0289985312292409	0.0298133846183607	0.0255936469261267	1.02384051782336	0.0255936469261268	0.0282256144901212	0.0257259641018983	0.025242676627515	0.00175312910276661	0.026664239815545	0.000938275713646729	0.0238405178233601	0.00093827571364673	0.0257259641018983	0.0017531291027666	0.00140215880415486	0.00140215880415486	0.00109749158406804	0.000932132609541027	0.000932132609541027	0.00093827571364673	0.00188544627853813
"Neophyllomyza_approximatonervis"	0.307123763113521	0.00368333286155379	0.00627109261529114	0.0197371361327961	0.00858095227325988	0.0141414951688424	0.307128894501402	0.0170350763579968	0.0164211875477378	0.0466114859466038	0.0435097129132036	0.0127968234630634	1.0435097129132	0.0156543900793965	0.0140303944713631	0.0138069302608378	0.0307128894501402	0.0145529855226374	0.000522591051274261	0.0127968234630634	0.000522591051274262	0.0140303944713631	0.0307128894501402	0.00101010679777446	0.00101010679777446	0.000613888810258964	0.000858095227325989	0.000858095227325989	0.000522591051274262	0.00123357100829976
"Cratopus_aurostriatus"	0.169353686940727	0.148620119680877	0.0121723265901626	0.158755789227736	0.011861641668127	0.158195188387358	0.00770791417167984	0.0552488414254521	0.0304788214786394	0.0302352523466272	0.00782719503969827	0.00705640362253029	0.00782719503969827	1.05304831670946	0.0169786404492638	0.018356059935913	0.000770791417167984	0.017993000998444	0.00101436054918022	0.00705640362253029	0.00101436054918022	0.0169786404492638	0.000770791417167984	0.0112996563133827	0.0112996563133827	0.0247700199468127	0.0011861641668127	0.0011861641668127	0.00101436054918022	0.0099222368267335
"Scaptodrosophila_sp1_M_PL_122"	0.308711569222779	0.00792161430514539	0.0136060067750432	0.294477783054931	0.0111072121236001	0.019168356981028	0.01167412420414	0.0362018360088078	0.0348815669579503	0.034915145480444	0.0140303944713631	0.0128629820509491	0.0140303944713631	0.0339572808985276	1.03126784349188	0.0142321504067368	0.001167412420414	0.0324016773898026	0.00113383389792026	0.0128629820509491	0.00113383389792026	0.0312678434918823	0.001167412420414	0.00136916835578771	0.00136916835578771	0.00132026905085756	0.00111072121236001	0.00111072121236001	0.00113383389792026	0.0184048614409332
"Rhiparida_seychellensis"	0.30291211953018	0.00853435919731315	0.0108521541263191	0.0257729934876696	0.0119330531368647	0.294806067717517	0.0118559194708033	0.0388097713627057	0.0373873781631535	0.0376686239330406	0.0138069302608378	0.0126213383137575	0.0138069302608378	0.036712119871826	0.0142321504067368	1.03367891457929	0.00118559194708033	0.0151364965839301	0.000904346177193254	0.0126213383137575	0.000904346177193255	0.0142321504067368	0.00118559194708033	0.0210575762655369	0.0210575762655369	0.00142239319955219	0.00119330531368647	0.00119330531368647	0.000904346177193255	0.00161081209297935
"Dichaetomyia_fasciculifera"	0.0420750984663985	0.000781716218699326	0.00128287666682152	0.00930713180898221	0.00784057845110951	0.00865276707951677	0.596726497975139	0.00397412990268468	0.00384384386623479	0.0634095872748469	0.0614257789002805	0.00175312910276661	0.0614257789002805	0.00308316566867194	0.00233482484082799	0.00237118389416066	1.05967264979751	0.00244173122972979	0.000106906388901794	0.00175312910276661	0.000106906388901794	0.00233482484082799	0.0596726497975139	0.000618054791394055	0.000618054791394055	0.000130286036449888	0.000784057845110951	0.000784057845110951	0.000106906388901794	0.000581695738061388
"Phelsuma_sp1_M_PL_122"	0.21331391852436	0.00711979172371138	0.206604003241515	0.203408613141654	0.0112403869588558	0.0168408489774709	0.00813910409909929	0.0423317069639372	0.0411450750099853	0.024741985149769	0.00970199034842493	0.008888079938515	0.00970199034842493	0.0239906679979253	0.0216011182598684	0.0100909977226201	0.000813910409909929	1.03881811852999	0.0172170002701263	0.008888079938515	0.0172170002701263	0.0216011182598684	0.000813910409909929	0.00120291778410507	0.00120291778410507	0.0011866319539519	0.00112403869588558	0.00112403869588558	0.0172170002701263	0.0127130383213534
"Unidentified_sp3_M_PL_122"	0.0225186171275215	0.00551614656084338	0.592599996174459	0.0212702733151008	0.0115067366293671	0.0121858329703569	0.00106906388901794	0.0545914488741958	0.0536720911140553	0.00439566448841881	0.00104518210254852	0.00093827571364673	0.00104518210254852	0.00405744219672087	0.00226766779584053	0.00180869235438651	0.000106906388901794	0.0516510008103788	1.04938333301454	0.00093827571364673	0.0493833330145383	0.00226766779584053	0.000106906388901794	0.000870416640739779	0.000870416640739779	0.000919357760140563	0.00115067366293671	0.00115067366293671	0.0493833330145382	0.0013293920821938
"Megachile_seychellensis"	0.572172427760643	0.00658494950440824	0.0112593085637608	0.0301671404566101	0.00932132609541026	0.019630223258168	0.017531291027666	0.0300960228133089	0.0289985312292409	0.0298133846183607	0.0255936469261267	0.0238405178233601	0.0255936469261267	0.0282256144901212	0.0257259641018982	0.025242676627515	0.00175312910276661	0.026664239815545	0.00093827571364673	1.02384051782336	0.00093827571364673	0.0257259641018983	0.00175312910276661	0.00140215880415486	0.00140215880415486	0.00109749158406804	0.000932132609541027	0.000932132609541026	0.00093827571364673	0.00188544627853813
"Pachycerina_seychellensis"	0.0225186171275215	0.00551614656084338	0.592599996174459	0.0212702733151008	0.0115067366293671	0.0121858329703569	0.00106906388901794	0.0545914488741958	0.0536720911140553	0.00439566448841881	0.00104518210254852	0.00093827571364673	0.00104518210254852	0.00405744219672087	0.00226766779584053	0.00180869235438651	0.000106906388901794	0.0516510008103788	0.0493833330145382	0.00093827571364673	1.04938333301454	0.00226766779584053	0.000106906388901794	0.000870416640739779	0.000870416640739779	0.000919357760140563	0.00115067366293671	0.00115067366293671	0.0493833330145382	0.0013293920821938
"Plagiostenopterina_cyanosoma"	0.308711569222779	0.00792161430514539	0.0136060067750432	0.294477783054931	0.0111072121236001	0.019168356981028	0.01167412420414	0.0362018360088079	0.0348815669579503	0.034915145480444	0.0140303944713631	0.0128629820509491	0.0140303944713631	0.0339572808985276	0.0312678434918823	0.0142321504067368	0.001167412420414	0.0324016773898026	0.00113383389792026	0.0128629820509491	0.00113383389792026	1.03126784349188	0.001167412420414	0.00136916835578771	0.00136916835578771	0.00132026905085756	0.00111072121236001	0.00111072121236001	0.00113383389792026	0.0184048614409332
"Simosyrphus_aegyptius"	0.0420750984663985	0.000781716218699326	0.00128287666682152	0.00930713180898221	0.00784057845110951	0.00865276707951677	0.596726497975139	0.00397412990268468	0.00384384386623479	0.0634095872748469	0.0614257789002805	0.00175312910276661	0.0614257789002805	0.00308316566867194	0.00233482484082799	0.00237118389416066	0.0596726497975139	0.00244173122972979	0.000106906388901794	0.00175312910276661	0.000106906388901794	0.00233482484082799	1.05967264979751	0.000618054791394055	0.000618054791394055	0.000130286036449888	0.000784057845110951	0.000784057845110951	0.000106906388901794	0.000581695738061388
"Eristalinus_vicarians"	0.0336518112997166	0.0104837688902181	0.0104449996888774	0.0213788465187291	0.0145447801783191	0.569981912176866	0.00618054791394055	0.0475235199121025	0.0457762250970661	0.0455238632477204	0.00202021359554891	0.00140215880415486	0.00202021359554891	0.0451986252535308	0.00273833671157542	0.0421151525310739	0.000618054791394055	0.0036087533523152	0.000870416640739779	0.00140215880415486	0.000870416640739779	0.00273833671157542	0.000618054791394055	1.04071299372692	0.040712993726919	0.00174729481503634	0.00145447801783191	0.00145447801783191	0.00087041664073978	0.00133617790742057
"Eristalodes_seychellarum"	0.0336518112997166	0.0104837688902181	0.0104449996888774	0.0213788465187291	0.0145447801783191	0.569981912176866	0.00618054791394055	0.0475235199121025	0.0457762250970661	0.0455238632477204	0.00202021359554891	0.00140215880415486	0.00202021359554891	0.0451986252535308	0.00273833671157542	0.0421151525310738	0.000618054791394055	0.0036087533523152	0.000870416640739779	0.00140215880415486	0.000870416640739779	0.00273833671157542	0.000618054791394055	0.040712993726919	1.04071299372692	0.00174729481503634	0.00145447801783191	0.00145447801783191	0.000870416640739779	0.00133617790742057
"Nectarinia_dussumieri"	0.026339798017633	0.568153481222997	0.0110322931216867	0.0246887442823534	0.0106873622469889	0.0244621274105088	0.00130286036449888	0.10106817377209	0.00637592690159092	0.00558685517790024	0.00122777762051793	0.00109749158406804	0.00122777762051793	0.099080079787251	0.00264053810171513	0.00284478639910438	0.000130286036449888	0.00355989586185569	0.000919357760140562	0.00109749158406804	0.000919357760140562	0.00264053810171513	0.000130286036449888	0.00174729481503634	0.00174729481503634	1.0946922468705	0.00106873622469889	0.00106873622469889	0.000919357760140563	0.00154304651764709
"Physiphoa_azurea"	0.0223711826289846	0.00641241734819332	0.0138080839552405	0.0206289570428639	0.575242754990628	0.0203626922496467	0.00784057845110951	0.0634196058292503	0.0623508696045515	0.0619842537867257	0.00171619045465198	0.000932132609541026	0.00171619045465198	0.00474465666725082	0.00222144242472002	0.00238661062737294	0.000784057845110951	0.00337211608765673	0.00115067366293671	0.000932132609541026	0.00115067366293671	0.00222144242472002	0.000784057845110951	0.00145447801783191	0.00145447801783191	0.00106873622469889	1.05752427549906	0.0575242754990628	0.00115067366293671	0.00128930981517899
"Polistes_olivaceus"	0.0223711826289846	0.00641241734819332	0.0138080839552405	0.0206289570428639	0.575242754990628	0.0203626922496467	0.00784057845110951	0.0634196058292503	0.0623508696045515	0.0619842537867257	0.00171619045465198	0.000932132609541026	0.00171619045465198	0.00474465666725082	0.00222144242472002	0.00238661062737294	0.000784057845110951	0.00337211608765673	0.00115067366293671	0.000932132609541026	0.00115067366293671	0.00222144242472002	0.000784057845110951	0.00145447801783191	0.00145447801783191	0.00106873622469889	0.0575242754990628	1.05752427549906	0.00115067366293671	0.00128930981517899
"Unidentified_sp2_M_PL_122"	0.0225186171275215	0.00551614656084338	0.592599996174459	0.0212702733151008	0.0115067366293671	0.0121858329703569	0.00106906388901794	0.0545914488741958	0.0536720911140553	0.00439566448841881	0.00104518210254852	0.00093827571364673	0.00104518210254852	0.00405744219672087	0.00226766779584053	0.00180869235438651	0.000106906388901794	0.0516510008103788	0.0493833330145382	0.00093827571364673	0.0493833330145382	0.00226766779584053	0.000106906388901794	0.000870416640739779	0.000870416640739779	0.000919357760140562	0.00115067366293671	0.00115067366293671	1.04938333301454	0.0013293920821938
"Xylocopa_caffra"	0.0452507106849151	0.00925827910588253	0.0159527049863256	0.558788425653252	0.0128930981517899	0.0187064907038879	0.00581695738061388	0.0423076492043068	0.0407646026866597	0.0400169063425273	0.00246714201659952	0.00188544627853813	0.00246714201659952	0.039688947306934	0.0368097228818664	0.0032216241859587	0.000581695738061388	0.0381391149640601	0.0013293920821938	0.00188544627853813	0.0013293920821938	0.0368097228818664	0.000581695738061388	0.00133617790742057	0.00133617790742057	0.00154304651764709	0.00128930981517899	0.00128930981517899	0.0013293920821938	1.03492427660333
