"Ficus_sp1_M_SD_018"	"Ficus_sp3_M_SD_018"	"Dysoxylum_sp2_M_SD_018"	"Elmerillia_tsiampaca"	"Piper_sp2_M_SD_018"	"Elaeocarpus_sp1_M_SD_018"	"Psychotriasp._sp1_M_SD_018"	"Rhus_sp1_M_SD_018"	"Aglaia_sp1_M_SD_018"	"Ficus_dammaropsis"	"Gynotroches_sp1_M_SD_018"	"Myristica_subaluata"	"Symplocos_sp1_M_SD_018"	"Dracantomelon_sp1_M_SD_018"	"Dysoxylum_sp1_M_SD_018"	"Eurya_sp1_M_SD_018"	"Ficus_sp2_M_SD_018"	"Ficus_sp4_M_SD_018"	"Ficus_sp5_M_SD_018"	"Heritiera_sp1_M_SD_018"	"Musa_sp1_M_SD_018"	"Myristica_fatua"	"Osmoxylum_sp1_M_SD_018"	"Pandanus_limbatus"	"Piper_sp1_M_SD_018"	"Poikilospermum_sp1_M_SD_018"	"Schefflera_sp1_M_SD_018"	"Sloanea_sp1_M_SD_018"	"Syzigium_sp1_M_SD_018"	"Manucodia_chalybata"	"Parasidea_raggiana"	"Meliphaga_sp1_M_SD_018"	"Rhyticeros_plicatus"	"Cicinnurus_magnificus"	"Oriolus_szalayi"	"Ailuroedus_buccoides"	"Coracina_boyeri"	"Coracina_schisticeps"	"Ducula_rufigaster"	"Ducula_zoeae"	"Melanocharis_nigra"	"Pitohui_kirhocephalus"	"Ptilinopus_pulchellus"	"Ptilinopus_rivoli"	"Cacatua_galerita"	"Coracina_melaena"	"Cracticus_cassicus"	"Cyclopsittaca_gulielmiterti"	"Dicrurus_hottentottus"	"Glycichaera_fallax"	"Gymnophaps_albertisii"	"Macropygia_amboinensis"	"Melilestes_megarhycus"	"Microdynamis_parva"	"Mino_dumonti"	"Parotia_lawesii"	"Philemon_buceroides"	"Ptilinopus_ornatus"	"Reinwardtoena_reinwardtii"	"Xanthotis_flaviventer"	"Xanthotis_polygramma"
"Piper_sp1_M_SD_018"	0.0439997741425233	0.0431804360278037	0.0431267940945731	0.0011202264816652	0.0399139354379798	0.00304845997451654	0.000736660099186472	0.000973994797619631	0.000931927199227845	0.000743675909654914	0.000718991437492702	0.0413115538428935	0.000743675909654914	0.00047451028601982	0.000850343697574746	0.00114039815537085	0.00047451028601982	0	0.0361476096125318	0	0.000850343697574746	0.00047451028601982	0	0.0361476096125318	1.03614760961253	0	2.45553366395491e-05	2.45553366395491e-05	2.66720590872666e-05	0.578361753800509	0.0119048117660465	0.0078085970513766	0.00379608228815856	0.000147332019837294	0.00982105737719016	0.00449947020621741	0.00667821636700993	0.00410197617030051	0.000106688236349066	0.000326334006612394	0.00456159262148341	0.00324664932539877	0.00359239352154826	0.000273100066178609	0.000162332466269939	0.00359389950788109	0	0	0.000162332466269939	0	9.3352206805433e-05	0.000185918977413728	0.000185918977413729	0.00308431685912883	0.00314284101018024	0.0103278884607234	0.000122776683197745	9.33522068054331e-05	0	0.00314284101018024	0.00314284101018024
"Poikilospermum_sp1_M_SD_018"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0
"Schefflera_sp1_M_SD_018"	0.00204900566220961	6.14449770569443e-05	9.02377524897051e-05	0.000173080739697559	0.00190770283864218	5.79082924298093e-05	0.115188975258937	1.38597692609649e-06	3.40060374881898e-05	0.00200029883283133	0.00187079181596919	2.80632418737703e-05	0.00200029883283133	6.75219528098289e-07	2.82748114014788e-05	5.45057953897767e-05	6.75219528098289e-07	0	2.45553366395491e-05	0	2.82748114014788e-05	6.75219528098289e-07	0	2.45553366395491e-05	2.45553366395491e-05	0	1.10383963250863	0.103839632508631	4.12096999279902e-06	0.000392885386232785	0.000395847359620703	0.021003137744729	5.40175622478631e-06	0.623037795051788	0.0001582662869408	0.000200421665935853	1.19087396401143e-05	1.71711947791103e-05	1.64838799711961e-05	2.2924904346844e-05	0.000218023181559107	4.61992308698829e-06	1.40403090042738e-05	0.000482121348967094	2.30996154349414e-07	7.51981270747542e-06	0	0	2.30996154349415e-07	0	1.44233949747966e-05	0.000500074708207833	0.000500074708207833	4.38892693263888e-06	0.000146357547300686	7.01581046844259e-06	0.0191981625431561	1.44233949747966e-05	0	0.000146357547300686	0.000146357547300686
"Sloanea_sp1_M_SD_018"	0.00204900566220961	6.14449770569443e-05	9.02377524897051e-05	0.000173080739697559	0.00190770283864218	5.79082924298093e-05	0.115188975258937	1.38597692609649e-06	3.40060374881898e-05	0.00200029883283133	0.00187079181596919	2.80632418737703e-05	0.00200029883283133	6.75219528098289e-07	2.82748114014788e-05	5.45057953897767e-05	6.75219528098289e-07	0	2.45553366395491e-05	0	2.82748114014788e-05	6.75219528098289e-07	0	2.45553366395491e-05	2.45553366395491e-05	0	0.103839632508631	1.10383963250863	4.12096999279902e-06	0.000392885386232785	0.000395847359620703	0.021003137744729	5.40175622478631e-06	0.623037795051788	0.0001582662869408	0.000200421665935853	1.19087396401143e-05	1.71711947791103e-05	1.64838799711961e-05	2.2924904346844e-05	0.000218023181559107	4.61992308698829e-06	1.40403090042738e-05	0.000482121348967094	2.30996154349414e-07	7.51981270747542e-06	0	0	2.30996154349415e-07	0	1.44233949747966e-05	0.000500074708207833	0.000500074708207833	4.38892693263888e-06	0.000146357547300686	7.01581046844259e-06	0.0191981625431561	1.44233949747966e-05	0	0.000146357547300686	0.000146357547300686
"Syzigium_sp1_M_SD_018"	0.00155740428948342	0.000109520820836991	0.00140343123173327	0.169918213776567	0.00143105586501678	7.65374585486251e-05	0.000123629099783971	2.47039445496972e-06	0.00507230732832514	0.000124806519781913	0.00389244639127571	3.04823532425904e-05	0.000124806519781913	1.2035255037032e-06	0.00121532533329301	4.08873104290509e-05	1.2035255037032e-06	0	2.66720590872666e-05	0	0.00121532533329301	1.2035255037032e-06	0	2.66720590872666e-05	2.66720590872666e-05	0	4.12096999279902e-06	4.12096999279902e-06	1.14690281461373	0.000426752945396266	0.0170145546661022	0.00131046845771009	9.62820402962559e-06	2.47258199567941e-05	0.00023601868195304	0.000155861829593116	0.00012477551841851	0.000129708845735876	0.587611258454911	0.0154279279801285	0.000163549241716204	8.23464818323242e-06	2.05791588655083e-05	0.0151329627458662	4.11732409161621e-07	0.000116952602644439	0	0	4.11732409161621e-07	0	0.0141598511480472	3.12016299454783e-05	3.12016299454783e-05	7.8229157740708e-06	0.00011124316353453	7.6205883106476e-06	2.06048499639951e-05	0.0141598511480472	0	0.00011124316353453	0.00011124316353453
"Manucodia_chalybata"	0.0879995482850467	0.0863608720556074	0.0862535881891462	0.00224045296333039	0.0798278708759597	0.00609691994903309	0.00147332019837294	0.00194798959523926	0.00186385439845569	0.00148735181930983	0.0014379828749854	0.082623107685787	0.00148735181930983	0.000949020572039641	0.00170068739514949	0.0022807963107417	0.000949020572039641	0	0.0722952192250636	0	0.00170068739514949	0.000949020572039641	0	0.0722952192250636	0.0722952192250636	0	4.91106732790981e-05	4.91106732790981e-05	5.33441181745332e-05	1.15672350760102	0.0238096235320929	0.0156171941027532	0.00759216457631713	0.000294664039674589	0.0196421147543803	0.00899894041243482	0.0133564327340199	0.00820395234060103	0.000213376472698133	0.000652668013224788	0.00912318524296682	0.00649329865079754	0.00718478704309651	0.000546200132357217	0.000324664932539877	0.00718779901576218	0	0	0.000324664932539877	0	0.000186704413610866	0.000371837954827457	0.000371837954827457	0.00616863371825767	0.00628568202036048	0.0206557769214468	0.000245553366395491	0.000186704413610866	0	0.00628568202036048	0.00628568202036048
"Parasidea_raggiana"	0.0972667428350417	0.00711382335567034	0.0934678366150568	0.102087327996613	0.0892931543284316	0.00492183773060627	0.00169648868408873	0.00016046218095497	0.0887808883745437	0.00171264571917528	0.00386707662671055	0.00194364273731371	0.00171264571917528	7.81738830293444e-05	0.081105263517872	0.00255123298081233	7.81738830293444e-05	0	0.00170068739514949	0	0.081105263517872	7.81738830293444e-05	0	0.00170068739514949	0.00170068739514949	0	5.65496228029575e-05	5.65496228029575e-05	0.00243065066658602	0.0272109983223919	1.13547368925021	0.0179827800513405	0.000625391064234755	0.000339297736817745	0.0152447411124961	0.00974962172127753	0.00829711662427882	0.00860929267302244	0.0097226026663441	0.030702499426687	0.0102049319232493	0.000534873936516567	0.00132843652812512	0.00947404648972872	2.67436968258283e-05	0.00778898638458807	0	0	2.67436968258284e-05	0	0.00850727733305108	0.000428161429793821	0.000428161429793821	0.000508130239690739	0.00694762448821726	0.000485910684328427	0.000282748114014788	0.00850727733305108	0	0.00694762448821727	0.00694762448821727
"Meliphaga_sp1_M_SD_018"	0.108597300097109	0.00325658378401805	0.00478260088195437	0.00917327920397062	0.101108250448036	0.00306913949877989	0.105015688723645	7.34567770831138e-05	0.00180231998687406	0.106015838140061	0.099151966246367	0.00148735181930983	0.106015838140061	3.57866349892093e-05	0.00149856500427837	0.00288880715565816	3.57866349892093e-05	0	0.0013014328418961	0	0.00149856500427837	3.57866349892093e-05	0	0.0013014328418961	0.0013014328418961	0	0.00350052295745483	0.00350052295745483	0.000218411409618348	0.0208229254703376	0.0209799100598972	1.11316630047064	0.000286293079913674	0.021003137744729	0.00838811320786242	0.0106223482946002	0.000631163200926059	0.000910073323292846	0.000873645638473392	0.00121501993038273	0.0115552286226327	0.000244855923610379	0.000744136377226509	0.025552431495256	1.2242796180519e-05	0.000398550073496197	0	0	1.2242796180519e-05	0	0.000764439933664217	0.0265039595350151	0.0265039595350151	0.000232613127429861	0.00775695000693636	0.000371837954827457	0.0175026147872742	0.000764439933664218	0	0.00775695000693637	0.00775695000693637
"Rhyticeros_plicatus"	0.00368453568928407	0.175045104820511	0.00713153538996132	0.000101096142311069	0.00128952050319411	0.00377899098258376	4.05131716858973e-05	0.00394838582301905	8.56320561715467e-05	4.08990114162392e-05	4.04189915954025e-05	0.00108459493947388	4.08990114162392e-05	0.155769726426599	7.81738830293444e-05	3.68434429484031e-05	0.155769726426599	0	0.000949020572039641	0	7.81738830293444e-05	0.155769726426599	0	0.000949020572039641	0.000949020572039641	0	1.35043905619658e-06	1.35043905619658e-06	2.4070510074064e-06	0.0151843291526343	0.00109443436241082	0.000429439619870512	1.24615781141279	8.10263433717946e-06	0.0133606975093869	0.000758783880750038	0.0130975163887238	0.00122412644626074	9.62820402962559e-06	2.98326925688091e-05	0.000147373771793612	0.0131612860767302	0.0131330536033243	1.8529426424773e-05	0.000658064303836508	0.00059429461583011	0	0	0.000658064303836508	0	8.42467852592239e-06	1.02247528540598e-05	1.02247528540598e-05	0.0125032217728937	0.000263181120663148	0.000271148734868469	6.75219528098289e-06	8.42467852592239e-06	0	0.000263181120663148	0.000263181120663148
"Cicinnurus_magnificus"	0.00409801132441921	0.000122889954113889	0.00018047550497941	0.000346161479395118	0.00381540567728436	0.000115816584859619	0.230377950517873	2.77195385219297e-06	6.80120749763795e-05	0.00400059766566266	0.00374158363193838	5.61264837475407e-05	0.00400059766566266	1.35043905619658e-06	5.65496228029575e-05	0.000109011590779553	1.35043905619658e-06	0	4.91106732790981e-05	0	5.65496228029575e-05	1.35043905619658e-06	0	4.91106732790981e-05	4.91106732790981e-05	0	0.207679265017262	0.207679265017262	8.24193998559804e-06	0.00078577077246557	0.000791694719241405	0.042006275489458	1.08035124495726e-05	1.24607559010358	0.000316532573881601	0.000400843331871706	2.38174792802286e-05	3.43423895582206e-05	3.29677599423922e-05	4.5849808693688e-05	0.000436046363118213	9.23984617397658e-06	2.80806180085475e-05	0.000964242697934188	4.61992308698829e-07	1.50396254149508e-05	0	0	4.61992308698829e-07	0	2.88467899495931e-05	0.00100014941641567	0.00100014941641567	8.77785386527775e-06	0.000292715094601372	1.40316209368852e-05	0.0383963250863123	2.88467899495931e-05	0	0.000292715094601372	0.000292715094601372
"Oriolus_szalayi"	0.203281069857383	0.202637245559035	0.200839163006569	0.00330426154734256	0.00802342887823753	0.00914657964958293	0.001582662869408	0.00457076493742184	0.00278360423216247	0.00159773584911665	0.0015646481602276	0.00374135519131054	0.00159773584911665	0.00222678291823115	0.00254079018541601	0.000229240825092501	0.00222678291823115	0	0.00327368579239672	0	0.00254079018541601	0.00222678291823115	0	0.00327368579239672	0.00327368579239672	0	5.27554289802668e-05	5.27554289802668e-05	7.86728939843466e-05	0.0523789726783475	0.0355710625958242	0.0167762264157248	0.0178142633458492	0.000316532573881601	1.0457307623041	0.00232677282942091	0.0312106858857166	0.0182610268588112	0.000314691575937386	0.00097125618698583	0.000916963300370003	0.0152358831247395	0.0159985189100996	0.000666517169002113	0.000761794156236973	0.016736596917214	0	0	0.000761794156236973	0	0.000275355128945213	0.000399433962279163	0.000399433962279163	0.0144740889685025	0.0145200764183845	0.000935338797827634	0.000263777144901334	0.000275355128945213	0	0.0145200764183845	0.0145200764183845
"Ailuroedus_buccoides"	0.00887535131216537	0.0172623332870634	0.0194781812730946	0.00327309842145543	0.284882182929138	0.294669835391969	0.0030063249890378	0.000389375938805941	0.0026726346461508	0.00303495665560006	0.00290536173237018	0.00257112583212423	0.00303495665560006	0.00018969597018751	0.00243740543031938	0.00813949094083251	0.00018969597018751	0	0.0022497351031087	0	0.00243740543031938	0.00018969597018751	0	0.0022497351031087	0.0022497351031087	0	0.000100210832967927	0.000100210832967927	7.79309147965579e-05	0.0359957616497392	0.0341236760244714	0.0318670448838007	0.00151756776150008	0.000601264997807559	0.00349015924413136	1.07759985752491	0.0028562055789767	0.0507348210047526	0.000311723659186231	0.000940916863325651	0.03255796376333	0.0012979197960198	0.0503446630382136	0.000999098634880497	6.48959898009901e-05	0.00162318177275788	0	0	6.48959898009901e-05	0	0.000272758201787952	0.000758739163900015	0.000758739163900016	0.00123302380621881	0.000633953665154669	0.000642781458031058	0.000501054164839633	0.000272758201787952	0	0.000633953665154669	0.000633953665154669
"Coracina_boyeri"	0.0149787115645836	0.297968497843466	0.293551880735998	0.00262028588678871	0.00647008922674301	0.0132551799378144	0.000178631094601715	0.00672109393631878	0.00227079300840299	0.000180332343121731	0.000226538762175587	0.00381612363829139	0.000180332343121731	0.00327437909718094	0.0020742791560697	0.000184859692192657	0.00327437909718094	0	0.00333910818350496	0	0.0020742791560697	0.00327437909718094	0	0.00333910818350496	0.00333910818350496	0	5.95436982005715e-06	5.95436982005715e-06	6.23877592092549e-05	0.0534257309360794	0.0290399081849758	0.00189348960277817	0.0261950327774475	3.57262189203429e-05	0.0468160288285748	0.0028562055789767	1.04574612085968	0.0266718533843022	0.00024955103683702	0.000786055409333139	0.00073943876877063	0.0224036464543959	0.0234926607879785	0.000274991847776289	0.0011201823227198	0.0244626567279999	0	0	0.0011201823227198	0	0.000218357157232392	4.50830857804327e-05	4.50830857804327e-05	0.0212834641316761	0.00106990796889882	0.000954030909572846	2.97718491002858e-05	0.000218357157232392	0	0.00106990796889882	0.00106990796889882
"Coracina_schisticeps"	0.0100756166548037	0.0278488766524318	0.296191774909543	0.00272388576045341	0.0176179035070472	0.293838183924288	0.000257567921686655	0.000628170150054852	0.00235634217414939	0.000260020949512242	0.000303217014221501	0.00234398638302886	0.000260020949512242	0.000306031611565184	0.00215232316825561	0.000503368671629919	0.000306031611565184	0	0.00205098808515026	0	0.00215232316825561	0.000306031611565184	0	0.00205098808515026	0.00205098808515026	0	8.58559738955515e-06	8.58559738955515e-06	6.48544228679383e-05	0.0328158093624041	0.0301325243555786	0.00273021996987854	0.00244825289252147	5.15135843373309e-05	0.0273915402882168	0.0507348210047527	0.0266718533843023	1.07365567856318	0.000259417691471753	0.000816076023575132	0.00201347468651968	0.00209390050018284	0.0509622361292217	0.000302794733593159	0.000104695025009142	0.0246826479091285	0	0	0.000104695025009142	0	0.000226990480037784	6.50052373780604e-05	6.50052373780605e-05	0.0019892054751737	0.00071968690391455	0.000585996595757216	4.29279869477758e-05	0.000226990480037784	0	0.000719686903914551	0.000719686903914551
"Ducula_rufigaster"	0.00311480857896684	0.000219041641673982	0.00280686246346654	0.339836427553133	0.00286211173003356	0.00015307491709725	0.000247258199567941	4.94078890993945e-06	0.0101446146566503	0.000249613039563826	0.00778489278255142	6.09647064851808e-05	0.000249613039563826	2.4070510074064e-06	0.00243065066658602	8.17746208581018e-05	2.4070510074064e-06	0	5.33441181745332e-05	0	0.00243065066658602	2.4070510074064e-06	0	5.33441181745332e-05	5.33441181745332e-05	0	8.24193998559804e-06	8.24193998559804e-06	0.293805629227456	0.000853505890792531	0.0340291093322043	0.00262093691542017	1.92564080592512e-05	4.94516399135882e-05	0.00047203736390608	0.000311723659186231	0.00024955103683702	0.000259417691471753	1.17522251690982	0.030855855960257	0.000327098483432407	1.64692963664648e-05	4.11583177310166e-05	0.0302659254917323	8.23464818323241e-07	0.000233905205288878	0	0	8.23464818323242e-07	0	0.0283197022960944	6.24032598909565e-05	6.24032598909566e-05	1.56458315481416e-05	0.00022248632706906	1.52411766212952e-05	4.12096999279902e-05	0.0283197022960944	0	0.00022248632706906	0.00022248632706906
"Ducula_zoeae"	0.0093916041960385	0.000678693755940406	0.00885092740690589	0.323986487582699	0.00862418123659343	0.000470992437997852	0.00034387356520266	1.53088817129415e-05	0.282053699571177	0.000347148551537923	0.0075237050388287	0.000186476575207082	0.000347148551537923	7.45817314220226e-06	0.00767562485667175	0.000246405178188384	7.45817314220226e-06	0	0.000163167003306197	0	0.00767562485667175	7.45817314220226e-06	0	0.000163167003306197	0.000163167003306197	0	1.1462452173422e-05	1.1462452173422e-05	0.00771396399006425	0.00261067205289915	0.107458747993405	0.00364505979114819	5.96653851376181e-05	6.8774713040532e-05	0.00145688428047875	0.000940916863325651	0.000786055409333139	0.000816076023575132	0.030855855960257	1.09751229885802	0.000985620712753534	5.1029605709805e-05	0.000126976865090623	0.0288798002249321	2.55148028549025e-06	0.000737577283908824	0	0	2.55148028549025e-06	0	0.0269988739652249	8.67871378844808e-05	8.67871378844809e-05	4.84781254243148e-05	0.000670828871145607	4.66191438017706e-05	5.731226086711e-05	0.0269988739652249	0	0.000670828871145607	0.000670828871145607
"Melanocharis_nigra"	0.00890408654498126	0.00335275330830468	0.00599947667527211	0.00343453407604028	0.310444454664164	0.009081109781482	0.0032703477233866	7.56260144730378e-05	0.00279763815900071	0.00330149389218076	0.00315771727883627	0.00260662435513338	0.00330149389218076	3.6843442948403e-05	0.00255123298081233	0.294584127276119	3.6843442948403e-05	0	0.0022807963107417	0	0.00255123298081233	3.6843442948403e-05	0	0.0022807963107417	0.0022807963107417	0	0.000109011590779553	0.000109011590779553	8.17746208581018e-05	0.0364927409718673	0.0357172617313726	0.0346656858678979	0.000294747543587224	0.00065406954467732	0.001375444950555	0.03255796376333	0.00073943876877063	0.00201347468651968	0.000327098483432407	0.000985620712753534	1.17833650910448	0.000252086714910126	0.00175300067607829	0.00107564049271242	1.26043357455063e-05	0.000499956389606009	0	0	1.26043357455063e-05	0	0.000286211173003356	0.000825373473045189	0.000825373473045189	0.00023948237916462	0.000636006181784376	0.000651656088783344	0.000545057953897766	0.000286211173003356	0	0.000636006181784376	0.000636006181784376
"Pitohui_kirhocephalus"	0.00630249525798591	0.299419258245611	0.0121986789565128	0.000172927611847881	0.0022057587554636	0.00646406352284065	6.92988463048244e-05	0.322543291539375	0.000146475885556593	6.99588353172513e-05	6.91377487816096e-05	0.00185522818594215	6.99588353172513e-05	0.00329032151918254	0.000133718484129142	6.30216787275316e-05	0.00329032151918254	0	0.00162332466269939	0	0.000133718484129142	0.00329032151918254	0	0.00162332466269939	0.00162332466269939	0	2.30996154349415e-06	2.30996154349415e-06	4.11732409161621e-06	0.0259731946031902	0.00187205877780798	0.000734567770831138	0.0263225721534603	1.38597692609649e-05	0.0228538246871092	0.0012979197960198	0.0224036464543959	0.00209390050018284	1.64692963664648e-05	5.1029605709805e-05	0.000252086714910126	1.07514430513125	0.02246443379516	3.16950715160591e-05	0.0537572152565624	0.0010165565797094	0	0	0.0537572152565625	0	1.44106343206567e-05	1.74897088293128e-05	1.74897088293128e-05	0.0213870898746865	0.000450178232713279	0.000463807046485539	1.15498077174707e-05	1.44106343206567e-05	0	0.000450178232713279	0.000450178232713279
"Ptilinopus_pulchellus"	0.00707164608039338	0.298776969475628	0.0258173841909186	0.000432162336175675	0.015338755915685	0.29286472467987	0.000210604635064106	0.00673933013854799	0.000363853348303935	0.000212610393493288	0.000208039974730973	0.00205279629802758	0.000212610393493288	0.00328326340083107	0.000332109132031279	0.000438250169019572	0.00328326340083107	0	0.00179619676077413	0	0.000332109132031279	0.00328326340083107	0	0.00179619676077413	0.00179619676077413	0	7.02015450213688e-06	7.02015450213688e-06	1.02895794327542e-05	0.028739148172386	0.00464952784843791	0.00223240913167953	0.0262661072066486	4.21209270128213e-05	0.0239977783651495	0.0503446630382136	0.0234926607879785	0.0509622361292217	4.11583177310166e-05	0.000126976865090623	0.00175300067607829	0.02246443379516	1.07015199955205	8.80235216973828e-05	0.001123221689758	0.00215144868257655	0	0	0.001123221689758	0	3.60135280146395e-05	5.31525983733221e-05	5.31525983733221e-05	0.021341212105402	0.000505117577170956	0.000513199074506894	3.51007725106844e-05	3.60135280146395e-05	0	0.000505117577170956	0.000505117577170956
"Ptilinopus_rivoli"	0.0101469746801763	0.000421544451163587	0.00293857835803239	0.317792217663189	0.00941185431123371	0.00034747922254276	0.00723182023450641	9.50852145481774e-06	0.0095884616786652	0.00730069471293028	0.280542697680139	0.000156057180673491	0.00730069471293028	4.63235660619326e-06	0.00236851162243218	0.000268910123178106	4.63235660619326e-06	0	0.000136550033089304	0	0.00236851162243218	4.63235660619326e-06	0	0.000136550033089304	0.000136550033089304	0	0.000241060674483547	0.000241060674483547	0.00756648137293308	0.00218480052942887	0.0331591627140505	0.0766572944857679	3.7058852849546e-05	0.00144636404690128	0.000999775753503169	0.000999098634880497	0.000274991847776289	0.000302794733593159	0.0302659254917323	0.0288798002249321	0.00107564049271242	3.16950715160591e-05	8.80235216973828e-05	1.0966183592253	1.58475357580296e-06	0.000244881529836033	0	0	1.58475357580296e-06	0	0.0264826848052657	0.00182517367823257	0.00182517367823257	3.01103179402562e-05	0.000724783905726881	3.90142951683726e-05	0.00120530337241773	0.0264826848052657	0	0.000724783905726881	0.000724783905726881
"Cacatua_galerita"	0.000630249525798591	0.0299419258245611	0.00121986789565128	1.72927611847881e-05	0.00022057587554636	0.000646406352284065	6.92988463048244e-06	0.632254329153938	1.46475885556593e-05	6.99588353172513e-06	6.91377487816096e-06	0.000185522818594216	6.99588353172513e-06	0.000329032151918254	1.33718484129142e-05	6.30216787275315e-06	0.000329032151918254	0	0.000162332466269939	0	1.33718484129142e-05	0.000329032151918254	0	0.000162332466269939	0.000162332466269939	0	2.30996154349415e-07	2.30996154349415e-07	4.11732409161621e-07	0.00259731946031902	0.000187205877780798	7.34567770831138e-05	0.00263225721534603	1.38597692609649e-06	0.00228538246871092	0.00012979197960198	0.00224036464543959	0.000209390050018284	1.64692963664648e-06	5.1029605709805e-06	2.52086714910126e-05	0.107514430513125	0.002246443379516	3.16950715160591e-06	1.10537572152566	0.00010165565797094	0	0	0.105375721525656	0	1.44106343206567e-06	1.74897088293128e-06	1.74897088293128e-06	0.00213870898746865	4.50178232713279e-05	4.63807046485539e-05	1.15498077174707e-06	1.44106343206567e-06	0	4.50178232713279e-05	4.50178232713279e-05
"Coracina_melaena"	0.0179826821389939	0.02704040502027	0.563926271454622	0.00491200931106644	0.00874923681810516	0.0142286391822315	0.000225594381224263	0.000609933947825639	0.00426328183424844	0.000227742899140684	0.000321715801666115	0.00410731372329268	0.000227742899140684	0.000297147307915055	0.00389449319229403	0.000249978194803005	0.000297147307915055	0	0.00359389950788109	0	0.00389449319229403	0.000297147307915055	0	0.00359389950788109	0.00359389950788109	0	7.51981270747542e-06	7.51981270747542e-06	0.000116952602644439	0.0575023921260974	0.0545229046921165	0.00239130044097718	0.00237717846332044	4.51188762448525e-05	0.0502097907516421	0.00324636354551577	0.0489253134559997	0.0493652958182571	0.000467810410577756	0.00147515456781765	0.000999912779212019	0.0020331131594188	0.00430289736515311	0.000489763059672065	0.00010165565797094	1.04699385595455	0	0	0.00010165565797094	0	0.000409334109255536	5.6935724785171e-05	5.6935724785171e-05	0.00193145750144786	0.00128447729564242	0.00102682843082317	3.75990635373771e-05	0.000409334109255536	0	0.00128447729564242	0.00128447729564242
"Cracticus_cassicus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Cyclopsittaca_gulielmiterti"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0
"Dicrurus_hottentottus"	0.000630249525798591	0.0299419258245611	0.00121986789565128	1.72927611847881e-05	0.00022057587554636	0.000646406352284065	6.92988463048244e-06	0.632254329153938	1.46475885556593e-05	6.99588353172513e-06	6.91377487816096e-06	0.000185522818594216	6.99588353172513e-06	0.000329032151918254	1.33718484129142e-05	6.30216787275315e-06	0.000329032151918254	0	0.000162332466269939	0	1.33718484129142e-05	0.000329032151918254	0	0.000162332466269939	0.000162332466269939	0	2.30996154349415e-07	2.30996154349415e-07	4.11732409161621e-07	0.00259731946031902	0.000187205877780798	7.34567770831138e-05	0.00263225721534603	1.38597692609649e-06	0.00228538246871092	0.00012979197960198	0.00224036464543959	0.000209390050018284	1.64692963664648e-06	5.1029605709805e-06	2.52086714910126e-05	0.107514430513125	0.002246443379516	3.16950715160591e-06	0.105375721525656	0.00010165565797094	0	0	1.10537572152566	0	1.44106343206567e-06	1.74897088293128e-06	1.74897088293128e-06	0.00213870898746865	4.50178232713279e-05	4.63807046485539e-05	1.15498077174707e-06	1.44106343206567e-06	0	4.50178232713279e-05	4.50178232713279e-05
"Glycichaera_fallax"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0	0	0
"Gymnophaps_albertisii"	0.00545091501319197	0.000383322872929469	0.00491200931106643	0.594713748217983	0.00500869552755874	0.000267881104920188	0.000432701849243897	8.64638059239403e-06	0.017753075649138	0.000436822819236696	0.013623562369465	0.000106688236349066	0.000436822819236696	4.2123392629612e-06	0.00425363866652554	0.000143105586501678	4.2123392629612e-06	0	9.33522068054331e-05	0	0.00425363866652554	4.2123392629612e-06	0	9.33522068054331e-05	9.33522068054331e-05	0	1.44233949747966e-05	1.44233949747966e-05	0.0141598511480472	0.00149363530888693	0.0595509413313576	0.0045866396019853	3.36987141036896e-05	8.65403698487794e-05	0.000826065386835639	0.000545516403575905	0.000436714314464784	0.000453980960075568	0.0566394045921889	0.0539977479304498	0.000572422346006712	2.88212686413134e-05	7.20270560292791e-05	0.0529653696105315	1.44106343206567e-06	0.000409334109255536	0	0	1.44106343206567e-06	0	1.04955947901816	0.000109205704809174	0.000109205704809174	2.73802052092478e-05	0.000389351072370855	2.66720590872666e-05	7.21169748739828e-05	0.0495594790181653	0	0.000389351072370855	0.000389351072370855
