"Dillenia_ferruginea"	"Gastonia_crassa"	"Erythroxylum_sechellarum"	"Nephrosperma_vanhoutteanum"	"Psychotria_pervillei"	"Roscheria_melanochaetes"	"Memecylon_eleagni"	"Aphloia_theiformis"	"Campnosperma_seychellarum"	"Cinnamomum_verum"	"Paragenipa_wrightii"	"Lasioglossum_mahense"	"Apis_mellifera"	"Nectarinia_dussumieri"	"Lygistorrhina_sp1_M_PL_102"	"Phelsuma_sp1_M_PL_102"	"Ornidia_obesa"	"Unidentified_sp1_M_PL_102"	"Mabuya_sechellensis"	"Neavella_albipectus"	"Cratopus_aurostriatus"	"Pachycerina_seychellensis"	"Parasarcophaga_hirticeps"	"Polistes_olivaceus"	"Unidentified_sp2_M_PL_102"	"Dichaetomyia_fasciculifera"	"Foudia_madagascariensis"	"Plagiostenopterina_cyanosoma"	"Scaptodrosophila_sp1_M_PL_102"	"Unidentified_sp3_M_PL_102"	"Unidentified_sp4_M_PL_102"	"Unidentified_sp5_M_PL_102"
"Paragenipa_wrightii"	0.0463928306171648	0.0504818776394716	0.0508814080603102	0.0483607410224908	0.00657302855377262	0.00223074400828535	0.0439355392224098	0.00183719954038993	0.000951826707276402	0.0420983396820199	1.03958979827974	0.0351195796318925	0.554257175916386	0.00426315125819666	0.00425313615270277	0.00763591015469363	0.0146975963231195	0.00832848368866852	0.0036058484028194	0.00318008800376939	0.00982916557901984	0.00318008800376939	0.0002379566768191	0.0036058484028194	0.000223074400828535	0.00318008800376939	0.0036058484028194	0.00318008800376939	0.000657302855377261	0.000223074400828535	0.000223074400828535	0.00318008800376939
"Lasioglossum_mahense"	0.091475589739025	0.100625484672035	0.100051130429741	0.0951558404594564	0.0928494491965598	0.00539853185775301	0.0866345642167752	0.00468779835642177	0.00282442907398959	0.0819467658603534	0.00501708280455607	1.07701556278116	0.0702391592637849	0.016472479539087	0.00846950655739668	0.0151171879910524	0.0375023868513742	0.0247137543974089	0.00718753461943106	0.00625319565185884	0.0193641020889995	0.00625319565185884	0.000706107268497396	0.00718753461943106	0.000539853185775301	0.00625319565185884	0.00718753461943106	0.00625319565185884	0.00928494491965597	0.000539853185775301	0.000539853185775301	0.00625319565185884
"Apis_mellifera"	0.0927856612343295	0.100963755278943	0.10176281612062	0.0967214820449816	0.0131460571075452	0.00446148801657069	0.0878710784448196	0.00367439908077987	0.0019036534145528	0.0841966793640398	0.0791795965594837	0.070239159263785	1.10851435183277	0.00852630251639331	0.00850627230540554	0.0152718203093873	0.0293951926462389	0.016656967377337	0.00721169680563879	0.00636017600753878	0.0196583311580397	0.00636017600753878	0.000475913353638201	0.0072116968056388	0.000446148801657069	0.00636017600753878	0.00721169680563879	0.00636017600753878	0.00131460571075452	0.000446148801657069	0.000446148801657069	0.00636017600753878
"Nectarinia_dussumieri"	0.0112141624317425	0.307780730124987	0.0112361389575953	0.0164643374631254	0.288774073939772	0.00433188334797904	0.0105207128252687	0.00427101731139864	0.00369233912182964	0.00624969551387009	0.00213157562909833	0.0576536783868047	0.0298420588073766	1.05086174526005	0.00180521645672502	0.0233563659879976	0.0341681384911891	0.0323079673160093	0.0219843378660705	0.000702258684849705	0.00277379842589493	0.000702258684849705	0.000923084780457409	0.0219843378660705	0.000433188334797905	0.000702258684849706	0.0219843378660705	0.000702258684849705	0.0288774073939772	0.000433188334797905	0.000433188334797905	0.000702258684849706
"Lygistorrhina_sp1_M_PL_102"	0.0109672679266724	0.012188575512125	0.0120215227952695	0.286548227674925	0.00934603920144662	0.317416933195195	0.0046547860607363	0.000410841345035746	0.00674196016320928	0.00424394471570055	0.00212656807635138	0.0296432729508884	0.0297719530689194	0.00180521645672502	1.05562071229243	0.0247496315094908	0.00328673076028597	0.0589921514280812	0.00087061253658036	0.000751345174704346	0.0252499274637445	0.000751345174704347	0.00168549004080232	0.00087061253658036	0.0317416933195195	0.000751345174704347	0.00087061253658036	0.000751345174704347	0.000934603920144662	0.0317416933195195	0.0317416933195195	0.000751345174704347
"Phelsuma_sp1_M_PL_102"	0.0145848371457566	0.307840421888946	0.0122842575217637	0.284353227874476	0.013677644245015	0.0105352918661775	0.00820503540423348	0.000607783329123555	0.00316296023871794	0.00759725207510992	0.00381795507734681	0.0529101579686835	0.0534513710828554	0.0233563659879976	0.0247496315094908	1.04568470388637	0.00486226663298844	0.027675902088782	0.0219886015634961	0.000767766095110232	0.0255192069660926	0.000767766095110232	0.000790740059679485	0.0219886015634961	0.00105352918661775	0.000767766095110232	0.0219886015634961	0.000767766095110232	0.0013677644245015	0.00105352918661775	0.00105352918661775	0.000767766095110232
"Ornidia_obesa"	0.154926280817752	0.0148299178470507	0.0121590605345572	0.0164622416433157	0.160247893993766	0.00271511909866673	0.149741871174628	0.141379673737427	0.00216801130152111	0.00836219743720164	0.00367439908077987	0.0656291769899048	0.0514415871309181	0.0170840692455946	0.00164336538014299	0.00243113331649422	1.13103738989941	0.0189700988883097	0.00105927984621791	0.000759941283409823	0.0207376385724954	0.000759941283409823	0.000542002825380278	0.00105927984621791	0.000271511909866673	0.000759941283409823	0.00105927984621791	0.000759941283409823	0.0160247893993766	0.000271511909866673	0.000271511909866673	0.000759941283409823
"Unidentified_sp1_M_PL_102"	0.00887634899904484	0.0113517142121082	0.132272849764139	0.123114289272918	0.121123501969674	0.13337336465156	0.00603408206630557	0.00189700988883097	0.122820736926877	0.00413707217747459	0.0016656967377337	0.0345992561563724	0.0233197543282719	0.0129231869264037	0.0235968605712325	0.0110703608355128	0.0151760791106478	1.07468144811018	0.000810836729436298	0.0082670531102587	0.0113690677309571	0.0082670531102587	0.0307051842317194	0.000810836729436298	0.013337336465156	0.0082670531102587	0.000810836729436298	0.0082670531102587	0.0121123501969674	0.013337336465156	0.013337336465156	0.0082670531102587
"Mabuya_sechellensis"	0.00840241002203415	0.592688415678596	0.00901337372118883	0.0197077955136816	0.0163378889795557	0.000989087803539211	0.00772925563564388	0.000529639923108953	0.000463335273963599	0.00719961571253493	0.0036058484028194	0.0503127423360175	0.0504818776394716	0.043968675732141	0.00174122507316072	0.0439772031269923	0.00423711938487163	0.00405418364718149	1.04233488683419	0.000563335857574302	0.00269261754556107	0.000563335857574302	0.0001158338184909	0.0423348868341855	9.89087803539211e-05	0.000563335857574302	0.0423348868341855	0.000563335857574302	0.00163378889795557	9.89087803539211e-05	9.89087803539211e-05	0.000563335857574302
"Neavella_albipectus"	0.00715324444342221	0.00788670200604023	0.604966177641278	0.0116663559917539	0.00841181512125109	0.00530494016762532	0.00668665647140372	0.000379970641704912	0.00472403034871926	0.00630668582969881	0.00318008800376939	0.0437723695630119	0.0445212320527714	0.00140451736969941	0.00150269034940869	0.00153553219022046	0.00303976513363929	0.0413352655512935	0.000563335857574302	1.03781038610258	0.00186635188807394	0.0378103861025799	0.00118100758717981	0.000563335857574302	0.000530494016762532	0.0378103861025799	0.000563335857574302	0.0378103861025799	0.000841181512125109	0.000530494016762532	0.000530494016762532	0.0378103861025799
"Cratopus_aurostriatus"	0.27972463742267	0.0188483228189275	0.0149308151045915	0.290074778319745	0.0142748965311439	0.010770292704324	0.0149400179548836	0.00518440964312384	0.00324830506598775	0.00975560831175979	0.00491458278950991	0.0677743573114983	0.0688041590531388	0.00277379842589493	0.0252499274637445	0.0255192069660926	0.0414752771449907	0.0284226693273928	0.00134630877278053	0.000933175944036968	1.05913847787115	0.000933175944036969	0.000812076266496936	0.00134630877278053	0.0010770292704324	0.000933175944036969	0.00134630877278053	0.000933175944036969	0.00142748965311439	0.0010770292704324	0.0010770292704324	0.000933175944036969
"Pachycerina_seychellensis"	0.00715324444342221	0.00788670200604023	0.604966177641278	0.0116663559917539	0.00841181512125109	0.00530494016762532	0.00668665647140372	0.000379970641704912	0.00472403034871926	0.00630668582969881	0.00318008800376939	0.0437723695630119	0.0445212320527715	0.00140451736969941	0.00150269034940869	0.00153553219022046	0.00303976513363929	0.0413352655512935	0.000563335857574302	0.0378103861025799	0.00186635188807394	1.03781038610258	0.00118100758717981	0.000563335857574302	0.000530494016762532	0.0378103861025799	0.000563335857574302	0.0378103861025799	0.000841181512125109	0.000530494016762532	0.000530494016762532	0.0378103861025799
"Parasarcophaga_hirticeps"	0.00126804985700641	0.0016216734588726	0.018896121394877	0.0175877556104169	0.0173033574242392	0.0190533378073657	0.000862011723757938	0.000271001412690139	0.588974390989554	0.000591010311067799	0.000237956676819101	0.00494275087948178	0.00333139347546741	0.00184616956091482	0.00337098008160464	0.00158148011935897	0.00216801130152111	0.153525921158597	0.0001158338184909	0.00118100758717981	0.00162415253299387	0.00118100758717981	1.14724359774739	0.0001158338184909	0.00190533378073657	0.00118100758717981	0.0001158338184909	0.00118100758717981	0.00173033574242392	0.00190533378073657	0.00190533378073657	0.00118100758717981
"Polistes_olivaceus"	0.00840241002203415	0.592688415678596	0.00901337372118884	0.0197077955136816	0.0163378889795557	0.000989087803539211	0.00772925563564388	0.000529639923108953	0.000463335273963599	0.00719961571253493	0.0036058484028194	0.0503127423360175	0.0504818776394716	0.043968675732141	0.00174122507316072	0.0439772031269923	0.00423711938487163	0.00405418364718149	0.0423348868341855	0.000563335857574302	0.00269261754556107	0.000563335857574302	0.0001158338184909	1.04233488683419	9.89087803539211e-05	0.000563335857574302	0.0423348868341855	0.000563335857574302	0.00163378889795557	9.89087803539211e-05	9.89087803539211e-05	0.000563335857574302
"Unidentified_sp2_M_PL_102"	0.00116727158386572	0.0013847229249549	0.00848790426820051	0.024097795114579	0.00767467889241888	0.614752370461574	0.000628756948649521	0.000135755954933336	0.00762133512294628	0.000493000993716185	0.000223074400828535	0.00377897230042711	0.00312304161159949	0.000866376669595809	0.063483386639039	0.0021070583732355	0.00108604763946669	0.06668668232578	9.89087803539211e-05	0.000530494016762532	0.0021540585408648	0.000530494016762532	0.00190533378073657	9.89087803539211e-05	1.06147523704616	0.000530494016762532	9.89087803539211e-05	0.000530494016762532	0.000767467889241888	0.0614752370461574	0.0614752370461574	0.000530494016762532
"Dichaetomyia_fasciculifera"	0.00715324444342221	0.00788670200604023	0.604966177641278	0.0116663559917539	0.00841181512125109	0.00530494016762532	0.00668665647140372	0.000379970641704912	0.00472403034871926	0.00630668582969881	0.00318008800376939	0.0437723695630119	0.0445212320527714	0.00140451736969941	0.00150269034940869	0.00153553219022046	0.00303976513363929	0.0413352655512935	0.000563335857574302	0.0378103861025799	0.00186635188807394	0.0378103861025799	0.00118100758717981	0.000563335857574302	0.000530494016762532	1.03781038610258	0.000563335857574302	0.0378103861025799	0.000841181512125109	0.000530494016762532	0.000530494016762532	0.0378103861025799
"Foudia_madagascariensis"	0.00840241002203415	0.592688415678596	0.00901337372118883	0.0197077955136816	0.0163378889795557	0.000989087803539211	0.00772925563564388	0.000529639923108953	0.000463335273963599	0.00719961571253493	0.0036058484028194	0.0503127423360174	0.0504818776394716	0.043968675732141	0.00174122507316072	0.0439772031269923	0.00423711938487163	0.00405418364718149	0.0423348868341855	0.000563335857574302	0.00269261754556107	0.000563335857574302	0.0001158338184909	0.0423348868341855	9.89087803539211e-05	0.000563335857574302	1.04233488683419	0.000563335857574302	0.00163378889795557	9.89087803539211e-05	9.89087803539211e-05	0.000563335857574302
"Plagiostenopterina_cyanosoma"	0.00715324444342221	0.00788670200604023	0.604966177641278	0.0116663559917539	0.00841181512125109	0.00530494016762532	0.00668665647140372	0.000379970641704912	0.00472403034871926	0.00630668582969881	0.00318008800376939	0.0437723695630119	0.0445212320527715	0.00140451736969941	0.00150269034940869	0.00153553219022046	0.00303976513363929	0.0413352655512935	0.000563335857574302	0.0378103861025799	0.00186635188807394	0.0378103861025799	0.00118100758717981	0.000563335857574302	0.000530494016762532	0.0378103861025799	0.000563335857574302	1.03781038610258	0.000841181512125109	0.000530494016762532	0.000530494016762532	0.0378103861025799
"Scaptodrosophila_sp1_M_PL_102"	0.0140259148414508	0.022873044571378	0.0134589041940017	0.0132208794125692	0.561210258899988	0.00767467889241888	0.0133121700148936	0.00801239469968832	0.00692134296969568	0.00529977531520525	0.000657302855377262	0.0649946144375918	0.00920223997528166	0.0577548147879544	0.00186920784028933	0.002735528849003	0.0640991575975066	0.0605617509848371	0.00163378889795557	0.000841181512125108	0.00285497930622878	0.000841181512125108	0.00173033574242392	0.00163378889795557	0.000767467889241888	0.000841181512125109	0.00163378889795557	0.000841181512125109	1.05612102589	0.000767467889241888	0.000767467889241888	0.000841181512125109
"Unidentified_sp3_M_PL_102"	0.00116727158386572	0.0013847229249549	0.00848790426820051	0.024097795114579	0.00767467889241888	0.614752370461574	0.000628756948649522	0.000135755954933336	0.00762133512294628	0.000493000993716185	0.000223074400828535	0.00377897230042711	0.00312304161159949	0.000866376669595809	0.063483386639039	0.0021070583732355	0.00108604763946669	0.06668668232578	9.89087803539211e-05	0.000530494016762532	0.0021540585408648	0.000530494016762532	0.00190533378073657	9.89087803539211e-05	0.0614752370461574	0.000530494016762532	9.89087803539211e-05	0.000530494016762532	0.000767467889241888	1.06147523704616	0.0614752370461574	0.000530494016762532
"Unidentified_sp4_M_PL_102"	0.00116727158386572	0.0013847229249549	0.00848790426820051	0.024097795114579	0.00767467889241888	0.614752370461574	0.000628756948649522	0.000135755954933336	0.00762133512294628	0.000493000993716185	0.000223074400828535	0.00377897230042711	0.00312304161159949	0.000866376669595809	0.063483386639039	0.0021070583732355	0.00108604763946669	0.06668668232578	9.89087803539211e-05	0.000530494016762532	0.0021540585408648	0.000530494016762532	0.00190533378073657	9.89087803539211e-05	0.0614752370461574	0.000530494016762532	9.89087803539211e-05	0.000530494016762532	0.000767467889241888	0.0614752370461574	1.06147523704616	0.000530494016762532
"Unidentified_sp5_M_PL_102"	0.00715324444342221	0.00788670200604023	0.604966177641278	0.0116663559917539	0.00841181512125109	0.00530494016762532	0.00668665647140372	0.000379970641704912	0.00472403034871926	0.00630668582969881	0.00318008800376939	0.0437723695630119	0.0445212320527715	0.00140451736969941	0.00150269034940869	0.00153553219022046	0.00303976513363929	0.0413352655512935	0.000563335857574302	0.0378103861025799	0.00186635188807394	0.0378103861025799	0.00118100758717981	0.000563335857574302	0.000530494016762532	0.0378103861025799	0.000563335857574302	0.0378103861025799	0.000841181512125109	0.000530494016762532	0.000530494016762533	1.03781038610258
