"Microtus_maximowiczii"	"Clethrionomys_rutilus"	"Microtus_oeconomus"	"Spermophilus_undulatus"	"Clethrionomys_rufocanus"	"Cricetulus_barabensis"	"Micromys_minutus"	"Apodemus_peninsulae"	"Amalaraeus_penicilliger"	"Megabothris_calcarifer"	"Ctenophthalmus_assimilis"	"Frontopsylla_luculenta"	"Catallagia_dacenkoi"	"Oropsylla_alaskensis"	"Megabothris_rectangulatus"	"Neopsylla_bidentatiformis"	"Amphipsylla_vinogradovi"	"Peromyscopsylla_ostsibirica"	"Amphipsylla_sibirica"	"Leptopsylla_segnis"	"Rhadinopsylla_rothschildi"
"Ctenophthalmus_assimilis"	0.198293756208455	0.214315189880837	0.0233286818425895	0.00326938792762758	0.218428213632798	0.00314678588034155	0.0057348043473349	0.000149846946682931	0.0586130478644973	0.0458784347786792	1.05569696263417	0.0163775901499594	0.0556969626341736	0.00054489798793793	0.0338263283384405	0.00106936230132819	0.000599387786731723	0.0185181004898093	0.0156020152594856	0.0156020152594856	0.0153082278486312
"Frontopsylla_luculenta"	0.00982153394764031	0.200527342456282	0.0074837269443787	0.216629687728556	0.0115712352347798	0.208506074438735	0.00219820522873633	0.00992886068755881	0.0173130560180068	0.0175856418298907	0.0163775901499594	1.08517934196523	0.0163775901499594	0.0361049479547593	0.0160853642745517	0.0708559603612152	0.0397154427502353	0.00176198267053161	0.000826516802484269	0.00082651680248427	0.0143233816040201
"Catallagia_dacenkoi"	0.198293756208455	0.214315189880837	0.0233286818425895	0.00326938792762758	0.218428213632798	0.00314678588034155	0.0057348043473349	0.000149846946682931	0.0586130478644973	0.0458784347786792	0.0556969626341737	0.0163775901499594	1.05569696263417	0.00054489798793793	0.0338263283384405	0.00106936230132819	0.000599387786731723	0.0185181004898093	0.0156020152594856	0.0156020152594856	0.0153082278486312
"Oropsylla_alaskensis"	0.000980315303569838	0.0200152057348753	0.000746972121709664	0.594298658787629	0.0011549579772706	0.0470124590830927	0.00021940913075347	0.00223868852776632	0.0017280654790275	0.00175527304602776	0.00163469396381379	0.108314843864278	0.00163469396381379	1.0990497764646	0.00160552606608127	0.106885186311787	0.00895475411106528	0.000175868513590179	8.24969983764711e-05	8.24969983764711e-05	0.00142965755249109
"Megabothris_rectangulatus"	0.024345987232068	0.210491156955196	0.199178609686527	0.00321105213216254	0.220471962126851	0.00309063767720644	0.00573008763393083	0.000147173222724116	0.0587236545492563	0.0458407010714467	0.0338263283384405	0.0160853642745517	0.0338263283384405	0.000535175355360423	1.05568040614525	0.00105028163489483	0.000588692890896465	0.040645323505591	0.0157479972947751	0.0157479972947751	0.0150350826396569
"Neopsylla_bidentatiformis"	0.000961934391627903	0.0196399206273463	0.000732966394427607	0.320655558935361	0.00113330251519677	0.308630975475285	0.000215295209551843	0.0146967131178707	0.00169566425129573	0.00172236167641474	0.00160404345199228	0.106283940541823	0.00160404345199228	0.0534425931558935	0.00157542245234224	1.10488108906844	0.0587868524714828	0.000172570978960363	8.09501796569122e-05	8.09501796569122e-05	0.00140285147338188
"Amphipsylla_vinogradovi"	0.000539173416963411	0.0110083631541814	0.000410834666940315	0.0268642623331958	0.000635226887498827	0.325856852495701	0.000120675021914409	0.301231278690271	0.000950436013465124	0.00096540017531527	0.000899081680097585	0.0595731641253529	0.000899081680097585	0.00447737705553264	0.000883039336344698	0.0587868524714828	1.20492511476109	9.67276824745985e-05	4.53733491070591e-05	4.53733491070591e-05	0.000786311653870099
"Peromyscopsylla_ostsibirica"	0.0227486143182695	0.0345856423757187	0.28827529050765	0.000527605540770537	0.314484392853304	0.000507820332991642	0.0055131188173436	2.41819206186496e-05	0.0638115620481701	0.0441049505387488	0.0277771507347139	0.00264297400579741	0.0277771507347139	8.79342567950895e-05	0.0609679852583864	0.000172570978960363	9.67276824745985e-05	1.05849758223155	0.0224631709180931	0.0224631709180932	0.00247040302683705
"Amphipsylla_sibirica"	0.0230010186012466	0.0324471006739458	0.0265045874481952	0.000494981990258826	0.582585757672267	0.00047642016562412	0.00113411344057589	2.26866745535295e-05	0.0501191192094811	0.00907290752460715	0.0468060457784567	0.00247955040745281	0.0468060457784567	8.24969983764711e-05	0.0472439918843253	0.000161900359313824	9.07466982141182e-05	0.0449263418361863	1.04161326840516	0.0416132684051619	0.00231765004813898
"Leptopsylla_segnis"	0.0230010186012466	0.0324471006739458	0.0265045874481952	0.000494981990258826	0.582585757672267	0.00047642016562412	0.00113411344057589	2.26866745535295e-05	0.0501191192094811	0.00907290752460715	0.0468060457784567	0.00247955040745281	0.0468060457784567	8.24969983764711e-05	0.0472439918843253	0.000161900359313824	9.07466982141182e-05	0.0449263418361863	0.0416132684051619	1.04161326840516	0.00231765004813898
"Rhadinopsylla_rothschildi"	0.0275407330596651	0.562302186114152	0.0209852480442809	0.00857794531494654	0.0324471006739458	0.00825627236563604	0.00616402526710531	0.00039315582693505	0.0485478395514288	0.0493122021368425	0.0459246835458937	0.0429701448120603	0.0459246835458937	0.00142965755249109	0.0451052479189707	0.00280570294676376	0.0015726233077402	0.00494080605367409	0.00231765004813898	0.00231765004813898	1.0401644418653
