"Lathyrus_latifolius"	"Lathyrus_pratensis"	"Lathyrus_tuberosus"	"Lathyrus_niger"	"Lathyrus_pannonicus"	"Lathyrus_sylvestris"	"Lathyrus_vernus"	"Vicia_cassubica"	"Vicia_pisiformis"	"Vicia_sepium"	"Vicia_sparsifolia"	"Vicia_tenuifolia"	"Vicia_villosa"	"Vicia_cracca"	"Lathyrus_nissolia"	"Vicia_angustifolia"	"Vicia_grandiflora"	"Pisum_sativum"	"Vicia_pannonica_spp._pannonica"	"Vicia_pannonica_spp._striata"	"Lathyrus_hirsutus"	"Lathyrus_odoratus"	"Trifolium_pratense"	"Trifolium_striatum"	"Glycyrrhiza_echinata"	"Galega_officinalis"	"Cytisus_scoparius"	"Astragalus_glycyphyllos"	"Trifolium_fragiferum"	"Coronilla_coronata"	"Anthyllis_vulneraria_ssp._polyphylla"	"Onobrychis_arenaria"	"Coronilla_varia"	"Tetragonolobus_maritimus"	"Trifolium_rubens"	"Astragalus_asper"	"Astragalus_onobrychis"	"Astragalus_varius"	"Astragalus_vesicarius"	"Oxytropis_pilosa"	"Trifolium_alpestre"	"Trifolium_diffusum"	"Trifolium_medium"	"Chamaecytisus_hirsutus"	"Chamaecytisus_supinus"	"Cytisus_sessilifolius"	"Genista_pilosa"	"Genista_tinctoria"	"Laburnum_anagyroides"	"Petteria_ramentacea"	"Spartium_junceum"	"Brucchus_affinis"	"Brucchus_atomarius"	"Brucchus_brachialis"	"Brucchus_libanensis"	"Brucchus_loti"	"Brucchus_luteicornis"	"Brucchus_pisorum"	"Brucchus_rufimanus"	"Brucchus_occidentalis"	"Brucchus_tristiculus"	"Brucchus_venustus"	"Brucchus_viciae"	"Bruchidius_dispar"	"Bruchidius_glycyrhizae"	"Bruchidius_imbricornis"	"Bruchidius_lividimanus"	"Bruchidius_marginalis"	"Bruchidius_martinezi"	"Bruchidius_pauper"	"Bruchidius_picipis"	"Bruchidius_poupillieri"	"Bruchidius_pusillus"	"Bruchidius_seminarius"	"Bruchidius_sericatus"	"Bruchidius_varipes"	"Bruchidius_varius"	"Bruchidius_villosus"
"Brucchus_atomarius"	0.0746313212729118	0.0125380619738492	0.00525404501761299	0.0760642426413517	0.0760642426413517	0.0746313212729118	0.0693772762552988	0.0693772762552988	0.0693772762552988	0.0693772762552988	0.0693772762552988	0	0	0	0.000597050570183294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0420323601409039	1.24879097259538	0	0	0.00238820228073318	0	0	0	0	0	0	0.0401217983163174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Brucchus_brachialis"	0	0	0	0	0	0	0	0	0	0	0	0.333333333333333	0.297619047619048	0.0357142857142857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.19047619047619	0.0476190476190476	0	0	0	0	0.0476190476190476	0	0.0476190476190476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Brucchus_libanensis"	0	0	0	0	0	0	0	0	0	0	0	0.333333333333333	0.0119047619047619	0.321428571428571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0476190476190476	1.0952380952381	0	0	0	0	0.0952380952380952	0	0.0952380952380952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Brucchus_loti"	0.00821541584572213	0.318180189862081	0.00761836527553884	0.01029315182996	0.01029315182996	0.00821541584572213	0.000597050570183294	0.000597050570183294	0.000597050570183294	0.000597050570183294	0.000597050570183294	0	0	0	0.300865723326766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0609469222043107	0.0107469102632993	0	0	1.20346289330706	0	0	0	0	0	0	0.0581766075586602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Brucchus_luteicornis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333333333	0.333333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Brucchus_pisorum"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Brucchus_rufimanus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333333333	0.333333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Brucchus_occidentalis"	0	0	0	0	0	0	0	0	0	0	0	0.333333333333333	0.0119047619047619	0.321428571428571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0476190476190476	0.0952380952380952	0	0	0	0	1.0952380952381	0	0.0952380952380952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Brucchus_tristiculus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333333333	0.333333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Brucchus_venustus"	0	0	0	0	0	0	0	0	0	0	0	0.333333333333333	0.0119047619047619	0.321428571428571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0476190476190476	0.0952380952380952	0	0	0	0	0.0952380952380952	0	1.0952380952381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Brucchus_viciae"	0.0120126574720879	0.203618126455311	0.00532569108603499	0.195283300495552	0.195283300495552	0.0120126574720879	0.0066869663860529	0.0066869663860529	0.0066869663860529	0.0066869663860529	0.0066869663860529	0	0	0	0.0096961012597767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0426055286882799	0.120365394948952	0	0	0.0387844050391068	0	0	0	0	0	0	1.13157800465699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Bruchidius_dispar"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.29839681215828	0.33064590862756	0	0	0	0	0	0	0	0	0	0	0.0103790195533315	0	0	0	0	0	0.00908164210916505	0.00908164210916505	0.00908164210916505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.15726068019646	0	0	0	0	0	0	0.08266147715689	0	0	0	0.00259475488833287	0	0.0908164210916505	0
"Bruchidius_glycyrhizae"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0
"Bruchidius_imbricornis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0
"Bruchidius_lividimanus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.583333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0104166666666667	0.0104166666666667	0.0104166666666667	0.0104166666666667	0.0104166666666667	0.0104166666666667	0.0104166666666667	0.0104166666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.14583333333333	0	0	0	0	0	0	0	0	0	0	0.1875
"Bruchidius_marginalis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0	0
"Bruchidius_martinezi"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0
"Bruchidius_pauper"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0
"Bruchidius_picipis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0426281160226114	0.618663701232509	0	0	0	0	0	0	0	0	0	0	0.00148271707904735	0	0	0	0	0	0.00129737744416644	0.00129737744416644	0.00129737744416644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16532295431378	0	0	0	0	0	0	1.15466592530813	0	0	0	0.000370679269761839	0	0.0129737744416644	0
"Bruchidius_poupillieri"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333333333	0.333333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0
"Bruchidius_pusillus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0
"Bruchidius_seminarius"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0
"Bruchidius_sericatus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0192753220276156	0.00148271707904735	0	0	0	0	0	0	0	0	0	0	0.591974793809656	0	0	0	0	0	0.0179779445834492	0.0179779445834492	0.0179779445834492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00518950977666574	0	0	0	0	0	0	0.000370679269761839	0	0	0	1.14799369845241	0	0.179779445834492	0
"Bruchidius_varipes"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.133333333333333	0.133333333333333	0.133333333333333	0.133333333333333	0.133333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0
"Bruchidius_varius"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.134927254193309	0.0103790195533315	0	0	0	0	0	0	0	0	0	0	0.143823556667593	0	0	0	0	0	0.125845612084144	0.125845612084144	0.125845612084144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0363265684366602	0	0	0	0	0	0	0.00259475488833287	0	0	0	0.0359558891668983	0	1.25845612084144	0
"Bruchidius_villosus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0833333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0729166666666667	0.0729166666666667	0.0729166666666667	0.0729166666666667	0.0729166666666667	0.0729166666666667	0.0729166666666667	0.0729166666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0208333333333333	0	0	0	0	0	0	0	0	0	0	1.3125
