"Ageratina_dendroides"	"Axinaea_sp._JH2631"	"Baccharis_genistelloides"	"Baccharis_latifolia"	"Baccharis_sp."	"Begonia_parviflora"	"Boehmeria_sp."	"Cavendishia_sp."	"Clethra_revoluta"	"Erato_polymnioides"	"Ericaceae_sp._indet."	"Faramea_cf._uniflora"	"Fuchsia_lehmannii"	"Gaultheria_erecta"	"Heliocarpus_americanus"	"Hyptis_sp."	"Lichen_sp._indet."	"Melastomataceae_sp._indet."	"Miconia_sp."	"Monochaetum"	"Monochaetum_lineatum"	"Munnozia_hastifolia"	"Myrica_pubescens"	"Paullinia_grandifolia"	"Piper_carpunya"	"Piper_parareolatum"	"Piper_sp._Type_1"	"Piper_sp._Type_3"	"Piper_sp._Type_8"	"Pteridium"	"Pteridium_arachnoideum"	"Saurauia_sp._JH1604"	"Saurauia_sp."	"Sida_rhombifolia"	"Siparuna_aspera"	"Solanum_nutans"	"Solanum_sp."	"Stemodia_suffruticosa"	"Sticherus_sp."	"Tabebuia_chrysantha"	"Tapirira_guianensis"	"Tibouchina_laxa"	"Tibouchina_lepidota"	"Urticaceae_sp._indet."	"Viburnum_stipitatum"	"Pero_maculicosta"	"Bryoptera_sp._2166"	"Glena_sp._nr._juga"	"Glena_sp._2167"	"Iridopsis_scolancala"	"Iridopsis_sp._nr._subnigrata"	"Melanolophia_atigrada"	"Melanolophia_corza"	"Melanolophia_reducta_meridiana"	"Oenoptila_sp._nr._nigriceps"	"Physocleora_curvifera"	"Apiciopsis_sp._2168"	"Callipseustes_sp._2169"	"Mychonia_corticinaria"	"Mychonia_violacea"	"Cargolia_arana"	"Ischnopteris_brehmi"	"Rucana_bisecta"	"Bonatea_duciata"	"Bonatea_viridilinea"	"Nephodia_admirationis"	"Nephodia_sp._nr._astychiodes"	"Isochromodes_brumosa"	"Isochromodes_duplicata"	"Isochromodes_fraterna"	"Isochromodes_polvoreata"	"Isochromodes_sp._106"	"Mesedra_sp._nr._confinis"	"Mesedra_sp._180"	"Perusia_praecisaria"	"Certima_sp._97"	"Eustenophasma_fuscata"	"Microxydia_colorata"	"Microxydia_sp._nr._ruficomma"	"Nematocampa_sp._nr._falsa"	"Pantherodes_conglomerata"	"Phyllodonta_flabellaria"	"Phyllodonta_semicava"	"Prochoerodes_pilosa"	"Sabulodes_bolivaria"	"Sabulodes_thermidora"	"Sabulodes_sp._nr._carbina"	"Cyclophora_costinotata"	"Cyclophora_viator"	"Erateina_radiaria"	"Erateina_siliquata"	"Perizoma_emmelesiata"	"Eois_encina"	"Eois_mucosa"	"Eois_olivacea"	"Eois_tegularia"	"Eois_sp._nr._encina"	"Eois_sp._nr._odatis"	"Eupithecia_lachaumei"	"Eupithecia_sobria"	"Euphitecia_yangana"	"Euphitecia_sp._2170"	"Psaliodes_inundulata"	"Spargania_narangilla"
"Cyclophora_costinotata"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Cyclophora_viator"	0	0	0	0	0	0	0	0	0	0.00796359499431172	0	0	0	0	0	0	0	0	0	0	0.00910125142207053	0	0.641638225255972	0	0	0	0	0	0	0	0	0	0	0.00796359499431172	0	0	0	0	0	0	0	0	0	0	0	0.0534698521046644	0	0	0	0	0	0.0534698521046644	0	0	0	0	0	0	0	0.00227531285551763	0	0	0	0	0.0637087599544937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0534698521046644	0	0	0	0	0	0	1.05346985210466	0	0	0	0	0	0	0	0	0	0	0	0.0534698521046644	0	0	0
"Erateina_radiaria"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Erateina_siliquata"	0	2.60097030126006e-05	0	0	0	0	0	0	0.0220640882297716	0	0	0	0	0	0	0	0	0	0.000629922494836422	0	0	0	0	4.84555765258786e-05	0	0	0	0	0	0	0.000712015619969943	0	0	0	0	0	0	0	2.27584901360256e-05	0.000678378071362301	0	0.641765127058382	0.000719911422670197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000179977855667549	0.0857366629397406	0	0	0	0	0	0.000136550940816153	0	0	0	0.00629922494836422	0.0802206408822977	0	0	0	0	0	0	0	0	0	6.50242575315016e-06	0	0.000193822306103514	0	0	0	0	0	1.0802206408823	0.0802206408822977	0	0	0	0	0	0	0	0	0	0.00011866926999499	0	0
"Perizoma_emmelesiata"	0	2.60097030126006e-05	0	0	0	0	0	0	0.0220640882297716	0	0	0	0	0	0	0	0	0	0.000629922494836422	0	0	0	0	4.84555765258786e-05	0	0	0	0	0	0	0.000712015619969943	0	0	0	0	0	0	0	2.27584901360256e-05	0.000678378071362301	0	0.641765127058382	0.000719911422670197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000179977855667549	0.0857366629397406	0	0	0	0	0	0.000136550940816153	0	0	0	0.00629922494836422	0.0802206408822977	0	0	0	0	0	0	0	0	0	6.50242575315016e-06	0	0.000193822306103514	0	0	0	0	0	0.0802206408822977	1.0802206408823	0	0	0	0	0	0	0	0	0	0.00011866926999499	0	0
"Eois_encina"	0	0	0	0	0	0	0	0	0	0	0	0	0.0303030303030303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.606060606060606	0	0	0	0	0.0303030303030303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.181818181818182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.15151515151515	0	0	0	0	0	0	0	0	0	0	0
"Eois_mucosa"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0	0
"Eois_olivacea"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0
"Eois_tegularia"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.16666666666667	0	0.166666666666667	0	0	0	0	0	0
"Eois_sp._nr._encina"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0
"Eois_sp._nr._odatis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.166666666666667	0	1.16666666666667	0	0	0	0	0	0
"Eupithecia_lachaumei"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.111111111111111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.11111111111111	0	0	0	0.111111111111111	0
"Eupithecia_sobria"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0
"Euphitecia_yangana"	0	0	0	0	0	0	0	0	0	0.00796359499431172	0	0	0	0	0	0	0	0	0	0	0.00910125142207053	0	0.641638225255972	0	0	0	0	0	0	0	0	0	0	0.00796359499431172	0	0	0	0	0	0	0	0	0	0	0	0.0534698521046644	0	0	0	0	0	0.0534698521046644	0	0	0	0	0	0	0	0.00227531285551763	0	0	0	0	0.0637087599544937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0534698521046644	0	0	0	0	0	0	0.0534698521046644	0	0	0	0	0	0	0	0	0	0	0	1.05346985210466	0	0	0
"Euphitecia_sp._2170"	0	0.0211033012333226	0	0	0	0	0	0	0.011866926999499	0	0	0	0	0	0	0	0	0	0.0110955767445316	0	0	0	0	0.000853505903425508	0	0	0	0	0	0	0.577702871262206	0	0	0	0	0	0	0	0.0184653885791573	0.0119490826479571	0	0.000949354159959923	0.0126806591366076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00317016478415189	0.00308540101986975	0	0	0	0	0	0.110792331474944	0	0	0	0.110955767445316	0.00011866926999499	0	0	0	0	0	0	0	0	0	0.00527582530833065	0	0.00341402361370203	0	0	0	0	0	0.00011866926999499	0.00011866926999499	0	0	0	0	0	0	0	0	0	1.09628381187703	0	0
"Psaliodes_inundulata"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.111111111111111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.111111111111111	0	0	0	1.11111111111111	0
"Spargania_narangilla"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333
