"Giraffe"	"Buffalo"	"Eland"	"Zebra"	"Waterbuck"	"Wildebeest"	"Kongoni"	"Topi"	"Warthog"	"Reedbuck"	"Impala"	"Gr_Gazelle"	"Bushbuck"	"Th_Gazelle"	"Oribi"	"Dikdik"	"lion"	"Leopard"	"hyaena"	"Cheetah"	"wild_dog"	"caracal"	"canis_meso"	"canis_aureus"
"Impala"	0.00439287606678185	0.00439287606678185	0.00439287606678185	0.0209004786249433	0.0209004786249433	0.0284605817615795	0.0209004786249433	0.0209004786249433	0.0284605817615795	0.0284605817615795	1.02846058176158	0.0295863668389403	0.0154249832291661	0.0295863668389403	0.022581656139074	0.0255310905407759	0.140572034137019	0.133982720036847	0.131411889498652	0.120961650186181	0.129336363695121	0.00182364932434114	0.00182364932434114	0.00675471046416452
"Gr_Gazelle"	0.00381297097679148	0.00381297097679148	0.00381297097679148	0.0180911155801648	0.0180911155801648	0.0246553056991169	0.0180911155801648	0.0180911155801648	0.0246553056991169	0.0246553056991169	0.0246553056991169	1.04010772783754	0.0133380905929433	0.0401077278375439	0.0196030943442013	0.0377520946735997	0.122015071257327	0.11629561479214	0.114072599693316	0.105027041903234	0.111148649808144	0.00269657819097141	0.00269657819097141	0.092714532830562
"Bushbuck"	0.00659075322026961	0.00659075322026961	0.00659075322026961	0.0245719564745553	0.0245719564745553	0.0257083053819435	0.0245719564745553	0.0245719564745553	0.0257083053819435	0.0257083053819435	0.0257083053819435	0.0266761811858865	1.02330247477641	0.0266761811858865	0.0167280443341963	0.0190571447641501	0.210904103048627	0.201017973218223	0.0304675607554881	0.0181815825182104	0.197565743050438	0.00136122462601072	0.00136122462601072	0.00580725482365848
"Th_Gazelle"	0.00381297097679148	0.00381297097679148	0.00381297097679148	0.0180911155801648	0.0180911155801648	0.0246553056991169	0.0180911155801648	0.0180911155801648	0.0246553056991169	0.0246553056991169	0.0246553056991169	0.0401077278375439	0.0133380905929433	1.04010772783754	0.0196030943442013	0.0377520946735997	0.122015071257327	0.11629561479214	0.114072599693316	0.105027041903234	0.111148649808144	0.00269657819097141	0.00269657819097141	0.092714532830562
"Oribi"	0.00519167071709057	0.00519167071709057	0.00519167071709057	0.0190566562227092	0.0190566562227092	0.0282270701738425	0.0190566562227092	0.0190566562227092	0.0282270701738425	0.0282270701738425	0.0282270701738425	0.0294046415163019	0.0125460332506472	0.0294046415163019	1.02696293675072	0.0303051625618845	0.166133462946898	0.158345956871262	0.156254951329488	0.146726623218133	0.0278109353087165	0.00216465446870603	0.00216465446870604	0.00706542805475636
"Dikdik"	0.0033354043684926	0.0033354043684926	0.0033354043684926	0.0123493731149399	0.0123493731149399	0.0182364932434114	0.0123493731149399	0.0123493731149399	0.0182364932434114	0.0182364932434114	0.0182364932434114	0.0323589382916569	0.00816734775606432	0.0323589382916569	0.0173172357496483	1.11078119470542	0.106732939791763	0.101729833239024	0.100368608613014	0.0941939220555437	0.020223664862788	0.0793415139075303	0.0793415139075303	0.0847346702894731
"lion"	0.0347942873301525	0.0347942873301525	0.0347942873301525	0.0418209780861752	0.0418209780861752	0.0439287606678186	0.0418209780861752	0.0418209780861752	0.0439287606678186	0.0439287606678186	0.0439287606678186	0.0457556517214978	0.0395445193216177	0.0457556517214978	0.0415333657367246	0.0466956611588964	1.11341719456488	0.0612257635696508	0.0546350103493812	0.0337245213062936	0.0526986884840676	0.0033354043684926	0.0033354043684926	0.0109613463220756
"Leopard"	0.00235483706037118	0.00235483706037118	0.00235483706037118	0.0490592242933978	0.0490592242933978	0.0515318153987871	0.0490592242933978	0.0490592242933978	0.0515318153987871	0.0515318153987871	0.0515318153987871	0.053674899134834	0.0463887630503592	0.053674899134834	0.0487218328834653	0.0547776025133208	0.0753547859318779	1.07182253034132	0.0640910698329279	0.039561457686229	0.0618196153370793	0.00391268589380863	0.00391268589380863	0.0128585024162809
"hyaena"	0.00227645876455755	0.00227645876455755	0.00227645876455755	0.0521236614647412	0.0521236614647412	0.0547549539577717	0.0521236614647412	0.0521236614647412	0.0547549539577717	0.0547549539577717	0.0547549539577717	0.0570362998466582	0.00761689018887201	0.0570362998466582	0.052084983776496	0.058548355024258	0.0728466804658416	0.0694319923190052	1.06816251062086	0.0421006798884893	0.0587393439880677	0.00418202535887557	0.00418202535887557	0.0136880753333186
"Cheetah"	0.00210778258164335	0.00210778258164335	0.00210778258164335	0.00944938593735948	0.00944938593735948	0.0756010313663629	0.00944938593735948	0.00944938593735948	0.0756010313663629	0.0756010313663629	0.0756010313663629	0.0787702814274255	0.0068180934443289	0.0787702814274255	0.0733633116090666	0.0824196817986007	0.0674490426125871	0.0642873687401221	0.0631510198327339	1.05842632686405	0.0492298346605173	0.00588712012847148	0.00588712012847148	0.0190155003663757
"wild_dog"	0.00239539493109398	0.00239539493109398	0.00239539493109398	0.0565515364677588	0.0565515364677588	0.0587892562250551	0.0565515364677588	0.0565515364677588	0.0587892562250551	0.0587892562250551	0.0587892562250551	0.0606265362589875	0.053881566286483	0.0606265362589875	0.0101130673849878	0.0128696049126833	0.0766526377950074	0.0730595453983665	0.0640792843506193	0.0358035161167398	1.07087615448148	0.000919257493763092	0.000919257493763093	0.0110236802035943
"caracal"	0.0016677021842463	0.0016677021842463	0.0016677021842463	0.00617468655746994	0.00617468655746994	0.00911824662170569	0.00617468655746994	0.00617468655746994	0.00911824662170569	0.00911824662170569	0.00911824662170569	0.0161794691458284	0.00408367387803216	0.0161794691458284	0.00865861787482414	0.555390597352712	0.0533664698958816	0.0508649166195122	0.0501843043065068	0.0470969610277718	0.010111832431394	1.03967075695377	0.0396707569537651	0.0423673351447365
"canis_meso"	0.0016677021842463	0.0016677021842463	0.0016677021842463	0.00617468655746994	0.00617468655746994	0.00911824662170569	0.00617468655746994	0.00617468655746994	0.00911824662170569	0.00911824662170569	0.00911824662170569	0.0161794691458284	0.00408367387803216	0.0161794691458284	0.00865861787482414	0.555390597352712	0.0533664698958816	0.0508649166195122	0.0501843043065068	0.0470969610277718	0.010111832431394	0.0396707569537651	1.03967075695377	0.0423673351447365
"canis_aureus"	0.00182689105367926	0.00182689105367926	0.00182689105367926	0.00808860071254491	0.00808860071254491	0.0112578507736075	0.00808860071254491	0.00808860071254491	0.0112578507736075	0.0112578507736075	0.0112578507736075	0.185429065661124	0.00580725482365848	0.185429065661124	0.00942057073967514	0.197714230675437	0.0584605137177364	0.0557201771372175	0.0547523013332744	0.0507080009770019	0.0404201607465126	0.0141224450482455	0.0141224450482455	1.0450272893251
