"Nephrosperma_vanhoutteanum"	"Canthium_bibracteatum"	"Deckenia_nobilis"	"Paragenipa_wrightii"	"Phoenicophorium_borsigianum"	"Medusagyne_oppositifolia"	"Psychotria_pervillei"	"Alstonia_macrophylla"	"Syzygium_wrightii"	"Apis_mellifera"	"Lasioglossum_mahense"	"Hemipyrellia_germana"	"Megachile_seychellensis"	"Ornidia_obesa"	"Neophyllomyza_approximatonervis"	"Phelsuma_sp1_M_PL_090"	"Melanostoma_annulipes"	"Polistes_olivaceus"	"Ceratina_tabescens"	"Rhiparida_seychellensis"	"Unidentified_sp2_M_PL_090"	"Euodynerus_cylindricus"	"Nectarinia_dussumieri"	"Unidentified_sp5_M_PL_090"	"Rhynchium_brunneum"	"Unidentified_sp1_M_PL_090"	"Eagris_sabadius"	"Pachycerina_seychellensis"	"Scaptodrosophila_sp1_M_PL_090"	"Tricimba_seychellensis"	"Unidentified_sp3_M_PL_090"	"Unidentified_sp4_M_PL_090"
"Lasioglossum_mahense"	0.106313092726633	0.093813006605095	0.0888700058543469	0.0968915657235134	0.0947657972345608	0.0887276881245814	0.081825497064626	0.0154600133333094	0	0.0520330802146528	1.05117419058502	0.0232809741660446	0.0348955879513708	0.0271493196953126	0.0180279296320242	0.0228005260156436	0.0123536885556944	0.0221168947368947	0.00408896510487052	0.00408896510487052	0.0129617339173287	0.000858889629628302	0	0.00672220254244674	0.000858889629628302	0.00947182986728793	0.000858889629628301	0.00538286476241741	0.00586331291281844	0.00408896510487052	0.00887276881245815	0.00538286476241741
"Hemipyrellia_germana"	0.163603448433546	0.150567683072405	0.144988056600833	0.0201952567646797	0.149848144922372	0.0108948150647931	0.00827698170503838	0.0182922801029996	0	0.041757942574078	0.040741704790578	1.03715076762411	0.0275698852340293	0.029846006722064	0.0209141857423224	0.0288622461412336	0.0193910161579365	0.0272066260666896	0.00629244032436715	0.00629244032436715	0.00738192183084646	0.00101623778349998	0	0.0104267179755253	0.00101623778349998	0.00741439903351602	0.00101623778349998	0.00112195870914887	0.00941048019202534	0.00629244032436715	0.00108948150647931	0.00112195870914887
"Megachile_seychellensis"	0.134829730193234	0.125981343710259	0.0148460396883999	0.130116155513999	0.124146326043409	0.0102677743102981	0.111254773243995	0.0152245239630728	0	0.0496996300187564	0.0488538231319191	0.0220559081872235	1.04658987572686	0.0160546585231995	0.0237074615527749	0.0214107495116656	0.00726873571445663	0.0288932204063608	0.00518575885358593	0.00518575885358593	0.00621253628461575	0.000845806886837379	0	0.00871964086872854	0.000845806886837379	0.0124144341599192	0.000845806886837378	0.00722867530633329	0.00787383398189116	0.00518575885358593	0.00102677743102982	0.00722867530633329
"Ornidia_obesa"	0.136970898802473	0.0169753321194142	0.119397751191829	0.0168799806398245	0.121566768455456	0.120045764509191	0.00713933425592908	0.127690836692551	0	0.045102982945246	0.0380090475734376	0.0238768053776513	0.0160546585231995	1.04191435894291	0.0166905933599502	0.0237536238224003	0.0223118594635302	0.021958704852353	0.00526811149240279	0.00526811149240279	0.0172726879433219	0.00709393537180837	0	0.00815489362927176	0.00709393537180837	0.00620588819461526	0.00709393537180837	0.000937776702212472	0.00106095825746339	0.00526811149240279	0.0120045764509191	0.000937776702212472
"Neophyllomyza_approximatonervis"	0.0246766191184515	0.152928307872901	0.0137700834656396	0.15441272462427	0.148152940951538	0.0076704295960378	0.00773498071660678	0.157320580321222	0	0.0402889090961103	0.0315488768560424	0.0209141857423224	0.0296343269409686	0.0208632416999378	1.03613609499294	0.0199346512016144	0.0108366399308629	0.0370851957282687	0.000949100735325058	0.000949100735325058	0.00171614369492884	0.0087400322400679	0	0.0182980514821242	0.0087400322400679	0.0095275854366734	0.0087400322400679	0.00857848470134834	0.00955801924205632	0.000949100735325058	0.000767042959603779	0.00857848470134834
"Phelsuma_sp1_M_PL_090"	0.165167985754493	0.0178573667524163	0.144734457456825	0.155099420569683	0.149317457510843	0.0107627884972552	0.00807456636194136	0.0156526237632109	0	0.0407705107364435	0.0399009205273762	0.0288622461412336	0.026763436889582	0.0296920297780004	0.0199346512016144	1.0363627951953	0.0192834098338472	0.0262872660383257	0.00635261483671126	0.00635261483671126	0.00742889368643678	0.000869590209067273	0	0.00198567563109329	0.000869590209067273	0.0149692493128048	0.000869590209067273	0.00861663447609351	0.00111608542202602	0.00635261483671125	0.00107627884972552	0.0086166344760935
"Melanostoma_annulipes"	0.207084204077207	0.0166510940251013	0.187199844684593	0.0161499290000967	0.019987691153139	0.0111072671547647	0.0057758405566719	0.202710796015093	0	0.0400869841863477	0.0288252732966203	0.025854688210582	0.0121145595240944	0.0371864324392171	0.0144488532411506	0.0257112131117963	1.03482647502667	0.0224136303210431	0.00796477707989257	0.00796477707989257	0.00907550379536904	0.0112617108897274	0	0.0123024042662962	0.0112617108897274	0.00886199535767572	0.0112617108897274	0.000897218277783148	0.00104069337656883	0.00796477707989257	0.00111072671547647	0.000897218277783147
"Polistes_olivaceus"	0.132962805433634	0.125034608267077	0.0143795360825054	0.127425149892022	0.12221422572764	0.00872137551749676	0.00748223539530034	0.128446730350992	0	0.0380995820955966	0.0309636526316526	0.0217653008533517	0.0288932204063608	0.021958704852353	0.029668156582615	0.0210298128306606	0.0134481781926259	1.03478211063775	0.00511395405513978	0.00511395405513978	0.00598609160688946	0.00713592946394399	0	0.0149505924806363	0.00713592946394399	0.012193129049141	0.00713592946394399	0.00707917499400121	0.00781466301669231	0.00511395405513978	0.000872137551749677	0.00707917499400121
"Ceratina_tabescens"	0.566107550694365	0.0134598098437799	0.0168173465499685	0.0194748509630281	0.0184593648320476	0.0129251592033326	0.0064712541100746	0.0129513304700701	0	0.029342274093542	0.0286227557340936	0.0251697612974686	0.0259287942679296	0.026340557462014	0.00379640294130023	0.025410459346845	0.0238943312396777	0.0255697702756989	1.0217733673344	0.0217733673343987	0.0230658832547319	0.000719518359448341	0	0.00156075647468458	0.000719518359448341	0.0228553034990113	0.00071951835944834	0.00108193616461268	0.000841238115236241	0.0217733673343987	0.00129251592033326	0.00108193616461268
"Rhiparida_seychellensis"	0.566107550694365	0.0134598098437799	0.0168173465499685	0.0194748509630281	0.0184593648320476	0.0129251592033326	0.0064712541100746	0.0129513304700701	0	0.029342274093542	0.0286227557340936	0.0251697612974686	0.0259287942679296	0.026340557462014	0.00379640294130023	0.025410459346845	0.0238943312396777	0.0255697702756989	0.0217733673343987	1.0217733673344	0.0230658832547319	0.00071951835944834	0	0.00156075647468458	0.00071951835944834	0.0228553034990114	0.00071951835944834	0.00108193616461268	0.000841238115236241	0.0217733673343987	0.00129251592033326	0.00108193616461267
"Unidentified_sp2_M_PL_090"	0.299856482311515	0.0121943475747947	0.016410114868573	0.0154096278228953	0.0176199318163392	0.284672184267299	0.00767349712573341	0.0128304808795172	0	0.0460788732039568	0.0453660687106503	0.0147638436616929	0.0155313407115394	0.0431817198583046	0.00343228738985768	0.0148577873728736	0.0136132556930536	0.0149652290172236	0.011532941627366	0.011532941627366	1.0400001600541	0.000712804493306509	0	0.00147495121673118	0.000712804493306509	0.0123890320619713	0.000712804493306509	0.000856090434605294	0.00076214672342467	0.011532941627366	0.0284672184267299	0.000856090434605293
"Euodynerus_cylindricus"	0.0187074773456569	0.020638029852961	0.0129252281525585	0.0126591582254264	0.0156552570031194	0.00706090627164677	0.00322739446892568	0.575793215346372	0	0.0380007393710854	0.00601222740739811	0.00406495113399991	0.00422903443418689	0.0354696768590419	0.0349601289602716	0.00347836083626909	0.0337851326691822	0.03567964731972	0.000719518359448341	0.00071951835944834	0.00142560898661302	1.03198851196369	0	0.0332783888294974	0.0319885119636873	0.00142280492752759	0.0319885119636873	0.000703286568079245	0.00128987686581006	0.00071951835944834	0.000706090627164677	0.000703286568079245
"Nectarinia_dussumieri"	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0
"Unidentified_sp5_M_PL_090"	0.0202898341708996	0.284799508352141	0.0124084049682404	0.0165219224966058	0.0198248751095386	0.00694572979388888	0.00637089230987584	0.299505499465477	0	0.0401669033133123	0.0235277088985636	0.0208534359510506	0.0217991021718213	0.0203872340731794	0.0365961029642485	0.00397135126218658	0.0184536063994443	0.0373764812015907	0.000780378237342291	0.000780378237342291	0.00147495121673118	0.0166391944147487	0	1.03443916368676	0.0166391944147487	0.00169826282048706	0.0166391944147487	0.000917884583144768	0.0177999692720088	0.000780378237342291	0.000694572979388889	0.000917884583144768
"Rhynchium_brunneum"	0.0187074773456569	0.020638029852961	0.0129252281525585	0.0126591582254264	0.0156552570031194	0.00706090627164677	0.00322739446892568	0.575793215346372	0	0.0380007393710854	0.00601222740739811	0.00406495113399991	0.00422903443418689	0.0354696768590419	0.0349601289602716	0.00347836083626909	0.0337851326691822	0.03567964731972	0.000719518359448341	0.00071951835944834	0.00142560898661302	0.0319885119636873	0	0.0332783888294974	1.03198851196369	0.00142280492752759	0.0319885119636873	0.000703286568079245	0.00128987686581006	0.000719518359448341	0.000706090627164677	0.000703286568079245
"Unidentified_sp1_M_PL_090"	0.297118945487147	0.0157897657075723	0.0138472658789294	0.289738096475413	0.0201655542009439	0.00961380312465587	0.00758799144425625	0.0128052443477483	0	0.0338628069992715	0.0331514045355077	0.014828798067032	0.031036085399798	0.0155147204865382	0.0190551708733468	0.0299384986256095	0.0132929930365136	0.0304828226228524	0.0114276517495057	0.0114276517495057	0.0123890320619713	0.000711402463763792	0	0.00169826282048706	0.000711402463763792	1.02752421266481	0.000711402463763792	0.0160965609153007	0.000986860356723266	0.0114276517495057	0.000961380312465588	0.0160965609153007
"Eagris_sabadius"	0.0187074773456568	0.020638029852961	0.0129252281525585	0.0126591582254264	0.0156552570031194	0.00706090627164677	0.00322739446892568	0.575793215346372	0	0.0380007393710854	0.00601222740739811	0.00406495113399991	0.00422903443418689	0.0354696768590419	0.0349601289602716	0.00347836083626909	0.0337851326691822	0.03567964731972	0.000719518359448341	0.00071951835944834	0.00142560898661302	0.0319885119636873	0	0.0332783888294974	0.0319885119636873	0.00142280492752759	1.03198851196369	0.000703286568079245	0.00128987686581006	0.000719518359448341	0.000706090627164677	0.000703286568079245
"Pachycerina_seychellensis"	0.0281303402799295	0.0181197215713647	0.0108771852078903	0.560001341987799	0.0218717435698401	0.00630244704597911	0.00870472877843792	0.0126591582254264	0	0.0383833399050011	0.0376800533369218	0.0044878348365955	0.0361433765316664	0.00468888351106236	0.0343139388053934	0.034466537904374	0.00269165483334944	0.035395874970006	0.00108193616461268	0.00108193616461267	0.00171218086921059	0.000703286568079245	0	0.00183576916628954	0.000703286568079245	0.0321931218306015	0.000703286568079245	1.03111118566599	0.00113248259821029	0.00108193616461268	0.000630244704597912	0.0311111856659888
"Scaptodrosophila_sp1_M_PL_090"	0.0218721909961423	0.548960986851321	0.0118915817839222	0.0203846867677852	0.0239944932159577	0.00683055331613099	0.00951439015082599	0.0232177835845811	0	0.0423330672555391	0.0410431903897291	0.0376419207681013	0.0393691699094558	0.00530479128731694	0.0382320769682253	0.00446434168810407	0.00312208012970649	0.0390733150834615	0.000841238115236241	0.000841238115236241	0.00152429344684934	0.00128987686581006	0	0.0355999385440176	0.00128987686581006	0.00197372071344653	0.00128987686581006	0.00113248259821029	1.03431006167821	0.000841238115236241	0.0006830553316131	0.00113248259821029
"Tricimba_seychellensis"	0.566107550694365	0.0134598098437799	0.0168173465499685	0.0194748509630281	0.0184593648320476	0.0129251592033326	0.00647125411007459	0.0129513304700701	0	0.029342274093542	0.0286227557340936	0.0251697612974686	0.0259287942679297	0.026340557462014	0.00379640294130023	0.025410459346845	0.0238943312396777	0.0255697702756989	0.0217733673343987	0.0217733673343987	0.0230658832547319	0.000719518359448341	0	0.00156075647468458	0.000719518359448341	0.0228553034990113	0.000719518359448341	0.00108193616461268	0.000841238115236241	1.0217733673344	0.00129251592033326	0.00108193616461268
"Unidentified_sp3_M_PL_090"	0.0336054139286649	0.0109288853058096	0.0160028831871775	0.0113444046827624	0.0167804988006309	0.556419209331265	0.00887574014139221	0.0127096312889642	0	0.0628154723143717	0.0621093816872071	0.00435792602591725	0.00513388715514908	0.0600228822545954	0.00306817183841512	0.00430511539890206	0.0033321801464294	0.00436068775874838	0.00129251592033326	0.00129251592033326	0.0569344368534598	0.000706090627164678	0	0.00138914595877778	0.000706090627164678	0.00192276062493118	0.000706090627164677	0.000630244704597912	0.0006830553316131	0.00129251592033326	1.05564192093313	0.000630244704597912
"Unidentified_sp4_M_PL_090"	0.0281303402799296	0.0181197215713647	0.0108771852078903	0.560001341987799	0.0218717435698401	0.00630244704597912	0.00870472877843792	0.0126591582254264	0	0.0383833399050011	0.0376800533369219	0.0044878348365955	0.0361433765316664	0.00468888351106236	0.0343139388053934	0.034466537904374	0.00269165483334944	0.035395874970006	0.00108193616461268	0.00108193616461267	0.00171218086921059	0.000703286568079245	0	0.00183576916628954	0.000703286568079245	0.0321931218306015	0.000703286568079245	0.0311111856659888	0.00113248259821029	0.00108193616461268	0.000630244704597912	1.03111118566599
