"Pistacia_lentiscus"	"Rubus_ulmifolius"	"Rhamnus_lycioides"	"Phillyrea_angustifolia"	"Myrtus_communis"	"Olea_europaea"	"Daphne_gnidium"	"Smilax_aspera"	"Asparagus_aphyllus"	"Asparagus_aculeatus"	"Lonicera_periclymenum"	"Osyris_alba"	"Crataegus_monogyna"	"Tamus_communis"	"Pyrus_bourgaeana"	"Rubia_pregrina"	"Sylvia_atricapilla"	"Turdus_merula"	"Sylvia_borin"	"Sylvia_melanocephala"	"Erithacus_rubecula"	"Cyanopica_cyanus"	"Sylvia_cantillans"	"Turdus_philomelos"	"Ficedula_hypoleuca"	"Sylvia_communis"	"Phoenicurus_phoenicurus"	"Sturnus_unicolor"	"Sylvia_hortensis"	"Luscinia_megarhynchos"	"Muscicapa_striata"	"Saxicola_torquata"	"Sylvia_undata"
"Lonicera_periclymenum"	0.0324563403291801	0.0301383045011106	0.0295368552865097	0.0290653050878094	0.0242489735216893	0.0204772629990989	0.0230977461393169	0.0192735155596563	0.0187339475046847	0.0180678367430141	1.02525831004671	0.0180634397349358	0.00936323083888653	0.0139466923646338	0.00880384627662486	0.0128017263994682	0.122513663007353	0.122607160542981	0.120406839309216	0.119485666918723	0.0134101553949784	0.011396738849047	0.110053735028287	0.00799332914004721	0.00604229602041213	0.00631545534753075	0.00499430511626668	0.00447507649809332	0.00481159371680756	0.00334446610631548	0.00334446610631548	0.00330467264323251	0.00216704692106035
"Osyris_alba"	0.0334742124170341	0.0224359021817816	0.0218611898234241	0.0302166548242776	0.0257772761991126	0.0292555812557309	0.0156362620196022	0.0192746341572007	0.0273336639425608	0.0181490636212262	0.0180634397349358	1.02665204678231	0.00948713158679595	0.0140070709292706	0.00885155646337189	0.0128576473947026	0.122907983948186	0.123541991955802	0.120708853145478	0.119854775722983	0.0136323432051002	0.011458030798301	0.00834390583550443	0.110215203856015	0.0055085817761694	0.00524869805205523	0.00387521374186079	0.00508460098739249	0.00459769886686007	0.00275833788331778	0.00275833788331777	0.00389870953904299	0.00227339946928016
"Crataegus_monogyna"	0.0423839499276906	0.0231623150255827	0.0226540934341881	0.0223883591136714	0.038812401605571	0.0380662258361513	0.00824305410710274	0.0127494501592884	0.0124521945875288	0.0117402592388024	0.0117040385486082	0.0118589144834949	1.03465484814505	0.0141054441776402	0.0178256164968938	0.0105321684460727	0.148280050892512	0.149454441835639	0.0157998192334923	0.0159850779060921	0.0118656020806767	0.142220401307197	0.00779883179375489	0.00854322418471693	0.0050096932909145	0.00468780785861552	0.00367015517163046	0.134633853185219	0.00406577273115666	0.00308136559255169	0.00308136559255169	0.00530199716708831	0.00318720684285769
"Tamus_communis"	0.0315887745137276	0.0291348187062681	0.0285519668743183	0.028199780028841	0.0226794952351231	0.0271392759312931	0.014186411036022	0.0186389688643697	0.0181471816300474	0.017470869038217	0.0174333654557923	0.0175088386615882	0.0141054441776402	1.02382457943798	0.0134386973727596	0.0112848663693475	0.0221448542601448	0.14910961161589	0.144985988510471	0.144239152210669	0.0127668593691838	0.139143873184052	0.00841175140448202	0.00811575110196484	0.00585247994202863	0.00553444009714664	0.00425263191401751	0.00533397443904461	0.0046628146555987	0.00323931684001594	0.00323931684001594	0.00357079391683959	0.00206305636510109
"Pyrus_bourgaeana"	0.0313127424089365	0.0286112072956526	0.0280599534017497	0.0277113261177399	0.0274470214237538	0.0269932420969586	0.00986804501952703	0.015806438994331	0.0153478313237141	0.0146972655127985	0.0146730771277081	0.0147525941056198	0.023767488662525	0.0179182631636795	1.02292200432165	0.0134448323569858	0.190546053681141	0.192080976218063	0.0179555487023219	0.0170870943806786	0.0119047443618859	0.183019859850239	0.00799468366205392	0.00780678973098674	0.0055791958762957	0.00515502487809542	0.00389541914547088	0.00676387472697301	0.0044100311512228	0.00319055878693324	0.00319055878693324	0.00379293864415738	0.00229331408321523
"Rubia_pregrina"	0.0279745451367675	0.025766677480626	0.0251968297644927	0.0249848068079337	0.0176236379306723	0.0238526494564686	0.016611790180743	0.0225302265451001	0.0220784803201299	0.0213995138653747	0.0213362106657803	0.0214294123245044	0.0140428912614302	0.0150464884924633	0.0134448323569858	1.02001434074386	0.191256479136025	0.191950733756101	0.18825994150054	0.0191387332730965	0.0129813599125101	0.0120826546904693	0.00820070714443525	0.00814759745706185	0.00560864963592054	0.00518590418132361	0.00405023114459935	0.00478447123555512	0.00455878172906668	0.00286367470311771	0.0028636747031177	0.00302910982787634	0.0017039626358503
"Sylvia_atricapilla"	0.0545705794049983	0.0497051330116914	0.0486071054285426	0.0481445922324796	0.046880337210679	0.0461769674866724	0.0426439902180994	0.0431070805589212	0.0422884162219601	0.040928101303301	0.0408378876691177	0.0409693279827288	0.0395413469046699	0.00590529446937194	0.0381092107362282	0.038251295827205	1.0522319058068	0.0499240683141787	0.0393318472691492	0.0353006481584823	0.0263817647846261	0.0246722087795197	0.0172042444706715	0.0163237790239084	0.010809516724713	0.0107764388432258	0.00858804828720396	0.0114570893475341	0.00878422066519042	0.00554204898591114	0.00554204898591114	0.00651442098445034	0.00394903390185743
"Turdus_merula"	0.054142944169417	0.0492688241093417	0.0481743782662138	0.0480375672800417	0.046966033308656	0.0465124447100232	0.00851448202615464	0.0431850531242971	0.0423774752271287	0.0410143240305578	0.040869053514327	0.0411806639852674	0.0398545178228369	0.0397625630975708	0.0384161952436126	0.0383901467512203	0.0499240683141787	1.05428621141379	0.0411615731008189	0.0371115169743816	0.0239362248372259	0.0289653465482444	0.0147215701588275	0.0163578143588504	0.010762832506115	0.00828636314196199	0.00610283735650555	0.0115065806337944	0.00875556674502278	0.00549466006892308	0.00549466006892308	0.00652476590593982	0.00394074119982742
"Sylvia_borin"	0.0591337472461897	0.0556261077627228	0.0543994948921995	0.0537266813350807	0.0118954570646987	0.050426484542116	0.0485122688402041	0.0488892255873823	0.0478049904716904	0.0464546578583894	0.046310322811237	0.04642648197903	0.00486148284107456	0.0446110733878372	0.00414358816207428	0.0434446018847399	0.0453829006951721	0.0474941228086372	1.04906622863327	0.0424202345057151	0.0275701698532087	0.0188583728150515	0.0172784282371125	0.0162039913596124	0.0120795485846952	0.0120526231027539	0.00961050122388659	0.00574315743200219	0.00981290296418688	0.00614533916387201	0.00614533916387201	0.00513547207686787	0.00233400071341698
"Sylvia_melanocephala"	0.0602705738150108	0.0554903311251981	0.054263625120391	0.0537481944216878	0.0517387134844421	0.0509052378131495	0.0484147395489089	0.048490971920511	0.0475738908483645	0.0460568026738566	0.0459560257379703	0.0460979906626859	0.00491848550956679	0.0443812776032828	0.00394317562631045	0.00441663075532996	0.0407315171059411	0.0428209811242865	0.0424202345057151	1.04427106505405	0.0295180037135729	0.0208456623354515	0.0192517254970916	0.0182050580940942	0.0120746324184726	0.0120691872490725	0.00962608750263214	0.00780247906605077	0.00981364803845635	0.00616789182056722	0.00616789182056721	0.00718766837735492	0.00435959960995772
"Erithacus_rubecula"	0.073475779596517	0.0680519791932995	0.0665452120572957	0.0654985657511478	0.0636250402819786	0.0623332031477882	0.0602931404538346	0.0601789075676029	0.0586353184490092	0.0571894550058908	0.00670507769748922	0.00681617160255011	0.0047462408322707	0.00510674374767354	0.00357142330856576	0.00389440797375304	0.0395726471769392	0.0359043372558388	0.0358412208091713	0.0383734048276448	1.03638293692918	0.0189994288945169	0.0186867735328055	0.0173503613174212	0.0148268542570839	0.0148350137489576	0.0118578062148145	0.00939854018963948	0.0120541370880299	0.00755115332525492	0.00755115332525492	0.00880526008560564	0.00534230435517296
"Cyanopica_cyanus"	0.0791629308792034	0.0726932866528823	0.0715782367157418	0.0700857971939179	0.070835758023188	0.0692700403850557	0.0080497978729081	0.00854650028276751	0.00742109649319592	0.00624116774293245	0.0063315215828039	0.00636557266572276	0.0632090672476433	0.0618417214151342	0.0610066199500796	0.00402755156348976	0.0411203479658662	0.0482755775804074	0.0272398718439632	0.0301104011512077	0.0211104765494633	1.04448160377367	0.0160422873428246	0.0141591450031617	0.0119028260269462	0.0118673472833848	0.00868162922911579	0.0176195783805095	0.00892039949712359	0.00810664366676521	0.0081066436667652	0.0097184449745541	0.00587010939760656
"Sylvia_cantillans"	0.0964455586561846	0.0912926490021521	0.0899239491577497	0.0869960156088041	0.0850091941484171	0.0107514954390275	0.0828919807598016	0.00906282440545127	0.00729470227770356	0.00622448156403633	0.0786098107344905	0.00595993273964602	0.00445647531071708	0.00480671508827544	0.00342629299802311	0.00351458877618654	0.0368662381514389	0.0315462217689161	0.032088509583209	0.0357532044945987	0.0266953907611507	0.020625798012203	1.03208138191916	0.0128426485640068	0.0146964299701254	0.0199699411382933	0.0160155767924386	0.00824145850155176	0.0109495987552192	0.0100947210238813	0.0100947210238813	0.00768439908771213	0.00708709378554393
"Turdus_philomelos"	0.106624279534725	0.0142686258088618	0.0131672945268938	0.0985095129734864	0.10029222092265	0.0985346780053482	0.00827713956265484	0.00907401038089505	0.093291866656464	0.00703675034615721	0.00666110761670601	0.0918460032133456	0.00569548278981129	0.00541050073464322	0.00390339486549337	0.00407379872853093	0.0408094475597709	0.040894535897126	0.0351086479458268	0.0394442925372042	0.0289172688623686	0.0212387175047426	0.0149830899913412	1.03506139572368	0.00935928752769813	0.00930236818353812	0.00482466304837965	0.0143367033945434	0.00881065025574423	0.0042334387939043	0.0042334387939043	0.013624768045817	0.00815061926774205
"Ficedula_hypoleuca"	0.125710456365354	0.122256106927431	0.119546657360821	0.116968582036292	0.0109616586282683	0.00963860816595025	0.0101542090999559	0.111430458741343	0.00699126720187779	0.00605533844910798	0.00604229602041213	0.0055085817761694	0.0040077546327316	0.0046819839536229	0.00334751752577742	0.00336518978155232	0.0324285501741391	0.0322884975183451	0.0314068263202075	0.0313940442880289	0.0296537085141679	0.0214250868485031	0.0205750019581756	0.0112311450332378	1.02665670725625	0.019422689424721	0.0141059356957986	0.00528189685563342	0.0216755965328811	0.0133806350458018	0.0133806350458017	0.00478092752654197	0.00424544929510029
"Sylvia_communis"	0.126024944493129	0.122572229662404	0.120773421722451	0.116333476637573	0.0112331439712147	0.00937434386439459	0.112331395589084	0.00954303949102163	0.00673219942695099	0.00580196260859718	0.00631545534753075	0.00524869805205523	0.00375024628689242	0.00442755207771731	0.00309301492685725	0.00311154250879416	0.0323293165296773	0.024859089425886	0.0313368200671601	0.0313798868475885	0.0296700274979152	0.0213612251100926	0.0279579175936106	0.0111628418202457	0.019422689424721	1.0267647148603	0.021476829558589	0.00525785088028133	0.0143904635196188	0.013453158445083	0.013453158445083	0.00478907009441978	0.00426827321306452
"Phoenicurus_phoenicurus"	0.151928458924303	0.148398771117182	0.146960136039922	0.0152998744409312	0.0111386859799594	0.00908169693763867	0.137915679711197	0.00892503711236578	0.0063262429541778	0.00572316007313035	0.00624288139533335	0.00484401717732599	0.00367015517163046	0.00425263191401751	0.00292156435910316	0.00303767335844951	0.0322051810770149	0.0228856400868958	0.0312341289776314	0.0312847843835545	0.0296445155370363	0.0195336657655105	0.0280272593867675	0.00723699457256947	0.0176324196197483	0.0268460369482362	1.02615058811001	0.00598872650021838	0.0115090806180849	0.0162994681306408	0.0162994681306408	0.00552995710376457	0.00502541838500687
"Sturnus_unicolor"	0.151195144967906	0.0136312764307462	0.0128730270630066	0.0128389162029321	0.145817084302045	0.142570354107459	0.00673616273965975	0.00715696730832136	0.00753056875794554	0.00573848083362762	0.00559384562261665	0.00635575123424061	0.134633853185219	0.00533397443904461	0.00507290604522975	0.00358835342666634	0.0429640850532528	0.0431496773767291	0.0186652616540071	0.025358056964665	0.0234963504740987	0.0396440513561464	0.0144225523777156	0.0215050550918151	0.00660237106954178	0.00657231360035166	0.00598872650021838	1.03648757711991	0.0060659949419165	0.00550757201881412	0.00550757201881412	0.0196583454717623	0.0117377702435701
"Sylvia_hortensis"	0.150517223650331	0.146481535848779	0.0181894606648122	0.142537973191651	0.011445384150182	0.0100534855828792	0.00966425645609831	0.137154084188188	0.00725389071957883	0.0061525594376108	0.00601449214600945	0.00574712358357508	0.00406577273115666	0.0046628146555987	0.0033075233634171	0.00341908629680001	0.0329408274944641	0.0328333752938355	0.0318919346336074	0.0318943561249831	0.0301353427200748	0.0200708988685281	0.0191617978216336	0.0132159753836163	0.0270944956661014	0.0179880793995235	0.0115090806180849	0.0060659949419165	1.02633660147173	0.0108187765855064	0.0108187765855064	0.00555777335052192	0.0049992463736953
"Luscinia_megarhynchos"	0.195168306635543	0.190827680526783	0.189024551095865	0.0151647444875784	0.0115001459239769	0.00926310271172314	0.0108756301492017	0.00918341749930609	0.00585575535973878	0.0051501822274214	0.00557411017719246	0.00459722980552962	0.00410848745673559	0.00431908912002125	0.00319055878693324	0.0028636747031177	0.0277102449295557	0.0274733003446154	0.0266298030434454	0.0267275312224579	0.0251705110841831	0.0243199310002956	0.0235543490557231	0.0084668775878086	0.0223010584096696	0.022421930741805	0.0217326241741878	0.00734342935841882	0.0144250354473419	1.02095579344924	0.0209557934492448	0.00682986842632687	0.00631525160900892
"Muscicapa_striata"	0.195168306635543	0.190827680526783	0.189024551095865	0.0151647444875784	0.0115001459239769	0.00926310271172314	0.0108756301492017	0.00918341749930609	0.00585575535973878	0.0051501822274214	0.00557411017719246	0.00459722980552962	0.00410848745673559	0.00431908912002125	0.00319055878693324	0.0028636747031177	0.0277102449295557	0.0274733003446154	0.0266298030434454	0.0267275312224579	0.0251705110841831	0.0243199310002956	0.0235543490557231	0.0084668775878086	0.0223010584096696	0.022421930741805	0.0217326241741878	0.00734342935841882	0.0144250354473419	0.0209557934492448	1.02095579344924	0.00682986842632687	0.00631525160900892
"Saxicola_torquata"	0.19452953496926	0.0143146494033978	0.0133883538449775	0.0133871617516309	0.187954045468465	0.18374943450392	0.00760770796836254	0.00741771471788041	0.00796539257933926	0.00569459790503643	0.00550778773872084	0.00649784923173832	0.00706932955611775	0.00476105855578612	0.00379293864415738	0.00302910982787634	0.0325721049222517	0.0326238295296991	0.0222537123330941	0.031146562968538	0.0293508669520188	0.0291553349236623	0.017930264537995	0.0272495360916339	0.00796821254423662	0.00798178349069963	0.00737327613835277	0.026211127295683	0.00741036446736256	0.00682986842632687	0.00682986842632687	1.02532746110117	0.0151191591842838
"Sylvia_undata"	0.280223392529123	0.016012943362067	0.0147631317686431	0.0136366177782463	0.271847669729547	0.0152008344683588	0.0080914309910051	0.00729259386225702	0.00701907476199364	0.00498141994505813	0.00541761730265087	0.0056834986732004	0.00637441368571537	0.00412611273020217	0.00343997112482285	0.00255594395377546	0.0296177542639307	0.0295555589987056	0.0151710046372104	0.0283373974647252	0.0267115217758648	0.0264154922892295	0.0248048282494038	0.0244518578032262	0.0106136232377507	0.0106706830326613	0.0100508367700137	0.0234755404871402	0.00999849274739059	0.00947287741351338	0.00947287741351338	0.0226787387764258	1.02183424797263
