"Ficus_vogelii"	"Bridelia_micrantha"	"Halleria_lucida"	"Ficus_natalensis"	"Apodytes_dimidiata"	"Trema_orientalis"	"Dovyalis_longispina"	"Sideroxylon_inerme"	"Trichilia_emetica"	"Vepris_undulata"	"Erianthemum_dregei"	"Euclea_natalensis"	"Antidesma_venosum"	"Ekebergia_capensis"	"Strelitzia_nicholai"	"Mimusops_caffra"	"Cholorocichla_flaviventris"	"Pogoniulus_bilineatus"	"Pycnonotus_barbatus"	"Buccanodon_leucotis"	"Unidentified_sp1_M_SD_008"	"Zosterops_pallidus"	"Bycanistes_buccinator"	"Lumprocolius_corruscus"	"Andropadus_importunus"	"Tauraco_porphyrocephalus"
"Erianthemum_dregei"	0.0265803705127155	0.0260223986263384	0.0246326801737415	0.0258407519798481	0.0246527987997852	0.0246527987997852	0.0136507783396585	0.0245697208740576	0.0127369790885291	0.0232731712766228	1.02104518790316	0.0245909063940912	0.025343177624774	0.0142087502260356	0.0100934740449039	0.0114393886692847	0.0206106210774913	0.277554163727433	0.018210569561547	0.0143899981364727	0.272175646306958	0.0150454246136573	0.00446377509101631	0.014942862034417	0.0162716077230819	0.0130019983945925
"Euclea_natalensis"	0.0287008936301582	0.0280037894881624	0.0196500009000846	0.0246894447506641	0.0193027408158492	0.0193027408158492	0.0239803963714859	0.0237688650398115	0.0195885253791928	0.015071798301829	0.00702597325545462	1.02654723908137	0.0272775052519338	0.0246775005134817	0.0108659473802991	0.0148799723577029	0.0925150798969852	0.0960825644408988	0.0911211152225799	0.0871741792745897	0.0885146485668837	0.0146053234111879	0.00557683313596629	0.0159782531970297	0.0882518753488704	0.086846794171675
"Antidesma_venosum"	0.0291838818923444	0.0284876928681106	0.0210025099942953	0.0255749019099309	0.0207096231158839	0.0207096231158839	0.0248668361449556	0.0214401110285012	0.0177705101057848	0.0168234619087654	0.00633579440619351	0.0238678170954421	1.02775846529802	0.0255630251691894	0.00977373818089314	0.0134653410991375	0.0836651008922026	0.0868780058572332	0.0820802745627725	0.0780373372164979	0.0796588479094093	0.077812964051594	0.00556951219387044	0.0160430065419539	0.079397559613097	0.0775240578280358
"Ekebergia_capensis"	0.033856795161871	0.0260250770804794	0.0191770542012491	0.0305773723767026	0.0189132002854243	0.0189132002854243	0.0253360067907413	0.0195909825554716	0.0260953706423459	0.0127057952480102	0.00315750005023013	0.0191936115104857	0.0227226890392795	1.03316772487213	0.00891672345769933	0.0149842297757859	0.0767142567469035	0.0789897523357443	0.0755304419015663	0.0708655340198647	0.0151595463742386	0.0705815505758747	0.0626537446511329	0.0726525369063986	0.0721473012737046	0.0713720018812384
"Strelitzia_nicholai"	0.02747344393807	0.0267798413495997	0.0253370936733139	0.0267803498508188	0.0168066720714671	0.0168066720714671	0.0260565677846277	0.0188292396273006	0.0168172300889828	0.0088489554103004	0.00672898269660258	0.0253538772206979	0.026063301815715	0.026750170373098	1.02247040194801	0.0154305334132612	0.0200887128800246	0.192182692212177	0.188270605309332	0.184470313781962	0.015912018429385	0.0141884919003426	0.00554882070776273	0.0157638697454625	0.0152480699195274	0.0149930717806911
"Mimusops_caffra"	0.0276664714746789	0.0268914101245162	0.020351974273315	0.026932326336237	0.0203421448448407	0.0203421448448407	0.026196552246252	0.0215453777750894	0.0255150545716625	0.0103618325873537	0.00457575546771387	0.0208319613007841	0.02154454575862	0.0269716135964147	0.00925832004795672	1.02400584808306	0.121501730654135	0.12418872286239	0.120469645181362	0.0148794913383239	0.0152868733218123	0.0142516891567194	0.0062004908013016	0.117631016049716	0.016151193045722	0.116105814255185
"Cholorocichla_flaviventris"	0.0507999298198705	0.0493839453537766	0.046246556264668	0.0492129385399364	0.0464647797482919	0.0464647797482919	0.0479003234426298	0.0463576523572389	0.0463964509796475	0.0434142596120022	0.00294437443964162	0.0462575399484926	0.0478086290812586	0.0493163079087237	0.00430472418857669	0.0433934752336196	1.04529053327049	0.0467440809118349	0.0383553004580643	0.0273753559262029	0.0326396820452292	0.0310217826553203	0.0113278757287511	0.0346569579953953	0.0349138081585492	0.0310079561834911
"Pogoniulus_bilineatus"	0.0461391202939738	0.0448610221838026	0.042027292164305	0.0447057306546527	0.0419522907444821	0.0419522907444821	0.0431536375786851	0.0419191633282515	0.0415204636439889	0.0389912936194683	0.0346942704659291	0.0420361219428932	0.0434390029286166	0.0444317356888562	0.0360342547897832	0.0388089758944967	0.0409010707978556	1.05558034754597	0.0400134246155213	0.0301678211828787	0.0375624613125863	0.0280576197144678	0.010224784881369	0.0312844236140921	0.0315345720650621	0.0280068076035324
"Pycnonotus_barbatus"	0.0535529541484177	0.0520534068456734	0.0491731058006197	0.0521774473976757	0.0489135618922968	0.0489135618922968	0.0507907586291093	0.0103346503074802	0.0492095329693948	0.00709805900429941	0.00280162608639185	0.0490652158890815	0.0505109381924754	0.0522903059318536	0.043447062763692	0.0463344789159085	0.0413057081856078	0.0492472918344877	1.04709889010478	0.0327010131812984	0.0277782607644104	0.0289144460678772	0.0119963784219547	0.0339343103703566	0.030261148516324	0.030095885886234
"Buccanodon_leucotis"	0.0651485891860288	0.0637646190681222	0.0608221640749588	0.0637989210525843	0.00997417979202353	0.00997417979202353	0.0623950104999716	0.0607216241280718	0.010173383920513	0.00700437983803469	0.00287799962729454	0.0610219254922128	0.0624298697731983	0.0637789806178782	0.0553410941345885	0.00743974566916193	0.0383254982966841	0.0482685138926059	0.0425113171356879	1.04395304832759	0.0301313884993134	0.0281588856197109	0.0110717609432527	0.0293644844883263	0.0296926989357781	0.0318557371943802
"Unidentified_sp1_M_SD_008"	0.0601823617568882	0.0592285723215512	0.0565034285306609	0.0586572772647398	0.0566589044546587	0.0566589044546587	0.0114494757799491	0.056359720167979	0.00942745271012742	0.0541013914870229	0.0494864811467196	0.0563275036334715	0.0579337075704795	0.0124032652152861	0.00433964138983228	0.00694857878264197	0.0415414135121099	0.0546363073637618	0.0328288536306668	0.0273921713630122	1.05114012391525	0.0321240787401615	0.00763031548269622	0.0284870245235761	0.0335518588272653	0.0240011859748377
"Zosterops_pallidus"	0.0651295994552953	0.0637500330554955	0.0609401473075408	0.0635462040495968	0.0611155984322537	0.0611155984322537	0.0621438291184874	0.0102776658986579	0.010088806383858	0.0581702143146396	0.00300908492273146	0.0102237263878315	0.0622503712412752	0.0635233955182872	0.00425654757010279	0.0071258445783597	0.0434304957174484	0.0448921915431484	0.0375887798882403	0.0281588856197109	0.0353364866141777	1.04053289706887	0.011036531198399	0.0329925599128454	0.0348346989253661	0.0245298068451239
"Bycanistes_buccinator"	0.141924714900386	0.0128487266298201	0.0096206580741321	0.140543927725236	0.00961747513137518	0.00961747513137518	0.0118949371944831	0.00996961292727594	0.138207388947343	0.00640822558655157	0.00223188754550816	0.009759457987941	0.0111390243877409	0.140970925465049	0.00416161553082205	0.007750613501627	0.0396475650506287	0.0408991395254761	0.0389882298713527	0.0276794023581317	0.0209833675774146	0.0275913279959974	1.03260790616453	0.0376134493257439	0.0303773178532926	0.0369456276107676
"Lumprocolius_corruscus"	0.0607378494926705	0.0590281472505912	0.056029586170288	0.0593076217612567	0.0561250646067779	0.0561250646067779	0.0577332824995196	0.0559860167831729	0.0566085736324547	0.00722208982440966	0.00271688400625764	0.0101679793072007	0.011667641121421	0.0594429847415988	0.00429923720330795	0.0534686436589616	0.044108855630503	0.0455046161659522	0.0401041849831487	0.0266949858984784	0.0284870245235761	0.0299932362844049	0.0136776179366342	1.04193113484174	0.0314650100911038	0.0313666669777875
"Andropadus_importunus"	0.0605546946251795	0.0591739074500298	0.0102842634327022	0.0131803865908601	0.0563089033335771	0.0563089033335771	0.0576488229578814	0.0562150052935894	0.0560965465938881	0.0535031688514213	0.00295847413146943	0.0561602843129175	0.057743679718616	0.0590296101330311	0.00415856452350746	0.0073414513844191	0.0444357558381535	0.0458684684582722	0.035763175519292	0.0269933626688891	0.0335518588272653	0.0316679081139691	0.0110462974011973	0.0314650100911038	1.04223477675503	0.0303067196601645
"Tauraco_porphyrocephalus"	0.0654348609918564	0.0635875796113181	0.0100432023332693	0.0639195250088482	0.00996575145655856	0.00996575145655856	0.0623875203125762	0.0608562949747502	0.0614155244911393	0.00689262381335748	0.0026003996789185	0.0607927559201725	0.0620192462624287	0.0642348016931145	0.00449792153420733	0.0580529071275927	0.0434111386568876	0.0448108921656518	0.0391246516521042	0.0318557371943802	0.0264013045723215	0.0245298068451239	0.0147782510443071	0.0345033336755663	0.033337391626181	1.04058082590081
