"R1"	"R2"	"R3"	"R4"	"R5"	"R6"	"R7"	"R8"	"R9"	"R10"	"R11"	"R12"	"R13"	"R14"	"R15"	"R16"	"R17"	"R18"	"R19"	"R20"	"R21"	"R22"	"R23"	"R24"	"C1"	"C2"	"C3"	"C4"	"C5"	"C6"	"C7"	"C8"	"C9"	"C10"	"C11"	"C12"	"C13"	"C14"	"C15"	"C16"	"C17"	"C18"	"C19"	"C20"	"C21"	"C22"	"C23"
"C8"	0.00107099455674524	0.000780194316337493	0.00253591640034401	0.0014617476482745	0.00359225900123067	0.00349962390679025	0.0047990605147939	0.0919729600716622	0.0053541943996175	0.0917220902280968	0.0056086866656059	0.00498476370865276	0.00602049597017968	0.00531635069386044	0.0947855479335426	0.00386350427861192	0.0047916045793141	0.00662673303354666	0.00512488977842346	0.00929508619307674	0.00846938107776292	0.0964889918824067	0.103544123266757	0.104957466561033	0.0156038863267499	0.0139781436930917	0.0341178945296548	0.0239161246385554	0.023755485827498	0.0245064567663581	0.00954174664711813	1.05742028431292	0.00609926007519477	0.0176654083787792	0.0131354924334577	0.0117287464362719	0.0102498684087285	0.0172622610346886	0.00943817608978852	0.00496573069982604	0.00441241567668524	0.00454832436774064	0.0126007554879653	0.00428397822698095	0.00517720616333785	0.00517720616333785	0.00374848094860833
"C9"	0.0012621749722486	0.00136382331003511	0.00276878543848141	0.0022085246494125	0.00332652240832831	0.00434699070510664	0.0040084673087251	0.00578712925572735	0.00280420349229739	0.00290153102427027	0.00256706525749678	0.00403351904676117	0.00477702951238934	0.00738572789762038	0.00362699073890336	0.112009893672247	0.112442471265136	0.00486741516405938	0.00627899133990213	0.118868468809211	0.117442320588315	0.0084193697482392	0.00947610378138956	0.123693147280363	0.0272764662007022	0.0518292370030213	0.00891367404887361	0.0251496126409428	0.0396384561230279	0.00717637865765239	0.0118258187512835	0.00731911209023373	1.04935350011987	0.0224184062298438	0.00271178513777925	0.0144253593243298	0.00571649062997183	0.0187670796296471	0.0055193167259298	0.00583430721334157	0.0129082173178138	0.00508569028765762	0.00105050253141159	0.00504869988899441	0.000473805189069478	0.000473805189069478	0.00441761240287011
"C10"	0.00133426811985289	0.000632837618195033	0.00179500489709689	0.00142409194520601	0.00237435520670255	0.00387211273519083	0.112798506594127	0.00483401358344313	0.00390971142059311	0.00413491706341159	0.00464156092185758	0.00441298366698502	0.00597108088156395	0.00449156469077123	0.112404140974281	0.00509238264305363	0.0052938762942403	0.00489242863059756	0.00397394078456862	0.116794757481329	0.113507838723428	0.00936891492476445	0.00795310111982246	0.130758275745584	0.0126567523639007	0.0247930947238258	0.0276128092107357	0.0116806377713437	0.0117643435077079	0.021578692730832	0.0110775605781537	0.021198490054535	0.0224184062298438	1.05397039258349	0.00261623429050101	0.0146388441009536	0.00619941154908158	0.0178172999601172	0.00546498755393311	0.00576404176629115	0.0130124210967229	0.0234696895185064	0.0147969027319807	0.00533707247941157	0.000397655055991123	0.000397655055991123	0.00466993841948513
"C11"	0.000137623005843126	0.00220083108970005	0.00166987494427344	0.00457194082661851	0.00161509919934179	0.0031980312364877	0.00138971857150717	0.00224145855956956	0.00396603471647042	0.00369450184905065	0.00592633150966183	0.00684539695089298	0.112982694705488	0.00549985014284229	0.0069068015408598	0.00514690748514429	0.00437725892928426	0.112452236645739	0.114611870639252	0.0065119525774866	0.00804222083985972	0.117494773270999	0.121696202857668	0.0134870545726263	0.0440166217940009	0.0361722375754092	0.0170958612935676	0.0200365554737602	0.00931460778467689	0.0221911495507175	0.0331955363168584	0.0157625909201493	0.00271178513777925	0.00261623429050101	1.05025748103901	0.0203911416031444	0.00816295672090369	0.00210064150997495	0.0180276777272595	0.00143215446260058	0.000946819990271412	0.000713300282368802	0.0149861870307935	0.000550492023372504	0.00608481014288339	0.00608481014288339	0.00048168052045094
"C12"	0.00128568397254058	0.00130464775900227	0.00256925857355369	0.00287979816851181	0.00115465204112593	0.0031507643893874	0.0036401081555775	0.00265234809478847	0.00534289133342613	0.00369715632262235	0.00778445966639149	0.111121267500968	0.00498724988574472	0.00435927161967309	0.00579222737247283	0.00430888593830981	0.00462894076194262	0.112564466388334	0.0071896606675283	0.114742997896377	0.00857232126431014	0.115623494606797	0.0113170849783044	0.125997029308976	0.0260929551800454	0.0235193274379568	0.0161924237344814	0.0227458361568911	0.00357102122672191	0.0394605351620337	0.0220521057331335	0.0140744957235263	0.0144253593243298	0.0146388441009536	0.0203911416031444	1.04506889581444	0.0199289640487272	0.00979520405116345	0.00578471421956006	0.00566733594551167	0.0126958223250618	0.00510657859648826	0.00134743465727719	0.0051427358901623	0.000565854248915218	0.000565854248915218	0.00449989390389201
"C13"	0.0015544528179162	0.00146925037389654	0.00188583694833148	0.0029868004886293	0.00263468236694099	0.00353243238857727	0.00422343711693333	0.00222734741107383	0.00580271342541429	0.00399599460530193	0.137424215663468	0.13795464851764	0.00329854440304204	0.00393291434861206	0.00541645613267072	0.00344268683079296	0.00277580960002471	0.00891936572526834	0.00679504213816258	0.00702904639939691	0.00595898279328525	0.0133164450905017	0.147753184924998	0.152336376155788	0.0293850074779308	0.0096584521012472	0.0344229823994862	0.0112332240037961	0.010112122382018	0.043231333196848	0.0212457016062586	0.0153748026130928	0.00714561328746479	0.00774926443635197	0.0102036959011296	0.024911205060909	1.0472506021316	0.00179055523299468	0.0135077483227729	0.00650078283121912	0.00594265960552077	0.00614449104886227	0.00108937506696409	0.00621781127166481	0.0073876592462499	0.0073876592462499	0.00544058486270671
"C14"	0.000141119843361765	0.0016781770523276	0.00113963006113434	0.00389428052558619	0.00417934118471711	0.00184546986767825	0.00271765200407784	0.138758747309747	0.00144144413771175	0.00337011929003391	0.00292280450034857	0.00335550443986128	0.00361690001700532	0.140495245205997	0.00487956720195722	0.00936025722013713	0.00864064268255563	0.0048907541601609	0.00583232202601634	0.143528525534329	0.146478920830056	0.00943255364836849	0.0102369432740454	0.013829744649453	0.0335635410465521	0.0253913071560889	0.00456793462713129	0.0134198752064454	0.0549579385427153	0.00320750467819481	0.0310254486256202	0.0258933915520329	0.0234588495370588	0.0222716249501465	0.00262580188746869	0.0122440050639543	0.00179055523299468	1.06140318113316	0.00158899881807008	0.00108640527832947	0.0107459569899325	0.000946861452445819	0.00106205840237032	0.000564479373447061	0.000511847163702269	0.000511847163702269	0.000493919451766179
"C15"	0.0019710617699961	0.00167222045466196	0.00230212548030768	0.00325735138707216	0.00209732564405384	0.004171757718006	0.00397049619512359	0.00276563958277227	0.00287817961168182	0.0036831132881864	0.0057740665372572	0.00565572655017762	0.00663643278740994	0.00444996162154635	0.00357093657154788	0.00516050275951672	0.00442881769881841	0.00726249398930395	0.180338492800884	0.00749942131920599	0.00792129808726079	0.0123773760299623	0.193657815322296	0.193164053459617	0.0334444090932391	0.0295311435432713	0.021051873826644	0.013167495515491	0.0129888793738084	0.0107533394051092	0.0221918330537429	0.018876352179577	0.009198861209883	0.00910831258988852	0.0300461295454325	0.00964119036593343	0.0180103310970305	0.00211866509076011	1.03461545624119	0.00816954051806425	0.00743438914635819	0.00756046556084026	0.00127592116986973	0.00788424707998438	0.0096828907661148	0.0096828907661148	0.00689871619498633
"C16"	0.0020618972662295	0.000163061926302706	0.184357432257087	0.000348456092148942	0.00264865027471751	0.185450625784112	0.00540983607306425	0.00123774710338953	0.00683847867433549	0.00690224052028565	0.00445231040942418	0.00295494165977869	0.00290646616360339	0.000758581412234128	0.0027282399132762	0.00369313149752133	0.00718509580717937	0.0057875287405132	0.00427736585089118	0.0110437043120272	0.00502026683747101	0.00787140597714485	0.0105032700234378	0.202065932090491	0.00326123852605413	0.0419152907153657	0.0435526650183703	0.0511703673034503	0.00320680883175717	0.0106940391229586	0.0025955183218473	0.00993146139965208	0.00972384535556927	0.00960673627715192	0.00238692410433431	0.00944555990918611	0.0086677104416255	0.00144854037110596	0.00816954051806426	1.08421443612676	0.0080054764540909	0.00811827977731395	0.000704338259609949	0.008247589064918	0.000525163501171892	0.000525163501171892	0.00721664043180324
"C17"	0.00294140657330837	0.000234956059066167	0.00368513404313595	0.000483399162305279	0.00114438907448679	0.00475204898263837	0.0069569467663199	0.00409374428257689	0.00352014094455247	0.00362710680734888	0.00357048401955855	0.00589071459808671	0.00263991797441573	0.00347403952571086	0.00561016225695735	0.00567660341499335	0.00712541228554041	0.00633900666806054	0.00448914335701398	0.273390515515541	0.0118646410398963	0.00874398158580043	0.00815492754513168	0.288257844184221	0.00469912118132334	0.0343879543899234	0.0151242832541582	0.0235727090145852	0.00425811562291427	0.0139459327892486	0.00347820344534757	0.0132372470300557	0.0322705432945344	0.0325310527418073	0.00236704997567853	0.0317395558126545	0.0118853192110415	0.0214919139798651	0.0111515837195373	0.0120082146811364	1.02982281697197	0.0114544141342993	0.00103126002892163	0.0117656262932335	0.000407746377256584	0.000407746377256584	0.0102949230065793
"C18"	0.00301483803205785	0.000159446664831251	0.00232746325284368	0.000353921888758222	0.00362510194300343	0.00626172444334531	0.27330420276856	0.0015877764025243	0.0047425416421995	0.00484609639597611	0.00617524631982684	0.00400574041432744	0.00146536537386902	0.000804617199347359	0.0083445909446748	0.00246588168771441	0.00260432833139836	0.00298086459031499	0.00324339585305156	0.0126347343093556	0.00876449465437943	0.00821165353758303	0.00928851287505565	0.295454127141669	0.00318893329662501	0.0147785850628393	0.0614001959194635	0.00417050631921276	0.00299571926468755	0.0144693687342198	0.0027226531349776	0.0136449731032219	0.0127142257191441	0.0586742237962659	0.001783250705922	0.0127664464912206	0.0122889820977245	0.00189372290489164	0.0113406983412604	0.0121774196659709	0.0114544141342993	1.05610263357363	0.00122624453981798	0.0120593521282314	0.000464425643752783	0.000464425643752783	0.0105519331122025
"C19"	0.000146748157422208	0.00202944140000417	0.000420507365004052	0.00235543043567009	0.000500272984685002	0.00262657198311708	0.00427575593304149	0.00364600734217707	0.00326098287298962	0.00366458078718472	0.003614892875295	0.00538523478886071	0.275208256859946	0.00285124890585584	0.276847755911903	0.004702889205573	0.0029178706056704	0.00740040821558139	0.00860147578895868	0.00724698069121468	0.00899361852482668	0.0147861031056899	0.0108023124986199	0.0143813194273764	0.0405888280000834	0.0392493294562098	0.00485944407165295	0.00342191920142191	0.0032242541743044	0.0384522734091471	0.00456384649932291	0.0378022664638958	0.00262625632852897	0.0369922568299517	0.0374654675769838	0.00336858664319298	0.00217875013392819	0.00212411680474064	0.00191388175480459	0.00105650738941492	0.00103126002892164	0.00122624453981798	1.06900700159648	0.000586992629688834	0.000540115624930994	0.000540115624930994	0.000513618550977729
"C20"	0.288913947134192	0.000116989388731316	0.00225359077159269	0.000241749087813521	0.000934796038209746	0.00365502560883252	0.00516322295134789	0.0013327936388796	0.00196936841312815	0.00207680486154558	0.00345688742476336	0.0039206842875159	0.00118037209516252	0.000503548169947883	0.00351556894234815	0.00227885514291839	0.00235355925955026	0.0027033182911569	0.00312944540681861	0.00793535852984127	0.00387900280521525	0.00529273707387328	0.00629222219242622	0.313566819150855	0.00233978777462632	0.0140222077769857	0.0146541023898687	0.00268370907508467	0.00168950934281636	0.0134898135165893	0.00174663578715086	0.0128519346809428	0.012621749722486	0.0133426811985289	0.00137623005843126	0.0128568397254058	0.0124356225433296	0.00112895874689412	0.0118263706199766	0.012371383597377	0.0117656262932335	0.0120593521282314	0.000586992629688834	1.15565578853677	0.000314611109621311	0.000314611109621311	0.0111988149696734
"C21"	0.000157305554810656	0.00166839841721127	0.0025104795695317	0.00198884462819142	0.00408636259307962	0.00238380701577275	0.00226969107400963	0.00509223853246201	0.00440747427768176	0.00667515162475235	0.00617385229284111	0.00596608089939217	0.00526343584216759	0.00449248007898451	0.00337841415672832	0.00443558742173709	0.00501508682347158	0.00621460196042354	0.0101552696237396	0.00370892637746222	0.00521078474256393	0.0103449309055448	0.549651517882662	0.0154159443714442	0.0333679683442254	0.00508634173888431	0.0330957130344781	0.0314705694652406	0.0314679661651873	0.00449296028437669	0.00448624695372206	0.0310632369800271	0.00236902594534739	0.00198827527995562	0.030424050714417	0.00282927124457609	0.0295506369849996	0.00204738865480908	0.0290486722983444	0.00157549050351568	0.000815492754513167	0.000928851287505566	0.00108023124986199	0.000629222219242623	1.02748257589413	0.0274825758941331	0.000550569441837295
"C22"	0.000157305554810656	0.00166839841721127	0.0025104795695317	0.00198884462819142	0.00408636259307963	0.00238380701577275	0.00226969107400963	0.00509223853246201	0.00440747427768176	0.00667515162475235	0.00617385229284111	0.00596608089939217	0.00526343584216759	0.00449248007898451	0.00337841415672832	0.00443558742173709	0.00501508682347158	0.00621460196042354	0.0101552696237396	0.00370892637746222	0.00521078474256393	0.0103449309055448	0.549651517882663	0.0154159443714442	0.0333679683442254	0.00508634173888431	0.0330957130344781	0.0314705694652406	0.0314679661651873	0.00449296028437669	0.00448624695372206	0.0310632369800271	0.00236902594534739	0.00198827527995562	0.030424050714417	0.00282927124457609	0.0295506369849996	0.00204738865480908	0.0290486722983444	0.00157549050351568	0.000815492754513167	0.000928851287505565	0.00108023124986199	0.000629222219242623	0.0274825758941331	1.02748257589413	0.000550569441837295
"C23"	0.0055994074848367	0.000204731430279803	0.0039437838502872	0.000423060903673661	0.00163589306686705	0.00639629481545691	0.0090356401648588	0.0023323888680393	0.00344639472297425	0.00363440850770476	0.00604955299333588	0.00686119750315282	0.00206565116653441	0.000881209297408796	0.00615224564910925	0.00398799650010718	0.00411872870421296	0.00473080700952458	0.00547652946193257	0.0138868774272222	0.00678825490912669	0.00926228987927825	0.0110113888367459	0.548741933513997	0.00409462860559607	0.024538863609725	0.0256446791822702	0.00469649088139817	0.00295664134992863	0.0236071736540313	0.00305661262751401	0.02249088569165	0.0220880620143505	0.0233496920974256	0.0024084026022547	0.0224994695194601	0.0217623394508268	0.00197567780706471	0.020696148584959	0.0216499212954097	0.0205898460131586	0.0211038662244049	0.00102723710195546	0.0223976299393468	0.000550569441837295	0.000550569441837295	1.01959792619693
