"Nephrosperma_vanhoutteanum"	"Erythroxylum_sechellarum"	"Dillenia_ferruginea"	"Chrysobalanus_icaco"	"Phoenicophorium_borsigianum"	"Syzygium_wrightii"	"Dillenia_suffruticosa"	"Nepenthes_pervillei"	"Memecylon_eleagni"	"Canthium_bibracteatum"	"Soulamea_terminaloides"	"Pittosporum_senacia"	"Excoecaria_benthiamiana"	"Apis_mellifera"	"Lasioglossum_mahense"	"Nectarinia_dussumieri"	"Unidentified_sp3_M_PL_129"	"Xylocopa_caffra"	"Unidentified_sp2_M_PL_129"	"Hemipyrellia_germana"	"Unidentified_sp1_M_PL_129"	"Pachycerina_seychellensis"	"Ornidia_obesa"	"Eristalinus_vicarians"	"Rhiparida_seychellensis"	"Hemipyrellia_sp1_M_PL_129"	"Mabuya_sechellensis"	"Rhynchium_brunneum"	"Phelsuma_sp1_M_PL_129"	"Chalcidoma_disjunctum"	"Dichaetomyia_fasciculifera"	"Neophyllomyza_approximatonervis"	"Simosyrphus_aegyptius"	"Tricimba_seychellensis"
"Soulamea_terminaloides"	0.000796374814688272	0.000842232146495868	0.034808940647834	0.000937675610739248	0.000585930273236602	0.00104957610236172	0.000284203314841962	0.0271862259110658	0.00156315451140472	0.000842232146495868	1.2411278539561	0.0230602559975848	0.000248677900486717	0.0044762022087609	0.00683585318776035	0.000261236878692713	9.76550455394336e-05	7.10508287104905e-05	9.76550455394336e-05	0.00374213094347612	0.138361535985509	0.000210558036623967	0.00619951665588998	0.00291401690503217	0.127593679460393	0.00271862259110658	0.000104957610236172	0.000105279018311984	0.000237686746017551	0.00019539431392559	0.12411278539561	0.12411278539561	0.000105279018311984	0.12411278539561
"Pittosporum_senacia"	0.00104768274052681	0.00113843001887868	0.00703021164749618	0.000248758532460683	0.00107398144449681	0.000316121059440685	0.000115590547929338	0.106827758448818	0.0040461464581951	0.00113843001887868	0.115301279987924	1.09494780069885	0.000101141729438171	0.00182055112988708	0.0125297835191294	7.30718613541825e-05	0.000178996907416135	2.88976369823346e-05	0.000178996907416135	0.0007760930261038	0.569686804193099	0.00028460750471967	0.0113857970096315	0.0111885441521562	0.012233149163542	0.0106827758448818	3.16121059440686e-05	0.000142303752359835	0.000206225896031871	0.000505768307274387	0.0115301279987924	0.0115301279987924	0.000142303752359835	0.0115301279987924
"Excoecaria_benthiamiana"	0.0351895548339814	0.0373909583798316	0.0369861844027814	0.0357644561564607	0.00207572354592353	0.0402493920085152	0.0354140788122854	0.00431940561666583	0.0362207710044351	0.0373909583798316	0.00124338950243358	0.000101141729438171	1.03098731896075	0.557771741293495	0.0242167747024412	0.00998568189359496	0.000345953924320588	0.00885351970307135	0.000345953924320588	0.0136843003338731	0.000606850376629027	0.0093477395949579	0.00413055900194472	0.00495953693722097	0.0038229573905215	0.000431940561666583	0.00402493920085152	0.00467386979747895	0.00988986500651509	0.00452759637555439	0.000124338950243358	0.000124338950243358	0.00467386979747895	0.000124338950243358
"Apis_mellifera"	0.0703791096679629	0.0747819167596632	0.0739723688055628	0.0715289123129213	0.00415144709184706	0.0804987840170304	0.0708281576245708	0.00863881123333165	0.0724415420088702	0.0747819167596632	0.00248677900486717	0.000202283458876342	0.0619746379214995	1.11554348258699	0.0484335494048824	0.0199713637871899	0.000691907848641176	0.0177070394061427	0.000691907848641176	0.0273686006677462	0.00121370075325805	0.0186954791899158	0.00826111800388945	0.00991907387444195	0.007645914781043	0.000863881123333166	0.00804987840170304	0.0093477395949579	0.0197797300130302	0.00905519275110878	0.000248677900486717	0.000248677900486717	0.00934773959495791	0.000248677900486717
"Lasioglossum_mahense"	0.0845483167834645	0.0923134637213726	0.0895320621736114	0.00577116476826034	0.0927776898155942	0.0100475797847618	0.00395375913509244	0.0935655468019025	0.091711359366895	0.0923134637213726	0.00488275227697168	0.00178996907416135	0.00345953924320588	0.0622717063777059	1.08240638118193	0.00196661877318624	0.015462948302599	0.000988439783773109	0.015462948302599	0.0109198249905474	0.0107398144449681	0.0230783659303432	0.0183097608975514	0.0208204746010521	0.00944148144505831	0.00935655468019026	0.00100475797847618	0.0115391829651716	0.0150961441090536	0.0114639199208619	0.000488275227697168	0.000488275227697168	0.0115391829651716	0.000488275227697168
"Nectarinia_dussumieri"	0.0138718664651645	0.00626799501725033	0.0200906052650652	0.288368931957763	0.000589985631955872	0.312375055560877	0.00570610393919712	0.00135638399050823	0.00608927474742813	0.00626799501725033	0.000653092196731784	3.65359306770912e-05	0.00499284094679748	0.0898711370423547	0.00688316570615184	1.07929899421572	9.8330938659312e-05	0.00142652598479928	9.8330938659312e-05	0.0813080547422215	0.000219215584062548	0.00156699875431258	0.00214469892555734	0.00089679774247934	0.0020743697461797	0.000135638399050823	0.0312375055560878	0.000783499377156291	0.0335494833002818	0.000761159343428517	6.53092196731784e-05	6.53092196731784e-05	0.000783499377156291	6.53092196731784e-05
"Unidentified_sp3_M_PL_129"	0.00845483167834645	0.00923134637213727	0.00895320621736114	0.000577116476826034	0.609277768981559	0.00100475797847618	0.000395375913509244	0.00935655468019026	0.00917113593668951	0.00923134637213727	0.000488275227697168	0.000178996907416135	0.000345953924320588	0.00622717063777059	0.108240638118193	0.000196661877318624	1.10154629483026	9.88439783773109e-05	0.10154629483026	0.00109198249905474	0.00107398144449681	0.00230783659303432	0.00183097608975514	0.00208204746010521	0.000944148144505831	0.000935655468019026	0.000100475797847618	0.00115391829651716	0.00150961441090536	0.00114639199208619	4.88275227697168e-05	4.88275227697168e-05	0.00115391829651716	4.88275227697168e-05
"Xylocopa_caffra"	0.0100541585239947	0.0106831309656662	0.0105674812579375	0.010218416044703	0.000593063870263866	0.0114998262881472	0.581546879660653	0.00123411589047595	0.0103487917155529	0.0106831309656662	0.000355254143552453	2.88976369823346e-05	0.00885351970307135	0.159363354655284	0.00691907848641177	0.00285305196959856	9.8843978377311e-05	1.14538671991516	9.88439783773109e-05	0.00390980009539232	0.000173385821894008	0.00267078274141654	0.00118015971484135	0.00141701055349171	0.001092273540149	0.000123411589047595	0.00114998262881472	0.00133539137070827	0.00282567571614717	0.00129359896444411	3.55254143552453e-05	3.55254143552453e-05	0.00133539137070827	3.55254143552452e-05
"Unidentified_sp2_M_PL_129"	0.00845483167834645	0.00923134637213727	0.00895320621736114	0.000577116476826034	0.609277768981559	0.00100475797847618	0.000395375913509244	0.00935655468019026	0.00917113593668951	0.00923134637213727	0.000488275227697168	0.000178996907416135	0.000345953924320588	0.00622717063777059	0.108240638118193	0.000196661877318624	0.10154629483026	9.88439783773109e-05	1.10154629483026	0.00109198249905474	0.00107398144449681	0.00230783659303432	0.00183097608975514	0.00208204746010521	0.000944148144505831	0.000935655468019026	0.000100475797847618	0.00115391829651716	0.00150961441090536	0.00114639199208619	4.88275227697168e-05	4.88275227697168e-05	0.00115391829651716	4.88275227697168e-05
"Hemipyrellia_germana"	0.0122310621368594	0.00729303345872259	0.195469294876469	0.197071492454294	0.00218396499810948	0.213601210857654	0.00521306679385642	0.00799148723944282	0.00726200436675127	0.00729303345872259	0.00623688490579353	0.000258697675367934	0.00456143344462437	0.0821058020032386	0.0254795916446106	0.0542053698281476	0.00036399416635158	0.0013032666984641	0.00036399416635158	1.0737522993158	0.0015521860522076	0.00182325836468065	0.0203460782115912	0.00170689926978819	0.0201706179782263	0.000799148723944282	0.0213601210857654	0.000911629182340324	0.0233986314419086	0.000907750545843909	0.000623688490579353	0.000623688490579353	0.000911629182340324	0.000623688490579353
"Unidentified_sp1_M_PL_129"	0.00209536548105363	0.00227686003775736	0.0140604232949924	0.000497517064921367	0.00214796288899362	0.000632242118881371	0.000231181095858677	0.213655516897637	0.0080922929163902	0.00227686003775736	0.230602559975848	0.1898956013977	0.000202283458876342	0.00364110225977416	0.0250595670382589	0.000146143722708365	0.00035799381483227	5.77952739646692e-05	0.00035799381483227	0.0015521860522076	1.1393736083862	0.00056921500943934	0.0227715940192629	0.0223770883043125	0.024466298327084	0.0213655516897637	6.32242118881371e-05	0.00028460750471967	0.000412451792063742	0.00101153661454877	0.0230602559975848	0.0230602559975848	0.00028460750471967	0.0230602559975848
"Pachycerina_seychellensis"	0.0110662447465305	0.29764967003436	0.0116788879270839	0.00552143407722726	0.00692350977910295	0.00646759741441373	0.00534156548283309	0.00730031128823102	0.0117252072411261	0.29764967003436	0.000526395091559918	0.000142303752359835	0.00467386979747895	0.0841296563546211	0.0807742807562011	0.00156699875431258	0.00115391829651716	0.00133539137070827	0.00115391829651716	0.00273488754702097	0.000853822514159011	1.07441241750859	0.00189791992153149	0.00219568203396386	0.00122052830186438	0.000730031128823102	0.000646759741441373	0.037206208754295	0.00249113386586313	0.00146565090514076	5.26395091559918e-05	5.26395091559918e-05	0.037206208754295	5.26395091559918e-05
"Ornidia_obesa"	0.00715676057290129	0.00759167968612596	0.283744183918294	0.00768797378525949	0.00549292826926542	0.00863369961347429	0.0023603194296827	0.29761062612514	0.0155398459348841	0.00759167968612596	0.015498791639725	0.00569289850481573	0.00206527950097236	0.0371750310175025	0.0640841631414299	0.00214469892555734	0.00091548804487757	0.000590079857420675	0.00091548804487757	0.0305191173173868	0.0341573910288944	0.00189791992153149	1.05813548100434	0.0317035433543745	0.0299242975558019	0.029761062612514	0.000863369961347429	0.000948959960765744	0.00205616339016431	0.00194248074186051	0.0015498791639725	0.0015498791639725	0.000948959960765745	0.0015498791639725
"Eristalinus_vicarians"	0.00811684280809405	0.00878272813585545	0.0166355116220294	0.00313069272167737	0.00624614238031564	0.00375015622199779	0.00283402110698341	0.300399921921716	0.292628838804873	0.00878272813585545	0.00728504226258042	0.00559427207607811	0.00247976846861049	0.0446358324349887	0.0728716611036825	0.00089679774247934	0.00104102373005261	0.000708505276745853	0.00104102373005261	0.00256034890468229	0.0335656324564687	0.00219568203396386	0.0317035433543745	1.06661859704278	0.00239205538846099	0.0300399921921716	0.000375015622199779	0.00109784101698193	0.00172782275688212	0.0365786048506092	0.000728504226258043	0.000728504226258043	0.00109784101698193	0.000728504226258043
"Rhiparida_seychellensis"	0.00467382044379669	0.00488211320745752	0.281815572211597	0.00747272562636224	0.00283244443351749	0.00828915475119326	0.002184547080298	0.0174274033464224	0.00519452043054994	0.00488211320745752	0.318984198650983	0.00611657458177101	0.00191147869526075	0.0344066165146935	0.0330451850577041	0.0020743697461797	0.000472074072252916	0.0005461367700745	0.000472074072252916	0.0302559269673394	0.0366994474906261	0.00122052830186438	0.0299242975558019	0.00239205538846099	1.06007997708626	0.00174274033464224	0.000828915475119327	0.00061026415093219	0.00160788554908544	0.000649315053818743	0.0318984198650983	0.0318984198650983	0.00061026415093219	0.0318984198650983
"Hemipyrellia_sp1_M_PL_129"	0.00536406766555334	0.00584024903058481	0.021261693737312	0.000899334123164135	0.00561393280811415	0.00121387777574291	0.00049364635619038	0.573959558512968	0.0214722282643707	0.00584024903058481	0.0135931129555329	0.0106827758448818	0.000431940561666583	0.00777493010999849	0.0654958827613318	0.000271276798101647	0.000935655468019026	0.000123411589047595	0.000935655468019026	0.00239744617183285	0.064096655069291	0.0014600622576462	0.059522125225028	0.0600799843843432	0.00348548066928449	1.0573959558513	0.000121387777574291	0.000730031128823101	0.00101539905516651	0.00268402853304634	0.00135931129555329	0.00135931129555329	0.000730031128823102	0.00135931129555329
"Mabuya_sechellensis"	0.0197035630744968	0.00517407793153098	0.0160535214512057	0.0303237525217781	0.00060285478708571	0.574210523585458	0.00459993051525888	0.00121387777574291	0.00502914773460213	0.00517407793153098	0.000524788051180861	3.16121059440686e-05	0.00402493920085152	0.0724489056153274	0.00703330584933328	0.0624750111121755	0.000100475797847618	0.00114998262881472	0.000100475797847618	0.0640803632572961	0.000189672635664411	0.00129351948288275	0.00172673992269486	0.000750031244399557	0.00165783095023865	0.000121387777574291	1.05742105235855	0.000646759741441373	0.0607049795376286	0.000628643466825267	5.24788051180861e-05	5.24788051180861e-05	0.000646759741441373	5.24788051180861e-05
"Rhynchium_brunneum"	0.0110662447465305	0.564316336701026	0.0116788879270839	0.00552143407722726	0.00692350977910295	0.00646759741441373	0.00534156548283309	0.00730031128823101	0.0117252072411261	0.030983003367693	0.000526395091559918	0.000142303752359835	0.00467386979747895	0.0841296563546212	0.0807742807562011	0.00156699875431258	0.00115391829651716	0.00133539137070827	0.00115391829651716	0.00273488754702097	0.000853822514159011	0.07441241750859	0.00189791992153149	0.00219568203396386	0.00122052830186438	0.000730031128823102	0.000646759741441373	1.07053954208763	0.00249113386586313	0.00146565090514076	5.26395091559918e-05	5.26395091559918e-05	0.00387287542096163	5.26395091559918e-05
"Phelsuma_sp1_M_PL_129"	0.277885660145452	0.00996453546345251	0.0154846386258105	0.0191819611888051	0.00452884323271608	0.303524897688143	0.00565135143229434	0.00507699527583257	0.0097609858343909	0.00996453546345251	0.000594216865043877	0.000103112948015935	0.00494493250325754	0.0890087850586359	0.0528365043816876	0.0335494833002818	0.00075480720545268	0.00141283785807358	0.00075480720545268	0.0350979471628629	0.000618677688095613	0.00249113386586313	0.00205616339016431	0.00172782275688212	0.00160788554908544	0.000507699527583257	0.0303524897688143	0.00124556693293156	1.07666676645972	0.00122012322929886	5.94216865043877e-05	5.94216865043878e-05	0.00124556693293156	5.94216865043877e-05
"Chalcidoma_disjunctum"	0.0108696179506348	0.0117252072411261	0.0120093295067469	0.0053620513201906	0.00687835195251713	0.00628643466825267	0.00517439585777644	0.0268402853304633	0.563785449345376	0.0117252072411261	0.000976971569627952	0.000505768307274387	0.00452759637555439	0.081496734759979	0.0802474394460332	0.00152231868685703	0.00114639199208619	0.00129359896444411	0.00114639199208619	0.00272325163753173	0.00303460984364632	0.00293130181028152	0.00388496148372103	0.0731572097012184	0.00129863010763749	0.00268402853304634	0.000628643466825267	0.00146565090514076	0.00244024645859773	1.07047318116817	9.76971569627952e-05	9.76971569627952e-05	0.00146565090514076	9.76971569627952e-05
"Dichaetomyia_fasciculifera"	0.000398187407344136	0.000421116073247934	0.017404470323917	0.000468837805369624	0.000292965136618301	0.000524788051180861	0.000142101657420981	0.0135931129555329	0.000781577255702361	0.000421116073247934	0.620563926978049	0.0115301279987924	0.000124338950243358	0.00223810110438045	0.00341792659388018	0.000130618439346357	4.88275227697168e-05	3.55254143552452e-05	4.88275227697168e-05	0.00187106547173806	0.0691807679927544	0.000105279018311984	0.00309975832794499	0.00145700845251608	0.0637968397301966	0.00135931129555329	5.24788051180861e-05	5.26395091559918e-05	0.000118843373008775	9.76971569627952e-05	1.06205639269781	0.0620563926978049	5.26395091559918e-05	0.0620563926978049
"Neophyllomyza_approximatonervis"	0.000398187407344136	0.000421116073247934	0.017404470323917	0.000468837805369624	0.000292965136618301	0.000524788051180861	0.000142101657420981	0.0135931129555329	0.000781577255702361	0.000421116073247934	0.620563926978049	0.0115301279987924	0.000124338950243358	0.00223810110438045	0.00341792659388018	0.000130618439346357	4.88275227697168e-05	3.55254143552453e-05	4.88275227697168e-05	0.00187106547173806	0.0691807679927544	0.000105279018311984	0.00309975832794499	0.00145700845251608	0.0637968397301966	0.00135931129555329	5.24788051180861e-05	5.26395091559918e-05	0.000118843373008775	9.76971569627952e-05	0.0620563926978049	1.06205639269781	5.26395091559918e-05	0.0620563926978049
"Simosyrphus_aegyptius"	0.0110662447465305	0.030983003367693	0.0116788879270839	0.00552143407722726	0.00692350977910295	0.00646759741441373	0.00534156548283309	0.00730031128823102	0.0117252072411261	0.564316336701026	0.000526395091559918	0.000142303752359835	0.00467386979747895	0.0841296563546212	0.0807742807562011	0.00156699875431258	0.00115391829651716	0.00133539137070827	0.00115391829651716	0.00273488754702097	0.000853822514159011	0.0744124175085899	0.00189791992153149	0.00219568203396386	0.00122052830186438	0.000730031128823102	0.000646759741441373	0.00387287542096163	0.00249113386586313	0.00146565090514076	5.26395091559918e-05	5.26395091559918e-05	1.07053954208763	5.26395091559918e-05
"Tricimba_seychellensis"	0.000398187407344136	0.000421116073247934	0.017404470323917	0.000468837805369624	0.000292965136618301	0.000524788051180861	0.000142101657420981	0.0135931129555329	0.000781577255702361	0.000421116073247934	0.620563926978049	0.0115301279987924	0.000124338950243358	0.00223810110438045	0.00341792659388018	0.000130618439346357	4.88275227697168e-05	3.55254143552453e-05	4.88275227697168e-05	0.00187106547173806	0.0691807679927544	0.000105279018311984	0.00309975832794499	0.00145700845251608	0.0637968397301966	0.00135931129555329	5.24788051180861e-05	5.26395091559918e-05	0.000118843373008775	9.76971569627952e-05	0.0620563926978049	0.0620563926978049	5.26395091559918e-05	1.0620563926978
