"Guarea_guidonia"	"Clusia_rosea"	"Ocotea_coriacea"	"Roystonea_borinquena"	"Cupania_americana"	"Cecropia_schreberiana"	"Clusia_gundlachi"	"Hyeronima_clusioides"	"Ficus_sp1_M_SD_005"	"Margravia_rectiflora"	"Persea_americana"	"Phoradendron_sp1_M_SD_005"	"Alchornea_latifolia"	"Anthurium_scandens"	"Ardisia_obovata"	"Bursera_simaruba"	"Chrysophyllum_argenteum"	"Comocladia_glabra"	"Dendropemon_bicolor"	"Guapira_fragrans"	"Petitia_dominguensis"	"Syzigium_malaccensis"	"Unidentified_sp1_M_SD_005"	"Unidentified_sp2_M_SD_005"	"Zanthoxylum_martinicensis"	"Loxigilla_portoricensis"	"Margarops_fuscatus"	"Columba_squamosa"	"Turdus_plumbeus"	"Vireo_altiloquous"	"Spindalis_portoricensis"	"Euphonia_musica"	"Tyrannus_caudifasciatus"	"Tyrannus_dominicensis"	"Molothrus_bonariensis"	"Myarchus_antillarum"	"Coereba_flaveola"	"Vireo_latimeri"
"Persea_americana"	0.0172538952079991	0.0178637398388553	0.0157462921971335	0.00111586487544399	0.00167105000665457	0.00164000097292535	0.0151235143854416	0.0533720383477326	0.0145928647043998	0.0146539438013206	1.06744076695465	0	0.000524136097481365	0	0.0533720383477326	0.000524136097481365	0.0140687286069185	0.000524136097481365	0	0.0140687286069185	0.000530649681041808	0.0140687286069185	0.000524136097481365	0.00058521519440218	0.0140687286069185	0.0104827219496273	0.309512029352206	0.00530649681041808	0.00819301272163052	0.00271380601772769	0.320232230086395	0	0.0014378246006666	0.00224679485908411	0.00127598141706109	0.00271380601772769	0.00127598141706109	0.00127598141706109
"Phoradendron_sp1_M_SD_005"	0	0	0	0	0	0	0	0	0	0	0	1.11111111111111	0	0.111111111111111	0	0	0	0	0.111111111111111	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0
"Alchornea_latifolia"	0.0358460096923588	0.0372009023146884	0.00485800670951052	0.00237615312382558	0.0320203749791553	0.0317731984997337	0.0316317224821714	5.24136097481365e-05	0.0303929039611227	0.00213319318799147	0.00104827219496273	0	1.02939704537591	0	5.24136097481365e-05	0.0293970453759081	0.000995858585214594	0.0293970453759081	0	0.000995858585214594	0.00123881852104871	0.000995858585214594	0.0293970453759081	0.00113733460277688	0.000995858585214594	0.587940907518162	0.0219088888747211	0.0123881852104871	0.0159226844388763	0.00564437478255526	0.000314481658488819	0	0.00298716747436324	0.00594398000188137	0.00265720730819203	0.00564437478255526	0.00265720730819203	0.00265720730819203
"Anthurium_scandens"	0	0	0	0	0	0	0	0	0	0	0	0.111111111111111	0	1.11111111111111	0	0	0	0	0.111111111111111	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0
"Ardisia_obovata"	0.00172538952079991	0.00178637398388553	0.00157462921971335	0.000111586487544399	0.000167105000665457	0.000164000097292535	0.00151235143854416	0.105337203834773	0.00145928647043998	0.00146539438013206	0.106744076695465	0	5.24136097481365e-05	0	1.10533720383477	5.24136097481365e-05	0.00140687286069185	5.24136097481365e-05	0	0.00140687286069185	5.30649681041809e-05	0.00140687286069185	5.24136097481365e-05	5.85215194402179e-05	0.00140687286069185	0.00104827219496273	0.0309512029352206	0.000530649681041808	0.000819301272163051	0.000271380601772769	0.63202322300864	0	0.00014378246006666	0.000224679485908411	0.000127598141706109	0.000271380601772769	0.000127598141706109	0.000127598141706109
"Bursera_simaruba"	0.0358460096923588	0.0372009023146884	0.00485800670951052	0.00237615312382558	0.0320203749791553	0.0317731984997337	0.0316317224821714	5.24136097481365e-05	0.0303929039611227	0.00213319318799147	0.00104827219496273	0	0.0293970453759081	0	5.24136097481365e-05	1.02939704537591	0.000995858585214594	0.0293970453759081	0	0.000995858585214594	0.00123881852104871	0.000995858585214594	0.0293970453759081	0.00113733460277688	0.000995858585214594	0.587940907518162	0.0219088888747211	0.0123881852104871	0.0159226844388763	0.00564437478255526	0.000314481658488819	0	0.00298716747436324	0.00594398000188137	0.00265720730819203	0.00564437478255526	0.00265720730819203	0.00265720730819203
"Chrysophyllum_argenteum"	0.0327824008951984	0.0339411056938251	0.0299179551745536	0.00212014326334358	0.00317499501264369	0.00311600184855817	0.0287346773323391	0.00140687286069185	0.0277264429383597	0.0278424932225092	0.0281374572138369	0	0.000995858585214594	0	0.00140687286069185	0.000995858585214594	1.02673058435315	0.000995858585214594	0	0.0267305843531451	0.00100823439397944	0.0267305843531451	0.000995858585214594	0.00111190886936414	0.0267305843531451	0.0199171717042919	0.588072855769192	0.0100823439397944	0.015566724171098	0.00515623143368261	0.00844123716415108	0	0.00273186674126653	0.00426891023225981	0.00242436469241608	0.00515623143368261	0.00242436469241608	0.00242436469241608
"Comocladia_glabra"	0.0358460096923588	0.0372009023146884	0.00485800670951052	0.00237615312382558	0.0320203749791553	0.0317731984997337	0.0316317224821714	5.24136097481365e-05	0.0303929039611227	0.00213319318799147	0.00104827219496273	0	0.0293970453759081	0	5.24136097481365e-05	0.0293970453759081	0.000995858585214594	1.02939704537591	0	0.000995858585214594	0.00123881852104871	0.000995858585214594	0.0293970453759081	0.00113733460277688	0.000995858585214594	0.587940907518162	0.0219088888747211	0.0123881852104871	0.0159226844388763	0.00564437478255526	0.000314481658488819	0	0.00298716747436324	0.00594398000188137	0.00265720730819203	0.00564437478255526	0.00265720730819203	0.00265720730819203
"Dendropemon_bicolor"	0	0	0	0	0	0	0	0	0	0	0	0.111111111111111	0	0.111111111111111	0	0	0	0	1.11111111111111	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0
"Guapira_fragrans"	0.0327824008951984	0.0339411056938251	0.0299179551745536	0.00212014326334358	0.00317499501264369	0.00311600184855817	0.0287346773323391	0.00140687286069185	0.0277264429383597	0.0278424932225092	0.0281374572138369	0	0.000995858585214594	0	0.00140687286069185	0.000995858585214594	0.0267305843531451	0.000995858585214594	0	1.02673058435315	0.00100823439397944	0.0267305843531451	0.000995858585214594	0.00111190886936414	0.0267305843531451	0.0199171717042919	0.588072855769192	0.0100823439397944	0.015566724171098	0.00515623143368261	0.00844123716415108	0	0.00273186674126653	0.00426891023225981	0.00242436469241608	0.00515623143368261	0.00242436469241608	0.00242436469241608
"Petitia_dominguensis"	0.00542064646076533	0.00288506538159782	0.0629943538428138	0.0597642316722624	0.00607954125561801	0.0610030501933111	0.0593924496292932	5.30649681041808e-05	0.00224705291502814	0.00362706935197673	0.00106129936208362	0	0.00123881852104871	0	5.30649681041808e-05	0.00123881852104871	0.00100823439397944	0.00123881852104871	0	0.00100823439397944	1.05714539671426	0.00100823439397944	0.00123881852104871	0.00261883495799729	0.00100823439397944	0.0247763704209742	0.0221811566675476	0.57145396714265	0.0366636894119621	0.000657796637082669	0.000318389808625085	0	0.000451720538397111	0.00888755110628806	0.000206076098685558	0.000657796637082669	0.000206076098685558	0.000206076098685558
"Syzigium_malaccensis"	0.0327824008951984	0.0339411056938251	0.0299179551745536	0.00212014326334358	0.00317499501264369	0.00311600184855817	0.0287346773323391	0.00140687286069185	0.0277264429383597	0.0278424932225092	0.0281374572138369	0	0.000995858585214594	0	0.00140687286069185	0.000995858585214594	0.0267305843531451	0.000995858585214594	0	0.0267305843531451	0.00100823439397944	1.02673058435315	0.000995858585214594	0.00111190886936414	0.0267305843531451	0.0199171717042919	0.588072855769192	0.0100823439397944	0.015566724171098	0.00515623143368261	0.00844123716415108	0	0.00273186674126653	0.00426891023225981	0.00242436469241608	0.00515623143368261	0.00242436469241608	0.00242436469241608
"Unidentified_sp1_M_SD_005"	0.0358460096923588	0.0372009023146884	0.00485800670951052	0.00237615312382558	0.0320203749791553	0.0317731984997337	0.0316317224821714	5.24136097481365e-05	0.0303929039611227	0.00213319318799147	0.00104827219496273	0	0.0293970453759081	0	5.24136097481365e-05	0.0293970453759081	0.000995858585214594	0.0293970453759081	0	0.000995858585214594	0.00123881852104871	0.000995858585214594	1.02939704537591	0.00113733460277688	0.000995858585214594	0.587940907518162	0.0219088888747211	0.0123881852104871	0.0159226844388763	0.00564437478255526	0.000314481658488819	0	0.00298716747436324	0.00594398000188137	0.00265720730819203	0.00564437478255526	0.00265720730819203	0.00265720730819203
"Unidentified_sp2_M_SD_005"	0.0467525854715891	0.00489681251125566	0.0475200994071405	0.04305124200703	0.0449266901825559	0.0441885766098069	0.00486807843013831	5.85215194402179e-05	0.00224924347214102	0.0415443159183969	0.00117043038880436	0	0.00113733460277688	0	5.85215194402179e-05	0.00113733460277688	0.00111190886936414	0.00113733460277688	0	0.00111190886936414	0.00261883495799729	0.00111190886936414	0.00113733460277688	1.04043240704903	0.00111190886936414	0.0227466920555375	0.0244619951260111	0.0261883495799729	0.566053698686459	0.00424582111153164	0.000351129116641308	0	0.0038960487892991	0.0134277941229852	0.000349772322232547	0.00424582111153164	0.000349772322232547	0.000349772322232547
"Zanthoxylum_martinicensis"	0.0327824008951984	0.0339411056938251	0.0299179551745536	0.00212014326334358	0.00317499501264369	0.00311600184855817	0.0287346773323391	0.00140687286069185	0.0277264429383597	0.0278424932225092	0.0281374572138369	0	0.000995858585214594	0	0.00140687286069185	0.000995858585214594	0.0267305843531451	0.000995858585214594	0	0.0267305843531451	0.00100823439397944	0.0267305843531451	0.000995858585214594	0.00111190886936414	1.02673058435315	0.0199171717042919	0.588072855769192	0.0100823439397944	0.015566724171098	0.00515623143368261	0.00844123716415108	0	0.00273186674126653	0.00426891023225981	0.00242436469241608	0.00515623143368261	0.00242436469241608	0.00242436469241608
"Loxigilla_portoricensis"	0.0716920193847177	0.0744018046293767	0.00971601341902104	0.00475230624765117	0.0640407499583106	0.0635463969994674	0.0632634449643428	0.000104827219496273	0.0607858079222454	0.00426638637598294	0.00209654438992546	0	0.0587940907518162	0	0.000104827219496273	0.0587940907518162	0.00199171717042919	0.0587940907518162	0	0.00199171717042919	0.00247763704209742	0.00199171717042919	0.0587940907518162	0.00227466920555375	0.00199171717042919	1.17588181503632	0.0438177777494421	0.0247763704209742	0.0318453688777525	0.0112887495651105	0.000628963316977638	0	0.00597433494872647	0.0118879600037627	0.00531441461638405	0.0112887495651105	0.00531441461638405	0.00531441461638405
"Margarops_fuscatus"	0.0655648017903968	0.0678822113876502	0.0598359103491072	0.00424028652668715	0.00634999002528738	0.00623200369711634	0.0574693546646782	0.00281374572138369	0.0554528858767193	0.0556849864450184	0.0562749144276738	0	0.00199171717042919	0	0.00281374572138369	0.00199171717042919	0.0534611687062901	0.00199171717042919	0	0.0534611687062901	0.00201646878795887	0.0534611687062901	0.00199171717042919	0.00222381773872828	0.0534611687062901	0.0398343434085837	1.17614571153838	0.0201646878795887	0.031133448342196	0.0103124628673652	0.0168824743283022	0	0.00546373348253306	0.00853782046451963	0.00484872938483216	0.0103124628673652	0.00484872938483215	0.00484872938483215
"Columba_squamosa"	0.0108412929215307	0.00577013076319563	0.125988707685628	0.119528463344525	0.012159082511236	0.122006100386622	0.118784899258586	0.000106129936208362	0.00449410583005629	0.00725413870395346	0.00212259872416723	0	0.00247763704209742	0	0.000106129936208362	0.00247763704209742	0.00201646878795887	0.00247763704209742	0	0.00201646878795887	0.11429079342853	0.00201646878795887	0.00247763704209742	0.00523766991599458	0.00201646878795887	0.0495527408419483	0.0443623133350952	1.1429079342853	0.0733273788239242	0.00131559327416534	0.00063677961725017	0	0.000903441076794221	0.0177751022125761	0.000412152197371117	0.00131559327416534	0.000412152197371117	0.000412152197371117
"Turdus_plumbeus"	0.0935051709431783	0.00979362502251131	0.0950401988142809	0.0861024840140601	0.0898533803651118	0.0883771532196138	0.00973615686027662	0.000117043038880436	0.00449848694428203	0.0830886318367938	0.00234086077760872	0	0.00227466920555375	0	0.000117043038880436	0.00227466920555375	0.00222381773872828	0.00227466920555375	0	0.00222381773872828	0.00523766991599459	0.00222381773872828	0.00227466920555375	0.0808648140980655	0.00222381773872828	0.045493384111075	0.0489239902520222	0.0523766991599459	1.13210739737292	0.00849164222306328	0.000702258233282615	0	0.00779209757859819	0.0268555882459704	0.000699544644465094	0.00849164222306329	0.000699544644465094	0.000699544644465094
"Vireo_altiloquous"	0.293098630635659	0.31221487039315	0.00542172420420036	0.00245180887430716	0.00533689756009536	0.00527399626558479	0.00572920142666027	0.000135690300886384	0.00540030310811894	0.00470102627260713	0.00271380601772769	0	0.00282218739127763	0	0.000135690300886384	0.00282218739127763	0.0025781157168413	0.00282218739127763	0	0.0025781157168413	0.000328898318541334	0.0025781157168413	0.00282218739127763	0.00212291055576582	0.0025781157168413	0.0564437478255526	0.0567185457705087	0.00328898318541334	0.0297207477807215	1.04672594805724	0.000814141805318307	0	0.024424885886305	0.0015671984522076	0.0223010621709393	0.0467259480572443	0.0223010621709393	0.0223010621709393
"Spindalis_portoricensis"	0.00345077904159983	0.00357274796777106	0.0031492584394267	0.000223172975088798	0.000334210001330914	0.000328000194585071	0.00302470287708833	0.210674407669547	0.00291857294087997	0.00293078876026413	0.21348815339093	0	0.000104827219496273	0	0.210674407669547	0.000104827219496273	0.00281374572138369	0.000104827219496273	0	0.00281374572138369	0.000106129936208362	0.00281374572138369	0.000104827219496273	0.000117043038880436	0.00281374572138369	0.00209654438992546	0.0619024058704412	0.00106129936208362	0.0016386025443261	0.000542761203545538	1.26404644601728	0	0.000287564920133319	0.000449358971816823	0.000255196283412219	0.000542761203545538	0.000255196283412219	0.000255196283412219
"Euphonia_musica"	0	0	0	0	0	0	0	0	0	0	0	0.222222222222222	0	0.222222222222222	0	0	0	0	0.222222222222222	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0
"Tyrannus_caudifasciatus"	0.557259097973461	0.0337611905141669	0.00762763352133956	0.0043477693276962	0.00743121371603916	0.00733493680205944	0.00617075475402688	0.00014378246006666	0.00571903421562977	0.00662791553056563	0.00287564920133319	0	0.00298716747436324	0	0.00014378246006666	0.00298716747436324	0.00273186674126653	0.00298716747436324	0	0.00273186674126653	0.000451720538397111	0.00273186674126653	0.00298716747436324	0.00389604878929909	0.00273186674126653	0.0597433494872647	0.0601010683078637	0.0045172053839711	0.0545446830501873	0.0488497717726099	0.000862694760399957	0	1.04643825816446	0.0021919898095073	0.00241151360815478	0.0488497717726099	0.00241151360815478	0.00241151360815478
"Tyrannus_dominicensis"	0.0131519388570438	0.00659684966435532	0.283838419095284	0.0111576726146366	0.28023217842695	0.0141296626155773	0.00955022067021462	0.000112339742954206	0.00510644511707059	0.00884835217762251	0.00224679485908411	0	0.00297199000094068	0	0.000112339742954206	0.00297199000094068	0.00213445511612991	0.00297199000094068	0	0.00213445511612991	0.00444377555314403	0.00213445511612991	0.00297199000094068	0.00671389706149261	0.00213445511612991	0.0594398000188137	0.046958012554858	0.0444377555314403	0.0939945588608965	0.0015671984522076	0.000674038457725234	0	0.00109599490475365	1.08218516545807	0.000471203547453951	0.0015671984522076	0.000471203547453951	0.000471203547453951
"Molothrus_bonariensis"	0.0289381632978573	0.590668550272133	0.00321581488706116	0.000555848420918105	0.00324258140415155	0.00321305572911013	0.00528764809929366	0.000127598141706109	0.0050815720006081	0.00277413701464862	0.00255196283412219	0	0.00265720730819203	0	0.000127598141706109	0.00265720730819203	0.00242436469241608	0.00265720730819203	0	0.00242436469241608	0.000206076098685558	0.00242436469241608	0.00265720730819203	0.000349772322232547	0.00242436469241608	0.0531441461638405	0.0533360232331537	0.00206076098685558	0.00489681251125566	0.0446021243418786	0.000765588850236656	0	0.00241151360815478	0.000942407094907903	1.04219061073372	0.0446021243418786	0.0421906107337238	0.0421906107337238
"Myarchus_antillarum"	0.29309863063566	0.31221487039315	0.00542172420420036	0.00245180887430716	0.00533689756009535	0.00527399626558479	0.00572920142666027	0.000135690300886384	0.00540030310811894	0.00470102627260713	0.00271380601772769	0	0.00282218739127763	0	0.000135690300886384	0.00282218739127763	0.00257811571684131	0.00282218739127763	0	0.00257811571684131	0.000328898318541335	0.00257811571684131	0.00282218739127763	0.00212291055576582	0.00257811571684131	0.0564437478255526	0.0567185457705087	0.00328898318541335	0.0297207477807215	0.0467259480572443	0.000814141805318307	0	0.024424885886305	0.0015671984522076	0.0223010621709393	1.04672594805724	0.0223010621709393	0.0223010621709393
"Coereba_flaveola"	0.0289381632978573	0.590668550272133	0.00321581488706116	0.000555848420918105	0.00324258140415155	0.00321305572911013	0.00528764809929366	0.000127598141706109	0.0050815720006081	0.00277413701464863	0.00255196283412219	0	0.00265720730819203	0	0.000127598141706109	0.00265720730819203	0.00242436469241608	0.00265720730819203	0	0.00242436469241608	0.000206076098685558	0.00242436469241608	0.00265720730819203	0.000349772322232547	0.00242436469241608	0.0531441461638405	0.0533360232331537	0.00206076098685558	0.00489681251125566	0.0446021243418786	0.000765588850236656	0	0.00241151360815478	0.000942407094907903	0.0421906107337238	0.0446021243418786	1.04219061073372	0.0421906107337238
"Vireo_latimeri"	0.0289381632978573	0.590668550272133	0.00321581488706116	0.000555848420918105	0.00324258140415155	0.00321305572911013	0.00528764809929366	0.000127598141706109	0.0050815720006081	0.00277413701464862	0.00255196283412219	0	0.00265720730819203	0	0.000127598141706109	0.00265720730819203	0.00242436469241608	0.00265720730819203	0	0.00242436469241608	0.000206076098685558	0.00242436469241608	0.00265720730819203	0.000349772322232547	0.00242436469241608	0.0531441461638405	0.0533360232331537	0.00206076098685558	0.00489681251125566	0.0446021243418786	0.000765588850236656	0	0.00241151360815478	0.000942407094907903	0.0421906107337238	0.0446021243418786	0.0421906107337238	1.04219061073372
