"Nephrosperma_vanhoutteanum"	"Phoenicophorium_borsigianum"	"Roscheria_melanochaetes"	"Erythroxylum_sechellarum"	"Dillenia_ferruginea"	"Dillenia_suffruticosa"	"Excoecaria_benthiamiana"	"Memecylon_eleagni"	"Gastonia_crassa"	"Psychotria_pervillei"	"Syzygium_wrightii"	"Apis_mellifera"	"Lasioglossum_mahense"	"Neophyllomyza_approximatonervis"	"Forcipomyia_sp1_M_PL_128"	"Unidentified_sp6_M_PL_128"	"Xylocopa_caffra"	"Unidentified_sp1_M_PL_128"	"Mabuya_sechellensis"	"Nectarinia_dussumieri"	"Lygistorrhina_sp1_M_PL_128"	"Ornidia_obesa"	"Phelsuma_sp1_M_PL_128"	"Unidentified_sp7_M_PL_128"	"Cratopus_aurostriatus"	"Unidentified_sp5_M_PL_128"	"Hemipyrellia_germana"	"Rhiparida_seychellensis"	"Unidentified_sp3_M_PL_128"	"Unidentified_sp4_M_PL_128"	"Chalcidoma_disjunctum"	"Polistes_olivaceus"	"Simosyrphus_aegyptius"	"Unidentified_sp2_M_PL_128"
"Syzygium_wrightii"	0.0180631271626082	0.0177196352084336	0.0021649398136149	0.0130394920247542	0.0434281482319482	0.013917448943877	0.0112730147377268	0.014183532124258	0.0760808905838056	0.0385743879633995	1.08488871653891	0.202914265279083	0.0105243846437595	0.00604179954137577	0.00122000104595083	0.0011074772005271	0.00593858717664186	0.00263835425837663	0.193494934520452	0.201935745368539	0.00428423293590881	0.00361901235266235	0.0147911326957507	0.0011074772005271	0.00122000104595083	0.00021649398136149	0.00361901235266235	0.00361901235266235	0.0011074772005271	0.0011074772005271	0.0014183532124258	0.0014183532124258	0.00231957482397951	0.00100350706458934
"Apis_mellifera"	0.0790845473153617	0.0798970027983666	0.0073451335640091	0.0681097562959947	0.0789629014060615	0.0715449146895237	0.0609567399073737	0.0741599740392715	0.00848146967156331	0.0704861385527799	0.0676380884263609	1.09722131833273	0.0369655394092195	0.0139388666374629	0.00512809931836545	0.00499356267489792	0.0185043942320924	0.0125440967222926	0.0126865930163207	0.0280776021192566	0.0207387746861949	0.00658024178383846	0.0108007269154563	0.00499356267489791	0.00512809931836545	0.00073451335640091	0.00658024178383846	0.00658024178383846	0.00499356267489792	0.00499356267489792	0.00741599740392715	0.00741599740392715	0.011924152448254	0.00439358596196454
"Lasioglossum_mahense"	0.134082175785553	0.135545795632245	0.0123737891835857	0.11579851949814	0.00703446340769784	0.00439212029933218	0.00369655394092195	0.126086251024621	0.00542212852540834	0.115920238582907	0.00631463078625573	0.0665379709365952	1.06231903016789	0.023176418507086	0.00868638868422261	0.00847161222701531	0.00131822533386352	0.0212950137866847	0.00195612655194401	0.0170323616587822	0.0352203752425693	0.00058620528397482	0.0168243100804474	0.0084716122270153	0.00868638868422261	0.00123737891835857	0.00058620528397482	0.00058620528397482	0.0084716122270153	0.0084716122270153	0.0126086251024621	0.0126086251024621	0.000732020049888697	0.00744900976586404
"Neophyllomyza_approximatonervis"	0.214866282669158	0.0123733742063664	0.208495865670175	0.00854153772622096	0.00662294053280287	0.00281271127696444	0.00232314443957716	0.0131890353613978	0.00600381980614829	0.18539615543648	0.00604179954137577	0.0418165999123888	0.0386273641784766	1.05596112170042	0.0327866022708596	0.000773335887897903	0.00102069692389431	0.0341055058069994	0.00200760322458734	0.0257340343652142	0.0141339412127768	0.000551911711066906	0.0137109882260981	0.000773335887897902	0.0327866022708596	0.0208495865670175	0.000551911711066906	0.000551911711066906	0.000773335887897903	0.000773335887897902	0.00131890353613978	0.00131890353613978	0.000468785212827406	0.0119370157038421
"Forcipomyia_sp1_M_PL_128"	0.308449034665799	0.0110631316666051	0.305474490228214	0.00660844032248198	0.00195033498738091	0.00151160778113729	0.00128202482959136	0.0129066487751202	0.00361977662513236	0.0119711752162777	0.00183000156892625	0.0230764469326445	0.0217159717105565	0.0491799034062894	1.04768350650425	0.000691445729162819	0.000414462545804625	0.0489741713817667	0.000908296365676435	0.00256722118332622	0.0189289099310098	0.000162527915615076	0.0184307993147849	0.000691445729162818	0.0476835065042547	0.0305474490228214	0.000162527915615076	0.000162527915615076	0.000691445729162818	0.000691445729162818	0.00129066487751202	0.00129066487751202	0.000251934630189549	0.0171360574814333
"Unidentified_sp6_M_PL_128"	0.0221636739866746	0.59440919100105	0.00151576236843716	0.0135046996053921	0.00350848457484816	0.00293699973267615	0.00249678133744896	0.00788272003095571	0.00742899278465855	0.00749692964294457	0.00332243160158129	0.0449420640740813	0.0423580611350765	0.00232000766369371	0.00138289145832564	1.03715057443757	0.000781873670016704	0.00217116346142121	0.00179190406437331	0.00302139398431206	0.0406326729266129	0.00029237371457068	0.0396200551231573	0.0371505744375656	0.00138289145832564	0.000151576236843716	0.00029237371457068	0.00029237371457068	0.0371505744375656	0.0371505744375656	0.000788272003095572	0.000788272003095572	0.000489499955446024	0.00123131522148192
"Xylocopa_caffra"	0.00627367325017391	0.00625498936013364	0.000659251430171853	0.00522401204343938	0.317019498074288	0.298549338782367	0.0046260985580231	0.00568837582919595	0.00453088585361724	0.00893266272029475	0.00890788076496279	0.0832697740444159	0.00329556333465879	0.00153104538584147	0.000414462545804625	0.000390936835008352	1.07617651463658	0.00098330012872422	0.00223979443643001	0.0297746687826575	0.00161014291170235	0.0264182915061906	0.00149462188006533	0.000390936835008352	0.000414462545804625	6.59251430171853e-05	0.0264182915061906	0.0264182915061906	0.000390936835008352	0.000390936835008352	0.000568837582919595	0.000568837582919595	0.0497582231303944	0.00034853740278744
"Unidentified_sp1_M_PL_128"	0.213534565491881	0.0115795384609131	0.207864161716289	0.00795871938497143	0.002947347629424	0.00245952670018488	0.00209068278704877	0.201224256244683	0.00272104823965541	0.0116484657532393	0.00263835425837664	0.0376322901668778	0.0354916896444745	0.0341055058069994	0.0326494475878445	0.000723721153807069	0.00065553341914948	1.05277187321231	0.000893233749672008	0.00259490427127892	0.0139132058008513	0.000245612302452	0.0130402606099653	0.000723721153807069	0.0326494475878445	0.0207864161716289	0.000245612302452	0.000245612302452	0.000723721153807069	0.000723721153807069	0.0201224256244684	0.0201224256244684	0.00040992111669748	0.0118630314162156
"Mabuya_sechellensis"	0.0141147626163595	0.0143352325149865	0.00124142886989795	0.00405328883370349	0.0187358673538415	0.00407083294165928	0.00317164825408018	0.00431554258831576	0.295560793143508	0.0168248677696366	0.290242401780678	0.0570896685734432	0.00489031637986003	0.00301140483688102	0.000908296365676435	0.000895952032186654	0.00223979443643001	0.00133985062450801	1.0976338658207	0.101298296571389	0.00235565364982387	0.00156132227948679	0.0509402377014579	0.000895952032186653	0.000908296365676435	0.000124142886989795	0.00156132227948679	0.00156132227948679	0.000895952032186654	0.000895952032186653	0.000431554258831576	0.000431554258831576	0.000678472156943214	0.00078415347868664
"Nectarinia_dussumieri"	0.0151794530439278	0.0120855759372482	0.00440307644778232	0.00607390701882721	0.162870120631786	0.0078889460320792	0.00350970026490708	0.0066256761179608	0.152443080687762	0.144135321457981	0.151451809026405	0.0631746047683275	0.0212904520734777	0.0193005257739107	0.00128361059166311	0.000755348496078015	0.0148873343913287	0.00194617820345919	0.0506491482856945	1.08223857352059	0.00261096927943409	0.0135725100526489	0.02700583155759	0.000755348496078014	0.00128361059166311	0.000440307644778232	0.0135725100526489	0.0135725100526489	0.000755348496078015	0.000755348496078014	0.00066256761179608	0.00066256761179608	0.00131482433867987	0.00084330294688488
"Lygistorrhina_sp1_M_PL_128"	0.206334824369281	0.216707588941935	0.0115622748904645	0.185308529149016	0.00475426416711074	0.00406343956325405	0.00345646244769915	0.012939325135114	0.00513838166338669	0.0121173434034959	0.00428423293590881	0.0622163240585847	0.0587006254042821	0.0141339412127768	0.0126192732873399	0.013544224308871	0.00107342860780157	0.0139132058008513	0.00157043576654925	0.00348129237257879	1.05589202496533	0.000396188680592561	0.0258636670510621	0.013544224308871	0.0126192732873399	0.00115622748904645	0.000396188680592561	0.000396188680592561	0.013544224308871	0.013544224308871	0.0012939325135114	0.0012939325135114	0.000677239927209008	0.0114630457982934
"Ornidia_obesa"	0.00478750826711731	0.00467797943313088	0.000590831497236346	0.00378131787420292	0.598040596195816	0.0179991999763795	0.00329012089191923	0.00411781076125849	0.00787883029585443	0.0106454344157645	0.0108570370579871	0.0592221760545461	0.0029310264198741	0.00165573513320072	0.000325055831230152	0.00029237371457068	0.0528365830123812	0.000736836907356001	0.00312264455897358	0.0542900402105955	0.00118856604177768	1.04983671634965	0.0018714847787196	0.00029237371457068	0.000325055831230152	5.90831497236346e-05	0.0498367163496513	0.0498367163496513	0.00029237371457068	0.00029237371457068	0.000411781076125849	0.000411781076125849	0.00299986666272992	0.000265972681506517
"Phelsuma_sp1_M_PL_128"	0.201081324156692	0.211306960656839	0.0111601486781812	0.00891478400782764	0.00748593911487841	0.00223551796282212	0.00180012115257606	0.00753061066775351	0.188969818110081	0.0113903094632653	0.0147911326957507	0.032402180746369	0.0280405168007457	0.0137109882260981	0.0122871995431899	0.0132066850410524	0.000996414586710221	0.0130402606099653	0.0339601584676386	0.03600777541012	0.0258636670510621	0.000623828259573201	1.05587283940144	0.0132066850410524	0.0122871995431899	0.00111601486781812	0.000623828259573201	0.000623828259573201	0.0132066850410524	0.0132066850410524	0.000753061066775352	0.000753061066775352	0.00037258632713702	0.0111711846753718
"Unidentified_sp7_M_PL_128"	0.0221636739866746	0.594409191001049	0.00151576236843716	0.0135046996053921	0.00350848457484816	0.00293699973267615	0.00249678133744896	0.00788272003095571	0.00742899278465854	0.00749692964294457	0.00332243160158129	0.0449420640740812	0.0423580611350765	0.00232000766369371	0.00138289145832564	0.0371505744375656	0.000781873670016705	0.00217116346142121	0.00179190406437331	0.00302139398431206	0.0406326729266129	0.00029237371457068	0.0396200551231572	1.03715057443757	0.00138289145832564	0.000151576236843716	0.00029237371457068	0.00029237371457068	0.0371505744375656	0.0371505744375656	0.000788272003095572	0.000788272003095572	0.000489499955446024	0.00123131522148192
"Cratopus_aurostriatus"	0.3084490346658	0.0110631316666051	0.305474490228214	0.00660844032248198	0.00195033498738091	0.00151160778113729	0.00128202482959136	0.0129066487751201	0.00361977662513236	0.0119711752162777	0.00183000156892625	0.0230764469326445	0.0217159717105565	0.0491799034062894	0.0476835065042547	0.000691445729162818	0.000414462545804625	0.0489741713817667	0.000908296365676435	0.00256722118332622	0.0189289099310098	0.000162527915615076	0.0184307993147848	0.000691445729162818	1.04768350650425	0.0305474490228214	0.000162527915615076	0.000162527915615076	0.000691445729162818	0.000691445729162818	0.00129066487751202	0.00129066487751202	0.000251934630189549	0.0171360574814333
"Unidentified_sp5_M_PL_128"	0.0550157324996125	0.00242521978949946	0.58038468462331	0.00156405988190297	0.000708997796683616	0.000436602817864416	0.000367256678200455	0.012643504692438	0.000840232699793075	0.0116308932432776	0.000649481944084469	0.00661062020760819	0.00618689459179285	0.0625487597010525	0.0610948980456428	0.000151576236843716	0.000131850286034371	0.0623592485148866	0.000248285773979591	0.00176123057911293	0.00346868246713935	5.90831497236346e-05	0.00334804460345437	0.000151576236843716	0.0610948980456428	1.05803846846233	5.90831497236346e-05	5.90831497236346e-05	0.000151576236843716	0.000151576236843716	0.0012643504692438	0.0012643504692438	7.2767136310736e-05	0.00305642958331181
"Hemipyrellia_germana"	0.00478750826711731	0.00467797943313088	0.000590831497236346	0.00378131787420292	0.598040596195816	0.0179991999763795	0.00329012089191923	0.00411781076125849	0.00787883029585443	0.0106454344157645	0.0108570370579871	0.0592221760545461	0.0029310264198741	0.00165573513320072	0.000325055831230152	0.00029237371457068	0.0528365830123812	0.000736836907356001	0.00312264455897358	0.0542900402105955	0.00118856604177768	0.0498367163496513	0.0018714847787196	0.00029237371457068	0.000325055831230152	5.90831497236346e-05	1.04983671634965	0.0498367163496513	0.00029237371457068	0.00029237371457068	0.000411781076125849	0.000411781076125849	0.00299986666272992	0.000265972681506517
"Rhiparida_seychellensis"	0.00478750826711731	0.00467797943313088	0.000590831497236346	0.00378131787420292	0.598040596195816	0.0179991999763795	0.00329012089191923	0.00411781076125849	0.00787883029585443	0.0106454344157645	0.0108570370579871	0.0592221760545461	0.0029310264198741	0.00165573513320072	0.000325055831230152	0.00029237371457068	0.0528365830123812	0.000736836907356001	0.00312264455897358	0.0542900402105955	0.00118856604177768	0.0498367163496513	0.0018714847787196	0.00029237371457068	0.000325055831230152	5.90831497236346e-05	0.0498367163496513	1.04983671634965	0.00029237371457068	0.00029237371457068	0.000411781076125849	0.000411781076125849	0.00299986666272992	0.000265972681506517
"Unidentified_sp3_M_PL_128"	0.0221636739866746	0.594409191001049	0.00151576236843716	0.0135046996053921	0.00350848457484816	0.00293699973267615	0.00249678133744896	0.00788272003095571	0.00742899278465854	0.00749692964294457	0.00332243160158129	0.0449420640740812	0.0423580611350765	0.00232000766369371	0.00138289145832564	0.0371505744375656	0.000781873670016705	0.00217116346142121	0.00179190406437331	0.00302139398431206	0.0406326729266129	0.00029237371457068	0.0396200551231573	0.0371505744375656	0.00138289145832564	0.000151576236843716	0.00029237371457068	0.00029237371457068	1.03715057443757	0.0371505744375656	0.000788272003095572	0.000788272003095572	0.000489499955446024	0.00123131522148192
"Unidentified_sp4_M_PL_128"	0.0221636739866746	0.594409191001049	0.00151576236843716	0.0135046996053921	0.00350848457484816	0.00293699973267615	0.00249678133744896	0.00788272003095571	0.00742899278465854	0.00749692964294457	0.00332243160158129	0.0449420640740812	0.0423580611350765	0.00232000766369371	0.00138289145832564	0.0371505744375656	0.000781873670016705	0.00217116346142121	0.00179190406437331	0.00302139398431206	0.0406326729266129	0.00029237371457068	0.0396200551231573	0.0371505744375656	0.00138289145832564	0.000151576236843716	0.00029237371457068	0.00029237371457068	0.0371505744375656	1.03715057443757	0.000788272003095571	0.000788272003095571	0.000489499955446024	0.00123131522148192
"Chalcidoma_disjunctum"	0.0237056271440442	0.0126123520495291	0.012643504692438	0.0106592775099503	0.00494137291351019	0.00435536453828004	0.00370799870196358	0.577859471183809	0.000923591468701504	0.0110030468271626	0.0042550596372774	0.0667439766353444	0.0630431255123105	0.00395671060841935	0.00258132975502403	0.000788272003095571	0.00113767516583919	0.060367276873405	0.000863108517663151	0.00265027044718432	0.00388179754053419	0.000411781076125849	0.00225918320032606	0.000788272003095571	0.00258132975502403	0.0012643504692438	0.000411781076125849	0.000411781076125849	0.000788272003095571	0.000788272003095571	1.05778594711838	0.057785947118381	0.00072589408971334	0.00131697928578023
"Polistes_olivaceus"	0.0237056271440442	0.0126123520495291	0.012643504692438	0.0106592775099503	0.00494137291351019	0.00435536453828004	0.00370799870196358	0.577859471183809	0.000923591468701504	0.0110030468271626	0.0042550596372774	0.0667439766353444	0.0630431255123105	0.00395671060841935	0.00258132975502403	0.000788272003095571	0.00113767516583919	0.060367276873405	0.000863108517663151	0.00265027044718432	0.00388179754053419	0.000411781076125849	0.00225918320032606	0.000788272003095571	0.00258132975502403	0.0012643504692438	0.000411781076125849	0.000411781076125849	0.000788272003095571	0.000788272003095571	0.057785947118381	1.05778594711838	0.000725894089713341	0.00131697928578023
"Simosyrphus_aegyptius"	0.00775983823323051	0.00783199928713639	0.00072767136310736	0.00666670621267583	0.035998399952759	0.579099477588354	0.00596207622412697	0.00725894089713341	0.00118294141138005	0.00721989102482496	0.00695872447193852	0.107317372034286	0.00366010024944349	0.00140635563848222	0.000503869260379098	0.000489499955446024	0.0995164462607888	0.00122976335009244	0.00135694431388643	0.00525929735471946	0.00203171978162702	0.00299986666272991	0.00111775898141106	0.000489499955446024	0.000503869260379098	7.2767136310736e-05	0.00299986666272992	0.00299986666272992	0.000489499955446024	0.000489499955446024	0.00072589408971334	0.00072589408971334	1.09651657959806	0.000431102124068362
"Unidentified_sp2_M_PL_128"	0.561882336831987	0.0197010435437107	0.0305642958331181	0.011652820763061	0.00319167217807821	0.00258661274441017	0.00219679298098227	0.0131697928578023	0.00639932055047165	0.0123114571892778	0.00301052119376803	0.0395422736576809	0.0372450488293202	0.0358110471115263	0.0342721149628666	0.00123131522148192	0.000697074805574879	0.0355890942486468	0.00156830695737328	0.00337321178753952	0.0343891373948802	0.000265972681506517	0.0335135540261153	0.00123131522148192	0.0342721149628666	0.00305642958331181	0.000265972681506517	0.000265972681506517	0.00123131522148192	0.00123131522148192	0.00131697928578023	0.00131697928578023	0.000431102124068362	1.03121568537955
