"R1"	"R2"	"R3"	"R4"	"R5"	"R6"	"R7"	"R8"	"R9"	"R10"	"R11"	"R12"	"R13"	"R14"	"R15"	"R16"	"R17"	"R18"	"R19"	"R20"	"C1"	"C2"	"C3"	"C4"	"C5"	"C6"	"C7"	"C8"	"C9"	"C10"	"C11"	"C12"	"C13"	"C14"	"C15"	"C16"	"C17"	"C18"	"C19"	"C20"	"C21"	"C22"	"C23"	"C24"	"C25"	"C26"	"C27"	"C28"	"C29"	"C30"	"C31"	"C32"	"C33"	"C34"	"C35"	"C36"	"C37"	"C38"	"C39"	"C40"	"C41"	"C42"	"C43"	"C44"
"C6"	0	0.00091521343369459	0.00342166829355801	0.00475446782251487	0.00267028944977966	0.0647326837314806	0.0703927825777657	0.0033694156473026	0	0.00936078140978574	0.00291033025102875	0.067886854285107	0.00342126481569463	0.0697196028561255	0.075732784578209	0.069043901821817	0.070782074133896	0.0719797002045504	0.0744132562800528	0.00115959507430367	0.00927676059442938	0.0126692015600231	0.0059326369670926	0.0224510997601646	0.0238732515683757	1.030032861374	0.0273254466594665	0.00621652118127578	0.0314020660960131	0.0119762607065439	0.0219150618528068	0.00252442615260697	0.00601040629541324	0.00601040629541324	0.00601040629541324	0.00434170270734394	0.019802359364952	0.0222427451345035	0.000242527520919062	0.000242527520919063	0.000242527520919063	0.000242527520919062	0.00324489016576781	0.00076444828976605	0	0.0086633743000366	0.0117822726085211	0.0117822726085211	0.0030470195589948	0.00282181639374127	0.00385299371165652	0.00866337430003661	0.00270741471452945	0.00270741471452945	0.000267028944977966	0.000267028944977966	0.000339604844465348	0.000339604844465348	0.000244404878111287	0.000244404878111287	0.000114401679211824	0.00038143062418979	0.000114401679211824	0
"C7"	0	0.000206537764328213	0.00284173957687553	0.00351035090192322	0.00281141281883428	0.0714806110874147	0.0101427677567649	0.00240478529072553	0	0.00995336096090325	0.00292722200780426	0.0756453695668453	0.00364886774854984	0.0775044660666318	0.0838830574576999	0.0769337539661736	0.078871566079037	0.0802000113717063	0.0824109502443546	0.00128983600009471	0.0103186880007577	0.014073422196847	0.0065937193731205	0.0249472679469267	0.0265043333414079	0.0307411274918998	1.03035102103972	0.00692673832589853	0.0320699077890656	0.0132844529266929	0.0217060862630953	0.00279610191525666	0.00667132521858825	0.00667132521858825	0.00667132521858825	0.00481066515624972	0.0219613305502368	0.0220702957205366	0.000243935167317021	0.000243935167317021	0.000243935167317021	0.000243935167317021	0.00350297757098803	0.000755945896176211	0	0.0067476215912554	0.0102621840940689	0.010262184094069	0.000640845802320638	0.000415923672724291	0.00124462474912314	0.00674762159125541	0.000390106452183264	0.000390106452183264	0.000281141281883428	0.000281141281883428	0.000250739350137373	0.000250739350137373	0.000202981398348252	0.000202981398348252	2.58172205410266e-05	0.000306958502424455	2.58172205410266e-05	0
"C8"	0	0.000177344912676708	0.000907446733517697	0.00177483821142261	0.00308978954052403	0.00663238389344021	0.00695219231581936	0.000358090680056558	0	0.0120024223579868	0.00321424044195367	0.0130903630500053	0.00346253129294975	0.00916585798803081	0.0155260377542792	0.0152322540929596	0.274665050242593	0.276080124801175	0.0210437554161724	0.00329194294110422	0.0263355435288338	0.02611798600504	0.00146307121852039	0.0278210558879178	0.0269453405989462	0.027974345315741	0.0277069533035941	1.02398811354441	0.0293447530400254	0.0141507455858224	0.027898008370826	0.000517534591809308	0.000975827491210848	0.000975827491210848	0.000975827491210848	0.00130433094049192	0.0282488304913937	0.0282072435494881	0.000267853370162806	0.000267853370162806	0.000267853370162806	0.000267853370162806	0.00143307737980548	0.000731618865933069	0	0.000879772449943009	0.00213626979901161	0.00213626979901161	0.000394166170105656	0.000289560126231487	0.000518665573937775	0.000879772449943009	0.000267392012146898	0.000267392012146898	0.000308978954052403	0.000308978954052403	0.000126774157958758	0.000126774157958758	6.48176238226926e-05	6.48176238226926e-05	2.21681140845885e-05	0.000331147068136991	2.21681140845885e-05	0
"C9"	0	0.00206272867364304	0.00465434280036991	0.0473580228186089	0.0469930414690965	0.0456365099173137	0.0521186651031861	0.00287007750360726	0	0.0483131652494806	0.0493261079359892	0.0489655479739894	0.00302560865816759	0.0499474227516956	0.0554327209634903	0.0502791951653562	0.0512901914306676	0.0523969212723724	0.0551493451269649	0.000847051852667372	0.00677641482133897	0.0115509133893554	0.00435227126249997	0.018616350113167	0.0172213681119264	0.0217398919126245	0.0197353278701942	0.00451457739077313	1.0366164857059	0.0110672984170474	0.0222340520126782	0.00184775736544968	0.00434512850303446	0.00434512850303446	0.00434512850303446	0.00322457633047179	0.0213225512321865	0.0186278111277071	0.00411050899466576	0.00411050899466577	0.00411050899466576	0.00411050899466576	0.0048548292974837	0.00301651779325154	0	0.00628595278614092	0.011903173022481	0.0119031730224811	0.00538727995804516	0.00226240512663562	0.00619807926581565	0.00628595278614092	0.00200456404243024	0.00200456404243024	0.00469930414690965	0.00469930414690965	0.00338271591561492	0.00338271591561492	0.000332453057169279	0.000332453057169279	0.00025784108420538	0.00495714523111503	0.00025784108420538	0
"C10"	0	0.000185914659672885	0.00566300232870664	0.00319741480490777	0.00302078054866391	0.00499352640517693	0.00785575931583256	0.000385771529213799	0	0.115652836903947	0.00314501016148602	0.0113090820008262	0.00335828962456935	0.0114873717128274	0.12060661413674	0.117139028420538	0.0159325089009546	0.118466238822853	0.122966293100283	0.00130122328946734	0.0104097863157387	0.0220412836978068	0.00995582785770299	0.0272641550880521	0.0153981732616817	0.0215572692717791	0.0212551246827086	0.00566029823432895	0.0287749758843233	1.02533729921899	0.027254015271605	0.00402022047122466	0.00459458905686602	0.00459458905686602	0.00459458905686602	0.00118799727080746	0.0275515794947053	0.0275516460289094	0.000262084180123835	0.000262084180123835	0.000262084180123835	0.000262084180123835	0.0109285342087871	0.00682965777211105	0	0.00078256704437086	0.00962849702072791	0.00962849702072792	0.00053053136084961	0.000325383921529593	0.000999326782054764	0.000782567044370861	0.000302144589070483	0.000302144589070483	0.000302078054866392	0.000302078054866392	0.000228386771779126	0.000228386771779126	0.000404500166336188	0.000404500166336188	2.32393324591106e-05	0.000325317387325502	2.32393324591106e-05	0
"C11"	0	0.000895736921644776	0.0042867041301507	0.00412913621620767	0.00290382043067908	0.00591268197348698	0.0681398367592179	0.00155971014213439	0	0.067800353442413	0.0701854128937584	0.0672270879687279	0.00377575005249716	0.00981335342973664	0.0724726799329919	0.0696034760961571	0.0704359967913154	0.071950108750849	0.0744174687736061	0.00115735196109235	0.00925881568873882	0.0159269998153568	0.00596075609726139	0.0225682617050949	0.0158141250957213	0.0219150618528068	0.0192942989005292	0.00619955741573911	0.0321158529072019	0.0151411195953361	1.0305471413937	0.0024157559977664	0.00290642366925323	0.00290642366925323	0.00290642366925323	0.00436412989590108	0.0229972677520922	0.0253276486613019	0.0058487844078132	0.00584878440781321	0.0058487844078132	0.0058487844078132	0.00655346174696343	0.00407287945450991	0	0.00337343814042393	0.00860890036729568	0.00860890036729569	0.0029157012534353	0.00273273006748321	0.00348184609594466	0.00337343814042393	0.00262076295227761	0.00262076295227761	0.000290382043067909	0.000290382043067909	0.000294938301157691	0.000294938301157691	0.000306193152153621	0.000306193152153621	0.000111967115205597	0.000402349158273505	0.000111967115205597	0
"C12"	0	0.0001834241855764	0.00432809770490153	0.00506068548443835	0.0024510855171388	0.00543373110708423	0.00912652133664494	0.000428372484912534	0	0.00866247521230214	0.00255810801792965	0.0104430214260601	0.00269332613676609	0.0243928951808252	0.539030792202173	0.011179353628853	0.0109194370384165	0.0129295472740288	0.0166338552585387	0.000211937470075987	0.0016954997606079	0.00262974732991823	0.00111342952339394	0.0223972530193686	0.0218098476406107	0.0227198353734627	0.0223688153220533	0.00103506918361862	0.0240208457508458	0.0201011023561233	0.0217418039798976	1.01796769307341	0.0191873378324471	0.0191873378324471	0.019187337832447	0.00102905554646435	0.0218716045015023	0.0219775160011978	0.000213175668160804	0.000213175668160804	0.000213175668160804	0.000213175668160804	0.00134486030092136	0.00079039845897007	0	0.000875226391151862	0.0207634470964749	0.0207634470964749	0.00071249758601216	0.00037394807460647	0.00109304283622864	0.000875226391151862	0.000351020051409421	0.000351020051409421	0.00024510855171388	0.00024510855171388	0.000361477534602739	0.000361477534602739	0.000309149836064395	0.000309149836064395	2.292802319705e-05	0.00026803657491093	2.292802319705e-05	0
"C13"	0	0.00017506882937579	0.00513427473289229	0.00608954908931538	0.00207446240464722	0.0064546067314233	0.00939971383017147	0.000482029094621663	0	0.00671047386297358	0.00217546565168631	0.0101782946905622	0.00166615140134562	0.27968261662481	0.287810067486706	0.00973962350907427	0.0106514494684036	0.0118000967326201	0.0162404324939036	0.000202290032134351	0.00161832025707481	0.00237696051995988	0.0010283289252505	0.0265202210835663	0.0261983196988993	0.0270468283293596	0.026685300874353	0.000975827491210848	0.028243335269724	0.0114864726421651	0.0130789065116395	0.00959366891622352	1.02357779974746	0.023577799747464	0.023577799747464	0.000843152716366613	0.0130212283930147	0.0131753096075566	0.000181288804307192	0.000181288804307192	0.000181288804307192	0.000181288804307192	0.00128088576278762	0.000739538012990839	0	0.000979749531728814	0.0252823766538537	0.0252823766538537	0.000796495247100551	0.000383411058678569	0.0012435673390298	0.000979749531728815	0.000361527455006595	0.000361527455006595	0.000207446240464722	0.000207446240464722	0.000434967792093956	0.000434967792093956	0.000366733909492306	0.000366733909492306	2.18836036719737e-05	0.000229329844136696	2.18836036719737e-05	0
"C14"	0	0.00017506882937579	0.00513427473289229	0.00608954908931538	0.00207446240464722	0.0064546067314233	0.00939971383017148	0.000482029094621663	0	0.00671047386297358	0.00217546565168631	0.0101782946905622	0.00166615140134562	0.27968261662481	0.287810067486706	0.00973962350907427	0.0106514494684036	0.0118000967326201	0.0162404324939035	0.000202290032134351	0.00161832025707481	0.00237696051995988	0.0010283289252505	0.0265202210835663	0.0261983196988993	0.0270468283293596	0.026685300874353	0.000975827491210848	0.028243335269724	0.011486472642165	0.0130789065116395	0.00959366891622352	0.023577799747464	1.02357779974746	0.023577799747464	0.000843152716366613	0.0130212283930147	0.0131753096075566	0.000181288804307192	0.000181288804307192	0.000181288804307192	0.000181288804307192	0.00128088576278762	0.000739538012990839	0	0.000979749531728814	0.0252823766538537	0.0252823766538537	0.000796495247100551	0.000383411058678569	0.0012435673390298	0.000979749531728815	0.000361527455006595	0.000361527455006595	0.000207446240464722	0.000207446240464722	0.000434967792093956	0.000434967792093956	0.000366733909492306	0.000366733909492306	2.18836036719737e-05	0.000229329844136696	2.18836036719737e-05	0
"C15"	0	0.00017506882937579	0.00513427473289229	0.00608954908931538	0.00207446240464722	0.0064546067314233	0.00939971383017147	0.000482029094621663	0	0.00671047386297358	0.00217546565168631	0.0101782946905622	0.00166615140134562	0.27968261662481	0.287810067486706	0.00973962350907427	0.0106514494684036	0.0118000967326201	0.0162404324939035	0.000202290032134351	0.00161832025707481	0.00237696051995988	0.0010283289252505	0.0265202210835663	0.0261983196988993	0.0270468283293596	0.026685300874353	0.000975827491210848	0.028243335269724	0.0114864726421651	0.0130789065116395	0.00959366891622352	0.023577799747464	0.023577799747464	1.02357779974746	0.000843152716366613	0.0130212283930147	0.0131753096075566	0.000181288804307192	0.000181288804307192	0.000181288804307192	0.000181288804307192	0.00128088576278762	0.000739538012990839	0	0.000979749531728814	0.0252823766538537	0.0252823766538537	0.000796495247100551	0.000383411058678569	0.0012435673390298	0.000979749531728815	0.000361527455006595	0.000361527455006595	0.000207446240464722	0.000207446240464722	0.000434967792093956	0.000434967792093956	0.000366733909492306	0.000366733909492306	2.18836036719737e-05	0.000229329844136696	2.18836036719737e-05	0
"C16"	0	0.00024650532968853	0.000793562206615008	0.00136656813930315	0.00506140763438846	0.00466540679985908	0.00767004050927082	0.000307586770491836	0	0.0113150436474685	0.00227661186791186	0.279176546826776	0.272447468551559	0.00657249886268872	0.0154358331969653	0.0135300613040226	0.0148294076432672	0.015126406960969	0.0156024553772347	0.000243255038186632	0.00194604030549305	0.00312952938757134	0.00119658491110895	0.0194824902609811	0.0185661575597977	0.0195376621830477	0.0192426606249989	0.00130433094049192	0.0209597461480666	0.00296999317701864	0.0196385845315548	0.000514527773232177	0.000843152716366613	0.000843152716366613	0.000843152716366613	1.0609177195823	0.0650679175065454	0.0648567783011554	0.000189717655659321	0.000189717655659322	0.000189717655659321	0.000189717655659321	0.00120537839663651	0.000685296550728687	0	0.000735049919785773	0.00181253114503175	0.00181253114503175	0.000392613567999103	0.000325814724259944	0.000500561044505957	0.000735049919785773	0.000295001558048878	0.000295001558048878	0.000506140763438846	0.000506140763438846	9.7612009950225e-05	9.7612009950225e-05	5.66830147582149e-05	5.66830147582149e-05	3.08131662110663e-05	0.000536953929649912	3.08131662110663e-05	0
"C17"	0	0.00216181005224912	0.00347347873390403	0.00260128878507009	0.067447060161792	0.00489639032445101	0.00731059299439132	0.000345516058789105	0	0.0687626591258255	0.00295465459895191	0.0705867292816327	0.0632283135815162	0.00926856063228272	0.0729053483383409	0.0704767767828327	0.071322941121908	0.0728535844271694	0.0749010656554942	0.00116989601006571	0.00935916808052569	0.016118206643847	0.00602054102765811	0.0229332979134965	0.01599734387218	0.019802359364952	0.0195211827113216	0.00627751788697636	0.0307992406687138	0.0153064330526141	0.0229972677520922	0.00243017827794469	0.00289360630955883	0.00289360630955883	0.00289360630955883	0.0144595372236767	1.03975262816165	0.0332890987990989	0.000246221216579326	0.000246221216579326	0.000246221216579326	0.000246221216579326	0.00656495554157928	0.00406825335306282	0	0.000746795190466204	0.00610539711734674	0.00610539711734675	0.000466982995421156	0.000551402910161575	0.000772674629069628	0.000746795190466204	0.000281176653630435	0.000281176653630435	0.00674470601617921	0.00674470601617921	0.00018580634179072	0.00018580634179072	0.000248105623850288	0.000248105623850288	0.00027022625653114	0.00701493227271035	0.00027022625653114	0
"C18"	0	0.000910026388433652	0.00431650896110731	0.00391609600798048	0.00332881268382856	0.0057682423843591	0.0682423168446893	0.00155555070647056	0	0.0685312875078389	0.00293036398593393	0.0704726466837887	0.062984822173611	0.00971800714203429	0.0732583866706593	0.0703668472309806	0.0712168625167668	0.0727475095183729	0.0752322435536621	0.00117013570614926	0.00936108564919406	0.016101653908104	0.00602608381333777	0.0229446475255492	0.016099698278928	0.0222427451345035	0.019618040640477	0.0062682763443307	0.0269068382955769	0.0153064700160608	0.0253276486613019	0.00244194622235531	0.00292784657945702	0.00292784657945702	0.00292784657945702	0.0144126174002568	0.0332890987990989	1.03558092202474	0.000244196998827827	0.000244196998827827	0.000244196998827827	0.000244196998827827	0.00662335727087475	0.00411561581908602	0	0.0033646498104682	0.00864833573734997	0.00864833573734998	0.00290442563745369	0.00273845779258072	0.00347200615718264	0.0033646498104682	0.00262470449402651	0.00262470449402651	0.000332881268382856	0.000332881268382857	0.000279721143427177	0.000279721143427177	0.000308322068650522	0.000308322068650522	0.000113753298554206	0.000446634566937063	0.000113753298554206	0
"C19"	0	0.000147923279764391	0.000447052346526031	0.00257435795174083	0.00249484309498878	0.00257745959454003	0.0060129250931202	0.000221489382287083	0	0.00580567593459469	0.605975576041488	0.00580963179713586	0.000340067935533237	0.00298803880907161	0.00639527004482411	0.00599413356307567	0.00608630941109915	0.00621735150116107	0.00647834069502855	0.000100220190687986	0.00080176152550389	0.00137389566023561	0.000515651367988068	0.0020592305909131	0.00165177466038239	0.00218274768827156	0.00195148133853617	0.000535706740325612	0.0534366169306549	0.00131042090061918	0.0526390596703189	0.000213175668160804	0.000362577608614385	0.000362577608614385	0.000362577608614385	0.000379435311318643	0.00221599094921393	0.00219777298945045	1.05049796467012	0.050497964670124	0.050497964670124	0.050497964670124	0.000570414552222356	0.000354469862388072	0	0.000482969546328242	0.00102560366948884	0.00102560366948884	0.000415149060574023	0.000249756759705941	0.000483996268088015	0.000482969546328242	0.000231266349735392	0.000231266349735392	0.000249484309498878	0.000249484309498878	0.00018388271083863	0.00018388271083863	3.1932310466145e-05	3.1932310466145e-05	1.84904099705489e-05	0.000267974719469427	1.84904099705489e-05	0
"C20"	0	0.000147923279764391	0.000447052346526031	0.00257435795174083	0.00249484309498878	0.00257745959454003	0.0060129250931202	0.000221489382287083	0	0.00580567593459469	0.605975576041487	0.00580963179713586	0.000340067935533237	0.00298803880907162	0.00639527004482411	0.00599413356307567	0.00608630941109915	0.00621735150116107	0.00647834069502855	0.000100220190687986	0.00080176152550389	0.00137389566023561	0.000515651367988068	0.0020592305909131	0.00165177466038239	0.00218274768827156	0.00195148133853617	0.000535706740325612	0.053436616930655	0.00131042090061918	0.0526390596703188	0.000213175668160804	0.000362577608614384	0.000362577608614384	0.000362577608614384	0.000379435311318643	0.00221599094921393	0.00219777298945045	0.050497964670124	1.05049796467012	0.0504979646701239	0.0504979646701239	0.000570414552222357	0.000354469862388072	0	0.000482969546328242	0.00102560366948884	0.00102560366948884	0.000415149060574023	0.000249756759705941	0.000483996268088015	0.000482969546328242	0.000231266349735392	0.000231266349735392	0.000249484309498878	0.000249484309498878	0.00018388271083863	0.00018388271083863	3.1932310466145e-05	3.1932310466145e-05	1.84904099705489e-05	0.000267974719469427	1.84904099705489e-05	0
"C21"	0	0.000147923279764391	0.000447052346526031	0.00257435795174083	0.00249484309498878	0.00257745959454003	0.0060129250931202	0.000221489382287083	0	0.00580567593459469	0.605975576041487	0.00580963179713586	0.000340067935533237	0.00298803880907161	0.00639527004482411	0.00599413356307567	0.00608630941109915	0.00621735150116107	0.00647834069502855	0.000100220190687986	0.00080176152550389	0.00137389566023561	0.000515651367988068	0.0020592305909131	0.00165177466038239	0.00218274768827156	0.00195148133853617	0.000535706740325612	0.0534366169306549	0.00131042090061918	0.0526390596703189	0.000213175668160804	0.000362577608614385	0.000362577608614385	0.000362577608614385	0.000379435311318643	0.00221599094921393	0.00219777298945045	0.050497964670124	0.050497964670124	1.05049796467012	0.0504979646701239	0.000570414552222357	0.000354469862388072	0	0.000482969546328242	0.00102560366948884	0.00102560366948884	0.000415149060574023	0.000249756759705941	0.000483996268088015	0.000482969546328242	0.000231266349735392	0.000231266349735392	0.000249484309498878	0.000249484309498878	0.00018388271083863	0.00018388271083863	3.1932310466145e-05	3.1932310466145e-05	1.84904099705489e-05	0.000267974719469427	1.84904099705489e-05	0
"C22"	0	0.000147923279764391	0.000447052346526031	0.00257435795174083	0.00249484309498878	0.00257745959454003	0.0060129250931202	0.000221489382287083	0	0.00580567593459469	0.605975576041487	0.00580963179713586	0.000340067935533237	0.00298803880907161	0.00639527004482411	0.00599413356307567	0.00608630941109915	0.00621735150116107	0.00647834069502855	0.000100220190687986	0.00080176152550389	0.00137389566023561	0.000515651367988068	0.0020592305909131	0.00165177466038239	0.00218274768827156	0.00195148133853617	0.000535706740325612	0.0534366169306549	0.00131042090061918	0.0526390596703188	0.000213175668160804	0.000362577608614385	0.000362577608614385	0.000362577608614385	0.000379435311318643	0.00221599094921393	0.00219777298945045	0.050497964670124	0.050497964670124	0.050497964670124	1.05049796467012	0.000570414552222357	0.000354469862388072	0	0.000482969546328242	0.00102560366948884	0.00102560366948884	0.000415149060574023	0.000249756759705941	0.000483996268088015	0.000482969546328242	0.000231266349735392	0.000231266349735392	0.000249484309498878	0.000249484309498878	0.00018388271083863	0.00018388271083863	3.1932310466145e-05	3.1932310466145e-05	1.84904099705489e-05	0.000267974719469427	1.84904099705489e-05	0
"C23"	0	0.000188181157369527	0.197664930627715	0.00716850737751896	0.00218191786782281	0.00289611934344946	0.0102283213413857	0.0022624507905055	0	0.186886024434327	0.00228165820888943	0.00726769515509283	0.00239894853484843	0.00811274149769259	0.0134486030092136	0.0118073518217949	0.0100950422954922	0.0119164646636234	0.188894791477376	0.000966917062548826	0.0077353365003906	0.0182248024732241	0.00688686064033561	0.0194824871570321	0.008750905931545	0.00973467049730342	0.00934127352263474	0.00095538491987032	0.0210375936224294	0.0182142236813119	0.0196603852408903	0.000448286766973786	0.000853923841858415	0.000853923841858415	0.000853923841858415	0.000803585597757673	0.0196948666247379	0.0198700718126243	0.000190138184074119	0.000190138184074119	0.000190138184074119	0.000190138184074119	1.03079797357853	0.0245014805292835	0	0.00101181538504039	0.0221747737232896	0.0221747737232897	0.000905433215920036	0.000416919619339872	0.0154014319639363	0.00101181538504039	0.000393396974668681	0.000393396974668681	0.000218191786782282	0.000218191786782282	0.000512036241251354	0.000512036241251354	0.0141189236162653	0.0141189236162653	2.35226446711909e-05	0.000241714431453472	2.35226446711909e-05	0
"C24"	0	0.000190565028117032	0.292752811838479	0.00828826092686768	0.00203102622137971	0.00167937681075919	0.010822076700302	0.00316723113198642	0	0.273509858902002	0.00212681917432843	0.00568346362095822	0.00221729143071938	0.00688677567011608	0.011855976884551	0.00901234315785063	0.00758112268404456	0.00928853712707231	0.0193894050414904	0.000183724315642144	0.00146979452513716	0.017023541686431	0.00109693065927554	0.0180788276783639	0.00257316642681231	0.00344001730394722	0.00302378358470484	0.000731618865933069	0.019607365656135	0.0170741444302776	0.0183279575452945	0.000395199229485035	0.000739538012990839	0.000739538012990839	0.000739538012990839	0.000685296550728687	0.0183071400887827	0.0185202711858871	0.000177234931194036	0.000177234931194036	0.000177234931194036	0.000177234931194036	0.0367522207939253	1.03610590729254	0	0.00108405364213672	0.0233050190025695	0.0233050190025696	0.00100825235687579	0.000440054347757012	0.0224470393435268	0.00108405364213672	0.000416233719242383	0.000416233719242384	0.000203102622137971	0.000203102622137971	0.000592018637633406	0.000592018637633406	0.0209109151313199	0.0209109151313199	2.3820628514629e-05	0.0002269232506526	2.3820628514629e-05	0
"C25"	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"C26"	0	0.00250442054980046	0.00774427612955596	0.0108580455231747	0.00142901463422756	0.190066967411049	0.207908098409147	0.190315427456292	0	0.0030517172533544	0.00193187818531297	0.00639735157706919	0.000807749153453362	0.00722848448203845	0.00875226391151862	0.00541081853496458	0.00666979325834592	0.0068002210990744	0.0086733887084772	0.000116750389810388	0.000934003118483106	0.00131570869773472	0.000559653883697469	0.00232428347316888	0.0177231166499328	0.0259901229001098	0.0179936575766811	0.000586514966628672	0.027239128739944	0.00130427840728477	0.0101203144212718	0.000291742130383954	0.000653166354485876	0.000653166354485876	0.000653166354485876	0.000490033279857182	0.00224038557139861	0.0100939494314046	0.000160989848776081	0.000160989848776081	0.000160989848776081	0.000160989848776081	0.00101181538504039	0.000722702428091146	0	1.05555461718373	0.0102674818957732	0.0102674818957732	0.0087720400036555	0.00830951789215379	0.0410444404937201	0.0555546171837316	0.00799646532342873	0.00799646532342873	0.000142901463422756	0.000142901463422756	0.000775574680226761	0.000775574680226761	0.000553162580682568	0.000553162580682568	0.000313052568725057	0.000455954032147814	0.000313052568725057	0
"C27"	0	0.00128202635221781	0.10184983554851	0.101869951207773	0.00176088857351519	0.00548951222726789	0.103752916471265	0.00411470884954746	0	0.00888032545304696	0.00205120733897767	0.0067336208702584	0.00138052199997737	0.0993376873707748	0.103817235482374	0.00785533426123707	0.00778980956713134	0.00859218431885866	0.0995714158236494	0.000537484950283402	0.00429987960226722	0.00491725525424553	0.0037118139071835	0.0137188041872111	0.0132901454123634	0.0176734089127816	0.0136829121254253	0.00071208993300387	0.0257902082153756	0.00802374751727326	0.0129133505509435	0.00346057451607915	0.00842745888461788	0.00842745888461788	0.00842745888461788	0.000604177048343918	0.00915809567602012	0.012972503606025	0.000170933944914806	0.000170933944914806	0.000170933944914806	0.000170933944914806	0.0110873868616448	0.00776833966752319	0	0.00513374094788659	1.03028841620583	0.0302884162058304	0.0112669218736259	0.00415075008138358	0.0192276949353488	0.00513374094788659	0.00399049678735635	0.00399049678735635	0.000176088857351519	0.000176088857351519	0.0072764250862695	0.0072764250862695	0.00727498825346502	0.00727498825346502	0.000160253294027226	0.000336342151378745	0.000160253294027226	0
"C28"	0	0.00128202635221781	0.10184983554851	0.101869951207773	0.00176088857351519	0.00548951222726789	0.103752916471265	0.00411470884954746	0	0.00888032545304697	0.00205120733897767	0.0067336208702584	0.00138052199997737	0.0993376873707748	0.103817235482374	0.00785533426123707	0.00778980956713134	0.00859218431885867	0.0995714158236495	0.000537484950283403	0.00429987960226722	0.00491725525424554	0.0037118139071835	0.0137188041872111	0.0132901454123634	0.0176734089127816	0.0136829121254253	0.00071208993300387	0.0257902082153756	0.00802374751727325	0.0129133505509435	0.00346057451607915	0.00842745888461789	0.00842745888461789	0.00842745888461789	0.000604177048343918	0.00915809567602012	0.012972503606025	0.000170933944914806	0.000170933944914806	0.000170933944914806	0.000170933944914806	0.0110873868616448	0.00776833966752318	0	0.00513374094788659	0.0302884162058304	1.03028841620583	0.0112669218736259	0.00415075008138358	0.0192276949353488	0.00513374094788659	0.00399049678735635	0.00399049678735635	0.000176088857351519	0.000176088857351519	0.0072764250862695	0.0072764250862695	0.00727498825346502	0.00727498825346502	0.000160253294027226	0.000336342151378745	0.000160253294027226	0
"C29"	0	0.00348551314561283	0.0111718333508058	0.289914520057296	0.00179712917047655	0.00682229653919931	0.289853324961045	0.0086479829261355	0	0.00378475668701394	0.00249089436344414	0.00424402757332839	0.000941005550218487	0.00880492908188942	0.0106874637901824	0.0043704060768556	0.00446090902893725	0.00459354186914966	0.0104969240101279	9.92084849479895e-05	0.000793667879583916	0.00117284820134236	0.000568417770847045	0.00220512275807227	0.00234486290543977	0.0137115880154766	0.00256338320928255	0.000394166170105656	0.0350173197272935	0.00132632840212402	0.0131206556404589	0.00035624879300608	0.00079649524710055	0.00079649524710055	0.00079649524710055	0.000392613567999103	0.0021014234793952	0.0130699153685416	0.000207574530287011	0.000207574530287011	0.000207574530287011	0.000207574530287011	0.00135814982388005	0.00100825235687579	0	0.0131580600054832	0.0338007656208776	0.0338007656208776	1.03185638481029	0.0115838939493956	0.034095703394462	0.0131580600054832	0.011148204806194	0.0111482048061941	0.000179712917047655	0.000179712917047655	0.0207081800040926	0.0207081800040926	0.000797988096486126	0.000797988096486126	0.000435689143201604	0.000615402060249259	0.000435689143201604	0
"C30"	0	0.311454526520305	0.00419468216753214	0.00769180815839909	0.0119273211005244	0.00563716823486671	0.286896456104403	0.0057602024263193	0	0.00252781547279919	0.00149854055823565	0.00315290846642731	0.00090391885675056	0.00392874042750667	0.00560922111909706	0.00320945647387803	0.00328474206699592	0.00336608804737832	0.00555975243758388	6.3318027664571e-05	0.000506544221316568	0.000775792224111472	0.000345797904946697	0.00133436486425823	0.00150322186720326	0.0126981737718357	0.00166369469089716	0.000289560126231487	0.0147056333231315	0.000813459803823984	0.0122972853036744	0.000186974037303235	0.000383411058678569	0.000383411058678569	0.000383411058678569	0.000325814724259944	0.00248131309572709	0.0123230600666132	0.000124878379852971	0.000124878379852971	0.000124878379852971	0.000124878379852971	0.000625379429009808	0.000440054347757013	0	0.0124642768382307	0.0124522502441507	0.0124522502441507	0.0115838939493957	1.04996629489598	0.0128435478419393	0.0124642768382307	0.0110344790809386	0.0110344790809386	0.00119273211005244	0.00119273211005244	0.000549414868457078	0.000549414868457078	0.000299620154823724	0.000299620154823725	0.0389318158150381	0.0401245479250906	0.0389318158150381	0
