"Ehretia_tinifolia"	"Metopium_browneii"	"Ficus_padifolia"	"Talisia_olivaeformis"	"Neea_psychotrioides"	"Centurus_aurifrons"	"Icterus_gularis"	"Pteroglossus_torguatus"	"Trogon_citreolus"	"Centurus_pygmaeus"	"Megarynchus_pitangua"	"Psilorhinus_morio"	"Ramphastos_sulfuratus"	"Saltator_atriceps"	"Tityra_semifasciata"	"Amazona_albifrons"	"Aratinga_astec"	"Cissilopha_yucatanica"	"Cyanocorax_yncas"	"Dives_dives"	"Euphonia_hirundinacea"	"Icterus_chrysater"	"Myiozetetes_similis"	"Tyrannus_melancholicus"	"Euphonia_affinis"	"Icterus_auratus"	"Icterus_mesomelas"	"Icterus_prosthemelas"	"Ortalis_vetula"	"Pitangus_sulphuratus"	"Turdus_grayi"	"Cotinga_amabilis"
"Megarynchus_pitangua"	0.17036212611234	0.161772637057286	0.163932699523082	0.0253709294532198	0.145228274520738	0.0220877119824717	0.0220877119824717	0.0220877119824717	0.0220877119824717	0.0130109448249256	1.02129487043706	0.0130109448249256	0.0212948704370586	0.0130109448249256	0.0212948704370586	0.0084572587270622	0.0084572587270622	0.0084572587270622	0.0084572587270622	0.00875377016552331	0.0122181032795125	0.0084572587270622	0.0122181032795125	0.0122181032795125	0.0136304532554095	0.00420008406765992	0.00420008406765993	0.00420008406765992	0.00766441718164908	0.00796092862011019	0.0079609286201102	0.00455368609786339
"Psilorhinus_morio"	0.174463814328071	0.16205834061227	0.159173642115654	0.157603104721249	0.0133677648894222	0.0179360418474646	0.0179360418474646	0.0179360418474646	0.0179360418474646	0.0171005565418757	0.0130109448249256	1.01710055654188	0.0130109448249256	0.0171005565418757	0.0130109448249256	0.0126790664831076	0.0126790664831076	0.0126790664831076	0.0126790664831076	0.0128358633678686	0.0121754595193367	0.0126790664831076	0.0121754595193367	0.0121754595193367	0.00525697536435706	0.00841437330910046	0.00841437330910046	0.00841437330910046	0.00775396946056853	0.0079107663453296	0.0079107663453296	0.00442149005876817
"Ramphastos_sulfuratus"	0.17036212611234	0.161772637057286	0.163932699523082	0.0253709294532198	0.145228274520738	0.0220877119824717	0.0220877119824717	0.0220877119824717	0.0220877119824717	0.0130109448249256	0.0212948704370586	0.0130109448249256	1.02129487043706	0.0130109448249256	0.0212948704370586	0.0084572587270622	0.0084572587270622	0.0084572587270622	0.0084572587270622	0.00875377016552332	0.0122181032795125	0.00845725872706219	0.0122181032795125	0.0122181032795125	0.0136304532554095	0.00420008406765993	0.00420008406765993	0.00420008406765992	0.00766441718164908	0.00796092862011019	0.00796092862011019	0.00455368609786339
"Saltator_atriceps"	0.174463814328071	0.16205834061227	0.159173642115654	0.157603104721249	0.0133677648894222	0.0179360418474646	0.0179360418474646	0.0179360418474646	0.0179360418474646	0.0171005565418757	0.0130109448249256	0.0171005565418757	0.0130109448249256	1.01710055654188	0.0130109448249256	0.0126790664831076	0.0126790664831076	0.0126790664831076	0.0126790664831076	0.0128358633678686	0.0121754595193367	0.0126790664831076	0.0121754595193367	0.0121754595193367	0.00525697536435706	0.00841437330910046	0.00841437330910046	0.00841437330910046	0.00775396946056853	0.0079107663453296	0.00791076634532961	0.00442149005876817
"Tityra_semifasciata"	0.17036212611234	0.161772637057286	0.163932699523082	0.0253709294532198	0.145228274520738	0.0220877119824717	0.0220877119824717	0.0220877119824717	0.0220877119824717	0.0130109448249256	0.0212948704370586	0.0130109448249256	0.0212948704370586	0.0130109448249256	1.02129487043706	0.0084572587270622	0.0084572587270622	0.0084572587270622	0.0084572587270622	0.00875377016552332	0.0122181032795125	0.0084572587270622	0.0122181032795125	0.0122181032795125	0.0136304532554095	0.00420008406765992	0.00420008406765993	0.00420008406765992	0.00766441718164908	0.0079609286201102	0.0079609286201102	0.00455368609786339
"Amazona_albifrons"	0.217964898342938	0.205439895789702	0.028151464757978	0.203450426603344	0.0116599811727044	0.0176341708007708	0.0176341708007708	0.0176341708007708	0.0176341708007708	0.0169054219774767	0.0112763449694163	0.0169054219774767	0.0112763449694163	0.0169054219774767	0.0112763449694163	1.01612343684531	0.0161234368453107	0.0161234368453107	0.0161234368453107	0.0114991089303793	0.0105475961461222	0.0161234368453107	0.0105475961461222	0.0105475961461222	0.00151073395546008	0.0107171237982133	0.0107171237982133	0.0107171237982133	0.00976561101395619	0.00514128309902481	0.00514128309902481	0.000781985132166055
"Aratinga_astec"	0.217964898342938	0.205439895789702	0.028151464757978	0.203450426603344	0.0116599811727044	0.0176341708007708	0.0176341708007708	0.0176341708007708	0.0176341708007708	0.0169054219774767	0.0112763449694163	0.0169054219774767	0.0112763449694163	0.0169054219774767	0.0112763449694163	0.0161234368453107	1.01612343684531	0.0161234368453107	0.0161234368453107	0.0114991089303793	0.0105475961461222	0.0161234368453107	0.0105475961461222	0.0105475961461222	0.00151073395546008	0.0107171237982133	0.0107171237982133	0.0107171237982133	0.00976561101395618	0.00514128309902481	0.00514128309902481	0.000781985132166055
"Cissilopha_yucatanica"	0.217964898342938	0.205439895789702	0.028151464757978	0.203450426603344	0.0116599811727044	0.0176341708007708	0.0176341708007708	0.0176341708007708	0.0176341708007708	0.0169054219774767	0.0112763449694163	0.0169054219774767	0.0112763449694163	0.0169054219774767	0.0112763449694163	0.0161234368453107	0.0161234368453107	1.01612343684531	0.0161234368453107	0.0114991089303793	0.0105475961461222	0.0161234368453107	0.0105475961461222	0.0105475961461222	0.00151073395546008	0.0107171237982133	0.0107171237982133	0.0107171237982133	0.00976561101395619	0.00514128309902481	0.00514128309902481	0.000781985132166055
"Cyanocorax_yncas"	0.217964898342938	0.205439895789702	0.028151464757978	0.203450426603344	0.0116599811727044	0.0176341708007708	0.0176341708007708	0.0176341708007708	0.0176341708007708	0.0169054219774767	0.0112763449694163	0.0169054219774768	0.0112763449694163	0.0169054219774767	0.0112763449694163	0.0161234368453107	0.0161234368453107	0.0161234368453107	1.01612343684531	0.0114991089303793	0.0105475961461222	0.0161234368453107	0.0105475961461222	0.0105475961461222	0.00151073395546008	0.0107171237982133	0.0107171237982133	0.0107171237982133	0.00976561101395619	0.00514128309902481	0.00514128309902481	0.000781985132166055
"Dives_dives"	0.216575020978073	0.0342852264430756	0.202153520164039	0.200491702709897	0.0131611963715818	0.0179370592637154	0.0179370592637154	0.0179370592637154	0.0179370592637154	0.0171144844904915	0.0116716935540311	0.0171144844904915	0.0116716935540311	0.0171144844904915	0.0116716935540311	0.0114991089303793	0.0114991089303793	0.0114991089303793	0.0114991089303793	1.01621224168936	0.0108491187808072	0.0114991089303793	0.0108491187808072	0.0108491187808072	0.00643795033333606	0.0105968661292457	0.0105968661292457	0.0105968661292457	0.00523374322069503	0.00994687597967366	0.00994687597967366	0.0056153755601122
"Euphonia_hirundinacea"	0.215299872109303	0.204623435309052	0.204708595667761	0.0274166866867563	0.0146180768937946	0.0171475758316444	0.0171475758316444	0.0171475758316444	0.0171475758316444	0.0162339460257823	0.0162908043726833	0.0162339460257823	0.0162908043726833	0.0162339460257823	0.0162908043726833	0.0105475961461222	0.0105475961461222	0.0105475961461222	0.0105475961461222	0.0108491187808072	1.01537717456682	0.0105475961461222	0.0153771745668211	0.0153771745668211	0.00659997968552219	0.00516276890114719	0.0051627689011472	0.00516276890114719	0.00969082468716111	0.00999234732184609	0.00999234732184609	0.00568634987966003
"Icterus_chrysater"	0.217964898342938	0.205439895789702	0.028151464757978	0.203450426603344	0.0116599811727044	0.0176341708007708	0.0176341708007708	0.0176341708007708	0.0176341708007708	0.0169054219774767	0.0112763449694163	0.0169054219774767	0.0112763449694163	0.0169054219774767	0.0112763449694163	0.0161234368453107	0.0161234368453107	0.0161234368453107	0.0161234368453107	0.0114991089303793	0.0105475961461222	1.01612343684531	0.0105475961461222	0.0105475961461222	0.00151073395546008	0.0107171237982133	0.0107171237982133	0.0107171237982133	0.00976561101395619	0.00514128309902481	0.00514128309902481	0.000781985132166055
"Myiozetetes_similis"	0.215299872109303	0.204623435309052	0.204708595667761	0.0274166866867563	0.0146180768937946	0.0171475758316444	0.0171475758316444	0.0171475758316444	0.0171475758316444	0.0162339460257823	0.0162908043726833	0.0162339460257823	0.0162908043726833	0.0162339460257823	0.0162908043726833	0.0105475961461222	0.0105475961461222	0.0105475961461222	0.0105475961461222	0.0108491187808072	0.0153771745668211	0.0105475961461222	1.01537717456682	0.0153771745668211	0.00659997968552219	0.00516276890114719	0.0051627689011472	0.00516276890114719	0.00969082468716111	0.00999234732184609	0.0099923473218461	0.00568634987966003
"Tyrannus_melancholicus"	0.215299872109303	0.204623435309052	0.204708595667761	0.0274166866867563	0.0146180768937946	0.0171475758316444	0.0171475758316444	0.0171475758316444	0.0171475758316444	0.0162339460257823	0.0162908043726833	0.0162339460257823	0.0162908043726833	0.0162339460257823	0.0162908043726833	0.0105475961461222	0.0105475961461222	0.0105475961461222	0.0105475961461222	0.0108491187808072	0.0153771745668211	0.0105475961461222	0.0153771745668211	1.01537717456682	0.00659997968552219	0.00516276890114719	0.00516276890114719	0.00516276890114719	0.00969082468716111	0.0099923473218461	0.0099923473218461	0.00568634987966003
"Euphonia_affinis"	0.0397547252024621	0.0325669586909815	0.296922592638864	0.0196473984137869	0.277774991720572	0.0278748877112499	0.0278748877112499	0.0278748877112499	0.0278748877112499	0.0105139507287141	0.027260906510819	0.0105139507287141	0.027260906510819	0.0105139507287141	0.027260906510819	0.00226610093319012	0.00226610093319012	0.00226610093319012	0.00226610093319012	0.00965692550000409	0.00989996952828328	0.00226610093319012	0.00989996952828329	0.00989996952828329	1.02560878677806	0.00140907570448008	0.00140907570448008	0.00140907570448008	0.00165211973275928	0.00904294429957325	0.00904294429957325	0.008247849795524
"Icterus_auratus"	0.302882250325374	0.0354710021246272	0.0271101931517169	0.290706984527364	0.010496236537585	0.0174847614018	0.0174847614018	0.0174847614018	0.0174847614018	0.0168287466182009	0.00840016813531985	0.0168287466182009	0.00840016813531985	0.0168287466182009	0.00840016813531985	0.0160756856973199	0.0160756856973199	0.0160756856973199	0.0160756856973199	0.0158952991938686	0.00774415335172079	0.0160756856973199	0.00774415335172079	0.00774415335172079	0.00140907570448008	1.01514223827299	0.0151422382729876	0.0151422382729876	0.00699109243083976	0.00681070592738849	0.0068107059273885	0.000753060920881025
"Icterus_mesomelas"	0.302882250325374	0.0354710021246272	0.0271101931517169	0.290706984527364	0.010496236537585	0.0174847614018	0.0174847614018	0.0174847614018	0.0174847614018	0.0168287466182009	0.00840016813531985	0.0168287466182009	0.00840016813531985	0.0168287466182009	0.00840016813531985	0.0160756856973199	0.0160756856973199	0.0160756856973199	0.0160756856973199	0.0158952991938686	0.00774415335172079	0.0160756856973199	0.00774415335172079	0.00774415335172079	0.00140907570448008	0.0151422382729876	1.01514223827299	0.0151422382729876	0.00699109243083977	0.00681070592738849	0.00681070592738849	0.000753060920881024
"Icterus_prosthemelas"	0.302882250325374	0.0354710021246272	0.0271101931517169	0.290706984527364	0.010496236537585	0.0174847614018	0.0174847614018	0.0174847614018	0.0174847614018	0.0168287466182009	0.00840016813531985	0.0168287466182009	0.00840016813531985	0.0168287466182009	0.00840016813531985	0.0160756856973199	0.0160756856973199	0.0160756856973199	0.0160756856973199	0.0158952991938686	0.00774415335172079	0.0160756856973199	0.00774415335172079	0.00774415335172079	0.00140907570448008	0.0151422382729876	0.0151422382729876	1.01514223827299	0.00699109243083976	0.00681070592738849	0.0068107059273885	0.000753060920881025
"Ortalis_vetula"	0.300969527022219	0.290978315423591	0.0309428064073	0.0310944604926526	0.0126815573209041	0.0163005362536936	0.0163005362536936	0.0163005362536936	0.0163005362536936	0.0155079389211371	0.0153288343632982	0.0155079389211371	0.0153288343632982	0.0155079389211371	0.0153288343632982	0.0146484165209343	0.0146484165209343	0.0146484165209343	0.0146484165209343	0.00785061483104254	0.0145362370307417	0.0146484165209343	0.0145362370307417	0.0145362370307417	0.00165211973275928	0.00699109243083976	0.00699109243083976	0.00699109243083976	1.01367671463054	0.00687891294064715	0.00687891294064715	0.000859522400202778
"Pitangus_sulphuratus"	0.298884710974921	0.0342463114036514	0.291945889516391	0.0266563746524822	0.0149333801192201	0.0167548689481105	0.0167548689481105	0.0167548689481105	0.0167548689481105	0.0158215326906592	0.0159218572402204	0.0158215326906592	0.0159218572402204	0.0158215326906592	0.0159218572402204	0.00771192464853722	0.00771192464853722	0.00771192464853722	0.00771192464853722	0.0149203139695105	0.0149885209827691	0.00771192464853722	0.0149885209827691	0.0149885209827691	0.00904294429957324	0.0068107059273885	0.0068107059273885	0.00681070592738849	0.00687891294064715	1.01408730226162	0.0140873022616204	0.00810960804212199
"Turdus_grayi"	0.298884710974921	0.0342463114036514	0.291945889516391	0.0266563746524822	0.0149333801192201	0.0167548689481105	0.0167548689481105	0.0167548689481105	0.0167548689481105	0.0158215326906592	0.0159218572402204	0.0158215326906592	0.0159218572402204	0.0158215326906592	0.0159218572402204	0.00771192464853722	0.00771192464853722	0.00771192464853722	0.00771192464853722	0.0149203139695105	0.0149885209827691	0.00771192464853722	0.0149885209827691	0.0149885209827691	0.00904294429957324	0.0068107059273885	0.0068107059273885	0.00681070592738849	0.00687891294064715	0.0140873022616204	1.01408730226162	0.00810960804212199
"Cotinga_amabilis"	0.043960562283472	0.0319136750799724	0.552240174188683	0.0200611390749635	0.0184911160395756	0.0188416549875462	0.0188416549875462	0.0188416549875462	0.0188416549875462	0.0176859602350727	0.0182147443914536	0.0176859602350727	0.0182147443914536	0.0176859602350727	0.0182147443914536	0.00234595539649817	0.00234595539649817	0.00234595539649817	0.00234595539649817	0.0168461266803366	0.0170590496389801	0.00234595539649817	0.0170590496389801	0.0170590496389801	0.016495699591048	0.00150612184176205	0.00150612184176205	0.00150612184176205	0.00171904480040556	0.016219216084244	0.016219216084244	1.01534000483857
