"Psychotria_hoffmannseggiana"	"Psychotria_marginata"	"Psychotria_acuminata"	"Psychotria_deflexa"	"Psychotria_horizontalis"	"Psychotria_limonensis"	"Psychotria_poeppigiana"	"Psychotria_emetica"	"Psychotria_psychotrifolia"	"Psychotria_brachybotrya"	"Psychotria_pittieri"	"Psychotria_racemosa"	"Psychotria_grandis"	"Pipra_mentalis"	"Pipra_coronata"	"Catharus_ustulatus"	"Manacus_vitellinus"	"Catharus_fuscescens"	"Catharus_minimus"	"Habia_fuscicauda"	"Schiffornis_turdinus"	"Empidonax_virescens"	"Mionectes_oleagineus"	"Trogon_rufus"
"Psychotria_pittieri"	0.0410508362844087	0.0415208145439018	0.0195747451715209	0.018766139327989	0.0422147653542586	0.0241556719296112	0.0387677366760856	0.00230065540081876	0.0159227566304862	0.0172105040570873	1.03440935996389	0.0359243539785827	0.00151499401469768	0.0333298683233489	0.28815525231577	0.0231794536788194	0.280022362873351	0.0135133314021597	0.00810326379374142	0.00622254108360719	0.00589797505916503	0.00263842283464116	0.00263842283464116	0.00296577246742155
"Psychotria_racemosa"	0.0383489506580306	0.0387180731243639	0.023185936830343	0.0224271937114574	0.0394376040584251	0.0257963356006121	0.0362140106858879	0.00234668871328332	0.0194879707870806	0.0208209936408271	0.0239495693190551	1.03327478776151	0.00932521844245603	0.205154805734033	0.203255046892492	0.0239944113674369	0.193015437642027	0.0135127732997906	0.0081093268762946	0.00642480028252096	0.00550478741302818	0.00246485025365157	0.00246485025365157	0.00276557665174028
"Psychotria_grandis"	0.0329451794052744	0.0331125902852881	0.0304083201479872	0.029749302478394	0.0338832814667582	0.0290776629426138	0.0311065587054925	0.00243875533821244	0.0266183991002696	0.0280419728083069	0.00302998802939536	0.0279756553273681	1.02494566729797	0.548804680555401	0.0334546360459361	0.0256243267446717	0.0190015871793797	0.0135116570950523	0.00812145304140096	0.0068293186803485	0.00471841212075447	0.00211770509167238	0.00211770509167239	0.00236518502037772
"Pipra_mentalis"	0.0658903588105488	0.0662251805705763	0.0608166402959744	0.059498604956788	0.0677665629335163	0.0581553258852277	0.0622131174109851	0.00487751067642488	0.0532367982005391	0.0560839456166137	0.00605997605879071	0.0559513106547362	0.0498913345959455	1.0976093611108	0.0669092720918723	0.0512486534893435	0.0380031743587594	0.0270233141901046	0.0162429060828019	0.013658637360697	0.00943682424150893	0.00423541018334477	0.00423541018334477	0.00473037004075545
"Pipra_coronata"	0.0706217679721777	0.0709988303040341	0.0647054739923188	0.0639712143185117	0.0726323506317284	0.0116905228000159	0.0673585690434382	0.00485760048115316	0.0575891593428211	0.0602881496449722	0.057631050463154	0.0609765140677476	0.00334546360459361	0.0736001993010595	1.08487391476455	0.0485818254387211	0.0474229661489714	0.0225871416834463	0.0172688814320159	0.0147322586941578	0.0101157570197294	0.00453952191448302	0.00453952191448303	0.00507134502171672
"Catharus_ustulatus"	0.0778520179242792	0.0763523986097815	0.072646368224775	0.0691925158664932	0.0801049254709633	0.0681728866334585	0.0716445152707463	0.0639194898390892	0.00554613771822581	0.0652391368638966	0.00515098970640432	0.00799813712247895	0.00284714741607464	0.062637243153642	0.0539798060430234	1.07447398462207	0.0343279916595441	0.0318074066745994	0.0338119255473478	0.0158135160103863	0.0110146011810043	0.00500655784193521	0.00500655784193521	0.00545374275784154
"Manacus_vitellinus"	0.0935815771654569	0.095084427871573	0.0135935066937647	0.0110933429934445	0.0962267107853058	0.084932164918429	0.087712377660904	0.00434502112212187	0.00610186717912362	0.00855386658337677	0.080006389392386	0.0827209018465831	0.0027145124541971	0.0597192739923362	0.0677470944985305	0.0441359892765567	1.07266648534443	0.0314661839251924	0.0151441737429498	0.010157905640271	0.0134761432169307	0.00601416942408162	0.00601416942408162	0.0067917448479695
"Catharus_fuscescens"	0.124741576240934	0.12542271879294	0.117127738294238	0.00871041241285087	0.128292647132541	0.114217402256386	0.0118570308053701	0.00697898092948713	0.00496104558735509	0.00814178625481503	0.00540533256086387	0.00810766397987433	0.00270233141901046	0.0594512912182301	0.0451742833668926	0.0572533320142788	0.0440526574952694	1.05187711777396	0.0303859220962176	0.00227450463214337	0.0178688782167053	0.00801829044578384	0.00801829044578384	0.00895876562806716
"Catharus_minimus"	0.15083034433148	0.0177510755969964	0.145926940114889	0.00896719435837607	0.157674625954941	0.0119481159336646	0.0108602160762448	0.137939726413509	0.00418897343935223	0.0084154641327707	0.00405163189687071	0.00608199515722095	0.00203036326035024	0.0446679917277053	0.0431722035800397	0.0760768324815326	0.0265023040501621	0.037982402620272	1.06970588576073	0.00220692090242149	0.0120415299948912	0.00985466412218384	0.00985466412218384	0.00126793397121403
"Habia_fuscicauda"	0.0152556530531449	0.0152485125618928	0.0121714593999515	0.276677711180463	0.0156916648640205	0.0104761409108744	0.279217187590531	0.00450510922820194	0.0070977240137137	0.0110511030163103	0.00622254108360719	0.00963720042378144	0.00341465934017425	0.0751225054838336	0.0736612934707889	0.0711608220467383	0.0355526697409484	0.00568626158035843	0.00441384180484298	1.06250643265661	0.0021788689725027	0.000980729054001281	0.000980729054001282	0.00108917946870663
"Schiffornis_turdinus"	0.278565697112688	0.285761067007075	0.0151193976634598	0.00818651285368634	0.019720995698872	0.0129491117140373	0.011555548657919	0.00576403279397389	0.00488814531530959	0.00764179561056067	0.00589797505916503	0.00825718111954227	0.00235920606037723	0.0519025333282991	0.0505787850986471	0.0495657053145195	0.0471665012592575	0.0446721955417632	0.0240830599897824	0.0021788689725027	1.04030905457998	0.0012325622311795	0.0012325622311795	0.0204115047862197
"Empidonax_virescens"	0.0194505880814959	0.0150611543915301	0.0158272222538653	0.00738110949688214	0.553423260763633	0.0116372139475727	0.010388194208923	0.00743061098205952	0.0043874660489139	0.0068907449698815	0.00527684566928232	0.00739455076095471	0.00211770509167238	0.0465895120167925	0.0453952191448303	0.0450590205774169	0.0420991859685713	0.0400914522289192	0.0394186564887353	0.00196145810800256	0.002465124462359	1.03458895379773	0.0345889537977271	0.00107579674225215
"Mionectes_oleagineus"	0.0194505880814959	0.0150611543915301	0.0158272222538653	0.00738110949688214	0.553423260763633	0.0116372139475727	0.010388194208923	0.00743061098205952	0.0043874660489139	0.0068907449698815	0.00527684566928232	0.00739455076095471	0.00211770509167238	0.0465895120167924	0.0453952191448303	0.0450590205774169	0.0420991859685713	0.0400914522289192	0.0394186564887353	0.00196145810800256	0.002465124462359	0.0345889537977271	1.03458895379773	0.00107579674225215
"Trogon_rufus"	0.026342703526892	0.545179430487259	0.0127410787097974	0.00817231864451017	0.0172127478760343	0.0129673116373168	0.0115681910684949	0.00336083836452778	0.00490085753123609	0.00762772891015685	0.00593154493484311	0.00829672995522083	0.00236518502037772	0.0520340704483099	0.0507134502171672	0.0490836848205738	0.0475422139357865	0.0447938281403358	0.00507173588485613	0.00217835893741326	0.0408230095724393	0.00107579674225215	0.00107579674225215	1.03894138789195
