"Microtus_arvalis"	"Apodemus_sylvaticus"	"Prometheomys_schaposchnikowi"	"Apodemus_mystacinus"	"Microtus_majori"	"Dryomys_nitedula"	"Cricetulus_migratorius"	"Sorex_araneus"	"Chionomys_nivalis"	"Myoxus_glis"	"Ctenophthalmus_proximus"	"Ctenophthalmus_hypanis"	"Ctenophthalmus_inornatus"	"Megabothris_turbidus"	"Ctenophthalmus_shovi"	"Amphipsylla_rossica"	"Myoxopsylla_jordani"	"Nosopsyllus_fasciatus"	"Leptopsylla_segnis"	"Leptopsylla_taschenbergi"	"Hystrichopsylla_talpae"	"Amphipsylla_georgica"	"Hystrichopsylla_satunini"	"Rhadinopsylla_integella"	"Ceratophyllus_sciurorum"	"Amalaraeus_penicilliger"	"Ctenophthalmus_euxinicus"	"Palaeopsylla_caucasica"
"Ctenophthalmus_proximus"	0.123947393253099	0.14205421752901	0.0074602821033051	0.129598807957656	0.126666936610162	0.00360283663368978	0.00878982633615434	0.114084561609885	0.00878982633615434	0.00167197829755058	1.04631661729131	0.0299930242198047	0.0148764069062442	0.0308937333782272	0.0463166172913083	0.0227930904443794	0.0133758263804046	0.0116391280732069	0.0385699052129896	0.00443919429778156	0.0201025899142354	0.00531817693139699	0.019555811611342	0.00531817693139699	0.00443919429778156	0.00774671207831867	0.00719993377542535	0.00443919429778156
"Ctenophthalmus_hypanis"	0.0952485522183678	0.111460656431022	0.0854476497677033	0.0926849016435218	0.0928291945889212	0.0044155567786845	0.0885317293805852	0.00621853702253438	0.0885317293805852	0.00129815945474113	0.021423588728432	1.04877446798842	0.0378234821241974	0.0498783571830939	0.0214235887284319	0.043625306786005	0.010385275637929	0.00863230671588732	0.015470554214784	0.00348314551346944	0.015238004688925	0.012336318451528	0.0144341313776949	0.012336318451528	0.00348314551346944	0.00595303451364798	0.00514916120241788	0.00348314551346944
"Ctenophthalmus_inornatus"	0.125742029367555	0.140720600100097	0.116600255478992	0.0146160647176183	0.0186548631819445	0.00421028626401659	0.120717574530537	0.00385247264009535	0.120717574530537	0.000834945855274057	0.0148764069062442	0.0529528749738763	1.05097494242958	0.0540054465398805	0.0148764069062442	0.0521408713784531	0.00667956684219246	0.00520952234855128	0.00701753007077204	0.00439751875312804	0.0134223245374718	0.0164692762061817	0.00637545129742281	0.0164692762061817	0.00439751875312804	0.00785887683547219	0.000812003595423236	0.00439751875312804
"Megabothris_turbidus"	0.0848419421860015	0.10177258262819	0.0760531575797158	0.084935332752637	0.0827444616066111	0.0696929777339413	0.0788187239810241	0.00561246191912426	0.0788187239810241	0.00337630229839799	0.019308583361392	0.0436435625352072	0.0337534040874253	1.06106680696869	0.019308583361392	0.0389249329378385	0.027010418387184	0.00789902280449964	0.0140059619747669	0.00318039320713092	0.0136545434441692	0.0110622656052333	0.0130705516549128	0.0110622656052333	0.00318039320713093	0.00530262138662509	0.00471862959736872	0.00318039320713093
"Ctenophthalmus_shovi"	0.123947393253099	0.14205421752901	0.0074602821033051	0.129598807957656	0.126666936610162	0.00360283663368978	0.00878982633615434	0.114084561609885	0.00878982633615435	0.00167197829755058	0.0463166172913083	0.0299930242198047	0.0148764069062442	0.0308937333782272	1.04631661729131	0.0227930904443794	0.0133758263804046	0.0116391280732069	0.0385699052129896	0.00443919429778156	0.0201025899142354	0.00531817693139699	0.019555811611342	0.00531817693139699	0.00443919429778156	0.00774671207831867	0.00719993377542535	0.00443919429778156
"Amphipsylla_rossica"	0.108785856739886	0.123598539618299	0.0987224982609947	0.0165118179725978	0.104450270094853	0.00401487733378218	0.102244217283859	0.00532323915623905	0.102244217283859	0.000771132922295637	0.0189942420369828	0.0508961912503391	0.0434507261487109	0.0518999105837846	0.0189942420369828	1.04997886802964	0.0061690633783651	0.00477977758377174	0.0121951259907399	0.00386245436307186	0.0171897122902431	0.0140868760914578	0.0113079194647001	0.0140868760914578	0.00386245436307186	0.00679911604624291	0.000917323220699881	0.00386245436307186
"Myoxopsylla_jordani"	0.0111234334895003	0.169875945438712	0.00628054053070882	0.160571471378906	0.0144661842369133	0.143386417631969	0.00780276549174231	0.00534702764290267	0.00780276549174231	0.140010115333571	0.0167197829755058	0.0181742323663758	0.00834945855274057	0.0540208367743679	0.0167197829755058	0.00925359506754765	1.12008092266857	0.0142292605937878	0.016024568382412	0.00530862329495974	0.00690797440286059	0.00608889984413397	0.0151333971085949	0.00608889984413397	0.00530862329495974	0.000695214593093768	0.00892063729882811	0.00530862329495974
"Nosopsyllus_fasciatus"	0.0148586018130942	0.301539364693403	0.0066301573631775	0.285727333577227	0.0210484300789922	0.00553207084957187	0.00921634220496893	0.00934070873281582	0.00921634220496893	0.00355731514844696	0.0290978201830173	0.0302130735056056	0.0130238058713782	0.0315960912179986	0.0290978201830173	0.0143393327513152	0.0284585211875757	1.02529684590096	0.0281691575696989	0.00942310514666884	0.0116672946399242	0.0103447393671657	0.0266123727808962	0.0103447393671657	0.00942310514666884	0.000928662613318387	0.0158737407542904	0.00942310514666884
"Leptopsylla_segnis"	0.0189906628348719	0.169721532642796	0.00608614653138285	0.158054056015717	0.152332422362317	0.00375381629464737	0.00760214974887661	0.14052065943938	0.00760214974887661	0.00200307104780151	0.048212381516237	0.0270734698758719	0.00877191258846505	0.0280119239495338	0.048212381516237	0.0182926889861099	0.016024568382412	0.0140845787848494	1.04702546508906	0.00530379789508737	0.0160114907199117	0.00606401286997503	0.0236053551824942	0.00606401286997503	0.00530379789508737	0.0011869164271795	0.00878078088976208	0.00530379789508737
"Leptopsylla_taschenbergi"	0.0156924785369328	0.564445372079449	0.00746175591840014	0.0217312634853886	0.0189941186046548	0.00424450825104533	0.0121758824489957	0.00709109324532524	0.0121758824489957	0.00265431164747987	0.0221959714889078	0.0243820185942861	0.0219875937656402	0.0254431456570474	0.0221959714889078	0.0231747261784311	0.0212344931798389	0.0188462102933377	0.0212151915803495	1.01763891787748	0.019806830198832	0.0188565061223823	0.0200333427061286	0.0188565061223823	0.0176389178774828	0.000980779908558303	0.00120729241585492	0.0176389178774828
"Hystrichopsylla_talpae"	0.194490595688161	0.211272855454208	0.00991743082680151	0.021166554486099	0.192142138955198	0.0034270863078383	0.0118646153949103	0.00936944509139707	0.0118646153949103	0.00115132906714343	0.0335043165237256	0.0355553442741583	0.0223705408957863	0.0364121158511179	0.0335043165237256	0.0343794245804862	0.00921063253714745	0.00777819642661616	0.0213486542932156	0.006602276732944	1.03076682264815	0.00778873827243502	0.019787080111316	0.00778873827243502	0.006602276732944	0.01215566223051	0.00117591969367217	0.006602276732944
"Amphipsylla_georgica"	0.0186786654166787	0.301704097958117	0.0134886840886002	0.0164967535075422	0.0173990041427032	0.00428779136234182	0.272662304978357	0.00417509168319225	0.0162520485681005	0.00152222496103349	0.0132954423284925	0.0431771145803479	0.0411731905154544	0.0442490624209333	0.0132954423284925	0.0422606282743733	0.0121777996882679	0.0103447393671657	0.0121280257399501	0.00942825306119117	0.0116831074086525	1.03669448355903	0.0114321771260847	0.0110534579180012	0.00942825306119117	0.00116741658854242	0.000916486305974568	0.00942825306119116
"Hystrichopsylla_satunini"	0.0179073990759107	0.213688988865372	0.00753134229912177	0.199148417133983	0.19184138827246	0.00470065812725129	0.00943670515346921	0.0104528297341964	0.00943670515346921	0.00252223285143249	0.0325930193522368	0.0336796398812881	0.0106257521623713	0.0348548044131009	0.0325930193522367	0.0226158389294001	0.0201778628114599	0.0177415818539308	0.0314738069099923	0.00667778090204287	0.019787080111316	0.00762145141738979	1.02973166862096	0.00762145141738979	0.00667778090204287	0.00111921244224442	0.011063800951888	0.00667778090204287
"Rhadinopsylla_integella"	0.0186786654166787	0.301704097958117	0.0134886840886002	0.0164967535075422	0.0173990041427032	0.00428779136234182	0.0162520485681005	0.00417509168319225	0.272662304978357	0.00152222496103349	0.0132954423284925	0.0431771145803479	0.0411731905154544	0.0442490624209333	0.0132954423284925	0.0422606282743733	0.0121777996882679	0.0103447393671657	0.0121280257399501	0.00942825306119117	0.0116831074086525	0.0110534579180012	0.0114321771260847	1.03669448355903	0.00942825306119117	0.00116741658854242	0.000916486305974568	0.00942825306119117
"Ceratophyllus_sciurorum"	0.0156924785369328	0.564445372079449	0.00746175591840013	0.0217312634853886	0.0189941186046548	0.00424450825104533	0.0121758824489957	0.00709109324532524	0.0121758824489957	0.00265431164747987	0.0221959714889078	0.0243820185942861	0.0219875937656402	0.0254431456570474	0.0221959714889078	0.0231747261784312	0.0212344931798389	0.0188462102933377	0.0212151915803495	0.0176389178774828	0.019806830198832	0.0188565061223823	0.0200333427061286	0.0188565061223823	1.01763891787748	0.000980779908558303	0.00120729241585492	0.0176389178774828
"Amalaraeus_penicilliger"	0.543774314926005	0.0313849570738657	0.0129568243909941	0.0157778157254125	0.0240049936015436	0.00299891798985943	0.0135405326852653	0.00834017029190841	0.0135405326852653	0.000347607296546884	0.0387335603915933	0.0416712415955359	0.039294384177361	0.0424209710930008	0.0387335603915933	0.0407946962774574	0.00278085837237507	0.00185732522663677	0.00474766570871799	0.000980779908558303	0.0364669866915301	0.00233483317708483	0.00335763732673325	0.00233483317708483	0.000980779908558302	1.03398589468288	0.000876545318078471	0.000980779908558302
"Ctenophthalmus_euxinicus"	0.0140247250892555	0.0386333573073575	0.00579855880795486	0.549723403669066	0.0231027415533297	0.00681963344809841	0.00625680196094214	0.0115903242203064	0.00625680196094214	0.00446031864941405	0.0359996688771268	0.0360441284169252	0.00406001797711618	0.0377490367789498	0.0359996688771268	0.00550393932419928	0.0356825491953124	0.0317474815085808	0.0351231235590483	0.00120729241585492	0.0035277590810165	0.00183297261194914	0.0331914028556639	0.00183297261194914	0.00120729241585492	0.000876545318078471	1.03054018909273	0.00120729241585492
"Palaeopsylla_caucasica"	0.0156924785369328	0.564445372079449	0.00746175591840014	0.0217312634853886	0.0189941186046548	0.00424450825104533	0.0121758824489957	0.00709109324532524	0.0121758824489957	0.00265431164747987	0.0221959714889078	0.0243820185942861	0.0219875937656402	0.0254431456570474	0.0221959714889078	0.0231747261784312	0.0212344931798389	0.0188462102933377	0.0212151915803495	0.0176389178774828	0.019806830198832	0.0188565061223823	0.0200333427061286	0.0188565061223823	0.0176389178774828	0.000980779908558303	0.00120729241585492	1.01763891787748
