"Salix_glauca"	"Epilobium_latifolium"	"Cerastium_alpinum"	"Ledum_palustre"	"Dryas_integrifolia"	"Saxifraga_triscupidata"	"Polygonum_viviparum"	"Pyrola_grandiflora"	"Papaver_radicatum"	"Pedicularis_lapponica"	"Campanula_gieseckiana"	"Rhododendron_lapponicum"	"Stellaria_longiceps"	"Tofieldia_pusilla"	"Vaccinium_uliginosum"	"Nysius_groenlandicus"	"Spilogona_sanctpauli"	"Eupeodes_curtus"	"Eupeodes_luniger"	"Smittia_sp1_M_PL_052"	"Sphaerophoria_scripta"	"Delia_platura"	"Eupithesia_sobrinata"	"Phaonia_pallidisquama"	"Syngrapha_borea"	"Aedes_nigripes"	"Delia_fabricii"	"Dolichopus_groenlandicus"	"Helophilus_borealis"	"Helophilus_groenlandicus"	"Lasiestra_leucocycla"	"Nowickia_sp1_M_PL_052"	"Ramphomyia_nigrita"	"Thysanoptera_sp1_M_PL_052"	"Aedes_impiger"	"Botanophila_profuga"	"Bradysia_sp1_M_PL_052"	"Clossiana_chariclea"	"Colias_hecla"	"Dasyhelea_sp1_M_PL_052"	"Drymeia_groenlandica"	"Eurois_occulta"	"Forcipomyia_sp1_M_PL_052"	"Oedemagena_tarandi"	"Paregle_audacula"	"Pegoplata_tundrica"	"Periscepsia_stylata"	"Platycheirus_hyperboreus"	"Platycheirus_lundbecki"	"Platycheirus_varipes"	"Stenomacrus_sp1_M_PL_052"	"Syngrapha_u.aureum"	"Unidentified_sp1_M_PL_052"	"Unidentified_sp2_M_PL_052"
"Campanula_gieseckiana"	0.0374211808263247	0.0330704472648053	0.0210284819145943	0.0478028039720538	0.00378589860971747	0.0138503539563983	0.0343927524187737	0.0289422580102592	0.0127982233725715	0.0127508244539589	1.0564484350953	0.0121985703902799	0.0176598183273722	0.00118328472092033	0	0.190651027261584	0.0139101086605266	0.185277156957227	0.00955221338074348	0.00708358945202232	0.00898084464386709	0.182501689672681	0.00736248001078885	0.00414524687249383	0.00260928600358842	0.00392320476891148	0.00208972568369131	0.00253530744222955	0.00481721054457759	0.00242935939842994	0.00231346482335834	0.00231346482335834	0.00198695361638784	0.00330316679906315	0.00289422580102592	0.00203309506504664	0.000935529520658118	0.00294330305456203	0.00137793530270022	0.00298767524825336	0.000935529520658118	0.00137793530270022	0	0.000315491550809789	0.00105142409572972	0.00159977792157144	0.00105142409572972	0.000935529520658117	0.000935529520658117	0.00105142409572972	0.00115419616303319	0.00137793530270022	0.00298767524825336	0.000935529520658117
"Rhododendron_lapponicum"	0.0368578017918617	0.0159734324284332	0.0213578259763271	0.0148658191922725	0.0196645615845424	0.0312945945881787	0.00220437955325332	0.0138237661822239	0.0134475730097261	0.0291083211652184	0.0121985703902799	1.12095361672674	0.00094485097665203	0.00063821976761967	0	0.200684562554108	0.0145324694654652	0.00622784287417532	0.00912175701145681	0.196700075624783	0.00416551786899702	0.00318264671988901	0.0020709966996389	0.00394253512839747	0.00174655967121951	0.00185055874431357	0.00352932792714477	0.00260239167101231	0.000885997639843384	0.00173345098333441	0.00158700472931459	0.00158700472931459	0.0019893363436129	0.00256782716489557	0.00138237661822239	0.186825602787791	0.000921445044796541	0.000157475162775339	0.000665559684518052	0.000929113699517029	0.000921445044796542	0.000665559684518052	0	0.00163871346537854	0.00106789129881635	0.00168094662621576	0.00106789129881635	0.000921445044796541	0.000921445044796541	0.00106789129881635	0.00260788288234823	0.000665559684518052	0.000929113699517029	0.000921445044796541
"Stellaria_longiceps"	0.0425043813446868	0.0227301763502489	0.0387377126234482	0.00324106257791378	0.0194876738048805	0.00225463564044899	0.0191773801250438	0.0189878582639632	0.00127646843335521	0.00184806852951664	0.0176598183273722	0.000944850976652031	1.12685044509667	0.0176328012391319	0	0.00779028409346056	0.00825036432436899	0.19659708224312	0.00628321872811466	0.00519983801419863	0.198757813820262	0.00506360747818602	0.00318291395724116	0.00458536817708687	0.00641790052466053	0.00126517594473678	0.00125049583698792	0.00122216808778657	0.00286482869376475	0.00288397631243278	0.00200970021487754	0.00200970021487754	0.00299949516478958	0.00182653922819299	0.00189878582639632	0.000157475162775338	0.00106260953361717	0.187808407516112	0.000947090681260371	0.000202566411119611	0.00106260953361717	0.00094709068126037	0	0.00162397281707338	0.00193688563117241	0.000159558554169401	0.00193688563117241	0.00106260953361717	0.00106260953361717	0.00193688563117241	0.000187886303370749	0.000947090681260371	0.000202566411119611	0.00106260953361717
"Tofieldia_pusilla"	0.0832810949752499	0.0556613421928786	0.0301815248962376	0.00363942427270241	0.0269022805409002	0.00285268726055011	0.0267054839926014	0.0026595906131219	0.0015177399591701	0.00215388746317041	0.00177492708138049	0.000957329651429505	0.0264492018586979	1.06859681857524	0	0.00604672653241402	0.00934228336683258	0.0108803067618883	0.00908783448109869	0.00649947514411521	0.280060913683788	0.00319383359653412	0.00498003979068529	0.00458984314743512	0.271550454609562	0.00230949139142515	0.00231975131276042	0.00227174486927751	0.00498977099063008	0.00382829883618182	0.00440124996575119	0.00440124996575119	0.00359110361919313	0.00246932072878559	0.00026595906131219	0.000159554941904917	0.00208202737438125	0.00440820030978299	0.00231922259136994	0.0002274640170439	0.00208202737438125	0.00231922259136994	0	0.00224185671174169	0.00150907624481188	0.000189717494896262	0.00150907624481188	0.00208202737438125	0.00208202737438125	0.00150907624481188	0.000237723938379176	0.00231922259136994	0.0002274640170439	0.00208202737438125
"Vaccinium_uliginosum"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0
"Nysius_groenlandicus"	0.0865195572894809	0.0750176334152177	0.0111571717583761	0.0725708622218191	0.00829713777302482	0.0702068891807794	0.00694299786637165	0.0681797719896936	0.0681107588210611	0.0652782113739215	0.0635503424205281	0.0668948541847025	0.00259676136448685	0.00134371700720312	0	1.06090744121935	0.0404158618541461	0.0236890767422618	0.0205512325525655	0.0285717685521635	0.00487529826709365	0.0158217024122556	0.00739296760773789	0.00967239427895846	0.00562465290967188	0.00669866782110071	0.00801356303063531	0.0106768337848697	0.00382003451227123	0.00368359331355287	0.00528872365787109	0.00528872365787109	0.00272084752015583	0.00522710703661577	0.00681797719896936	0.0111491423641171	0.00216298893223702	0.000432793560747809	0.00312573472563407	0.0045356788888637	0.00216298893223702	0.00312573472563407	0	0.000691428147752068	0.000557858587918804	0.00851384485263264	0.000557858587918804	0.00216298893223702	0.00216298893223702	0.000557858587918804	0.00585057409839829	0.00312573472563407	0.0045356788888637	0.00216298893223702
"Spilogona_sanctpauli"	0.0877176511688466	0.0747904760366271	0.0735991556326155	0.0713561872497511	0.0694539919758357	0.0695301905221701	0.00618200889839238	0.0677472764073645	0.0673463666931402	0.0646363182947292	0.0046367028868422	0.0048441564884884	0.00275012144145633	0.00207606297040724	0	0.0404158618541461	1.04830350907121	0.0169950339244976	0.023481092115906	0.0263418134706083	0.013256301931522	0.00585074640742238	0.00727090387216985	0.0147555015846106	0.00582822685668244	0.0066527029823306	0.00798712382273534	0.0106112371158637	0.0037344707246987	0.00679622761649024	0.00530921111408063	0.00530921111408063	0.00587289906085194	0.0102475943677624	0.00677472764073645	0.000807359414748066	0.00219294127922116	0.000458353573576055	0.00311626983485947	0.00445976170310944	0.00219294127922117	0.00311626983485946	0	0.00578783266465298	0.00367995778163078	0.00841829583664252	0.00367995778163078	0.00219294127922116	0.00219294127922116	0.00367995778163078	0.00579418254351418	0.00311626983485946	0.00445976170310944	0.00219294127922116
"Eupeodes_curtus"	0.115462368710103	0.108105526032268	0.106091125579019	0.00858008781575541	0.00735755376423604	0.00663787465817507	0.00831902921570587	0.0983965634003946	0.00453735984551881	0.00550136768760098	0.0926385784786133	0.00311392143708766	0.0982985411215601	0.00362676892062944	0	0.0355336151133926	0.0254925508867464	1.05435802202145	0.01476824251875	0.0105640590657025	0.0269259303157111	0.0168079214898242	0.00425471762780787	0.013339345038145	0.00829764836592109	0.00342281470623727	0.00343971543926715	0.00345372919844241	0.00533629983958175	0.0098089531969621	0.00739095613576373	0.00739095613576373	0.0081911154967035	0.00114938496883772	0.00983965634003947	0.000518986906181276	0.00288655921775256	0.0163830901869267	0.00450439691801117	0.000536255488484714	0.00288655921775257	0.00450439691801116	0	0.000613129480353003	0.00530455627895094	0.000567169980689851	0.00530455627895093	0.00288655921775256	0.00288655921775256	0.00530455627895093	0.000553156221514589	0.00450439691801117	0.000536255488484713	0.00288655921775256
"Eupeodes_luniger"	0.117949735562506	0.109797018962468	0.106727361205464	0.00947267797047178	0.00737502580904979	0.0999932802841454	0.0960884245168956	0.00588635936906444	0.00486239584695719	0.0930065144191207	0.00477610669037173	0.00456087850572841	0.00314160936405733	0.00302927816036623	0	0.0308268488288483	0.035221638173859	0.01476824251875	1.04242741735053	0.0296184310104469	0.0197894604858807	0.0109969026065727	0.0131496282139067	0.00415196481005658	0.00828093871925704	0.00354078576221714	0.0112815167460748	0.0035565428699323	0.0141837182417924	0.00991124385037603	0.00752361917916548	0.00752361917916548	0.00828511144933585	0.00120662785724197	0.000588635936906444	0.000760146417621401	0.00294874338906265	0.000523601560676222	0.00457487579010283	0.000592042373154486	0.00294874338906265	0.00457487579010283	0	0.000614585484087483	0.00533636806027319	0.000607799480869649	0.00533636806027319	0.00294874338906265	0.00294874338906265	0.00533636806027319	0.00833277335701212	0.00457487579010283	0.000592042373154486	0.00294874338906265
"Smittia_sp1_M_PL_052"	0.116198352565758	0.0128362449411652	0.106310871111423	0.00919114333567939	0.0998579509419586	0.101913381054204	0.0051810896765216	0.00785094201253767	0.00585089273243251	0.09481755503478	0.00354179472601116	0.0983500378123913	0.00259991900709931	0.00216649171470507	0	0.0428576528282452	0.0395127202059124	0.0105640590657025	0.0296184310104469	1.05327864738414	0.01803505001239	0.00168285454713398	0.00399751424027608	0.0120115489272276	0.00398142528203544	0.00347940527262391	0.0113977405686609	0.00363632040569802	0.00105295250686738	0.00585038709478636	0.00343980235335917	0.00343980235335917	0.00822050236971509	0.00889594237030985	0.000785094201253768	0.0163916729687319	0.00290495881414395	0.000433319834516552	0.000534843539215216	0.000574446458479962	0.00290495881414396	0.000534843539215216	0	0.00832149591182989	0.00531554355557114	0.000731361591554064	0.00531554355557114	0.00290495881414395	0.00290495881414395	0.00531554355557114	0.00849278175451698	0.000534843539215216	0.000574446458479962	0.00290495881414395
"Sphaerophoria_scripta"	0.118311728685675	0.0169104438941009	0.106966293849947	0.00924575636277038	0.0998246521626069	0.00576262136429439	0.097156561472035	0.00603665705140283	0.00248321653793483	0.00466300922474053	0.00449042232193355	0.00208275893449851	0.0993789069101311	0.0933536378945962	0	0.00731294740064047	0.019884452897283	0.0269259303157111	0.0197894604858807	0.01803505001239	1.06624204569573	0.0110419196401989	0.0132513091370185	0.0118801799358327	0.0270008045197118	0.00353565298981502	0.00343801166416641	0.00326819528438373	0.0104202579761244	0.0060529165214182	0.00366239504606274	0.00366239504606274	0.00830610790963921	0.00889658078622373	0.000603665705140283	0.000347126489083085	0.00295779321714187	0.0165631511516885	0.000704601828920871	0.000577859772673149	0.00295779321714188	0.000704601828920871	0	0.00831872101355058	0.00534831469249733	0.000310402067241854	0.00534831469249733	0.00295779321714187	0.00295779321714187	0.00534831469249733	0.000480218447024533	0.000704601828920871	0.000577859772673148	0.00295779321714187
"Delia_platura"	0.0225451589583647	0.0152995241413465	0.00892259415017129	0.205665873794748	0.00706070012104398	0.00625735989943524	0.191094487430564	0.00707721267146694	0.00414122156884903	0.00572536766223076	0.182501689672681	0.003182646719889	0.00506360747818601	0.00212922239768941	0	0.0474651072367666	0.0175522392222671	0.0336158429796484	0.0219938052131454	0.00336570909426796	0.0220838392803978	1.06238051413401	0.0325271948291873	0.00185974191785948	0.00173341474593757	0.0134177460861309	0.00108507563224539	0.00108128167006525	0.0197469289156125	0.00108360988006467	0.00120110914651522	0.00120110914651522	0.00100975868146768	0.0134425087889254	0.000707721267146695	0.000530441119981501	0.000563628973959118	0.00084393457969767	0.000637480172556102	0.0128541171121718	0.000563628973959118	0.000637480172556102	0	0.000588391676753665	0.000446129707508564	0.000517652696106129	0.000446129707508564	0.000563628973959118	0.000563628973959118	0.000446129707508564	0.00052144665828627	0.000637480172556102	0.0128541171121718	0.000563628973959118
"Eupithesia_sobrinata"	0.207774927969648	0.015467284672813	0.00938561818186882	0.200934671289839	0.00884128803128486	0.00704045755252486	0.187416978717743	0.00443745291242212	0.00412973448804957	0.00530183565568175	0.00736248001078884	0.0020709966996389	0.00318291395724116	0.00332002652712352	0	0.0221789028232136	0.0218127116165095	0.00850943525561573	0.0262992564278134	0.00799502848055215	0.0265026182740371	0.0325271948291873	1.03649448802663	0.00637489249309049	0.00666885002572263	0.0177527901548561	0.00578107799528494	0.0057105900102474	0.0193861680664748	0.00111375110379398	0.00583884339394174	0.00583884339394174	0.00566365410833464	0.013295190958222	0.000443745291242212	0.000345166116606483	0.0051943731992412	0.000530485659540194	0.000644470194700543	0.0125584169556149	0.0051943731992412	0.000644470194700543	0	0.000736774002607072	0.000469280909093441	0.000516216811006196	0.000469280909093441	0.0051943731992412	0.0051943731992412	0.000469280909093441	0.000586704796043738	0.000644470194700543	0.0125584169556149	0.0051943731992412
"Phaonia_pallidisquama"	0.208241002159199	0.0121966498085263	0.0119833089796066	0.0118563214818714	0.191977441617495	0.00860452394343524	0.00427847346493541	0.189102033230444	0.00592863143807614	0.00676523493347554	0.00414524687249383	0.00394253512839747	0.00458536817708686	0.00305989543162342	0	0.0290171828368754	0.0442665047538318	0.0266786900762901	0.00830392962011316	0.0240230978544552	0.0237603598716655	0.00185974191785948	0.00637489249309048	1.04011434851182	0.00647919265390776	0.00594704514659694	0.00592306871593291	0.00594710398373949	0.000936041088515473	0.00110735919100226	0.00571421879600191	0.00571421879600191	0.00580519050296031	0.0167391402274083	0.0189102033230444	0.000657089188066244	0.00520602505397998	0.000764228029514478	0.000508193742021932	0.000741020092616964	0.00520602505397998	0.000508193742021931	0	0.0159981201347913	0.000599165448980328	0.000741078929759517	0.000599165448980328	0.00520602505397998	0.00520602505397998	0.000599165448980328	0.000717043661952936	0.000508193742021931	0.000741020092616964	0.00520602505397998
"Syngrapha_borea"	0.214812651215325	0.205734924877414	0.0137598057350039	0.00531194072803925	0.00778447000099397	0.00564812767790604	0.00966537449837049	0.00460170540108476	0.00358774329874556	0.00395254062794113	0.00260928600358842	0.00174655967121951	0.00641790052466052	0.181033636406374	0	0.0168739587290156	0.0174846805700473	0.0165952967318422	0.0165618774385141	0.00796285056407087	0.0540016090394236	0.00173341474593757	0.00666885002572263	0.00647919265390776	1.05920101391854	0.00570231257588557	0.00584099358687529	0.00581878419272631	0.00953882598639595	0.00926027882330909	0.013942604816942	0.013942604816942	0.00605830656713332	0.000980702128918618	0.000460170540108477	0.000291093278536585	0.00537031628038312	0.00106965008744342	0.0085722885365589	0.000331996295502453	0.00537031628038312	0.00857228853655889	0	0.000648705833416165	0.000687990286750193	0.000448467912343195	0.000687990286750193	0.00537031628038312	0.00537031628038312	0.000687990286750193	0.00047067730649217	0.0085722885365589	0.000331996295502453	0.00537031628038312
"Aedes_nigripes"	0.299334691812629	0.0118254892957522	0.00794651603588779	0.290439875211525	0.0100712796245565	0.00742798110229016	0.00993325736248089	0.00597927122533304	0.00574751395827505	0.00509289045956809	0.00588480715336722	0.00277583811647035	0.00189776391710517	0.00230949139142515	0	0.0301440051949532	0.0299371634204877	0.0102684441187118	0.0106223572866514	0.0104382158178717	0.0106069589694451	0.0201266191291963	0.0266291852322842	0.00892056771989541	0.00855346886382836	1.02563585949604	0.00810236572050658	0.00820180654010011	0.00148605445690443	0.00089005452245073	0.00797609601597207	0.00797609601597207	0.00788069309711013	0.0189917655027667	0.000597927122533304	0.000462639686078392	0.00748336729531574	0.000316293986184196	0.00049272872065634	0.0181524922007203	0.00748336729531574	0.00049272872065634	0	0.000839273302046375	0.000397325801794389	0.000718439244784381	0.000397325801794389	0.00748336729531573	0.00748336729531573	0.000397325801794389	0.000618998425190847	0.00049272872065634	0.0181524922007203	0.00748336729531574
