"Coregonus_artedii"	"Coregonus_clupeaformis"	"Salvelinus_namaycush"	"Oncorhynchus_kisutch"	"Esox_lucius"	"Catostomus_catostomus"	"Catostomus_commersoni"	"Lota_lota"	"Pungitius_pungitius"	"Stizostedion_vitreum"	"Gyrodactylus__sp."	"Discocotyle__sagittata"	"Diplostomum__spathaceum_(L)"	"Apatemon__gracilis_(L)"	"Cotylurus__erraticus_(L)"	"Lissorchis__attenuatum"	"Bunodera__luciopercae"	"Crepidostomum__farionis"	"Phyllodistomum__coregoni"	"Glaridacris__sp."	"Hunterella__nodulosa"	"Cyathocephalus__truncatus"	"Eubothrium__rugosum"	"Eubothrium__salvelini"	"Bothriocephalus__cuspidatus"	"Diphyllobothrium__sp._(L)"	"Schistocephalus__solidus_(L)"	"Triaenophorus__crassus"	"Triaenophorus__crassus_(L)"	"Triaenophorus__nodulosus"	"Triaenophorus__nodulosus_(L)"	"Proteocephalus__exiguus"	"Proteocephalus__filicollis"	"Proteocephalus__pinguis"	"Proteocephalus__sp._A"	"Raphidascaris__acus"	"Raphidascaris__acus_(L)"	"Haplonema__hamulatum"	"Philonema__agubernaculum"	"Cystidicola__farionis"	"Rhabdochona__cascadilla"	"Neoechinorhynchus__strigosus"	"Metechinorhynchus__salmonis"	"Pomphorhynchus__bulbocolli"	"Cystobranchus__verrilli"	"Ergasilus__auritus"	"Ergasilus__nerkae"	"Ergasilus__sp._A"	"Salmincola__extensus"	"Salmincola__extumescens"
"Gyrodactylus__sp."	0.0196797316898831	0.0180702317033789	0.0211146109820232	0.016827977911425	0.00677591350337931	0.00182515195760685	0.00461565103369797	0.005720679771154	0.570311495730866	0.00172522238325193	1.02376297898879	0.00190618782825459	0.0256849832319419	0.0237629789887861	0.0250681676059184	0.000288478189606123	0.0237629789887861	0.00190618782825459	0.000602341056779297	0.000516622184306979	0.000288478189606123	0.00238291114251742	0.000476723314262834	0.00192066239749877	0.000287537063875322	0.00190618782825458	0.0248479720215784	0.00048399382166995	0.000702847560352967	0.00048399382166995	0.0261603647005477	0.000602341056779298	0.0244658265491391	0.00048399382166995	0.000287537063875322	0.00048399382166995	0.0250826421751625	0.000476723314262833	0.00130384677147529	0.00190618782825458	0.000516622184306979	0.00137347122239839	0.0287537063875322	0.0272773081930232	0.000476723314262834	0.0269888300034171	0.00322585101463104	0.000516622184306979	0.00130518861713226	0.000602341056779298
"Discocotyle__sagittata"	0.207633953871838	0.210179776491241	0.0132269303817796	0.201618383731344	0.00455310399546358	0.00163126282024005	0.00521682593900037	0.00587637495178084	0.0152495026260367	0.00148055185794229	0.000635395942751528	1.02162214746411	0.0084680716413208	0.000635395942751528	0.0150568868450252	0.000326051621187523	0.000635395942751528	0.0216221474641074	0.00700599254970805	0.00052995947371753	0.000326051621187523	0.0221118453767558	0.000489697912648404	0.00802733971069493	0.000246758642990382	0.0216221474641074	0.00816127421854692	0.000325221713961684	0.00741549835256564	0.000325221713961684	0.00915243356609486	0.00700599254970805	0.00805089429531717	0.000325221713961684	0.000246758642990381	0.000325221713961684	0.00146207909161275	0.000489697912648404	0.0146161549143993	0.0216221474641074	0.00052995947371753	0.00785192989698291	0.0246758642990381	0.0234102781769077	0.000489697912648404	0.0230842265557201	0.0224488306129686	0.00052995947371753	0.0144214909022737	0.00700599254970805
"Diplostomum__spathaceum_(L)"	0.0240107164272758	0.202113882158889	0.191740949912122	0.0244556661814102	0.00396370742717482	0.00194790057561498	0.00494476169151297	0.00616901740629801	0.205479865855535	0.00184019903083369	0.00856166107731395	0.0084680716413208	1.02728259985212	0.00856166107731395	0.0161563160692987	0.00030904760571956	0.00856166107731395	0.0084680716413208	0.0067371294052963	0.000552535177671433	0.00030904760571956	0.00898215642517897	0.000514084783858168	0.0128572260188437	0.000306699838472282	0.0084680716413208	0.00971819968573394	0.000283121959083916	0.000857525586688422	0.000283121959083916	0.0219329718800158	0.0067371294052963	0.00941918666400237	0.000283121959083916	0.000306699838472282	0.000283121959083916	0.0205454704468216	0.000514084783858168	0.0017309422360245	0.0084680716413208	0.000552535177671433	0.00146558621413956	0.0306699838472282	0.0293225896938619	0.000514084783858168	0.0290135420881424	0.0204518810108285	0.000552535177671434	0.00759465499198472	0.0067371294052963
"Apatemon__gracilis_(L)"	0.0196797316898831	0.0180702317033789	0.0211146109820232	0.016827977911425	0.0067759135033793	0.00182515195760685	0.00461565103369797	0.005720679771154	0.570311495730866	0.00172522238325193	0.0237629789887861	0.00190618782825459	0.0256849832319418	1.02376297898879	0.0250681676059184	0.000288478189606123	0.0237629789887861	0.00190618782825459	0.000602341056779298	0.000516622184306979	0.000288478189606123	0.00238291114251742	0.000476723314262834	0.00192066239749877	0.000287537063875322	0.00190618782825459	0.0248479720215784	0.00048399382166995	0.000702847560352967	0.00048399382166995	0.0261603647005477	0.000602341056779298	0.0244658265491391	0.00048399382166995	0.000287537063875322	0.00048399382166995	0.0250826421751625	0.000476723314262833	0.00130384677147529	0.00190618782825458	0.000516622184306979	0.00137347122239839	0.0287537063875322	0.0272773081930233	0.000476723314262834	0.0269888300034171	0.00322585101463104	0.000516622184306979	0.00130518861713226	0.000602341056779298
"Cotylurus__erraticus_(L)"	0.203268379416613	0.206721955060574	0.0145524538449082	0.0253839608542241	0.00363045682072722	0.00163650054913549	0.00418461056888484	0.00519869870156779	0.200545340847347	0.00154431000268507	0.00835605586863945	0.0150568868450252	0.0161563160692987	0.00835605586863945	1.02250637268316	0.000261538160555303	0.00835605586863946	0.0150568868450252	0.00689073183535245	0.000466100729197239	0.000261538160555303	0.0154901117368225	0.000433224891797316	0.00181609839581477	0.000257385000447512	0.0150568868450252	0.00952194424348511	0.000259318344337659	0.00725958497916476	0.000259318344337659	0.0106053791562515	0.00689073183535245	0.0156156408478042	0.000259318344337659	0.000257385000447512	0.000259318344337659	0.00926558423394622	0.000433224891797316	0.00816615500967277	0.0150568868450252	0.000466100729197239	0.00142742653540096	0.0257385000447512	0.0245840092395267	0.000433224891797316	0.0243224710789714	0.015966415210332	0.000466100729197239	0.0141503168145172	0.00689073183535245
"Lissorchis__attenuatum"	0.0071528571515567	0.00722031324226852	0.00636780031163106	0.013496520002078	0.0100639328668099	0.0322663055793497	0.577741200394405	0.00284259577266321	0.00692347655054696	0.00259166479535753	0.000288478189606123	0.000978154863562569	0.000927142817158681	0.000288478189606123	0.000784614481665908	1.03610882502465	0.000288478189606123	0.000978154863562569	0.000240677108075617	0.040142113222069	0.0361088250246503	0.00121503784461784	0.000236882981055268	0.000880006090979725	0.000431944132559588	0.000978154863562569	0.00148934910873819	0.000718852347629281	0.000255459183984168	0.000718852347629281	0.00140536726164112	0.000240677108075617	0.000543937373590291	0.000718852347629281	0.000431944132559588	0.00071885234762928	0.000686465709083064	0.000236882981055267	0.000737477755486952	0.000978154863562569	0.040142113222069	0.0373096959437824	0.0431944132559588	0.0377734455972959	0.000236882981055268	0.00166462057264563	0.00137614238303951	0.040142113222069	0.000496136292059785	0.000240677108075617
"Bunodera__luciopercae"	0.0196797316898831	0.0180702317033789	0.0211146109820232	0.016827977911425	0.00677591350337931	0.00182515195760685	0.00461565103369797	0.005720679771154	0.570311495730866	0.00172522238325193	0.0237629789887861	0.00190618782825459	0.0256849832319419	0.0237629789887861	0.0250681676059184	0.000288478189606123	1.02376297898879	0.00190618782825458	0.000602341056779297	0.000516622184306979	0.000288478189606123	0.00238291114251742	0.000476723314262834	0.00192066239749877	0.000287537063875322	0.00190618782825458	0.0248479720215784	0.00048399382166995	0.000702847560352967	0.000483993821669951	0.0261603647005477	0.000602341056779297	0.0244658265491391	0.00048399382166995	0.000287537063875322	0.00048399382166995	0.0250826421751625	0.000476723314262833	0.00130384677147529	0.00190618782825458	0.000516622184306979	0.00137347122239839	0.0287537063875322	0.0272773081930232	0.000476723314262834	0.0269888300034171	0.00322585101463104	0.000516622184306979	0.00130518861713226	0.000602341056779298
"Crepidostomum__farionis"	0.207633953871838	0.210179776491242	0.0132269303817795	0.201618383731344	0.00455310399546358	0.00163126282024005	0.00521682593900037	0.00587637495178084	0.0152495026260367	0.00148055185794229	0.000635395942751528	0.0216221474641074	0.0084680716413208	0.000635395942751528	0.0150568868450252	0.000326051621187523	0.000635395942751528	1.02162214746411	0.00700599254970805	0.00052995947371753	0.000326051621187523	0.0221118453767558	0.000489697912648404	0.00802733971069492	0.000246758642990381	0.0216221474641074	0.00816127421854691	0.000325221713961684	0.00741549835256564	0.000325221713961684	0.00915243356609486	0.00700599254970805	0.00805089429531717	0.000325221713961684	0.000246758642990381	0.000325221713961684	0.00146207909161275	0.000489697912648403	0.0146161549143993	0.0216221474641074	0.00052995947371753	0.00785192989698291	0.0246758642990382	0.0234102781769077	0.000489697912648404	0.0230842265557201	0.0224488306129686	0.00052995947371753	0.0144214909022737	0.00700599254970805
"Phyllodistomum__coregoni"	0.0348158070026329	0.564792983118378	0.012521830215952	0.0265474495956906	0.0019643108012344	0.00150167106721199	0.00385083372920987	0.00479913788532874	0.0144561853627031	0.00141645788832498	0.000602341056779298	0.0210179776491242	0.0202113882158889	0.000602341056779297	0.0206721955060574	0.000240677108075617	0.000602341056779298	0.0210179776491242	1.01882643277061	0.000428385991477116	0.000240677108075617	0.0214179058062349	0.000399928157110729	0.00173073758834309	0.00023607631472083	0.0210179776491242	0.00169077217099928	0.000140307914373886	0.00124342167866546	0.000140307914373886	0.00273300680223312	0.0188264327706126	0.00184576273544476	0.000140307914373886	0.00023607631472083	0.000140307914373886	0.0013849554452763	0.000399928157110728	0.00219154487851155	0.0210179776491241	0.000428385991477116	0.0013291082222956	0.023607631472083	0.0226436102024761	0.000399928157110729	0.0224029330944005	0.0218005920376212	0.000428385991477116	0.0200698544492781	0.0188264327706126
"Glaridacris__sp."	0.0063461161653067	0.00642578987215674	0.00570077885784165	0.00991477785014993	0.00780291399886666	0.295778714229505	0.321136905776552	0.0037658029299486	0.00619946621168375	0.00359540077465549	0.00025831109215349	0.000794939210576295	0.00082880276650715	0.000258311092153489	0.000699151093795858	0.0200710566110345	0.00025831109215349	0.000794939210576295	0.000214192995738558	1.05704339588972	0.0200710566110345	0.00110875612140534	0.00031381691082905	0.000710397887549029	0.000599233462442582	0.000794939210576295	0.00116976130100646	0.000557350999919047	0.000226647005903811	0.000557350999919047	0.00128252589053157	0.000214192995738558	0.0004849580980573	0.000557350999919047	0.000599233462442582	0.000557350999919047	0.000614609770768592	0.00031381691082905	0.000580746214837737	0.000794939210576295	0.0570433958897226	0.0209825068198875	0.0599233462442582	0.0214806055923794	0.00031381691082905	0.00140954898134489	0.0011512378891914	0.0570433958897226	0.000440840001642368	0.000214192995738558
"Hunterella__nodulosa"	0.0071528571515567	0.00722031324226852	0.00636780031163105	0.0134965200020779	0.0100639328668099	0.0322663055793497	0.577741200394405	0.00284259577266321	0.00692347655054696	0.00259166479535753	0.000288478189606123	0.000978154863562569	0.000927142817158681	0.000288478189606123	0.000784614481665908	0.0361088250246503	0.000288478189606123	0.000978154863562569	0.000240677108075617	0.040142113222069	1.03610882502465	0.00121503784461784	0.000236882981055267	0.000880006090979725	0.000431944132559588	0.000978154863562569	0.00148934910873819	0.00071885234762928	0.000255459183984168	0.00071885234762928	0.00140536726164112	0.000240677108075617	0.000543937373590291	0.00071885234762928	0.000431944132559588	0.00071885234762928	0.000686465709083064	0.000236882981055267	0.000737477755486952	0.000978154863562569	0.040142113222069	0.0373096959437824	0.0431944132559588	0.0377734455972959	0.000236882981055268	0.00166462057264563	0.00137614238303951	0.040142113222069	0.000496136292059785	0.000240677108075617
"Cyathocephalus__truncatus"	0.158686627832007	0.160634293546762	0.0125826093071384	0.15573678443622	0.00431170695661892	0.00200494879638571	0.00486015137847135	0.151645079256928	0.0142974668551045	0.00190699830103044	0.000595727785629355	0.0165838840325669	0.00673661731888423	0.000595727785629355	0.0116175838026169	0.000303759461154459	0.000595727785629355	0.0165838840325669	0.00535447645155872	0.000554378060702672	0.000303759461154459	1.02922097397064	0.0126370899380773	0.00634844109727545	0.00031783305017174	0.0165838840325668	0.00646573486953858	0.000307979068329923	0.00566737956542883	0.000307979068329923	0.0195812588209821	0.00535447645155872	0.00626310735105818	0.000307979068329923	0.00031783305017174	0.000307979068329923	0.00138214086732551	0.0126370899380773	0.0112294075810081	0.0165838840325668	0.000554378060702672	0.00617376654506369	0.031783305017174	0.0182697843610468	0.0126370899380773	0.0179660248998924	0.017370297114263	0.000554378060702672	0.0110218560169875	0.00535447645155872
"Eubothrium__rugosum"	0.0118446497125148	0.0119978447133219	0.0106496460832151	0.0180919865508507	0.00358751584008496	0.00312600672482266	0.00379012769688428	0.58895119217237	0.011441359542308	0.0031863376302949	0.000476723314262834	0.00146909373794521	0.0015422543515745	0.000476723314262834	0.00129967467539195	0.000236882981055268	0.000476723314262834	0.00146909373794521	0.000399928157110729	0.0006276338216581	0.000236882981055268	0.0505483597523093	1.04907926601436	0.00131174525701704	0.000531056271715817	0.00146909373794521	0.00137911682251357	0.00025625113143464	0.000423023204018386	0.00025625113143464	0.050867734585644	0.000399928157110729	0.000899746518281219	0.00025625113143464	0.000531056271715816	0.00025625113143464	0.00114232619446377	0.0490792660143641	0.00106916558083448	0.00146909373794521	0.0006276338216581	0.001139276489306	0.0531056271715817	0.00284830291346425	0.0490792660143641	0.00261141993240899	0.00213469661814615	0.0006276338216581	0.000822951361129114	0.000399928157110729
"Eubothrium__salvelini"	0.0251565328224341	0.0259610638251464	0.279362224565514	0.28776140878995	0.00634737650224958	0.00216315873647333	0.0070400487278378	0.00787047154210223	0.0230479487699853	0.00195643238497388	0.000960331198749387	0.0120410095660424	0.0192858390282656	0.000960331198749387	0.00272414759372215	0.000440003045489862	0.000960331198749387	0.0120410095660424	0.000865368794171546	0.000710397887549029	0.000440003045489862	0.0126968821945509	0.000655872628508519	1.02773733220641	0.000326072064162313	0.0120410095660424	0.011690908405694	0.00045338403587497	0.000898447600801218	0.00045338403587497	0.0293535360336722	0.000865368794171546	0.0018587787995506	0.00045338403587497	0.000326072064162313	0.00045338403587497	0.018420470234094	0.000655872628508519	0.0111756407718708	0.0120410095660424	0.000710397887549029	0.0111705802524345	0.0326072064162313	0.0309014828456263	0.000655872628508519	0.0304614798001364	0.029501148601387	0.00071039788754903	0.00176381639497276	0.000865368794171546
"Bothriocephalus__cuspidatus"	0.00695916543689871	0.00708228944162491	0.0063437781891311	0.00715842376211009	0.00652615800981744	0.00613218233860461	0.00691110612095341	0.0063726752605898	0.00690088953300773	0.606279998573929	0.000287537063875322	0.000740275928971144	0.000920099515416846	0.000287537063875322	0.000772155001342535	0.000431944132559588	0.000287537063875322	0.000740275928971144	0.00023607631472083	0.00119846692488516	0.000431944132559588	0.00127133220068696	0.000531056271715817	0.000652144128324625	1.10104666642899	0.000740275928971144	0.00100934919893764	0.000466154143558388	0.000248541622746383	0.000466154143558388	0.00147073746391576	0.00023607631472083	0.000536078686621705	0.000466154143558388	0.101046666428988	0.000466154143558388	0.000684023200696016	0.000531056271715817	0.000504199614250314	0.000740275928971144	0.00119846692488516	0.00115375626762191	0.104666642898815	0.00185624326222675	0.000531056271715817	0.00142429912966716	0.00113676206579184	0.00119846692488516	0.000484617937467212	0.00023607631472083
"Diphyllobothrium__sp._(L)"	0.207633953871838	0.210179776491242	0.0132269303817795	0.201618383731344	0.00455310399546358	0.00163126282024005	0.00521682593900037	0.00587637495178084	0.0152495026260367	0.00148055185794229	0.000635395942751528	0.0216221474641074	0.0084680716413208	0.000635395942751528	0.0150568868450252	0.000326051621187523	0.000635395942751528	0.0216221474641074	0.00700599254970805	0.00052995947371753	0.000326051621187523	0.0221118453767558	0.000489697912648404	0.00802733971069492	0.000246758642990381	1.02162214746411	0.00816127421854691	0.000325221713961684	0.00741549835256564	0.000325221713961684	0.00915243356609485	0.00700599254970805	0.00805089429531717	0.000325221713961684	0.000246758642990381	0.000325221713961684	0.00146207909161275	0.000489697912648403	0.0146161549143993	0.0216221474641074	0.00052995947371753	0.00785192989698291	0.0246758642990381	0.0234102781769077	0.000489697912648404	0.0230842265557201	0.0224488306129686	0.00052995947371753	0.0144214909022737	0.00700599254970805
"Schistocephalus__solidus_(L)"	0.0189194930201919	0.0169077217099928	0.0139512259446624	0.193815644836462	0.206543314732798	0.0022671293153993	0.00794319524660367	0.00551646729005428	0.198783776172627	0.00201869839787528	0.00828265734052612	0.00816127421854692	0.00971819968573394	0.00828265734052612	0.00952194424348511	0.000496449702912729	0.00828265734052612	0.00816127421854692	0.000563590723666425	0.000779840867337642	0.000496449702912729	0.00862097982605144	0.000459705607504523	0.00779393893712932	0.000336449732979214	0.00816127421854692	1.0299577385656	0.0147530939094856	0.000675696179292567	0.0147530939094856	0.01653630188516	0.000563590723666425	0.00895835351981869	0.0147530939094856	0.000336449732979214	0.0147530939094856	0.00915460896206752	0.000459705607504523	0.0075976834948805	0.00816127421854692	0.000779840867337642	0.0221715309279862	0.0336449732979214	0.0178123328835272	0.000459705607504524	0.0173158831806144	0.00903322584008832	0.000779840867337642	0.00123928690295899	0.000563590723666425
