"Clethrionomys_rutilus"	"Clethrionomys_rufocanus"	"Microtus_agrestis"	"Microtus_oeconomus"	"Sorex_araneus"	"Tamias_sibiricus"	"Apodemus_peninsulae"	"Sicista_betulina"	"Sorex_caecutiens"	"Peromyscopsylla_silvatica"	"Amalaraeus_penicilliger"	"Megabothris_rectangulatus"	"Hystrichopsylla_talpae"	"Neopsylla_acanthina"	"Neopsylla_mana"	"Ctenophthalmus_uncinatus"	"Peromyscopsylla_ostsibirica"	"Palaeopsylla_soricis"	"Corrodopsylla_birulai"	"Ceratophyllus_indages"	"Megabothris_calcarifer"	"Amphipsylla_sibirica"	"Catallagia_dacenkoi"	"Catallagia_ioffi"	"Neopsylla_pleskei"	"Ctenophyllus_armatus"	"Megabothris_turbidus"
"Amalaraeus_penicilliger"	0.324387829044417	0.298369641937385	0.0110954794894381	0.0184234028659665	0.00334420442313831	0.00356470141807051	0.00362126787187104	0.00362126787187104	0.00023887174450988	0.0398339465905815	1.03644941643684	0.0434552144624525	0.0364494164368446	0.013120563180893	0.0115852796087292	0.0364494164368446	0.014969809762466	0.000955486978039519	0.0124213307145137	0.0124764549632468	0.013120563180893	0.0248641368281154	0.0115852796087292	0.0115852796087292	0.0115852796087292	0.000891175354517628	0.00153528357216388
"Megabothris_rectangulatus"	0.135797507651226	0.115621925999285	0.105306328609726	0.117525037203816	0.00139997430568274	0.00149228030385963	0.09471180721419	0.09471180721419	9.99981646916244e-05	0.0418298793560898	0.0144850714874842	1.13654168657028	0.0144850714874842	0.0146436640878618	0.00484991098754379	0.0144850714874842	0.0321947188561495	0.000399992658766498	0.00519990456396447	0.00522298106350869	0.0146436640878618	0.00963516049994037	0.00484991098754378	0.00484991098754378	0.00484991098754379	0.000373070075964907	0.00979375310031799
"Hystrichopsylla_talpae"	0.324387829044416	0.298369641937385	0.0110954794894381	0.0184234028659665	0.00334420442313831	0.00356470141807051	0.00362126787187104	0.00362126787187104	0.00023887174450988	0.0398339465905815	0.0364494164368446	0.0434552144624525	1.03644941643684	0.013120563180893	0.0115852796087292	0.0364494164368446	0.014969809762466	0.000955486978039518	0.0124213307145137	0.0124764549632468	0.013120563180893	0.0248641368281154	0.0115852796087292	0.0115852796087292	0.0115852796087292	0.000891175354517628	0.00153528357216388
"Neopsylla_acanthina"	0.322246834955487	0.019340971761222	0.0151377303179765	0.29551869609277	0.00332213231912873	0.00354117401049986	0.00366091602196545	0.00366091602196545	0.000237295165652052	0.0402700762416199	0.013120563180893	0.0439309922635854	0.013120563180893	1.03613537354186	0.0115088155341245	0.013120563180893	0.0386583285948514	0.00094918066260821	0.0123393486139067	0.0123941090367495	0.0361353735418553	0.0016117476467685	0.0115088155341245	0.0115088155341245	0.0115088155341245	0.000885293502624965	0.0246265580077308
"Neopsylla_mana"	0.592441633401663	0.0241431534373586	0.00986969946077118	0.0223080156468477	0.00610764570517178	0.0065103476197985	0.00242495549377189	0.00242495549377189	0.00043626040751227	0.0266745104314908	0.0231705592174583	0.0290994659252627	0.0231705592174583	0.0230176310682491	1.02115862976435	0.0231705592174583	0.0246625809783776	0.00174504163004908	0.0226855411906381	0.0227862166692947	0.0230176310682491	0.00201192945311322	0.0211586297643451	0.0211586297643451	0.0211586297643451	0.00162758690494962	0.00185900130390397
"Ctenophthalmus_uncinatus"	0.324387829044416	0.298369641937385	0.0110954794894381	0.0184234028659665	0.00334420442313831	0.00356470141807051	0.00362126787187104	0.00362126787187104	0.00023887174450988	0.0398339465905815	0.0364494164368445	0.0434552144624525	0.0364494164368445	0.013120563180893	0.0115852796087292	1.03644941643684	0.014969809762466	0.000955486978039518	0.0124213307145137	0.0124764549632468	0.013120563180893	0.0248641368281154	0.0115852796087292	0.0115852796087292	0.0115852796087292	0.000891175354517628	0.00153528357216388
"Peromyscopsylla_ostsibirica"	0.230184089131524	0.0211081541862179	0.18895451594513	0.210616304845301	0.00237303184671674	0.00252949548496181	0.00536578647602491	0.00536578647602491	0.000169502274765482	0.0590236512362741	0.00997987317497737	0.0643894377122989	0.00997987317497736	0.0257722190632343	0.00822086032612587	0.00997987317497736	1.05726463838742	0.000678009099061927	0.00881411828780506	0.00885323419736633	0.0257722190632343	0.00175901284885149	0.00822086032612587	0.00822086032612587	0.00822086032612587	0.000632373871240451	0.0175513587371084
"Palaeopsylla_soricis"	0.0244305828206871	0.000995593956179736	0.00040699791590809	0.000919918171004029	0.330148768895059	0.000268467943084474	9.99981646916244e-05	9.99981646916244e-05	0.309296340635361	0.00109997981160787	0.000955486978039519	0.00119997797629949	0.000955486978039518	0.000949180662608209	0.000872520815024541	0.000955486978039518	0.00101701364859289	1.23718536254145	0.0834097130387892	0.000939637800795659	0.000949180662608209	8.2966163014978e-05	0.000872520815024541	0.000872520815024541	0.000872520815024541	6.71169857711185e-05	7.6659847583669e-05
"Corrodopsylla_birulai"	0.317597576668932	0.0129427214303366	0.00529097290680517	0.0119589362230524	0.291933995635762	0.00349008326009816	0.00129997614099112	0.00129997614099112	0.0208524282596973	0.0142997375509023	0.0124213307145137	0.0155997136918934	0.0124213307145137	0.0123393486139067	0.011342770595319	0.0124213307145137	0.0132211774317076	0.0834097130387892	1.08432626950426	0.0122152914103436	0.0123393486139067	0.00107856011919471	0.011342770595319	0.011342770595319	0.011342770595319	0.000872520815024541	0.000996578018587698
"Ceratophyllus_indages"	0.319007033370126	0.0130001595431931	0.00531445355579986	0.0120120084252257	0.00328873230278481	0.311197879487584	0.00130574526587717	0.00130574526587717	0.000234909450198915	0.0143631979246489	0.0124764549632468	0.0156689431905261	0.0124764549632468	0.0123941090367495	0.0113931083346474	0.0124764549632468	0.0132798512960495	0.000939637800795659	0.0122152914103436	1.08919257820654	0.0123941090367495	0.00108334662859942	0.0113931083346474	0.0113931083346474	0.0113931083346474	0.077799469871896	0.00100100070210214
"Megabothris_calcarifer"	0.322246834955487	0.019340971761222	0.0151377303179765	0.29551869609277	0.00332213231912873	0.00354117401049986	0.00366091602196545	0.00366091602196545	0.000237295165652052	0.0402700762416199	0.013120563180893	0.0439309922635854	0.013120563180893	0.0361353735418553	0.0115088155341245	0.013120563180893	0.0386583285948514	0.000949180662608209	0.0123393486139067	0.0123941090367495	1.03613537354186	0.0016117476467685	0.0115088155341245	0.0115088155341245	0.0115088155341245	0.000885293502624964	0.0246265580077308
"Amphipsylla_sibirica"	0.0563340246871701	0.572596130437411	0.0123212595181049	0.0145387900850853	0.000580763141104846	0.000619055216342528	0.00481758024997018	0.00481758024997018	4.1483081507489e-05	0.0529933827496721	0.0497282736562308	0.0578109629996422	0.0497282736562308	0.00322349529353699	0.00201192945311322	0.0497282736562308	0.00527703854655448	0.000165932326029956	0.00215712023838943	0.00216669325719885	0.00322349529353699	1.04771634420312	0.00201192945311322	0.00201192945311322	0.00201192945311322	0.000154763804085632	0.00121156584042378
"Catallagia_dacenkoi"	0.592441633401663	0.0241431534373586	0.00986969946077118	0.0223080156468477	0.00610764570517178	0.0065103476197985	0.00242495549377189	0.00242495549377189	0.00043626040751227	0.0266745104314908	0.0231705592174583	0.0290994659252627	0.0231705592174583	0.0230176310682491	0.0211586297643451	0.0231705592174583	0.0246625809783776	0.00174504163004908	0.0226855411906381	0.0227862166692947	0.0230176310682491	0.00201192945311322	1.02115862976435	0.0211586297643451	0.0211586297643451	0.00162758690494962	0.00185900130390397
"Catallagia_ioffi"	0.592441633401663	0.0241431534373586	0.00986969946077118	0.0223080156468477	0.00610764570517178	0.0065103476197985	0.00242495549377189	0.00242495549377189	0.00043626040751227	0.0266745104314908	0.0231705592174583	0.0290994659252627	0.0231705592174583	0.0230176310682491	0.0211586297643451	0.0231705592174583	0.0246625809783776	0.00174504163004908	0.0226855411906381	0.0227862166692947	0.0230176310682491	0.00201192945311322	0.0211586297643451	1.02115862976434	0.0211586297643451	0.00162758690494962	0.00185900130390397
"Neopsylla_pleskei"	0.592441633401663	0.0241431534373586	0.00986969946077118	0.0223080156468477	0.00610764570517178	0.0065103476197985	0.00242495549377189	0.00242495549377189	0.00043626040751227	0.0266745104314908	0.0231705592174583	0.0290994659252627	0.0231705592174583	0.0230176310682491	0.0211586297643451	0.0231705592174583	0.0246625809783776	0.00174504163004908	0.0226855411906381	0.0227862166692947	0.0230176310682491	0.00201192945311322	0.0211586297643451	0.0211586297643451	1.02115862976435	0.00162758690494962	0.00185900130390397
"Ctenophyllus_armatus"	0.0455724333385895	0.00185716564902758	0.000759207650828552	0.00171600120360367	0.00046981890039783	0.615885411355369	0.000186535037982453	0.000186535037982453	3.35584928855593e-05	0.00205188541780699	0.00178235070903526	0.00223842045578944	0.00178235070903525	0.00177058700524993	0.00162758690494962	0.00178235070903525	0.00189712161372135	0.000134233971542237	0.00174504163004908	0.155598939743792	0.00177058700524993	0.000154763804085632	0.00162758690494962	0.00162758690494962	0.00162758690494962	1.15397135283884	0.000143000100300306
"Megabothris_turbidus"	0.0520520365093113	0.0145387900850853	0.0204057611751818	0.568729376538691	0.000536618933085683	0.000572000401201223	0.004896876550159	0.004896876550159	3.83299237918345e-05	0.053865642051749	0.00307056714432775	0.058762518601908	0.00307056714432775	0.0492531160154616	0.00185900130390397	0.00307056714432775	0.0526540762113252	0.000153319695167338	0.0019931560371754	0.00200200140420428	0.0492531160154616	0.00121156584042378	0.00185900130390397	0.00185900130390397	0.00185900130390397	0.000143000100300306	1.04739411471156
