"Miconia_argentea"	"Miconia_lacera"	"Miconia_minutiflora"	"Miconia_impetiolaris"	"Pipra_mentalis"	"Pipra_coronata"	"Catharus_ustulatus"	"Tachyphonus_luctuosus"	"Eucometis_penicillata"	"Euphonia_fulvicrissa"	"Manacus_vitellinus"	"Mionectes_oleagineus"	"Catharus_minimus"	"Dendroica_pensylvanica"	"Catharus_fuscescens"	"Dendroica_striata"	"Empidonax_virescens"	"Habia_fuscicauda"	"Leptotila_cassinii"	"Oryzoborus_angolensis"	"Ramphocelus_dimidiatus"	"Schiffornis_turdinus"	"Seiurus_aurocapillus"
"Manacus_vitellinus"	0.228472466441311	0.21395665359766	0.0219009613161743	0.202336585311522	0.0397253615517715	0.0397253615517715	0.022863979442478	0.00878740255543502	0.0256487846647285	0.0118864807554256	1.03753526542015	0.0278388807963459	0.014076576887043	0.00878740255543503	0.0118864807554256	0.00878740255543502	0.0118864807554256	0.00878740255543502	0.00878740255543502	0.00878740255543502	0.00878740255543502	0.0168613821092935	0.0118864807554256
"Mionectes_oleagineus"	0.233897245546868	0.0302669193789735	0.196566453305108	0.205936048435717	0.0474955261268567	0.0474955261268567	0.0303341887572137	0.00899604790564878	0.0261573852752918	0.00168149552105408	0.0278388807963459	1.0458140306058	0.0213381408515649	0.00899604790564879	0.00168149552105408	0.00899604790564877	0.00168149552105408	0.00899604790564878	0.00899604790564878	0.00899604790564878	0.00899604790564878	0.0171613373696431	0.00168149552105408
"Catharus_minimus"	0.0348089992606618	0.321324205430094	0.287436906928992	0.0230965550469182	0.0498585560234637	0.0498585560234637	0.0479338431028872	0.00133880766387161	0.00326352058444812	0.0178513447461164	0.0211148653305645	0.0320072112773474	1.04659503543902	0.00133880766387161	0.0178513447461164	0.00133880766387161	0.0178513447461164	0.00133880766387161	0.00133880766387161	0.00133880766387161	0.00133880766387161	0.00192471292057651	0.0178513447461164
"Dendroica_pensylvanica"	0.608487991331587	0.0184651134939175	0.0165177568919224	0.0231958049492397	0.0280139833554973	0.0280139833554973	0.0260809996097273	0.0234033842819841	0.0253363680277541	0.00102583963855097	0.0263622076663051	0.0269881437169463	0.00267761532774321	1.02340338428198	0.00102583963855097	0.0234033842819841	0.00102583963855097	0.0234033842819841	0.0234033842819841	0.0234033842819841	0.0234033842819841	0.00193298374576998	0.00102583963855097
"Catharus_fuscescens"	0.0266718306023252	0.596858806758124	0.0254386689455915	0.0176973603606256	0.0382033091608358	0.0382033091608358	0.0367285291307837	0.00102583963855097	0.00250061966860311	0.0331588225976736	0.0356594422662767	0.00504448656316225	0.0357026894922327	0.00102583963855097	1.03315882259767	0.00102583963855097	0.0331588225976736	0.00102583963855097	0.00102583963855097	0.00102583963855097	0.00102583963855097	0.00147478003005213	0.0331588225976736
"Dendroica_striata"	0.608487991331587	0.0184651134939175	0.0165177568919224	0.0231958049492397	0.0280139833554973	0.0280139833554973	0.0260809996097273	0.0234033842819841	0.0253363680277541	0.00102583963855097	0.0263622076663051	0.0269881437169463	0.00267761532774321	0.0234033842819841	0.00102583963855097	1.02340338428198	0.00102583963855097	0.0234033842819841	0.0234033842819841	0.0234033842819841	0.0234033842819841	0.00193298374576998	0.00102583963855097
"Empidonax_virescens"	0.0266718306023252	0.596858806758124	0.0254386689455915	0.0176973603606256	0.0382033091608358	0.0382033091608358	0.0367285291307837	0.00102583963855097	0.00250061966860311	0.0331588225976736	0.0356594422662767	0.00504448656316225	0.0357026894922327	0.00102583963855097	0.0331588225976736	0.00102583963855097	1.03315882259767	0.00102583963855097	0.00102583963855097	0.00102583963855097	0.00102583963855097	0.00147478003005213	0.0331588225976736
"Habia_fuscicauda"	0.608487991331587	0.0184651134939175	0.0165177568919224	0.0231958049492397	0.0280139833554973	0.0280139833554973	0.0260809996097273	0.0234033842819841	0.0253363680277541	0.00102583963855097	0.0263622076663051	0.0269881437169463	0.00267761532774321	0.0234033842819841	0.00102583963855097	0.0234033842819841	0.00102583963855097	1.02340338428198	0.0234033842819841	0.0234033842819841	0.0234033842819841	0.00193298374576998	0.00102583963855097
"Leptotila_cassinii"	0.608487991331587	0.0184651134939175	0.0165177568919224	0.0231958049492397	0.0280139833554973	0.0280139833554973	0.0260809996097273	0.0234033842819841	0.0253363680277541	0.00102583963855097	0.0263622076663051	0.0269881437169463	0.00267761532774321	0.0234033842819841	0.00102583963855097	0.0234033842819841	0.00102583963855097	0.0234033842819841	1.02340338428198	0.0234033842819841	0.0234033842819841	0.00193298374576998	0.00102583963855097
"Oryzoborus_angolensis"	0.608487991331587	0.0184651134939175	0.0165177568919224	0.0231958049492397	0.0280139833554973	0.0280139833554973	0.0260809996097273	0.0234033842819841	0.0253363680277541	0.00102583963855097	0.0263622076663051	0.0269881437169463	0.00267761532774321	0.0234033842819841	0.00102583963855097	0.0234033842819841	0.00102583963855097	0.0234033842819841	0.0234033842819841	1.02340338428198	0.0234033842819841	0.00193298374576998	0.00102583963855097
"Ramphocelus_dimidiatus"	0.608487991331587	0.0184651134939175	0.0165177568919224	0.0231958049492397	0.0280139833554973	0.0280139833554973	0.0260809996097273	0.0234033842819841	0.0253363680277541	0.00102583963855097	0.0263622076663051	0.0269881437169463	0.00267761532774321	0.0234033842819841	0.00102583963855097	0.0234033842819841	0.00102583963855097	0.0234033842819841	0.0234033842819841	0.0234033842819841	1.02340338428198	0.00193298374576998	0.00102583963855097
"Schiffornis_turdinus"	0.0502575773900194	0.0265460405409384	0.0237464581110089	0.5661165906247	0.0529587921389813	0.0529587921389813	0.00578240958692301	0.00193298374576998	0.0491093662978283	0.00147478003005213	0.0505841463278804	0.0514840121089292	0.00384942584115303	0.00193298374576998	0.00147478003005213	0.00193298374576998	0.00147478003005214	0.00193298374576998	0.00193298374576998	0.00193298374576998	0.00193298374576998	1.04717638255206	0.00147478003005213
"Seiurus_aurocapillus"	0.0266718306023252	0.596858806758124	0.0254386689455915	0.0176973603606256	0.0382033091608358	0.0382033091608358	0.0367285291307837	0.00102583963855097	0.00250061966860311	0.0331588225976736	0.0356594422662767	0.00504448656316225	0.0357026894922327	0.00102583963855097	0.0331588225976736	0.00102583963855097	0.0331588225976736	0.00102583963855097	0.00102583963855097	0.00102583963855097	0.00102583963855097	0.00147478003005213	1.03315882259767
