"Clethrionomys_rufocanus"	"Clethrionomys_rutilus"	"Apodemus_peninsulae"	"Tamias_sibiricus"	"Microtus_evoronensis"	"Myopus_schisticolor"	"Sciurus_vulgaris"	"Megabothris_advenarius"	"Pectinoctenus_pectiniceps"	"Amalaraeus_dissimilis"	"Neopsylla_acanthina"	"Catallagia_ioffi"	"Hystrichopsylla_microti"	"Megabothris_asio"	"Ctenophthalmus_pisticus"	"Ceratophyllus_indages"	"Catallagia_dacenkoi"	"Corrodopsylla_birulai"	"Ctenophthalmus_congeneroides"	"Rhadinopsylla_pseudodahurica"
"Neopsylla_acanthina"	1.20079415201595	1.20079415201595	1.05652867766525	0.618765225692957	0.507308669334138	0.0744468558514644	0.0782043726874548	0.496312372343096	0.317932461452046	0.317932461452046	1.36408480173382	0.252707061109085	0.231489206006707	0.317932461452046	0.429310202076778	0.434468737152527	0.252707061109085	0.317932461452046	0.364084801733817	0.166263805663747
"Catallagia_ioffi"	1.28704852733671	1.28704852733671	1.13332489135435	0.366719149754706	0.520296949020656	0.0700297231495471	0.0723743373104778	0.466864820996981	0.337828623206541	0.337828623206541	0.336942748145447	1.2709333011896	0.24510204118664	0.337828623206541	0.403838070162388	0.402079651724877	0.2709333011896	0.337828623206541	0.336942748145447	0.178206719169698
"Hystrichopsylla_microti"	1.28594335149021	1.28594335149021	0.819479788904555	0.353056852716499	0.853566815872436	0.0725543201572534	0.0662976246319925	0.483695467715022	0.354846346084524	0.354846346084524	0.308652274675609	0.24510204118664	1.28779799971961	0.354846346084524	0.418396579573494	0.368320136844403	0.24510204118664	0.354846346084524	0.308652274675609	0.178053694821722
"Megabothris_asio"	1.20783376701989	1.20783376701989	1.05273600443656	0.358672189150776	0.76919296203574	0.0722824334268329	0.0682909821734705	0.481882889512219	0.35226770538093	0.35226770538093	0.317932461452046	0.253371467404906	0.266134759563393	1.35226770538093	0.416828699428069	0.379394345408169	0.253371467404906	0.35226770538093	0.317932461452046	0.16723852158737
"Ctenophthalmus_pisticus"	1.15467321882665	1.15467321882665	1.00741681086883	0.561918442022163	0.709023135683509	0.0753655975329095	0.0737716815024535	0.502437316886064	0.333462959542456	0.333462959542455	0.343448161661422	0.242302842097433	0.251037947744096	0.333462959542455	1.43460827910644	0.409842675013631	0.242302842097433	0.333462959542456	0.343448161661422	0.159877830299074
"Ceratophyllus_indages"	1.14634286588635	1.14634286588635	1.00861926268759	0.590706659372751	0.484304218934738	0.07107098410641	0.289455248388978	0.4738065607094	0.303515476326535	0.303515476326535	0.347574989722021	0.241247791034926	0.220992082106642	0.303515476326535	0.409842675013631	1.6080847132721	0.241247791034926	0.303515476326535	0.347574989722021	0.158724396815033
"Catallagia_dacenkoi"	1.28704852733671	1.28704852733671	1.13332489135435	0.366719149754706	0.520296949020656	0.0700297231495471	0.0723743373104778	0.466864820996981	0.337828623206541	0.337828623206541	0.336942748145447	0.2709333011896	0.24510204118664	0.337828623206541	0.403838070162388	0.402079651724877	1.2709333011896	0.337828623206541	0.336942748145447	0.178206719169698
"Corrodopsylla_birulai"	1.20783376701989	1.20783376701989	1.05273600443656	0.358672189150776	0.76919296203574	0.0722824334268329	0.0682909821734704	0.481882889512219	0.35226770538093	0.35226770538093	0.317932461452046	0.253371467404906	0.266134759563393	0.35226770538093	0.416828699428069	0.379394345408169	0.253371467404906	1.35226770538093	0.317932461452046	0.16723852158737
"Ctenophthalmus_congeneroides"	1.20079415201595	1.20079415201595	1.05652867766525	0.618765225692957	0.507308669334138	0.0744468558514644	0.0782043726874548	0.496312372343096	0.317932461452046	0.317932461452046	0.364084801733817	0.252707061109085	0.231489206006707	0.317932461452046	0.429310202076778	0.434468737152527	0.252707061109085	0.317932461452046	1.36408480173382	0.166263805663747
"Rhadinopsylla_pseudodahurica"	1.4438202842006	1.4438202842006	0.823735011515249	0.362319625405255	0.522409723268158	0.069311198106535	0.0714259785667647	0.462074654043567	0.334477043174739	0.334477043174739	0.332527611327493	0.267310078754547	0.267080542232582	0.334477043174739	0.399694575747685	0.396810992037582	0.267310078754547	0.334477043174739	0.332527611327493	1.19991357781239
