"Echium_wildpretii"	"Pimpinella_cumbrae"	"Pterocephalus_lasiospermus"	"Mentha_longifolia"	"Erysimum_scoparium"	"Spartocytisus_supranubius"	"Tolpis_webbii"	"Argyranthemum_teneriffae"	"Scrophularia_glabrata"	"Nepeta_teydea"	"Adenocarpus_viscosus"	"Anastoechus_latifrons"	"Anthophora_alluaudi"	"Apis_mellifera"	"Euodynerus_reflexus"	"Geron_hesperidon"	"Eristalis_tenax"	"Megachile_canariensis"	"Anthrax_anthrax"	"Eucera_gracilipes"	"Hyleaus_canariensis"	"Lasioglossum_viride"	"Linnaemyia_soror"	"Cephalodromia_sp1_M_PL_008"	"Cyclyrius_webbianus"	"Estheria_simonyi"	"Lasioglossum_actifrons"	"Melecta_curvispina"	"Osmia_canariensis"	"Andrena_wollestoni"	"Colletes_dimidiatus"	"Gasteruption_sp1_M_PL_008"	"Lucilia_sericata"	"Macroglossum_stellatarum"	"Scaeva_albomaculata"	"Stomorhina_lunata"	"Unidentified_sp1_M_PL_008"	"Anthidium_manicatum"	"Bibio_elmoi"	"Dermasothes_gracile"	"Drosophila_sp1_M_PL_008"	"Lasioglossum_chalcodes"	"Leptochilus_eatoni"	"Nyctia_lugubris"	"Peleteria_ruficornis"	"Phylloscopus_collybita"	"Serinus_canarius"	"Tachina_canariensis"	"Tachysphex_unicolor"
"Adenocarpus_viscosus"	0.530765854917446	0.507895927399277	0.735695855306982	0.307084491676371	0.601998745515472	0.26132075632916	0.334280177940758	0.326808158752413	0.188952718038005	0.136060721157675	1.33229448770328	0.216242438857346	0.178666443049891	0.228813633345893	0.168205235701629	0.813282304451918	0.167121335671052	0.191751509048965	0.13077739966759	0.131341185283562	0.122927340872791	0.13077739966759	0.124238273936864	0.112275164333599	0.124505957527569	0.0968643631770489	0.0799757102419962	0.128012913397714	0.701007140118318	0.0637385956512512	0.0491634125086438	0.0799451860311166	0.0893129253950448	0.0807181798422648	0.0715886544460495	0.0495696296216001	0.0685564845854682	0.0244909298083815	0.0230313368757278	0.0326504524756678	0.0420181918395959	0.0265382927458723	0.0326504524756678	0.0326504524756678	0.0230313368757278	0.0265382927458723	0.0265382927458723	0.0230313368757278	0.0242939208906006
"Anastoechus_latifrons"	0.814161753616317	0.442473614678896	0.648400552159135	0.383370221847528	0.551524907482431	0.525302016438035	0.466517823394301	0.220432061809436	0.226645109939195	0.385933230945434	0.0720808129524488	1.30650966033888	0.270236364770392	0.241344421098839	0.260819022920231	0.233025752734681	0.192071734462256	0.237041678768699	0.139975798255443	0.212343512568216	0.174166276828693	0.139975798255443	0.12624685178138	0.109269252593858	0.120072900950785	0.111143746958182	0.08633758457439	0.132028221993036	0.123756500140822	0.105013456775662	0.0812829682823681	0.0701276250110162	0.0700241577285861	0.0903453293542347	0.0708229782024123	0.0694608543193805	0.0690493527706005	0.0694679815701781	0.0287527666385646	0.0284447323722147	0.0283412650897846	0.0407080876808159	0.0284447323722147	0.0284447323722147	0.0287527666385646	0.0407080876808159	0.0407080876808159	0.0287527666385646	0.0291400855636108
"Anthophora_alluaudi"	0.809066859329533	0.438403363441714	0.468995282323656	0.624637197489651	0.52548414882868	0.51129684070954	0.275320035222851	0.195613079398904	0.438266686085317	0.390203131416681	0.0595554810166302	0.270236364770391	1.31230952782399	0.222359623582502	0.283719188789616	0.188550066965125	0.176607406825688	0.199999801115389	0.155134686976648	0.209113164087014	0.150739604364112	0.155134686976648	0.140634459207884	0.0843068303922543	0.124291059927111	0.117450829499007	0.131379437101089	0.117896613081864	0.104243236572871	0.0821031880335248	0.0979774738826778	0.0583327700849166	0.0552999497863797	0.0877469163610578	0.0864982706460615	0.0873011327782004	0.06560359603205	0.0702365636550025	0.0468477898117238	0.0281830733641102	0.0251502530655733	0.0404533429664766	0.0281830733641102	0.0281830733641102	0.0468477898117238	0.0404533429664766	0.0404533429664766	0.0468477898117238	0.0563485739252551
"Apis_mellifera"	0.813457305253224	0.664824569904496	0.671351176828128	0.377708900471868	0.527864823230036	0.475386449744058	0.291342560628304	0.451075903073829	0.222610600783729	0.164948604230186	0.0762712111152978	0.241344421098839	0.222359623582502	1.27961182987007	0.209693684650825	0.258498402705575	0.18767408315869	0.211653672337406	0.155191240510524	0.165410093089204	0.163726270658755	0.155191240510524	0.169735228401404	0.133510233674037	0.118994291565044	0.112159322737002	0.0996882528443014	0.131338989292315	0.124988169031538	0.0803146830450901	0.0758668125097959	0.0858970122899544	0.1011537631913	0.0881806993533644	0.071779652896859	0.0690010327980513	0.0986683385150106	0.0296907487614335	0.0283281675353901	0.0427387223510033	0.0579954732523494	0.0406728652626612	0.0427387223510033	0.0427387223510033	0.0283281675353901	0.0406728652626612	0.0406728652626612	0.0283281675353901	0.028621362957908
"Euodynerus_reflexus"	0.5928821763379	0.669866073492422	0.45562417845587	0.621038179983038	0.329076701115753	0.516484280223904	0.461172009568209	0.205576777334579	0.44717772714968	0.381875589701258	0.056068411900543	0.260819022920231	0.283719188789616	0.209693684650825	1.31940284695895	0.205513784243207	0.200456768160151	0.192081416774004	0.159491332789958	0.17964704608593	0.176237206925936	0.159491332789958	0.145716091268867	0.121375970029668	0.105484892357023	0.1055120980735	0.147134961713914	0.0885511376751902	0.0841378142135395	0.103530279098814	0.0982262915211182	0.0723529447681045	0.0557214257008947	0.0592610119173128	0.0867844049628363	0.0762219723156228	0.0560754087599123	0.0687376061462265	0.0465778634987278	0.0430628190102271	0.0264312999430173	0.029644108816895	0.0430628190102271	0.0430628190102271	0.0465778634987278	0.029644108816895	0.029644108816895	0.0465778634987278	0.0574942792049589
"Geron_hesperidon"	0.589822534059883	0.682205901620711	0.707527957299933	0.346300393514653	0.549875616397862	0.297233500699522	0.46300049583348	0.470206229648288	0.210958849190842	0.148616525514008	0.271094101483973	0.23302575273468	0.188550066965125	0.258498402705575	0.205513784243208	1.37336382738168	0.196891245785615	0.206274778142159	0.145954441101001	0.135454256841275	0.15515812622983	0.145954441101001	0.159774836561276	0.156398736125949	0.120945275101545	0.100947596328732	0.0969519037994672	0.12446387229094	0.216965091255734	0.0818109058512187	0.0556958795835512	0.0893400337877557	0.105939026781204	0.0789799321788017	0.0726072207223897	0.0554636562165932	0.0899462133720599	0.0267509745925215	0.025972529513599	0.0438560936756172	0.0604550866690656	0.0294911267029942	0.0438560936756171	0.0438560936756171	0.025972529513599	0.0294911267029942	0.0294911267029942	0.025972529513599	0.0271232806102511
"Eristalis_tenax"	0.832460075232391	0.721379935876119	0.688262795321923	0.652591309721354	0.337404380618798	0.316324486763472	0.482081841506559	0.240855714042518	0.240941020367112	0.157692011544489	0.0668485342684208	0.230486081354707	0.211928888190825	0.225208899790428	0.240548121792181	0.236269494942738	1.23542144902294	0.202101519276699	0.163221024814408	0.132006408771667	0.173864084056634	0.163221024814408	0.167908939673938	0.131575794852705	0.123556207898346	0.134812817404273	0.126296903868338	0.116234863430864	0.104693700090033	0.0858666558458351	0.0805767969054487	0.0906198898627313	0.0752126286475903	0.0719893980173114	0.0752235966036095	0.0905673519907211	0.0725901669956576	0.0283845620780081	0.0489443482291016	0.0463744244491791	0.0309671632340381	0.0416230037616195	0.0463744244491791	0.0463744244491791	0.0489443482291016	0.0416230037616195	0.0416230037616195	0.0489443482291016	0.0309781311900572
"Megachile_canariensis"	0.85574182805388	0.455113474881598	0.699307836615152	0.381878099508383	0.582589293727127	0.54643625075072	0.50187352724139	0.23261665229802	0.22030683849968	0.184277700067622	0.0767006036195859	0.284450014522438	0.239999761338467	0.253984406804887	0.230497700128805	0.247529733770591	0.202101519276699	1.25128002851027	0.145325054948872	0.183033738925379	0.183148783106239	0.145325054948872	0.130593098975099	0.115625921923933	0.126029397680973	0.116383452648225	0.0862233172269046	0.140175631620538	0.131903811846658	0.111104396889728	0.0832844825382007	0.0742127985962196	0.0748633590778622	0.0952201278381354	0.0732806687323615	0.0714279488658227	0.0726949466981537	0.0331699860121719	0.0286408574631287	0.029257294813817	0.0299078552954597	0.042787091402694	0.029257294813817	0.029257294813817	0.0286408574631287	0.042787091402694	0.042787091402694	0.0286408574631287	0.0283251649499589
"Anthrax_anthrax"	0.885572745627542	0.793921099784695	0.765257099202091	0.398166009425775	0.331960975488194	0.286537855672352	0.263576078303295	0.231350512576218	0.557847814365457	0.157263214983743	0.0653886998337948	0.209963697383164	0.232702030464972	0.232786860765785	0.239236999184938	0.218931661651501	0.20402628101801	0.181656318686091	1.21623481192037	0.131116289339623	0.153622516643892	0.216234811920372	0.154923938877126	0.110435159697936	0.108934037735291	0.12333618722273	0.152623526111508	0.123350224309735	0.108496501953565	0.0583060943763559	0.0585162362741683	0.100232884220579	0.0789401651370767	0.0741551250753145	0.120918389652836	0.0741410879883102	0.0740237031840337	0.0283073786970737	0.0298624507069331	0.0510377849861589	0.0297450659026565	0.0442786372813771	0.0510377849861589	0.0510377849861589	0.0298624507069331	0.0442786372813771	0.0442786372813771	0.0298624507069331	0.0717232904184159
"Eucera_gracilipes"	0.91998203563655	0.411182101791858	0.464375918164087	0.392659576662799	0.643408650628698	0.617599875004587	0.295765050858599	0.203493103982645	0.224243559915996	0.498461639975557	0.0656705926417811	0.318515268852324	0.313669746130522	0.248115139633806	0.269470569128895	0.203181385261913	0.165008010964583	0.228792173656724	0.131116289339623	1.25538896303447	0.167465792619069	0.131116289339623	0.128045104230211	0.0858701024202662	0.117208984402556	0.1053013076278	0.0847139182112431	0.133758617934673	0.117311282841647	0.0950335557220511	0.0912094557501686	0.0562858727114536	0.0560161366797457	0.10390588033841	0.0586840524426051	0.0754485700315374	0.0721625008653104	0.0897230951956003	0.02944946824971	0.0264331351151909	0.0261633990834829	0.0459991017818275	0.0264331351151909	0.0264331351151909	0.0294494682497099	0.0459991017818275	0.0459991017818275	0.0294494682497099	0.0288313148463424
"Hyleaus_canariensis"	0.889498088294379	0.774500855634911	0.466618365039614	0.390429830836212	0.34283066878331	0.598226916536123	0.566993135365034	0.238395220890648	0.228366262556305	0.179519090890223	0.0614636704363957	0.261249415243039	0.226109406546167	0.245589405988132	0.264355810388904	0.232737189344745	0.217330105070792	0.228935978882799	0.153622516643892	0.167465792619069	1.21787366451629	0.153622516643892	0.154197296561334	0.144226882562465	0.0901338923986175	0.103754036622839	0.108432954646485	0.105326559500621	0.0885103067822797	0.123609419382179	0.0891049289663282	0.0797862356147909	0.0606477090099156	0.0753296646052169	0.0593582715097858	0.0737571417274349	0.0751257185292308	0.0323134363602402	0.0292822373127159	0.0497893407193872	0.0306508141145118	0.044474904414719	0.0497893407193872	0.0497893407193872	0.0292822373127159	0.044474904414719	0.044474904414719	0.0292822373127159	0.0293613766143821
"Lasioglossum_viride"	0.885572745627542	0.793921099784695	0.765257099202091	0.398166009425775	0.331960975488194	0.286537855672352	0.263576078303295	0.231350512576218	0.557847814365457	0.157263214983743	0.0653886998337948	0.209963697383164	0.232702030464972	0.232786860765785	0.239236999184938	0.218931661651501	0.20402628101801	0.181656318686091	0.216234811920372	0.131116289339623	0.153622516643892	1.21623481192037	0.154923938877126	0.110435159697936	0.108934037735291	0.12333618722273	0.152623526111508	0.123350224309735	0.108496501953565	0.0583060943763559	0.0585162362741683	0.100232884220579	0.0789401651370766	0.0741551250753145	0.120918389652836	0.0741410879883102	0.0740237031840337	0.0283073786970737	0.0298624507069331	0.0510377849861589	0.0297450659026566	0.0442786372813771	0.0510377849861589	0.0510377849861589	0.0298624507069331	0.0442786372813771	0.0442786372813771	0.0298624507069331	0.0717232904184159
"Linnaemyia_soror"	0.893172963856867	0.7814329239186	0.478972848657731	0.715565057029859	0.316532657095513	0.287696129455762	0.27141388215496	0.557359887351426	0.227416041256253	0.145160577517753	0.0621191369684319	0.18937027767207	0.210951688811826	0.254602842602106	0.218574136903301	0.239662254841914	0.209886174592423	0.163241373718874	0.154923938877126	0.128045104230211	0.154197296561334	0.154923938877126	1.22022155809575	0.152429592368098	0.112946430115261	0.129117139169508	0.133141558262096	0.103937699030865	0.0872326624738161	0.0593036746880091	0.0824369922228155	0.081026085379907	0.102451668644609	0.0731465873314395	0.0600303170038009	0.0983260274700828	0.116319205138027	0.0261289039531955	0.0536673792772394	0.0502349736804814	0.0716605569451834	0.0446586481928434	0.0502349736804814	0.0502349736804814	0.0536673792772394	0.0446586481928434	0.0446586481928434	0.0536673792772394	0.0292392053043753
"Cephalodromia_sp1_M_PL_008"	0.589987924585326	0.917960088419295	0.48770419343984	0.356491199040914	0.311851859159203	0.310987710255989	0.646156647632089	0.684378336161726	0.212981618599181	0.143492418413859	0.0748501095557327	0.218538505187717	0.168613660784509	0.267020467348074	0.242751940059336	0.312797472251899	0.219292991421175	0.192709869873222	0.147246879597248	0.114493469893688	0.192302510083287	0.147246879597248	0.203239456490797	1.21969584319207	0.0861559196878151	0.0875886485927531	0.113131910860632	0.0889184759890129	0.0931016290598262	0.103791393884209	0.0578356109536674	0.0903641324052301	0.119343912799069	0.0575660635535946	0.0587357633981702	0.0562362361573348	0.117490896592917	0.0258286353144947	0.0267368399280685	0.0590117199698118	0.0879915003636504	0.0294993962292663	0.0590117199698118	0.0590117199698118	0.0267368399280685	0.0294993962292663	0.0294993962292663	0.0267368399280685	0.0273833509627519
"Cyclyrius_webbianus"	0.632180364697501	0.443525760536547	0.851806506213529	0.825846247697758	0.706931706353877	0.309489682967347	0.258739256411915	0.221941867943196	0.236172264275244	0.167204476481196	0.0830039716850461	0.24014580190157	0.248582119854223	0.237988583130089	0.210969784714046	0.24189055020309	0.205927013163909	0.210048996134954	0.145245383647054	0.156278645870074	0.120178523198157	0.145245383647054	0.150595240153681	0.0861559196878151	1.18032131183434	0.148306476497362	0.120815844304355	0.149991861491879	0.155734630515275	0.0600571346430751	0.0928874368740664	0.083271360005362	0.0832943727064235	0.095232871806724	0.0851239950919726	0.0935474868122069	0.0601444012561431	0.0300968057666153	0.0619384685773318	0.0285123703202066	0.028535383021268	0.031609018234875	0.0285123703202066	0.0285123703202066	0.0619384685773318	0.031609018234875	0.031609018234875	0.0619384685773318	0.0303650054068171
"Estheria_simonyi"	1.00259015360773	0.460654903774153	0.828559484869955	0.840789885143555	0.355363297761412	0.299744661888313	0.254410774218328	0.228308165282188	0.24453857639955	0.157305960199936	0.0645762421180326	0.222287493916364	0.234901658998014	0.224318645474005	0.211024196147	0.201895192657463	0.224688029007122	0.193972421080375	0.164448249630307	0.140401743503734	0.138338715497118	0.164448249630307	0.172156185559344	0.0875886485927531	0.148306476497362	1.16645328737922	0.124113445022619	0.135376742791982	0.11430654406471	0.0585956782883932	0.0930337075745979	0.0828780678414069	0.0826184452779213	0.0821122044789137	0.0847052124215821	0.113188749066153	0.0794834146452394	0.0283150728359886	0.0630592413857667	0.0296135295283384	0.0293539069648528	0.0501295076803866	0.0296135295283384	0.0296135295283384	0.0630592413857667	0.0501295076803866	0.0501295076803866	0.0630592413857667	0.0314406741085136
"Lasioglossum_actifrons"	0.581679462505579	0.896792210473847	0.48211039735736	0.853822141848696	0.286515248966843	0.291119049787569	0.255381928371276	0.208059569687572	0.667102509229346	0.160942446873736	0.0533171401613308	0.17267516914878	0.262758874202178	0.199376505688603	0.294269923427828	0.193903807598934	0.210494839780563	0.143705528711508	0.203498034815344	0.112951890948324	0.14457727286198	0.203498034815344	0.177522077682795	0.113131910860632	0.120815844304356	0.124113445022619	1.20745791107003	0.0858631567909823	0.0807718967383022	0.0578423719205254	0.0931485656174091	0.0886437390748633	0.0577433273613753	0.0548703455322949	0.116763133873889	0.0931206337639311	0.0558344892279668	0.0289696404372725	0.0640366606386523	0.0576509278161759	0.0267505161026878	0.029083973125279	0.0576509278161759	0.0576509278161759	0.0640366606386523	0.029083973125279	0.029083973125279	0.0640366606386523	0.0857703226152016
"Melecta_curvispina"	1.02423861706241	0.442007292846795	0.867663144763889	0.378486225577678	0.731411661700199	0.30875452221583	0.266073556023461	0.237770138637286	0.226037274808375	0.169057729362087	0.0853419422651425	0.264056443986072	0.235793226163729	0.262677978584631	0.17710227535038	0.248927744581881	0.193724772384773	0.233626052700897	0.164466965746313	0.178344823912897	0.140435412667494	0.164466965746313	0.13858359870782	0.0889184759890129	0.149991861491879	0.135376742791982	0.0858631567909823	1.17281732542667	0.160009268592868	0.0608087272742224	0.0592619191399089	0.0841930995606868	0.0863487914167581	0.117038980406139	0.0848402803530411	0.0795983977714466	0.0817823772493432	0.0304303912851757	0.0283864669183258	0.0284147545401511	0.0305704463962225	0.0512119308531207	0.0284147545401511	0.0284147545401511	0.0283864669183258	0.0512119308531207	0.0512119308531207	0.0283864669183258	0.0290619353325054
"Osmia_canariensis"	0.58965714353444	0.446451714822127	0.927351721160027	0.336109587988393	0.78789937363652	0.283479291143055	0.279844344034871	0.256034123134851	0.208936079782502	0.153740632614158	0.467338093412213	0.247513000281645	0.208486473145743	0.249976338063077	0.168275628427079	0.433930182511468	0.174489500150056	0.219839686411096	0.144662002604754	0.156415043788863	0.118013742376373	0.144662002604754	0.116310216631755	0.0931016290598263	0.155734630515275	0.11430654406471	0.0807718967383022	0.160009268592868	1.34082855345164	0.0598304178182285	0.053556148213435	0.0883159351702813	0.0925341407633397	0.100393800804009	0.0864786780466092	0.0546910762758515	0.0624015301512029	0.0276733138705484	0.0252082190991295	0.0287004673814224	0.0329186729744809	0.029482857176722	0.0287004673814224	0.0287004673814224	0.0252082190991295	0.029482857176722	0.029482857176722	0.0252082190991295	0.0268632102577503
