"Gastonia_crassa"	"Craterispermum_microdon"	"Roscheria_melanochaetes"	"Nephrosperma_vanhoutteanum"	"Psychotria_pervillei"	"Erythroxylum_sechellarum"	"Glionnetia_sericea"	"Memecylon_eleagni"	"Dillenia_ferruginea"	"Aphloia_theiformis"	"Paragenipa_wrightii"	"Apis_mellifera"	"Lasioglossum_mahense"	"Nectarinia_dussumieri"	"Unidentified_sp2_M_PL_103"	"Phelsuma_sp1_M_PL_103"	"Agrius_convolvuli"	"Forcipomyia_sp1_M_PL_103"	"Lygistorrhina_sp1_M_PL_103"	"Hemipyrellia_germana"	"Ornidia_obesa"	"Pachycerina_seychellensis"	"Physiphoa_azurea"	"Unidentified_sp1_M_PL_103"	"Unidentified_sp3_M_PL_103"
"Paragenipa_wrightii"	1.17151078235438	0.629735283874371	0.291796966084579	0.629735283874371	0.340392835945705	0.192386308857779	0	0.437348975016593	0	0.132902483712472	1.43734897501659	1.06881282698766	2.42971652786996	0.328903393528725	0.0525234538952242	0.228250071248382	0	0.0525234538952242	0.0525234538952242	0.295338852694382	0	0	0.175726617353157	0.0525234538952242	0
"Apis_mellifera"	1.35013658447055	0.666974113753252	0.336288632663328	0.666974113753252	0.682565226090886	0.45321154835572	0	0.213762565397532	0	0.153166755381112	0.213762565397532	2.51784193530956	1.18756980776407	0.509674839411481	0.0605319538793991	0.263052441549981	0	0.0605319538793991	0.0605319538793991	0.340370567513583	0	0	0.202520487670582	0.0605319538793991	0
"Lasioglossum_mahense"	1.30167864706043	0.699705870971524	0.324218851205088	0.699705870971524	0.378214262161894	0.213762565397532	0	0.485943305573992	0	0.147669426347191	0.485943305573992	1.18756980776407	2.69968503096662	0.365448215031916	0.0583593932169158	0.25361119027598	0	0.0583593932169158	0.0583593932169158	0.328154280771536	0	0	0.195251797059064	0.0583593932169158	0
"Nectarinia_dussumieri"	1.75455097569575	0.393805374499529	0.437019154462964	0.393805374499529	1.00035845591803	0.229353677735166	0	0.164451696764362	0	0.199045698923467	0.164451696764362	1.2741870985287	0.913620537579791	1.71334395151748	0.0786634478033335	0.341846094157696	0	0.0786634478033335	0.0786634478033335	0.442323775385483	0	0	0.263182646354362	0.0786634478033335	0
"Unidentified_sp2_M_PL_103"	0.673018386167735	0.107002212386683	3.48866694120414	0.107002212386683	0.125275861514459	0.0544787584914591	0	0.0525234538952242	0	0.0763508253215498	0.0525234538952242	0.302659769396995	0.291796966084579	0.157326895606667	1.62796004941675	0.728912807341906	0	0.627960049416746	0.627960049416746	0.169668500714555	0	0	0.10095275792516	0.627960049416746	0
"Phelsuma_sp1_M_PL_103"	1.46236093784594	0.232498634321682	2.02475779817196	0.232498634321682	0.272204341068455	0.118373598697491	0	0.114125035624191	0	0.165898089587565	0.114125035624191	0.657631103874952	0.634027975689949	0.341846094157696	0.364456403670953	1.58381054434784	0	0.364456403670953	0.364456403670953	0.3686624213057	0	0	0.219354140676891	0.364456403670953	0
"Agrius_convolvuli"	0	0	0	0	0	0	4.73684210526316	0	0	0	0	0	0	0	0	0	5.26315789473684	0	0	0	0	0	0	0	0
"Forcipomyia_sp1_M_PL_103"	0.673018386167735	0.107002212386683	3.48866694120414	0.107002212386683	0.125275861514459	0.0544787584914591	0	0.0525234538952242	0	0.0763508253215498	0.0525234538952242	0.302659769396995	0.291796966084579	0.157326895606667	0.627960049416746	0.728912807341906	0	1.62796004941675	0.627960049416746	0.169668500714555	0	0	0.10095275792516	0.627960049416746	0
"Lygistorrhina_sp1_M_PL_103"	0.673018386167735	0.107002212386683	3.48866694120414	0.107002212386683	0.125275861514459	0.0544787584914591	0	0.0525234538952242	0	0.0763508253215498	0.0525234538952242	0.302659769396995	0.291796966084579	0.157326895606667	0.627960049416746	0.728912807341906	0	0.627960049416746	1.62796004941675	0.169668500714555	0	0	0.10095275792516	0.627960049416746	0
"Hemipyrellia_germana"	1.89218780632282	0.300836181728303	0.471301390873764	0.300836181728303	0.35221245430458	0.153166755381112	0	0.147669426347191	0	0.970962482229899	0.147669426347191	0.850926418783957	0.82038570192884	0.442323775385483	0.0848342503572776	0.3686624213057	0	0.0848342503572776	0.0848342503572776	2.15769440495533	0	0	0.283828170948422	0.0848342503572776	0
"Ornidia_obesa"	0	0	0	0	0	0	0	0	4.73684210526316	0	0	0	0	0	0	0	0	0	0	0	2.42105263157895	1.42105263157895	0	0	1.42105263157895
"Pachycerina_seychellensis"	0	0	0	0	0	0	0	0	4.73684210526316	0	0	0	0	0	0	0	0	0	0	0	1.42105263157895	2.42105263157895	0	0	1.42105263157895
"Physiphoa_azurea"	2.25170348952415	0.357995056256681	0.560848655139779	0.357995056256681	0.41913282062245	0.182268438903524	0	0.175726617353157	0	0.25544535385358	0.175726617353157	1.01260243835291	0.976258985295319	0.526365292708725	0.10095275792516	0.438708281353783	0	0.10095275792516	0.10095275792516	0.567656341896845	0	0	1.33775552342862	0.10095275792516	0
"Unidentified_sp1_M_PL_103"	0.673018386167735	0.107002212386683	3.48866694120414	0.107002212386683	0.125275861514459	0.0544787584914591	0	0.0525234538952242	0	0.0763508253215498	0.0525234538952242	0.302659769396995	0.291796966084579	0.157326895606667	0.627960049416746	0.728912807341906	0	0.627960049416746	0.627960049416746	0.169668500714555	0	0	0.10095275792516	1.62796004941675	0
"Unidentified_sp3_M_PL_103"	0	0	0	0	0	0	0	0	4.73684210526316	0	0	0	0	0	0	0	0	0	0	0	1.42105263157895	1.42105263157895	0	0	2.42105263157895
