"Sideroxylon_puberulum"	"Psiadia_terebinthina"	"Psidium_cattleianum"	"Helichrysum_proteoides"	"Stillingia_lineata"	"Grangeria_borbonica"	"Antidesma_madagascariense"	"Labourdonnaisia_callophylloides"	"Olea_lancea"	"Euodia_obtusifolia"	"Warneckea_trinervis"	"Homalanthus_populifolius"	"Phyllanthus_phillyreifolius"	"Wikstroemia_indica"	"Badula_platiphylla"	"Eugenia_orbiculata"	"Euodia_chapelieri"	"Gaertnera_sp1_M_PL_078"	"Apis_mellifera"	"Chaetocnema_sp1_M_PL_078"	"Villa_unifasciata"	"Pachycerina_crinicornis"	"Musca_domestica"	"Chrysomya_megacephala"	"Technomyrmex_albipes"	"Cerambycidae_sp1_M_PL_078"	"Stomorhina_lunata"	"Dysauxes_florida"	"Lygaeidae_sp1_M_PL_078"	"Pelecophora_intemipta"	"Scolia_carniflex"
"Eugenia_orbiculata"	0.12697737656277	0.860577640271246	0.380890517592153	0.268380248665863	0.128371301227566	0.270032870287377	0.533548511405486	0.260685841873905	0.365661052697817	0.0642961927725378	0.079525657666874	0.0642961927725378	0.0642961927725378	0.0642961927725378	0.0642961927725378	1.30136485992528	0.0642961927725378	0.301364859925279	0.530171051112493	0.857282570300504	2.00909906616853	0.284778259800123	0.109065840574515	0.105448264213102	0.230694111672537	0.110645696606303	0.171403092420963	0.0483084447598553	0.110645696606303	0.0586543144216287	0.110645696606303
"Euodia_chapelieri"	0.128388431670079	0.384512783916772	0.124869562366836	0.51625190941469	0.282944001046805	0.395492664734167	0.411112105578651	0.430742784502951	0.255065007571678	0.19076881479914	0.0605733695942982	0.19076881479914	0.19076881479914	0.19076881479914	0.19076881479914	0.0642961927725378	1.19076881479914	0.0642961927725378	0.403822463961988	2.54358419732186	0.428641285150252	0.409667494434067	0.181911193259832	0.15070013794618	0.141937581687353	0.0494373579321564	0.138423207497344	0.0929253436946442	0.0494373579321564	0.0969171265131639	0.0494373579321564
"Gaertnera_sp1_M_PL_078"	0.12697737656277	0.860577640271246	0.380890517592153	0.268380248665863	0.128371301227566	0.270032870287377	0.533548511405486	0.260685841873905	0.365661052697817	0.0642961927725378	0.079525657666874	0.0642961927725378	0.0642961927725378	0.0642961927725378	0.0642961927725378	0.301364859925279	0.0642961927725378	1.30136485992528	0.530171051112493	0.857282570300504	2.00909906616853	0.284778259800123	0.109065840574515	0.105448264213102	0.230694111672537	0.110645696606303	0.171403092420963	0.0483084447598553	0.110645696606303	0.0586543144216287	0.110645696606303
"Apis_mellifera"	0.419185343652853	0.889613335837489	0.388473704569235	0.422079615382692	0.142918785001952	0.568118547230074	0.31460485420106	0.555524323158751	0.155665585845747	0.0673037439936647	0.300111862717152	0.0673037439936647	0.0673037439936647	0.0673037439936647	0.0673037439936647	0.0883618418520822	0.0673037439936647	0.0883618418520822	2.00074575144768	0.897383253248862	0.589078945680548	0.33606684892572	0.203801003895651	0.264607735412668	0.185164949660059	0.11437885746482	0.242205530591587	0.0759743307688845	0.11437885746482	0.124992972710719	0.11437885746482
"Chaetocnema_sp1_M_PL_078"	0.142653812966755	0.427236426574191	0.138743958185373	0.573613232682989	0.314382223385339	0.439436294149075	0.456791228420724	0.478603093892167	0.283405563968531	0.211965349776822	0.0673037439936647	0.211965349776822	0.211965349776822	0.211965349776822	0.211965349776822	0.0714402141917087	0.211965349776822	0.0714402141917087	0.448691626624431	2.82620466369096	0.476268094611391	0.455186104926741	0.20212354806648	0.167444597717978	0.157708424097059	0.054930397702396	0.153803563885938	0.103250381882938	0.054930397702396	0.107685696125738	0.054930397702396
"Villa_unifasciata"	0.141085973958633	0.956197378079162	0.423211686213503	0.298200276295403	0.142634779141739	0.30003652254153	0.592831679339429	0.28965093541545	0.40629005855313	0.0714402141917087	0.0883618418520822	0.0714402141917087	0.0714402141917087	0.0714402141917087	0.0714402141917087	0.334849844361421	0.0714402141917087	0.334849844361421	0.589078945680548	0.952536189222782	2.23233229574281	0.316420288666803	0.121184267305017	0.117164738014557	0.256326790747264	0.122939662895892	0.190447880467737	0.0536760497331726	0.122939662895892	0.0651714604684763	0.122939662895892
"Pachycerina_crinicornis"	0.176787681908973	0.457314567301358	0.146809605958318	0.807075744618754	0.475521971915622	0.338387415902107	0.637747372591555	0.691080893948475	0.173611438558547	0.102416873608517	0.0756150410082871	0.102416873608517	0.102416873608517	0.102416873608517	0.102416873608517	0.0711945649500307	0.102416873608517	0.0711945649500307	0.504100273388581	1.36555831478022	0.474630433000205	1.65824488136491	0.22141080260935	0.224828090890414	0.20229074605756	0.0587975872244603	0.134934755802434	0.145273634031376	0.0587975872244603	0.155493201138407	0.0587975872244603
"Musca_domestica"	0.232746802821288	0.508529567899435	0.146243372040301	1.15932251230783	0.190590457804123	0.947953905626247	0.305474766006586	0.353982331733124	0.145488516917173	0.0909555966299159	0.091710451753043	0.0909555966299159	0.0909555966299159	0.0909555966299159	0.0909555966299159	0.0545329202872576	0.0909555966299159	0.0545329202872576	0.611403011686954	1.21274128839888	0.363552801915051	0.442821605218699	1.42196768098131	0.313414113484989	0.134114195367123	0.0653823730156416	0.278672001781547	0.208678052215409	0.0653823730156416	0.0796460246399529	0.0653823730156416
"Chrysomya_megacephala"	0.839360994721021	0.449174552453523	0.171797613042252	1.23848039943597	0.176522709873776	0.402167295940064	0.28398864893399	0.370653530795582	0.128074201079641	0.0753500689730899	0.119073480935701	0.0753500689730899	0.0753500689730899	0.0753500689730899	0.0753500689730899	0.0527241321065509	0.0753500689730899	0.0527241321065509	0.793823206238006	1.00466758630787	0.351494214043672	0.449656181780827	0.313414113484989	1.60063891952293	0.121648459897029	0.0577510138868815	0.148238655473396	0.222926471898474	0.0577510138868815	0.083397044429006	0.0577510138868815
"Technomyrmex_albipes"	0.13806603430069	1.44015024298294	0.198671283183295	0.330659691453994	0.161999626569579	0.331535337357353	0.901996840889969	0.307616117763768	0.186315846679945	0.0709687908436765	0.0833242273470263	0.0709687908436765	0.0709687908436765	0.0709687908436765	0.0709687908436765	0.115347055836269	0.0709687908436765	0.115347055836269	0.555494848980176	0.946250544582353	0.768980372241792	0.40458149211512	0.134114195367124	0.121648459897029	1.38811146329805	0.185162174097806	0.259757625003211	0.059518744461719	0.185162174097806	0.0692136264968478	0.185162174097807
"Cerambycidae_sp1_M_PL_078"	0.154916884216531	2.21591851644101	0.213586668324641	0.254385721535133	0.102355186434171	0.377668071799819	0.3796468397285	0.257424649721014	0.160083054538459	0.0494373579321564	0.102940971718338	0.0494373579321564	0.0494373579321564	0.0494373579321564	0.0494373579321564	0.110645696606303	0.0494373579321564	0.110645696606303	0.68627314478892	0.659164772428751	0.737637977375354	0.235190348897841	0.130764746031283	0.115502027773763	0.370324348195613	1.2849038092567	0.36987912541166	0.045789429876324	0.284903809256701	0.0579205461872281	0.284903809256701
"Stomorhina_lunata"	0.175699883729242	1.43841882104534	0.194694034976695	0.384298376640205	0.129932243859767	0.931103528828045	0.332524721321694	0.299592141223801	0.154913149959153	0.069211603748672	0.108992488766214	0.069211603748672	0.069211603748672	0.069211603748672	0.069211603748672	0.0857015462104814	0.069211603748672	0.0857015462104814	0.72661659177476	0.922821383315627	0.57134364140321	0.269869511604869	0.278672001781547	0.148238655473396	0.259757625003211	0.18493956270583	1.39443785669214	0.0691737077952369	0.18493956270583	0.0674082317753553	0.18493956270583
"Dysauxes_florida"	0.269010722400623	0.356140010149186	0.116685342451851	1.80443399287038	0.223671614322882	0.411368825396222	0.325546929098285	0.366205030739659	0.141233788454499	0.0929253436946442	0.068376897691996	0.0929253436946442	0.0929253436946442	0.0929253436946442	0.0929253436946442	0.0483084447598553	0.0929253436946442	0.0483084447598553	0.455845984613307	1.23900458259526	0.322056298399035	0.581094536125503	0.417356104430818	0.445852943796949	0.119037488923438	0.045789429876324	0.138347415590474	1.32479811871667	0.045789429876324	0.0823961319164234	0.045789429876324
"Lygaeidae_sp1_M_PL_078"	0.154916884216531	2.21591851644101	0.213586668324641	0.254385721535133	0.102355186434171	0.377668071799819	0.3796468397285	0.257424649721014	0.160083054538459	0.0494373579321564	0.102940971718338	0.0494373579321564	0.0494373579321564	0.0494373579321564	0.0494373579321564	0.110645696606303	0.0494373579321564	0.110645696606303	0.68627314478892	0.659164772428751	0.737637977375354	0.235190348897841	0.130764746031283	0.115502027773763	0.370324348195613	0.284903809256701	0.36987912541166	0.045789429876324	1.2849038092567	0.0579205461872281	0.284903809256701
"Pelecophora_intemipta"	0.187551015425753	0.450493137011775	0.171147989861276	0.457756288424574	0.23686100753773	0.341759632726588	0.357807585806522	1.56658894417226	0.155571440934793	0.0969171265131639	0.112493675439647	0.0969171265131639	0.0969171265131639	0.0969171265131639	0.0969171265131639	0.0586543144216287	0.0969171265131639	0.0586543144216287	0.749957836264314	1.29222835350885	0.391028762810858	0.621972804553628	0.159292049279906	0.166794088858012	0.138427252993696	0.0579205461872281	0.134816463550711	0.0823961319164234	0.0579205461872281	1.35248251243876	0.0579205461872281
"Scolia_carniflex"	0.154916884216531	2.21591851644101	0.213586668324641	0.254385721535133	0.102355186434171	0.377668071799819	0.3796468397285	0.257424649721014	0.160083054538459	0.0494373579321564	0.102940971718338	0.0494373579321564	0.0494373579321564	0.0494373579321564	0.0494373579321564	0.110645696606303	0.0494373579321564	0.110645696606303	0.68627314478892	0.659164772428752	0.737637977375354	0.235190348897841	0.130764746031283	0.115502027773763	0.370324348195613	0.284903809256701	0.36987912541166	0.045789429876324	0.284903809256701	0.0579205461872281	1.2849038092567
