"Bischhofia_javanica"	"Ficus_heteropleura"	"Strebus_glaber"	"Macaranga_bicolor"	"Macaranga_tanarius"	"Grewia_multiflora"	"Guioa_pleuropteris"	"Mallotus_molissima"	"Syzygium_sp2_M_SD_013"	"Syzygium_sp3_M_SD_013"	"Homalanthus_alpinus"	"Microcus_stylocarpa"	"Syzygium_garciae"	"Dillenia_reifferscheidia"	"Platea_excelsa"	"Homalanthus_rotundifolius"	"Prunus_fragrans"	"Canarium_asperum"	"Elaeocarpus_cumingii"	"Litsea_luzonica"	"Litsea_quericoides"	"Palaquium_sp1_M_SD_013"	"Unidentified_sp1_M_SD_013"	"Unidentified_sp2_M_SD_013"	"Memexylon_lanceolatum"	"Ternstroemia_megacarpa"	"Ficus_congesta"	"Ficus_heteropoda"	"Ficus_septica"	"Ficus_sp1_M_SD_013"	"Ficus_variegata"	"Pometia_pinnata"	"Aglaia_sp1_M_SD_013"	"Garcinia_busungaensis"	"Lithocarpus_sp1_M_SD_013"	"Myristica_ceylanica"	"Sarcops_calvus"	"Ducula_bicolor"	"Ptilinopus_occipitalis"	"Ducula_poliocephala"	"Penelopides_panini"	"Phapitreron_leucotis"	"Chalcophaps_indica"	"Hypsipetes_philippinus"	"Ptenochirus_jagori"	"Pycnonotus_goiavier"	"Cynopterus_brachyotis"	"Macropygia_phasianella"	"Zosterops_nigrorum"	"Rhabdornis_mysticalis"	"Streptopelia_chinensis"	"Oriolus_chinensis"	"Aceros_waldeni"	"Megalaima_haemacephala"	"Sus_cebifrons"
"Ficus_congesta"	0.386131054917337	0.37745657376624	0.129845978522875	0.114344725273005	0.116994357091731	0.101929426554832	0.104347212022436	0.0917081574701005	0.105818543307398	0.105818543307398	0.0795674302670888	0.277126553840302	0.093690533538183	0.27362140262029	0.0965231364313274	0.0573999587062513	0.0709977948601713	0.0607026910619718	0.0596657683030025	0.055194484783707	0.0607026910619718	0.0596657683030025	0.0576709171829295	0.0607026910619718	0.0316013572347745	0.0380149443562052	1.203781183988	0.203781183987998	0.203781183987998	0.203781183987998	0.203781183987998	0.0266829177990363	0.0136796015493009	0.100826314232655	0.0228171291196202	0.0130033162497354	0.238806154928486	0.275577835553246	0.277372832750436	0.265326907009812	0.227993359155015	0.176275968667071	0.128286706764627	0.14079564755152	1.12029238036283	0.127318467874481	1.02954869755344	0.106478276702586	0.116883746672237	0.106566578956851	0.0980441753828858	0.0965634344746751	0.0722406458318632	0.0564131920056981	0.0760570970654008
"Ficus_heteropoda"	0.386131054917337	0.37745657376624	0.129845978522875	0.114344725273005	0.116994357091731	0.101929426554832	0.104347212022436	0.0917081574701005	0.105818543307398	0.105818543307398	0.0795674302670888	0.277126553840302	0.093690533538183	0.27362140262029	0.0965231364313274	0.0573999587062513	0.0709977948601713	0.0607026910619718	0.0596657683030025	0.055194484783707	0.0607026910619718	0.0596657683030025	0.0576709171829295	0.0607026910619718	0.0316013572347745	0.0380149443562052	0.203781183987998	1.203781183988	0.203781183987998	0.203781183987998	0.203781183987998	0.0266829177990363	0.0136796015493009	0.100826314232655	0.0228171291196202	0.0130033162497354	0.238806154928486	0.275577835553246	0.277372832750436	0.265326907009812	0.227993359155015	0.176275968667071	0.128286706764627	0.14079564755152	1.12029238036283	0.127318467874481	1.02954869755344	0.106478276702586	0.116883746672237	0.106566578956851	0.0980441753828858	0.0965634344746751	0.0722406458318632	0.0564131920056981	0.0760570970654008
"Ficus_septica"	0.386131054917337	0.37745657376624	0.129845978522875	0.114344725273005	0.116994357091731	0.101929426554832	0.104347212022436	0.0917081574701005	0.105818543307398	0.105818543307398	0.0795674302670888	0.277126553840302	0.093690533538183	0.27362140262029	0.0965231364313274	0.0573999587062513	0.0709977948601713	0.0607026910619718	0.0596657683030025	0.055194484783707	0.0607026910619718	0.0596657683030025	0.0576709171829295	0.0607026910619718	0.0316013572347745	0.0380149443562052	0.203781183987998	0.203781183987998	1.203781183988	0.203781183987998	0.203781183987998	0.0266829177990363	0.0136796015493009	0.100826314232655	0.0228171291196202	0.0130033162497354	0.238806154928486	0.275577835553246	0.277372832750436	0.265326907009812	0.227993359155015	0.176275968667071	0.128286706764627	0.14079564755152	1.12029238036283	0.127318467874481	1.02954869755344	0.106478276702586	0.116883746672237	0.106566578956851	0.0980441753828858	0.0965634344746751	0.0722406458318632	0.0564131920056981	0.0760570970654008
"Ficus_sp1_M_SD_013"	0.386131054917337	0.37745657376624	0.129845978522875	0.114344725273005	0.116994357091731	0.101929426554832	0.104347212022436	0.0917081574701005	0.105818543307398	0.105818543307398	0.0795674302670888	0.277126553840302	0.093690533538183	0.27362140262029	0.0965231364313274	0.0573999587062513	0.0709977948601713	0.0607026910619718	0.0596657683030025	0.055194484783707	0.0607026910619718	0.0596657683030025	0.0576709171829295	0.0607026910619718	0.0316013572347745	0.0380149443562052	0.203781183987998	0.203781183987998	0.203781183987998	1.203781183988	0.203781183987998	0.0266829177990363	0.0136796015493009	0.100826314232655	0.0228171291196202	0.0130033162497354	0.238806154928486	0.275577835553246	0.277372832750436	0.265326907009812	0.227993359155015	0.176275968667071	0.128286706764627	0.14079564755152	1.12029238036283	0.127318467874481	1.02954869755344	0.106478276702586	0.116883746672237	0.106566578956851	0.0980441753828858	0.0965634344746751	0.0722406458318632	0.0564131920056981	0.0760570970654008
"Ficus_variegata"	0.386131054917337	0.37745657376624	0.129845978522875	0.114344725273005	0.116994357091731	0.101929426554832	0.104347212022436	0.0917081574701005	0.105818543307398	0.105818543307398	0.0795674302670888	0.277126553840302	0.093690533538183	0.27362140262029	0.0965231364313274	0.0573999587062513	0.0709977948601713	0.0607026910619718	0.0596657683030025	0.055194484783707	0.0607026910619718	0.0596657683030025	0.0576709171829295	0.0607026910619718	0.0316013572347745	0.0380149443562052	0.203781183987998	0.203781183987998	0.203781183987998	0.203781183987998	1.203781183988	0.0266829177990363	0.0136796015493009	0.100826314232655	0.0228171291196202	0.0130033162497354	0.238806154928486	0.275577835553246	0.277372832750436	0.265326907009812	0.227993359155015	0.176275968667071	0.128286706764627	0.14079564755152	1.12029238036283	0.127318467874481	1.02954869755344	0.106478276702586	0.116883746672237	0.106566578956851	0.0980441753828858	0.0965634344746751	0.0722406458318632	0.0564131920056981	0.0760570970654008
"Pometia_pinnata"	0.280197808945668	0.398235723762868	0.157361729260339	0.13919304895429	0.181204829255702	0.124933779038396	0.168047364297199	0.113196146273326	0.169293204518147	0.169293204518147	0.0940551414971894	0.150674641396124	0.153756545368312	0.104959034864577	0.277441147752463	0.0671351490995465	0.0864610261247816	0.109914060726061	0.0687811659396254	0.0638112629896272	0.109914060726061	0.0687811659396254	0.0674212839248108	0.109914060726061	0.0438170502358401	0.216844890872079	0.0266829177990363	0.0266829177990363	0.0266829177990363	0.0266829177990363	0.0266829177990363	1.19916503068692	0.0552105576574618	0.0132021033640092	0.0235726139969408	0.143954473029461	0.265911409786048	0.322998760996416	0.324481244593236	0.304712545903024	0.920175960957696	0.275020047324651	0.1789254559263	0.173582585506384	0.14669003737788	0.14757594132772	0.134808144350271	0.127177808562114	0.130771204898	0.118036638442251	0.117322465387112	0.11090543267918	0.799747072385896	0.0594239688691774	0.0785753799898027
"Aglaia_sp1_M_SD_013"	0.321652178753889	0.321469278604133	0.170427423179292	0.150707659988688	0.217044535424776	0.135456993155614	0.204220947441253	0.122412014147584	0.204656586468682	0.204656586468682	0.103029507676938	0.183497568388776	0.187127405484788	0.104620317405726	0.187682229622048	0.0730604328801644	0.0922662972042379	0.140560678648227	0.0748201507898243	0.0700817266634821	0.140560678648227	0.0748201507898243	0.0735469260479454	0.140560678648227	0.0471580701818695	0.127867261729337	0.0273592030986019	0.0273592030986019	0.0273592030986019	0.0273592030986019	0.0273592030986019	0.110421115314924	1.08131821450035	0.0135367140125023	0.0180186501592463	0.0291029008145739	0.294245192125657	0.350573567832959	0.352397894435755	0.328338656587711	1.35530357500583	0.271384499779766	0.205432824898512	0.191456379848632	0.150407933472248	0.158559525811608	0.138224890860996	0.143044619000676	0.138137431067483	0.12436607947588	0.133167458348993	0.118616297590582	0.161682782303188	0.0614403296191984	0.0600621671974878
"Garcinia_busungaensis"	0.382097800358003	0.373513926761535	0.128489698373378	0.113150360358114	0.115772315978623	0.100864743154864	0.103257274128854	0.0907502382881698	0.104713236917711	0.104713236917711	0.0787363246183397	0.274231883954119	0.0927119078442712	0.270763345088797	0.095514923351506	0.0568003989396659	0.0702562016208402	0.0600686332663822	0.0590425414763081	0.0546179618530361	0.0600686332663822	0.0590425414763081	0.057068527173872	0.0600686332663822	0.0312712715902111	0.0376178668725505	0.201652628465309	0.201652628465309	0.201652628465309	0.201652628465309	0.201652628465309	0.0264042067280183	0.0135367140125023	1.14430311468872	0.0225787973696077	0.012867492715516	0.23631175309031	0.272699342493592	0.274475590407248	0.262555487970128	0.225611900208372	0.174434713359389	0.126946713675826	0.139324994828332	1.60336794098576	0.125988588330987	0.57349513776591	0.10536607919992	0.115662860918102	0.105453459110682	0.097020074595489	0.0955548004697169	0.0714860706417558	0.0558239393129503	0.0752626578986924
"Lithocarpus_sp1_M_SD_013"	0.229030212299464	0.239163903665487	0.117613464629316	0.0958697513665632	0.104197584483256	0.0864618238975061	0.0959098639997029	0.0775112807310363	0.125095764276196	0.125095764276196	0.0661516884550705	0.141287525107604	0.103392909306503	0.549861367025709	0.55137233678035	0.0471565604764219	0.0882539351089992	0.084498475834382	0.0776346167091167	0.0655817204889173	0.084498475834382	0.0776346167091167	0.0757818951011954	0.084498475834382	0.0290515082813037	0.0577645463937641	0.0456342582392405	0.0456342582392405	0.0456342582392405	0.0456342582392405	0.0456342582392405	0.0471452279938816	0.0180186501592463	0.0225787973696077	1.43774728311133	0.0291265778346353	0.210701608419643	0.386554902448933	0.391687869725632	0.378394495671939	0.300310835987439	0.165189397331505	0.121734939404819	0.118470715642753	0.250875526328974	0.0988123495663644	0.230554608696328	0.0930206942605978	0.0892213631663941	0.0805013440841526	0.0861405959338053	0.0731727692037773	0.161814321303529	0.0405261577154673	1.45915761037111
"Myristica_ceylanica"	0.238743439137448	0.475002168921603	0.144296035341385	0.127678437919892	0.145365123086627	0.114410564921178	0.131873781153144	0.103980278399067	0.133929822567612	0.133929822567612	0.0850807753174406	0.117851714403471	0.120385685251835	0.105297752323427	0.367200065882879	0.0612098653189286	0.0806557550453253	0.0792674428038949	0.0627421810894265	0.0575407993157722	0.0792674428038949	0.0627421810894265	0.0612956418016762	0.0792674428038949	0.0404760302898106	0.305822520014821	0.0260066324994708	0.0260066324994708	0.0260066324994708	0.0260066324994708	0.0260066324994708	0.287908946058923	0.0291029008145739	0.012867492715516	0.0291265778346353	1.25880604524435	0.237577627446439	0.295423954159872	0.296564594750717	0.281086435218338	0.485048346909565	0.278655594869536	0.152418086954088	0.155708791164137	0.142972141283512	0.136592356843831	0.131391397839547	0.111310998123553	0.123404978728517	0.111707197408622	0.101477472425231	0.103194567767778	1.4378113624686	0.0574076081191564	0.0970885927821177
"Sarcops_calvus"	0.365167129766666	0.337664974383174	0.284204520808553	0.265084715342791	0.261093473568848	0.244452704408504	0.239277083678616	0.223411592144229	0.214003102087092	0.214003102087092	0.203084089964777	0.179566330327276	0.13608067103814	0.0989364060190582	0.102125259531713	0.161701091738319	0.15423177981422	0.0757558927160607	0.13416294785771	0.136342924879164	0.0757558927160607	0.13416294785771	0.0786248794547344	0.0757558927160607	0.0615036701935457	0.051352527225457	0.0280948417562925	0.0280948417562925	0.0280948417562925	0.0280948417562925	0.0280948417562925	0.0312836952689469	0.0173085407132739	0.0139006913582535	0.012394212259979	0.0139751545556729	1.43018347725966	0.339907652724665	0.347331713665413	0.329835627389081	0.288475678554566	0.312181830434603	0.283430810467838	0.25917797613291	0.154452126202817	0.240133474676211	0.141941503980389	0.201775274519477	0.21620576630835	0.191071962192124	0.189331399886372	0.160471196155564	0.0776397475315161	0.0582966357886976	0.0413140408665967
"Ducula_bicolor"	0.356510839473842	0.342372270974934	0.244214944589822	0.161970148478013	0.167593275451944	0.146499019834968	0.153993358369603	0.130610336429255	0.225566461848435	0.225566461848435	0.112551818415184	0.209869024481317	0.200082941961276	0.192998052429053	0.198925668109449	0.07985662160741	0.171170427451757	0.156301989571399	0.153510947047601	0.0875538719514206	0.156301989571399	0.153510947047601	0.15070598620011	0.156301989571399	0.0500791592400427	0.0580343255287075	0.0344472294441558	0.0344472294441558	0.0344472294441558	0.0344472294441558	0.0344472294441558	0.040374845124552	0.0219108479895599	0.0170437089058495	0.0241596814030583	0.018463997134992	0.361151881019956	1.46212970865439	0.461848107104289	0.436123157423553	0.365180799825999	0.274703028509086	0.214731122901544	0.200204304538361	0.189374543398328	0.163826042511797	0.174035205383063	0.163148446182714	0.148426706674837	0.133733043826546	0.144779742361145	0.120331000557014	0.102577761861067	0.0663210206596351	0.0805322713435278
"Ptilinopus_occipitalis"	0.355428720239986	0.341242158833526	0.183881705424867	0.157902749400251	0.162817750671138	0.143253416887482	0.151573684023946	0.128042467709022	0.226610887417529	0.226610887417529	0.108906305861662	0.212701499211576	0.201021756045955	0.195619713773513	0.201508265253863	0.0774826103051872	0.173242270610009	0.158492486224092	0.156005026715536	0.147135937822267	0.158492486224092	0.156005026715536	0.15207959926889	0.158492486224092	0.0483812596373494	0.0577973994686276	0.0346716040938045	0.0346716040938045	0.0346716040938045	0.0346716040938045	0.0346716040938045	0.0405601555741545	0.0220248684022347	0.017154724400453	0.024480491857852	0.0185352871719198	0.369039945769501	0.461848107104288	1.47990882630681	0.454063171958044	0.367081140037245	0.268134905025137	0.207093790611241	0.193254283559848	0.190608048893922	0.156213703745837	0.175168796933515	0.156119814470332	0.141056335343443	0.126651557726178	0.152087707834194	0.113939252877084	0.102973817621777	0.0663130493922764	0.0816016395261733
"Ducula_poliocephala"	0.357316466508229	0.344195342639587	0.182075247050408	0.155907857604994	0.161546101012907	0.141332486623394	0.14957865008846	0.126110557972276	0.230553907924977	0.230553907924977	0.108307914642414	0.218440692326712	0.140885732296192	0.201987610622315	0.20723902914141	0.0768834718205905	0.177948099235934	0.163273633748725	0.161174527619556	0.151258138538744	0.163273633748725	0.161174527619556	0.156993609161474	0.163273633748725	0.0472841320816083	0.0574019110701147	0.0353769209346417	0.0353769209346417	0.0353769209346417	0.0353769209346417	0.0353769209346417	0.0406283394537366	0.021889243772514	0.0175036991980085	0.0252262997114626	0.0187390956812225	0.373813711040958	0.465198034585123	0.48433405008858	1.46622017022193	0.364820729541901	0.260922225143659	0.198684550399567	0.193297177780189	0.194485546644539	0.155261573424775	0.178732217366331	0.156092191852627	0.140303708415929	0.126116270644048	0.144453336574235	0.113363996523562	0.104106087117903	0.0588646516661163	0.0840876657048752
"Penelopides_panini"	0.357391309726543	0.357188087337926	0.189363803532547	0.167452955542987	0.241160594916418	0.150507770172904	0.226912163823615	0.136013349052871	0.227396207187425	0.227396207187425	0.114477230752154	0.20388618709864	0.207919339427542	0.116244797117473	0.208535810691164	0.0811782587557382	0.102518108004709	0.156178531831364	0.0831335008775826	0.0778685851816468	0.156178531831364	0.0831335008775826	0.0817188067199393	0.156178531831364	0.0523978557576328	0.142074735254819	0.0303991145540021	0.0303991145540021	0.0303991145540021	0.0303991145540021	0.0303991145540021	0.122690128127693	0.0903535716670551	0.0150407933472248	0.0200207223991626	0.0323365564606377	0.326939102361841	0.389526186481066	0.391553216039728	0.364820729541901	1.50589286111759	0.301538333088629	0.22825869433168	0.212729310942924	0.167119926080275	0.176177250901787	0.153583212067773	0.158938465556306	0.153486034519425	0.138184532750977	0.147963842609993	0.131795886211758	0.179647535892432	0.0682670329102205	0.066735741330542
"Phapitreron_leucotis"	0.376633141763833	0.352157298522742	0.300607796754002	0.282948316349847	0.280462541913295	0.261000493613456	0.260935225827636	0.239951578816863	0.225110114100313	0.225110114100313	0.150281932093399	0.116306016236796	0.209069501804057	0.0886518198196959	0.102758116770779	0.105945284070857	0.160587307827895	0.0710549030421329	0.0717391278715169	0.0759500290310395	0.0710549030421329	0.0717391278715169	0.0741797286545301	0.0710549030421329	0.134668596558175	0.128136758145614	0.025182281238153	0.025182281238153	0.025182281238153	0.025182281238153	0.025182281238153	0.0392885781892358	0.0193846071271261	0.0124596223828135	0.0117992426665361	0.0199039710621097	0.379077936956303	0.313946318296098	0.3064398914573	0.279559526939635	0.323076785452102	1.38208279932144	0.310813118163636	0.266777075681344	0.138440248697928	0.235197451141528	0.127226588553395	0.225094327395234	0.209103928558765	0.182109375941868	0.194403391677139	0.170705287949706	0.11057761701172	0.0691954166532447	0.0393308088884537
"Chalcophaps_indica"	0.315386210203674	0.279967347744226	0.329951044299285	0.313846210081669	0.307932366014446	0.291276522268504	0.282632875669723	0.264747974993836	0.234047869597074	0.234047869597074	0.244932292264132	0.106296040447495	0.215983958935592	0.0780639058712657	0.0865036973982113	0.196214299560843	0.0911065044407869	0.0636576118683024	0.0677955205785142	0.0747239325029979	0.0636576118683024	0.0677955205785142	0.0716253333569491	0.0636576118683024	0.150589201367439	0.0531318931833227	0.0213811177941044	0.0213811177941044	0.0213811177941044	0.0213811177941044	0.0213811177941044	0.02982090932105	0.017119402074876	0.0105788928063188	0.0101445782837349	0.012701507246174	0.401526981496104	0.286308163868725	0.276125054148321	0.248355687999459	0.285323367914601	0.362615304524242	1.36254791922192	0.288821733930483	0.117543253403543	0.271479537192094	0.108022249877856	0.250871235635227	0.243216249625121	0.213432102438315	0.204739965707551	0.175542016324617	0.0705639291454112	0.0623078813374721	0.033815260945783
"Hypsipetes_philippinus"	0.400330338622742	0.368863375253917	0.330681796976941	0.314301444787439	0.30922048112327	0.290342545066507	0.284186849392384	0.267601529835416	0.238494827623238	0.238494827623238	0.246029240678534	0.112217094796532	0.136189504220518	0.0843765636396682	0.0903378250860072	0.116474164713726	0.0910399759930351	0.0654124153762899	0.069212760710016	0.0753184976254678	0.0654124153762899	0.069212760710016	0.0711435088506622	0.0654124153762899	0.0685943033379428	0.053387685375089	0.0255992086457309	0.0255992086457309	0.0255992086457309	0.0255992086457309	0.0255992086457309	0.0315604700920699	0.0174051254407847	0.0126659086207575	0.010770065058432	0.0141553446512852	0.400547781296315	0.291206261146707	0.281097139723415	0.263587060609348	0.290085424013079	0.339534459958075	0.315078255196891	1.30067491949573	0.140732318008416	0.267978932928977	0.129333000249735	0.231362189151569	0.239560247989739	0.209455075883255	0.199876347599591	0.186346997829473	0.0786408036182508	0.0621604631768309	0.0359002168614401
"Ptenochirus_jagori"	0.424553111508892	0.415015474179483	0.142766331525976	0.125722622620126	0.128635906642915	0.112071936838738	0.114730304587616	0.100833598097966	0.116348041019679	0.116348041019679	0.0874848051314885	0.304702093282355	0.103013230938079	0.300848161209774	0.106127692612784	0.0631115543774066	0.078062446245378	0.0667429258515358	0.0656028238625646	0.0606866242811512	0.0667429258515358	0.0656028238625646	0.0634094746376355	0.0667429258515358	0.0347458573224568	0.0417976298583894	0.224058476072566	0.224058476072566	0.224058476072566	0.224058476072566	0.224058476072566	0.0293380074755759	0.0150407933472248	0.160336794098576	0.0250875526328975	0.0142972141283512	0.262568614544789	0.302999269437324	0.304972878230276	0.291728319966809	0.250679889120413	0.193816348177099	0.141051904084251	0.154805549809258	1.78151993442862	0.139987320367763	0.6372168197399	0.117073421333245	0.128514289909002	0.117170510122981	0.107800082883877	0.106172000521908	0.0794289673797286	0.0620265992366115	0.0836251754429915
"Pycnonotus_goiavier"	0.413635988056469	0.379642948267561	0.349788175178224	0.335043831352162	0.327481058314887	0.309850984124225	0.297039249820033	0.283987275889317	0.149964116987071	0.149964116987071	0.265264487903052	0.105708777648333	0.132607734436932	0.0781220473029494	0.0821735419935972	0.216912834084588	0.0855569020950134	0.0586330713525777	0.0643891314922759	0.0730635132846498	0.0586330713525777	0.0643891314922759	0.0670106686262727	0.0586330713525777	0.0698344788048818	0.0506829588682815	0.0254636935748961	0.0254636935748961	0.0254636935748961	0.0254636935748961	0.0254636935748961	0.0295151882655439	0.0158559525811608	0.0125988588330987	0.00988123495663644	0.0136592356843831	0.408226906949559	0.262121668018875	0.24994192599334	0.232892360137163	0.26426587635268	0.32927643159814	0.325775444630512	0.294776826221875	0.139987320367763	1.30007921003501	0.128648347417975	0.242335498548558	0.270375285053007	0.238426716515459	0.20816644994165	0.195944367328398	0.0758846426910172	0.063095167080407	0.0329374498554548
"Cynopterus_brachyotis"	0.433515899418524	0.423776911967716	0.145780287413746	0.12837676687544	0.131351553560932	0.114437899949778	0.117152388795576	0.102962307391146	0.118804277441206	0.118804277441206	0.0893317065731533	0.311134693029427	0.105187954702328	0.307199400168647	0.108368166123499	0.0644439094142629	0.0797104312216694	0.0681519431750682	0.0669877723663298	0.0619677863493088	0.0681519431750682	0.0669877723663298	0.0647481191022078	0.0681519431750682	0.035479380977042	0.042680024266511	0.22878859945632	0.22878859945632	0.22878859945632	0.22878859945632	0.22878859945632	0.0299573654111714	0.0153583212067773	0.06372168197399	0.0256171787440364	0.0145990442043941	0.268111729740735	0.309395920681001	0.311411194548471	0.297887028943886	0.255972020112955	0.197908026638615	0.144029666503808	0.158073666971898	0.708018688599889	0.142942608242194	1.6506691748233	0.119544971339169	0.131227369362636	0.119644109781132	0.110075862411425	0.108413409421815	0.0811058011355229	0.06333604966494	0.0853905958134547
"Macropygia_phasianella"	0.419089670491699	0.278504160504938	0.356096889396887	0.339782044778616	0.333119709306902	0.316444605033519	0.30732853749289	0.184890355427915	0.154340194476349	0.154340194476349	0.271378990266651	0.107269258525387	0.135276429154493	0.0815335172134306	0.0861334131822146	0.117845554711683	0.0902230054420383	0.0634298918061979	0.0677135727025149	0.0739549101115884	0.0634298918061979	0.0677135727025149	0.177933261890378	0.0634298918061979	0.177993772942857	0.0507711679755488	0.0236618392672414	0.0236618392672414	0.0236618392672414	0.0236618392672414	0.0236618392672414	0.0282617352360254	0.0158938465556306	0.0117073421333245	0.010335632695622	0.0123678886803948	0.381131074092345	0.290041682102602	0.277546336836146	0.260153653087711	0.264897442593844	0.350146731503697	0.33449498084697	0.282776008963029	0.130081579259161	0.269261665053954	0.119544971339169	1.30397216639811	0.238528811304665	0.217728646319024	0.20049939579862	0.181513420239644	0.0687104926688599	0.0576767273438892	0.0344521089854066
"Zosterops_nigrorum"	0.424227013107081	0.391237201836884	0.359810572526766	0.344967901859282	0.337467910868326	0.320327347286024	0.204536781352064	0.293331627295357	0.149135897743561	0.149135897743561	0.276568359987249	0.105922021053362	0.131656811702842	0.0788663257668507	0.081952427594798	0.228759454057808	0.0855096445301324	0.0583272784953634	0.0645992516742559	0.0726051754496713	0.0583272784953634	0.0645992516742559	0.0668315561738874	0.0583272784953634	0.0690848989488551	0.0499706606109875	0.0259741659271638	0.0259741659271638	0.0259741659271638	0.0259741659271638	0.0259741659271638	0.029060267755111	0.0153486034519425	0.0128514289909002	0.00991348479626602	0.0137116643031685	0.40838866969355	0.263869700755266	0.250766818388343	0.233839514026549	0.255810057532376	0.325272777758078	0.324288332833495	0.292795858654125	0.142793655454446	0.30041698339223	0.131227369362636	0.238528811304665	1.27996330525702	0.246963497186296	0.203098617270214	0.191648757792004	0.0761759127953806	0.0642643059592804	0.0330449493208867
"Rhabdornis_mysticalis"	0.436950309275957	0.404522423816057	0.370632162938768	0.355587195508282	0.34923614301768	0.331910341190578	0.201994613097406	0.18973777388549	0.148584816157872	0.148584816157872	0.28952622397203	0.107164348542448	0.130939728848175	0.0801856608718686	0.0830531757432185	0.241468055224274	0.0854642486622109	0.0590271080566217	0.0649769438687508	0.0718287888633518	0.0590271080566217	0.0649769438687508	0.067975820833027	0.0590271080566217	0.0689928890286607	0.0499964644040227	0.0266416447392127	0.0266416447392127	0.0266416447392127	0.0266416447392127	0.0266416447392127	0.0295091596105626	0.0155457599344849	0.0131816823888353	0.0100626680105191	0.0139633996760777	0.406027919658264	0.267466087653091	0.253303115452356	0.23646800745759	0.259095998908082	0.318691407898268	0.320148153657472	0.288000729339475	0.146463137653726	0.298033395644323	0.134599623503774	0.244944727108902	0.277833934334583	1.25648843477247	0.194638332667444	0.184153311359921	0.0775744426448761	0.0656849083205013	0.0335422267017302
"Streptopelia_chinensis"	0.435550457211584	0.283885961373804	0.361608375570706	0.345320654555077	0.220173588985113	0.321202811675304	0.317221179980715	0.300867660102645	0.15498402010315	0.15498402010315	0.157539432248037	0.11210534713814	0.259197630157649	0.0849272068490243	0.0897467793500809	0.112497161115738	0.0928187525624721	0.0662945208052014	0.070948370998794	0.196453647846753	0.0662945208052014	0.070948370998794	0.072204770538922	0.0662945208052014	0.0674598097331223	0.0512009979104561	0.0245110438457214	0.0245110438457214	0.0245110438457214	0.0245110438457214	0.0245110438457214	0.029330616346778	0.0166459322936242	0.0121275093244361	0.0107675744917257	0.0126846840531538	0.40232922475854	0.289559484722291	0.304175415668389	0.270850006076691	0.277432204893736	0.340205935434993	0.307109948561326	0.274829977949438	0.134750103604846	0.260208062427062	0.123835345212853	0.225561820273448	0.228485944428991	0.194638332667444	1.2603822032319	0.187583222398237	0.0704704669619658	0.0748582804922776	0.0358919149724189
"Oriolus_chinensis"	0.453668671945277	0.42095547043009	0.381993142386697	0.366522013743653	0.359349356233962	0.210073959948544	0.335149790222774	0.319507719680851	0.150749438712272	0.150749438712272	0.16400829433238	0.109862581148833	0.136186775755468	0.0827386375878603	0.086836351360576	0.11671195486635	0.087275665808091	0.0616410175074967	0.0653278430717003	0.0739745573084289	0.0616410175074967	0.0653278430717003	0.0680332718825106	0.0616410175074967	0.0678549502946529	0.0536350892161565	0.02758955270705	0.02758955270705	0.02758955270705	0.02758955270705	0.02758955270705	0.0316872664797657	0.0169451853700832	0.0136506857813881	0.0104532527433968	0.0147420811096826	0.389715762092083	0.275042286987461	0.260432578004764	0.242922849693347	0.282419756168053	0.341410575899411	0.300929170842201	0.292830996589172	0.151674286459868	0.279920524754854	0.139388669256619	0.233374397450971	0.246405545732577	0.210460927268481	0.214380825597986	1.21681819618418	0.0819004506093476	0.0682859193341446	0.0348441758113225
"Aceros_waldeni"	0.265270487930498	0.52778018769067	0.160328928157094	0.141864931022102	0.161516803429586	0.12712284991242	0.146526423503494	0.11553364266563	0.148810913964014	0.148810913964014	0.0945341947971562	0.13094634933719	0.133761872502039	0.116997502581586	0.408000073203199	0.0680109614654762	0.0896175056059169	0.0880749364487721	0.0697135345438073	0.0639342214619691	0.0880749364487721	0.0697135345438073	0.0681062686685292	0.0880749364487721	0.0449733669886785	0.339802800016468	0.0288962583327453	0.0288962583327453	0.0288962583327453	0.0288962583327453	0.0288962583327453	0.319898828954358	0.0323365564606377	0.0142972141283512	0.0323628642607059	0.287562272493721	0.263975141607155	0.328248837955414	0.329516216389685	0.312318261353709	0.538942607677295	0.309617327632817	0.169353429948987	0.173009767960152	0.158857934759457	0.151769285382034	0.145990442043941	0.123678886803948	0.137116643031685	0.124119108231802	0.112752747139145	0.114660630853087	1.59756818052067	0.0637862312435072	0.107876214202353
