"Angelica_sylvestris"	"Chaerophyllum_temulentum"	"Silene_dioica"	"Stachys_sylvatica"	"Lapsana_communis"	"Geranium_robertianum"	"Vicia_sepium"	"Veronica_agrestis"	"Unidentified_sp1_M_PL_038"	"Anaspis_flava"	"Meligethes_sp1_M_PL_038"	"Unidentified_sp2_M_PL_038"	"Adscita_statices"	"Apocrita_sp1_M_PL_038"	"Byturus_aestivus"	"Crambus_pratella"	"Dasytes_plumbeus"	"Unidentified_sp3_M_PL_038"	"Unidentified_sp4_M_PL_038"	"Anaspis_rufilabris"	"Bombus_hortorum"	"Bombus_pascuorum"	"Chrysogaster_solstitialis"	"Leptura_rubra"	"Nemophora_degeerella"	"Olibrus_aeneus"	"Unidentified_sp5_M_PL_038"	"Unidentified_sp6_M_PL_038"	"Unidentified_sp7_M_PL_038"	"Anaspis_frontalis"	"Aphantopus_hyperantus"	"Ceuthorrhynchus_pollinarius_Forster"	"Episyrphus_balteatus"	"Epuraea_depressa_Illiger"	"Eumerus_tuberculatus"	"Grammoptera_ruficornis"	"Maniola_jurtina"	"Melanostoma_scalare"	"Polyommatus_icarus"	"Rhingia_campestris"	"Rhynchites_germanicus"	"Strophosomus_capitatus_de_Geer"	"Unidentified_sp10_M_PL_038"	"Unidentified_sp11_M_PL_038"	"Unidentified_sp12_M_PL_038"	"Unidentified_sp13_M_PL_038"	"Unidentified_sp14_M_PL_038"	"Unidentified_sp8_M_PL_038"	"Unidentified_sp9_M_PL_038"	"Volucella_pellucens"
"Unidentified_sp7_M_PL_038"	0.543983362209601	0.478518212879547	0.581974797826439	0.582024754183221	0.407388120143831	1.07548180326001	0.238636749141639	0.828834305618868	0.18166474349465	0.145535980084848	0.145869231123404	0.266452689598023	0.237408345786694	0.116621862859664	0.23041195259125	0.105130419109021	0.0978007748750211	0.0982490239629584	0.461334456703319	0.0575102119485752	0.208942477649447	0.0834157195316912	0.0575102119485752	0.0575102119485752	0.0763312999332182	0.201612833415448	0.0575102119485752	0.069449904787156	1.53429770801749	0.0476202071604453	0.0287991191758024	0.0407388120143831	0.0402905629264458	0.0287991191758024	0.0357955123712459	0.0287991191758024	0.0402905629264458	0.0407388120143831	0.0402905629264458	0.0476202071604453	0.0402905629264458	0.0402905629264458	0.0287991191758024	0.0407388120143831	0.0402905629264458	0.0402905629264458	0.0287110927727728	0.0287991191758024	0.0357955123712459	0.0287991191758024
"Anaspis_frontalis"	0.687149108820297	0.722366203542344	0.414094348004882	1.80913422661181	0.408307856778571	0.289802763425145	0.290943154064293	0.11504444401582	0.312212786318125	0.156482301246533	0.268571313208481	0.271210942044396	0.115779957869907	0.220030115545453	0.108516966991926	0.227740527530624	0.108388524690695	0.12055124012206	0.240620858571397	0.0797204544442034	0.191490487600192	0.191661546196064	0.0797204544442034	0.0797204544442034	0.191362045298961	0.0721384847602636	0.0797204544442034	0.0841727578903977	0.0952404143208906	1.14802007308642	0.0363784822316628	0.0408307856778571	0.0286680702464918	0.0363784822316627	0.0436414731096439	0.0363784822316627	0.0286680702464918	0.0408307856778571	0.0286680702464918	0.148020073086421	0.0286680702464918	0.0286680702464918	0.0363784822316627	0.0408307856778571	0.0286680702464918	0.0286680702464918	0.0433419722125407	0.0363784822316627	0.0436414731096439	0.0363784822316627
"Aphantopus_hyperantus"	2.23004222832059	0.8269757599126	0.414538375532934	0.444625893942544	0.360444937149499	0.218741665935611	0.186391047888792	0.0550821965805849	0.268061237871072	0.142320507106843	0.240102580687753	0.236869336863144	0.0894687176874789	0.114695838440237	0.179571119650544	0.204058086972803	0.196378415354959	0.20372409845609	0.0972099644078758	0.16767960474114	0.0691897321220043	0.0643371394149815	0.16767960474114	0.16767960474114	0.0859970278264187	0.0615100605041601	0.16767960474114	0.085663039309706	0.0575982383516048	0.0363784822316627	1.11806105914638	0.0360444937149499	0.0286988106138185	0.118061059146384	0.0279586571833188	0.118061059146384	0.0286988106138185	0.0360444937149499	0.0286988106138185	0.0363784822316628	0.0286988106138185	0.0286988106138185	0.118061059146384	0.0360444937149499	0.0286988106138185	0.0286988106138185	0.049618545594756	0.118061059146384	0.0279586571833188	0.118061059146384
"Ceuthorrhynchus_pollinarius_Forster"	0.680840436837943	0.743000690616568	0.372913270216971	0.499042936062698	1.87556963273587	0.17839367869451	0.265484632932838	0.121596827165755	0.348834979043314	0.29777677220399	0.309012284103388	0.148214372633978	0.0923988192975848	0.111227899668334	0.0886206180726089	0.121455320829801	0.106441607705427	0.268181498425531	0.283106321176034	0.0806245351519441	0.0675898374820335	0.0806534806177829	0.0806245351519441	0.0806245351519441	0.0854108271148512	0.052576124357659	0.0806245351519441	0.232137004710581	0.0814776240287662	0.0408307856778571	0.0360444937149499	1.18755696327359	0.0258170725534826	0.0360444937149499	0.0398226949399257	0.0360444937149499	0.0258170725534826	0.187556963273588	0.0258170725534826	0.0408307856778571	0.0258170725534826	0.0258170725534826	0.0360444937149499	0.187556963273587	0.0258170725534826	0.0258170725534826	0.0445800414369941	0.0360444937149499	0.0398226949399257	0.0360444937149499
"Episyrphus_balteatus"	0.542088644927684	0.520180172922527	2.3829977734376	0.3503875252349	0.258170725534826	0.354755310979146	0.267444553990879	0.0608173982355995	0.154511446887776	0.262121334957761	0.114394763789145	0.141790987882534	0.258306748675799	0.224855649552139	0.246888876190986	0.088577691235662	0.224886389919466	0.0857266935426528	0.0818529720059942	0.0599096209891702	0.0818813668933637	0.0687847533451236	0.0599096209891702	0.0599096209891702	0.0598788806218435	0.218190065577167	0.0599096209891702	0.0570278829288342	0.0805811258528917	0.0286680702464918	0.0286988106138185	0.0258170725534826	1.1649767689303	0.0286988106138185	0.0401166830986318	0.0286988106138185	0.164976768930296	0.0258170725534826	0.164976768930295	0.0286680702464918	0.164976768930295	0.164976768930295	0.0286988106138185	0.0258170725534826	0.164976768930296	0.164976768930296	0.0312108103753517	0.0286988106138185	0.0401166830986318	0.0286988106138185
"Epuraea_depressa_Illiger"	2.23004222832059	0.8269757599126	0.414538375532934	0.444625893942545	0.360444937149499	0.21874166593561	0.186391047888792	0.0550821965805849	0.268061237871072	0.142320507106843	0.240102580687753	0.236869336863145	0.0894687176874789	0.114695838440237	0.179571119650544	0.204058086972803	0.196378415354959	0.20372409845609	0.0972099644078759	0.16767960474114	0.0691897321220043	0.0643371394149815	0.16767960474114	0.16767960474114	0.0859970278264188	0.0615100605041601	0.16767960474114	0.085663039309706	0.0575982383516048	0.0363784822316627	0.118061059146384	0.0360444937149499	0.0286988106138185	1.11806105914638	0.0279586571833188	0.118061059146384	0.0286988106138186	0.0360444937149499	0.0286988106138185	0.0363784822316628	0.0286988106138185	0.0286988106138185	0.118061059146384	0.0360444937149499	0.0286988106138185	0.0286988106138185	0.049618545594756	0.118061059146384	0.0279586571833188	0.118061059146384
"Eumerus_tuberculatus"	0.528107969018244	0.563875109060362	0.57946320031357	0.533395782451204	0.398226949399257	0.278700510252092	1.78888158875803	0.0661909960103957	0.413587570090215	0.382104122895884	0.14525533177651	0.147237713374398	0.350253997950151	0.117590662751897	0.109880416819764	0.105432636836584	0.101907846825572	0.101613858666866	0.113250116254248	0.0617911637269405	0.0854465496474578	0.311973711423349	0.0617911637269405	0.0617911637269405	0.0774739796532656	0.0819217596364456	0.0617911637269405	0.0736552014835475	0.0715910247424919	0.0436414731096439	0.0279586571833188	0.0398226949399258	0.0401166830986318	0.0279586571833188	1.2683322383137	0.0279586571833188	0.0401166830986318	0.0398226949399258	0.0401166830986318	0.043641473109644	0.0401166830986318	0.0401166830986318	0.0279586571833188	0.0398226949399258	0.0401166830986318	0.0401166830986318	0.0338325065436217	0.0279586571833188	0.268332238313705	0.0279586571833188
"Grammoptera_ruficornis"	2.23004222832059	0.8269757599126	0.414538375532934	0.444625893942544	0.360444937149499	0.218741665935611	0.186391047888792	0.0550821965805849	0.268061237871072	0.142320507106843	0.240102580687753	0.236869336863144	0.0894687176874789	0.114695838440237	0.179571119650544	0.204058086972803	0.196378415354959	0.20372409845609	0.0972099644078759	0.16767960474114	0.0691897321220043	0.0643371394149815	0.16767960474114	0.16767960474114	0.0859970278264187	0.0615100605041601	0.16767960474114	0.0856630393097059	0.0575982383516048	0.0363784822316627	0.118061059146384	0.0360444937149499	0.0286988106138185	0.118061059146384	0.0279586571833188	1.11806105914638	0.0286988106138185	0.0360444937149499	0.0286988106138185	0.0363784822316627	0.0286988106138185	0.0286988106138185	0.118061059146384	0.0360444937149499	0.0286988106138185	0.0286988106138185	0.049618545594756	0.118061059146384	0.0279586571833188	0.118061059146384
"Maniola_jurtina"	0.542088644927684	0.520180172922527	2.3829977734376	0.3503875252349	0.258170725534826	0.354755310979146	0.267444553990879	0.0608173982355995	0.154511446887776	0.262121334957762	0.114394763789145	0.141790987882534	0.258306748675799	0.224855649552139	0.246888876190986	0.088577691235662	0.224886389919466	0.0857266935426529	0.0818529720059942	0.0599096209891702	0.0818813668933637	0.0687847533451236	0.0599096209891702	0.0599096209891702	0.0598788806218435	0.218190065577167	0.0599096209891702	0.0570278829288343	0.0805811258528917	0.0286680702464918	0.0286988106138186	0.0258170725534826	0.164976768930295	0.0286988106138186	0.0401166830986318	0.0286988106138186	1.1649767689303	0.0258170725534826	0.164976768930296	0.0286680702464918	0.164976768930296	0.164976768930296	0.0286988106138186	0.0258170725534826	0.164976768930296	0.164976768930296	0.0312108103753517	0.0286988106138186	0.0401166830986318	0.0286988106138186
"Melanostoma_scalare"	0.680840436837943	0.743000690616568	0.372913270216971	0.499042936062698	1.87556963273587	0.178393678694509	0.265484632932838	0.121596827165755	0.348834979043314	0.29777677220399	0.309012284103389	0.148214372633978	0.0923988192975848	0.111227899668334	0.0886206180726089	0.121455320829801	0.106441607705427	0.268181498425531	0.283106321176034	0.080624535151944	0.0675898374820335	0.0806534806177829	0.080624535151944	0.080624535151944	0.0854108271148512	0.052576124357659	0.080624535151944	0.232137004710582	0.0814776240287662	0.0408307856778571	0.0360444937149499	0.187556963273587	0.0258170725534826	0.0360444937149499	0.0398226949399258	0.0360444937149499	0.0258170725534826	1.18755696327359	0.0258170725534826	0.0408307856778571	0.0258170725534826	0.0258170725534826	0.0360444937149499	0.187556963273587	0.0258170725534826	0.0258170725534826	0.0445800414369941	0.0360444937149499	0.0398226949399257	0.0360444937149499
"Polyommatus_icarus"	0.542088644927684	0.520180172922527	2.3829977734376	0.3503875252349	0.258170725534826	0.354755310979146	0.267444553990879	0.0608173982355995	0.154511446887776	0.262121334957761	0.114394763789145	0.141790987882534	0.258306748675799	0.224855649552139	0.246888876190986	0.088577691235662	0.224886389919466	0.0857266935426528	0.0818529720059942	0.0599096209891702	0.0818813668933637	0.0687847533451236	0.0599096209891702	0.0599096209891702	0.0598788806218435	0.218190065577167	0.0599096209891702	0.0570278829288342	0.0805811258528917	0.0286680702464918	0.0286988106138185	0.0258170725534826	0.164976768930296	0.0286988106138185	0.0401166830986318	0.0286988106138185	0.164976768930296	0.0258170725534826	1.1649767689303	0.0286680702464918	0.164976768930296	0.164976768930296	0.0286988106138186	0.0258170725534826	0.164976768930296	0.164976768930296	0.0312108103753517	0.0286988106138185	0.0401166830986318	0.0286988106138186
"Rhingia_campestris"	0.687149108820297	0.722366203542344	0.414094348004882	1.80913422661181	0.408307856778571	0.289802763425145	0.290943154064293	0.11504444401582	0.312212786318125	0.156482301246533	0.268571313208481	0.271210942044396	0.115779957869908	0.220030115545453	0.108516966991926	0.227740527530624	0.108388524690695	0.12055124012206	0.240620858571397	0.0797204544442034	0.191490487600192	0.191661546196065	0.0797204544442034	0.0797204544442034	0.191362045298961	0.0721384847602636	0.0797204544442034	0.0841727578903977	0.0952404143208906	0.14802007308642	0.0363784822316627	0.0408307856778571	0.0286680702464918	0.0363784822316627	0.043641473109644	0.0363784822316627	0.0286680702464918	0.0408307856778571	0.0286680702464918	1.14802007308642	0.0286680702464918	0.0286680702464918	0.0363784822316628	0.0408307856778571	0.0286680702464918	0.0286680702464918	0.0433419722125407	0.0363784822316628	0.043641473109644	0.0363784822316628
"Rhynchites_germanicus"	0.542088644927684	0.520180172922527	2.3829977734376	0.3503875252349	0.258170725534826	0.354755310979146	0.267444553990879	0.0608173982355995	0.154511446887776	0.262121334957762	0.114394763789145	0.141790987882534	0.258306748675799	0.224855649552139	0.246888876190986	0.088577691235662	0.224886389919466	0.0857266935426528	0.0818529720059942	0.0599096209891702	0.0818813668933637	0.0687847533451236	0.0599096209891702	0.0599096209891702	0.0598788806218435	0.218190065577167	0.0599096209891702	0.0570278829288343	0.0805811258528917	0.0286680702464918	0.0286988106138185	0.0258170725534826	0.164976768930296	0.0286988106138185	0.0401166830986318	0.0286988106138185	0.164976768930296	0.0258170725534826	0.164976768930296	0.0286680702464918	1.1649767689303	0.164976768930296	0.0286988106138186	0.0258170725534826	0.164976768930296	0.164976768930296	0.0312108103753517	0.0286988106138185	0.0401166830986318	0.0286988106138185
"Strophosomus_capitatus_de_Geer"	0.542088644927684	0.520180172922527	2.3829977734376	0.3503875252349	0.258170725534826	0.354755310979146	0.267444553990879	0.0608173982355995	0.154511446887776	0.262121334957762	0.114394763789145	0.141790987882534	0.258306748675799	0.224855649552139	0.246888876190986	0.088577691235662	0.224886389919466	0.0857266935426528	0.0818529720059942	0.0599096209891702	0.0818813668933637	0.0687847533451236	0.0599096209891702	0.0599096209891702	0.0598788806218435	0.218190065577167	0.0599096209891702	0.0570278829288343	0.0805811258528916	0.0286680702464918	0.0286988106138185	0.0258170725534826	0.164976768930295	0.0286988106138185	0.0401166830986318	0.0286988106138185	0.164976768930296	0.0258170725534826	0.164976768930296	0.0286680702464918	0.164976768930296	1.1649767689303	0.0286988106138186	0.0258170725534826	0.164976768930296	0.164976768930296	0.0312108103753517	0.0286988106138186	0.0401166830986318	0.0286988106138186
"Unidentified_sp10_M_PL_038"	2.23004222832059	0.8269757599126	0.414538375532934	0.444625893942545	0.360444937149499	0.218741665935611	0.186391047888792	0.0550821965805849	0.268061237871072	0.142320507106843	0.240102580687753	0.236869336863145	0.0894687176874789	0.114695838440237	0.179571119650544	0.204058086972803	0.196378415354959	0.20372409845609	0.0972099644078759	0.16767960474114	0.0691897321220043	0.0643371394149815	0.16767960474114	0.16767960474114	0.0859970278264188	0.0615100605041601	0.16767960474114	0.0856630393097059	0.0575982383516048	0.0363784822316627	0.118061059146384	0.0360444937149499	0.0286988106138185	0.118061059146384	0.0279586571833188	0.118061059146384	0.0286988106138185	0.0360444937149499	0.0286988106138185	0.0363784822316627	0.0286988106138185	0.0286988106138185	1.11806105914638	0.0360444937149499	0.0286988106138185	0.0286988106138185	0.049618545594756	0.118061059146384	0.0279586571833188	0.118061059146384
"Unidentified_sp11_M_PL_038"	0.680840436837943	0.743000690616568	0.372913270216971	0.499042936062698	1.87556963273587	0.17839367869451	0.265484632932838	0.121596827165755	0.348834979043314	0.29777677220399	0.309012284103389	0.148214372633978	0.0923988192975848	0.111227899668334	0.0886206180726089	0.121455320829801	0.106441607705427	0.268181498425531	0.283106321176034	0.080624535151944	0.0675898374820335	0.0806534806177829	0.080624535151944	0.080624535151944	0.0854108271148512	0.052576124357659	0.080624535151944	0.232137004710582	0.0814776240287662	0.0408307856778571	0.0360444937149499	0.187556963273587	0.0258170725534826	0.0360444937149499	0.0398226949399258	0.0360444937149499	0.0258170725534826	0.187556963273587	0.0258170725534826	0.0408307856778571	0.0258170725534826	0.0258170725534826	0.0360444937149499	1.18755696327359	0.0258170725534826	0.0258170725534826	0.0445800414369941	0.0360444937149499	0.0398226949399257	0.0360444937149499
"Unidentified_sp12_M_PL_038"	0.542088644927684	0.520180172922527	2.3829977734376	0.3503875252349	0.258170725534826	0.354755310979146	0.267444553990879	0.0608173982355995	0.154511446887776	0.262121334957762	0.114394763789145	0.141790987882534	0.258306748675799	0.224855649552139	0.246888876190986	0.088577691235662	0.224886389919466	0.0857266935426528	0.0818529720059942	0.0599096209891702	0.0818813668933637	0.0687847533451236	0.0599096209891702	0.0599096209891702	0.0598788806218435	0.218190065577167	0.0599096209891702	0.0570278829288343	0.0805811258528917	0.0286680702464918	0.0286988106138185	0.0258170725534826	0.164976768930296	0.0286988106138185	0.0401166830986318	0.0286988106138185	0.164976768930296	0.0258170725534826	0.164976768930296	0.0286680702464918	0.164976768930296	0.164976768930296	0.0286988106138186	0.0258170725534826	1.1649767689303	0.164976768930296	0.0312108103753517	0.0286988106138186	0.0401166830986318	0.0286988106138186
"Unidentified_sp13_M_PL_038"	0.542088644927684	0.520180172922527	2.3829977734376	0.3503875252349	0.258170725534826	0.354755310979146	0.267444553990879	0.0608173982355995	0.154511446887776	0.262121334957762	0.114394763789145	0.141790987882534	0.258306748675799	0.224855649552139	0.246888876190986	0.088577691235662	0.224886389919466	0.0857266935426528	0.0818529720059942	0.0599096209891702	0.0818813668933637	0.0687847533451236	0.0599096209891702	0.0599096209891702	0.0598788806218435	0.218190065577167	0.0599096209891702	0.0570278829288343	0.0805811258528917	0.0286680702464918	0.0286988106138185	0.0258170725534826	0.164976768930296	0.0286988106138185	0.0401166830986318	0.0286988106138185	0.164976768930296	0.0258170725534826	0.164976768930296	0.0286680702464918	0.164976768930296	0.164976768930296	0.0286988106138186	0.0258170725534826	0.164976768930296	1.1649767689303	0.0312108103753517	0.0286988106138186	0.0401166830986318	0.0286988106138186
"Unidentified_sp14_M_PL_038"	0.937239194567614	1.88561184436248	0.450822816532857	0.529735215931052	0.445800414369941	0.201716578660785	0.225550043624145	0.0603659972142844	0.284509776449662	0.222760069017716	0.25067726990604	0.236354715268163	0.0953008037180911	0.187689493249641	0.111086842769225	0.206097228469046	0.193966066631857	0.207335297693499	0.115086712395963	0.162755256256505	0.0735994590116583	0.0771744787561623	0.162755256256505	0.162755256256505	0.15647868287429	0.0614682971744693	0.162755256256505	0.157716752098743	0.0574221855455457	0.0433419722125406	0.049618545594756	0.0445800414369941	0.0312108103753517	0.049618545594756	0.0338325065436217	0.049618545594756	0.0312108103753517	0.0445800414369941	0.0312108103753517	0.0433419722125407	0.0312108103753517	0.0312108103753517	0.049618545594756	0.0445800414369941	0.0312108103753517	0.0312108103753517	1.11313671066175	0.049618545594756	0.0338325065436217	0.049618545594756
"Unidentified_sp8_M_PL_038"	2.23004222832059	0.8269757599126	0.414538375532934	0.444625893942545	0.360444937149499	0.218741665935611	0.186391047888792	0.0550821965805849	0.268061237871072	0.142320507106843	0.240102580687753	0.236869336863145	0.0894687176874789	0.114695838440237	0.179571119650544	0.204058086972803	0.196378415354959	0.20372409845609	0.0972099644078759	0.16767960474114	0.0691897321220043	0.0643371394149815	0.16767960474114	0.16767960474114	0.0859970278264187	0.0615100605041601	0.16767960474114	0.085663039309706	0.0575982383516048	0.0363784822316627	0.118061059146384	0.0360444937149499	0.0286988106138185	0.118061059146384	0.0279586571833188	0.118061059146384	0.0286988106138186	0.0360444937149499	0.0286988106138186	0.0363784822316627	0.0286988106138186	0.0286988106138185	0.118061059146384	0.0360444937149499	0.0286988106138185	0.0286988106138186	0.049618545594756	1.11806105914638	0.0279586571833188	0.118061059146384
"Unidentified_sp9_M_PL_038"	0.528107969018244	0.563875109060362	0.579463200313571	0.533395782451204	0.398226949399258	0.278700510252092	1.78888158875804	0.0661909960103956	0.413587570090215	0.382104122895884	0.14525533177651	0.147237713374398	0.350253997950151	0.117590662751897	0.109880416819764	0.105432636836584	0.101907846825572	0.101613858666866	0.113250116254248	0.0617911637269405	0.0854465496474577	0.311973711423349	0.0617911637269405	0.0617911637269405	0.0774739796532656	0.0819217596364456	0.0617911637269405	0.0736552014835475	0.0715910247424918	0.0436414731096439	0.0279586571833188	0.0398226949399258	0.0401166830986318	0.0279586571833188	0.268332238313705	0.0279586571833188	0.0401166830986318	0.0398226949399258	0.0401166830986318	0.043641473109644	0.0401166830986318	0.0401166830986318	0.0279586571833188	0.0398226949399258	0.0401166830986318	0.0401166830986318	0.0338325065436217	0.0279586571833188	1.26833223831371	0.0279586571833188
"Volucella_pellucens"	2.23004222832059	0.8269757599126	0.414538375532934	0.444625893942545	0.360444937149499	0.218741665935611	0.186391047888792	0.0550821965805849	0.268061237871072	0.142320507106843	0.240102580687753	0.236869336863145	0.0894687176874789	0.114695838440237	0.179571119650544	0.204058086972803	0.196378415354959	0.20372409845609	0.0972099644078759	0.16767960474114	0.0691897321220044	0.0643371394149815	0.16767960474114	0.16767960474114	0.0859970278264188	0.0615100605041601	0.16767960474114	0.085663039309706	0.0575982383516048	0.0363784822316627	0.118061059146384	0.0360444937149499	0.0286988106138185	0.118061059146384	0.0279586571833188	0.118061059146384	0.0286988106138186	0.0360444937149499	0.0286988106138186	0.0363784822316628	0.0286988106138186	0.0286988106138185	0.118061059146384	0.0360444937149499	0.0286988106138185	0.0286988106138186	0.049618545594756	0.118061059146384	0.0279586571833188	1.11806105914638
