"Clethrionomys_rutilus"	"Spermophilus_undulatus"	"Microtus_gregalis"	"Tamias_sibiricus"	"Microtus_oeconomus"	"Myopus_schisticolor"	"Sorex_araneus"	"Sciurus_vulgaris"	"Citellophilus_tesquorum"	"Megabothris_advenarius"	"Catallagia_ioffi"	"Amphipsylla_primaris"	"Catallagia_dacenkoi"	"Frontopsylla_luculenta"	"Amalaraeus_penicilliger"	"Megabothris_calcarifer"	"Ceratophyllus_indages"	"Corrodopsylla_birulai"	"Megabothris_rectangulatus"	"Oropsylla_alaskensis"	"Ceratophyllus_paradoxus"	"Amphipsylla_marikovskii"	"Neopsylla_mana"	"Rhadinopsylla_dahurica"	"Rhadinopsylla_pseudodahurica"
"Catallagia_ioffi"	1.3979061343582	0.357758358727194	1.0255146260701	0.699292080127004	0.838717765081156	0.146438549240644	0.179714307514939	0.0915002841439274	0.118310796825377	0.337956177189089	1.46382875161195	0.337956177189089	0.162675464152319	0.27654501699781	0.337956177189089	0.36705063461792	0.305000947146425	0.406858835400556	0.528225256182844	0.118310796825377	0.0967781169940291	0.0967781169940291	0.115370395432886	0.0967781169940292	0.0967781169940292
"Amphipsylla_primaris"	1.50704299609122	0.345329831914709	1.13555037543516	0.437108900683155	0.932303140063043	0.139536993165826	0.164758902975989	0.0752109649340575	0.111587040637444	0.37192863412915	0.450608236252118	1.37192863412915	0.167125392807861	0.294242532864341	0.37192863412915	0.346274490368879	0.250703216446858	0.357392035568273	0.512767605996765	0.111587040637444	0.104333745883239	0.104333745883239	0.127749417236455	0.104333745883239	0.104333745883239
"Catallagia_dacenkoi"	1.76258283760328	0.418107571466109	0.567764368693703	0.414793550515816	0.431930880356815	0.793181918877055	0.267650373049122	0.0808306047012632	0.155554474778636	0.250688089211791	0.325350928304638	0.250688089211791	1.4789568291749	0.261157820022168	0.250688089211791	0.203325962624411	0.269435349004211	0.709174143046385	0.400610291168537	0.155554474778636	0.122024965680227	0.122024965680227	0.0638734914780416	0.122024965680227	0.122024965680227
"Frontopsylla_luculenta"	1.44397762941445	0.794555492070751	1.03285571106446	0.413800869255956	0.520523888888025	0.164750069581615	0.294685908617022	0.0716925363708729	0.231425761157842	0.294242532864341	0.368726689330413	0.294242532864341	0.174105213348112	1.35918393810387	0.294242532864341	0.268759007294028	0.238975121236243	0.480015130972026	0.511746677903148	0.231425761157842	0.0999676820363852	0.0999676820363852	0.116196267494752	0.0999676820363852	0.0999676820363852
"Amalaraeus_penicilliger"	1.50704299609122	0.345329831914709	1.13555037543516	0.437108900683155	0.932303140063043	0.139536993165826	0.164758902975989	0.0752109649340575	0.111587040637444	0.37192863412915	0.450608236252118	0.37192863412915	0.167125392807861	0.294242532864341	1.37192863412915	0.346274490368879	0.250703216446858	0.357392035568273	0.512767605996765	0.111587040637444	0.104333745883239	0.104333745883239	0.127749417236455	0.104333745883239	0.104333745883239
"Megabothris_calcarifer"	1.09808041028319	0.357227188474493	1.141663661222	0.795146421046374	0.945442513335067	0.132288200596585	0.17693317307141	0.0900605372340375	0.117380845846832	0.346274490368879	0.489400846157227	0.346274490368879	0.135550641749607	0.268759007294028	0.346274490368879	1.41337989467608	0.300201790780125	0.396057843384786	0.553701740082635	0.117380845846832	0.076020951481144	0.076020951481144	0.128437161887475	0.076020951481144	0.076020951481144
"Ceratophyllus_indages"	1.53784422636637	0.344472971986277	0.626700866935752	0.86647062823171	0.491554867787635	0.162572060565258	0.188419284007907	0.518807199382253	0.118530920159902	0.250703216446858	0.406667929528566	0.250703216446858	0.179623566002807	0.238975121236243	0.250703216446858	0.300201790780125	1.72935733127418	0.454119199244417	0.468673064486096	0.118530920159902	0.106466138748441	0.106466138748441	0.0705038475302722	0.106466138748441	0.106466138748441
"Corrodopsylla_birulai"	1.26897856640495	0.759332609884311	0.564238635684145	0.616954705441563	0.420706750246161	0.435149544286624	0.589739837451415	0.081741455863995	0.3136018210146	0.214435221340964	0.325487068320445	0.214435221340964	0.283669657218554	0.288009078583216	0.214435221340964	0.237634706030872	0.27247151954665	1.70832332521264	0.462166938099621	0.3136018210146	0.0878523622895732	0.0878523622895732	0.0634768465144663	0.0878523622895732	0.0878523622895732
"Megabothris_rectangulatus"	1.30518787961891	0.619751705277407	0.934520345735659	0.638442451934533	0.747785758707357	0.155299901268268	0.251492911113523	0.0843611516074972	0.18700318028399	0.307660563598059	0.422580204946275	0.307660563598059	0.160244116467415	0.307048006741889	0.307660563598059	0.332221044049581	0.281203838691657	0.462166938099621	1.53413551189621	0.18700318028399	0.090359160896694	0.090359160896694	0.105133538895262	0.090359160896694	0.090359160896694
"Oropsylla_alaskensis"	0.874615803829527	1.28270198366235	0.4951285315292	0.384672403858815	0.340855175190839	0.211120333106956	1.09440896001352	0.0533389140719558	0.559209045063278	0.167380560956167	0.236621593650753	0.167380560956167	0.155554474778636	0.347138641736763	0.167380560956167	0.176071268770248	0.177796380239853	0.784004552536501	0.467507950709975	1.55920904506328	0.0605503248805057	0.0605503248805057	0.055701959797035	0.0605503248805057	0.0605503248805057
"Ceratophyllus_paradoxus"	2.29738330658322	0.359351869485297	0.677067520614377	0.411729057368893	0.518543520319425	0.18888959517282	0.188057710845526	0.0958195248735968	0.121100649761011	0.313001237649716	0.387112467976117	0.313001237649716	0.244049931360454	0.299903046109156	0.313001237649716	0.228062854443432	0.319398416245323	0.439261811447866	0.45179580448347	0.121100649761011	1.15904961353268	0.159049613532685	0.0761700960691175	0.159049613532685	0.159049613532685
"Amphipsylla_marikovskii"	2.29738330658322	0.359351869485297	0.677067520614377	0.411729057368893	0.518543520319425	0.18888959517282	0.188057710845526	0.0958195248735968	0.121100649761011	0.313001237649716	0.387112467976117	0.313001237649716	0.244049931360454	0.299903046109156	0.313001237649716	0.228062854443432	0.319398416245323	0.439261811447866	0.45179580448347	0.121100649761011	0.159049613532685	1.15904961353268	0.0761700960691175	0.159049613532685	0.159049613532685
"Neopsylla_mana"	1.10023472099836	0.356589515248695	1.8509563881811	0.434629611234325	0.658970413132489	0.114615304193257	0.157392689497683	0.0634534627772449	0.11140391959407	0.383248251709365	0.461481581731543	0.383248251709365	0.127746982956083	0.348588802484257	0.383248251709365	0.385311485662426	0.211511542590816	0.317384232572332	0.525667694476308	0.11140391959407	0.0761700960691175	0.0761700960691175	1.20823259367037	0.0761700960691175	0.0761700960691175
"Rhadinopsylla_dahurica"	2.29738330658322	0.359351869485297	0.677067520614377	0.411729057368893	0.518543520319425	0.18888959517282	0.188057710845526	0.0958195248735968	0.121100649761011	0.313001237649716	0.387112467976117	0.313001237649716	0.244049931360454	0.299903046109156	0.313001237649716	0.228062854443432	0.319398416245323	0.439261811447866	0.45179580448347	0.121100649761011	0.159049613532685	0.159049613532685	0.0761700960691175	1.15904961353268	0.159049613532685
"Rhadinopsylla_pseudodahurica"	2.29738330658322	0.359351869485297	0.677067520614377	0.411729057368893	0.518543520319425	0.18888959517282	0.188057710845526	0.0958195248735968	0.121100649761011	0.313001237649716	0.387112467976117	0.313001237649716	0.244049931360454	0.299903046109156	0.313001237649716	0.228062854443432	0.319398416245323	0.439261811447866	0.45179580448347	0.121100649761011	0.159049613532685	0.159049613532685	0.0761700960691175	0.159049613532685	1.15904961353268
