"Crataegus_monogyna"	"Prunus_mahaleb"	"Berberis_vulgaris"	"Juniperus_phoenicea"	"Lonicera_arborea"	"Rosa_canina"	"Taxus_baccata"	"Hedera_helix"	"Juniperus_communis"	"Juniperus_sabina"	"Sorbus_aria"	"Daphne_laureola"	"Amelanchier_ovalis"	"Rhamnus_myrtifolius"	"Rhamnus_saxatilis"	"Lonicera_splendida"	"Juniperus_oxycedrus"	"Paeonia_officinalis"	"Turdus_merula"	"Turdus_viscivorus"	"Turdus_iliacus"	"Turdus_torquatus"	"Phoenicurus_ochruros"	"Erithacus_rubecula"	"Fringilla_coelebs"	"Parus_ater"	"Sylvia_atricapilla"	"Coccothraustes_coccothraustes"	"Columba_palumbus"	"Corvus_corone"	"Parus_major"	"Turdus_pilaris"	"Garrulus_glandarius"	"Parus_caeruleus"	"Phoenicurus_phoenicurus"	"Sitta_europaea"	"Emberiza_cia"	"Loxia_curvirostra"	"Parus_cristatus"	"Pica_pica"	"Turdus_philomelos"	"Corvus_corax"	"Dendrocopos_major"	"Ficedula_hypoleuca"	"Sylvia_borin"	"Sylvia_cantillans"
"Rhamnus_saxatilis"	0.624019780739822	0.594145968892592	0.482657507771162	0.257537618238381	0.309168253224061	0.229794765128152	0.325444862548616	0.255531838796308	0.159738566025308	0.158699684678707	0.121676720036775	0.152825098640643	0.167308675239471	0.122856239074264	1.19665688366389	0.0533024029031666	0.0252951045631128	0.0264979245724152	0.353305660965536	0.337268060841505	0.624861153627083	0.287765898134536	0.604194556554535	0.563480495083826	0.205435280564456	0.179261969346815	0.181449199258031	0.140482870476998	0.143383901284636	0.13761233824796	0.148595105698506	0.108161737482543	0.0780184123633611	0.0832926331819548	0.0946214229648776	0.0741664601461425	0.0474298915459759	0.0513799930162734	0.052264650539523	0.0565560645817882	0.0513799930162734	0.0255280819393564	0.0267365686001666	0.0267365686001666	0.0267365686001666	0.0267365686001666
"Lonicera_splendida"	0.714174619733374	0.678313830165587	0.429045200286157	0.209669966722082	0.388197297885103	0.184802172232588	0.196679262265524	0.248509666645238	0.117692468954185	0.118707258979142	0.21924387081343	0.184383580237949	0.166249085402633	0.0751120759194062	0.0799536043547499	1.20488605068968	0.0244497838417884	0.0230880996082284	0.307841328109713	0.325997117890512	0.257990374635459	0.273468190075451	0.247397418869511	0.224795363447967	0.741777834969134	0.730097431767162	0.199579112158779	0.123624014854335	0.124018414889922	0.129656137250796	0.167627869304391	0.0985549526532653	0.0807073534732977	0.0873218339623424	0.0806392222945263	0.0992042535475069	0.0686801311900555	0.0500064788198041	0.0597403568010895	0.056797711604891	0.0500064788198041	0.0292162344436381	0.0305241223574514	0.0305241223574514	0.0305241223574514	0.0305241223574514
"Juniperus_oxycedrus"	0.647529651203229	0.570946492323116	0.432535984543332	0.321332691508039	0.309089926882885	0.294581783513829	0.289411667699821	0.260513502539457	0.215012510605931	0.214128336338459	0.211942539474452	0.0958570442094603	0.0721291584311048	0.0747153024976435	0.0758853136893385	0.0488995676835768	1.1011490177546	0.0274974038385638	0.366632051180851	1.3486535700614	0.316542798929112	0.331926861927712	0.217279807748772	0.178519315442079	0.187964552519259	0.164884644302576	0.165959747061649	0.150014973934284	0.155576775198046	0.150664695934314	0.132465153878005	0.119569453884157	0.0843157106727489	0.0799883262425878	0.0759130676244761	0.0903320986273464	0.0646395064728061	0.0596303000127106	0.052182441521945	0.0542957340880476	0.0596303000127106	0.0264898493674048	0.0256925921545402	0.0256925921545402	0.0256925921545402	0.0256925921545402
"Paeonia_officinalis"	0.630213513582671	0.576109796909109	0.443693949779278	0.320536913617039	0.309296817981616	0.293221389013023	0.292301854357667	0.263314943006703	0.214488303600305	0.213677080260809	0.121530649663816	0.0962105604527689	0.0729565673385875	0.16044286497393	0.0794937737172457	0.0461761992164569	0.0274974038385638	1.10199531342725	1.35993751236336	0.366632051180851	0.31793206204092	0.315959446865234	0.245984503955625	0.180496022299872	0.187440711200028	0.147177861366831	0.166661421552622	0.149631459021108	0.155251947405197	0.150745151074661	0.132806643166046	0.119345742030771	0.0837600941419048	0.0802295852660117	0.1025809828389	0.0735819197196878	0.047656978858778	0.0587688681832562	0.051706402780201	0.0543046444051018	0.0587688681832562	0.0257814619192911	0.0259249408609099	0.0259249408609099	0.0259249408609099	0.0259249408609099
"Turdus_merula"	0.700237237314079	0.640121996565676	0.492993277532531	0.356152126241154	0.343663131090685	0.325801543347804	0.324779838175186	0.292572158896337	0.238320337333673	0.237418978067565	0.135034055182018	0.106900622725299	0.0810628525984305	0.178269849971033	0.0883264152413841	0.0513068880182854	0.0305526709317376	0.11332812603028	1.51104168040374	0.407368945756501	0.353257846712134	0.351066052072482	0.27331611550625	0.200551135888747	0.20826745688892	0.163530957074257	0.185179357280692	0.166257176690119	0.172502163783553	0.167494612305179	0.147562936851163	0.13260638003419	0.0930667712687831	0.0891439836289019	0.113978869821	0.0817576885774309	0.0529521987319755	0.0652987424258402	0.0574515586446677	0.0603384937834465	0.0652987424258402	0.0286460687992123	0.0288054898454554	0.0288054898454554	0.0288054898454554	0.0288054898454554
"Turdus_viscivorus"	0.71947739022581	0.634384991470129	0.48059553838148	0.357036323897821	0.343433252092094	0.327313092793143	0.321568519666467	0.289459447266064	0.238902789562145	0.237920373709399	0.235491710527169	0.1065078268994	0.0801435093678942	0.0830170027751594	0.0843170152103761	0.054332852981752	0.112387797505116	0.0305526709317376	0.407368945756501	1.49850396673488	0.351714221032346	0.368807624364124	0.241422008609746	0.198354794935644	0.208849502799177	0.183205160336195	0.184399718957388	0.166683304371427	0.172863083553385	0.167405217704794	0.147183504308894	0.132854948760175	0.093684122969721	0.0888759180473198	0.0843478529160845	0.100368998474829	0.0718216738586735	0.0662558889030117	0.0579804905799389	0.060328593431164	0.0662558889030117	0.0294331659637831	0.0285473246161558	0.0285473246161558	0.0285473246161558	0.0285473246161558
"Turdus_iliacus"	0.72448199760439	0.536497963084705	0.506326213608632	0.37386259453835	0.360510423950873	0.346088367503555	0.346249500904995	0.309427669652191	0.254444063935832	0.253252833284001	0.137466953998944	0.111580941512285	0.0859107783872131	0.0882378961849736	0.187458346088125	0.0515980749270917	0.0316542798929112	0.031793206204092	0.423909416054561	0.422057065238816	1.40091925710301	0.369425804996384	0.279961725613927	0.232399368578899	0.210489296023475	0.163567769589062	0.187270162306283	0.169054577890606	0.175919568054906	0.169301619989177	0.147486604779573	0.138508643003395	0.0911665676946445	0.0863298505442216	0.0831633194977159	0.0785243599606195	0.0543819516218077	0.0685728412461477	0.0537803082408095	0.0621874422054098	0.0685728412461477	0.0296378999019978	0.0241424083388118	0.0241424083388118	0.0241424083388118	0.0241424083388118
"Turdus_torquatus"	0.740916381355883	0.539161492122865	0.497536944292899	0.374466781721824	0.359467659645499	0.347084985290865	0.338180006492323	0.305450989686579	0.254658494452673	0.253531032775391	0.249481057520279	0.106862149805	0.0807195219019923	0.0835125698643419	0.0863297694403609	0.0546936380150903	0.0331926861927712	0.0315959446865234	0.421279262486978	0.442569149236949	0.369425804996384	1.38843346451793	0.244679630152434	0.198761022433069	0.210432157473878	0.18425383274204	0.185820020367087	0.169111472494242	0.175902940650501	0.169639264665605	0.146547750264527	0.138788472465728	0.0920191609186338	0.0865570005938521	0.0813005559522322	0.0994790731001015	0.0752168059545726	0.0693572764461448	0.0545724827464514	0.0622947334483231	0.0693572764461448	0.0303102156009225	0.0242622671455289	0.0242622671455289	0.0242622671455289	0.0242622671455289
"Phoenicurus_ochruros"	0.591663612801638	0.707544374496442	0.544487821442552	0.243124080413034	0.394606832558573	0.210215803712049	0.364606106268273	0.333675127906538	0.143424559439665	0.142305531206824	0.132607046030667	0.126589594991492	0.227390760583686	0.228270501023347	0.226572958707951	0.0618493547173777	0.0271599759685965	0.0307480629944531	0.409974173259375	0.36213301291462	0.349952157017408	0.305849537690543	1.39489250955288	0.296736667513108	0.229723345522811	0.215423306715346	0.201891135899991	0.145023790290133	0.147190933071667	0.140974109555882	0.158990048026293	0.107168895003919	0.0803563254173466	0.0910467058973502	0.135323435680651	0.0799131856615633	0.0480736888092234	0.0478536984413089	0.0560439173760433	0.0592072090450102	0.0478536984413089	0.0242044205237034	0.0318394968523399	0.0318394968523399	0.0318394968523399	0.0318394968523399
"Erithacus_rubecula"	0.763920325393379	0.736444225394159	0.558044324186022	0.241472052509887	0.275443587570758	0.209678379211569	0.37396060132212	0.208669998428964	0.13459326337553	0.133440584438197	0.13551506675964	0.271246458965034	0.24439404516067	0.0930123997058917	0.241491640750211	0.0642272466994192	0.0255027593488685	0.0257851460428389	0.343801947237852	0.340036791318246	0.331999097969856	0.283944317761527	0.33912762001498	1.34913228085408	0.244571627001901	0.218548821518308	0.215669365987162	0.154197866742586	0.15483583648888	0.148432064614809	0.188840366189153	0.114861586934497	0.0885384814325458	0.100265554164944	0.0969179880378918	0.0887839881982923	0.0556439980555552	0.0548401037001215	0.0643912761815572	0.0671255640222072	0.0548401037001215	0.0312512860388201	0.0331399901427371	0.0331399901427371	0.0331399901427371	0.0331399901427371
"Fringilla_coelebs"	0.77578773832255	0.738744005028605	0.558116283646383	0.236082935232216	0.42393893806442	0.20768653452254	0.217942428797571	0.347989792754457	0.132396722033303	0.134510062801817	0.146286005565113	0.279246076469098	0.0998349125576815	0.0846701301315577	0.0880436916704812	0.211936524276895	0.0268520789313227	0.0267772444571469	0.357029926095291	0.358027719084303	0.300698994319249	0.300617367819825	0.262540966311784	0.244571627001901	1.34619639700749	0.259027535839552	0.250824961082884	0.136471803236217	0.136938478068425	0.148679260115727	0.206083416300168	0.114588703718899	0.088588544862704	0.100859155288179	0.0945234232144506	0.0913117323412027	0.0580682521149155	0.055101506246981	0.0649802513394825	0.0676156750618913	0.0551015062469811	0.0317367711131953	0.0332434802262872	0.0332434802262872	0.0332434802262872	0.0332434802262872
"Parus_ater"	0.811266972196059	0.768620062006033	0.395317494767299	0.229850324150189	0.438721723902476	0.202984959327654	0.219122598459149	0.204253910901628	0.129142097864886	0.129283846040721	0.34092259624251	0.130495212948566	0.269607499448169	0.0822455941337895	0.0896309846734074	0.243365810589054	0.0274807740504293	0.0245296435611385	0.327061914148514	0.366410320672391	0.272612949315103	0.307089721236733	0.287231075620462	0.254973625104692	0.302198791812811	1.36341120142081	0.192684177047736	0.138248229773417	0.138657999464736	0.139445489330487	0.166422959931813	0.104422302177246	0.0907611295224019	0.093189364628138	0.0846748485511633	0.129142164431035	0.0945542616407634	0.0560240022414726	0.067776097107383	0.0586014618378664	0.0560240022414726	0.0331881943171115	0.0345879027902715	0.0345879027902715	0.0345879027902715	0.0345879027902715
"Sylvia_atricapilla"	0.797959501749636	0.760120931341867	0.58677888421119	0.24397959609594	0.436365833059058	0.214580631108076	0.22476427759067	0.368711641550081	0.136808972029059	0.139122317755249	0.137780425870617	0.298129552178256	0.0915367018402335	0.0875150070989064	0.0907245996290155	0.066526370719593	0.0276599578436082	0.0277769035921037	0.370358714561383	0.368799437914776	0.312116937177139	0.309700033945145	0.269188181199988	0.251614260318356	0.292629121263364	0.192684177047736	1.26269225443955	0.140673501547436	0.141158795513008	0.154010716214062	0.215286471954537	0.118903578107392	0.0912471993188267	0.104570739408524	0.0981814437393468	0.0916497163659438	0.0574442744555598	0.0567841187985073	0.0668492397092328	0.0703652974981395	0.0567841187985073	0.0326437977988488	0.034205441910384	0.034205441910384	0.034205441910384	0.034205441910384
"Coccothraustes_coccothraustes"	0.856939928086989	0.773650893217096	0.398281145817916	0.476438717054348	0.247505496571475	0.453064750075201	0.42853859830025	0.196789612773632	0.155673569071808	0.151468086656139	0.141115032739621	0.103472973313351	0.0787445796251045	0.081490107141217	0.0842897222861985	0.0494496059417341	0.0300029947868569	0.0299262918042215	0.399017224056287	0.400039930491425	0.338109155781213	0.338222944988485	0.232038064464213	0.21587701343962	0.191060524530703	0.165897875728101	0.168808201856923	1.21669517201418	0.193746630063648	0.170382838865487	0.143506680214599	0.159274077456073	0.117514795321945	0.0954747115619472	0.0848651102825718	0.0952716295096415	0.0604573393148722	0.0860264178052006	0.0698709236165098	0.0606604213671779	0.0860264178052006	0.0350566334217405	0.0348142901947693	0.0348142901947693	0.0348142901947693	0.0348142901947693
"Columba_palumbus"	0.834775581434348	0.779148882032732	0.397876364692089	0.477725866497878	0.252818498866471	0.246486632222035	0.435846110647302	0.20204567328518	0.346606898714947	0.156216359435995	0.143199152346802	0.103742345490295	0.0793232584245509	0.0832270299251338	0.0860303407707816	0.049607365955969	0.0311153550396093	0.0310503894810395	0.414005193080526	0.414871400528124	0.351839136109812	0.351805881301002	0.235505492914667	0.216770171084432	0.191713869295796	0.166389599357683	0.169390554615609	0.193746630063648	1.22840612570736	0.170680907490961	0.143413253764658	0.135230009225988	0.116984196490848	0.0947893761426942	0.0856075749706474	0.0949874572634843	0.0599257575720114	0.061879656274566	0.0692116098410599	0.0597276764512213	0.061879656274566	0.034149910149587	0.035061699691473	0.035061699691473	0.035061699691473	0.035061699691473
"Corvus_corone"	0.844125783499525	0.78609661982486	0.604328369482964	0.469993502624718	0.254862161168795	0.240572728287743	0.234775914334541	0.201150864099077	0.152013891988029	0.340354869970548	0.141363945763829	0.109813076360258	0.0771932994302119	0.0854852511771721	0.0825674029487761	0.0518624549003185	0.0301329391868629	0.0301490302149322	0.40198706953243	0.401772522491505	0.338603239978353	0.33927852933121	0.225558575289411	0.207804890460732	0.208150964162018	0.167334587196584	0.184812859456875	0.170382838865487	0.170680907490961	1.21701967406051	0.158950605501279	0.147445881506066	0.11690611657048	0.108756447203342	0.0998696041406038	0.0953522765454976	0.0599779286533789	0.0615968503482607	0.0699067663080084	0.073382099311223	0.0615968503482608	0.0345324184158897	0.0353743478921187	0.0353743478921187	0.0353743478921187	0.0353743478921187
"Parus_major"	0.84066784992548	0.80669293587226	0.619273623335609	0.24221521260388	0.46203303632591	0.211702343723828	0.220235605991795	0.210445331847328	0.131794928994387	0.134591652306979	0.13816338886466	0.33146941749075	0.0925656073465066	0.0857286000841178	0.0891570634191035	0.0670511477217565	0.026493030775601	0.0265613286332093	0.35415104844279	0.353240410341346	0.294973209559146	0.293095500529054	0.254384076842069	0.264376512664814	0.288516782820235	0.199707551918175	0.258343766345444	0.143506680214599	0.143413253764658	0.158950605501279	1.23128650939365	0.122239439640702	0.0949136608715911	0.110502586825635	0.101830209353919	0.095561549606842	0.0592603674925903	0.0582074711658821	0.0706921396112031	0.0742014047113834	0.0582074711658821	0.0343909574969514	0.0363011821142517	0.0363011821142517	0.0363011821142517	0.0363011821142517
"Turdus_pilaris"	0.92203693373957	0.548678622050425	0.646931474177013	0.523553940413754	0.24976830665512	0.51123215692382	0.238340927898892	0.198769414746082	0.152547402035132	0.155295973298149	0.139088692163362	0.105883494390335	0.0734518764260242	0.0811353119282078	0.0811213031119076	0.0492774763266327	0.0298923634710393	0.0298364355076927	0.397819140102569	0.398564846280524	0.346271607508487	0.34697118116432	0.214337790007838	0.20100777713537	0.200530231508073	0.15663345326587	0.178355367161088	0.199092596820091	0.169037511532485	0.184307351882582	0.152799299550878	1.18917715635058	0.114765624777536	0.10399868264754	0.0906195834821109	0.0874461953255657	0.0627556573332966	0.0952333103978212	0.0624102307361606	0.0793081446552709	0.0952333103978212	0.0377196927438915	0.0246905379922691	0.0246905379922691	0.0246905379922691	0.0246905379922691
