"Centropomus_nigrescens"	"Eleotris_picta"	"Cichlasoma_trimaculatum"	"Diapterus_peruvianus"	"Gobiomorus_maculatus"	"Dormitator_latifrons"	"Hexanematichthys_guatemalensis"	"Poecilia_sphenops"	"Astyanax_fasciatus"	"Centropomus_robalito"	"Lutjanus_argentiventris"	"Mugil_curema"	"Gobionellus_sagittula"	"Ergasilus_sp."	"Contracaecum_sp."	"Argulus_sp."	"Ascocotye_(Phagicola)_longa"	"Austrodiplostomum_compactum"	"Pseudoacanthostomum_panamense"	"Neoechinorhynchus_golvani"	"Clinostomum_complanatum"	"Echinochasmus_leopoldinae"	"Southwellina_hispida"	"Paracryptogonimus_sp."	"Posthodiplostomum_minimum"	"Parvitaenia_cochlearii"	"Pseudoleptorhynchoides_lamothei"	"Centrocestus_formosanus"	"Metadena_sp."	"Gnathostoma_sp."	"Crassicutis_cichlasomae"	"Magnivitellinum_simplex"	"Neoapocreadium_marina"	"Pseudacaenodera_cristata"	"Saccocoelioides_sp."	"Saccocoelioides_sogandaresi"	"Cladocystis_trifolium"	"Haplorchis_sp."	"Tylodelphys_sp."	"Aristocleidus_hastatus"	"Cornutohaptor_nigrescensi"	"Ligophorus_mugilinus"	"Microcotyloides_incisa"	"Neotetraonchus_sp."	"Rhabdosynochus_sp."	"Proteocephalus_sp."	"Proteocephalus_chamelensis"	"Floridosentis_mugilis"	"Hysterothylacium_perezi"	"Philometra_sp."	"Rhabdochona_mexicana"	"Procamallanus_gobiomori"
"Centrocestus_formosanus"	0.370640021426452	0.322264659126857	0.328582432077233	0.274369160690273	0.287959956264645	0.265221649987726	0.269811030902544	0.842113403767358	0.893018171145418	0.2246980626118	0.244971393482116	0.210051371918403	0.203140791862335	0.339281726757044	0.3169710965098	0.379995635799534	0.353685309931273	0.354098354213607	0.315650947416223	0.215577748295932	0.142298393331997	0.265236906902645	0.209973322964868	0.0726266394004536	0.126093582535917	0.0697409388041557	0.139702911706642	1.1650920234536	0.0504010945921006	0.0458709903052604	0.0246436824057925	0.0893018171145418	0.0224483858746587	0.0224483858746587	0.0238699484988953	0.0757902063390623	0.0246436824057925	0.0224483858746587	0.0223106302472439	0.0224483858746587	0.025659693791062	0.0236307793408203	0.0244971393482116	0.0242829927812289	0.02246980626118	0.025659693791062	0.0223106302472439	0.0236307793408203	0.0242829927812289	0.02246980626118	0.0893018171145418	0.0223106302472439
"Metadena_sp."	0.339948944292388	0.321679530492685	0.315708862157905	0.282991369906007	0.293945348369346	0.280432830337756	0.921213610621905	0.27002677105603	0.26098685197058	0.237581488940454	0.250281069782793	0.211850337580827	0.750195089754485	0.418210788558217	0.395940667216416	0.324097670464224	0.239918487424019	0.297588757649593	0.394377625580374	0.28716599122936	0.201979702625348	0.220656737610333	0.144660079049023	0.0723211827848747	0.0715155009694354	0.0715591500296913	0.205461564550035	0.0504010945921006	1.17936287935298	0.0463201952992932	0.0236781646618428	0.026098685197058	0.023153839355946	0.023153839355946	0.025238954730398	0.0243024093950427	0.0236781646618429	0.023153839355946	0.0222701213418012	0.023153839355946	0.0235349269125499	0.0238331629778431	0.0250281069782793	0.0829092249559714	0.0237581488940454	0.0235349269125499	0.0222701213418012	0.0238331629778431	0.0829092249559714	0.0237581488940454	0.026098685197058	0.0222701213418012
"Gnathostoma_sp."	0.345820167210364	0.995146479229354	0.341383001645891	0.287177431347417	0.834613192428119	0.304549808566486	0.261607372716439	0.256606669170392	0.227763900799252	0.237847743064333	0.243337196143089	0.223846118182361	0.177143024759662	0.380348207299137	0.311453451044797	0.356564291317815	0.33247068246546	0.328605863238956	0.355165519003621	0.308526255233807	0.238921849914698	0.144331120636854	0.23383652118944	0.072059890112229	0.0726397215402638	0.164590772951261	0.0690965853792184	0.0458709903052604	0.0463201952992932	1.13718129018028	0.0256037251234418	0.0227763900799252	0.0234963352920614	0.0234963352920614	0.0274094827709838	0.0230946002253353	0.0256037251234418	0.0234963352920614	0.0688947562543399	0.0234963352920614	0.0239413961914867	0.0251826882955156	0.0243337196143089	0.0235446635444796	0.0237847743064333	0.0239413961914867	0.0688947562543399	0.0251826882955156	0.0235446635444795	0.0237847743064333	0.0227763900799252	0.0688947562543399
"Crassicutis_cichlasomae"	0.380925969156768	0.359644660998129	1.414116298463	0.292149244198397	0.321554123198538	0.278966079412877	0.266021733451026	0.291295952831103	0.230707290567857	0.243436964761086	0.248609137041435	0.227302858747774	0.182111792435171	0.380997184491197	0.356098707960558	0.356309843758781	0.331850670520154	0.330685679383587	0.355425612882073	0.305267021116681	0.231886647398485	0.14904139684068	0.231569613257237	0.0755764080449514	0.158647156004224	0.0763143973940426	0.0704270583804714	0.049287364811585	0.0473563293236857	0.0512074502468837	1.10605872238472	0.0230707290567857	0.0239031199798689	0.0239031199798689	0.0251069471471589	0.0262166357547993	0.106058722384725	0.0239031199798689	0.0248984765306397	0.0239031199798689	0.0263717978646993	0.0255715716091246	0.0248609137041435	0.0239419560105924	0.0243436964761086	0.0263717978646993	0.0248984765306397	0.0255715716091246	0.0239419560105924	0.0243436964761086	0.0230707290567857	0.0248984765306397
"Magnivitellinum_simplex"	0.351335939136319	0.322514556617808	0.307609720757143	0.258194660376776	0.283859269430965	0.253030889659512	0.278682392202028	0.333383787043542	1.48599093395165	0.208848708383612	0.241220992746067	0.20126838198937	0.210901872968371	0.286696138592812	0.26436820775004	0.387294406053682	0.358975762319254	0.36128439754808	0.264053445619007	0.208967489486906	0.139120397557979	0.276937725993802	0.26566795921123	0.06933022743779	0.0773985272155265	0.0683255602292063	0.200796463789281	0.178603634229083	0.0521973703941159	0.0455527801598503	0.0230707290567857	1.14859909339517	0.0211250176671908	0.0211250176671908	0.0227727800693561	0.0300045408339188	0.0230707290567857	0.0211250176671908	0.0223279308427713	0.0211250176671908	0.0243232573248221	0.0226426929738041	0.0241220992746067	0.0250814152981825	0.0208848708383611	0.0243232573248221	0.0223279308427713	0.0226426929738041	0.0250814152981825	0.0208848708383612	0.148599093395165	0.0223279308427713
"Neoapocreadium_marina"	0.339161559485153	0.328041605878891	0.318708266398251	1.57657276154674	0.296781196181927	0.266689989812776	0.252852205495412	0.264130600912518	0.211250176671908	0.248892709973562	0.235402898820605	0.215183843506377	0.183174290579039	0.390087798225533	0.367377225510841	0.362772564678063	0.341364847298771	0.340119446710209	0.365879615831066	0.319351163254352	0.141862770536196	0.139470556588497	0.139041513769907	0.0719099765360811	0.0711552897186599	0.0709947696672726	0.0674326963790828	0.0448967717493174	0.046307678711892	0.0469926705841228	0.0239031199798689	0.0211250176671908	1.12899231685382	0.128992316853824	0.0240020990831498	0.0237717540821266	0.0239031199798689	0.128992316853824	0.0227105727146925	0.128992316853824	0.0234804156566644	0.0242081823944674	0.0235402898820605	0.0227566984945871	0.0248892709973561	0.0234804156566644	0.0227105727146925	0.0242081823944674	0.0227566984945871	0.0248892709973562	0.0211250176671908	0.0227105727146925
"Pseudacaenodera_cristata"	0.339161559485153	0.328041605878891	0.318708266398252	1.57657276154674	0.296781196181927	0.266689989812776	0.252852205495412	0.264130600912518	0.211250176671908	0.248892709973562	0.235402898820605	0.215183843506377	0.183174290579039	0.390087798225533	0.367377225510841	0.362772564678063	0.341364847298771	0.340119446710209	0.365879615831066	0.319351163254352	0.141862770536196	0.139470556588497	0.139041513769907	0.0719099765360811	0.0711552897186599	0.0709947696672727	0.0674326963790828	0.0448967717493174	0.046307678711892	0.0469926705841228	0.0239031199798689	0.0211250176671908	0.128992316853824	1.12899231685382	0.0240020990831498	0.0237717540821266	0.0239031199798689	0.128992316853824	0.0227105727146925	0.128992316853824	0.0234804156566644	0.0242081823944674	0.0235402898820605	0.0227566984945871	0.0248892709973561	0.0234804156566644	0.0227105727146925	0.0242081823944674	0.0227566984945871	0.0248892709973562	0.0211250176671908	0.0227105727146925
"Saccocoelioides_sp."	0.355498448431194	0.385487609968168	0.334759295295452	0.293358988794053	0.343827755027051	1.31675514726882	0.269112018485187	0.27741241031594	0.22772780069356	0.242761068621252	0.258507401864774	0.22740661096448	0.204227549533227	0.398202523243044	0.371514919476017	0.370441368653145	0.344646653665126	0.250358772074599	0.37261927950954	0.323432080917438	0.248237201340491	0.242967859280828	0.153160863990196	0.0747382780938391	0.07468549512083	0.173326928796161	0.0732506895301521	0.0477398969977907	0.050477909460796	0.0548189655419676	0.0251069471471589	0.022772780069356	0.0240020990831498	0.0240020990831498	1.11850796325419	0.0249671169284346	0.0251069471471589	0.0240020990831498	0.026687603767027	0.0240020990831498	0.0246114310452365	0.025583243733504	0.0258507401864774	0.0242200816636668	0.0242761068621252	0.0246114310452365	0.026687603767027	0.0255832437335039	0.0242200816636668	0.0242761068621252	0.022772780069356	0.026687603767027
"Saccocoelioides_sogandaresi"	0.389944103716584	0.322014761635906	0.349555143397323	0.29054366100377	0.292060643098326	0.27741241031594	0.26093966960306	1.35084302049117	0.300045408339187	0.240547416839988	0.248721794218165	0.218834361847436	0.1953797107563	0.391867314921276	0.369573985269559	0.372696865545386	0.348394857543293	0.346912310879134	0.367248449213439	0.222188007104958	0.145476389106016	0.253536087811488	0.154278686718507	0.0759230513631173	0.174788637856307	0.0711563173791051	0.078609359624004	0.151580412678125	0.0486048187900853	0.0461892004506705	0.0262166357547993	0.0300045408339187	0.0237717540821266	0.0237717540821266	0.0249671169284346	1.12157587184421	0.0262166357547992	0.0237717540821266	0.0222933296517165	0.0237717540821266	0.026996130257302	0.0246188657078365	0.0248721794218165	0.0234845702642754	0.0240547416839988	0.026996130257302	0.0222933296517165	0.0246188657078365	0.0234845702642754	0.0240547416839988	0.0300045408339187	0.0222933296517165
"Cladocystis_trifolium"	0.380925969156768	0.359644660998128	1.414116298463	0.292149244198397	0.321554123198538	0.278966079412877	0.266021733451026	0.291295952831103	0.230707290567857	0.243436964761086	0.248609137041435	0.227302858747774	0.182111792435171	0.380997184491197	0.356098707960558	0.356309843758781	0.331850670520154	0.330685679383587	0.355425612882073	0.305267021116681	0.231886647398485	0.14904139684068	0.231569613257237	0.0755764080449514	0.158647156004224	0.0763143973940426	0.0704270583804715	0.049287364811585	0.0473563293236857	0.0512074502468837	0.106058722384725	0.0230707290567857	0.0239031199798689	0.0239031199798689	0.0251069471471589	0.0262166357547992	1.10605872238473	0.0239031199798689	0.0248984765306397	0.0239031199798689	0.0263717978646993	0.0255715716091246	0.0248609137041435	0.0239419560105924	0.0243436964761086	0.0263717978646993	0.0248984765306397	0.0255715716091246	0.0239419560105924	0.0243436964761086	0.0230707290567857	0.0248984765306397
"Haplorchis_sp."	0.339161559485153	0.328041605878891	0.318708266398251	1.57657276154674	0.296781196181927	0.266689989812776	0.252852205495412	0.264130600912518	0.211250176671908	0.248892709973562	0.235402898820605	0.215183843506377	0.183174290579039	0.390087798225533	0.367377225510841	0.362772564678063	0.341364847298771	0.340119446710209	0.365879615831066	0.319351163254352	0.141862770536196	0.139470556588497	0.139041513769907	0.0719099765360811	0.0711552897186599	0.0709947696672727	0.0674326963790828	0.0448967717493174	0.046307678711892	0.0469926705841228	0.0239031199798689	0.0211250176671908	0.128992316853824	0.128992316853824	0.0240020990831498	0.0237717540821266	0.0239031199798689	1.12899231685382	0.0227105727146925	0.128992316853824	0.0234804156566644	0.0242081823944674	0.0235402898820605	0.0227566984945871	0.0248892709973561	0.0234804156566644	0.0227105727146925	0.0242081823944674	0.0227566984945871	0.0248892709973562	0.0211250176671908	0.0227105727146925
"Tylodelphys_sp."	0.33536576291495	1.5442889418484	0.331979687075195	0.277573666512908	0.377388014054875	0.296528930744745	0.252482363241251	0.24770366279685	0.223279308427713	0.229313642227637	0.235072743905949	0.216178926020207	0.169686455492477	0.372896135387256	0.26598382402852	0.350475872015373	0.327176549155829	0.323212358080515	0.348576006209982	0.303559263866553	0.236419134675332	0.139850598384266	0.231740824012951	0.0696562683536244	0.0704094359226219	0.164477116275707	0.0668681735263738	0.0446212604944879	0.0445402426836025	0.13778951250868	0.0248984765306397	0.0223279308427713	0.0227105727146925	0.0227105727146925	0.026687603767027	0.0222933296517165	0.0248984765306397	0.0227105727146924	1.10691231135874	0.0227105727146925	0.0232176297402657	0.0243201291772733	0.0235072743905949	0.0227234126917126	0.0229313642227637	0.0232176297402657	0.106912311358735	0.0243201291772733	0.0227234126917126	0.0229313642227637	0.0223279308427713	0.106912311358735
"Aristocleidus_hastatus"	0.339161559485153	0.328041605878891	0.318708266398251	1.57657276154674	0.296781196181927	0.266689989812776	0.252852205495412	0.264130600912518	0.211250176671908	0.248892709973562	0.235402898820605	0.215183843506377	0.183174290579039	0.390087798225533	0.367377225510841	0.362772564678063	0.341364847298771	0.340119446710209	0.365879615831066	0.319351163254352	0.141862770536196	0.139470556588497	0.139041513769907	0.0719099765360811	0.0711552897186599	0.0709947696672726	0.0674326963790828	0.0448967717493174	0.046307678711892	0.0469926705841228	0.0239031199798689	0.0211250176671908	0.128992316853824	0.128992316853824	0.0240020990831498	0.0237717540821266	0.0239031199798689	0.128992316853824	0.0227105727146925	1.12899231685382	0.0234804156566644	0.0242081823944674	0.0235402898820605	0.0227566984945871	0.0248892709973561	0.0234804156566644	0.0227105727146924	0.0242081823944674	0.0227566984945871	0.0248892709973562	0.0211250176671908	0.0227105727146925
"Cornutohaptor_nigrescensi"	1.44332652006778	0.33536576291495	0.351623971529324	0.286982858025899	0.301463098966428	0.273460344947072	0.24740743869383	0.299957002858911	0.243232573248221	0.269035444226181	0.285065082089386	0.207008351696751	0.192913655998429	0.375033518464878	0.351815888724612	0.347650047024427	0.323780413755662	0.32143565219287	0.351745078898994	0.302482279159247	0.144421130341239	0.229163116414416	0.227006961016895	0.155332657867018	0.153290533357463	0.07249422342821	0.0713931111499219	0.0513193875821241	0.0470698538250998	0.0478827923829735	0.0263717978646993	0.0243232573248221	0.0234804156566644	0.0234804156566644	0.0246114310452365	0.026996130257302	0.0263717978646993	0.0234804156566644	0.0232176297402657	0.0234804156566644	1.09992260523546	0.0232884395658845	0.0285065082089385	0.0222666694824447	0.026903544422618	0.0999226052354616	0.0232176297402657	0.0232884395658845	0.0222666694824447	0.0269035444226181	0.0243232573248221	0.0232176297402657
"Ligophorus_mugilinus"	0.336388571507221	0.351290754782837	0.340954288121661	0.295877784821268	0.318330801723708	0.284258263705599	0.284155528691382	0.273542952309295	0.226426929738041	0.240109996081429	0.224891826770517	1.38878518632772	0.17182922068248	0.424040521304598	0.399720392127324	0.400579886296797	0.376527705645664	0.376518459494384	0.267802187842729	0.217609324552668	0.283332522977753	0.140714753031543	0.144357263416896	0.0697886218510791	0.0734788768828457	0.0759486203245352	0.0703090189294902	0.0472615586816407	0.0476663259556861	0.0503653765910313	0.0255715716091246	0.0226426929738041	0.0242081823944674	0.0242081823944674	0.025583243733504	0.0246188657078365	0.0255715716091246	0.0242081823944674	0.0243201291772733	0.0242081823944674	0.0232884395658845	1.15623833346187	0.0224891826770517	0.0255739975822244	0.0240109996081428	0.0232884395658845	0.0243201291772733	0.156238333461869	0.0255739975822244	0.0240109996081428	0.0226426929738041	0.0243201291772733
"Microcotyloides_incisa"	0.411760674129112	0.33954951897526	0.33147884938858	0.287714654114073	0.307513125798058	0.287230446516415	0.254356286172814	0.276357549131294	0.241220992746067	0.278471554924942	1.31000789911826	0.199903846018238	0.211276708230042	0.407691412669985	0.38418413827939	0.376802208251092	0.250756508076207	0.247797833645283	0.385202229992933	0.337437984815564	0.144760341551844	0.261516465204671	0.257157750328133	0.187354453613259	0.0782396013348985	0.0745181794150952	0.0741783132311654	0.0489942786964232	0.0500562139565587	0.0486674392286179	0.0248609137041435	0.0241220992746067	0.0235402898820605	0.0235402898820605	0.0258507401864774	0.0248721794218165	0.0248609137041435	0.0235402898820605	0.0235072743905949	0.0235402898820605	0.0285065082089385	0.0224891826770517	1.13100078991183	0.0228920657555532	0.0278471554924942	0.0285065082089385	0.0235072743905949	0.0224891826770517	0.0228920657555532	0.0278471554924942	0.0241220992746067	0.0235072743905949
"Neotetraonchus_sp."	0.321629670301979	0.328227072213626	0.319226080141231	0.278137426044953	0.297805620410791	0.269112018485187	1.45887183210043	0.26093966960306	0.250814152981825	0.227344710071077	0.228920657555532	0.227324422953105	0.268488772400366	0.400778287261353	0.378054874569641	0.368605246529524	0.23714918689204	0.344227570117412	0.375204289679129	0.220421254525815	0.252123827234481	0.152464787487027	0.141271433635732	0.0678932062451056	0.0696931957573124	0.0713094087526259	0.190899865210125	0.0485659855624579	0.165818449911943	0.0470893270889591	0.0239419560105924	0.0250814152981825	0.0227566984945871	0.0227566984945871	0.0242200816636668	0.0234845702642754	0.0239419560105924	0.0227566984945871	0.0227234126917126	0.0227566984945871	0.0222666694824447	0.0255739975822244	0.0228920657555532	1.13129846488904	0.0227344710071077	0.0222666694824447	0.0227234126917126	0.0255739975822243	0.131298464889039	0.0227344710071077	0.0250814152981825	0.0227234126917126
"Rhabdosynochus_sp."	0.38860675277115	0.331230816551032	0.324582619681448	0.304202201078797	0.301133364767923	0.26973452069028	0.252605233412307	0.267274907599987	0.208848708383612	1.40397277614388	0.278471554924942	0.213431107627936	0.192747541629869	0.411808639558189	0.388877275335425	0.267514406001179	0.357330057115965	0.355788421260947	0.387797639950046	0.341008427258939	0.142934822566351	0.148748246080581	0.147548815842449	0.1951479775295	0.0753019825827255	0.0718456554749917	0.068401168626452	0.04493961252236	0.0475162977880908	0.0475695486128665	0.0243436964761086	0.0208848708383612	0.0248892709973562	0.0248892709973562	0.0242761068621252	0.0240547416839988	0.0243436964761086	0.0248892709973562	0.0229313642227637	0.0248892709973562	0.0269035444226181	0.0240109996081429	0.0278471554924942	0.0227344710071077	1.14039727761439	0.026903544422618	0.0229313642227637	0.0240109996081428	0.0227344710071077	0.140397277614387	0.0208848708383612	0.0229313642227637
"Proteocephalus_sp."	1.44332652006778	0.33536576291495	0.351623971529324	0.286982858025899	0.301463098966428	0.273460344947072	0.24740743869383	0.299957002858911	0.243232573248221	0.269035444226181	0.285065082089386	0.207008351696751	0.192913655998429	0.375033518464878	0.351815888724612	0.347650047024427	0.323780413755662	0.32143565219287	0.351745078898994	0.302482279159247	0.144421130341239	0.229163116414416	0.227006961016895	0.155332657867018	0.153290533357463	0.07249422342821	0.0713931111499219	0.0513193875821241	0.0470698538250998	0.0478827923829735	0.0263717978646993	0.0243232573248221	0.0234804156566644	0.0234804156566644	0.0246114310452365	0.026996130257302	0.0263717978646993	0.0234804156566644	0.0232176297402658	0.0234804156566644	0.0999226052354616	0.0232884395658845	0.0285065082089386	0.0222666694824447	0.0269035444226181	1.09992260523546	0.0232176297402657	0.0232884395658845	0.0222666694824447	0.0269035444226181	0.0243232573248221	0.0232176297402658
"Proteocephalus_chamelensis"	0.33536576291495	1.5442889418484	0.331979687075195	0.277573666512908	0.377388014054875	0.296528930744745	0.252482363241251	0.24770366279685	0.223279308427713	0.229313642227637	0.235072743905949	0.216178926020207	0.169686455492477	0.372896135387256	0.26598382402852	0.350475872015373	0.327176549155829	0.323212358080515	0.348576006209982	0.303559263866553	0.236419134675332	0.139850598384266	0.231740824012951	0.0696562683536244	0.0704094359226219	0.164477116275707	0.0668681735263738	0.0446212604944879	0.0445402426836025	0.13778951250868	0.0248984765306397	0.0223279308427713	0.0227105727146925	0.0227105727146925	0.026687603767027	0.0222933296517165	0.0248984765306397	0.0227105727146925	0.106912311358735	0.0227105727146925	0.0232176297402657	0.0243201291772733	0.0235072743905949	0.0227234126917126	0.0229313642227637	0.0232176297402658	1.10691231135874	0.0243201291772733	0.0227234126917126	0.0229313642227637	0.0223279308427713	0.106912311358735
"Floridosentis_mugilis"	0.336388571507221	0.351290754782837	0.340954288121661	0.295877784821268	0.318330801723707	0.284258263705599	0.284155528691382	0.273542952309295	0.226426929738041	0.240109996081428	0.224891826770517	1.38878518632772	0.17182922068248	0.424040521304598	0.399720392127324	0.400579886296797	0.376527705645664	0.376518459494384	0.267802187842729	0.217609324552668	0.283332522977753	0.140714753031543	0.144357263416896	0.0697886218510791	0.0734788768828456	0.0759486203245352	0.0703090189294902	0.0472615586816406	0.0476663259556861	0.0503653765910312	0.0255715716091246	0.0226426929738041	0.0242081823944674	0.0242081823944674	0.025583243733504	0.0246188657078365	0.0255715716091246	0.0242081823944674	0.0243201291772733	0.0242081823944674	0.0232884395658845	0.156238333461869	0.0224891826770517	0.0255739975822243	0.0240109996081428	0.0232884395658845	0.0243201291772733	1.15623833346187	0.0255739975822244	0.0240109996081428	0.0226426929738041	0.0243201291772733
"Hysterothylacium_perezi"	0.321629670301979	0.328227072213626	0.319226080141231	0.278137426044953	0.297805620410791	0.269112018485187	1.45887183210043	0.26093966960306	0.250814152981825	0.227344710071077	0.228920657555532	0.227324422953105	0.268488772400366	0.400778287261353	0.378054874569641	0.368605246529524	0.23714918689204	0.344227570117412	0.375204289679129	0.220421254525815	0.252123827234481	0.152464787487027	0.141271433635732	0.0678932062451056	0.0696931957573124	0.0713094087526259	0.190899865210125	0.0485659855624579	0.165818449911943	0.0470893270889591	0.0239419560105924	0.0250814152981825	0.0227566984945871	0.0227566984945871	0.0242200816636668	0.0234845702642754	0.0239419560105924	0.022756698494587	0.0227234126917126	0.022756698494587	0.0222666694824447	0.0255739975822243	0.0228920657555532	0.131298464889038	0.0227344710071077	0.0222666694824447	0.0227234126917126	0.0255739975822243	1.13129846488904	0.0227344710071077	0.0250814152981825	0.0227234126917126
"Philometra_sp."	0.38860675277115	0.331230816551032	0.324582619681448	0.304202201078797	0.301133364767922	0.26973452069028	0.252605233412307	0.267274907599987	0.208848708383612	1.40397277614388	0.278471554924942	0.213431107627936	0.192747541629869	0.411808639558189	0.388877275335425	0.267514406001179	0.357330057115965	0.355788421260947	0.387797639950046	0.341008427258939	0.142934822566351	0.148748246080581	0.147548815842449	0.1951479775295	0.0753019825827255	0.0718456554749917	0.068401168626452	0.04493961252236	0.0475162977880908	0.0475695486128665	0.0243436964761086	0.0208848708383612	0.0248892709973562	0.0248892709973562	0.0242761068621252	0.0240547416839988	0.0243436964761086	0.0248892709973562	0.0229313642227637	0.0248892709973562	0.0269035444226181	0.0240109996081428	0.0278471554924942	0.0227344710071077	0.140397277614387	0.0269035444226181	0.0229313642227637	0.0240109996081428	0.0227344710071077	1.14039727761439	0.0208848708383612	0.0229313642227637
"Rhabdochona_mexicana"	0.351335939136319	0.322514556617808	0.307609720757143	0.258194660376776	0.283859269430965	0.253030889659512	0.278682392202028	0.333383787043542	1.48599093395165	0.208848708383612	0.241220992746067	0.20126838198937	0.210901872968371	0.286696138592811	0.26436820775004	0.387294406053682	0.358975762319254	0.36128439754808	0.264053445619007	0.208967489486906	0.139120397557979	0.276937725993802	0.26566795921123	0.06933022743779	0.0773985272155265	0.0683255602292064	0.200796463789281	0.178603634229084	0.0521973703941159	0.0455527801598503	0.0230707290567857	0.148599093395165	0.0211250176671908	0.0211250176671908	0.022772780069356	0.0300045408339187	0.0230707290567857	0.0211250176671908	0.0223279308427713	0.0211250176671908	0.0243232573248221	0.0226426929738041	0.0241220992746067	0.0250814152981825	0.0208848708383612	0.0243232573248221	0.0223279308427713	0.0226426929738041	0.0250814152981825	0.0208848708383612	1.14859909339517	0.0223279308427713
"Procamallanus_gobiomori"	0.33536576291495	1.5442889418484	0.331979687075195	0.277573666512908	0.377388014054875	0.296528930744745	0.252482363241251	0.24770366279685	0.223279308427713	0.229313642227637	0.235072743905949	0.216178926020207	0.169686455492477	0.372896135387256	0.26598382402852	0.350475872015373	0.32717654915583	0.323212358080515	0.348576006209982	0.303559263866553	0.236419134675332	0.139850598384266	0.231740824012951	0.0696562683536244	0.0704094359226219	0.164477116275707	0.0668681735263738	0.0446212604944879	0.0445402426836025	0.13778951250868	0.0248984765306397	0.0223279308427713	0.0227105727146925	0.0227105727146925	0.026687603767027	0.0222933296517165	0.0248984765306397	0.0227105727146925	0.106912311358735	0.0227105727146925	0.0232176297402657	0.0243201291772733	0.0235072743905949	0.0227234126917126	0.0229313642227637	0.0232176297402657	0.106912311358735	0.0243201291772733	0.0227234126917126	0.0229313642227637	0.0223279308427713	1.10691231135874
