"Alyxia_oliviformis"	"Ilex_anomala"	"Cheirodendron_trigynum"	"Dubautia_paleata"	"Dubautia_raillardioides"	"Carex"	"Dryopteris"	"Elaphoglossum"	"Elaeocarpus_bifidus"	"Vaccinium_calycinum"	"Acacia__melanoxylon"	"Dicranopteris_linearis"	"Scaevola_procera"	"Broussaisia_arguta"	"Stenogyne_purpurea"	"Labordia_degeneri"	"Myrsine_kauaiensis"	"Psidium_cattleianum"	"Metrosideros_polymorpha"	"Syzygium_sandwicensis"	"Rubus_argutus"	"Coprosma_waiemea"	"Coprosma_kauensis"	"Psychotria"	"Melicope_anisata"	"Melicope_clusiifolia"	"Smilax_melastomifolia"	"Cryptomeria_japonica"	"Wilkstroemia_oahuensis"	"Athyrium_microphyllum"	"Diplazium_sandwichianum"	"Hedychium_gardinerianum"	"Amorbia_emigratella"	"Croesia_zimmermani"	"Schreckensteinia_festaliella"	"Spheterista_pleonectes"	"Udea_ommatias"	"Omiodes_antidoxa"	"Haliophyle_euclidias"	"Carposina_graminis"	"Eupithecia_orichloris"	"Scotorythra_apicalis"	"Thyrocopa_complex"	"Udea_pyranthes"	"Eupithecia_rhodopyra"	"Thyrocopa_sp._1"	"Udea_constricta"	"Pararrhaptica_complex"	"Eccoptocera_sp._1"	"Eupithecia_monticolans"	"Scotorythra_sp._3"	"Euphitecia_sp._1"	"Fletcherana_leucoxyla"	"Hyles_calida"	"Eudonia_sp._1"	"Scotorythra_ortharcha"	"Agrotis_hephaestaea"	"Batrachedrodes_sp._1"
"Smilax_melastomifolia"	0.135262069203431	0.0640319602765647	0.288125759037298	0.0330355973401385	0.0970675576167032	0.107616739960613	0.0350609150868194	0.0938348052097723	0.0640319602765647	0.372880630146426	0.0640319602765647	0.0900592695514324	0.148859303766893	0.0451360125249978	0.145150555235554	0.0414272639936589	0	0.0640319602765647	0.330752583661994	0.0640319602765647	0.334947948705876	0.0421553565932595	0.205173588074365	0.13897081773477	0.0640319602765647	0.244430042004994	1.5861188568306	0.0640319602765647	0	0.135743664881348	0.0990928753633841	0.0640319602765647	0.0502421923058813	0.0502421923058813	0.0502421923058813	0.0518626366267136	0.0734124385336411	0.0484275329822758	0.116869716956065	0.0479417953045405	0.460302933262877	1.49407907311984	0.938348052097723	0.0479417953045405	0.0270177808654297	0.0270177808654297	0.088202957700734	0	0.0496128875492991	0.187357140414487	0.0496128875492991	0.0369312458533857	0.0369312458533857	0.0369312458533857	0.250755625138876	0.475835657049179	0	0.0407230994644044
"Cryptomeria_japonica"	0.0778701460744468	0.101046079483934	0.25862007238356	0.0521320537464881	0.153178133230422	0.169825343670477	0.0553281204782799	0.0391839135217431	0.101046079483934	0.333840481867346	0.101046079483934	0.0841005055493559	0.192800973294562	0.0398566354063371	0.191630570440929	0.0386862325527037	0	0.101046079483934	0.296881672133456	0.101046079483934	0.300699538753581	0.0378073950990427	0.271852747152991	0.0790405489280802	0.101046079483934	0.218772860964717	0.192095880829694	1.10104607948393	0	0.21421123282495	0.156374199962213	0.101046079483934	0.0451049308130371	0.0451049308130371	0.0451049308130371	0.0465516130290408	0.115849008325529	0.0764214046517145	0.184427068260933	0.0429223476686587	0.429847028363374	2.35774185462512	0.391839135217431	0.0429223476686587	0.0252301516648068	0.0252301516648068	0.115329463120647	0	0.0445322508200184	0.168032867106856	0.0445322508200184	0.0489334944875383	0.0489334944875384	0.0489334944875383	0.221425752257428	0.0576287642489082	0	0.064263369847485
"Wilkstroemia_oahuensis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.26315789473684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.73684210526316	0
"Athyrium_microphyllum"	0.0550265782240416	0.0714037442749833	0.182752676869463	0.036838874434864	0.108242618709847	0.120006292899132	0.300459346545805	0.0276891310884008	0.0714037442749833	0.235906830998657	0.0714037442749833	0.0594292329035669	0.136241915207425	0.0281645068937864	0.135414855449279	0.0273374471356408	0	0.0714037442749833	0.209790059200835	0.0714037442749833	0.212487936973151	0.026716420717585	0.192103485234677	0.0558536379821872	0.0714037442749833	0.154594829392811	0.135743664881348	0.0714037442749833	0	1.87926450797368	0.371863090820789	0.0714037442749833	0.0318731905459727	0.0318731905459727	0.0318731905459727	0.0328954818365033	0.081864165410809	0.0540028318046093	1.00153115515269	0.0303308782712559	0.303749412618231	1.66608736641628	0.276891310884008	0.0303308782712559	0.0178287698710701	0.0178287698710701	0.0814970311970112	0	0.0314685088801253	0.118739647633711	0.0314685088801253	0.0345786273422419	0.0345786273422419	0.0345786273422419	0.156469482743258	0.0407230994644044	0	0.563779352392105
"Diplazium_sandwichianum"	0.0602541031553255	0.0781870999811068	0.200114181172062	0.0403385675061761	0.118525667487283	0.131406890724549	0.329002984467657	0.0303195985417989	0.0781870999811068	0.258317979943529	0.0781870999811068	0.0650750100294058	0.14918489715213	0.0308401350486961	0.148279266716961	0.0299345046135267	0	0.0781870999811068	0.229720114824915	0.0781870999811068	0.232674290985601	0.0292544806857555	0.210353316331972	0.061159733590495	0.0781870999811068	0.169281338185128	0.148639313045076	0.0781870999811068	0	0.557794636231183	1.40719008444876	0.0781870999811068	0.0349011436478401	0.0349011436478401	0.0349011436478401	0.0360205526109711	0.0896412611248358	0.0591331008260471	1.09667661489219	0.0332123117070252	0.332605606816963	1.82436566622582	0.303195985417989	0.0332123117070252	0.0195225030088217	0.0195225030088217	0.0892392491607273	0	0.0344580172237372	0.130019914158913	0.0344580172237372	0.0378635969397549	0.0378635969397549	0.0378635969397549	0.171334083603867	0.0445917939135229	0	0.167338390869355
"Hedychium_gardinerianum"	0.0778701460744468	0.101046079483934	0.25862007238356	0.0521320537464881	0.153178133230422	0.169825343670477	0.0553281204782799	0.0391839135217431	0.101046079483934	0.333840481867346	0.101046079483934	0.0841005055493559	0.192800973294562	0.0398566354063371	0.191630570440929	0.0386862325527037	0	0.101046079483934	0.296881672133456	0.101046079483934	0.300699538753581	0.0378073950990427	0.271852747152991	0.0790405489280802	0.101046079483934	0.218772860964717	0.192095880829694	0.101046079483934	0	0.21421123282495	0.156374199962213	1.10104607948393	0.0451049308130371	0.0451049308130371	0.0451049308130371	0.0465516130290408	0.115849008325529	0.0764214046517145	0.184427068260933	0.0429223476686587	0.429847028363374	2.35774185462512	0.391839135217431	0.0429223476686587	0.0252301516648068	0.0252301516648068	0.115329463120647	0	0.0445322508200184	0.168032867106856	0.0445322508200184	0.0489334944875383	0.0489334944875384	0.0489334944875383	0.221425752257428	0.0576287642489082	0	0.064263369847485
"Amorbia_emigratella"	0.125531794157714	0.0451049308130371	0.246508254153153	0.0232706967888917	0.0683756276019288	0.0758066064084657	0.0246973564826431	0.0649254703368431	0.0451049308130371	0.31546044094311	0.0451049308130371	0.131752877871458	0.115510895969268	0.0358799647730765	0.140237255017062	0.0606063238208707	0	0.0451049308130371	0.282977968466222	0.0451049308130371	1.79938945373235	0.0359371920095913	0.205663919521221	0.10080543510992	0.0451049308130371	0.206516689743827	0.150726576917644	0.0451049308130371	0	0.095619571637918	0.0698022872956801	0.0451049308130371	1.26990841805985	0.269908418059853	0.269908418059853	0.0443714857475675	0.0517126595308706	0.0341129728838096	0.0823245216088102	0.0405591995498284	0.673403598009674	1.05244838563753	0.64925470336843	0.0405591995498284	0.0395258633614374	0.0395258633614374	0.0767244452958992	0	0.0424466952699333	0.159720853375961	0.0424466952699333	0.0370195055138198	0.0370195055138198	0.0370195055138198	0.199333137628203	0.0452179730752932	0	0.0286858714913754
"Croesia_zimmermani"	0.125531794157714	0.0451049308130371	0.246508254153153	0.0232706967888917	0.0683756276019288	0.0758066064084657	0.0246973564826431	0.0649254703368431	0.0451049308130371	0.31546044094311	0.0451049308130371	0.131752877871458	0.115510895969268	0.0358799647730765	0.140237255017062	0.0606063238208707	0	0.0451049308130371	0.282977968466222	0.0451049308130371	1.79938945373235	0.0359371920095913	0.205663919521221	0.10080543510992	0.0451049308130371	0.206516689743827	0.150726576917644	0.0451049308130371	0	0.095619571637918	0.0698022872956801	0.0451049308130371	0.269908418059853	1.26990841805985	0.269908418059853	0.0443714857475675	0.0517126595308706	0.0341129728838096	0.0823245216088102	0.0405591995498284	0.673403598009674	1.05244838563753	0.64925470336843	0.0405591995498284	0.0395258633614374	0.0395258633614374	0.0767244452958992	0	0.0424466952699333	0.159720853375961	0.0424466952699333	0.0370195055138198	0.0370195055138198	0.0370195055138198	0.199333137628203	0.0452179730752932	0	0.0286858714913754
"Schreckensteinia_festaliella"	0.125531794157714	0.0451049308130371	0.246508254153153	0.0232706967888918	0.0683756276019288	0.0758066064084657	0.0246973564826431	0.0649254703368431	0.0451049308130371	0.31546044094311	0.0451049308130371	0.131752877871458	0.115510895969268	0.0358799647730765	0.140237255017062	0.0606063238208707	0	0.0451049308130371	0.282977968466222	0.0451049308130371	1.79938945373235	0.0359371920095913	0.205663919521221	0.10080543510992	0.0451049308130371	0.206516689743827	0.150726576917644	0.0451049308130371	0	0.095619571637918	0.0698022872956801	0.0451049308130371	0.269908418059853	0.269908418059853	1.26990841805985	0.0443714857475675	0.0517126595308706	0.0341129728838096	0.0823245216088102	0.0405591995498284	0.673403598009674	1.05244838563753	0.64925470336843	0.0405591995498284	0.0395258633614374	0.0395258633614374	0.0767244452958992	0	0.0424466952699333	0.159720853375961	0.0424466952699333	0.0370195055138198	0.0370195055138198	0.0370195055138198	0.199333137628203	0.0452179730752932	0	0.0286858714913754
"Spheterista_pleonectes"	0.12945528043631	0.0465516130290408	1.40648433431861	0.0240170742379128	0.0705686872669535	0.0782380050908248	0.0254894921929015	0.067027561183462	0.0465516130290408	0.414827069442548	0.0465516130290408	0.135712433158366	0.122937010379507	0.0401903612125603	0.145174368419795	0.0624277192528484	0	0.0465516130290408	0.381690235834244	0.0465516130290408	0.295809904983784	0.102626978693647	0.212022047241029	0.107217922396022	0.0465516130290408	0.216197254677912	0.155587909880141	0.0465516130290408	0	0.09868644550951	0.0720411052219423	0.0465516130290408	0.0443714857475675	0.0443714857475675	0.0443714857475675	1.25316718017735	0.0533712760842506	0.0352071022908712	0.0849649739763384	0.0533349089283276	0.693641325031649	1.08620430401095	0.67027561183462	0.0533349089283276	0.0407137299475099	0.0407137299475099	0.0804334136397906	0	0.0572535353751366	0.456119905305096	0.0572535353751365	0.0381639685033853	0.0381639685033853	0.0381639685033853	0.223279784514224	0.0466763729640422	0	0.029605933652853
"Udea_ommatias"	0.0446389372401287	0.0579245041627645	0.148253544678474	1.17638143208397	1.23430593624674	0.097352107836579	0.0317167569620713	0.0224621160315725	0.0579245041627645	0.191373524637332	0.0579245041627645	0.0482104808881658	0.110522850933188	0.0228477527807028	0.109851919361042	0.0221768212085563	0	0.0579245041627645	0.170186945808988	0.0579245041627645	0.172375531769569	0.0216730290376678	0.155839154418912	0.0453098688122753	0.0579245041627645	0.125411194183596	0.110118657800462	0.0579245041627645	0	0.122796248116213	0.0896412611248357	0.0579245041627645	0.0258563297654353	0.0258563297654353	0.0258563297654353	0.0266856380421253	2.61418096018661	0.0438084485264606	0.105722523206904	0.0246051674533712	0.246409124539514	1.35157176379784	0.224621160315725	0.0246051674533713	0.0144631442664497	0.0144631442664497	0.0661124310882691	0	0.0255280418713481	0.0963245735007456	0.0255280418713481	0.0280510477954042	0.0280510477954042	0.0280510477954041	0.126931959892793	0.0330355973401385	0	0.036838874434864
"Omiodes_antidoxa"	0.0588933877873967	0.0764214046517145	0.195595012727062	0.0394276036738145	0.115849008325529	1.64104437756591	0.0418447970003798	0.0296348925794695	0.0764214046517145	0.252484398050934	0.0764214046517145	0.0636054243650591	0.145815862155551	0.0301436738367255	0.144930683526753	0.0292584952079272	0	0.0764214046517145	0.224532357075723	0.0764214046517145	0.227419819225397	0.0285938282261667	0.205602918014867	0.0597785664161951	0.0764214046517145	0.165458466275837	0.145282598946827	0.0764214046517145	0	0.162008495413828	0.118266201652094	0.0764214046517145	0.0341129728838096	0.0341129728838096	0.0341129728838096	0.0352071022908712	0.0876168970529211	1.73846996990466	0.139482656667933	0.0324622797494058	0.325094391199191	1.78316610854001	0.296348925794695	0.0324622797494058	0.0190816273095177	0.0190816273095177	0.0872239637046911	0	0.0336798535613585	0.127083681005185	0.0336798535613585	0.0370085252426761	0.0370085252426761	0.0370085252426761	0.167464854648475	0.0435847796840482	0	0.0486025486241483
"Haliophyle_euclidias"	0.0473756224846714	0.061475689420311	0.157342544400627	0.0317167569620713	0.0931924463823823	0.103320486420691	0.669642053841149	0.0238392039576163	0.061475689420311	0.20310608668857	0.061475689420311	0.0511661272327285	0.117298690010776	0.0242484829900613	0.11658662554777	0.0235364185270551	0	0.061475689420311	0.180620619462637	0.061475689420311	0.182943381352912	0.0230017403027427	0.16539320612328	0.0480876869476776	0.061475689420311	0.133099794895044	0.116869716956065	0.061475689420311	0	1.00153115515268	0.73111774326146	0.061475689420311	0.0274415072029367	0.0274415072029367	0.0274415072029367	0.0283216579921128	0.0704816821379362	0.0464942188893109	2.2321401794705	0.0261136397171018	0.261515761411723	1.43443275314059	0.238392039576163	0.0261136397171018	0.0153498381698186	0.0153498381698186	0.0701655946675638	0	0.0270930929193956	0.102229956901079	0.0270930929193956	0.0297707771021905	0.0297707771021905	0.0297707771021905	0.13471379438923	0.0350609150868194	0	0.300459346545805
"Carposina_graminis"	0.117962477212327	0.0429223476686588	0.29630504960182	0.0221446507080341	0.0650669983766929	0.072138399443124	0.0235022757453916	0.0620701840482849	0.0429223476686588	1.59829367141128	0.0429223476686588	0.121504985139222	0.164046070495734	0.0800992187469149	0.139839144912861	0.0558922931640422	0	0.0429223476686588	0.34014196104976	0.0429223476686588	0.270394663665523	0.0874188066853391	0.192246382942998	0.1421694027952	0.0429223476686588	0.240984043627901	0.143825385913621	0.0429223476686588	0	0.0909926348137676	0.0664246234140504	0.0429223476686588	0.0405591995498284	0.0405591995498284	0.0405591995498284	0.0533349089283276	0.0492103349067425	0.0324622797494058	0.0783409191513054	1.20549490061002	0.621025479600469	1.00152144560204	0.620701840482849	0.205494900610021	0.0364514955417667	0.0364514955417667	0.0911655646225786	0	0.051021294157464	0.388528029712618	0.051021294157464	0.0346043489297396	0.0346043489297396	0.0346043489297396	0.444995659705083	0.0431476157740864	0	0.0272977904441303
"Eupithecia_orichloris"	0.2241320577075	0.0429847028363375	0.385356291684249	0.0221768212085563	0.0651615240448937	0.0722431980442646	0.0235364185270551	0.0578216395482326	0.0429847028363375	0.483019817467032	0.0429847028363375	0.361544387302755	0.146879272698447	0.0483066587075461	0.264883032150168	0.166310418159267	0	0.0429847028363375	0.442367907440275	0.0429847028363375	0.448935732006449	0.0558118118875635	0.407188951353317	0.106128298255779	0.0429847028363375	0.315423419251384	0.138090879978863	0.0429847028363375	0	0.0911248237854693	0.0665211213633925	0.0429847028363375	0.0673403598009674	0.0673403598009674	0.0673403598009674	0.0693641325031649	0.0492818249079028	0.0325094391199191	0.078454728423517	0.0621025479600469	1.84789353510297	1.00297639951454	0.578216395482326	0.0621025479600469	0.108463316190827	0.108463316190827	0.123528691454584	0	0.0663551861160413	0.24805249727806	0.0663551861160413	0.073294011243597	0.073294011243597	0.073294011243597	0.268370326153034	0.0414272639936589	0	0.0273374471356408
"Scotorythra_apicalis"	0.0865223845271631	0.112273421648815	0.287355635981733	0.0579245041627645	0.17019792581158	0.18869482630053	0.061475689420311	0.0435376816908256	0.112273421648815	0.370933868741495	0.112273421648815	0.093445006165951	0.214223303660624	0.0442851504514856	0.212922856045476	0.0429847028363375	0	0.112273421648815	0.329868524592729	0.112273421648815	0.33411059861509	0.0420082167767141	0.302058607947768	0.0878228321423113	0.112273421648815	0.243080956627464	0.213439867588549	0.112273421648815	0	0.238012480916611	0.173749111069126	0.112273421648815	0.0501165897922634	0.0501165897922634	0.0501165897922634	0.051724014476712	0.128721120361699	0.0849126718352384	0.20491896473437	0.0476914974096208	0.477607809292638	2.61971317180569	0.435376816908256	0.0476914974096208	0.0280335018497853	0.0280335018497853	0.12814384791183	0	0.0494802786889094	0.186703185674285	0.0494802786889094	0.0543705494305982	0.0543705494305982	0.0543705494305982	0.246028613619365	0.0640319602765647	0	0.0714037442749833
"Thyrocopa_complex"	0.242615317201186	0.0435376816908256	0.413750377675691	0.0224621160315725	0.0659997977223981	0.0731725742702952	0.0238392039576163	0.184793677652954	0.0435376816908256	0.536408997948141	0.0435376816908256	0.125699216409201	0.148001002172148	0.0655458133593423	0.140276828361038	0.0578216395482326	0	0.0435376816908256	0.474962762318122	0.0435376816908256	0.480929409902541	0.0605698176002173	0.197197123033187	0.250339491012296	0.0435376816908256	0.351698812251354	0.312782684032575	0.0435376816908256	0	0.0922971036280026	0.0673768856484419	0.0435376816908256	0.0721394114853812	0.0721394114853812	0.0721394114853812	0.0744750679816245	0.0499158134034944	0.0329276584216328	0.0794640131920543	0.068966871164761	0.642462661647028	1.0158792394526	1.84793677652954	0.068966871164761	0.0377097649227604	0.0377097649227604	0.0864833491599559	0	0.0712444143477184	0.269199189334299	0.0712444143477184	0.0354954821459737	0.0354954821459737	0.0354954821459737	0.364143407551901	0.0938348052097723	0	0.0276891310884008
"Udea_pyranthes"	0.117962477212327	0.0429223476686587	0.29630504960182	0.0221446507080341	0.0650669983766929	0.072138399443124	0.0235022757453916	0.0620701840482849	0.0429223476686587	1.59829367141128	0.0429223476686587	0.121504985139222	0.164046070495734	0.0800992187469149	0.139839144912861	0.0558922931640422	0	0.0429223476686587	0.34014196104976	0.0429223476686587	0.270394663665523	0.0874188066853391	0.192246382942998	0.1421694027952	0.0429223476686587	0.240984043627901	0.143825385913622	0.0429223476686587	0	0.0909926348137676	0.0664246234140504	0.0429223476686587	0.0405591995498284	0.0405591995498284	0.0405591995498284	0.0533349089283276	0.0492103349067425	0.0324622797494058	0.0783409191513054	0.205494900610021	0.621025479600469	1.00152144560204	0.620701840482849	1.20549490061002	0.0364514955417667	0.0364514955417667	0.0911655646225786	0	0.051021294157464	0.388528029712618	0.051021294157464	0.0346043489297396	0.0346043489297396	0.0346043489297396	0.444995659705083	0.0431476157740864	0	0.0272977904441303
"Eupithecia_rhodopyra"	0.131555773002228	0.0252301516648068	0.226187388597277	0.0130168298398048	0.0382469815046115	0.0424036162433727	0.0138148543528367	0.0339387884304843	0.0252301516648068	0.283511631991519	0.0252301516648068	2.16873257515597	0.0862117470186534	0.0283539083718206	0.155474823218577	0.0976169845717439	0	0.0252301516648068	0.259650728280162	0.0252301516648068	0.263505755742916	0.032759106977483	0.239002210576947	0.0622926968023049	0.0252301516648068	0.185139833038856	0.0810533425962892	0.0252301516648068	0	0.0534863096132102	0.0390450060176435	0.0252301516648068	0.0395258633614374	0.0395258633614374	0.0395258633614374	0.0407137299475098	0.0289262885328995	0.0190816273095177	0.0460495145094557	0.0364514955417667	1.08463316190827	0.588703538845491	0.339387884304843	0.0364514955417667	1.65061977254679	0.65061977254679	0.0725059710711691	0	0.0389476092420242	0.145596031011035	0.0389476092420242	0.0430203979038504	0.0430203979038504	0.0430203979038504	0.157521713176781	0.0243160027788867	0	0.0160458928839631
"Thyrocopa_sp._1"	0.131555773002228	0.0252301516648068	0.226187388597277	0.0130168298398048	0.0382469815046116	0.0424036162433727	0.0138148543528367	0.0339387884304843	0.0252301516648068	0.283511631991519	0.0252301516648068	2.16873257515597	0.0862117470186534	0.0283539083718206	0.155474823218577	0.0976169845717439	0	0.0252301516648068	0.259650728280162	0.0252301516648068	0.263505755742916	0.032759106977483	0.239002210576947	0.0622926968023049	0.0252301516648068	0.185139833038856	0.0810533425962892	0.0252301516648068	0	0.0534863096132102	0.0390450060176435	0.0252301516648068	0.0395258633614374	0.0395258633614374	0.0395258633614374	0.0407137299475099	0.0289262885328995	0.0190816273095177	0.0460495145094557	0.0364514955417667	1.08463316190827	0.588703538845491	0.339387884304843	0.0364514955417667	0.65061977254679	1.65061977254679	0.0725059710711691	0	0.0389476092420242	0.145596031011035	0.0389476092420242	0.0430203979038504	0.0430203979038504	0.0430203979038504	0.157521713176781	0.0243160027788867	0	0.0160458928839631
"Udea_constricta"	0.0945054182765431	0.0576647315603236	0.223426148999418	0.0297505939897211	0.0874153255500447	0.0969155152274346	0.0315745176004037	0.0389175071219802	0.0576647315603236	0.354532751310028	0.0576647315603236	0.120843285118615	0.806729622966408	0.0852526302881949	0.777064903832777	0.055587911154563	0	0.0576647315603236	0.25648097652262	0.0576647315603236	0.255748150986331	0.0350609630246457	0.220335880768262	0.124170137410175	0.0576647315603236	0.237422780125061	0.132304436551101	0.0576647315603236	0	0.122245546795517	0.0892392491607273	0.0576647315603236	0.0383622226479496	0.0383622226479496	0.0383622226479496	0.0402167068198953	0.0661124310882691	0.0436119818523456	0.105248392001346	0.0455827823112893	0.617643457272922	1.34551040307422	0.389175071219802	0.0455827823112893	0.0362529855355845	0.0362529855355845	1.47513835803976	0	0.0384721464783929	0.155826502331759	0.0384721464783929	0.0396604585382871	0.0396604585382871	0.0396604585382871	0.473625723823305	0.0396913309653303	0	0.0366736640386551
"Pararrhaptica_complex"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.73684210526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.26315789473684	0	0	0	0	0	0	0	0	0	0
"Eccoptocera_sp._1"	0.123839640417384	0.0445322508200184	0.318075196528536	0.0229752376842133	0.0675074885042318	0.074844119025241	0.024383783627456	0.0641199729129465	0.0445322508200184	0.396832287891387	0.0445322508200184	0.129825364140081	0.11760412636761	0.0384469437170383	0.138876850155009	0.0597196675044371	0	0.0445322508200184	1.59800960916563	0.0445322508200184	0.282977968466222	0.0981751234535113	0.202824743821898	0.102566916629985	0.0445322508200184	0.20681883495444	0.148838662647897	0.0445322508200184	0	0.094405526640376	0.0689160344474744	0.0445322508200184	0.0424466952699333	0.0424466952699333	0.0424466952699333	0.0572535353751365	0.0510560837426963	0.0336798535613585	0.0812792787581867	0.051021294157464	0.663551861160413	1.0390858524671	0.641199729129465	0.051021294157464	0.0389476092420242	0.0389476092420242	0.0769442929567859	0	1.23970144137484	0.436333882015606	0.239701441374845	0.0365084538879416	0.0365084538879416	0.0365084538879416	0.213594131761324	0.0446515987943691	0	0.0283216579921128
"Eupithecia_monticolans"	0.116381629487781	0.0420082167767141	0.633499868479301	0.0216730290376678	0.0636812458143819	0.0706020450028808	0.0230017403027427	0.0605698176002174	0.0420082167767141	0.755471168885647	0.0420082167767141	0.12133002584253	0.126829845530674	0.0497606657293146	0.132880991688923	0.0558118118875636	0	0.0420082167767141	0.727223136692676	0.0420082167767141	0.266201422293269	0.372483043521159	0.19031133981377	0.110330483329532	0.0420082167767141	0.20815051199381	0.140517855310865	0.0420082167767141	0	0.0890547357252832	0.0650099570794568	0.0420082167767141	0.0399302133439903	0.0399302133439903	0.0399302133439903	0.114029976326274	0.0481622867503729	0.0317709202512964	0.0766724676758089	0.0971320074281545	0.620131243195151	0.980191724789995	0.605698176002174	0.0971320074281545	0.0363990077527589	0.0363990077527589	0.0779132511658793	0	0.109083470503901	1.65548019342737	0.109083470503901	0.0342560411664785	0.0342560411664785	0.0342560411664785	0.276448142940637	0.0421553565932595	0	0.026716420717585
"Scotorythra_sp._3"	0.123839640417384	0.0445322508200184	0.318075196528536	0.0229752376842133	0.0675074885042318	0.0748441190252411	0.024383783627456	0.0641199729129465	0.0445322508200184	0.396832287891387	0.0445322508200184	0.129825364140081	0.11760412636761	0.0384469437170383	0.138876850155009	0.0597196675044371	0	0.0445322508200184	1.59800960916563	0.0445322508200184	0.282977968466222	0.0981751234535113	0.202824743821898	0.102566916629985	0.0445322508200184	0.20681883495444	0.148838662647897	0.0445322508200184	0	0.0944055266403759	0.0689160344474744	0.0445322508200184	0.0424466952699333	0.0424466952699333	0.0424466952699333	0.0572535353751365	0.0510560837426963	0.0336798535613585	0.0812792787581867	0.051021294157464	0.663551861160413	1.0390858524671	0.641199729129465	0.051021294157464	0.0389476092420242	0.0389476092420242	0.0769442929567859	0	0.239701441374845	0.436333882015606	1.23970144137484	0.0365084538879416	0.0365084538879416	0.0365084538879416	0.213594131761324	0.0446515987943691	0	0.0283216579921128
"Euphitecia_sp._1"	0.0979105440506136	0.0489334944875384	0.212022047241029	0.0252459430158637	0.0741794375034021	0.0822411672059468	0.0267936993919714	0.0319459339313763	0.0489334944875384	0.269144936120197	0.0489334944875384	0.143401326346168	0.11381053963068	0.0291826324586832	0.150592517291234	0.0659646101192373	0	0.0489334944875384	0.243389692586278	0.0489334944875384	0.246796703425466	0.0308304370498307	1.97450993114159	0.0611285663900595	0.0489334944875384	0.176026670996835	0.110793737560157	0.0489334944875384	0	0.103735882026726	0.0757271938795098	0.0489334944875384	0.0370195055138198	0.0370195055138198	0.0370195055138198	0.0381639685033853	0.0561020955908083	0.0370085252426761	0.0893123313065714	0.0346043489297396	0.73294011243597	1.14178153804256	0.319459339313763	0.0346043489297396	0.0430203979038504	0.0430203979038504	0.0793209170765742	0	0.0365084538879416	0.137024164665914	0.0365084538879416	1.35541178760549	0.355411787605486	0.355411787605486	0.162125735881573	0.0332381212680471	0	0.0311207646080177
"Fletcherana_leucoxyla"	0.0979105440506136	0.0489334944875384	0.212022047241029	0.0252459430158637	0.0741794375034021	0.0822411672059468	0.0267936993919714	0.0319459339313763	0.0489334944875384	0.269144936120197	0.0489334944875384	0.143401326346168	0.11381053963068	0.0291826324586832	0.150592517291234	0.0659646101192373	0	0.0489334944875384	0.243389692586278	0.0489334944875384	0.246796703425466	0.0308304370498307	1.97450993114159	0.0611285663900595	0.0489334944875384	0.176026670996835	0.110793737560157	0.0489334944875384	0	0.103735882026726	0.0757271938795098	0.0489334944875384	0.0370195055138198	0.0370195055138198	0.0370195055138198	0.0381639685033853	0.0561020955908083	0.0370085252426761	0.0893123313065714	0.0346043489297396	0.73294011243597	1.14178153804256	0.319459339313763	0.0346043489297396	0.0430203979038504	0.0430203979038504	0.0793209170765742	0	0.0365084538879416	0.137024164665914	0.0365084538879416	0.355411787605486	1.35541178760549	0.355411787605486	0.162125735881573	0.0332381212680471	0	0.0311207646080177
"Hyles_calida"	0.0979105440506136	0.0489334944875384	0.212022047241029	0.0252459430158637	0.0741794375034021	0.0822411672059468	0.0267936993919714	0.0319459339313763	0.0489334944875384	0.269144936120197	0.0489334944875384	0.143401326346168	0.11381053963068	0.0291826324586832	0.150592517291234	0.0659646101192373	0	0.0489334944875384	0.243389692586278	0.0489334944875384	0.246796703425466	0.0308304370498307	1.97450993114159	0.0611285663900595	0.0489334944875384	0.176026670996835	0.110793737560157	0.0489334944875384	0	0.103735882026726	0.0757271938795098	0.0489334944875384	0.0370195055138198	0.0370195055138198	0.0370195055138198	0.0381639685033853	0.0561020955908083	0.0370085252426761	0.0893123313065714	0.0346043489297396	0.73294011243597	1.14178153804256	0.319459339313763	0.0346043489297396	0.0430203979038504	0.0430203979038504	0.0793209170765742	0	0.0365084538879416	0.137024164665914	0.0365084538879416	0.355411787605486	0.355411787605486	1.35541178760549	0.162125735881573	0.0332381212680471	0	0.0311207646080177
