"Ageratina_dendroides"	"Axinaea_sp._JH2631"	"Baccharis_genistelloides"	"Baccharis_latifolia"	"Baccharis_sp."	"Begonia_parviflora"	"Boehmeria_sp."	"Cavendishia_sp."	"Clethra_revoluta"	"Erato_polymnioides"	"Ericaceae_sp._indet."	"Faramea_cf._uniflora"	"Fuchsia_lehmannii"	"Gaultheria_erecta"	"Heliocarpus_americanus"	"Hyptis_sp."	"Lichen_sp._indet."	"Melastomataceae_sp._indet."	"Miconia_sp."	"Monochaetum"	"Monochaetum_lineatum"	"Munnozia_hastifolia"	"Myrica_pubescens"	"Paullinia_grandifolia"	"Piper_carpunya"	"Piper_parareolatum"	"Piper_sp._Type_1"	"Piper_sp._Type_3"	"Piper_sp._Type_8"	"Pteridium"	"Pteridium_arachnoideum"	"Saurauia_sp._JH1604"	"Saurauia_sp."	"Sida_rhombifolia"	"Siparuna_aspera"	"Solanum_nutans"	"Solanum_sp."	"Stemodia_suffruticosa"	"Sticherus_sp."	"Tabebuia_chrysantha"	"Tapirira_guianensis"	"Tibouchina_laxa"	"Tibouchina_lepidota"	"Urticaceae_sp._indet."	"Viburnum_stipitatum"	"Pero_maculicosta"	"Bryoptera_sp._2166"	"Glena_sp._nr._juga"	"Glena_sp._2167"	"Iridopsis_scolancala"	"Iridopsis_sp._nr._subnigrata"	"Melanolophia_atigrada"	"Melanolophia_corza"	"Melanolophia_reducta_meridiana"	"Oenoptila_sp._nr._nigriceps"	"Physocleora_curvifera"	"Apiciopsis_sp._2168"	"Callipseustes_sp._2169"	"Mychonia_corticinaria"	"Mychonia_violacea"	"Cargolia_arana"	"Ischnopteris_brehmi"	"Rucana_bisecta"	"Bonatea_duciata"	"Bonatea_viridilinea"	"Nephodia_admirationis"	"Nephodia_sp._nr._astychiodes"	"Isochromodes_brumosa"	"Isochromodes_duplicata"	"Isochromodes_fraterna"	"Isochromodes_polvoreata"	"Isochromodes_sp._106"	"Mesedra_sp._nr._confinis"	"Mesedra_sp._180"	"Perusia_praecisaria"	"Certima_sp._97"	"Eustenophasma_fuscata"	"Microxydia_colorata"	"Microxydia_sp._nr._ruficomma"	"Nematocampa_sp._nr._falsa"	"Pantherodes_conglomerata"	"Phyllodonta_flabellaria"	"Phyllodonta_semicava"	"Prochoerodes_pilosa"	"Sabulodes_bolivaria"	"Sabulodes_thermidora"	"Sabulodes_sp._nr._carbina"	"Cyclophora_costinotata"	"Cyclophora_viator"	"Erateina_radiaria"	"Erateina_siliquata"	"Perizoma_emmelesiata"	"Eois_encina"	"Eois_mucosa"	"Eois_olivacea"	"Eois_tegularia"	"Eois_sp._nr._encina"	"Eois_sp._nr._odatis"	"Eupithecia_lachaumei"	"Eupithecia_sobria"	"Euphitecia_yangana"	"Euphitecia_sp._2170"	"Psaliodes_inundulata"	"Spargania_narangilla"
"Eustenophasma_fuscata"	0	0	0	0	0	0	4.73684210526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.42105263157895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.42105263157895	0	0	0	1.42105263157895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Microxydia_colorata"	0	0	0	0	0	0	0	0	0	0	0	4.73684210526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.26315789473684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Microxydia_sp._nr._ruficomma"	0	0	0	2.53402007130406	1.33124825147235	0	0	0	0	0	0	0	0	0	0.871573782486747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.392208202119036	0	0	0	0	1.15241422351025	0.760206021391219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.95832944771633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Nematocampa_sp._nr._falsa"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.73684210526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.42105263157895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.42105263157895	0	0	0	0	0	0	1.42105263157895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pantherodes_conglomerata"	0	0	0	0	0	0	4.73684210526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.42105263157895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.42105263157895	0	0	0	2.42105263157895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Phyllodonta_flabellaria"	0	0	0	0	0	0	0	0	0	0.291170340237431	0	0	0	0	0	0	0	0	0	0	0.48936191636543	0	3.66513950842287	0	0	0	0	0	0	0	0	0	0	0.291170340237431	0	0	0	0	0	0	0	0	0	0	0	0.54977092626343	0	0	0	0	0	0.54977092626343	0	0	0	0	0	0	0	0.220212862364444	0	0	0	0	1.29409040105525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.54977092626343	0	0	0	0	0	0	0.54977092626343	0	0	0	0	0	0	0	0	0	0	0	0.54977092626343	0	0	0
"Phyllodonta_semicava"	0	2.47486296589285	0	0	0	0	0	0	0.147950231909801	0	0	0	0	0	0	0	0	0	0.107575058107292	0	0	0	0	0.0555005076859277	0	0	0	0	0	0	0.931669209333615	0	0	0	0	0	0	0	0.572543464706247	0.16307556579322	0	0.102866684847158	0.180798416987045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0813592876441703	0.0897226084500212	0	0	0	0	0	1.90847821568749	0	0	0	0.597639211707177	0.0231450040906106	0	0	0	0	0	0	0	0	0	2.11368833465178	0	0.123334461524284	0	0	0	0	0	0.0231450040906106	0.0231450040906106	0	0	0	0	0	0	0	0	0	0.279500762800085	0	0
"Prochoerodes_pilosa"	0	0	0	0	0	0	0	0	0	0	4.73684210526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.42105263157895	0	0	1.42105263157895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.42105263157895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Sabulodes_bolivaria"	0	0.137038290582537	0	0	0	0	0	0	0.345480021011117	0	0	0	0	0	0	0	0	0	0.251199561199993	0	0	0	0	1.27609658889936	0	0	0	0	0	0	0.455804580954251	0	0	0	0	0	0	0	0.0815377828966098	1.52729615009935	0	0.240204993149361	0.422184136470577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18998286141176	0.209512132913609	0	0	0	0	0	0.271792609655366	0	0	0	1.39555311777774	0.0540461234586062	0	0	0	0	0	0	0	0	0	0.0616672307621419	0	2.83577019755413	0	0	0	0	0	0.0540461234586062	0.0540461234586062	0	0	0	0	0	0	0	0	0	0.136741374286275	0	0
"Sabulodes_thermidora"	0	0	4.73684210526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.26315789473684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Sabulodes_sp._nr._carbina"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.73684210526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.42105263157895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.42105263157895	0	0	0	0	0	0	2.42105263157895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Cyclophora_costinotata"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.73684210526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.26315789473684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Cyclophora_viator"	0	0	0	0	0	0	0	0	0	0.291170340237431	0	0	0	0	0	0	0	0	0	0	0.48936191636543	0	3.66513950842287	0	0	0	0	0	0	0	0	0	0	0.291170340237431	0	0	0	0	0	0	0	0	0	0	0	0.54977092626343	0	0	0	0	0	0.54977092626343	0	0	0	0	0	0	0	0.220212862364444	0	0	0	0	1.29409040105525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.54977092626343	0	0	0	0	0	0	1.54977092626343	0	0	0	0	0	0	0	0	0	0	0	0.54977092626343	0	0	0
"Erateina_radiaria"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.73684210526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.26315789473684	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Erateina_siliquata"	0	0.0514333424235791	0	0	0	0	0	0	0.559970174636201	0	0	0	0	0	0	0	0	0	0.0942804598111241	0	0	0	0	0.0486415111127456	0	0	0	0	0	0	0.171073011716649	0	0	0	0	0	0	0	0.0306028387420295	0.14292197092387	0	3.47946424159255	0.15845455430441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0713045494369846	1.03486603294462	0	0	0	0	0	0.102009462473432	0	0	0	0.523780332284023	0.782879454358325	0	0	0	0	0	0	0	0	0	0.0231450040906106	0	0.108092246917212	0	0	0	0	0	1.78287945435832	0.782879454358325	0	0	0	0	0	0	0	0	0	0.0513219035149946	0	0
"Perizoma_emmelesiata"	0	0.0514333424235791	0	0	0	0	0	0	0.559970174636201	0	0	0	0	0	0	0	0	0	0.0942804598111241	0	0	0	0	0.0486415111127456	0	0	0	0	0	0	0.171073011716649	0	0	0	0	0	0	0	0.0306028387420295	0.14292197092387	0	3.47946424159255	0.15845455430441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0713045494369846	1.03486603294462	0	0	0	0	0	0.102009462473432	0	0	0	0.523780332284023	0.782879454358325	0	0	0	0	0	0	0	0	0	0.0231450040906106	0	0.108092246917212	0	0	0	0	0	0.782879454358325	1.78287945435832	0	0	0	0	0	0	0	0	0	0.0513219035149947	0	0
"Eois_encina"	0	0	0	0	0	0	0	0	0	0	0	0	0.875991348233598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.98485940879596	0	0	0	0	0.875991348233598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.91997116077866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.34318673395818	0	0	0	0	0	0	0	0	0	0	0
"Eois_mucosa"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.73684210526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.26315789473684	0	0	0	0	0	0	0	0	0	0
"Eois_olivacea"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.73684210526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.26315789473684	0	0	0	0	0	0	0	0	0
"Eois_tegularia"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.73684210526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13157894736842	0	2.13157894736842	0	0	0	0	0	0
"Eois_sp._nr._encina"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.73684210526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.26315789473684	0	0	0	0	0	0	0
"Eois_sp._nr._odatis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.73684210526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.13157894736842	0	3.13157894736842	0	0	0	0	0	0
"Eupithecia_lachaumei"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.73684210526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.42105263157895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.42105263157895	0	0	0	1.42105263157895	0
"Eupithecia_sobria"	0	0	0	0	0	0	0	0	0	0	0	0	0	4.73684210526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.26315789473684	0	0	0	0
"Euphitecia_yangana"	0	0	0	0	0	0	0	0	0	0.291170340237431	0	0	0	0	0	0	0	0	0	0	0.48936191636543	0	3.66513950842287	0	0	0	0	0	0	0	0	0	0	0.291170340237431	0	0	0	0	0	0	0	0	0	0	0	0.54977092626343	0	0	0	0	0	0.54977092626343	0	0	0	0	0	0	0	0.220212862364444	0	0	0	0	1.29409040105525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.54977092626343	0	0	0	0	0	0	0.54977092626343	0	0	0	0	0	0	0	0	0	0	0	1.54977092626343	0	0	0
"Euphitecia_sp._2170"	0	0.62111280622241	0	0	0	0	0	0	0.328065940164437	0	0	0	0	0	0	0	0	0	0.238537730699391	0	0	0	0	0.123067236857648	0	0	0	0	0	0	2.06589020602976	0	0	0	0	0	0	0	0.369562119702334	0.361604967557039	0	0.228097348955532	0.400903749074607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.180406687083573	0.198951576588992	0	0	0	0	0	1.23187373234111	0	0	0	1.32520961499662	0.0513219035149947	0	0	0	0	0	0	0	0	0	0.279500762800085	0	0.273482748572551	0	0	0	0	0	0.0513219035149947	0.0513219035149947	0	0	0	0	0	0	0	0	0	1.61976706180893	0	0
"Psaliodes_inundulata"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.73684210526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.42105263157895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.42105263157895	0	0	0	2.42105263157895	0
"Spargania_narangilla"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.73684210526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.26315789473684
