"Nephrosperma_vanhoutteanum"	"Premna_serratifolia"	"Psidium_cattleianum"	"Deckenia_nobilis"	"Erythroxylum_sechellarum"	"Memecylon_eleagni"	"Ochna_kirkii"	"Alstonia_macrophylla"	"Apis_mellifera"	"Lasioglossum_mahense"	"Ornidia_obesa"	"Unidentified_sp1_M_PL_112"	"Rhynchium_brunneum"	"Xylocopa_caffra"	"Megachile_seychellensis"	"Lygistorrhina_sp1_M_PL_112"	"Hemipyrellia_germana"	"Phelsuma_sp1_M_PL_112"	"Neophyllomyza_approximatonervis"	"Hemipyrellia_sp1_M_PL_112"	"Chalcidoma_disjunctum"	"Unidentified_sp2_M_PL_112"	"Eagris_sabadius"	"Eristalinus_vicarians"	"Rhiparida_seychellensis"	"Simosyrphus_aegyptius"
"Ornidia_obesa"	1.21783254154884	0.534846632627449	0.800860068839903	0.937080513076537	0.340400594733269	0.249591027004576	0.259412505126385	0.396818222306204	0.618137831594493	0.695961583132409	1.76363654358313	0.121783254154884	0.060170246170588	0.221978563929098	0.181953500325472	0.198373387969869	0.406500143507547	0.262345331116364	0.262345331116364	0.060170246170588	0.0748773081013729	0.0765901338149854	0.0601702461705881	0.0601702461705881	0.0601702461705881	0.0778237515379155
"Unidentified_sp1_M_PL_112"	2.01237799336209	0.61212078650309	0.473851929984216	0.679716226804734	0.389581362325575	0.247519197010805	0.212069680533249	0.109604928739395	0.619263734862172	0.682884639022147	0.487133016619534	1.20123779933621	0.0688635884815977	0.148914251557134	0.270101387817807	0.288893605859464	0.388488580754078	0.303195233356919	0.303195233356919	0.0688635884815977	0.0742557591032415	0.0876558065232544	0.0688635884815977	0.0688635884815977	0.0688635884815977	0.0636209041599748
"Rhynchium_brunneum"	0.688635884815977	2.50422898524146	0.344265125742691	0.407411827792626	0.301165485220999	0.244791581189591	0.192189993706291	0.0541532215535292	0.614868554655442	0.672525552767329	0.240680984682352	0.0688635884815976	1.28172576083966	0.119624720745572	0.350589349321262	0.136625822656322	0.191943085284176	0.129975362650492	0.129975362650492	0.281725760839664	0.0734374743568773	0.0677622341747247	0.281725760839664	0.281725760839664	0.281725760839664	0.0576569981118873
"Xylocopa_caffra"	0.744571257785669	0.531665425535874	1.09551576528935	0.549372306241742	0.338375930614842	0.276833609712642	1.10061745631494	0.0998903537680941	0.57305283714183	0.903238074036313	0.443957127858196	0.0744571257785668	0.0598123603727858	1.52737807464657	0.134269486151353	0.150591710166906	0.354055809466911	0.156862971714828	0.156862971714828	0.0598123603727858	0.0830500829137927	0.0761345843883395	0.0598123603727858	0.0598123603727858	0.0598123603727858	0.330185236894483
"Megachile_seychellensis"	1.35050693908904	1.55817488587227	0.409058527863454	0.54356402729868	0.345373423773287	0.246155389100198	0.20212983711977	0.0818790751464622	0.617066144758807	0.677705095894738	0.363907000650943	0.135050693908904	0.175294674660631	0.134269486151353	1.31034536856954	0.212759714257893	0.290215833019127	0.216585298003705	0.216585298003705	0.175294674660631	0.0738466167300594	0.0777090203489896	0.175294674660631	0.175294674660631	0.175294674660631	0.060638951135931
"Lygistorrhina_sp1_M_PL_112"	1.44446802929732	0.607225878472544	0.456031866384898	0.599153432886184	1.03278559051798	0.279556035725708	0.228353247392083	0.0892680245864411	0.700962033724361	0.769468007941986	0.396746775939738	0.144446802929732	0.0683129113281612	0.150591710166906	0.212759714257893	1.37682356079628	0.316405553811941	0.234319817862659	0.234319817862659	0.0683129113281612	0.0838668107177123	0.232376757866546	0.0683129113281612	0.0683129113281612	0.0683129113281612	0.0685059742176248
"Hemipyrellia_germana"	1.29496193584693	0.568720252693855	0.851581206533097	0.996428945571384	0.361959299066376	0.265398458714866	0.275841963784389	0.121950043052264	0.657286560928811	0.740039150064128	0.542000191343396	0.129496193584693	0.0639810284280586	0.236037206311274	0.193477222012752	0.210937035874627	1.43224515259636	0.278960535420401	0.2789605354204	0.0639810284280587	0.0796195376144599	0.0814408422899346	0.0639810284280587	0.0639810284280587	0.0639810284280587	0.0827525891353168
"Phelsuma_sp1_M_PL_112"	1.5159761667846	0.577668278446629	0.501936305594572	1.17663100963412	0.367654227485332	0.257205929289528	0.221714789026017	0.118055399002364	0.643312464426905	0.70982690113471	0.524690662232728	0.15159761667846	0.0649876813252458	0.156862971714828	0.216585298003706	0.234319817862659	0.418440803130601	1.32809226812358	0.328092268123578	0.0649876813252458	0.0771617787868585	0.0827222011841997	0.0649876813252458	0.0649876813252458	0.0649876813252458	0.0665144367078052
"Neophyllomyza_approximatonervis"	1.5159761667846	0.577668278446629	0.501936305594572	1.17663100963412	0.367654227485332	0.257205929289528	0.221714789026017	0.118055399002364	0.643312464426905	0.70982690113471	0.524690662232728	0.15159761667846	0.0649876813252458	0.156862971714828	0.216585298003706	0.23431981786266	0.418440803130601	0.328092268123578	1.32809226812358	0.0649876813252458	0.0771617787868585	0.0827222011841997	0.0649876813252458	0.0649876813252458	0.0649876813252458	0.0665144367078052
"Hemipyrellia_sp1_M_PL_112"	0.688635884815977	2.50422898524146	0.344265125742691	0.407411827792626	0.301165485220999	0.244791581189591	0.192189993706291	0.0541532215535292	0.614868554655442	0.672525552767329	0.240680984682352	0.0688635884815977	0.281725760839664	0.119624720745572	0.350589349321262	0.136625822656322	0.191943085284176	0.129975362650492	0.129975362650492	1.28172576083966	0.0734374743568773	0.0677622341747248	0.281725760839664	0.281725760839664	0.281725760839664	0.0576569981118873
"Chalcidoma_disjunctum"	0.742557591032414	0.652777549838909	0.469639195942571	0.533785323136503	0.415457165920814	1.58335200024097	0.271883701859742	0.0673895772912357	0.880779549604731	0.962344660162654	0.299509232405492	0.0742557591032414	0.0734374743568773	0.166100165827585	0.147693233460119	0.167733621435425	0.23885861284338	0.154323557573717	0.154323557573717	0.0734374743568773	1.47500560007229	0.0934778623321832	0.0734374743568773	0.0734374743568774	0.0734374743568773	0.0815651105579227
"Unidentified_sp2_M_PL_112"	0.876558065232544	0.602330970441998	0.438211802785579	0.518590638967633	1.67598981871039	0.31159287444061	0.244636814250916	0.0689311204334869	0.78266033258655	0.856051376861825	0.306360535259942	0.0876558065232544	0.0677622341747247	0.152269168776679	0.155418040697979	0.464753515733093	0.244322526869804	0.165444402368399	0.165444402368399	0.0677622341747247	0.0934778623321832	1.37709770920984	0.0677622341747247	0.0677622341747248	0.0677622341747247	0.0733910442752748
"Eagris_sabadius"	0.688635884815977	2.50422898524146	0.344265125742691	0.407411827792626	0.301165485220999	0.244791581189591	0.192189993706291	0.0541532215535293	0.614868554655442	0.67252555276733	0.240680984682352	0.0688635884815977	0.281725760839664	0.119624720745572	0.350589349321262	0.136625822656322	0.191943085284176	0.129975362650492	0.129975362650492	0.281725760839664	0.0734374743568773	0.0677622341747248	1.28172576083966	0.281725760839664	0.281725760839664	0.0576569981118873
"Eristalinus_vicarians"	0.688635884815977	2.50422898524146	0.344265125742691	0.407411827792626	0.301165485220999	0.244791581189591	0.192189993706291	0.0541532215535292	0.614868554655442	0.672525552767329	0.240680984682352	0.0688635884815976	0.281725760839664	0.119624720745572	0.350589349321262	0.136625822656322	0.191943085284176	0.129975362650492	0.129975362650492	0.281725760839664	0.0734374743568773	0.0677622341747248	0.281725760839664	1.28172576083966	0.281725760839664	0.0576569981118873
"Rhiparida_seychellensis"	0.688635884815977	2.50422898524146	0.344265125742691	0.407411827792626	0.301165485220999	0.244791581189591	0.192189993706291	0.0541532215535293	0.614868554655442	0.672525552767329	0.240680984682352	0.0688635884815977	0.281725760839664	0.119624720745572	0.350589349321262	0.136625822656322	0.191943085284176	0.129975362650492	0.129975362650492	0.281725760839664	0.0734374743568773	0.0677622341747248	0.281725760839664	0.281725760839664	1.28172576083966	0.0576569981118873
"Simosyrphus_aegyptius"	0.636209041599748	0.512506649883443	0.640160522168556	0.46271979503757	0.326182419001221	0.271883701859742	1.81713859932876	0.0700413763841239	0.460870920351035	1.00601250014966	0.311295006151662	0.0636209041599748	0.0576569981118873	0.660370473788967	0.121277902271862	0.13701194843525	0.24825776740595	0.13302887341561	0.13302887341561	0.0576569981118873	0.0815651105579227	0.0733910442752748	0.0576569981118873	0.0576569981118873	0.0576569981118873	1.54514157979863
