"Nephrosperma_vanhoutteanum"	"Paragenipa_wrightii"	"Erythroxylum_sechellarum"	"Roscheria_melanochaetes"	"Memecylon_eleagni"	"Dillenia_ferruginea"	"Nepenthes_pervillei"	"Apis_mellifera"	"Lasioglossum_mahense"	"Hemipyrellia_germana"	"Unidentified_sp5_M_PL_119"	"Unidentified_sp2_M_PL_119"	"Parasarcophaga_hirticeps"	"Phelsuma_sp1_M_PL_119"	"Hemipyrellia_sp1_M_PL_119"	"Lygistorrhina_sp1_M_PL_119"	"Ornidia_obesa"	"Unidentified_sp1_M_PL_119"	"Unidentified_sp4_M_PL_119"	"Cratopus_aurostriatus"	"Dichaetomyia_fasciculifera"	"Nectarinia_dussumieri"	"Rhiparida_seychellensis"	"Unidentified_sp3_M_PL_119"
"Unidentified_sp5_M_PL_119"	0.847114539182004	2.04750865023189	0.555714316685316	0.435983077928728	0.215578937732783	0.37427906267044	0.260663520832002	0.957447711682951	0.77622440060235	0.239872603267802	1.46068944630217	0.0847114539182004	0.158677869190557	0.0847114539182004	0.143360746105401	0.0847114539182004	0.184241366104206	0.184740030921557	0.130794923378618	0.0847114539182004	0.0586492921872005	0.460689446302174	0.084212789100849	0.0847114539182004
"Unidentified_sp2_M_PL_119"	2.62618607912134	0.376495350747558	0.546537399489549	0.30686949821205	0.174228304523952	0.313820946330493	0.39270452683821	0.686780093162208	0.537767643202069	0.237370968498737	0.0847114539182005	1.26261860791213	0.186735250446716	0.262618607912134	0.350977126450732	0.262618607912134	0.16898644483248	0.360995339820253	0.0920608494636151	0.262618607912134	0.0883585185385972	0.0847114539182005	0.0706097129243609	0.262618607912134
"Parasarcophaga_hirticeps"	0.933676252233581	0.352617487090127	1.16057377799467	0.287407403861131	0.25707075175943	0.504240183521721	1.2412562488025	0.696967940600147	0.467832061016017	0.508418535564693	0.0793389345952787	0.0933676252233581	1.4881859360196	0.093367625223358	0.37265028120392	0.0933676252233581	0.322357321331428	0.302270905262399	0.0862222211583394	0.093367625223358	0.279282655980562	0.0793389345952787	0.113454041292387	0.093367625223358
"Phelsuma_sp1_M_PL_119"	2.62618607912134	0.376495350747558	0.546537399489549	0.30686949821205	0.174228304523952	0.313820946330493	0.39270452683821	0.686780093162208	0.537767643202069	0.237370968498737	0.0847114539182005	0.262618607912134	0.186735250446716	1.26261860791213	0.350977126450732	0.262618607912134	0.16898644483248	0.360995339820253	0.092060849463615	0.262618607912134	0.0883585185385972	0.0847114539182005	0.0706097129243609	0.262618607912134
"Hemipyrellia_sp1_M_PL_119"	1.75488563225366	0.31857943578978	0.568966345948456	0.259664060677971	0.232940150231341	0.400756085103291	1.20105039525866	0.622475283504524	0.42748209675218	0.465229525685542	0.0716803730527005	0.175488563225366	0.37265028120392	0.175488563225366	1.44572490215856	0.175488563225366	0.192584061418963	0.277902505496088	0.0778992182033914	0.175488563225366	0.270236338933198	0.0716803730527005	0.0901701191482405	0.175488563225366
"Lygistorrhina_sp1_M_PL_119"	2.62618607912134	0.376495350747558	0.546537399489549	0.30686949821205	0.174228304523952	0.313820946330493	0.39270452683821	0.686780093162208	0.537767643202069	0.237370968498737	0.0847114539182005	0.262618607912134	0.186735250446716	0.262618607912134	0.350977126450732	1.26261860791213	0.16898644483248	0.360995339820253	0.0920608494636151	0.262618607912134	0.0883585185385972	0.0847114539182005	0.0706097129243609	0.262618607912134
"Ornidia_obesa"	0.844932224162399	0.409425258009347	1.19036934627058	0.333709628103508	0.284532892925102	1.19346902689123	0.48040372890099	0.887563609094923	0.4909932762281	0.504661171869546	0.092120683052103	0.0844932224162398	0.322357321331428	0.0844932224162398	0.192584061418963	0.0844932224162398	1.48279701337923	0.298759704744945	0.100112888431052	0.0844932224162398	0.108090839002723	0.092120683052103	0.268530531050527	0.0844932224162398
"Unidentified_sp1_M_PL_119"	1.80497669910127	0.410533402047905	1.13814483153576	0.33461284139521	0.198358906052041	0.417305044748923	0.43291038038205	0.761272750257832	0.578117607465906	0.280559978377887	0.0923700154607787	0.180497669910127	0.302270905262399	0.180497669910127	0.277902505496088	0.180497669910127	0.298759704744945	1.38536373958656	0.100383852418563	0.180497669910127	0.0974048355859613	0.0923700154607787	0.0938936350685077	0.180497669910127
"Unidentified_sp4_M_PL_119"	0.920608494636151	0.581310770571637	0.603926974297284	1.70668480615085	0.234282133243847	0.406750762171528	0.283278164191856	1.04051395150933	0.843568070061001	0.260683468391493	0.130794923378618	0.0920608494636151	0.172444442316679	0.0920608494636151	0.155798436406783	0.0920608494636151	0.200225776862105	0.200767704837126	1.51200544184526	0.0920608494636151	0.0637375869431677	0.130794923378618	0.0915189214885939	0.0920608494636151
"Cratopus_aurostriatus"	2.62618607912134	0.376495350747558	0.546537399489549	0.30686949821205	0.174228304523952	0.313820946330493	0.39270452683821	0.686780093162208	0.537767643202069	0.237370968498737	0.0847114539182005	0.262618607912134	0.186735250446716	0.262618607912134	0.350977126450732	0.262618607912134	0.16898644483248	0.360995339820253	0.092060849463615	1.26261860791213	0.0883585185385973	0.0847114539182005	0.0706097129243609	0.262618607912134
"Dichaetomyia_fasciculifera"	0.883585185385973	0.260663520832002	0.591395292407363	0.212458623143892	0.29165199593873	0.487691223876089	2.00939626367911	0.55817047384684	0.317196550302291	0.693088082872348	0.0586492921872005	0.0883585185385973	0.558565311961125	0.0883585185385973	0.540472677866397	0.0883585185385973	0.216181678005445	0.194809671171923	0.0637375869431677	0.0883585185385973	1.4521141593278	0.0586492921872005	0.10973052537212	0.0883585185385972
"Nectarinia_dussumieri"	0.847114539182005	2.04750865023189	0.555714316685316	0.435983077928728	0.215578937732783	0.37427906267044	0.260663520832002	0.957447711682952	0.77622440060235	0.239872603267802	0.460689446302174	0.0847114539182005	0.158677869190557	0.0847114539182005	0.143360746105401	0.0847114539182005	0.184241366104206	0.184740030921557	0.130794923378618	0.0847114539182005	0.0586492921872005	1.46068944630217	0.084212789100849	0.0847114539182004
"Rhiparida_seychellensis"	0.706097129243609	0.37427906267044	0.650986428959191	0.305063071628646	0.346576278270074	1.86614891061511	0.487691223876089	0.939361810836391	0.363518980726458	0.685573355482053	0.084212789100849	0.0706097129243609	0.226908082584774	0.0706097129243609	0.180340238296481	0.0706097129243609	0.537061062101054	0.187787270137015	0.0915189214885939	0.0706097129243609	0.10973052537212	0.084212789100849	1.4198835048884	0.0706097129243609
"Unidentified_sp3_M_PL_119"	2.62618607912134	0.376495350747558	0.546537399489549	0.30686949821205	0.174228304523952	0.313820946330493	0.39270452683821	0.686780093162208	0.537767643202069	0.237370968498737	0.0847114539182005	0.262618607912134	0.186735250446716	0.262618607912134	0.350977126450732	0.262618607912134	0.16898644483248	0.360995339820253	0.092060849463615	0.262618607912134	0.0883585185385972	0.0847114539182005	0.0706097129243609	1.26261860791213
