"Diplopterys_pubipetala"	"Byrsonima_gardnerana"	"Banisteriopsis_muricata"	"Heteropterys_sp1_M_PL_059"	"Heteropterys_sp2_M_PL_059"	"Dicella_bracteosa"	"Carolus_chasei"	"Stigmaphyllon_paralias"	"Banisteriopsis_stellaris"	"Banisteriopsis_schizoptera"	"Stigmaphyllon_auriculatum"	"Stigmaphyllon_ciliatum"	"Janusia_anisandra"	"Centris_aenea"	"Centris_fuscata"	"Centris_caxiensis"	"Centris_tarsata"	"Centris_flavifrons"	"Centris_trigonoides"	"Centris_obsoleta"	"Epicharis_sp1_M_PL_059"	"Apis_mellifera"	"Centris_sp1_M_PL_059"	"Centris_sp2_M_PL_059"	"Xylocopa_sp1_M_PL_059"	"Xylocopa_grisescens"
"Stigmaphyllon_auriculatum"	0.512266277685246	0.375554262253199	0.641191890057816	0.465145547418916	0.386604785726016	0.329349277351007	0.249791750383449	0.131587932925244	0.249791750383449	0.249791750383449	1.28078321985218	0.211145459892802	0.180153990424068	0.950357293348985	0.950357293348985	0.773752888437564	0.539622861098043	0.618780765303232	0.201351223200834	0.0480893917543362	0.201351223200834	0.205355488454185	0.0512266277685246	0.0480893917543362	0.100418265838964	0.0480893917543362
"Stigmaphyllon_ciliatum"	0.511299604241783	0.375444308512278	0.64000200055259	0.464570628385538	0.375250012428092	0.329613341457125	0.239580714025194	0.142863296064932	0.239580714025194	0.239580714025194	0.28152727985707	1.23289592349686	0.190949357664988	1.03179047158007	1.03179047158007	0.540348404002293	0.534289573333948	0.70025376891502	0.199640736328322	0.0480001500414442	0.199640736328322	0.20369318691179	0.0511299604241783	0.0480001500414443	0.100264345734817	0.0480001500414443
"Janusia_anisandra"	0.497773931157568	0.363255685928581	0.622996034493571	0.45113963439167	0.405372668079881	0.317555982811628	0.269954373538122	0.143347748391482	0.269954373538122	0.269954373538122	0.240205320565424	0.190949357664988	1.22069841063769	1.03528929393848	1.03528929393848	0.547288476671512	0.859451802735597	0.370234738793934	0.199374647610679	0.0467247025870178	0.199374647610679	0.203109791630903	0.0497773931157568	0.0467247025870178	0.0974779114560806	0.0467247025870178
"Centris_aenea"	0.544071875292117	0.397155066106709	0.680944671782181	0.493157265339536	0.441071500082885	0.347258955699956	0.293225049267014	0.184071587008612	0.293225049267014	0.293225049267014	0.292417628722765	0.238105493441554	0.238912913985803	1.82940590617331	0.82940590617331	0.603468169791227	0.609348077524346	0.42026371670066	0.217667423131372	0.0510708503836635	0.217667423131372	0.221760490696681	0.0544071875292117	0.0510708503836636	0.106551042734361	0.0510708503836636
"Centris_fuscata"	0.544071875292117	0.397155066106709	0.680944671782181	0.493157265339536	0.441071500082885	0.347258955699956	0.293225049267014	0.184071587008612	0.293225049267014	0.293225049267014	0.292417628722765	0.238105493441554	0.238912913985803	0.829405906173309	1.82940590617331	0.603468169791227	0.609348077524346	0.42026371670066	0.217667423131372	0.0510708503836636	0.217667423131372	0.221760490696681	0.0544071875292117	0.0510708503836636	0.106551042734361	0.0510708503836636
"Centris_caxiensis"	0.572406997795149	0.417649026084401	0.716401731748324	0.518744782798946	0.467410117355319	0.365063427814058	0.311583177175791	0.108624270562421	0.311583177175791	0.311583177175791	0.309501155375026	0.162104521200688	0.164186543001454	0.784508620728595	0.784508620728595	1.63774037971486	0.617358582655919	0.415957504964299	0.229425204242633	0.0537301298811243	0.229425204242633	0.233713770090412	0.0572406997795149	0.0537301298811243	0.112088917946006	0.0537301298811243
"Centris_tarsata"	0.571102686607658	0.416542154215185	0.714764104747542	0.517484250626494	0.469099226767167	0.364002031305514	0.313397813259712	0.109682653954382	0.313397813259712	0.313397813259712	0.215849144439217	0.160286872000185	0.257835540820679	0.79215250078165	0.79215250078165	0.617358582655919	1.6461431874033	0.393588362578462	0.229247312439519	0.0536073078560656	0.229247312439519	0.233511657376316	0.0571102686607658	0.0536073078560656	0.111824286051546	0.0536073078560656
"Centris_flavifrons"	0.616188263555044	0.457170896160843	0.771450658277605	0.562254230606054	0.368690374594537	0.404193226790506	0.212152281549953	0.108067812865884	0.212152281549953	0.212152281549953	0.353589008744704	0.300108758106437	0.158672030911686	0.780489759586939	0.780489759586939	0.594225007091855	0.562269089397802	1.49365179631541	0.230134274831661	0.0578587993708204	0.230134274831661	0.235456308312606	0.0616188263555043	0.0578587993708204	0.121112400314001	0.0578587993708204
"Centris_trigonoides"	0.740404127225836	0.313821457813808	0.927159179720432	0.678519856512962	0.621987543938388	0.252931868499726	0.201151656662602	0.0979503404091176	0.201151656662602	0.201151656662602	0.201351223200834	0.149730552246241	0.149530985708009	0.707419125176961	0.707419125176961	0.573563010606583	0.573118281098798	0.402734980955406	1.29988066213712	0.0695369384790324	0.299880662137117	0.27062039695148	0.0740404127225836	0.0695369384790324	0.145870422336741	0.0695369384790324
"Centris_obsoleta"	0.469455993613559	0.30203846492608	1.76745060315097	0.448107535174623	0.3751320347546	0.240604144087804	0.188531224654065	0.0919275306905944	0.188531224654065	0.188531224654065	0.192357567017345	0.144000450124333	0.140174107761054	0.663921054987626	0.663921054987626	0.537301298811243	0.536073078560656	0.405011595595743	0.27814775391613	1.13255879523632	0.278147753916129	0.273041425947897	0.0469455993613559	0.132558795236323	0.182970892943468	0.132558795236323
"Epicharis_sp1_M_PL_059"	0.740404127225836	0.313821457813809	0.927159179720432	0.678519856512962	0.621987543938388	0.252931868499725	0.201151656662602	0.0979503404091176	0.201151656662602	0.201151656662602	0.201351223200834	0.149730552246241	0.149530985708009	0.70741912517696	0.70741912517696	0.573563010606583	0.573118281098798	0.402734980955406	0.299880662137117	0.0695369384790324	1.29988066213712	0.27062039695148	0.0740404127225836	0.0695369384790324	0.145870422336741	0.0695369384790324
"Apis_mellifera"	0.739817577109613	0.551454816541582	0.910138086492988	0.432275918800433	0.620256325799412	0.257895611363857	0.20491794199352	0.0997922208135065	0.20491794199352	0.20491794199352	0.205355488454185	0.152769890183843	0.152332343723178	0.720721594764213	0.720721594764213	0.584284425226029	0.583779143440791	0.41204853954706	0.27062039695148	0.0682603564869741	0.27062039695148	1.30470757856767	0.0739817577109613	0.0682603564869741	0.116891397352023	0.0682603564869741
"Centris_sp1_M_PL_059"	1.49028799748275	0.322889334808653	0.625941324818079	0.432604624602553	0.400705133989349	0.256305752868788	0.200848809148834	0.097932937552581	0.200848809148834	0.200848809148834	0.204906511074098	0.153389881272535	0.14933217934727	0.707293437879752	0.707293437879752	0.572406997795149	0.571102686607658	0.431331784488531	0.296161650890334	0.0469455993613559	0.296161650890334	0.295927030843845	1.14902879974827	0.0469455993613559	0.0956136196291431	0.0469455993613559
"Centris_sp2_M_PL_059"	0.469455993613559	0.30203846492608	1.76745060315097	0.448107535174623	0.3751320347546	0.240604144087804	0.188531224654065	0.0919275306905944	0.188531224654065	0.188531224654065	0.192357567017345	0.144000450124333	0.140174107761054	0.663921054987626	0.663921054987626	0.537301298811243	0.536073078560656	0.405011595595743	0.27814775391613	0.132558795236323	0.278147753916129	0.273041425947897	0.0469455993613559	1.13255879523632	0.182970892943468	0.132558795236323
"Xylocopa_sp1_M_PL_059"	0.478068098145715	0.303758589209535	1.21980595295645	0.920194118674361	0.3805413891713	0.251157460401124	0.196656880259824	0.0958959384609252	0.196656880259824	0.196656880259824	0.200836531677928	0.150396518602226	0.146216867184121	0.692581777773349	0.692581777773349	0.560444589730028	0.559121430257731	0.423893401099005	0.291740844673481	0.0914854464717339	0.291740844673481	0.233782794704046	0.0478068098145715	0.0914854464717339	1.1950072848226	0.0914854464717339
"Xylocopa_grisescens"	0.469455993613559	0.30203846492608	1.76745060315097	0.448107535174623	0.3751320347546	0.240604144087804	0.188531224654065	0.0919275306905944	0.188531224654065	0.188531224654065	0.192357567017345	0.144000450124333	0.140174107761054	0.663921054987626	0.663921054987626	0.537301298811243	0.536073078560656	0.405011595595743	0.27814775391613	0.132558795236323	0.278147753916129	0.273041425947897	0.0469455993613559	0.132558795236323	0.182970892943468	1.13255879523632
