"Alseis_blackiana"	"Capparis_frondosa"	"Chrysophyllum_panamense"	"Clytostoma_binatum"	"Connarus_panamensis"	"Cordia_bicolor"	"Cupania_rufescens"	"Cupania_sylvatica"	"Desmopsis_panamensis"	"Doliocarpus_major"	"Faramea_occidentalis"	"Garcinia_intermedia"	"Guatteria_dumetorum"	"Gustavia_superba"	"Heisteria_concinna"	"Hirtella_triandra"	"Hybanthus_prunifolius"	"Inga_marginata"	"Inga_vera"	"Lacistema_aggregatum"	"Licania_platypus"	"Mouriri_myrtilloides"	"Myrcia_fosteri"	"Nectandra_cissiflora"	"Ouratea_lucens"	"Paullinia_bracteosa"	"Paullinia_fibrigera"	"Prioria_copaifera"	"Psychotria_horizontalis"	"Psychotria_limonensis"	"Psychotria_marginata"	"Pterocarpus_rohrii"	"Sorocea_affinis"	"Swartzia_simplex"	"Talisia_princeps"	"Tetragastris_panamensis"	"Trichilia_tuberculata"	"Gymnelia_jansonis"	"arct_unknown"	"Quenyalia_amisena"	"Trichaea_pilicornis"	"Scotura_nervosa"	"gele_unknown"	"Anisodes_urcearia"	"Edula_antithesis"	"geom_species_1"	"Drephalys_alcomon"	"Entheus_sp."	"hesp_unknown"	"Telemiades_antiope"	"Udranomia_sp."	"lima_unknown"	"lyca_unknown"	"lyma_unknown"	"Tarchon_felderi"	"Nagara_vitrea"	"noct_unknown"	"Bardaxima_perses"	"Calledema_plusia"	"Elasmia_mandela"	"Gonodonta_fulvangula"	"noto_unknown"	"Strophocerus_sp."	"Zunacetha_annulata"	"nymp_unknown"	"Pyrrhogyra_otolatis"	"oeco_unknown"	"Homoeopteryx_malecena"	"Itaballia_sp."	"Perrhybris_pyrrha"	"psyc_unknown"	"Cosmopterosis_thetysalis"	"Desmia_sp."	"Spilorula_perspicata"	"satu_unknown"	"Periphoba_arcaei"	"Xylophanes_amadis"	"Xylophanes_sp."	"thyr_unknown"	"tort_unknown"	"ypon_unknown"	"unkn_unknown"
"Nectandra_cissiflora"	0.0933136042692898	0	0.0387999367177307	0.0566145141518746	0.0224523395054348	0.0146487537752528	0.0387999367177307	0.0652099776768583	0.0703931824620816	0.0933136042692898	0	0.0652099776768583	0	0.483479655479472	0.170899983475658	0	0.17492953300244	0.131942143266506	0	0.285388187276005	0.0246197542441224	0.0995943483399353	0.228773673124131	1.22877367312413	0.584493332874501	0.398847971107471	0.0566145141518746	0	0.0304601273929897	0.00702864812928757	0.0136386620439781	0.127826855163411	0	0.228773673124131	0	0.0146487537752528	0.413668578419146	0.0498940877898552	2.03354376110339	0	0.0117144135488126	0.0314873159404392	0.061174298175403	0.0448174567529709	0.0314873159404392	0.00855152189063321	0	0.087026337986305	0.0110788894098551	0	0.0876739999311752	0	0.122762412379272	0.038452496282023	0.122330300391384	0.0293444899545862	0.0813819654180713	0.0876739999311751	0	0.0293444899545862	0	0.263371721165607	0	0.277268203485878	0.0383480565490232	0.119654391332241	0.156429294360181	0	0	0	0.0296869822349638	0	0.0117144135488126	0.087026337986305	0.0876739999311751	0	0.00548282293073815	0.00306869895989507	0	0.215555203987393	0.0314873159404391	0.440335110070136
"Ouratea_lucens"	0.185373699772232	0	0.0180098522734297	0.112468509080988	0.0176835504767487	0.0186200603118492	0.0180098522734297	0.0302686592830752	0.0336837207474397	0.185373699772232	0	0.0302686592830752	0	0.224417818919146	0.217231311853069	0	0.297604123759375	0.103918148480647	0	0.209884064560072	0.0312942190115112	0.060976534179545	0.0974155554790835	0.0974155554790835	2.23231081951969	0.29555675141538	0.112468509080988	0	0.0387179290379114	0.00893412873791316	0.0173361306857939	0.253936575030455	0	0.0974155554790835	0	0.0186200603118492	0.197943840441745	0.0392967788372193	0.865916048702964	0	0.0148902145631886	0.0535687422766876	0.0769503256848331	0.0274394403807952	0.0535687422766876	0.0108698566311277	0	0.0403952074054462	0.01408239855518	0	0.334846622927954	0	0.0679189475075381	0.0488770451669405	0.243017302304145	0.0136208966773838	0.103444779510273	0.334846622927954	0	0.0136208966773838	0	0.161249057052575	0	0.525959435796196	0.0761809725091364	0.088667025424614	0.0748527127720883	0	0	0	0.0233815834081455	0	0.0148902145631886	0.0403952074054462	0.334846622927954	0	0.00696922722682406	0.00390062940430362	0	0.100054734852387	0.0535687422766876	0.87475507062991
"Paullinia_bracteosa"	0.0726910843095105	0	0.02479249973039	0.0441025770420304	0.0252980562504016	0.0271866208859235	0.02479249973039	0.0416680667737647	0.0465019460892777	0.0726910843095105	0	0.0416680667737647	0	0.308935277789931	0.317173264801026	0	0.438136205332034	0.148665120681373	0	0.177051900744521	0.0456917998082748	0.0858797047951479	0.13294932370249	0.13294932370249	0.59111350283076	1.79124651663325	0.0441025770420304	0	0.0565309478386568	0.0130444674655062	0.0253119917277377	0.0995768278212473	0	0.13294932370249	0	0.0271866208859235	0.27327069553699	0.0562179027786703	1.18177176624436	0	0.021740779109177	0.0788645169597662	0.112314169113075	0.0386458671578166	0.0788645169597662	0.0158707687496992	0	0.0556083500021875	0.0205613099137237	0	0.0886670254246141	0	0.0949355586491316	0.0713639845802309	0.0952950242249336	0.0187506300481941	0.151036782699575	0.088667025424614	0	0.0187506300481941	0	0.227104108236058	0	0.776269481954586	0.0298730483463742	0.537373954989975	0.103337657976173	0	0	0	0.0334496521533088	0	0.021740779109177	0.0556083500021875	0.088667025424614	0	0.0101755706109582	0.00569519813874099	0	0.137736109613278	0.0788645169597662	0.343020043660237
"Paullinia_fibrigera"	0.50259063354904	0	0.00999959820659007	0.304927933697082	0.00772753201361326	0.00693491557312898	0.00999959820659007	0.0168060474060337	0.0184116211328416	0.50259063354904	0	0.0168060474060337	0	0.124603355181402	0.0809063334012089	0	0.102928432143815	0.0454111757837026	0	0.361542447848957	0.0116553202909731	0.0296096735196017	0.0566145141518746	0.0566145141518746	0.674811054485931	0.132307731126091	1.30492793369708	0	0.0144202308986855	0.00332745584489141	0.00645672466453851	0.688480319930192	0	0.0566145141518746	0	0.00693491557312898	0.10819668715102	0.017172293363585	0.503240125794441	0	0.00554575974148569	0.0185271177858867	0.0287446323372198	0.0133243530838208	0.0185271177858867	0.00404840461128455	0	0.0224286039326523	0.00524489413093788	0	0.10122165817289	0	0.0345617691603126	0.018203925015272	0.658875666173194	0.00756272133271518	0.0385273087396054	0.10122165817289	0	0.00756272133271518	0	0.0783011366407246	0	0.177645020311876	0.206544095979058	0.0396923193378274	0.0409147136285369	0	0	0	0.0102175145513331	0	0.00554575974148569	0.0224286039326523	0.10122165817289	0	0.00259564156176339	0.00145276304952116	0	0.0555533233699448	0.0185271177858867	2.37166170653286
"Prioria_copaifera"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.26315789473684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.73684210526316	0	0	0	0	0	0
"Psychotria_horizontalis"	0.00475356448680985	0	0.00351685645892282	0.0028840461797371	0.00309238781328667	0.164416133288127	0.00351685645892282	0.00591068312424004	0.00652742297448409	0.00475356448680985	0	0.00591068312424004	0	0.0438229722254612	0.254670984639187	0	0.0473637423178737	0.0181725506064747	0	0.00897607165833504	0.276329635778364	0.0336394072048588	0.00609202547859794	0.00609202547859794	0.0464615148454937	0.0339185687031941	0.0028840461797371	0	2.42124786193948	0.558700856230795	1.08412485895568	0.00651173217371212	0	0.00609202547859794	0	0.164416133288127	0.0383586831586966	0.00687197291841482	0.0541513375875372	0	0.931168093717992	0.00852547361721727	0.0126142975036741	0.0151377332421865	0.00852547361721727	0.679752708414134	0	0.00788813500058301	0.124348336100264	0	0.00696922722682406	0	0.0127195275971636	0.0573009715438171	0.0062317276902425	0.00265980740590802	0.913422962711815	0.00696922722682406	0	0.00265980740590802	0	0.0889575434972932	0	0.0829712429988166	0.00195351965211364	0.0101755706109582	0.0145053843877424	0	0	0	0.00408882388645682	0	0.931168093717992	0.00788813500058301	0.00696922722682406	0	0.435824615149106	0.243928093265028	0	0.0195380914384601	0.00852547361721726	0.0224314702868441
"Psychotria_limonensis"	0.00274220226548965	0	0.00202877898802467	0.00166372792244571	0.00178391455315214	0.0948472024386749	0.00202877898802467	0.00340971258491541	0.00376549305644362	0.00274220226548965	0	0.00340971258491541	0	0.0252802826280364	0.146912775238426	0	0.0273228567418269	0.0104832509543262	0	0.00517805198708949	0.159407062922143	0.0194056605107296	0.00351432406464379	0.00351432406464379	0.0268023862137395	0.0195667011982593	0.00166372792244571	0	1.39675214057699	1.82593285387066	1.34875371957974	0.00375644145957486	0	0.00351432406464379	0	0.0948472024386749	0.022128082652681	0.00396425456256032	0.031238436130167	0	1.37655475645109	0.00491811421352884	0.00727684567825222	0.00873254722982833	0.00491811421352884	0.554884972209299	0	0.00455045087304655	0.0717331783149642	0	0.00402035793206093	0	0.00733755006157662	0.0330553744286458	0.00359491447681314	0.00153437066321193	0.526928902437083	0.00402035793206092	0	0.00153437066321193	0	0.0513171911283739	0	0.0478638569337134	0.00112693243787246	0.00587001035947779	0.00836776234765248	0	0	0	0.00235873146472339	0	1.37655475645109	0.00455045087304655	0.00402035793206092	0	0.251415385303858	0.303469586905441	0	0.0112709943779148	0.00491811421352884	0.0129401060634666
"Psychotria_marginata"	0.0026605379346992	0	0.00196836080499572	0.00161418116613463	0.00173078857116172	0.0920225992312536	0.00196836080499572	0.00330816942016087	0.0036533545484931	0.0026605379346992	0	0.00330816942016087	0	0.0245274215466372	0.142537629894335	0	0.0265091666507693	0.0101710538255923	0	0.00502384667712915	0.154659830640762	0.0188277489908176	0.00340966551099452	0.00340966551099452	0.0260041960286908	0.0189839937958033	0.00161418116613463	0	1.3551560736946	0.674376859789869	2.5625055680562	0.00364457251328658	0	0.00340966551099452	0	0.0920225992312536	0.0214690958652187	0.00384619682480382	0.0303081378755068	0	1.12396143298312	0.00477164999713848	0.00706013710789675	0.00847248704586793	0.00477164999713848	0.820491846077674	0	0.00441493587839469	0.069596923788343	0	0.00390062940430362	0	0.00711903368043249	0.0320709667262253	0.00348785589521526	0.00148867623907239	0.511236662395853	0.00390062940430362	0	0.00148867623907239	0	0.0497889362201621	0	0.0464384442664084	0.00109337175398597	0.00569519813874099	0.00811856566331801	0	0	0	0.00228848711075827	0	1.12396143298311	0.00441493587839469	0.00390062940430362	0	0.243928093265028	0.576563752812646	0	0.0109353378055318	0.00477164999713848	0.0125547424032693
"Pterocarpus_rohrii"	0.581463561036382	0	0.00752585098712281	0.229493439976731	0.00581585912065422	0.00521932383015653	0.00752585098712281	0.0126484890539879	0.013856868467556	0.581463561036382	0	0.0126484890539879	0	0.0937783963132399	0.0608913474834115	0	0.0774655167786672	0.0341771474250791	0	0.272102391697868	0.00877197282379248	0.0222846944529252	0.0426089517211369	0.0426089517211369	0.50787315006091	0.0995768278212472	0.229493439976731	0	0.0108528869561869	0.00250429430638324	0.00485943001771544	2.16638843977587	0	0.0426089517211369	0	0.00521932383015653	0.0814304863031684	0.0129241313792316	0.378746237521217	0	0.00417382384397207	0.0139437930201601	0.0216336511908029	0.0100281125038163	0.0139437930201601	0.00304689140609961	0	0.0168801113363832	0.00394738777070662	0	0.0761809725091364	0	0.0260117175888557	0.0137005531837676	1.1732337368655	0.00569182007429456	0.0289962435008696	0.0761809725091364	0	0.00569182007429456	0	0.05893063644218	0	0.133698367059438	0.64991653193276	0.0298730483463742	0.0307930410390133	0	0	0	0.0076898581706428	0	0.00417382384397207	0.0168801113363832	0.0761809725091364	0	0.00195351965211364	0.00109337175398597	0	0.0418102832617934	0.0139437930201601	1.78494897759679
"Sorocea_affinis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.26315789473684	0	0	0	0	0	0	2.36842105263158	0	0	0	0	0	0	0	0	0	0	0	2.36842105263158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Swartzia_simplex"	0.0933136042692898	0	0.0387999367177307	0.0566145141518746	0.0224523395054348	0.0146487537752528	0.0387999367177307	0.0652099776768583	0.0703931824620816	0.0933136042692898	0	0.0652099776768583	0	0.483479655479472	0.170899983475658	0	0.17492953300244	0.131942143266506	0	0.285388187276005	0.0246197542441224	0.0995943483399353	0.228773673124131	0.228773673124131	0.584493332874501	0.398847971107471	0.0566145141518746	0	0.0304601273929897	0.00702864812928757	0.0136386620439781	0.127826855163411	0	1.22877367312413	0	0.0146487537752528	0.413668578419146	0.0498940877898552	2.03354376110339	0	0.0117144135488126	0.0314873159404392	0.061174298175403	0.0448174567529709	0.0314873159404392	0.00855152189063321	0	0.087026337986305	0.0110788894098551	0	0.0876739999311752	0	0.122762412379272	0.038452496282023	0.122330300391384	0.0293444899545862	0.0813819654180713	0.0876739999311751	0	0.0293444899545862	0	0.263371721165607	0	0.277268203485878	0.0383480565490232	0.119654391332241	0.156429294360181	0	0	0	0.0296869822349638	0	0.0117144135488126	0.087026337986305	0.0876739999311751	0	0.00548282293073815	0.00306869895989507	0	0.215555203987393	0.0314873159404391	0.440335110070136
"Talisia_princeps"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.26315789473684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.73684210526316	0	0	0
"Tetragastris_panamensis"	0.0114303191880428	0	0.00845655759495029	0.00693491557312897	0.00743588939566526	0.395351506929552	0.00845655759495029	0.0142127018402526	0.0156957012533953	0.0114303191880428	0	0.0142127018402526	0	0.10537577889091	0.612376386275265	0	0.113889838695937	0.0436973253374897	0	0.0215836693483818	0.664456314167315	0.0808885969076501	0.0146487537752528	0.0146487537752528	0.111720361871095	0.0815598626577706	0.00693491557312897	0	0.822080666440634	0.18969440487735	0.368090396925014	0.0156579714904696	0	0.0146487537752528	0	1.39535150692955	0.0922364666248911	0.0165241986570339	0.130211144668914	0	0.31615734146225	0.0205001709652686	0.0303320691662037	0.0363998686084425	0.0205001709652686	0.230794859267442	0	0.0189676402003638	0.299005341375292	0	0.0167580542806643	0	0.0305851031915357	0.137784686911935	0.0149846787163794	0.00639571582811366	2.19639726071973	0.0167580542806643	0	0.00639571582811366	0	0.213905400711341	0	0.199510870955199	0.00469739144714087	0.0244679587973312	0.0348793361186563	0	0	0	0.00983189820093517	0	0.31615734146225	0.0189676402003638	0.0167580542806643	0	0.147974519959314	0.0828203393081282	0	0.0469808755275016	0.0205001709652686	0.0539382322354476
"Trichilia_tuberculata"	0.0445831912509847	0	0.0335019591272329	0.027049171787755	0.0791177178490748	0.0230591166562228	0.0335019591272329	0.0563058136592149	0.30264267309908	0.0445831912509847	0	0.0563058136592149	0	0.417462424605451	0.269019652864205	0	0.215412478803499	0.464938687606909	0	0.130466316392542	0.0387548179096181	0.244177303027336	0.103417144604787	0.103417144604787	0.296915760662617	0.204953021652743	0.027049171787755	0	0.0479483539483708	0.0110640413263405	0.0214690958652187	0.0610728647273763	0	0.103417144604787	0	0.0230591166562228	1.77849274561928	0.175817150775722	0.919263507598103	0	0.0184400688772342	0.0387742461846298	0.143385450896184	0.109879786362301	0.0387742461846298	0.013461250280381	0	0.0751432364289811	0.0174396680593281	0	0.0445373640993925	0	0.504772072475894	0.0605294218944461	0.0584467315440991	0.0253376161466467	0.128106203645682	0.0445373640993925	0	0.0253376161466467	0	0.645713312450067	0	0.205326938674291	0.0183218594182129	0.0614859064958228	0.67253927355351	0	0	0	0.104611204711554	0	0.0184400688772342	0.0751432364289811	0.0445373640993925	0	0.00863070371070674	0.00483054656967421	0	0.186121995151294	0.0387742461846298	0.210382447238094
"Gymnelia_jansonis"	0.0141519238602586	0	0.00767079894644956	0.00858614668179251	1.09117651982406	0.00826209932851695	0.00767079894644956	0.0128920990696631	0.0598369294656868	0.0141519238602586	0	0.0128920990696631	0	0.0955845690899529	0.0963899496422123	0	0.544714986011619	1.96790152390434	0	0.0335331905767201	0.0138858812243982	0.0537770182578672	0.0249470438949276	0.0249470438949276	0.117890336511658	0.0843268541680055	0.00858614668179251	0	0.017179932296037	0.00396425456256032	0.00769239364960764	0.0193861970688474	0	0.0249470438949276	0	0.00826209932851695	0.351634301551444	2.42483671072013	0.221751501288245	0	0.00660709093760053	0.0980486974820914	0.540826540360568	0.0241996582160402	0.0980486974820914	0.00482317638444839	0	0.0172052224361915	0.00624864655097921	0	0.0176835504767487	0	0.521895560727552	0.0216877386694978	0.018552590594887	0.0058014445813484	0.0459005518250942	0.0176835504767487	0	0.0058014445813484	0	0.142210337170804	0	0.16271804287874	0.00581585912065422	0.0252980562504016	0.132970954368193	0	0	0	0.442777842878477	0	0.00660709093760053	0.0172052224361915	0.0176835504767487	0	0.00309238781328667	0.00173078857116172	0	0.0426155497024975	0.0980486974820914	0.0667811408583862
"arct_unknown"	0.103681782521433	0	0.0431110407974785	0.0629050157243051	0.0249470438949276	0.0162763930836143	0.0431110407974785	0.0724555307520648	0.0782146471800907	0.103681782521433	0	0.0724555307520648	0	0.537199617199413	0.189888870528509	0	0.194366147780489	0.146602381407229	0	0.317097985862228	0.0273552824934694	0.110660387044373	0.254192970137923	0.254192970137923	0.649437036527223	0.443164412341634	0.0629050157243051	0	0.0338445859922108	0.00780960903254174	0.0151540689377534	0.142029839070456	0	0.254192970137923	0	0.0162763930836143	0.459631753799052	0.0554378753220613	2.25949306789265	0	0.0130160150542362	0.034985906600488	0.0679714424171144	0.0497971741699677	0.034985906600488	0.00950169098959246	0	0.0966959310958944	0.0123098771220612	0	0.0974155554790835	0	0.136402680421413	0.0427249958689144	0.135922555990427	0.0326049888384291	0.0904244060200793	0.0974155554790835	0	0.0326049888384291	0	0.292635245739563	0	0.308075781650976	0.0426089517211369	0.13294932370249	0.173810327066868	0	0	0	0.0329855358166265	0	0.0130160150542362	0.0966959310958944	0.0974155554790835	0	0.00609202547859794	0.00340966551099452	0	0.239505782208214	0.0349859066004879	0.489261233411262
"Quenyalia_amisena"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.73684210526316	0	0	0	0	0	0	3.13157894736842	0	0	0	0	0	0	0	0	0	0	0	2.13157894736842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Trichaea_pilicornis"	0.00304689140609961	0	0.00225419887558296	0.00184858658049523	0.00198212728128016	0.105385780487417	0.00225419887558296	0.0037885695387949	0.00418388117382624	0.00304689140609961	0	0.0037885695387949	0	0.0280892029200404	0.163236416931584	0	0.030358729713141	0.011648056615918	0	0.0057533910967661	0.177118958802381	0.0215618450119218	0.00390480451627087	0.00390480451627087	0.0297804291263772	0.021740779109177	0.00184858658049523	0	1.55194682286332	0.917703170967396	1.49861524397749	0.00417382384397207	0	0.00390480451627087	0	0.105385780487417	0.0245867585029789	0.00440472729173369	0.0347093734779633	0	2.02950528494566	0.00546457134836538	0.00808538408694692	0.00970283025536482	0.00546457134836538	0.616538858010332	0	0.00505605652560728	0.0797035314610714	0	0.00446706436895658	0	0.0081528334017518	0.0367281938096065	0.00399434941868127	0.0017048562924577	0.585476558263425	0.00446706436895658	0	0.0017048562924577	0	0.0570191012537488	0	0.0531820632596815	0.00125214715319162	0.0065222337327531	0.00929751371961387	0	0	0	0.00262081273858154	0	1.02950528494566	0.00505605652560728	0.00446706436895658	0	0.279350428115398	0.337188429894935	0	0.012523327086572	0.00546457134836537	0.014377895626074
"Scotura_nervosa"	0.0305369067141506	0	0.00814919883366396	0.0185271177858867	0.0882438277338823	0.0205001709652686	0.00814919883366396	0.0136961324935529	0.0263925541256724	0.0305369067141506	0	0.0136961324935529	0	0.101545831716089	0.23916566098143	0	2.52593776836746	0.518568666683061	0	0.0500144337263259	0.0344540688491909	0.0487537268335676	0.0314873159404392	0.0314873159404392	0.321412453660125	0.236593550879299	0.0185271177858867	0	0.0426273680860863	0.00983622842705767	0.0190865999885539	0.0418313790604803	0	0.0314873159404392	0	0.0205001709652686	0.155096984738519	0.196097394964183	0.279887252803904	0	0.0163937140450961	1.45466879830614	0.571346748309831	0.0219391770751054	0.454668798306142	0.0119674112529202	0	0.0182782497088959	0.0155043309821359	0	0.0482118680490188	0	0.151574771569856	0.0538122737208217	0.0400326297608796	0.00616325962209879	0.113889838695937	0.0482118680490188	0	0.00616325962209879	0	0.12892652207099	0	0.627671005339772	0.0125494137181441	0.0709780652637896	0.058650120279272	0	0	0	0.116677950003689	0	0.0163937140450961	0.0182782497088959	0.0482118680490188	0	0.00767292625549554	0.00429448499742463	0	0.0452733268536886	0.454668798306142	0.144099805001341
"gele_unknown"	0.0236888480539292	0	0.00863872478996946	0.0143723161686099	0.243371943162256	0.0151660345831019	0.00863872478996946	0.014518865193226	0.0487992500949199	0.0236888480539292	0	0.014518865193226	0	0.107645734466566	0.176934850527831	0	1.58707430086064	1.43018574006461	0	0.0449594652563114	0.0254891337531124	0.0563741892802148	0.0305871490877015	0.0305871490877015	0.230850977054499	0.168471253669613	0.0143723161686099	0	0.0315357437591852	0.00727684567825222	0.0141202742157935	0.0324504767862043	0	0.0305871490877015	0	0.0151660345831019	0.286770901792369	0.540826540360568	0.271885769668458	0	0.0121280761304204	0.285673374154916	1.60746516566945	0.0253683851760966	0.285673374154916	0.00885349557520687	0	0.0193762322039819	0.0114701101889006	0	0.0346276465581749	0	0.386315244417821	0.039810341368762	0.0310551062843975	0.00653348933695169	0.0842557476838993	0.0346276465581749	0	0.00653348933695169	0	0.149078411652124	0	0.410652738182736	0.0097351430358613	0.0505413761008837	0.108442777988711	0	0	0	0.321791791514538	0	0.0121280761304204	0.0193762322039819	0.0346276465581749	0	0.00567643387665334	0.00317706169855354	0	0.0479929154998303	0.285673374154916	0.11178468131141
"Anisodes_urcearia"	0.0219615663833578	0	0.0413909538480497	0.0133243530838208	0.0217796923944362	0.0363998686084426	0.0413909538480497	0.0695646283160499	0.074792123490306	0.0219615663833578	0	0.0695646283160499	0	0.515765895496343	0.424659806502316	0	0.121884317083919	0.127989303453724	0	0.0581418098367917	0.0611762497620883	1.95369636093194	0.0448174567529709	0.0448174567529709	0.164636642284771	0.11593760147345	0.0133243530838208	0	0.0756886662109323	0.0174650944596567	0.0338899481834717	0.0300843375114491	0	0.0448174567529709	0	0.0363998686084426	0.439519145449206	0.0483993164320805	0.398377393359741	0	0.0291084907660945	0.0219391770751054	0.0507367703521933	1.87916336241938	0.0219391770751054	0.021249198259249	0	0.0928378611893417	0.0275293123929398	0	0.0246954963427157	0	0.127689401003159	0.0955484564630212	0.0287907109984567	0.0313040827422225	0.202221492269125	0.0246954963427157	0	0.0313040827422225	0	1.16644148779781	0	0.176964410322877	0.00902530125343472	0.0347812804420349	0.166204718867347	0	0	0	0.0287975932770879	0	0.0291084907660944	0.0928378611893417	0.0246954963427157	0	0.0136239599179678	0.00762523834128114	0	0.229949743600276	0.0219391770751054	0.103633857318606
"Edula_antithesis"	0.0305369067141506	0	0.00814919883366395	0.0185271177858867	0.0882438277338823	0.0205001709652686	0.00814919883366395	0.0136961324935529	0.0263925541256724	0.0305369067141506	0	0.0136961324935529	0	0.101545831716088	0.23916566098143	0	2.52593776836746	0.518568666683061	0	0.0500144337263259	0.0344540688491909	0.0487537268335676	0.0314873159404391	0.0314873159404391	0.321412453660125	0.236593550879299	0.0185271177858867	0	0.0426273680860863	0.00983622842705767	0.0190865999885539	0.0418313790604803	0	0.0314873159404391	0	0.0205001709652686	0.155096984738519	0.196097394964183	0.279887252803904	0	0.0163937140450961	0.454668798306142	0.571346748309831	0.0219391770751054	1.45466879830614	0.0119674112529202	0	0.0182782497088959	0.0155043309821359	0	0.0482118680490188	0	0.151574771569856	0.0538122737208217	0.0400326297608796	0.00616325962209879	0.113889838695937	0.0482118680490188	0	0.00616325962209879	0	0.12892652207099	0	0.627671005339772	0.0125494137181441	0.0709780652637895	0.058650120279272	0	0	0	0.116677950003689	0	0.0163937140450961	0.0182782497088959	0.0482118680490188	0	0.00767292625549554	0.00429448499742463	0	0.0452733268536886	0.454668798306142	0.144099805001341
"geom_species_1"	0.00333634608967907	0	0.00246834776876335	0.00202420230564228	0.00217042937300177	0.115397429633721	0.00246834776876335	0.00414848364498041	0.00458134988533974	0.00333634608967907	0	0.00414848364498041	0	0.0307576771974443	0.178743876540085	0	0.0332428090358894	0.0127546219944302	0	0.00629996325095888	0.193945259888607	0.0236102202880544	0.00427576094531661	0.00427576094531661	0.0326095698933831	0.0238061531245488	0.00202420230564228	0	1.69938177103534	0.554884972209299	1.64098369215535	0.00457033710914942	0	0.00427576094531661	0	0.115397429633721	0.0269225005607619	0.00482317638444839	0.0380067639583698	0	0.924808287015499	0.00598370562646009	0.00885349557520687	0.0106245991296245	0.00598370562646009	1.67511004952131	0	0.00553638189553997	0.0872753669498732	0	0.00489143548400746	0	0.00892735257491822	0.0402173722215191	0.00437381261345599	0.00186681764024119	0.641096831298451	0.00489143548400746	0	0.00186681764024119	0	0.0624359158728549	0	0.0582343592693512	0.00137110113274482	0.00714184593736465	0.0101807775229772	0	0	0	0.00286978994874679	0	0.924808287015498	0.00553638189553997	0.00489143548400746	0	0.305888718786361	0.369221330734954	0	0.0137130431597964	0.00598370562646008	0.015743795710551
"Drephalys_alcomon"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.73684210526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.42105263157895	0	0	0	0	0	0	0	0	0	0	0	1.42105263157895	0	0	0	1.42105263157895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Entheus_sp."	0.0369674438266792	0	0.149494826508064	0.0224286039326523	0.0154847001925724	0.0189676402003637	0.149494826508064	0.25125180925725	0.051147917233172	0.0369674438266792	0	0.25125180925725	0	1.86283054382026	0.221286359682732	0	0.101545831716089	0.0909965097736352	0	0.109454941918957	0.0318783868913676	0.206306358198537	0.087026337986305	0.087026337986305	0.242371244432677	0.166825050006563	0.0224286039326523	0	0.0394406750029151	0.00910090174609309	0.0176597435135788	0.0506403340091496	0	0.087026337986305	0	0.0189676402003637	0.300572945715925	0.034410444872383	0.773567448767155	0	0.0151681695768218	0.0182782497088959	0.0387524644079638	0.0928378611893417	0.0182782497088959	0.0110727637910799	0	1.33530949788765	0.0143452741011154	0	0.0363556866649016	0	0.088103127485151	0.0497894309286148	0.0484627996467561	0.113063314165762	0.10537577889091	0.0363556866649016	0	0.113063314165762	0	0.545565702791687	0	0.154470882304381	0.0151921002027449	0.0500475150019688	0.113662038295938	0	0	0	0.0204742146990679	0	0.0151681695768218	0.335309497887648	0.0363556866649016	0	0.00709932150052471	0.00397344229055522	0	0.830526813933687	0.0182782497088959	0.174444697253963
