"Geissomeria_schottiana"	"Justicia_scheidweileri"	"Ruellia_brevifolia"	"Passiflora_speciosa"	"Mendoncia_velloziana"	"Fridericia_speciosa"	"Corymborkis_flava"	"Heliconia_simulans"	"Mutisia_speciosa"	"Lantana_camara"	"Rubus_rosaefolius"	"Passiflora_kermesina"	"Hyptis_asperrima"	"Ruellia_subsessilis"	"Thalurania_glucopis"	"Phaethornis_squalidus"	"Phaethornis_ruber"	"Calliphlox_amethystina"	"Chlorostilbon_aureoventris"	"Phaethornis_pretrei"	"Amazilia_fimbriata"	"Amazilia_lactea"
"Rubus_rosaefolius"	0.638512143940125	0.425713215187185	0.426966502040663	0.157769162565533	0.36704664742692	0.312688338103936	0.239104279413378	0.425713215187185	0.15983737804049	0.317606540606023	1.31760654060602	0.15983737804049	0.154919175538402	0.15983737804049	0.48047410924961	1.57769162565533	1.77597086711655	0.163520130423462	0.271117056159482	0.243022136521421	0.114932185909223	0.110113994228076
"Passiflora_kermesina"	0.652541742174954	0.435833479148272	0.430671256875318	0.101728562679249	0.457677967765786	0.201619471667434	0.154172933922223	0.435833479148272	0.217946193401731	0.319674756080979	0.319674756080979	1.21794619340173	0.0998909089881852	0.217946193401731	0.516260991410191	1.01728562679249	2.42162437113034	0.105436750544913	0.174814570809914	0.246658890654087	0.117457513591492	0.137303390329736
"Hyptis_asperrima"	0.30660085768853	0.204042780973675	0.207807913307715	0.10497372104431	0.135711040999131	1.09916267707927	0.546952452076491	0.204042780973675	0.0499454544940926	0.154919175538402	0.154919175538402	0.0499454544940926	1.99418895603496	0.0499454544940926	0.21832713526788	1.0497372104431	0.554949494378806	1.22713383333951	1.47326243677394	0.11753052837625	0.0551881543839353	0.0407133122997393
"Ruellia_subsessilis"	0.652541742174954	0.435833479148272	0.430671256875318	0.101728562679249	0.457677967765786	0.201619471667434	0.154172933922223	0.435833479148272	0.217946193401731	0.319674756080979	0.319674756080979	0.217946193401731	0.0998909089881852	1.21794619340173	0.516260991410191	1.01728562679249	2.42162437113034	0.105436750544913	0.174814570809914	0.246658890654087	0.117457513591492	0.137303390329736
"Thalurania_glucopis"	0.905302642165487	0.636375965129183	0.3625047036303	0.111171806772257	0.719457751173871	0.220335374406197	0.168484476415488	0.636375965129183	0.129065247852548	0.240237054624805	0.240237054624805	0.129065247852548	0.10916356763394	0.129065247852548	1.76061738001946	1.11171806772257	1.43405830947275	0.115224217757132	0.191042232144102	0.271705886678878	0.162954475589788	0.215837325352161
"Phaethornis_squalidus"	0.693869495228107	0.461769945806776	0.470290830228896	0.237566402724243	0.30712814120895	0.470841338378264	0.360039583227259	0.461769945806776	0.113031736310276	0.350598139034519	0.350598139034519	0.113031736310276	0.233274935654022	0.113031736310276	0.49409691898781	2.37566402724243	1.25590818122529	0.246226122557789	0.408243935010056	0.265983758209728	0.124896509141059	0.092138442362685
"Phaethornis_ruber"	0.725046380194393	0.484259421275858	0.478523618750354	0.113031736310276	0.508531075295317	0.224021635186038	0.171303259913581	0.484259421275858	0.242162437113034	0.35519417342331	0.35519417342331	0.242162437113034	0.110989898875761	0.242162437113034	0.573623323789101	1.13031736310276	2.69069374570038	0.117151945049904	0.194238412011015	0.274065434060097	0.130508348434991	0.152559322588595
"Calliphlox_amethystina"	0.323623025122192	0.215371028414171	0.219345197061687	0.110801755151005	0.143245579812556	1.33793558849052	0.458819682793048	0.215371028414171	0.0527183752724567	0.163520130423462	0.163520130423462	0.0527183752724567	1.22713383333951	0.0527183752724567	0.230448435514264	1.10801755151005	0.585759725249519	1.95359090154994	1.16005975880681	0.124055703640501	0.0582521445219945	0.0429736739437669
"Chlorostilbon_aureoventris"	0.357712214185652	0.238057373749552	0.242450165844346	0.122473180503017	0.158334511296623	1.10464813835231	0.756630210710264	0.238057373749552	0.0582715236033046	0.180744704106321	0.180744704106321	0.0582715236033046	0.98217495784929	0.0582715236033046	0.254722976192135	1.22473180503017	0.647461373370051	0.773373172537873	2.11385676735749	0.137123248306721	0.0643881985534173	0.047500353388987
"Phaethornis_pretrei"	1.24059771834559	0.365289785526916	0.917353238968109	0.119692691194378	0.336434375797998	0.237223219570628	0.181398152932402	0.365289785526916	0.123329445327044	0.243022136521421	0.243022136521421	0.123329445327044	0.11753052837625	0.123329445327044	0.543411773357755	1.19692691194378	1.37032717030049	0.124055703640501	0.205684872460082	1.49851356099264	0.223307589302206	0.100930312739399
"Amazilia_fimbriata"	1.76312676637379	0.376523399849254	0.430841202190431	0.112406858226953	0.361803481674384	0.222783166994824	0.170356236925029	0.376523399849254	0.117457513591492	0.229864371818445	0.229864371818445	0.117457513591492	0.110376308767871	0.117457513591492	0.651817902359151	1.12406858226953	1.30508348434991	0.116504289043989	0.193164595660252	0.446615178604412	1.31736281794728	0.108541044502315
"Amazilia_lactea"	0.603005802790641	0.414481581273097	0.311065269921612	0.0829245981264165	1.68706436047491	0.164351222725895	0.125674916176505	0.414481581273097	0.137303390329736	0.220227988456152	0.220227988456152	0.137303390329736	0.0814266245994786	0.137303390329736	0.863349301408645	0.829245981264165	1.52559322588595	0.0859473478875339	0.142501060166961	0.201860625478799	0.108541044502315	1.50611930814247
