"Nephrosperma_vanhoutteanum"	"Phoenicophorium_borsigianum"	"Deckenia_nobilis"	"Canthium_bibracteatum"	"Euphorbia_pyrifolia"	"Chrysobalanus_icaco"	"Memecylon_eleagni"	"Lasioglossum_mahense"	"Rhiparida_seychellensis"	"Apis_mellifera"	"Ceratina_tabescens"	"Unidentified_sp1_M_PL_113"	"Hemipyrellia_germana"	"Megachile_seychellensis"	"Cratopus_aurostriatus"	"Ornidia_obesa"	"Neophyllomyza_approximatonervis"	"Phelsuma_sp1_M_PL_113"	"Pachycerina_seychellensis"	"Simosyrphus_aegyptius"
"Ceratina_tabescens"	1.53157400983506	0.539318565017155	0.686158241542835	0.987534181290937	0.338326268521912	0.236267698264733	0.417663140790525	1.01159188685182	0.293994000110453	0.590032690227378	1.49317691279465	0.196916658407365	0.0882203453412215	0.618475855031804	0.0970773417030879	0.0882203453412215	0.185297687044309	0.285137003748586	0.0882203453412216	0.226796822793731
"Unidentified_sp1_M_PL_113"	2.02494690084901	0.588635039276327	0.748902058373411	0.444943336637618	0.330848213027899	0.237430311052928	0.36113624604596	0.910514009085597	0.366304622893183	0.668690134280523	0.39383331681473	1.26035031582344	0.0962874075051528	0.502174190628518	0.105954307069739	0.0962874075051528	0.202241714574892	0.356637723328597	0.0962874075051528	0.207595337722158
"Hemipyrellia_germana"	0.748902058373411	0.611108015331403	2.2900987690855	0.267177610590968	0.315888176049003	0.237281113346763	0.266386362486108	0.862340266319665	0.206286850264805	0.702271074396543	0.176440690682443	0.0962874075051528	1.29444127031099	0.256356599428276	0.109999442759653	0.294441270310993	0.404440713070645	0.390728677816146	0.294441270310993	0.174682361560533
"Megachile_seychellensis"	1.30193308681468	0.522396025548592	0.664628220739974	0.816419466038988	0.40029429829574	0.239360094762329	0.791810913062857	1.05714432714667	0.261422681474919	0.574675213416115	0.412317236687869	0.167391396876173	0.0854521998094252	1.64986051060673	0.0940312845987467	0.0854521998094252	0.179483484408172	0.252843596685598	0.0854521998094252	0.357631563407579
"Cratopus_aurostriatus"	0.824089054986858	1.86136456640827	0.855551221463965	0.29400125445479	0.347602180513632	0.261103259468763	0.29313056796688	0.948916039424414	0.440999929023227	0.772776492697913	0.194154683406176	0.105954307069739	0.109999442759653	0.28209385379624	1.33504562195349	0.109999442759653	0.445045064713141	0.215953749829392	0.109999442759653	0.192219824544154
"Ornidia_obesa"	0.748902058373411	0.611108015331403	2.2900987690855	0.267177610590968	0.315888176049003	0.237281113346763	0.266386362486108	0.862340266319665	0.206286850264805	0.702271074396543	0.176440690682443	0.0962874075051528	0.294441270310993	0.256356599428276	0.109999442759653	1.29444127031099	0.404440713070645	0.390728677816146	0.294441270310993	0.174682361560533
"Neophyllomyza_approximatonervis"	0.786495556680134	1.23623629086984	1.57282499527473	0.280589432522879	0.331745178281318	0.249192186407763	0.279758465226494	0.90562815287204	0.323643389644016	0.737523783547228	0.185297687044309	0.101120857287446	0.202220356535323	0.269225226612258	0.22252253235657	0.202220356535323	1.42474288889189	0.303341213822769	0.202220356535323	0.183451093052344
"Phelsuma_sp1_M_PL_113"	1.38692447961121	0.599871527303865	1.51950041372945	0.356060473614293	0.323368194538451	0.237355712199846	0.313761304266034	0.886427137702631	0.286295736578994	0.685480604338533	0.285137003748587	0.178318861664299	0.195364338908073	0.379265395028397	0.107976874914696	0.195364338908073	0.303341213822769	1.37368320057237	0.195364338908073	0.191138849641346
"Pachycerina_seychellensis"	0.748902058373411	0.611108015331404	2.2900987690855	0.267177610590968	0.315888176049003	0.237281113346763	0.266386362486108	0.862340266319665	0.206286850264805	0.702271074396543	0.176440690682443	0.0962874075051528	0.294441270310993	0.256356599428276	0.109999442759653	0.294441270310993	0.404440713070645	0.390728677816146	1.29444127031099	0.174682361560533
"Simosyrphus_aegyptius"	0.807315202252836	0.533943957067094	0.67932029495763	0.409997179775507	0.999163430845881	0.27493363263875	1.03216840772546	1.14336760210491	0.199907581133156	0.710717925854624	0.226796822793731	0.103797668861079	0.0873411807802667	0.536447345111369	0.0961099122720769	0.0873411807802667	0.183451093052344	0.191138849641346	0.0873411807802667	1.6093995515714
