"Pimelodus_albicans"	"Pseudoplatystoma_corruscans"	"Gymnotus_carapo"	"Colossoma_mitrei"	"Pterodoras_granulosus"	"Salminus_brasiliensis"	"Serrasalmus_spilopleura"	"Luciopimelodus_pati"	"Pseudoplatystoma_fasciatum"	"Aequidens_portalegrensis"	"Hoplias_malabaricus"	"Leporinus_obtusidens"	"Potamotrygon_motoro"	"Ageneiosus_inermis"	"Auchenipterus_nigripinnis"	"Paulicea_luetkeni"	"Pimelodus_clarias"	"Prochilodus_lineatus"	"Ageneiosus_brevifilis"	"Ageneiosus_militaris"	"Auchenipterus_nuchalis"	"Jenynsia_lineata"	"Sorubim_lima"	"Triportheus_paranensis"	"Zungaro_zungaro"	"Acestrorhynchus_pantaneiro"	"Apareiodon_affinis"	"Astyanax_bimaculatus"	"Brycon_orbygnianus"	"Cheirodon_piaba"	"Ephyppicharax_orbicularis_paraguayensis"	"Holoshestes_pequira"	"Hoplosternum_littorale"	"Hyphessobrycon_callistus"	"Lepidosiren_paradoxa"	"Leporinus_maculatus"	"Leporinus_sp."	"Metynnis_maculatus"	"Oligosarcus_jenynsii"	"Oxydoras_kneri"	"Pimelodella_gracilis"	"Pimelodella_howesi"	"Pimelodus_argenteus"	"Pimelodus_clarias_maculatus"	"Pimelodus_maculatus"	"Pimelodus_ornatus"	"Potamotrygon_falkneri"	"Potamotrygon_s_Province"	"Pseudopimelodus_zungaro"	"Salminus_maxillosus"	"Serrasalmus_marginatus"	"Serrasalmus_nattereri"	"Serrasalmus_sp."	"Thoracocharax_stellatus"	"Genarchella_genarchella"	"Genarchella_parva"	"Procamallanus_(Spirocamallanus)_inopinatus"	"Cucullanus_pinnai"	"Therodamas_fluviatilis"	"Dolops_longicauda"	"Crepidostomum_macrorchis"	"Genarchella_szidati"	"Argulus_nattereri"	"Argulus_salminei"	"Henneguya_sp."	"Ageneiella_brevifilis"	"Gibsoniela_meursaulti"	"Monticellia_magna"	"Dadaytrema_oxycephala"	"Travassosinia_dilatata"	"Rondonia_rondoni"	"Spectatus_spectatus"	"Lernaea_argentinensis"	"Myxobolus_paranensis"	"Amphocleithrum_paraguayensis"	"Demidospermus_armostus"	"Demidospermus_bidiverticulatum"	"Demidospermus_idolus"	"Demidospermus_majusculus"	"Demidospermus_sp"	"Unibarra_paranoplatensis"	"Vancleaveus_janauacaensis"	"Scleroductus_yuncensi"	"Monogenea_n.n."	"Jauella_glandicephala"	"Luciaella_ivanovae"	"Monticellia_belavistensis"	"Monticellia_ventrei"	"Spatulifer_maringaensis"	"Spatulifer_rugosa"	"Travassiella_avitellina"	"Peltidocotyle_rugosa"	"Rudolphiella_szidati"	"Nomimoscolex_chubbi"	"Nomimoscolex_dechambrieri"	"Nomimoscolex_guillermoi"	"Nomimoscolex_lopesi"	"Acanthobothrium_ramiroi"	"Rhinebothrium_paranaensis"	"Rhinebothroides_campbelli"	"Rhinebothroides_mclennanae"	"Paroncomegas_araya"	"Creptotrema_creptotrema"	"Creptotrematina_dispar"	"Creptotrematina_dissimilis"	"Curumai_curumai"	"Prosorhynchoides_cambapuntaensis"	"Rhipidocotyle_santanaensis"	"Diplostomulum_gymnoti"	"Neodiplostomulum_gymnoti"	"Sphinclerodiplostomum_musculosum"	"Kalipharynx_piramboae"	"Chalcinotrema_salobrensis"	"Saccocoelioides_elongatus"	"Saccocoelioides_szidati"	"Herpetodiplostomulum_gymnoti"	"Cystodiplostomulum_gymnoti"	"Tetracotyloides_gymnoti"	"Tylodelphylus_jenynsiae"	"Tylodelphylus_sp."	"Digenea_n.n."	"Eustrongylides_sp."	"Contracaecum_sp."	"Goezia_spinulosa"	"Klossinemella_iheringi"	"Cucullanus_paulicea"	"Procamallanus_(Spirocamallanus)_rarus"	"Spinitectus_asperus"	"Paracavisoma_impudica"	"Echinorhynchus_jucundus"	"Gracilisentis_variabilis"	"Mizobdella_platensis"	"Mollusca_n.n."	"Taurocherus_tarangophilus"	"Ergasilidae_n.n."	"Argulus_paranensis"	"Argulus_pestifer"	"Argulus_cf._violaceus"	"Dipteropeltis_hirundo"	"Dolops_cf._bidentata"	"Dolops_cf._Carvalhoi"	"Dolops_striata"	"Braga_fluviatilis"	"Isonebula_maculatus"	"Paracymothoa_oliverosae"	"Paracymothoa_parva"	"Isopoda_n.n."
"Holoshestes_pequira"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.26315789473684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.73684210526316	0	0
"Hoplosternum_littorale"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13157894736842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.13157894736842	0	0	0	0	0	0	0	0	0	0	0	4.73684210526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Hyphessobrycon_callistus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.26315789473684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.73684210526316	0
"Lepidosiren_paradoxa"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.26315789473684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.73684210526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Leporinus_maculatus"	0.255997011775994	0.520410647103245	0	0	0	0.118105662971071	0.711382606138158	0.426870281602586	0.154693060437935	0	0	0.416924714516838	0	0	0.0790882990827508	0.0665008257226617	0.0941354802647937	0	0.0511624807499029	0	0.0484979192503264	0.0140169358251381	0.0514124030797048	0.0140169358251381	0	0	0	0	0.217479825305094	0	0.217479825305094	0	0	0	0	1.21747982530509	0	0	0.0305903798324244	0	0.0279258183328479	0.0279258183328479	0	0	0	0.0279258183328479	0	0.0240449335435717	0.0141307354905887	0	0.217479825305094	0.217479825305094	0	0	0.407871731098992	0.279258183328479	2.17479825305094	0.158307920442318	0	0.106866371304763	0.0685736697249285	0.0278002560531905	0.0892406931881819	0.0471024516352956	0	0	0	0	0	0	0	0	0.0700409173049823	0	0.046836958239292	0.0191997758831996	0.0191997758831996	0.0191997758831996	0.0191997758831996	0.0191997758831996	0	0	0.0191997758831996	0	0	0	0	0.0640305422403879	0.0231355813858672	0.0232039590656903	0.0199502477167985	0	0.0640305422403879	0	0	0	0.0232039590656903	0	0	0	0	0	0.0938080607662885	0.00630762112131213	0	0	0.0151850138105662	0	0	0	0	0	0	0	0.0938080607662885	0	0	0	0.00630762112131213	0	0	0.0914634779320488	0.0914634779320488	0.046836958239292	0	0.0199502477167985	0.0191997758831996	0	0	0	0	0	0	0	0	0.0151850138105662	0.046836958239292	0.0914634779320488	0.0151850138105662	0.0914634779320488	0.0914634779320488	0	0.0914634779320488	0	0	0	0
"Leporinus_sp."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06578947368421	0	0	1.06578947368421	0	0	0	0	0	0	2.06578947368421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06578947368421	0	0	0	0	4.73684210526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Metynnis_maculatus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.26315789473684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.73684210526316	0	0	0
"Oligosarcus_jenynsii"	0.5587128430878	0.492458737144658	0	0	0	0.350135474154907	0.100061990106061	0.339905804451364	0.346485162239552	0	0	0.266999195795439	0	0	0.232447746701044	0.278856829708395	0.217540857417071	0	0.188737428380006	0	0.104173605035182	0.0415545397898132	0.215586792715734	0.0415545397898132	0	0	0	0	0.0305903798324244	0	0.0305903798324244	0	0	0	0	0.0305903798324244	0	0	1.12827414166586	0	0.0437103183210377	0.0437103183210377	0	0	0	0.0437103183210377	0	0.0398684422903212	0.0357209101385819	0	0.0305903798324244	0.0305903798324244	0	0	1.71032188887816	0.437103183210377	0.305903798324244	0.20247287746743	0	0.177193076845872	0.201544289047148	0.0824165039164628	0.138197523910537	0.11906970046194	0	0	0	0	0	0	0	0	0.096294060678952	0	0.0443212863430193	0.041903463231585	0.041903463231585	0.041903463231585	0.041903463231585	0.041903463231585	0	0	0.041903463231585	0	0	0	0	0.0509858706677046	0.0970140567220804	0.0519727743359327	0.0836570489125186	0	0.0509858706677046	0	0	0	0.0519727743359327	0	0	0	0	0	0.0600748190539738	0.0186995429054159	0	0	0.045017418105631	0	0	0	0	0	0	0	0.0600748190539739	0	0	0	0.0186995429054159	0	0	0.0128651130136364	0.0128651130136364	0.0443212863430193	0	0.0836570489125186	0.041903463231585	0	0	0	0	0	0	0	0	0.0450174181056309	0.0443212863430193	0.0128651130136364	0.0450174181056309	0.0128651130136364	0.0128651130136364	0	0.0128651130136364	0	0	0	0
"Oxydoras_kneri"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.26315789473684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.73684210526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pimelodella_gracilis"	0.676917014734552	0.554943872204875	0	0	0	0.176965621363337	0.0913461347336146	0.432088359478184	0.203257982412402	0	0	0.120396868325858	0	0	0.312006787690661	0.0950224311326908	0.287498684086227	0	0.124868153269476	0	0.268296469369623	0.0210025133046598	0.0734627198672903	0.0210025133046598	0	0	0	0	0.0279258183328479	0	0.0279258183328479	0	0	0	0	0.0279258183328479	0	0	0.0437103183210377	0	1.18713863442119	0.187138634421185	0	0	0	0.187138634421185	0	0.0291121416132641	0.0302143145966327	0	0.0279258183328479	0.0279258183328479	0	0	0.582804244280503	1.87138634421186	0.279258183328479	0.251776583751126	0	0.129387296058951	0.270526116494793	0.0416549847209085	0.131202421965391	0.100714381988776	0	0	0	0	0	0	0	0	0.0804336458602991	0	0.0499449484984388	0.0507687761050915	0.0507687761050915	0.0507687761050914	0.0507687761050915	0.0507687761050915	0	0	0.0507687761050915	0	0	0	0	0.0648132539217276	0.0330582239402806	0.0304886973618603	0.0285067293398072	0	0.0648132539217276	0	0	0	0.0304886973618603	0	0	0	0	0	0.0270892953733181	0.00945113098709689	0	0	0.0227527227467147	0	0	0	0	0	0	0	0.0270892953733181	0	0	0	0.00945113098709689	0	0	0.011744503037179	0.011744503037179	0.0499449484984387	0	0.0285067293398072	0.0507687761050915	0	0	0	0	0	0	0	0	0.0227527227467147	0.0499449484984388	0.011744503037179	0.0227527227467147	0.011744503037179	0.011744503037179	0	0.011744503037179	0	0	0	0
"Pimelodella_howesi"	0.676917014734552	0.554943872204875	0	0	0	0.176965621363337	0.0913461347336146	0.432088359478184	0.203257982412402	0	0	0.120396868325858	0	0	0.312006787690661	0.0950224311326908	0.287498684086227	0	0.124868153269476	0	0.268296469369623	0.0210025133046598	0.0734627198672903	0.0210025133046598	0	0	0	0	0.0279258183328479	0	0.0279258183328479	0	0	0	0	0.0279258183328479	0	0	0.0437103183210377	0	0.187138634421185	1.18713863442119	0	0	0	0.187138634421185	0	0.0291121416132641	0.0302143145966327	0	0.0279258183328479	0.0279258183328479	0	0	0.582804244280503	1.87138634421186	0.279258183328479	0.251776583751126	0	0.129387296058951	0.270526116494793	0.0416549847209085	0.131202421965391	0.100714381988776	0	0	0	0	0	0	0	0	0.0804336458602991	0	0.0499449484984388	0.0507687761050915	0.0507687761050915	0.0507687761050914	0.0507687761050915	0.0507687761050915	0	0	0.0507687761050915	0	0	0	0	0.0648132539217276	0.0330582239402806	0.0304886973618603	0.0285067293398072	0	0.0648132539217276	0	0	0	0.0304886973618603	0	0	0	0	0	0.0270892953733181	0.00945113098709689	0	0	0.0227527227467147	0	0	0	0	0	0	0	0.0270892953733181	0	0	0	0.00945113098709689	0	0	0.011744503037179	0.011744503037179	0.0499449484984387	0	0.0285067293398072	0.0507687761050915	0	0	0	0	0	0	0	0	0.0227527227467147	0.0499449484984388	0.011744503037179	0.0227527227467147	0.011744503037179	0.011744503037179	0	0.011744503037179	0	0	0	0
"Pimelodus_argenteus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13157894736842	0	2.13157894736842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.73684210526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pimelodus_clarias_maculatus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.26315789473684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.73684210526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pimelodus_maculatus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.13157894736842	0	3.13157894736842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.73684210526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pimelodus_ornatus"	0.676917014734552	0.554943872204875	0	0	0	0.176965621363337	0.0913461347336146	0.432088359478184	0.203257982412402	0	0	0.120396868325858	0	0	0.312006787690661	0.0950224311326908	0.287498684086227	0	0.124868153269476	0	0.268296469369623	0.0210025133046598	0.0734627198672903	0.0210025133046598	0	0	0	0	0.0279258183328479	0	0.0279258183328479	0	0	0	0	0.0279258183328479	0	0	0.0437103183210377	0	0.187138634421185	0.187138634421185	0	0	0	1.18713863442119	0	0.0291121416132641	0.0302143145966327	0	0.0279258183328479	0.0279258183328479	0	0	0.582804244280503	1.87138634421186	0.279258183328479	0.251776583751126	0	0.129387296058951	0.270526116494793	0.0416549847209085	0.131202421965391	0.100714381988776	0	0	0	0	0	0	0	0	0.0804336458602991	0	0.0499449484984388	0.0507687761050915	0.0507687761050915	0.0507687761050914	0.0507687761050915	0.0507687761050915	0	0	0.0507687761050915	0	0	0	0	0.0648132539217276	0.0330582239402806	0.0304886973618603	0.0285067293398072	0	0.0648132539217276	0	0	0	0.0304886973618603	0	0	0	0	0	0.0270892953733181	0.00945113098709689	0	0	0.0227527227467147	0	0	0	0	0	0	0	0.0270892953733181	0	0	0	0.00945113098709689	0	0	0.011744503037179	0.011744503037179	0.0499449484984387	0	0.0285067293398072	0.0507687761050915	0	0	0	0	0	0	0	0	0.0227527227467147	0.0499449484984388	0.011744503037179	0.0227527227467147	0.011744503037179	0.011744503037179	0	0.011744503037179	0	0	0	0
"Potamotrygon_falkneri"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.26315789473684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.73684210526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Potamotrygon_s_Province"	0.413860809660079	0.793655483401706	0	0	0	0.722627228802995	0.0786516517780381	0.176912414134803	0.700711754667132	0	0	0.107417438376291	0	0	0.0932315704321895	0.0866705267180896	0.105101128774835	0	0.0641194288189255	0	0.0533631281418683	0.0857623524293664	0.0670057853618844	0.0857623524293664	0	0	0	0	0.0240449335435717	0	0.0240449335435717	0	0	0	0	0.0240449335435717	0	0	0.0398684422903212	0	0.0291121416132641	0.0291121416132641	0	0	0	0.0291121416132641	0	1.32993745286967	0.0509378530916381	0	0.0240449335435717	0.0240449335435717	0	0	0.531579230537616	0.291121416132641	0.240449335435717	0.16053575498333	0	1.46638867942074	0.080836621762014	0.170095332318243	0.207575317430729	0.169792843638794	0	0	0	0	0	0	0	0	0.176535756706223	0	0.0714289935061535	0.0310395607245059	0.0310395607245059	0.0310395607245059	0.0310395607245059	0.0310395607245059	0	0	0.0310395607245059	0	0	0	0	0.0265368621202205	0.030152603412848	0.10510676320007	0.0260011580154269	0	0.0265368621202205	0	0	0	0.10510676320007	0	0	0	0	0	0.0241689236346654	0.0385930585932149	0	0	0.0929092151318136	0	0	0	0	0	0	0	0.0241689236346654	0	0	0	0.0385930585932149	0	0	0.0101123552286049	0.0101123552286049	0.0714289935061535	0	0.0260011580154269	0.0310395607245059	0	0	0	0	0	0	0	0	0.0929092151318135	0.0714289935061535	0.0101123552286049	0.0929092151318136	0.0101123552286049	0.0101123552286049	0	0.0101123552286049	0	0	0	0
"Pseudopimelodus_zungaro"	1.14180341147696	0.318026611053356	0	0	0	0.928807066313733	0.0462220319785611	0.162015699250655	0.216706293497252	0	0	0.083784278368354	0	0	0.0891155771811885	0.077654152475178	0.10414072496239	0	0.0589012625845558	0	0.0533946670426066	0.110232047430641	0.0600351430900536	0.110232047430641	0	0	0	0	0.0141307354905887	0	0.0141307354905887	0	0	0	0	0.0141307354905887	0	0	0.0357209101385819	0	0.0302143145966327	0.0302143145966327	0	0	0	0.0302143145966327	0	0.0509378530916382	1.45413149612766	0	0.0141307354905887	0.0141307354905887	0	0	0.476278801847759	0.302143145966327	0.141307354905887	0.169802223231889	0	0.226390458185058	0.0772678414865796	0.218626894070771	0.146763594880162	1.51377165375886	0	0	0	0	0	0	0	0	0.0611283390193898	0	0.028622394994802	0.0856352558607719	0.0856352558607719	0.0856352558607719	0.0856352558607719	0.0856352558607719	0	0	0.0856352558607719	0	0	0	0	0.0243023548875983	0.0270158143905241	0.0325059440245878	0.0232962457425534	0	0.0243023548875983	0	0	0	0.0325059440245878	0	0	0	0	0	0.0188514626328796	0.0496044213437884	0	0	0.119418051383194	0	0	0	0	0	0	0	0.0188514626328796	0	0	0	0.0496044213437884	0	0	0.00594283268295786	0.00594283268295786	0.028622394994802	0	0.0232962457425534	0.085635255860772	0	0	0	0	0	0	0	0	0.119418051383194	0.028622394994802	0.00594283268295785	0.119418051383194	0.00594283268295785	0.00594283268295785	0	0.00594283268295785	0	0	0	0
"Salminus_maxillosus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.26315789473684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.73684210526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Serrasalmus_marginatus"	0.255997011775994	0.520410647103245	0	0	0	0.118105662971071	0.711382606138158	0.426870281602586	0.154693060437935	0	0	0.416924714516838	0	0	0.0790882990827508	0.0665008257226617	0.0941354802647937	0	0.0511624807499029	0	0.0484979192503264	0.0140169358251381	0.0514124030797048	0.0140169358251381	0	0	0	0	0.217479825305094	0	0.217479825305094	0	0	0	0	0.217479825305094	0	0	0.0305903798324244	0	0.0279258183328479	0.0279258183328479	0	0	0	0.0279258183328479	0	0.0240449335435717	0.0141307354905887	0	1.21747982530509	0.217479825305094	0	0	0.407871731098992	0.279258183328479	2.17479825305094	0.158307920442318	0	0.106866371304763	0.0685736697249285	0.0278002560531905	0.0892406931881819	0.0471024516352956	0	0	0	0	0	0	0	0	0.0700409173049823	0	0.046836958239292	0.0191997758831996	0.0191997758831996	0.0191997758831996	0.0191997758831996	0.0191997758831996	0	0	0.0191997758831996	0	0	0	0	0.0640305422403879	0.0231355813858672	0.0232039590656903	0.0199502477167985	0	0.0640305422403879	0	0	0	0.0232039590656903	0	0	0	0	0	0.0938080607662885	0.00630762112131213	0	0	0.0151850138105662	0	0	0	0	0	0	0	0.0938080607662885	0	0	0	0.00630762112131213	0	0	0.0914634779320488	0.0914634779320488	0.046836958239292	0	0.0199502477167985	0.0191997758831996	0	0	0	0	0	0	0	0	0.0151850138105662	0.046836958239292	0.0914634779320488	0.0151850138105662	0.0914634779320488	0.0914634779320488	0	0.0914634779320488	0	0	0	0
"Serrasalmus_nattereri"	0.255997011775994	0.520410647103245	0	0	0	0.118105662971071	0.711382606138158	0.426870281602586	0.154693060437935	0	0	0.416924714516838	0	0	0.0790882990827508	0.0665008257226617	0.0941354802647937	0	0.0511624807499029	0	0.0484979192503264	0.0140169358251381	0.0514124030797048	0.0140169358251381	0	0	0	0	0.217479825305094	0	0.217479825305094	0	0	0	0	0.217479825305094	0	0	0.0305903798324244	0	0.0279258183328479	0.0279258183328479	0	0	0	0.0279258183328479	0	0.0240449335435717	0.0141307354905887	0	0.217479825305094	1.21747982530509	0	0	0.407871731098992	0.279258183328479	2.17479825305094	0.158307920442318	0	0.106866371304763	0.0685736697249285	0.0278002560531905	0.0892406931881819	0.0471024516352956	0	0	0	0	0	0	0	0	0.0700409173049823	0	0.046836958239292	0.0191997758831996	0.0191997758831996	0.0191997758831996	0.0191997758831996	0.0191997758831996	0	0	0.0191997758831996	0	0	0	0	0.0640305422403879	0.0231355813858672	0.0232039590656903	0.0199502477167985	0	0.0640305422403879	0	0	0	0.0232039590656903	0	0	0	0	0	0.0938080607662885	0.00630762112131213	0	0	0.0151850138105662	0	0	0	0	0	0	0	0.0938080607662885	0	0	0	0.00630762112131213	0	0	0.0914634779320488	0.0914634779320488	0.046836958239292	0	0.0199502477167985	0.0191997758831996	0	0	0	0	0	0	0	0	0.0151850138105662	0.046836958239292	0.0914634779320488	0.0151850138105662	0.0914634779320488	0.0914634779320488	0	0.0914634779320488	0	0	0	0
"Serrasalmus_sp."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.13157894736842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13157894736842	0	0	0	0	0	0	0	0	0	0	0	4.73684210526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Thoracocharax_stellatus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06578947368421	0	0	1.06578947368421	0	0	0	0	0	0	1.06578947368421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.06578947368421	0	0	0	0	4.73684210526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
