"Chirocentrus_dorab"	"Psettodes_erumei"	"Cynoglossus_arel"	"Dussumieria_acuta"	"Sardinella_fimbriata"	"Tenualosa_ilisha"	"Eusphyra_blochii"	"Ilisha_filigera"	"Selaroides_leptolepis"	"Atropus_atropos"	"Chirocentrus_nudus"	"Harpadon_neherius"	"Lepturacanthus_savala"	"Pampus_argenteus"	"Parastromateus_niger"	"Rastrelliger_kanagurta"	"Scomberomorus_guttatus"	"Solea_elongata"	"Trichiurus_lepturus"	"Aetobatus_narinari"	"Bagarius_bagarius"	"Clarias_batrachus"	"Glossogobius_giuris"	"Heteropneustes_fossilis"	"Hilsa_kelee"	"Johnius_borneensis"	"Lutjanus_argentimaculatus"	"Mystus_vittatus"	"Nandus_nandus"	"Ompok_bimaculatus"	"Ompok_pabda"	"Polydactylus_sextarius"	"Polynemus_paradiseus"	"Scoliodon_laticaudus"	"Tachysurus_sp."	"Upeneus_sulphureus"	"Wallago_attu"	"Ascaridida_gen._sp."	"Capillaria_sp."	"Raphidascaris_sp."	"Aphanurus_stossichi"	"Goezia_sp."	"Heterotyphlum_sp"	"Paraquimperia_sp"	"Quimperia_sp."	"Quimperiidae_gen._sp"	"Camallanus_dollfusi"	"Bucephalus_polymorphus"	"Faustula_brevichrus"	"Faustula_sp."	"Opisthadena_sp."	"Dinurinae_gen._sp."	"Lecithocladium_excisum"	"Lecithocladium_harpodontis"	"Lecithocladium_magnacetabulum"	"Lecithocladium_megalaspis"	"Lecithocladium_seriolellae"	"Lecithocladium_sp."	"Hemiurus_appendiculatus"	"Hemiurus_sp."	"Parahemiurus_sp"	"Lecithochiriinae_gen._sp."	"Hemiuridae_gen._sp."	"Acanthocolpus_liodorus"	"Acanthocolpus_luehei"	"Pseudoanthocotyle_pavlovskyi"	"Pricea_multae"	"Megamicrocotyle_chirocentrus"	"Choricotyle_pagelli"	"Choricotyle_sp."	"Nybelinia_sp."	"Contracaecum_sp."	"Paranisakis_sp."	"Terranova_sp."	"Pseudanisakis_sp."	"Dujardinascaris_sp."	"Porrocaecum_trichiuri"	"Cucullanus_sp."	"Camallanus_atropusi"	"Camallanus_bispiculus"	"Camallanus_trichiuris"	"Camallanus_sp."	"Procamallanus_(Spirocamallanus)_sp."	"Neoechinorhynchus_sp."	"Ergasilus_sp."	"Cymothoidae_gen._sp"
"Paranisakis_sp."	0	0	0	3.70612562298965	0	1.03071648227352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.899013820649677	0	0	0	0	0	0	0	0.231911208511541	0	0.667102612138136	0	0	0.231911208511541	0.231911208511541	0	0	0	0.667102612138136	0	0.667102612138136	0	0	0	0	0	0	0	0	0	0	0	1.66710261213814	0	0	0	0	0	0	0	0	0	0	0	0	0
"Terranova_sp."	0	0.094804000359366	0	0	0.0175832638127919	0	2.25869215273385	0	0	0	0.182316815400412	0.233610739928691	0	0.00944541700997374	0.00944541700997374	0	0.233610739928691	0.00944541700997374	0.00944541700997374	0.138998390257571	0.138998390257571	0.138998390257571	0.138998390257571	0.138998390257571	0	0.138998390257571	0	0.138998390257571	0.138998390257571	0.138998390257571	0.138998390257571	0	0.00746993195004784	0.138998390257571	0.138998390257571	0.00299211001856332	0	2.47108249346793	0.0312223506718576	0.0248997731668261	0	0	0	0	0.00664913337458516	0.0962631669840902	0.00850087530897637	0	0	0	0	0	0.00425043765448818	0	0	0	0	0.00425043765448818	0	0	0	0	0.105124832967911	0	0	0	0.105124832967911	0	0	0	0	0.00395623435787817	0	1.67760764582016	0.677607645820155	0	0.0142206000539049	0.0142206000539049	0	0	0	0	0	0.00395623435787817	0	0.0142206000539049
"Pseudanisakis_sp."	0	0.094804000359366	0	0	0.0175832638127919	0	2.25869215273385	0	0	0	0.182316815400412	0.233610739928691	0	0.00944541700997374	0.00944541700997374	0	0.233610739928691	0.00944541700997374	0.00944541700997374	0.138998390257571	0.138998390257571	0.138998390257571	0.138998390257571	0.138998390257571	0	0.138998390257571	0	0.138998390257571	0.138998390257571	0.138998390257571	0.138998390257571	0	0.00746993195004784	0.138998390257571	0.138998390257571	0.00299211001856332	0	2.47108249346793	0.0312223506718576	0.0248997731668261	0	0	0	0	0.00664913337458516	0.0962631669840902	0.00850087530897637	0	0	0	0	0	0.00425043765448818	0	0	0	0	0.00425043765448818	0	0	0	0	0.105124832967911	0	0	0	0.105124832967911	0	0	0	0	0.00395623435787817	0	0.677607645820155	1.67760764582016	0	0.0142206000539049	0.0142206000539049	0	0	0	0	0	0.00395623435787817	0	0.0142206000539049
"Dujardinascaris_sp."	0	0	3.41920096345682	0	0	0	0	0.852170086276929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.465471055529415	0	0	0	0	0	0	0	0	0	0	0.871107199305306	1.0343801233987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.255651025883079	0.255651025883079	0	0	0	0	0	1.61545617342223	0	0	0	0	0	0	0.615456173422227	0	0.615456173422227	0
"Porrocaecum_trichiuri"	0	2.43236418356867	0	0	0.451129709361981	0	0.047402000179683	0	0	0	0.233215677082808	0.0366469245086625	0	0.242338866997616	0.242338866997616	0	0.0366469245086625	0.242338866997616	0.242338866997616	0.0218049200826542	0.0218049200826542	0.0218049200826542	0.0218049200826542	0.0218049200826542	0	0.0218049200826542	0	0.0218049200826542	0.0218049200826542	0.0218049200826542	0.0218049200826542	0	0.191654306359622	0.0218049200826542	0.0218049200826542	0.0767678707107573	0	0.38764302369163	0.801064588131009	0.638847687865405	0	0	0	0	0.170595268246127	0.469801682222563	0.218104980297855	0	0	0	0	0	0.109052490148927	0	0	0	0	0.109052490148927	0	0	0	0	0.0164911160288981	0	0	0	0.0164911160288981	0	0	0	0	0.101504184606446	0	0.0142206000539049	0.0142206000539049	0	1.3648546275353	0.3648546275353	0	0	0	0	0	0.101504184606446	0	0.3648546275353
"Cucullanus_sp."	0	2.43236418356867	0	0	0.451129709361981	0	0.047402000179683	0	0	0	0.233215677082808	0.0366469245086625	0	0.242338866997616	0.242338866997616	0	0.0366469245086625	0.242338866997616	0.242338866997616	0.0218049200826542	0.0218049200826542	0.0218049200826542	0.0218049200826542	0.0218049200826542	0	0.0218049200826542	0	0.0218049200826542	0.0218049200826542	0.0218049200826542	0.0218049200826542	0	0.191654306359622	0.0218049200826542	0.0218049200826542	0.0767678707107573	0	0.38764302369163	0.801064588131009	0.638847687865405	0	0	0	0	0.170595268246127	0.469801682222563	0.218104980297855	0	0	0	0	0	0.109052490148927	0	0	0	0	0.109052490148927	0	0	0	0	0.0164911160288981	0	0	0	0.0164911160288981	0	0	0	0	0.101504184606446	0	0.0142206000539049	0.0142206000539049	0	0.3648546275353	1.3648546275353	0	0	0	0	0	0.101504184606446	0	0.3648546275353
"Camallanus_atropusi"	0	0	0	0	0	0	0	0	0	4.73684210526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.13157894736842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13157894736842	0	0	0	0	0	0	0
"Camallanus_bispiculus"	4.73684210526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.710526315789474	0.710526315789474	0	0	0.710526315789474	0	0	0.710526315789474	0	0	0	0	0	0	0	0	1.71052631578947	0	0.710526315789474	0	0	0	0
"Camallanus_trichiuris"	0	0	0	0	0	0	0	0	0	0	0	0	4.73684210526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.13157894736842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13157894736842	0	0	0	0	0
"Camallanus_sp."	4.73684210526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.710526315789474	0.710526315789474	0	0	0.710526315789474	0	0	0.710526315789474	0	0	0	0	0	0	0	0	0.710526315789474	0	1.71052631578947	0	0	0	0
"Procamallanus_(Spirocamallanus)_sp."	0	0	3.41920096345682	0	0	0	0	0.852170086276929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.465471055529415	0	0	0	0	0	0	0	0	0	0	0.871107199305306	1.0343801233987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.255651025883079	0.255651025883079	0	0	0	0	0	0.615456173422227	0	0	0	0	0	0	1.61545617342223	0	0.615456173422227	0
"Neoechinorhynchus_sp."	0	0.676694564042972	0	0	2.83336304047083	0	0.0131874478595939	0	0	0	0.0648816414900487	0.0101953378410306	0	0.0674197536131375	0.0674197536131375	0	0.0101953378410306	0.0674197536131375	0.0674197536131375	0.0060662260154132	0.0060662260154132	0.0060662260154132	0.0060662260154132	0.0060662260154132	0	0.0060662260154132	0	0.0060662260154132	0.0060662260154132	0.0060662260154132	0.0060662260154132	0	0.303703096731116	0.0060662260154132	0.0060662260154132	0.482147912349028	0	0.10784401805179	0.222859741110093	1.01234365577039	0	0	0	0	1.07143980522006	0.130700923276968	0.0606777782518237	0	0	0	0	0	0.0303388891259119	0	0	0	0	0.0303388891259119	0	0	0	0	0.00458790202846376	0	0	0	0.00458790202846377	0	0	0	0	0.637506684105937	0	0.00395623435787819	0.00395623435787817	0	0.101504184606446	0.101504184606446	0	0	0	0	0	1.63750668410594	0	0.101504184606446
"Ergasilus_sp."	0	0	3.41920096345682	0	0	0	0	0.85217008627693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.465471055529415	0	0	0	0	0	0	0	0	0	0	0.871107199305306	1.0343801233987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.255651025883079	0.255651025883079	0	0	0	0	0	0.615456173422227	0	0	0	0	0	0	0.615456173422227	0	1.61545617342223	0
"Cymothoidae_gen._sp"	0	2.43236418356867	0	0	0.451129709361981	0	0.047402000179683	0	0	0	0.233215677082808	0.0366469245086625	0	0.242338866997616	0.242338866997616	0	0.0366469245086625	0.242338866997616	0.242338866997616	0.0218049200826542	0.0218049200826542	0.0218049200826542	0.0218049200826542	0.0218049200826542	0	0.0218049200826542	0	0.0218049200826542	0.0218049200826542	0.0218049200826542	0.0218049200826542	0	0.191654306359622	0.0218049200826542	0.0218049200826542	0.0767678707107573	0	0.38764302369163	0.801064588131009	0.638847687865405	0	0	0	0	0.170595268246127	0.469801682222563	0.218104980297855	0	0	0	0	0	0.109052490148927	0	0	0	0	0.109052490148927	0	0	0	0	0.0164911160288981	0	0	0	0.0164911160288981	0	0	0	0	0.101504184606446	0	0.0142206000539049	0.0142206000539049	0	0.3648546275353	0.3648546275353	0	0	0	0	0	0.101504184606446	0	1.3648546275353
