"Alyxia_oliviformis"	"Ilex_anomala"	"Cheirodendron_platyphyllum"	"Cheirodendron_trigynum"	"Dubautia_paleata"	"Dubautia_raillardioides"	"Dubautia_laxa"	"Clermontia_faurieri"	"Carex"	"Machaerina_angustifolia"	"Elaphoglossum"	"Elaeocarpus_bifidus"	"Styphelia_tameiameiae"	"Vaccinium_calycinum"	"Vaccinium_dentatum"	"Scaevola_glabra"	"Broussaisia_arguta"	"Myrsine_helleri"	"Myrsine_wawraea"	"Myrsine_punctata"	"Metrosideros_polymorpha"	"Syzygium_sandwicensis"	"Peperomia_hesperomannii"	"Coprosma_kauensis"	"Psychotria"	"Coprosoma_elliptica"	"Melicope_clusiifolia"	"Melicope_sp."	"Smilax_melastomifolia"	"Wilkstroemia_oahuensis"	"Athyrium_microphyllum"	"Hedychium_gardinerianum"	"Amorbia_emigratella"	"Scotorythra_apicalis"	"Spheterista_pleonectes"	"Udea_ommatias"	"Fletcherana_sp._1"	"Carposina_sp._3"	"Omiodes_antidoxa"	"Hyposmocoma_trivitella"	"Scotorythra_hecataea"	"Eupithecia_orichloris"	"Udea_pyranthes"	"Udea_constricta"	"Udea_swezeyi"	"Thyrocopa_sp._3"	"Pararrhaptica_complex"	"Carposina_graminis"	"Carposina_sp._1"	"Eccoptocera_sp._1"	"Eudonia_sp._1"	"Eupithecia_monticolans"	"Scotorythra_complex"	"Scotorythra_sp._1"	"Thyrocopa_complex"	"Fletcherana_leucoxyla"	"Scotorythra_ortharcha"	"Agrotis_hephaestaea"	"Haliophyle_euclidias"
"Elaphoglossum"	0	0	0	0	0	0	0	0	0	0	5.26315789473684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.73684210526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Elaeocarpus_bifidus"	0.0443135610618575	0.171207588527513	0.152523581517547	0.0976248942536978	0.166297346848382	0.227804584723811	0.10186851517387	0.203888141210809	0.171207588527513	0.10186851517387	0	1.10186851517387	0.190009200828397	0.289416449498134	0.157130091013441	0.245684161740719	0	0.0525563677011687	0.154424882875039	0.0410029695128146	0.431796602631119	0.10186851517387	0.0411708577445058	0.0375829850555733	0	0.276072544544026	0.194175998426595	0.0410029695128146	0.171207588527513	0	0.1957143625845	0.10186851517387	0	0.0770434148373809	0.11256681409706	0.143175181498915	0.0683413754171433	0.0611664423632428	0.0770434148373809	0	0.137236192481686	0.196949160274922	0.122803501865712	0.0552789363916618	0.0552789363916618	0	0.116791928224819	0.0431796602631118	0.0431796602631118	0.0431796602631118	0.151125517809015	0.365320883744605	2.37693202072364	0.0431796602631119	0.227794275071192	0.0835177445679408	0.0770434148373808	0	0.0587143087753499
"Styphelia_tameiameiae"	0.0422884882988922	0.106447731556525	0.119914117297284	0.159482016140501	0.103394805616541	0.141636720022658	0.0633364002761322	0.227726985473263	0.106447731556525	0.0633364002761322	0	0.0633364002761322	1.3646354223999	0.301120359052006	0.110002695121435	0.177520821134495	0	0.032676741543737	0.0960131418198693	0.0459248765123287	0.733698659241174	0.0633364002761322	0.19839472300442	0.0421603472498368	0	0.309696377946332	0.225247542397603	0.0459248765123287	0.106447731556525	0	0.149672981902001	0.0633364002761322	0	0.0479014792004362	0.125728260047003	0.0890186785342408	0.0424910160067975	0.0683180956419788	0.0479014792004362	0	0.661315743348065	0.187948836883965	0.103702877434007	0.0399421847552613	0.0399421847552613	0	0.0726149812083045	0.0733698659241174	0.0733698659241174	0.0733698659241174	0.196689476673738	0.800366770928274	1.47784933977642	0.0733698659241174	0.25513820284627	0.0936896605551929	0.0479014792004362	0	0.0449018945706004
"Vaccinium_calycinum"	0.113450863696462	0.0972828401674399	0.104422153407425	0.125399394779234	0.0944927637428915	0.12944214211355	0.0578832898996267	0.187320302974058	0.0972828401674399	0.0578832898996267	0	0.0578832898996267	0.180672215431203	1.52467031244153	0.227437724397982	0.287956560665695	0	0.0298633533877055	0.0877466432873323	0.104921193075649	0.526907614036494	0.0578832898996267	0.0439283942601413	0.0475634126398176	0	0.349385561983845	0.188371285647566	0.104921193075649	0.0972828401674398	0	0.223019839692159	0.0578832898996267	0	0.043777278075348	0.103419696683997	0.0813543863183662	0.038832642634065	0.0561960908922173	0.043777278075348	0	0.146427980867138	0.504226060873165	0.376787632218567	0.0647902261497815	0.0647902261497815	0	0.0663630075282345	0.0526907614036494	0.0526907614036494	0.0526907614036494	0.172091548255011	0.61335968766672	1.35061009765796	0.0526907614036494	0.582895517086941	0.105696472532928	0.0437772780753479	0	0.0669059519076477
"Vaccinium_dentatum"	0.056590069504028	0.132042093288606	0.122140785985928	0.0930480558867006	0.128255119852196	0.175691945003009	0.0785650455067204	0.175393645087964	0.132042093288606	0.0785650455067204	0	0.0785650455067204	0.165004042682153	0.568594310994955	1.41018330369569	0.227151453799577	0	0.0405335585098367	0.119098604016557	0.0523486223877446	0.404510461640062	0.0785650455067204	0.0369666817679392	0.0356402302035733	0	0.261801691001557	0.169571391293956	0.0523486223877446	0.132042093288606	0	0.179333791636253	0.0785650455067204	0	0.0594189419798726	0.0968349788426827	0.110422387434391	0.0527075835009026	0.0526180935263892	0.0594189419798726	0	0.123222272559797	0.251511420017902	0.736929462642152	0.0511090771049049	0.0511090771049049	0	0.0900745744663037	0.0404510461640062	0.0404510461640062	0.0404510461640062	0.138446767932473	0.384784675391616	1.83318439515681	0.0404510461640062	0.290825679931914	0.0792005115634963	0.0594189419798726	0	0.053800137490876
"Scaevola_glabra"	0.167867455233442	0.103228639386857	0.0964990726387362	0.0767257777491971	0.100268037161472	0.13735347556366	0.0614210404351797	0.141190117781946	0.103228639386857	0.0614210404351797	0	0.0614210404351797	0.133140615850871	0.359945700832119	0.113575726899789	2.06603108515735	0	0.0316885622627361	0.0931096026979158	0.0368547731532486	0.332326012618622	0.0614210404351797	0.0300718298700508	0.0494241041306827	0	0.363053604416743	0.145762045052619	0.0368547731532486	0.103228639386857	0	0.134624402175929	0.0614210404351797	0	0.0464528877240855	0.07795118267457	0.0863266593917604	0.041206042669098	0.0423570353345837	0.0464528877240855	0	0.100239432900169	0.746077578815296	0.115899303254686	0.464856994160403	0.464856994160403	0	0.0704190272505246	0.0332326012618622	0.0332326012618622	0.0332326012618622	0.142310863572662	0.323926909799427	1.43315761015419	0.0332326012618622	0.20474873974027	0.109831342512628	0.0464528877240855	0	0.0403873206527788
"Broussaisia_arguta"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.26315789473684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.73684210526316	0	0	0	0	0	0	0	0	0	0	0	0	0
"Myrsine_helleri"	0.0228624104841431	0.0883300297498634	0.0786905102096901	0.0503669836595511	0.0857967203485284	0.117529753902094	0.0525563677011687	0.105190697057806	0.0883300297498634	0.0525563677011687	0	0.0525563677011687	0.0980302246312111	0.149316766938528	0.0810671170196733	0.126754249050944	0	2.05896220244455	1.11151857014572	0.0211543982836814	0.222774043395673	0.0525563677011687	0.0212410157790126	0.0193899477038308	0	0.14243233189851	0.100179973710537	0.0211543982836814	0.0883300297498634	0	0.100973652034041	0.0525563677011687	0	0.0397485133874385	0.0580758722411585	0.0738674503274659	0.0352589261706281	0.0315572091173418	0.0397485133874385	0	0.0708033859300419	0.101610713262858	0.063357220707788	0.0285197060364624	0.0285197060364624	0	2.35324933876567	0.0222774043395673	0.0222774043395673	0.0222774043395673	0.0779692161944601	0.188477653396898	1.2263152463606	0.0222774043395673	0.117524434909341	0.0430887726751796	0.0397485133874385	0	0.0302920956102124
"Myrsine_wawraea"	0.0335879857730003	0.129768809138688	0.115607045863619	0.0739959389566245	0.126047033598455	0.172667169312952	0.0772124414375195	0.154539419134308	0.129768809138688	0.0772124414375195	0	0.0772124414375195	0.144019712729804	0.219366608218331	0.119098604016557	0.186219205395832	0	0.55575928507286	1.63297172651038	0.031078683898248	0.327285323013396	0.0772124414375195	0.0312059367617592	0.0284864663797021	0	0.209252438221268	0.147177986068566	0.031078683898248	0.129768809138688	0	0.148344007309271	0.0772124414375195	0	0.0583959641124097	0.0853213431691094	0.108521315913191	0.0518001507938857	0.0463618257402923	0.0583959641124097	0	0.104019789205864	0.14927993676889	0.0930803612867502	0.0418993212140621	0.0418993212140621	0	1.23502063349525	0.0327285323013396	0.0327285323013396	0.0327285323013396	0.114547367001738	0.276899268570752	1.80162363354212	0.0327285323013396	0.172659354990267	0.0633032586215602	0.0583959641124097	0	0.0445032021927812
"Myrsine_punctata"	0.0467113905919171	0.0689125538030497	0.070931240209914	0.0768626891584783	0.0669361385237427	0.0916933404434831	0.0410029695128146	0.120462175307114	0.0689125538030497	0.0410029695128146	0	0.0410029695128146	0.137774629536986	0.524605965378247	0.104697244775489	0.147419092612994	0	0.0211543982836814	0.062157367796496	1.32626291154946	0.799382322750328	0.0410029695128146	0.0498372415627926	0.0287149607922756	0	0.210930884832148	0.135504533447955	0.326262911549462	0.0689125538030497	0	0.503103946660653	0.0410029695128146	0	0.0310106492113724	0.0665072682157766	0.0576292644687291	0.0275080021330449	0.0361386525921343	0.0310106492113724	0	0.166124138542642	0.20760618040852	0.141542833917055	0.0331692958379237	0.0331692958379237	0	0.0470097739637365	0.0799382322750328	0.0799382322750328	0.0799382322750328	0.158557151579206	0.365045476921836	0.956735955299006	0.0799382322750328	1.81257173083034	0.0638110239828347	0.0310106492113724	0	0.150931183998196
"Metrosideros_polymorpha"	0.0399043674890224	0.0806342862056244	0.0895283627899827	0.115661575469949	0.0783216910905416	0.107289987795262	0.0479774002923465	0.167243853787205	0.0806342862056244	0.0479774002923465	0	0.0479774002923465	0.244566219747058	0.292726452242497	0.0898912136977915	0.147700450052721	0	0.0247526714884081	0.0727300717807546	0.0888202580833698	2.24660436516386	0.0479774002923465	0.122478206482399	0.0419864755386732	0	0.308419172166797	0.226528329139101	0.0888202580833698	0.0806342862056244	0	0.187394052569474	0.0479774002923465	0	0.036285428792531	0.0923354722169693	0.0674317573293225	0.0321869963385787	0.0501731561361614	0.036285428792531	0	0.408260688274662	0.177352744395655	0.0931418075676556	0.0332326012618622	0.0332326012618622	0	0.0550059366409068	0.224660436516386	0.224660436516386	0.224660436516386	0.34813438624814	0.576415878673545	1.11947267348808	0.224660436516386	0.493445878240943	0.0933032789748294	0.036285428792531	0	0.0562182157708423
"Syzygium_sandwicensis"	0.0443135610618575	0.171207588527513	0.152523581517547	0.0976248942536978	0.166297346848382	0.227804584723811	0.10186851517387	0.203888141210809	0.171207588527513	0.10186851517387	0	0.10186851517387	0.190009200828397	0.289416449498134	0.157130091013441	0.245684161740719	0	0.0525563677011687	0.154424882875039	0.0410029695128146	0.431796602631119	1.10186851517387	0.0411708577445058	0.0375829850555733	0	0.276072544544026	0.194175998426595	0.0410029695128146	0.171207588527513	0	0.1957143625845	0.10186851517387	0	0.0770434148373809	0.11256681409706	0.143175181498915	0.0683413754171433	0.0611664423632428	0.0770434148373809	0	0.137236192481686	0.196949160274922	0.122803501865712	0.0552789363916618	0.0552789363916618	0	0.116791928224819	0.0431796602631118	0.0431796602631118	0.0431796602631118	0.151125517809015	0.365320883744605	2.37693202072364	0.0431796602631119	0.227794275071192	0.0835177445679408	0.0770434148373808	0	0.0587143087753499
"Peperomia_hesperomannii"	0.030400097346215	0.0691947188983291	0.0774650268815917	0.101765437992906	0.0672102111108386	0.0920687823436145	0.0411708577445058	0.146085104931954	0.0691947188983291	0.0411708577445058	0	0.0411708577445058	0.595184169013259	0.219641971300706	0.0739333635358784	0.120287319480203	0	0.0212410157790126	0.0624118735235184	0.0498372415627926	1.10230385834159	0.0411708577445058	1.48854204241293	0.0311227974697229	0	0.228618080178829	0.167095185362891	0.0498372415627926	0.0691947188983291	0	0.12466862918808	0.0411708577445058	0	0.0311376235042481	0.080653709193524	0.0578652297029618	0.0276206347030844	0.0438255314795861	0.0311376235042481	0	1.62847347470978	0.135111543760955	0.0728055684252724	0.0270646468830457	0.0270646468830457	0	0.0472022572866946	0.110230385834159	0.110230385834159	0.110230385834159	0.201510195875215	0.509220979989714	0.960653347371803	0.110230385834159	0.276873564237736	0.0691617721549398	0.0311376235042481	0	0.037400588756424
"Coprosma_kauensis"	0.0800463827754514	0.0631646807656695	0.0700368413020557	0.0902291154706966	0.0613531147550032	0.0840453626780866	0.0375829850555734	0.13062773189012	0.0631646807656695	0.0375829850555734	0	0.0375829850555734	0.12648104174951	0.237817063199088	0.0712804604071467	0.197696416522731	0	0.0193899477038308	0.0569729327594042	0.0287149607922756	0.377878279848059	0.0375829850555734	0.0311227974697229	1.82923367434419	0	1.0912843979604	0.182004340840759	0.0287149607922756	0.0631646807656695	0	0.0908191039011629	0.0375829850555734	0	0.0284241063445513	0.0721196805477385	0.0528225104431774	0.025213608803426	0.039188319567036	0.0284241063445513	0	0.10374265823241	0.355761701224228	0.0748832785590518	0.0444816937176144	0.0444816937176144	0	0.0430887726751796	0.0377878279848059	0.0377878279848059	0.0377878279848059	0.288820321869906	0.449363127299444	0.876936317963378	0.0377878279848059	0.159527559957087	1.84274149854264	0.0284241063445513	0	0.0272457311703489
"Psychotria"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.26315789473684	0	0	0	0	0	0	0	4.73684210526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Coprosoma_elliptica"	0.117599006793564	0.0927974939643786	0.102893631048699	0.132558823963122	0.0901360574795725	0.12347405134188	0.0552145089088053	0.191909877715114	0.0927974939643786	0.0552145089088053	0	0.0552145089088053	0.185817826767799	0.349385561983845	0.104720676400623	0.290442883533394	0	0.0284864663797021	0.0837009752885074	0.0421861769664296	0.555154509900235	0.0552145089088053	0.0457236160357657	0.21825687959208	0	1.6032449797196	0.267389093333955	0.0421861769664296	0.0927974939643786	0	0.133425597089363	0.0552145089088053	0	0.0417588722839704	0.10595360475532	0.0776034412683717	0.0370422154025641	0.0575729633145343	0.0417588722839704	0	0.152412053452552	0.522662252415842	0.110013705537372	0.0653496487950137	0.0653496487950137	0	0.0633032586215602	0.0555154509900235	0.0555154509900235	0.0555154509900235	0.424316275339738	0.660175458625109	1.28833854120546	0.0555154509900235	0.234367649813498	0.4850152879824	0.0417588722839704	0	0.0400276791268089
"Melicope_clusiifolia"	0.0509125562662124	0.108782071947673	0.122429034192932	0.162527515851841	0.105662197015646	0.144742735637871	0.0647253328088651	0.23225910585841	0.108782071947673	0.0647253328088651	0	0.0647253328088651	0.225247542397603	0.313952142745942	0.11304759419597	0.194349393403492	0	0.0333933245701788	0.098118657379044	0.0451681778159851	0.679584987417304	0.0647253328088651	0.0556983951209636	0.0606681136135864	0	0.445648488889925	1.33406781901013	0.0451681778159851	0.108782071947673	0	0.15053905565048	0.0647253328088651	0	0.0489519323764526	0.128230447520148	0.0909708093484022	0.0434228206913614	0.0696777317575231	0.0489519323764526	0	0.185661317069879	0.226278027849833	0.107382803082456	0.0437286135157856	0.0437286135157856	0	0.0742073879337308	0.0679584987417304	0.0679584987417304	0.0679584987417304	0.548395572444955	0.815296334749357	1.51025776554019	0.0679584987417304	0.250934321199917	0.134818030252414	0.0489519323764526	0	0.0451617166951439
"Melicope_sp."	0.0467113905919171	0.0689125538030497	0.070931240209914	0.0768626891584783	0.0669361385237427	0.0916933404434831	0.0410029695128146	0.120462175307114	0.0689125538030497	0.0410029695128146	0	0.0410029695128146	0.137774629536986	0.524605965378247	0.104697244775489	0.147419092612994	0	0.0211543982836814	0.062157367796496	0.326262911549462	0.799382322750328	0.0410029695128146	0.0498372415627926	0.0287149607922756	0	0.210930884832148	0.135504533447955	1.32626291154946	0.0689125538030497	0	0.503103946660653	0.0410029695128146	0	0.0310106492113724	0.0665072682157766	0.0576292644687291	0.0275080021330449	0.0361386525921343	0.0310106492113724	0	0.166124138542642	0.20760618040852	0.141542833917055	0.0331692958379237	0.0331692958379237	0	0.0470097739637365	0.0799382322750328	0.0799382322750328	0.0799382322750328	0.158557151579206	0.365045476921836	0.956735955299006	0.0799382322750328	1.81257173083034	0.0638110239828347	0.0310106492113724	0	0.150931183998196
